ensembl_gene_id	description	gene_biotype	hgnc_symbol	chromosome_name	start_position	end_position	strand	nj	nSNV	nSamples	p.value	exp	nTotSamples	nREs	nNonPromoters	nPromoters	p.adjust
ENSG00000108556	cholinergic receptor, nicotinic, epsilon (muscle) [Source:HGNC Symbol;Acc:1966]	protein_coding	CHRNE	17	4801069	4806369	-1	4313	1	1	0.13281522960659	0	35	1	1	0	0.261629872777909
ENSG00000108557	retinoic acid induced 1 [Source:HGNC Symbol;Acc:9834]	protein_coding	RAI1	17	17584787	17714767	1	8914	1	1	0.255112481142465	0	35	1	1	0	0.323020120007725
ENSG00000108651	UTP6, small subunit (SSU) processome component, homolog (yeast) [Source:HGNC Symbol;Acc:18279]	protein_coding	UTP6	17	30187923	30228784	-1	1578	1	1	0.05080188320941	0	35	1	1	0	0.248045718962738
ENSG00000108771	DEXH (Asp-Glu-X-His) box polypeptide 58 [Source:HGNC Symbol;Acc:29517]	protein_coding	DHX58	17	40253422	40264751	-1	1832	1	1	0.0587344674524508	0	35	1	1	0	0.248045718962738
ENSG00000108773	K(lysine) acetyltransferase 2A [Source:HGNC Symbol;Acc:4201]	protein_coding	KAT2A	17	40265126	40273376	-1	1832	1	1	0.0587344674524508	0	35	1	1	0	0.248045718962738
ENSG00000108784	N-acetylglucosaminidase, alpha [Source:HGNC Symbol;Acc:7632]	protein_coding	NAGLU	17	40688190	40696467	1	2788	1	1	0.0880012072233369	0	35	1	1	0	0.248663961695301
ENSG00000108786	hydroxysteroid (17-beta) dehydrogenase 1 [Source:HGNC Symbol;Acc:5210]	protein_coding	HSD17B1	17	40701232	40707231	1	2788	1	1	0.0880012072233369	0	35	1	1	1	0.248663961695301
ENSG00000108788	MLX, MAX dimerization protein [Source:HGNC Symbol;Acc:11645]	protein_coding	MLX	17	40719086	40725257	1	4893	2	2	0.0110480733176844	0	35	2	2	0	0.151560587349353
ENSG00000108797	contactin associated protein 1 [Source:HGNC Symbol;Acc:8011]	protein_coding	CNTNAP1	17	40834631	40851832	1	3472	1	1	0.108380886751366	0	35	1	1	0	0.251290510113054
ENSG00000108813	distal-less homeobox 4 [Source:HGNC Symbol;Acc:2917]	protein_coding	DLX4	17	48046334	48052321	1	1844	1	1	0.0591075908636339	0	35	1	1	0	0.248045718962738
ENSG00000108823	sarcoglycan, alpha (50kDa dystrophin-associated glycoprotein) [Source:HGNC Symbol;Acc:10805]	protein_coding	SGCA	17	48241575	48253292	1	10605	1	1	0.295589049132355	0	35	1	1	0	0.346494489563331
ENSG00000108883	elongation factor Tu GTP binding domain containing 2 [Source:HGNC Symbol;Acc:30858]	protein_coding	EFTUD2	17	42927311	42977030	-1	3253	2	2	0.00505550792622289	0	35	2	1	1	0.126055327264129
ENSG00000109072	vitronectin [Source:HGNC Symbol;Acc:12724]	protein_coding	VTN	17	26691290	26700110	-1	4772	1	1	0.145867333568327	0	35	1	1	0	0.26893444396178
ENSG00000109072	vitronectin [Source:HGNC Symbol;Acc:12724]	protein_coding	SEBOX	17	26691290	26700110	-1	4772	1	1	0.145867333568327	0	35	1	1	0	0.26893444396178
ENSG00000109111	suppressor of Ty 6 homolog (S. cerevisiae) [Source:HGNC Symbol;Acc:11470]	protein_coding	SUPT6H	17	26989109	27029697	1	1749	1	1	0.0561496429098676	0	35	1	1	0	0.248045718962738
ENSG00000109118	PHD finger protein 12 [Source:HGNC Symbol;Acc:20816]	protein_coding	PHF12	17	27232268	27278789	-1	3644	1	1	0.113433540697284	0	35	1	1	0	0.251290510113054
ENSG00000109501	Wolfram syndrome 1 (wolframin) [Source:HGNC Symbol;Acc:12762]	protein_coding	WFS1	4	6271576	6304992	1	13752	2	2	0.07256305478999	0	35	1	1	0	0.248045718962738
ENSG00000109758	HGF activator [Source:HGNC Symbol;Acc:4894]	protein_coding	HGFAC	4	3443614	3451211	1	5818	2	2	0.0153186113531529	0	35	1	1	0	0.166718436381843
ENSG00000110011	DnaJ (Hsp40) homolog, subfamily C, member 4 [Source:HGNC Symbol;Acc:5271]	protein_coding	DNAJC4	11	63997750	64001758	1	9865	1	1	0.278154004951084	0	35	1	1	0	0.339554598427334
ENSG00000110013	sialic acid acetylesterase [Source:HGNC Symbol;Acc:18187]	protein_coding	SIAE	11	124503009	124565603	-1	3050	1	1	0.0958619275994551	0	35	1	1	0	0.251290510113054
ENSG00000110042	deltex homolog 4 (Drosophila) [Source:HGNC Symbol;Acc:29151]	protein_coding	DTX4	11	58938903	58976060	1	2543	1	1	0.0805887106115235	0	35	1	1	0	0.248045718962738
ENSG00000110066	suppressor of variegation 4-20 homolog 1 (Drosophila) [Source:HGNC Symbol;Acc:24283]	protein_coding	SUV420H1	11	67922330	67981295	-1	8233	1	1	0.238162154038713	0	35	1	1	0	0.311812724522523
ENSG00000110090	carnitine palmitoyltransferase 1A (liver) [Source:HGNC Symbol;Acc:2328]	protein_coding	CPT1A	11	68522088	68611878	-1	9616	1	1	0.272190840368841	0	35	1	1	0	0.335339115334412
ENSG00000110092	cyclin D1 [Source:HGNC Symbol;Acc:1582]	protein_coding	CCND1	11	69455855	69469242	1	15698	1	1	0.404687065913683	0	35	1	1	0	0.425768117169648
ENSG00000110195	folate receptor 1 (adult) [Source:HGNC Symbol;Acc:3791]	protein_coding	FOLR1	11	71900602	71907345	1	10026	1	1	0.281983671963094	0	35	1	1	1	0.340926284453908
ENSG00000110203	folate receptor 3 (gamma) [Source:HGNC Symbol;Acc:3795]	protein_coding	FOLR3	11	71825915	71850936	1	10026	1	1	0.281983671963094	0	35	1	1	0	0.340926284453908
ENSG00000110628	solute carrier family 22, member 18 [Source:HGNC Symbol;Acc:10964]	protein_coding	SLC22A18	11	2920951	2946476	1	7168	1	1	0.210877356993024	0	35	1	1	0	0.295564168163146
ENSG00000110719	T-cell, immune regulator 1, ATPase, H+ transporting, lysosomal V0 subunit A3 [Source:HGNC Symbol;Acc:11647]	protein_coding	TCIRG1	11	67806483	67818362	1	21324	1	1	0.505670666485915	1	35	1	1	0	0.514864678603841
ENSG00000110721	choline kinase alpha [Source:HGNC Symbol;Acc:1937]	protein_coding	CHKA	11	67820326	67888911	-1	21324	1	1	0.505670666485915	1	35	1	1	0	0.514864678603841
ENSG00000110911	solute carrier family 11 (proton-coupled divalent metal ion transporter), member 2 [Source:HGNC Symbol;Acc:10908]	protein_coding	SLC11A2	12	51373184	51422349	-1	11024	1	1	0.305273669695342	0	35	1	1	0	0.353217931446432
ENSG00000111087	GLI family zinc finger 1 [Source:HGNC Symbol;Acc:4317]	protein_coding	GLI1	12	57853918	57866045	1	4849	1	1	0.148037579334192	0	35	1	1	1	0.269033508946548
ENSG00000111110	protein phosphatase, Mg2+/Mn2+ dependent, 1H [Source:HGNC Symbol;Acc:18583]	protein_coding	PPM1H	12	63037762	63328817	-1	3869	1	1	0.119999916182631	0	35	1	1	0	0.251290510113054
ENSG00000111181	solute carrier family 6 (neurotransmitter transporter), member 12 [Source:HGNC Symbol;Acc:11045]	protein_coding	SLC6A12	12	299243	323736	-1	5661	1	1	0.170590816317005	0	35	1	1	0	0.274572831022201
ENSG00000111261	MANSC domain containing 1 [Source:HGNC Symbol;Acc:25505]	protein_coding	MANSC1	12	12482198	12503475	-1	4179	1	1	0.128967333074526	0	35	1	1	0	0.257099926129152
ENSG00000111344	RAS protein activator like 1 (GAP1 like) [Source:HGNC Symbol;Acc:9873]	protein_coding	RASAL1	12	113536624	113574044	-1	8128	1	1	0.235514564927125	0	35	1	1	0	0.311090074915124
ENSG00000111371	solute carrier family 38, member 1 [Source:HGNC Symbol;Acc:13447]	protein_coding	SLC38A1	12	46576846	46663800	-1	8139	1	1	0.235792362324272	0	35	1	1	1	0.311090074915124
ENSG00000111424	vitamin D (1,25- dihydroxyvitamin D3) receptor [Source:HGNC Symbol;Acc:12679]	protein_coding	VDR	12	48235320	48336831	-1	32939	2	2	0.283791360835557	1	35	2	2	0	0.342104654157932
ENSG00000111490	TBC1 domain family, member 30 [Source:HGNC Symbol;Acc:29164]	protein_coding	TBC1D30	12	65174589	65274812	1	5199	2	2	0.0123929097685539	0	35	2	1	2	0.154503374707533
ENSG00000111639	mitochondrial ribosomal protein L51 [Source:HGNC Symbol;Acc:14044]	protein_coding	MRPL51	12	6601150	6603007	-1	5088	1	1	0.154738738317238	0	35	1	1	0	0.269998852039468
ENSG00000111665	cell division cycle associated 3 [Source:HGNC Symbol;Acc:14624]	protein_coding	CDCA3	12	6953957	6961230	-1	8735	1	1	0.250693991817747	0	35	1	1	0	0.319788817856391
ENSG00000111671	splA/ryanodine receptor domain and SOCS box containing 2 [Source:HGNC Symbol;Acc:29522]	protein_coding	SPSB2	12	6980099	6998522	-1	8735	1	1	0.250693991817747	0	35	1	1	0	0.319788817856391
ENSG00000111674	enolase 2 (gamma, neuronal) [Source:HGNC Symbol;Acc:3353]	protein_coding	ENO2	12	7022909	7032861	1	4713	1	1	0.14420067781682	0	35	1	1	0	0.26893444396178
ENSG00000111679	protein tyrosine phosphatase, non-receptor type 6 [Source:HGNC Symbol;Acc:9658]	protein_coding	PTPN6	12	7055631	7070479	1	30892	4	4	0.0149205087904013	1	35	2	2	0	0.165604205673643
ENSG00000111802	tyrosyl-DNA phosphodiesterase 2 [Source:HGNC Symbol;Acc:17768]	protein_coding	TDP2	6	24650205	24667261	-1	5979	1	1	0.179259668847856	0	35	1	1	0	0.276335734667173
ENSG00000111961	SAM and SH3 domain containing 1 [Source:HGNC Symbol;Acc:19182]	protein_coding	SASH1	6	148593440	148873186	1	1665	1	1	0.0535264487982489	0	35	1	1	0	0.248045718962738
ENSG00000112053	solute carrier family 26 (anion exchanger), member 8 [Source:HGNC Symbol;Acc:14468]	protein_coding	SLC26A8	6	35911291	35992645	-1	4742	1	1	0.14502028749565	0	35	1	1	0	0.26893444396178
ENSG00000112655	protein tyrosine kinase 7 [Source:HGNC Symbol;Acc:9618]	protein_coding	PTK7	6	43044006	43129457	1	8465	1	1	0.243979598788633	0	35	1	1	0	0.31526990956948
ENSG00000112773	family with sequence similarity 46, member A [Source:HGNC Symbol;Acc:18345]	protein_coding	FAM46A	6	82201156	82462491	-1	5821	1	1	0.174963887808889	0	35	1	1	0	0.275999372318247
ENSG00000112787	fibrosin-like 1 [Source:HGNC Symbol;Acc:29308]	protein_coding	FBRSL1	12	133066137	133161774	1	3804	1	1	0.118107974722261	0	35	1	1	0	0.251290510113054
ENSG00000112812	protease, serine, 16 (thymus) [Source:HGNC Symbol;Acc:9480]	protein_coding	PRSS16	6	27215480	27224403	1	2968	1	1	0.0934090139935689	0	35	1	1	0	0.251290510113054
ENSG00000113070	heparin-binding EGF-like growth factor [Source:HGNC Symbol;Acc:3059]	protein_coding	HBEGF	5	139712428	139726216	-1	11102	1	1	0.307061778949191	0	35	1	1	0	0.353217931446432
ENSG00000113161	3-hydroxy-3-methylglutaryl-CoA reductase [Source:HGNC Symbol;Acc:5006]	protein_coding	HMGCR	5	74632154	74657929	1	5493	1	1	0.165974142334744	0	35	1	1	0	0.273578117702347
ENSG00000113504	solute carrier family 12 (potassium/chloride transporter), member 7 [Source:HGNC Symbol;Acc:10915]	protein_coding	SLC12A7	5	1050499	1112150	-1	18584	3	3	0.0208275448324983	0	35	3	2	1	0.184605180363206
ENSG00000113615	SEC24 family member A [Source:HGNC Symbol;Acc:10703]	protein_coding	SEC24A	5	133984479	134063513	1	2308	1	1	0.0734221626232328	0	35	1	1	0	0.248045718962738
ENSG00000113645	WW and C2 domain containing 1 [Source:HGNC Symbol;Acc:29435]	protein_coding	WWC1	5	167718656	167899308	1	3409	2	2	0.00553369385332259	0	35	2	1	1	0.126055327264129
ENSG00000113758	drebrin 1 [Source:HGNC Symbol;Acc:2695]	protein_coding	DBN1	5	176883609	176901402	-1	4401	1	1	0.135332954592013	0	35	1	1	0	0.263396840532954
ENSG00000113810	structural maintenance of chromosomes 4 [Source:HGNC Symbol;Acc:14013]	protein_coding	SMC4	3	160117062	160152750	1	9801	3	3	0.00373401364925485	0	35	3	1	3	0.116507940789845
ENSG00000114529	chromosome 3 open reading frame 52 [Source:HGNC Symbol;Acc:26255]	protein_coding	C3orf52	3	111805182	111849851	1	4847	1	1	0.147981279129506	0	35	1	1	1	0.269033508946548
ENSG00000114631	podocalyxin-like 2 [Source:HGNC Symbol;Acc:17936]	protein_coding	PODXL2	3	127348024	127391652	1	10476	1	1	0.292580293923154	0	35	1	1	0	0.345818633183941
ENSG00000114796	kelch-like family member 24 [Source:HGNC Symbol;Acc:25947]	protein_coding	KLHL24	3	183353356	183402265	1	2775	1	1	0.0876093967152998	0	35	1	1	0	0.248663961695301
ENSG00000114805	phospholipase C, eta 1 [Source:HGNC Symbol;Acc:29185]	protein_coding	PLCH1	3	155093369	155462856	-1	4276	1	1	0.131754452729186	0	35	1	1	0	0.260548131239739
ENSG00000114812	vasoactive intestinal peptide receptor 1 [Source:HGNC Symbol;Acc:12694]	protein_coding	VIPR1	3	42530791	42579059	1	3479	1	1	0.108587079020584	0	35	1	1	0	0.251290510113054
ENSG00000115112	transcription factor CP2-like 1 [Source:HGNC Symbol;Acc:17925]	protein_coding	TFCP2L1	2	121974163	122042783	-1	6972	1	1	0.205750481710488	0	35	1	1	0	0.29285444075994
ENSG00000115221	integrin, beta 6 [Source:HGNC Symbol;Acc:6161]	protein_coding	ITGB6	2	160956177	161128399	-1	17215	2	2	0.105931955294031	0	35	2	2	0	0.251290510113054
ENSG00000115257	proprotein convertase subtilisin/kexin type 4 [Source:HGNC Symbol;Acc:8746]	protein_coding	PCSK4	19	1481427	1490751	-1	5111	1	1	0.155380832870116	0	35	1	1	0	0.269998852039468
ENSG00000115266	adenomatosis polyposis coli 2 [Source:HGNC Symbol;Acc:24036]	protein_coding	APC2	19	1446300	1473243	1	5111	1	1	0.155380832870116	0	35	1	1	0	0.269998852039468
ENSG00000115286	NADH dehydrogenase (ubiquinone) Fe-S protein 7, 20kDa (NADH-coenzyme Q reductase) [Source:HGNC Symbol;Acc:7714]	protein_coding	NDUFS7	19	1383526	1395583	1	3932	1	1	0.121829770561525	0	35	1	1	0	0.253110079817536
ENSG00000115687	PAS domain containing serine/threonine kinase [Source:HGNC Symbol;Acc:17270]	protein_coding	PASK	2	242045514	242089679	-1	7454	1	1	0.218299091249907	0	35	1	1	0	0.299159600022119
ENSG00000115694	serine/threonine kinase 25 [Source:HGNC Symbol;Acc:11404]	protein_coding	STK25	2	242432089	242449145	-1	5627	1	1	0.16965855662507	0	35	1	1	0	0.274572831022201
ENSG00000115718	protein C (inactivator of coagulation factors Va and VIIIa) [Source:HGNC Symbol;Acc:9451]	protein_coding	PROC	2	128176003	128186822	1	2671	1	1	0.0844688467430879	0	35	1	1	0	0.248307695888444
ENSG00000115884	syndecan 1 [Source:HGNC Symbol;Acc:10658]	protein_coding	SDC1	2	20400558	20425194	-1	10946	1	1	0.303480946271562	0	35	1	1	0	0.352392578517026
ENSG00000115902	solute carrier family 1 (glutamate/neutral amino acid transporter), member 4 [Source:HGNC Symbol;Acc:10942]	protein_coding	SLC1A4	2	65215611	65250999	1	3663	2	2	0.00635475675624264	0	35	1	1	1	0.126055327264129
ENSG00000116017	AT rich interactive domain 3A (BRIGHT-like) [Source:HGNC Symbol;Acc:3031]	protein_coding	ARID3A	19	925781	975939	1	18252	2	2	0.116595480179275	0	35	2	2	1	0.251290510113054
ENSG00000116032	glutamate receptor, ionotropic, N-methyl-D-aspartate 3B [Source:HGNC Symbol;Acc:16768]	protein_coding	GRIN3B	19	1000418	1009731	1	18252	2	2	0.116595480179275	0	35	2	2	0	0.251290510113054
ENSG00000116205	transcription elongation factor A (SII) N-terminal and central domain containing 2 [Source:HGNC Symbol;Acc:26494]	protein_coding	TCEANC2	1	54519260	54578192	1	4244	1	1	0.130835977725636	0	35	1	1	1	0.259565095906576
ENSG00000116396	potassium voltage-gated channel, Shaw-related subfamily, member 4 [Source:HGNC Symbol;Acc:6236]	protein_coding	KCNC4	1	110753965	110825722	1	23724	4	3	0.0385854995104059	1	35	3	2	1	0.238809249815384
ENSG00000116574	ras homolog family member U [Source:HGNC Symbol;Acc:17794]	protein_coding	RHOU	1	228870824	228882416	1	5628	1	1	0.169685990978547	0	35	1	1	0	0.274572831022201
ENSG00000116584	Rho/Rac guanine nucleotide exchange factor (GEF) 2 [Source:HGNC Symbol;Acc:682]	protein_coding	ARHGEF2	1	155916630	155976861	-1	9921	1	1	0.279488374279826	0	35	1	1	0	0.340316078791941
ENSG00000116698	SMG7 nonsense mediated mRNA decay factor [Source:HGNC Symbol;Acc:16792]	protein_coding	SMG7	1	183441351	183567381	1	5688	1	1	0.171330394503408	0	35	1	1	0	0.274572831022201
ENSG00000116990	v-myc avian myelocytomatosis viral oncogene lung carcinoma derived homolog [Source:HGNC Symbol;Acc:7555]	protein_coding	MYCL	1	40361098	40367928	-1	6241	1	1	0.186333812252089	0	35	1	1	1	0.280639678110726
ENSG00000116991	signal-induced proliferation-associated 1 like 2 [Source:HGNC Symbol;Acc:23800]	protein_coding	SIPA1L2	1	232533711	232697304	-1	5023	1	1	0.152921483006437	0	35	1	1	0	0.269240323914084
ENSG00000117013	potassium voltage-gated channel, KQT-like subfamily, member 4 [Source:HGNC Symbol;Acc:6298]	protein_coding	KCNQ4	1	41249684	41306124	1	7563	2	2	0.0249547150637396	0	35	2	1	2	0.191897670314035
ENSG00000117054	acyl-CoA dehydrogenase, C-4 to C-12 straight chain [Source:HGNC Symbol;Acc:89]	protein_coding	ACADM	1	76190036	76253260	1	5657	1	1	0.170481193055275	0	35	1	1	0	0.274572831022201
ENSG00000117114	latrophilin 2 [Source:HGNC Symbol;Acc:18582]	protein_coding	LPHN2	1	81771845	82458120	1	9451	1	1	0.268212233730735	0	35	1	1	0	0.333102290278493
ENSG00000117174	zinc finger, HIT-type containing 6 [Source:HGNC Symbol;Acc:26089]	protein_coding	ZNHIT6	1	86115106	86174116	-1	2682	1	1	0.0848015308724561	0	35	1	1	0	0.248307695888444
ENSG00000117448	aldo-keto reductase family 1, member A1 (aldehyde reductase) [Source:HGNC Symbol;Acc:380]	protein_coding	AKR1A1	1	46016215	46035721	1	4011	1	1	0.124118973627578	0	35	1	1	0	0.25528309767809
ENSG00000117983	mucin 5B, oligomeric mucus/gel-forming [Source:HGNC Symbol;Acc:7516]	protein_coding	MUC5B	11	1244296	1283406	1	22177	2	2	0.159033273073164	1	35	1	1	0	0.272502075696993
ENSG00000118094	trehalase (brush-border membrane glycoprotein) [Source:HGNC Symbol;Acc:12266]	protein_coding	TREH	11	118528026	118550399	-1	3856	1	1	0.119621852875261	0	35	1	1	0	0.251290510113054
ENSG00000118363	signal peptidase complex subunit 2 homolog (S. cerevisiae) [Source:HGNC Symbol;Acc:28962]	protein_coding	SPCS2	11	74660292	74690076	1	5818	1	1	0.174882105206326	0	35	1	1	1	0.275999372318247
ENSG00000118900	ubinuclein 1 [Source:HGNC Symbol;Acc:12506]	protein_coding	UBN1	16	4896666	4932361	1	5399	2	2	0.0133085251644931	0	35	2	1	1	0.156153361930052
ENSG00000118985	elongation factor, RNA polymerase II, 2 [Source:HGNC Symbol;Acc:17064]	protein_coding	ELL2	5	95220802	95297775	-1	7374	1	1	0.216230141748478	0	35	1	1	0	0.298315268347284
ENSG00000119125	guanine deaminase [Source:HGNC Symbol;Acc:4212]	protein_coding	GDA	9	74729511	74872109	1	11391	5	5	2.5851401290522e-05	0	35	5	2	3	0.00636978527798462
ENSG00000119333	WD repeat domain 34 [Source:HGNC Symbol;Acc:28296]	protein_coding	WDR34	9	131395940	131419066	-1	2769	1	1	0.0874285043270326	0	35	1	1	0	0.248663961695301
ENSG00000119431	haloacid dehalogenase-like hydrolase domain containing 3 [Source:HGNC Symbol;Acc:28171]	protein_coding	HDHD3	9	116135699	116139279	-1	22234	1	1	0.52031232959017	1	35	1	1	0	0.527592419798428
ENSG00000119547	one cut homeobox 2 [Source:HGNC Symbol;Acc:8139]	protein_coding	ONECUT2	18	55102917	55158529	1	8565	1	1	0.246473397749295	0	35	1	1	0	0.316403375096081
ENSG00000119681	latent transforming growth factor beta binding protein 2 [Source:HGNC Symbol;Acc:6715]	protein_coding	LTBP2	14	74964873	75079306	-1	7816	1	1	0.227593028800726	0	35	1	1	0	0.303457371734301
ENSG00000120068	homeobox B8 [Source:HGNC Symbol;Acc:5119]	protein_coding	HOXB8	17	46688739	46692478	-1	675	1	1	0.0220554075930202	0	35	1	1	0	0.188696264962506
ENSG00000120093	homeobox B3 [Source:HGNC Symbol;Acc:5114]	protein_coding	HOXB3	17	46626232	46682274	-1	89781	11	7	0.0131151699167362	3	35	1	1	0	0.156153361930052
ENSG00000120549	KIAA1217 [Source:HGNC Symbol;Acc:25428]	protein_coding	KIAA1217	10	23983675	24836772	1	20541	3	2	0.140995240311645	0	35	2	2	0	0.26893444396178
ENSG00000120647	coiled-coil domain containing 77 [Source:HGNC Symbol;Acc:28203]	protein_coding	CCDC77	12	498439	551811	1	5148	1	1	0.15641274427527	0	35	1	1	0	0.270646770993164
ENSG00000120675	DnaJ (Hsp40) homolog, subfamily C, member 15 [Source:HGNC Symbol;Acc:20325]	protein_coding	DNAJC15	13	43597339	43683045	1	6750	1	1	0.199903269363576	0	35	1	1	0	0.29009991044024
ENSG00000120729	myotilin [Source:HGNC Symbol;Acc:12399]	protein_coding	MYOT	5	137203480	137223540	1	4138	2	2	0.00802863879462057	0	35	2	1	1	0.139829385625649
ENSG00000120833	suppressor of cytokine signaling 2 [Source:HGNC Symbol;Acc:19382]	protein_coding	SOCS2	12	93963590	93977263	1	4763	1	1	0.14561330789891	0	35	1	1	0	0.26893444396178
ENSG00000120885	clusterin [Source:HGNC Symbol;Acc:2095]	protein_coding	CLU	8	27454434	27472548	-1	5588	1	1	0.168587909507195	0	35	1	1	0	0.274010955821721
ENSG00000120899	protein tyrosine kinase 2 beta [Source:HGNC Symbol;Acc:9612]	protein_coding	PTK2B	8	27168999	27316903	1	8899	4	2	0.0335985851542705	0	35	3	1	3	0.222545467258394
ENSG00000120948	TAR DNA binding protein [Source:HGNC Symbol;Acc:11571]	protein_coding	TARDBP	1	11072414	11085796	1	3499	1	1	0.10917593708323	0	35	1	1	0	0.251290510113054
ENSG00000121270	ATP-binding cassette, sub-family C (CFTR/MRP), member 11 [Source:HGNC Symbol;Acc:14639]	protein_coding	ABCC11	16	48200821	48281479	-1	6027	1	1	0.180560281174573	0	35	1	1	0	0.276335734667173
ENSG00000122378	family with sequence similarity 213, member A [Source:HGNC Symbol;Acc:28651]	protein_coding	FAM213A	10	82167585	82192753	1	12547	1	1	0.339367650385384	0	35	1	1	0	0.373638020799636
ENSG00000122386	zinc finger protein 205 [Source:HGNC Symbol;Acc:12996]	protein_coding	ZNF205	16	3162561	3170518	1	2401	1	1	0.0762649408271616	0	35	1	1	0	0.248045718962738
ENSG00000122592	homeobox A7 [Source:HGNC Symbol;Acc:5108]	protein_coding	HOXA7	7	27193335	27197555	-1	10277	2	2	0.0435424519871966	0	35	2	2	1	0.24495114542569
ENSG00000122678	polymerase (DNA directed), mu [Source:HGNC Symbol;Acc:9185]	protein_coding	POLM	7	44111846	44122139	-1	27138	1	1	0.592066111376367	1	35	1	1	0	0.594963661676741
ENSG00000122778	KIAA1549 [Source:HGNC Symbol;Acc:22219]	protein_coding	KIAA1549	7	138516126	138666064	-1	2854	1	1	0.0899878050198182	0	35	1	1	0	0.250212700993033
ENSG00000123095	basic helix-loop-helix family, member e41 [Source:HGNC Symbol;Acc:16617]	protein_coding	BHLHE41	12	26272959	26278060	-1	16474	1	1	0.419756488516844	0	35	1	1	0	0.438998296988754
ENSG00000123159	GIPC PDZ domain containing family, member 1 [Source:HGNC Symbol;Acc:1226]	protein_coding	GIPC1	19	14588572	14606944	-1	8644	1	1	0.248437681381784	0	35	1	1	0	0.318496590491527
ENSG00000123191	ATPase, Cu++ transporting, beta polypeptide [Source:HGNC Symbol;Acc:870]	protein_coding	ATP7B	13	52506809	52585630	-1	5845	1	1	0.17561785688138	0	35	1	1	0	0.276335734667173
ENSG00000123352	spermatogenesis associated, serine-rich 2 [Source:HGNC Symbol;Acc:18650]	protein_coding	SPATS2	12	49760367	49921205	1	3628	1	1	0.112964736740291	0	35	1	1	0	0.251290510113054
ENSG00000123405	nuclear factor, erythroid 2 [Source:HGNC Symbol;Acc:7780]	protein_coding	NFE2	12	54685895	54694905	-1	4725	2	2	0.0103390198584524	0	35	2	2	0	0.151560587349353
ENSG00000123684	lysophosphatidylglycerol acyltransferase 1 [Source:HGNC Symbol;Acc:28985]	protein_coding	LPGAT1	1	211916799	212004114	-1	4322	1	1	0.133073060391929	0	35	1	1	0	0.261629872777909
ENSG00000123933	MAX dimerization protein 4 [Source:HGNC Symbol;Acc:13906]	protein_coding	MXD4	4	2249159	2264021	-1	9133	1	1	0.260482919124295	0	35	1	1	0	0.325141799757985
ENSG00000124092	CCCTC-binding factor (zinc finger protein)-like [Source:HGNC Symbol;Acc:16234]	protein_coding	CTCFL	20	56071035	56100708	-1	11678	1	1	0.320124575332644	0	35	1	1	0	0.35984806278268
ENSG00000124143	Rho GTPase activating protein 40 [Source:HGNC Symbol;Acc:16226]	protein_coding	ARHGAP40	20	37230577	37279678	1	3836	1	1	0.119039899836841	0	35	1	1	1	0.251290510113054
ENSG00000124151	nuclear receptor coactivator 3 [Source:HGNC Symbol;Acc:7670]	protein_coding	NCOA3	20	46130601	46285621	1	5143	1	1	0.156273370495519	0	35	1	1	0	0.270646770993164
ENSG00000124171	par-6 family cell polarity regulator beta [Source:HGNC Symbol;Acc:16245]	protein_coding	PARD6B	20	49348081	49373332	1	18025	3	3	0.0192465095043846	0	35	3	3	0	0.1820943999691
ENSG00000124181	phospholipase C, gamma 1 [Source:HGNC Symbol;Acc:9065]	protein_coding	PLCG1	20	39765600	39811629	1	2492	1	1	0.0790381414020778	0	35	1	1	1	0.248045718962738
ENSG00000124208	TMEM189-UBE2V1 readthrough [Source:HGNC Symbol;Acc:33521]	protein_coding	TMEM189-UBE2V1	20	48697661	48770174	-1	28517	1	1	0.61023561202789	1	35	1	1	0	0.612223350177818
ENSG00000124225	prostate transmembrane protein, androgen induced 1 [Source:HGNC Symbol;Acc:14107]	protein_coding	PMEPA1	20	56223448	56286592	-1	30846	3	3	0.072357000958238	1	35	2	1	1	0.248045718962738
ENSG00000124243	breast carcinoma amplified sequence 4 [Source:HGNC Symbol;Acc:14367]	protein_coding	BCAS4	20	49411431	49493714	1	2995	2	1	0.0942174146363762	0	35	1	1	0	0.251290510113054
ENSG00000124356	STAM binding protein [Source:HGNC Symbol;Acc:16950]	protein_coding	STAMBP	2	74056086	74100786	1	9797	1	1	0.276530376622682	0	35	1	1	0	0.338317203574125
ENSG00000124486	ubiquitin specific peptidase 9, X-linked [Source:HGNC Symbol;Acc:12632]	protein_coding	USP9X	X	40944888	41095832	1	11272	2	2	0.0513117987234259	0	35	2	2	0	0.248045718962738
ENSG00000124523	sirtuin 5 [Source:HGNC Symbol;Acc:14933]	protein_coding	SIRT5	6	13574816	13614790	1	30573	3	3	0.0708801606198226	1	35	1	1	0	0.248045718962738
ENSG00000124659	tubulin folding cofactor C [Source:HGNC Symbol;Acc:11580]	protein_coding	TBCC	6	42712219	42714558	-1	12259	1	1	0.333051311164154	0	35	1	1	0	0.369656950769583
ENSG00000124839	RAB17, member RAS oncogene family [Source:HGNC Symbol;Acc:16523]	protein_coding	RAB17	2	238482965	238510257	-1	12500	2	1	0.338340958486123	0	35	1	1	0	0.37317462923447
ENSG00000125170	docking protein 4 [Source:HGNC Symbol;Acc:19868]	protein_coding	DOK4	16	57505863	57521239	-1	6484	2	2	0.0187619253915081	0	35	2	2	0	0.182005449467228
