ensembl_gene_id	description	gene_biotype	hgnc_symbol	chromosome_name	start_position	end_position	strand	nj	nSNV	nSamples	p.value	exp	nTotSamples	nREs	nNonPromoters	nPromoters	p.adjust
ENSG00000105707	hepsin [Source:HGNC Symbol;Acc:5155]	protein_coding	HPN	19	35531410	35557475	1	2304	3	2	0.0278659668109221	0	63	1	1	0	0.2491391595189
ENSG00000105738	signal-induced proliferation-associated 1 like 3 [Source:HGNC Symbol;Acc:23801]	protein_coding	SIPA1L3	19	38397868	38699012	1	48413	7	6	0.350883071926242	5	63	5	4	2	0.498510774747967
ENSG00000105771	SMG9 nonsense mediated mRNA decay factor [Source:HGNC Symbol;Acc:25763]	protein_coding	SMG9	19	44235301	44259142	-1	6625	1	1	0.531904113216497	1	63	1	1	0	0.608467680092922
ENSG00000105810	cyclin-dependent kinase 6 [Source:HGNC Symbol;Acc:1777]	protein_coding	CDK6	7	92234235	92465908	-1	7131	1	1	0.558271043148381	1	63	1	1	0	0.629039283487512
ENSG00000105865	dihydrouridine synthase 4-like (S. cerevisiae) [Source:HGNC Symbol;Acc:21517]	protein_coding	DUS4L	7	107203929	107218906	1	3532	2	2	0.0599176856527452	0	63	2	1	1	0.308276048434533
ENSG00000105875	WD repeat domain 91 [Source:HGNC Symbol;Acc:24997]	protein_coding	WDR91	7	134868590	134896316	-1	19121	2	2	0.628230798059916	2	63	2	2	1	0.679468660310036
ENSG00000105880	distal-less homeobox 5 [Source:HGNC Symbol;Acc:2918]	protein_coding	DLX5	7	96649704	96654409	-1	11801	2	2	0.378659742237278	1	63	1	1	0	0.515142901826368
ENSG00000105963	ArfGAP with dual PH domains 1 [Source:HGNC Symbol;Acc:16486]	protein_coding	ADAP1	7	937540	995043	-1	19887	6	5	0.0565236821686841	2	63	4	2	2	0.302269634924496
ENSG00000105976	met proto-oncogene [Source:HGNC Symbol;Acc:7029]	protein_coding	MET	7	116312444	116438440	1	3568	1	1	0.335563421936636	0	63	1	1	1	0.49261330156606
ENSG00000105982	ring finger protein 32 [Source:HGNC Symbol;Acc:17118]	protein_coding	RNF32	7	156432975	156469824	1	5489	1	1	0.466833231904076	0	63	1	1	0	0.569071102035604
ENSG00000105991	homeobox A1 [Source:HGNC Symbol;Acc:5099]	protein_coding	HOXA1	7	27132612	27135615	-1	26678	9	7	0.0169886942968205	3	63	6	6	0	0.224994596005608
ENSG00000105996	homeobox A2 [Source:HGNC Symbol;Acc:5103]	protein_coding	HOXA2	7	27139721	27142430	-1	35493	10	8	0.0215343031818759	4	63	7	7	0	0.235233859520056
ENSG00000105997	homeobox A3 [Source:HGNC Symbol;Acc:5104]	protein_coding	HOXA3	7	27145803	27192200	-1	39138	12	10	0.0033829513352448	4	63	8	8	0	0.146645814699021
ENSG00000106003	LFNG O-fucosylpeptide 3-beta-N-acetylglucosaminyltransferase [Source:HGNC Symbol;Acc:6560]	protein_coding	LFNG	7	2552163	2568811	1	18256	8	8	0.000440744152363615	2	63	2	1	2	0.114633547264755
ENSG00000106004	homeobox A5 [Source:HGNC Symbol;Acc:5106]	protein_coding	HOXA5	7	27180671	27183287	-1	39138	12	10	0.0033829513352448	4	63	8	8	0	0.146645814699021
ENSG00000106006	homeobox A6 [Source:HGNC Symbol;Acc:5107]	protein_coding	HOXA6	7	27185015	27190222	-1	33498	9	7	0.0478482763783742	3	63	6	6	0	0.289711261154576
ENSG00000106009	BRCA1-associated ATM activator 1 [Source:HGNC Symbol;Acc:21701]	protein_coding	BRAT1	7	2577511	2595361	-1	7519	6	2	0.205050535317271	1	63	2	2	0	0.430463229058269
ENSG00000106012	IQ motif containing E [Source:HGNC Symbol;Acc:29171]	protein_coding	IQCE	7	2598632	2654368	1	24241	9	5	0.107116031645659	2	63	4	3	1	0.350238818900835
ENSG00000106066	carboxypeptidase, vitellogenic-like [Source:HGNC Symbol;Acc:14399]	protein_coding	CPVL	7	29034847	29235067	-1	644	1	1	0.071131881325303	0	63	1	1	0	0.313788871545599
ENSG00000106069	chimerin 2 [Source:HGNC Symbol;Acc:1944]	protein_coding	CHN2	7	29161890	29553944	1	3496	1	1	0.330059382627392	0	63	1	1	1	0.490829075274592
ENSG00000106078	cordon-bleu WH2 repeat protein [Source:HGNC Symbol;Acc:22199]	protein_coding	COBL	7	51083909	51384515	-1	8259	3	3	0.0622375233113195	1	63	3	1	2	0.308299801393526
ENSG00000106123	EPH receptor B6 [Source:HGNC Symbol;Acc:3396]	protein_coding	EPHB6	7	142552792	142568847	1	2726	1	1	0.268267894429233	0	63	1	1	0	0.456970549835389
ENSG00000106144	caspase 2, apoptosis-related cysteine peptidase [Source:HGNC Symbol;Acc:1503]	protein_coding	CASP2	7	142985308	143004789	1	14204	5	5	0.0167523776577191	1	63	2	1	2	0.224994596005608
ENSG00000106236	neuronal pentraxin II [Source:HGNC Symbol;Acc:7953]	protein_coding	NPTX2	7	98246609	98259180	1	2220	1	1	0.224590592189399	0	63	1	1	1	0.436920252197305
ENSG00000106261	zinc finger with KRAB and SCAN domains 1 [Source:HGNC Symbol;Acc:13101]	protein_coding	ZKSCAN1	7	99613204	99639312	1	2962	1	1	0.28778918161506	0	63	1	1	0	0.465948937469726
ENSG00000106344	RNA binding motif protein 28 [Source:HGNC Symbol;Acc:21863]	protein_coding	RBM28	7	127937738	127983962	-1	12460	4	4	0.0446719418030769	1	63	2	1	1	0.285979182743842
ENSG00000106400	zinc finger, HIT-type containing 1 [Source:HGNC Symbol;Acc:21688]	protein_coding	ZNHIT1	7	100860949	100867471	1	3761	1	1	0.350095263473089	0	63	1	1	0	0.497930209317241
ENSG00000106565	transmembrane protein 176B [Source:HGNC Symbol;Acc:29596]	protein_coding	TMEM176B	7	150488373	150498448	-1	9085	2	2	0.268975136656838	1	63	1	1	0	0.456970549835389
ENSG00000106683	LIM domain kinase 1 [Source:HGNC Symbol;Acc:6613]	protein_coding	LIMK1	7	73497263	73536855	1	8161	1	1	0.607443416610891	1	63	1	1	0	0.662485712427075
ENSG00000106686	spermatogenesis associated 6-like [Source:HGNC Symbol;Acc:25472]	protein_coding	SPATA6L	9	4553386	4666674	-1	6530	1	1	0.526781080972602	1	63	1	1	0	0.605026363975357
ENSG00000106688	solute carrier family 1 (neuronal/epithelial high affinity glutamate transporter, system Xag), member 1 [Source:HGNC Symbol;Acc:10939]	protein_coding	SLC1A1	9	4490444	4587469	1	5073	1	1	0.440804642394869	0	63	1	1	1	0.557041555605884
ENSG00000106701	fibronectin type III and SPRY domain containing 1-like [Source:HGNC Symbol;Acc:13753]	protein_coding	FSD1L	9	108210077	108314714	1	1853	1	1	0.191289144930671	0	63	1	1	0	0.426962540065088
ENSG00000106772	prune homolog 2 (Drosophila) [Source:HGNC Symbol;Acc:25209]	protein_coding	PRUNE2	9	79226292	79521003	-1	3362	2	2	0.0549570849592123	0	63	2	1	1	0.300594218678315
ENSG00000106785	tripartite motif containing 14 [Source:HGNC Symbol;Acc:16283]	protein_coding	TRIM14	9	100831557	100881494	-1	18445	4	4	0.133270054417817	2	63	3	3	0	0.38122686036219
ENSG00000106789	coronin, actin binding protein, 2A [Source:HGNC Symbol;Acc:2255]	protein_coding	CORO2A	9	100883257	100954922	-1	10493	2	2	0.326419208234546	1	63	2	2	0	0.489138373262283
ENSG00000106868	sushi domain containing 1 [Source:HGNC Symbol;Acc:25413]	protein_coding	SUSD1	9	114803065	114937688	-1	11474	1	1	0.731437854851178	1	63	1	1	0	0.761515175665655
ENSG00000106927	alpha-1-microglobulin/bikunin precursor [Source:HGNC Symbol;Acc:453]	protein_coding	AMBP	9	116822407	116840752	-1	3251	1	1	0.310986548721977	0	63	1	1	0	0.479488418776348
ENSG00000107130	neuronal calcium sensor 1 [Source:HGNC Symbol;Acc:3953]	protein_coding	NCS1	9	132934857	132999583	1	30688	5	4	0.404658120753903	3	63	4	4	0	0.533173737089173
ENSG00000107140	testis-specific kinase 1 [Source:HGNC Symbol;Acc:11731]	protein_coding	TESK1	9	35605367	35610038	1	20999	3	3	0.39760037164761	2	63	2	2	0	0.529332090871946
ENSG00000107159	carbonic anhydrase IX [Source:HGNC Symbol;Acc:1383]	protein_coding	CA9	9	35673853	35681156	1	10668	2	2	0.33348992428298	1	63	1	1	0	0.492573398747344
ENSG00000107242	phosphatidylinositol-4-phosphate 5-kinase, type I, beta [Source:HGNC Symbol;Acc:8995]	protein_coding	PIP5K1B	9	71320575	71624092	1	5694	2	2	0.13352602957984	0	63	2	1	1	0.38122686036219
ENSG00000107249	GLIS family zinc finger 3 [Source:HGNC Symbol;Acc:28510]	protein_coding	GLIS3	9	3824127	4348392	-1	5600	2	2	0.130010753842541	0	63	2	1	1	0.376478508849706
ENSG00000107331	ATP-binding cassette, sub-family A (ABC1), member 2 [Source:HGNC Symbol;Acc:32]	protein_coding	ABCA2	9	139901686	139923367	-1	37994	8	5	0.349421402488105	4	63	3	3	0	0.497664548114061
ENSG00000107404	dishevelled segment polarity protein 1 [Source:HGNC Symbol;Acc:3084]	protein_coding	DVL1	1	1270656	1284730	-1	13327	2	2	0.437312075941488	1	63	2	2	0	0.555326164788547
ENSG00000107485	GATA binding protein 3 [Source:HGNC Symbol;Acc:4172]	protein_coding	GATA3	10	8095567	8117161	1	6687	1	1	0.535217618911591	1	63	1	1	1	0.61097436152962
ENSG00000107521	Hermansky-Pudlak syndrome 1 [Source:HGNC Symbol;Acc:5163]	protein_coding	HPS1	10	100175955	100206684	-1	6210	4	4	0.0045988825122848	1	63	4	1	3	0.175432038235291
ENSG00000107554	dynamin binding protein [Source:HGNC Symbol;Acc:30373]	protein_coding	DNMBP	10	101635334	101769676	-1	6095	2	2	0.148750363439769	1	63	1	1	0	0.397733448412317
ENSG00000107731	unc-5 homolog B (C. elegans) [Source:HGNC Symbol;Acc:12568]	protein_coding	UNC5B	10	72972327	73062621	1	14996	6	4	0.0764707457611882	1	63	1	1	0	0.321171226700285
ENSG00000108091	coiled-coil domain containing 6 [Source:HGNC Symbol;Acc:18782]	protein_coding	CCDC6	10	61548521	61666414	-1	7017	3	3	0.042053126538687	1	63	2	2	0	0.285979182743842
ENSG00000108100	cyclin Y [Source:HGNC Symbol;Acc:23354]	protein_coding	CCNY	10	35535953	35860852	1	7671	3	3	0.0522037729300322	1	63	3	1	2	0.29671624724345
ENSG00000108219	tetraspanin 14 [Source:HGNC Symbol;Acc:23303]	protein_coding	TSPAN14	10	82213922	82292879	1	37138	7	6	0.169860886355887	4	63	5	4	1	0.419078406249206
ENSG00000108244	keratin 23 (histone deacetylase inducible) [Source:HGNC Symbol;Acc:6438]	protein_coding	KRT23	17	39078948	39093886	-1	7073	2	2	0.187126135228468	1	63	1	1	1	0.4258432173721
ENSG00000108262	G protein-coupled receptor kinase interacting ArfGAP 1 [Source:HGNC Symbol;Acc:4272]	protein_coding	GIT1	17	27900487	27921072	-1	6820	5	4	0.0063599221830889	1	63	4	2	2	0.199953157866125
ENSG00000108309	RUN domain containing 3A [Source:HGNC Symbol;Acc:16984]	protein_coding	RUNDC3A	17	42385781	42396039	1	2577	1	1	0.255668382870289	0	63	1	1	0	0.448902593828188
ENSG00000108352	Rap guanine nucleotide exchange factor (GEF)-like 1 [Source:HGNC Symbol;Acc:17428]	protein_coding	RAPGEFL1	17	38333263	38351908	1	13875	3	3	0.192379624717507	1	63	2	2	1	0.426996203504102
ENSG00000108389	myotubularin related protein 4 [Source:HGNC Symbol;Acc:7452]	protein_coding	MTMR4	17	56566898	56595266	-1	10837	3	3	0.115287899649757	1	63	3	2	1	0.35981929808932
ENSG00000108405	purinergic receptor P2X, ligand-gated ion channel, 1 [Source:HGNC Symbol;Acc:8533]	protein_coding	P2RX1	17	3799886	3819794	-1	5204	2	2	0.115454077471512	0	63	1	1	0	0.35981929808932
ENSG00000108469	RecQ protein-like 5 [Source:HGNC Symbol;Acc:9950]	protein_coding	RECQL5	17	73622925	73663269	-1	19123	8	8	0.000593813211182348	2	63	4	3	1	0.117306050805494
ENSG00000108474	phosphatidylinositol glycan anchor biosynthesis, class L [Source:HGNC Symbol;Acc:8966]	protein_coding	PIGL	17	16120505	16252115	1	9957	4	3	0.095653052974923	1	63	2	2	0	0.339954514982925
ENSG00000108509	calmodulin binding transcription activator 2 [Source:HGNC Symbol;Acc:18807]	protein_coding	CAMTA2	17	4871287	4890960	-1	23725	4	4	0.242698565679595	2	63	4	3	1	0.444345339428376
ENSG00000108551	RAS, dexamethasone-induced 1 [Source:HGNC Symbol;Acc:15828]	protein_coding	RASD1	17	17397751	17399709	-1	9683	3	2	0.293461065071943	1	63	3	3	0	0.468085919156884
ENSG00000108556	cholinergic receptor, nicotinic, epsilon (muscle) [Source:HGNC Symbol;Acc:1966]	protein_coding	CHRNE	17	4801069	4806369	-1	18555	2	2	0.612018982822062	2	63	2	2	0	0.666027504699094
ENSG00000108557	retinoic acid induced 1 [Source:HGNC Symbol;Acc:9834]	protein_coding	RAI1	17	17584787	17714767	1	11193	2	2	0.35456287829755	1	63	2	2	0	0.499600664607296
ENSG00000108592	FtsJ homolog 3 (E. coli) [Source:HGNC Symbol;Acc:17136]	protein_coding	FTSJ3	17	61896793	61907372	-1	4255	1	1	0.385859304832165	0	63	1	1	0	0.52061666812018
ENSG00000108622	intercellular adhesion molecule 2 [Source:HGNC Symbol;Acc:5345]	protein_coding	ICAM2	17	62079954	62097994	-1	8101	2	2	0.22869088998823	1	63	2	2	1	0.43903335953424
ENSG00000108651	UTP6, small subunit (SSU) processome component, homolog (yeast) [Source:HGNC Symbol;Acc:18279]	protein_coding	UTP6	17	30187923	30228784	-1	1578	1	1	0.165401716139133	0	63	1	1	0	0.414934772843059
ENSG00000108666	chromosome 17 open reading frame 75 [Source:HGNC Symbol;Acc:30173]	protein_coding	C17orf75	17	30651584	30677042	-1	2141	1	1	0.217539959850882	0	63	1	1	0	0.434320882856506
ENSG00000108669	cytohesin 1 [Source:HGNC Symbol;Acc:9501]	protein_coding	CYTH1	17	76670130	76778379	-1	5116	3	3	0.018931885781026	0	63	3	2	1	0.235233859520056
ENSG00000108671	proteasome (prosome, macropain) 26S subunit, non-ATPase, 11 [Source:HGNC Symbol;Acc:9556]	protein_coding	PSMD11	17	30771279	30810336	1	5138	2	2	0.113070615213483	0	63	2	2	1	0.358082303007046
ENSG00000108771	DEXH (Asp-Glu-X-His) box polypeptide 58 [Source:HGNC Symbol;Acc:29517]	protein_coding	DHX58	17	40253422	40264751	-1	7576	3	3	0.0506622399041803	1	63	3	2	1	0.29324325443351
ENSG00000108773	K(lysine) acetyltransferase 2A [Source:HGNC Symbol;Acc:4201]	protein_coding	KAT2A	17	40265126	40273376	-1	6475	2	2	0.163477596034044	1	63	2	2	0	0.413003631278659
ENSG00000108784	N-acetylglucosaminidase, alpha [Source:HGNC Symbol;Acc:7632]	protein_coding	NAGLU	17	40688190	40696467	1	2788	1	1	0.273447599202442	0	63	1	1	0	0.456970549835389
ENSG00000108786	hydroxysteroid (17-beta) dehydrogenase 1 [Source:HGNC Symbol;Acc:5210]	protein_coding	HSD17B1	17	40701232	40707231	1	2788	1	1	0.273447599202442	0	63	1	1	1	0.456970549835389
ENSG00000108788	MLX, MAX dimerization protein [Source:HGNC Symbol;Acc:11645]	protein_coding	MLX	17	40719086	40725257	1	7633	3	3	0.0515844621552273	1	63	3	3	0	0.295757808068347
ENSG00000108797	contactin associated protein 1 [Source:HGNC Symbol;Acc:8011]	protein_coding	CNTNAP1	17	40834631	40851832	1	4573	2	2	0.0932336409397447	0	63	2	1	1	0.338626277826793
ENSG00000108813	distal-less homeobox 4 [Source:HGNC Symbol;Acc:2917]	protein_coding	DLX4	17	48046334	48052321	1	1844	1	1	0.190454767395326	0	63	1	1	0	0.426962540065088
ENSG00000108819	protein phosphatase 1, regulatory subunit 9B [Source:HGNC Symbol;Acc:9298]	protein_coding	PPP1R9B	17	48211104	48227991	-1	12269	4	4	0.0426480515720467	1	63	2	2	1	0.285979182743842
ENSG00000108823	sarcoglycan, alpha (50kDa dystrophin-associated glycoprotein) [Source:HGNC Symbol;Acc:10805]	protein_coding	SGCA	17	48241575	48253292	1	10605	3	2	0.330946907182418	1	63	1	1	0	0.491035904607891
ENSG00000108825	PTGES3L-AARSD1 readthrough [Source:HGNC Symbol;Acc:43946]	protein_coding	PTGES3L-AARSD1	17	41102543	41132545	-1	4235	2	2	0.0819106893933376	0	63	1	1	0	0.325503179442458
ENSG00000108826	mitochondrial ribosomal protein L27 [Source:HGNC Symbol;Acc:14483]	protein_coding	MRPL27	17	48445218	48450575	-1	5988	1	1	0.496461777461371	0	63	1	1	0	0.587409972000131
ENSG00000108846	ATP-binding cassette, sub-family C (CFTR/MRP), member 3 [Source:HGNC Symbol;Acc:54]	protein_coding	ABCC3	17	48712138	48769613	1	31189	4	3	0.655857378986109	3	63	2	2	0	0.702780592569448
ENSG00000108852	membrane protein, palmitoylated 2 (MAGUK p55 subfamily member 2) [Source:HGNC Symbol;Acc:7220]	protein_coding	MPP2	17	41952725	41987068	-1	2330	1	1	0.234302234097374	0	63	1	1	0	0.440397474723829
ENSG00000108883	elongation factor Tu GTP binding domain containing 2 [Source:HGNC Symbol;Acc:30858]	protein_coding	EFTUD2	17	42927311	42977030	-1	5189	3	3	0.0196399539208866	0	63	3	2	1	0.235233859520056
ENSG00000108924	hepatic leukemia factor [Source:HGNC Symbol;Acc:4977]	protein_coding	HLF	17	53342373	53402426	1	2415	1	1	0.241723296214292	0	63	1	1	0	0.444345339428376
ENSG00000108947	ephrin-B3 [Source:HGNC Symbol;Acc:3228]	protein_coding	EFNB3	17	7608520	7614696	1	4042	1	1	0.370686682115197	0	63	1	1	1	0.511101010858592
ENSG00000108950	family with sequence similarity 20, member A [Source:HGNC Symbol;Acc:23015]	protein_coding	FAM20A	17	66531254	66597530	-1	10972	2	2	0.345719371993322	1	63	1	1	0	0.495355440856841
ENSG00000109072	vitronectin [Source:HGNC Symbol;Acc:12724]	protein_coding	VTN	17	26691290	26700110	-1	4772	1	1	0.42118263425143	0	63	1	1	0	0.543283821728287
ENSG00000109072	vitronectin [Source:HGNC Symbol;Acc:12724]	protein_coding	SEBOX	17	26691290	26700110	-1	4772	1	1	0.42118263425143	0	63	1	1	0	0.543283821728287
ENSG00000109089	cerebellar degeneration-related protein 2-like [Source:HGNC Symbol;Acc:29999]	protein_coding	CDR2L	17	72983727	73001895	1	17225	1	1	0.861046162618457	2	63	1	1	0	0.869249495854413
ENSG00000109111	suppressor of Ty 6 homolog (S. cerevisiae) [Source:HGNC Symbol;Acc:11470]	protein_coding	SUPT6H	17	26989109	27029697	1	11940	4	4	0.0392857263645213	1	63	4	2	2	0.285881829368282
ENSG00000109118	PHD finger protein 12 [Source:HGNC Symbol;Acc:20816]	protein_coding	PHF12	17	27232268	27278789	-1	3644	1	1	0.341324190999269	0	63	1	1	0	0.493818817435228
ENSG00000109501	Wolfram syndrome 1 (wolframin) [Source:HGNC Symbol;Acc:12762]	protein_coding	WFS1	4	6271576	6304992	1	18637	4	4	0.136834351852888	2	63	2	2	0	0.384939115684476
ENSG00000109606	DEAH (Asp-Glu-Ala-His) box helicase 15 [Source:HGNC Symbol;Acc:2738]	protein_coding	DHX15	4	24519064	24586173	-1	7416	2	1	0.57246266374981	1	63	1	1	0	0.637034492799769
ENSG00000109758	HGF activator [Source:HGNC Symbol;Acc:4894]	protein_coding	HGFAC	4	3443614	3451211	1	20964	4	4	0.18282088972509	2	63	3	3	1	0.424554030441138
ENSG00000109846	crystallin, alpha B [Source:HGNC Symbol;Acc:2389]	protein_coding	CRYAB	11	111779289	111794446	-1	5869	2	2	0.140126310944373	0	63	1	1	0	0.387718931926355
ENSG00000109919	mitochondrial carrier 2 [Source:HGNC Symbol;Acc:17587]	protein_coding	MTCH2	11	47638867	47664175	-1	4139	2	1	0.377642214422654	0	63	2	1	1	0.514834863360987
ENSG00000109944	chromosome 11 open reading frame 63 [Source:HGNC Symbol;Acc:26288]	protein_coding	C11orf63	11	122753391	122830506	1	2475	2	2	0.0317582586503655	0	63	1	1	1	0.25886147577976
ENSG00000110011	DnaJ (Hsp40) homolog, subfamily C, member 4 [Source:HGNC Symbol;Acc:5271]	protein_coding	DNAJC4	11	63997750	64001758	1	9865	1	1	0.677068883547147	1	63	1	1	0	0.720992099351539
ENSG00000110013	sialic acid acetylesterase [Source:HGNC Symbol;Acc:18187]	protein_coding	SIAE	11	124503009	124565603	-1	3050	1	1	0.29493425151249	0	63	1	1	0	0.468127429908937
ENSG00000110042	deltex homolog 4 (Drosophila) [Source:HGNC Symbol;Acc:29151]	protein_coding	DTX4	11	58938903	58976060	1	2543	1	1	0.252763059551243	0	63	1	1	0	0.448051495276398
ENSG00000110063	decapping enzyme, scavenger [Source:HGNC Symbol;Acc:29812]	protein_coding	DCPS	11	126173647	126215644	1	15330	2	2	0.509424261765324	2	63	1	1	0	0.595855606259441
ENSG00000110066	suppressor of variegation 4-20 homolog 1 (Drosophila) [Source:HGNC Symbol;Acc:24283]	protein_coding	SUV420H1	11	67922330	67981295	-1	9334	2	2	0.279179333486305	1	63	2	1	1	0.460099120451796
ENSG00000110074	FAD-dependent oxidoreductase domain containing 1 [Source:HGNC Symbol;Acc:26927]	protein_coding	FOXRED1	11	126138950	126148026	1	2902	1	1	0.282876072909672	0	63	1	1	0	0.461670533140086
ENSG00000110090	carnitine palmitoyltransferase 1A (liver) [Source:HGNC Symbol;Acc:2328]	protein_coding	CPT1A	11	68522088	68611878	-1	9616	1	1	0.667722963413695	1	63	1	1	0	0.713085255067779
ENSG00000110092	cyclin D1 [Source:HGNC Symbol;Acc:1582]	protein_coding	CCND1	11	69455855	69469242	1	15698	3	3	0.243389090223981	2	63	1	1	0	0.444345339428376
ENSG00000110169	hemopexin [Source:HGNC Symbol;Acc:5171]	protein_coding	HPX	11	6452279	6463847	-1	1925	1	1	0.197933280575961	0	63	1	1	0	0.428274992151249
ENSG00000110195	folate receptor 1 (adult) [Source:HGNC Symbol;Acc:3791]	protein_coding	FOLR1	11	71900602	71907345	1	10026	1	1	0.682971425234387	1	63	1	1	1	0.725578860223273
ENSG00000110203	folate receptor 3 (gamma) [Source:HGNC Symbol;Acc:3795]	protein_coding	FOLR3	11	71825915	71850936	1	23138	3	3	0.458081622425637	2	63	3	3	0	0.563202201014073
ENSG00000110315	ring finger protein 141 [Source:HGNC Symbol;Acc:21159]	protein_coding	RNF141	11	10533225	10562777	-1	15184	6	4	0.0791829234590251	2	63	3	2	1	0.325223543913286
ENSG00000110400	poliovirus receptor-related 1 (herpesvirus entry mediator C) [Source:HGNC Symbol;Acc:9706]	protein_coding	PVRL1	11	119494120	119599794	-1	8013	5	5	0.00160839821143222	1	63	5	1	4	0.126450566480428
ENSG00000110583	N(alpha)-acetyltransferase 40, NatD catalytic subunit [Source:HGNC Symbol;Acc:25845]	protein_coding	NAA40	11	63706431	63724800	1	7515	2	2	0.20488891957856	1	63	2	2	1	0.430463229058269
ENSG00000110628	solute carrier family 22, member 18 [Source:HGNC Symbol;Acc:10964]	protein_coding	SLC22A18	11	2920951	2946476	1	7168	1	1	0.560139745888803	1	63	1	1	0	0.63035482067047
ENSG00000110660	solute carrier family 35, member F2 [Source:HGNC Symbol;Acc:23615]	protein_coding	SLC35F2	11	107661717	107799019	-1	2739	1	1	0.269357012429725	0	63	1	1	0	0.456970549835389
ENSG00000110719	T-cell, immune regulator 1, ATPase, H+ transporting, lysosomal V0 subunit A3 [Source:HGNC Symbol;Acc:11647]	protein_coding	TCIRG1	11	67806483	67818362	1	21324	4	4	0.190344546320257	2	63	1	1	0	0.426962540065088
ENSG00000110721	choline kinase alpha [Source:HGNC Symbol;Acc:1937]	protein_coding	CHKA	11	67820326	67888911	-1	31998	7	6	0.104405487313481	3	63	4	2	2	0.347996326753526
ENSG00000110723	exophilin 5 [Source:HGNC Symbol;Acc:30578]	protein_coding	EXPH5	11	108376158	108464465	-1	8137	3	3	0.0600869825881397	1	63	2	2	0	0.308276048434533
ENSG00000110881	acid-sensing (proton-gated) ion channel 1 [Source:HGNC Symbol;Acc:100]	protein_coding	ASIC1	12	50451331	50477394	1	3909	3	3	0.009296344345741	0	63	2	1	1	0.219773957807913
ENSG00000110911	solute carrier family 11 (proton-coupled divalent metal ion transporter), member 2 [Source:HGNC Symbol;Acc:10908]	protein_coding	SLC11A2	12	51373184	51422349	-1	11024	3	3	0.11964108018249	1	63	1	1	0	0.363754655050057
ENSG00000110987	B-cell CLL/lymphoma 7A [Source:HGNC Symbol;Acc:1004]	protein_coding	BCL7A	12	122457328	122499948	1	9039	3	2	0.267089379537673	1	63	2	2	0	0.45636887306874
ENSG00000111087	GLI family zinc finger 1 [Source:HGNC Symbol;Acc:4317]	protein_coding	GLI1	12	57853918	57866045	1	8135	2	2	0.230078219051831	1	63	2	2	1	0.43903335953424
ENSG00000111110	protein phosphatase, Mg2+/Mn2+ dependent, 1H [Source:HGNC Symbol;Acc:18583]	protein_coding	PPM1H	12	63037762	63328817	-1	4970	4	4	0.00209194429202075	0	63	2	1	1	0.126450566480428
ENSG00000111181	solute carrier family 6 (neurotransmitter transporter), member 12 [Source:HGNC Symbol;Acc:11045]	protein_coding	SLC6A12	12	299243	323736	-1	7863	3	3	0.0553875419648604	1	63	3	1	2	0.300594218678315
ENSG00000111186	wingless-type MMTV integration site family, member 5B [Source:HGNC Symbol;Acc:16265]	protein_coding	WNT5B	12	1639057	1756409	1	4737	1	1	0.418856774200004	0	63	1	1	0	0.541749200265014
ENSG00000111203	integrin alpha FG-GAP repeat containing 2 [Source:HGNC Symbol;Acc:30879]	protein_coding	ITFG2	12	2921788	2968957	1	3585	1	1	0.336856374031778	0	63	1	1	0	0.492623759138739
ENSG00000111206	forkhead box M1 [Source:HGNC Symbol;Acc:3818]	protein_coding	FOXM1	12	2966847	2986206	-1	4686	2	2	0.0971146704224647	0	63	2	1	1	0.34232050660773
ENSG00000111261	MANSC domain containing 1 [Source:HGNC Symbol;Acc:25505]	protein_coding	MANSC1	12	12482198	12503475	-1	4179	1	1	0.380488039228537	0	63	1	1	0	0.516892820623383
ENSG00000111325	2-oxoglutarate and iron-dependent oxygenase domain containing 2 [Source:HGNC Symbol;Acc:25823]	protein_coding	OGFOD2	12	123459127	123464590	1	10720	2	2	0.335586775927493	1	63	1	1	0	0.49261330156606
ENSG00000111344	RAS protein activator like 1 (GAP1 like) [Source:HGNC Symbol;Acc:9873]	protein_coding	RASAL1	12	113536624	113574044	-1	12205	3	3	0.148439492365519	1	63	2	2	0	0.397273515114827
ENSG00000111348	Rho GDP dissociation inhibitor (GDI) beta [Source:HGNC Symbol;Acc:679]	protein_coding	ARHGDIB	12	15094951	15114662	-1	16401	4	4	0.097858110531519	2	63	2	2	0	0.34232050660773
ENSG00000111371	solute carrier family 38, member 1 [Source:HGNC Symbol;Acc:13447]	protein_coding	SLC38A1	12	46576846	46663800	-1	8139	1	1	0.606452640999804	1	63	1	1	1	0.662174478406394
ENSG00000111424	vitamin D (1,25- dihydroxyvitamin D3) receptor [Source:HGNC Symbol;Acc:12679]	protein_coding	VDR	12	48235320	48336831	-1	34040	7	6	0.128615283806685	3	63	3	2	1	0.374462759925125
ENSG00000111432	frizzled family receptor 10 [Source:HGNC Symbol;Acc:4039]	protein_coding	FZD10	12	130647004	130650285	1	3901	1	1	0.36043720355584	0	63	1	1	0	0.504259579155628
ENSG00000111490	TBC1 domain family, member 30 [Source:HGNC Symbol;Acc:29164]	protein_coding	TBC1D30	12	65174589	65274812	1	5199	2	2	0.115273063415413	0	63	2	1	2	0.35981929808932
ENSG00000111639	mitochondrial ribosomal protein L51 [Source:HGNC Symbol;Acc:14044]	protein_coding	MRPL51	12	6601150	6603007	-1	10306	2	2	0.318841422637618	1	63	2	2	0	0.485057493518959
