ensembl_gene_id	description	gene_biotype	hgnc_symbol	chromosome_name	start_position	end_position	strand	nj	nSNV	nSamples	p.value	exp	nTotSamples	nREs	nNonPromoters	nPromoters	p.adjust
ENSG00000113504	solute carrier family 12 (potassium/chloride transporter), member 7 [Source:HGNC Symbol;Acc:10915]	protein_coding	SLC12A7	5	1050499	1112150	-1	29813	5	4	0.155370448064762	2	28	4	4	0	0.401146059243344
ENSG00000113569	nucleoporin 155kDa [Source:HGNC Symbol;Acc:8063]	protein_coding	NUP155	5	37288239	37371283	-1	3663	2	2	0.0333224279832844	0	28	1	1	0	0.271222782500926
ENSG00000113758	drebrin 1 [Source:HGNC Symbol;Acc:2695]	protein_coding	DBN1	5	176883609	176901402	-1	4401	2	2	0.0463477904031682	0	28	1	1	0	0.284304375155613
ENSG00000113763	unc-5 homolog A (C. elegans) [Source:HGNC Symbol;Acc:12567]	protein_coding	UNC5A	5	176237478	176307897	1	16097	2	2	0.353317746115012	1	28	1	1	1	0.477580581900354
ENSG00000113946	claudin 16 [Source:HGNC Symbol;Acc:2037]	protein_coding	CLDN16	3	190040330	190129932	1	6022	2	1	0.387258830687093	0	28	1	1	1	0.497349894559808
ENSG00000114115	retinol binding protein 1, cellular [Source:HGNC Symbol;Acc:9919]	protein_coding	RBP1	3	139236276	139258671	-1	13246	2	2	0.273117388780366	1	28	2	1	1	0.442651733692624
ENSG00000114126	transcription factor Dp-2 (E2F dimerization partner 2) [Source:HGNC Symbol;Acc:11751]	protein_coding	TFDP2	3	141663277	141868386	-1	2631	1	1	0.192650157693326	0	28	1	1	0	0.412427972585458
ENSG00000114248	leucine rich repeat containing 31 [Source:HGNC Symbol;Acc:26261]	protein_coding	LRRC31	3	169556967	169587718	-1	5936	1	1	0.382957680527221	0	28	1	1	0	0.495552232715426
ENSG00000114491	uridine monophosphate synthetase [Source:HGNC Symbol;Acc:12563]	protein_coding	UMPS	3	124449213	124464040	1	8500	1	1	0.499108751515873	0	28	1	1	0	0.565414844088817
ENSG00000114541	FERM domain containing 4B [Source:HGNC Symbol;Acc:24886]	protein_coding	FRMD4B	3	69219141	69591734	-1	6401	2	2	0.0887388832281989	0	28	2	2	0	0.349328343286723
ENSG00000114859	chloride channel, voltage-sensitive 2 [Source:HGNC Symbol;Acc:2020]	protein_coding	CLCN2	3	184063973	184079439	-1	3670	1	1	0.258075322949346	0	28	1	1	0	0.432875651238644
ENSG00000115107	STEAP family member 3, metalloreductase [Source:HGNC Symbol;Acc:24592]	protein_coding	STEAP3	2	119981384	120023228	1	5127	2	2	0.0606541478930521	0	28	2	1	2	0.304971758371842
ENSG00000115112	transcription factor CP2-like 1 [Source:HGNC Symbol;Acc:17925]	protein_coding	TFCP2L1	2	121974163	122042783	-1	19513	2	2	0.444831807465808	1	28	2	2	0	0.532831631072235
ENSG00000115159	glycerol-3-phosphate dehydrogenase 2 (mitochondrial) [Source:HGNC Symbol;Acc:4456]	protein_coding	GPD2	2	157291802	157470247	1	6070	1	1	0.389646422346556	0	28	1	1	1	0.498642528007412
ENSG00000115221	integrin, beta 6 [Source:HGNC Symbol;Acc:6161]	protein_coding	ITGB6	2	160956177	161128399	-1	23255	5	4	0.0809901296383909	2	28	3	2	1	0.336124435362371
ENSG00000115257	proprotein convertase subtilisin/kexin type 4 [Source:HGNC Symbol;Acc:8746]	protein_coding	PCSK4	19	1481427	1490751	-1	10540	2	2	0.196638483818853	1	28	2	2	0	0.41354702329148
ENSG00000115266	adenomatosis polyposis coli 2 [Source:HGNC Symbol;Acc:24036]	protein_coding	APC2	19	1446300	1473243	1	5111	1	1	0.340131345106532	0	28	1	1	0	0.473454397167661
ENSG00000115286	NADH dehydrogenase (ubiquinone) Fe-S protein 7, 20kDa (NADH-coenzyme Q reductase) [Source:HGNC Symbol;Acc:7714]	protein_coding	NDUFS7	19	1383526	1395583	1	3932	1	1	0.273718721285108	0	28	1	1	0	0.442651733692624
ENSG00000115306	spectrin, beta, non-erythrocytic 1 [Source:HGNC Symbol;Acc:11275]	protein_coding	SPTBN1	2	54683422	54896812	1	3854	1	1	0.269096325905264	0	28	1	1	1	0.440688131621299
ENSG00000115307	ancient ubiquitous protein 1 [Source:HGNC Symbol;Acc:891]	protein_coding	AUP1	2	74753772	74757066	-1	4775	2	2	0.0535460459916428	0	28	2	2	0	0.292706052468487
ENSG00000115339	UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 3 (GalNAc-T3) [Source:HGNC Symbol;Acc:4125]	protein_coding	GALNT3	2	166604101	166651192	-1	8252	3	3	0.0237380973619629	0	28	3	1	2	0.243287636343498
ENSG00000115363	eva-1 homolog A (C. elegans) [Source:HGNC Symbol;Acc:25816]	protein_coding	EVA1A	2	75696428	75796848	-1	3076	1	1	0.22134970770962	0	28	1	1	0	0.421512168406334
ENSG00000115380	EGF containing fibulin-like extracellular matrix protein 1 [Source:HGNC Symbol;Acc:3218]	protein_coding	EFEMP1	2	56093102	56151274	-1	2011	1	1	0.150892198321389	0	28	1	1	1	0.401146059243344
ENSG00000115457	insulin-like growth factor binding protein 2, 36kDa [Source:HGNC Symbol;Acc:5471]	protein_coding	IGFBP2	2	217497551	217529159	1	7306	1	1	0.448023410357005	0	28	1	1	0	0.53429088461282
ENSG00000115507	orthodenticle homeobox 1 [Source:HGNC Symbol;Acc:8521]	protein_coding	OTX1	2	63277192	63284971	1	8605	1	1	0.503368351326626	1	28	1	1	0	0.569333024728685
ENSG00000115648	melanophilin [Source:HGNC Symbol;Acc:29643]	protein_coding	MLPH	2	238394071	238463961	1	19326	3	3	0.170730030327144	1	28	3	3	0	0.405262288241823
ENSG00000115884	syndecan 1 [Source:HGNC Symbol;Acc:10658]	protein_coding	SDC1	2	20400558	20425194	-1	42305	7	4	0.33616895476075	3	28	3	3	0	0.473150759666484
ENSG00000115902	solute carrier family 1 (glutamate/neutral amino acid transporter), member 4 [Source:HGNC Symbol;Acc:10942]	protein_coding	SLC1A4	2	65215611	65250999	1	3663	1	1	0.257652780097284	0	28	1	1	1	0.432875651238644
ENSG00000115942	origin recognition complex, subunit 2 [Source:HGNC Symbol;Acc:8488]	protein_coding	ORC2	2	201773696	201828403	-1	11359	4	4	0.00875320362956589	1	28	3	1	2	0.170368993728794
ENSG00000115977	AP2 associated kinase 1 [Source:HGNC Symbol;Acc:19679]	protein_coding	AAK1	2	69688532	69901481	-1	10949	2	2	0.208077520061628	1	28	2	1	1	0.416872845970942
ENSG00000116016	endothelial PAS domain protein 1 [Source:HGNC Symbol;Acc:3374]	protein_coding	EPAS1	2	46520806	46613836	1	7499	4	3	0.0185515668855749	0	28	2	1	2	0.219363387998396
ENSG00000116017	AT rich interactive domain 3A (BRIGHT-like) [Source:HGNC Symbol;Acc:3031]	protein_coding	ARID3A	19	925781	975939	1	31897	8	5	0.0614693420447139	2	28	4	4	0	0.304971758371842
ENSG00000116032	glutamate receptor, ionotropic, N-methyl-D-aspartate 3B [Source:HGNC Symbol;Acc:16768]	protein_coding	GRIN3B	19	1000418	1009731	1	40976	9	5	0.134340717579622	3	28	5	4	1	0.399333278908961
ENSG00000116039	ATPase, H+ transporting, lysosomal 56/58kDa, V1 subunit B1 [Source:HGNC Symbol;Acc:853]	protein_coding	ATP6V1B1	2	71163012	71192536	1	5551	1	1	0.363329383782202	0	28	1	1	1	0.48362685658326
ENSG00000116128	B-cell CLL/lymphoma 9 [Source:HGNC Symbol;Acc:1008]	protein_coding	BCL9	1	147013182	147098017	1	5068	2	1	0.337819413882184	0	28	2	2	0	0.473454397167661
ENSG00000116157	glutathione peroxidase 7 [Source:HGNC Symbol;Acc:4559]	protein_coding	GPX7	1	53068044	53074723	1	3254	1	1	0.232541809354212	0	28	1	1	0	0.425158098676922
ENSG00000116176	tryptase gamma 1 [Source:HGNC Symbol;Acc:14134]	protein_coding	TPSG1	16	1271651	1275257	-1	14174	6	5	0.00276202374612555	1	28	1	1	0	0.131076039952002
ENSG00000116198	centrosomal protein 104kDa [Source:HGNC Symbol;Acc:24866]	protein_coding	CEP104	1	3728645	3773778	-1	18119	5	4	0.03924297329851	1	28	4	3	1	0.280093756467827
ENSG00000116213	WD repeat containing, antisense to TP73 [Source:HGNC Symbol;Acc:12759]	protein_coding	WRAP73	1	3547331	3569325	-1	6952	2	2	0.101862856716792	0	28	2	2	0	0.366693950534613
ENSG00000116396	potassium voltage-gated channel, Shaw-related subfamily, member 4 [Source:HGNC Symbol;Acc:6236]	protein_coding	KCNC4	1	110753965	110825722	1	13232	1	1	0.65912994336894	1	28	1	1	0	0.690773243578683
ENSG00000116473	RAP1A, member of RAS oncogene family [Source:HGNC Symbol;Acc:9855]	protein_coding	RAP1A	1	112084840	112259313	1	2760	1	1	0.201076989231728	0	28	1	1	0	0.415000389357252
ENSG00000116521	secretory carrier membrane protein 3 [Source:HGNC Symbol;Acc:10565]	protein_coding	SCAMP3	1	155225770	155232221	-1	5106	4	3	0.00666708945617178	0	28	3	1	2	0.154832513647053
ENSG00000116574	ras homolog family member U [Source:HGNC Symbol;Acc:17794]	protein_coding	RHOU	1	228870824	228882416	1	4178	1	1	0.288106427935912	0	28	1	1	0	0.448919580431189
ENSG00000116584	Rho/Rac guanine nucleotide exchange factor (GEF) 2 [Source:HGNC Symbol;Acc:682]	protein_coding	ARHGEF2	1	155916630	155976861	-1	12348	2	1	0.633718035657509	1	28	1	1	0	0.669930494837938
ENSG00000116698	SMG7 nonsense mediated mRNA decay factor [Source:HGNC Symbol;Acc:16792]	protein_coding	SMG7	1	183441351	183567381	1	15191	2	2	0.328078052451466	1	28	2	2	0	0.468914492349545
ENSG00000117013	potassium voltage-gated channel, KQT-like subfamily, member 4 [Source:HGNC Symbol;Acc:6298]	protein_coding	KCNQ4	1	41249684	41306124	1	17192	4	4	0.0334353931041877	1	28	3	2	1	0.271222782500926
ENSG00000117054	acyl-CoA dehydrogenase, C-4 to C-12 straight chain [Source:HGNC Symbol;Acc:89]	protein_coding	ACADM	1	76190036	76253260	1	4146	2	2	0.0416630512400545	0	28	1	1	1	0.280093756467827
ENSG00000117090	signaling lymphocytic activation molecule family member 1 [Source:HGNC Symbol;Acc:10903]	protein_coding	SLAMF1	1	160577890	160617085	-1	7990	1	1	0.477893815985021	0	28	1	1	0	0.553787102570473
ENSG00000117114	latrophilin 2 [Source:HGNC Symbol;Acc:18582]	protein_coding	LPHN2	1	81771845	82458120	1	13861	6	5	0.00251312535796666	1	28	5	1	4	0.131076039952002
ENSG00000117115	peptidyl arginine deiminase, type II [Source:HGNC Symbol;Acc:18341]	protein_coding	PADI2	1	17393256	17445948	-1	4710	1	1	0.318254086211822	0	28	1	1	0	0.466366648962438
ENSG00000117122	microfibrillar-associated protein 2 [Source:HGNC Symbol;Acc:7033]	protein_coding	MFAP2	1	17300997	17307330	-1	3581	1	1	0.252685035013623	0	28	1	1	0	0.432817282206402
ENSG00000117155	synovial sarcoma, X breakpoint 2 interacting protein [Source:HGNC Symbol;Acc:16509]	protein_coding	SSX2IP	1	85109390	85156486	-1	8804	4	4	0.00363692557854955	1	28	4	3	1	0.139287869087257
ENSG00000117174	zinc finger, HIT-type containing 6 [Source:HGNC Symbol;Acc:26089]	protein_coding	ZNHIT6	1	86115106	86174116	-1	2682	1	1	0.195992267730493	0	28	1	1	0	0.41354702329148
ENSG00000117448	aldo-keto reductase family 1, member A1 (aldehyde reductase) [Source:HGNC Symbol;Acc:380]	protein_coding	AKR1A1	1	46016215	46035721	1	4322	1	1	0.296395882558925	0	28	1	1	0	0.453175895737427
ENSG00000117602	RCAN family member 3 [Source:HGNC Symbol;Acc:3042]	protein_coding	RCAN3	1	24829387	24867530	1	1774	1	1	0.134365233857082	0	28	1	1	0	0.399333278908961
ENSG00000117713	AT rich interactive domain 1A (SWI-like) [Source:HGNC Symbol;Acc:11110]	protein_coding	ARID1A	1	27022524	27108595	1	9253	4	3	0.0317180968470638	1	28	3	1	2	0.271222782500926
ENSG00000117983	mucin 5B, oligomeric mucus/gel-forming [Source:HGNC Symbol;Acc:7516]	protein_coding	MUC5B	11	1244296	1283406	1	31787	7	6	0.0156383273338236	2	28	3	3	0	0.208861831263486
ENSG00000118046	serine/threonine kinase 11 [Source:HGNC Symbol;Acc:11389]	protein_coding	STK11	19	1189406	1228428	1	14406	3	3	0.0911537505154012	1	28	2	1	1	0.352816732934611
ENSG00000118094	trehalase (brush-border membrane glycoprotein) [Source:HGNC Symbol;Acc:12266]	protein_coding	TREH	11	118528026	118550399	-1	6115	3	3	0.0108408657930019	0	28	3	1	2	0.176274031936063
ENSG00000118137	apolipoprotein A-I [Source:HGNC Symbol;Acc:600]	protein_coding	APOA1	11	116706467	116708666	-1	5033	2	2	0.0587256588120799	0	28	1	1	0	0.300934537997114
ENSG00000118194	troponin T type 2 (cardiac) [Source:HGNC Symbol;Acc:11949]	protein_coding	TNNT2	1	201328136	201346890	-1	4225	3	3	0.00396328243754651	0	28	2	1	1	0.145109261172346
ENSG00000118271	transthyretin [Source:HGNC Symbol;Acc:12405]	protein_coding	TTR	18	29171689	29178974	1	3825	1	1	0.267370250723848	0	28	1	1	0	0.439351128506512
ENSG00000118276	UDP-Gal:betaGlcNAc beta 1,4- galactosyltransferase, polypeptide 6 [Source:HGNC Symbol;Acc:929]	protein_coding	B4GALT6	18	29202210	29265799	-1	3825	1	1	0.267370250723848	0	28	1	1	0	0.439351128506512
ENSG00000118707	TGFB-induced factor homeobox 2 [Source:HGNC Symbol;Acc:15764]	protein_coding	TGIF2	20	35201891	35222353	1	5934	1	1	0.382857295363084	0	28	1	1	0	0.495552232715426
ENSG00000118898	periplakin [Source:HGNC Symbol;Acc:9273]	protein_coding	PPL	16	4932508	5010742	-1	18745	2	2	0.424855289177918	1	28	2	2	0	0.51978519947562
ENSG00000118900	ubinuclein 1 [Source:HGNC Symbol;Acc:12506]	protein_coding	UBN1	16	4896666	4932361	1	4382	1	1	0.299821269097825	0	28	1	1	0	0.453575766071069
ENSG00000118960	HCLS1 binding protein 3 [Source:HGNC Symbol;Acc:24979]	protein_coding	HS1BP3	2	20760208	20850849	-1	18060	4	4	0.0388573848021824	1	28	2	2	0	0.280093756467827
ENSG00000119125	guanine deaminase [Source:HGNC Symbol;Acc:4212]	protein_coding	GDA	9	74729511	74872109	1	4161	1	1	0.287121388662315	0	28	1	1	1	0.448024296961997
ENSG00000119431	haloacid dehalogenase-like hydrolase domain containing 3 [Source:HGNC Symbol;Acc:28171]	protein_coding	HDHD3	9	116135699	116139279	-1	22234	2	2	0.512282921483135	2	28	1	1	0	0.577343116983833
ENSG00000119514	UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 12 (GalNAc-T12) [Source:HGNC Symbol;Acc:19877]	protein_coding	GALNT12	9	101569981	101612363	1	5922	1	1	0.382254641325302	0	28	1	1	0	0.495552232715426
ENSG00000119681	latent transforming growth factor beta binding protein 2 [Source:HGNC Symbol;Acc:6715]	protein_coding	LTBP2	14	74964873	75079306	-1	7816	1	1	0.470452081233425	0	28	1	1	0	0.547140005615754
ENSG00000119787	atlastin GTPase 2 [Source:HGNC Symbol;Acc:24047]	protein_coding	ATL2	2	38522022	38604427	-1	7688	4	3	0.0197873243331665	0	28	3	1	2	0.224899569974453
ENSG00000119866	B-cell CLL/lymphoma 11A (zinc finger protein) [Source:HGNC Symbol;Acc:13221]	protein_coding	BCL11A	2	60678302	60780702	-1	13685	1	1	0.671460989692736	1	28	1	1	0	0.699999685052169
ENSG00000119917	interferon-induced protein with tetratricopeptide repeats 3 [Source:HGNC Symbol;Acc:5411]	protein_coding	IFIT3	10	91087651	91100728	1	3368	1	1	0.23962513012715	0	28	1	1	0	0.430345563460454
ENSG00000120055	chromosome 10 open reading frame 95 [Source:HGNC Symbol;Acc:25880]	protein_coding	C10orf95	10	104209594	104211300	-1	7776	1	1	0.468726397535307	0	28	1	1	0	0.545481905362289
ENSG00000120093	homeobox B3 [Source:HGNC Symbol;Acc:5114]	protein_coding	HOXB3	17	46626232	46682274	-1	89781	8	5	0.684532745828199	5	28	1	1	0	0.708215632295241
ENSG00000120457	potassium inwardly-rectifying channel, subfamily J, member 5 [Source:HGNC Symbol;Acc:6266]	protein_coding	KCNJ5	11	128761251	128790930	1	5782	1	1	0.375180042195116	0	28	1	1	0	0.492823755109623
ENSG00000120519	solute carrier family 10, member 7 [Source:HGNC Symbol;Acc:23088]	protein_coding	SLC10A7	4	147175127	147443123	-1	3695	3	2	0.033852462901661	0	28	2	1	1	0.271690906302669
ENSG00000120549	KIAA1217 [Source:HGNC Symbol;Acc:25428]	protein_coding	KIAA1217	10	23983675	24836772	1	33519	4	3	0.444056058559589	2	28	4	4	0	0.532831631072235
ENSG00000120647	coiled-coil domain containing 77 [Source:HGNC Symbol;Acc:28203]	protein_coding	CCDC77	12	498439	551811	1	5148	1	1	0.342114219249278	0	28	1	1	0	0.473454397167661
ENSG00000120675	DnaJ (Hsp40) homolog, subfamily C, member 15 [Source:HGNC Symbol;Acc:20325]	protein_coding	DNAJC15	13	43597339	43683045	1	6750	1	1	0.422488056762573	0	28	1	1	0	0.517850324487758
ENSG00000120833	suppressor of cytokine signaling 2 [Source:HGNC Symbol;Acc:19382]	protein_coding	SOCS2	12	93963590	93977263	1	4763	1	1	0.321186680049152	0	28	1	1	0	0.467018045611491
ENSG00000120875	dual specificity phosphatase 4 [Source:HGNC Symbol;Acc:3070]	protein_coding	DUSP4	8	29190581	29208185	-1	14502	1	1	0.69258362945503	1	28	1	1	0	0.714024547472615
ENSG00000120885	clusterin [Source:HGNC Symbol;Acc:2095]	protein_coding	CLU	8	27454434	27472548	-1	5588	2	2	0.0704143177435623	0	28	1	1	0	0.320754976350379
ENSG00000120889	tumor necrosis factor receptor superfamily, member 10b [Source:HGNC Symbol;Acc:11905]	protein_coding	TNFRSF10B	8	22877646	22926692	-1	12836	3	3	0.0700132111239439	1	28	2	2	0	0.320754976350379
ENSG00000120899	protein tyrosine kinase 2 beta [Source:HGNC Symbol;Acc:9612]	protein_coding	PTK2B	8	27168999	27316903	1	14137	6	5	0.00273171268021855	1	28	4	3	1	0.131076039952002
ENSG00000121039	retinol dehydrogenase 10 (all-trans) [Source:HGNC Symbol;Acc:19975]	protein_coding	RDH10	8	74206847	74237516	1	4615	3	3	0.00505634690386902	0	28	2	1	1	0.149162233664136
ENSG00000121068	T-box 2 [Source:HGNC Symbol;Acc:11597]	protein_coding	TBX2	17	59477257	59486827	1	20572	1	1	0.812367318408641	1	28	1	1	0	0.82101752596577
ENSG00000121236	tripartite motif containing 6 [Source:HGNC Symbol;Acc:16277]	protein_coding	TRIM6	11	5617339	5634188	1	1697	1	1	0.128926780938201	0	28	1	1	0	0.395552675573877
ENSG00000121410	alpha-1-B glycoprotein [Source:HGNC Symbol;Acc:5]	protein_coding	A1BG	19	58856544	58864865	-1	1888	1	1	0.142354683700126	0	28	1	1	1	0.399333278908961
ENSG00000121753	brain-specific angiogenesis inhibitor 2 [Source:HGNC Symbol;Acc:944]	protein_coding	BAI2	1	32192718	32230494	-1	16298	4	4	0.0283403785182016	1	28	3	3	0	0.257785692749293
ENSG00000121900	transmembrane protein 54 [Source:HGNC Symbol;Acc:24143]	protein_coding	TMEM54	1	33360195	33367039	-1	4378	1	1	0.299593429703129	0	28	1	1	0	0.453575766071069
ENSG00000121905	hippocalcin [Source:HGNC Symbol;Acc:5144]	protein_coding	HPCA	1	33351595	33364042	1	4378	1	1	0.299593429703129	0	28	1	1	0	0.453575766071069
ENSG00000122034	general transcription factor IIIA [Source:HGNC Symbol;Acc:4662]	protein_coding	GTF3A	13	27998681	28009958	1	5576	1	1	0.364622693671747	0	28	1	1	0	0.484401266269773
ENSG00000122378	family with sequence similarity 213, member A [Source:HGNC Symbol;Acc:28651]	protein_coding	FAM213A	10	82167585	82192753	1	32975	4	3	0.433768420891222	2	28	3	3	0	0.527336348082739
ENSG00000122783	chromosome 7 open reading frame 49 [Source:HGNC Symbol;Acc:22432]	protein_coding	C7orf49	7	134777115	134855547	-1	14807	2	2	0.317295003242939	1	28	2	1	1	0.466366648962438
ENSG00000123095	basic helix-loop-helix family, member e41 [Source:HGNC Symbol;Acc:16617]	protein_coding	BHLHE41	12	26272959	26278060	-1	50992	5	4	0.467513965747801	3	28	4	4	0	0.545474605680091
ENSG00000123096	sarcospan [Source:HGNC Symbol;Acc:11322]	protein_coding	SSPN	12	26274924	26452223	1	16805	1	1	0.745096894660334	1	28	1	1	0	0.760423806004446
ENSG00000123159	GIPC PDZ domain containing family, member 1 [Source:HGNC Symbol;Acc:1226]	protein_coding	GIPC1	19	14588572	14606944	-1	19162	2	2	0.435749774713214	1	28	2	2	0	0.529055482869269
ENSG00000123411	IKAROS family zinc finger 4 (Eos) [Source:HGNC Symbol;Acc:13179]	protein_coding	IKZF4	12	56401443	56432219	1	2646	1	1	0.19363457078476	0	28	1	1	1	0.412427972585458
ENSG00000123473	SCL/TAL1 interrupting locus [Source:HGNC Symbol;Acc:10879]	protein_coding	STIL	1	47715811	47779819	-1	8898	3	3	0.0287469048910841	1	28	2	2	0	0.257785692749293
ENSG00000123500	collagen, type X, alpha 1 [Source:HGNC Symbol;Acc:2185]	protein_coding	COL10A1	6	116440086	116479910	-1	4033	3	3	0.00348353750365216	0	28	2	1	1	0.137479458690025
ENSG00000123612	activin A receptor, type IC [Source:HGNC Symbol;Acc:18123]	protein_coding	ACVR1C	2	158383279	158485517	-1	1643	1	1	0.125092430620398	0	28	1	1	0	0.39363690215297
ENSG00000123643	solute carrier family 36 (proton/amino acid symporter), member 1 [Source:HGNC Symbol;Acc:18761]	protein_coding	SLC36A1	5	150816607	150871942	1	5738	1	1	0.372939907160927	0	28	1	1	0	0.491326383423237
ENSG00000123684	lysophosphatidylglycerol acyltransferase 1 [Source:HGNC Symbol;Acc:28985]	protein_coding	LPGAT1	1	211916799	212004114	-1	4941	1	1	0.330943752960852	0	28	1	1	0	0.469903779242089
ENSG00000123815	aarF domain containing kinase 4 [Source:HGNC Symbol;Acc:19041]	protein_coding	ADCK4	19	41197434	41224112	-1	6817	2	2	0.0985995670237929	0	28	2	1	1	0.363585903400236
ENSG00000123933	MAX dimerization protein 4 [Source:HGNC Symbol;Acc:13906]	protein_coding	MXD4	4	2249159	2264021	-1	10234	3	2	0.188132309945857	1	28	2	1	1	0.411588732526981
ENSG00000124143	Rho GTPase activating protein 40 [Source:HGNC Symbol;Acc:16226]	protein_coding	ARHGAP40	20	37230577	37279678	1	3836	1	1	0.268025448218072	0	28	1	1	1	0.43959395451544
ENSG00000124171	par-6 family cell polarity regulator beta [Source:HGNC Symbol;Acc:16245]	protein_coding	PARD6B	20	49348081	49373332	1	39680	3	3	0.554254984212984	3	28	3	3	0	0.606789684321436
ENSG00000124208	TMEM189-UBE2V1 readthrough [Source:HGNC Symbol;Acc:33521]	protein_coding	TMEM189-UBE2V1	20	48697661	48770174	-1	28517	2	2	0.645975688910758	2	28	1	1	0	0.679925230902693
ENSG00000124225	prostate transmembrane protein, androgen induced 1 [Source:HGNC Symbol;Acc:14107]	protein_coding	PMEPA1	20	56223448	56286592	-1	30852	3	3	0.392982468695896	2	28	2	1	1	0.500700546465871
ENSG00000124249	potassium channel, subfamily K, member 15 [Source:HGNC Symbol;Acc:13814]	protein_coding	KCNK15	20	43374421	43379675	1	7122	3	3	0.0162185173565612	0	28	1	1	1	0.213283273429958
ENSG00000124253	phosphoenolpyruvate carboxykinase 1 (soluble) [Source:HGNC Symbol;Acc:8724]	protein_coding	PCK1	20	56136136	56141513	1	7252	4	3	0.0170031949519486	0	28	1	1	0	0.214015749357342
ENSG00000124429	premature ovarian failure, 1B [Source:HGNC Symbol;Acc:13711]	protein_coding	POF1B	X	84532402	84634748	-1	7038	2	2	0.103957055190247	0	28	1	1	0	0.369606272769233
ENSG00000124440	hypoxia inducible factor 3, alpha subunit [Source:HGNC Symbol;Acc:15825]	protein_coding	HIF3A	19	46800303	46846690	1	5308	2	2	0.0644274800023548	0	28	2	1	1	0.308477234273029
ENSG00000124486	ubiquitin specific peptidase 9, X-linked [Source:HGNC Symbol;Acc:12632]	protein_coding	USP9X	X	40944888	41095832	1	11534	3	3	0.0544097809940911	1	28	3	1	2	0.293160155245231
ENSG00000124496	transcriptional regulating factor 1 [Source:HGNC Symbol;Acc:18273]	protein_coding	TRERF1	6	42192669	42419789	-1	6488	1	1	0.410049006443517	0	28	1	1	0	0.510049561861081
ENSG00000124523	sirtuin 5 [Source:HGNC Symbol;Acc:14933]	protein_coding	SIRT5	6	13574816	13614790	1	30573	6	4	0.165237917306836	2	28	1	1	0	0.402439049235018
ENSG00000124615	molybdenum cofactor synthesis 1 [Source:HGNC Symbol;Acc:7190]	protein_coding	MOCS1	6	39867354	39902290	-1	5699	3	3	0.00897591153818256	0	28	2	1	1	0.170368993728794
ENSG00000124766	SRY (sex determining region Y)-box 4 [Source:HGNC Symbol;Acc:11200]	protein_coding	SOX4	6	21593972	21598847	1	3647	2	2	0.0330586484124975	0	28	1	1	0	0.271222782500926
ENSG00000124772	copine V [Source:HGNC Symbol;Acc:2318]	protein_coding	CPNE5	6	36708552	36807778	-1	8640	1	1	0.504780152927718	1	28	1	1	0	0.570359769068949
ENSG00000124783	signal sequence receptor, alpha [Source:HGNC Symbol;Acc:11323]	protein_coding	SSR1	6	7268539	7347679	-1	6634	1	1	0.41701337799278	0	28	1	1	0	0.514607238077015
ENSG00000124784	RIO kinase 1 [Source:HGNC Symbol;Acc:18656]	protein_coding	RIOK1	6	7389729	7418270	1	2409	1	1	0.177939540345116	0	28	1	1	0	0.406745567092553
ENSG00000124839	RAB17, member RAS oncogene family [Source:HGNC Symbol;Acc:16523]	protein_coding	RAB17	2	238482965	238510257	-1	35170	7	4	0.228961387309741	2	28	5	4	1	0.425158098676922
ENSG00000124935	secretoglobin, family 1D, member 2 [Source:HGNC Symbol;Acc:18396]	protein_coding	SCGB1D2	11	62009682	62012280	1	3243	1	1	0.23185485011197	0	28	1	1	0	0.425158098676922
ENSG00000124939	secretoglobin, family 2A, member 1 [Source:HGNC Symbol;Acc:7051]	protein_coding	SCGB2A1	11	61976140	61981408	1	3243	1	1	0.23185485011197	0	28	1	1	0	0.425158098676922
ENSG00000124942	AHNAK nucleoprotein [Source:HGNC Symbol;Acc:347]	protein_coding	AHNAK	11	62201016	62323707	-1	8900	1	1	0.515142940257835	1	28	1	1	0	0.578146689277512
ENSG00000125089	SH3 domain and tetratricopeptide repeats 1 [Source:HGNC Symbol;Acc:26009]	protein_coding	SH3TC1	4	8183799	8243530	1	15511	1	1	0.716805528129337	1	28	1	1	0	0.736396298615508
ENSG00000125107	CCR4-NOT transcription complex, subunit 1 [Source:HGNC Symbol;Acc:7877]	protein_coding	CNOT1	16	58553855	58663790	-1	1341	1	1	0.103335217447731	0	28	1	1	0	0.368450122872475
ENSG00000125149	chromosome 16 open reading frame 70 [Source:HGNC Symbol;Acc:29564]	protein_coding	C16orf70	16	67143861	67182442	1	3518	1	1	0.248845782464651	0	28	1	1	0	0.432484491450309
ENSG00000125207	piwi-like RNA-mediated gene silencing 1 [Source:HGNC Symbol;Acc:9007]	protein_coding	PIWIL1	12	130822432	130857182	1	3795	1	1	0.265580366093466	0	28	1	1	0	0.439299540381908
ENSG00000125257	ATP-binding cassette, sub-family C (CFTR/MRP), member 4 [Source:HGNC Symbol;Acc:55]	protein_coding	ABCC4	13	95672083	95953687	-1	6176	2	2	0.083536065234046	0	28	2	1	1	0.343867361353243
ENSG00000125266	ephrin-B2 [Source:HGNC Symbol;Acc:3227]	protein_coding	EFNB2	13	107142079	107187462	-1	9713	2	2	0.173774297933202	1	28	1	1	0	0.406526731679756
