ensembl_gene_id	description	gene_biotype	hgnc_symbol	chromosome_name	start_position	end_position	strand	nj	nSNV	nSamples	p.value	exp	nTotSamples	nREs	nNonPromoters	nPromoters	p.adjust
ENSG00000116771	agmatine ureohydrolase (agmatinase) [Source:HGNC Symbol;Acc:18407]	protein_coding	AGMAT	1	15898848	15911605	-1	11394	3	3	0.685216513271721	3	169	3	3	0	0.817651280084592
ENSG00000116774	olfactomedin-like 3 [Source:HGNC Symbol;Acc:24956]	protein_coding	OLFML3	1	114522063	114524876	1	5361	2	2	0.497280960618641	1	169	1	1	1	0.724431338913327
ENSG00000116977	lectin, galactoside-binding, soluble, 8 [Source:HGNC Symbol;Acc:6569]	protein_coding	LGALS8	1	236681300	236716281	1	4272	3	3	0.148613172082326	1	169	3	1	2	0.489711635473628
ENSG00000116990	v-myc avian myelocytomatosis viral oncogene lung carcinoma derived homolog [Source:HGNC Symbol;Acc:7555]	protein_coding	MYCL	1	40361098	40367928	-1	14564	7	7	0.160936787296966	4	169	3	3	2	0.498179898969763
ENSG00000116991	signal-induced proliferation-associated 1 like 2 [Source:HGNC Symbol;Acc:23800]	protein_coding	SIPA1L2	1	232533711	232697304	-1	8329	10	10	0.000280990641174261	2	169	4	1	3	0.0529123391697104
ENSG00000117013	potassium voltage-gated channel, KQT-like subfamily, member 4 [Source:HGNC Symbol;Acc:6298]	protein_coding	KCNQ4	1	41249684	41306124	1	30906	16	13	0.13641861290634	9	169	6	5	2	0.484490945967669
ENSG00000117054	acyl-CoA dehydrogenase, C-4 to C-12 straight chain [Source:HGNC Symbol;Acc:89]	protein_coding	ACADM	1	76190036	76253260	1	12005	4	4	0.507118719657362	4	169	4	2	2	0.731492171144616
ENSG00000117090	signaling lymphocytic activation molecule family member 1 [Source:HGNC Symbol;Acc:10903]	protein_coding	SLAMF1	1	160577890	160617085	-1	8315	8	8	0.00447166004305466	2	169	4	1	3	0.147783980442522
ENSG00000117114	latrophilin 2 [Source:HGNC Symbol;Acc:18582]	protein_coding	LPHN2	1	81771845	82458120	1	11653	4	4	0.484240086300882	3	169	3	1	2	0.719454353731723
ENSG00000117115	peptidyl arginine deiminase, type II [Source:HGNC Symbol;Acc:18341]	protein_coding	PADI2	1	17393256	17445948	-1	7937	4	3	0.446177622086718	2	169	3	1	2	0.701195694197821
ENSG00000117118	succinate dehydrogenase complex, subunit B, iron sulfur (Ip) [Source:HGNC Symbol;Acc:10681]	protein_coding	SDHB	1	17345217	17380665	-1	5189	8	8	0.000233745814151143	1	169	4	1	3	0.052309351029594
ENSG00000117133	ribosome production factor 1 homolog (S. cerevisiae) [Source:HGNC Symbol;Acc:30350]	protein_coding	RPF1	1	84944942	84963473	1	4862	1	1	0.781489548057316	1	169	1	1	0	0.862670516466896
ENSG00000117139	lysine (K)-specific demethylase 5B [Source:HGNC Symbol;Acc:18039]	protein_coding	KDM5B	1	202696526	202778598	-1	6984	5	5	0.0668560178878905	2	169	4	1	3	0.385961944795875
ENSG00000117155	synovial sarcoma, X breakpoint 2 interacting protein [Source:HGNC Symbol;Acc:16509]	protein_coding	SSX2IP	1	85109390	85156486	-1	15776	10	9	0.0537429759021645	5	169	7	5	2	0.373912550380056
ENSG00000117174	zinc finger, HIT-type containing 6 [Source:HGNC Symbol;Acc:26089]	protein_coding	ZNHIT6	1	86115106	86174116	-1	2682	1	1	0.5678480642941	1	169	1	1	0	0.76031523156248
ENSG00000117399	cell division cycle 20 [Source:HGNC Symbol;Acc:1723]	protein_coding	CDC20	1	43824626	43828874	1	4873	1	1	0.782240150090027	1	169	1	1	1	0.862670516466896
ENSG00000117407	artemin [Source:HGNC Symbol;Acc:727]	protein_coding	ARTN	1	44398992	44402913	1	5317	1	1	0.810478660263856	1	169	1	1	1	0.875400052466984
ENSG00000117448	aldo-keto reductase family 1, member A1 (aldehyde reductase) [Source:HGNC Symbol;Acc:380]	protein_coding	AKR1A1	1	46016215	46035721	1	15259	6	6	0.326191136106977	5	169	4	4	0	0.628666401310952
ENSG00000117472	tetraspanin 1 [Source:HGNC Symbol;Acc:20657]	protein_coding	TSPAN1	1	46640745	46651630	1	12272	3	3	0.73194969799312	4	169	1	1	0	0.841542439268352
ENSG00000117481	NOP2/Sun domain family, member 4 [Source:HGNC Symbol;Acc:31802]	protein_coding	NSUN4	1	46805849	46830824	1	14336	5	5	0.44999052003807	4	169	1	1	0	0.702849637449907
ENSG00000117602	RCAN family member 3 [Source:HGNC Symbol;Acc:3042]	protein_coding	RCAN3	1	24829387	24867530	1	4787	2	2	0.439128946177864	1	169	2	2	0	0.696209123322883
ENSG00000117713	AT rich interactive domain 1A (SWI-like) [Source:HGNC Symbol;Acc:11110]	protein_coding	ARID1A	1	27022524	27108595	1	9253	4	4	0.320674560508161	3	169	3	1	2	0.625310232947827
ENSG00000117724	centromere protein F, 350/400kDa [Source:HGNC Symbol;Acc:1857]	protein_coding	CENPF	1	214776538	214837931	1	2451	2	2	0.1781056157434	1	169	1	1	1	0.517135254669252
ENSG00000117791	mitochondrial amidoxime reducing component 2 [Source:HGNC Symbol;Acc:26064]	protein_coding	MARC2	1	220921567	220958150	1	5662	1	1	0.829867185021261	2	169	1	1	0	0.884719253860427
ENSG00000117983	mucin 5B, oligomeric mucus/gel-forming [Source:HGNC Symbol;Acc:7516]	protein_coding	MUC5B	11	1244296	1283406	1	23278	7	7	0.563675249451012	7	169	2	1	1	0.758239930526481
ENSG00000118004	collectin sub-family member 11 [Source:HGNC Symbol;Acc:17213]	protein_coding	COLEC11	2	3642426	3692048	1	3742	4	4	0.0300197279094335	1	169	3	1	2	0.313301866200311
ENSG00000118046	serine/threonine kinase 11 [Source:HGNC Symbol;Acc:11389]	protein_coding	STK11	19	1189406	1228428	1	8558	3	3	0.494961666115281	2	169	1	1	1	0.723654211419529
ENSG00000118242	melanoregulin [Source:HGNC Symbol;Acc:25478]	protein_coding	MREG	2	216809213	216898819	-1	7564	5	5	0.086693348810694	2	169	3	2	1	0.42226698044566
ENSG00000118363	signal peptidase complex subunit 2 homolog (S. cerevisiae) [Source:HGNC Symbol;Acc:28962]	protein_coding	SPCS2	11	74660292	74690076	1	5818	1	1	0.837970279463377	2	169	1	1	0	0.889140010094757
ENSG00000118707	TGFB-induced factor homeobox 2 [Source:HGNC Symbol;Acc:15764]	protein_coding	TGIF2	20	35201891	35222353	1	5934	2	2	0.551333339585057	2	169	1	1	1	0.750567588978355
ENSG00000118898	periplakin [Source:HGNC Symbol;Acc:9273]	protein_coding	PPL	16	4932508	5010742	-1	28690	10	9	0.498848760049983	8	169	5	4	1	0.725461246819885
ENSG00000118900	ubinuclein 1 [Source:HGNC Symbol;Acc:12506]	protein_coding	UBN1	16	4896666	4932361	1	16866	8	8	0.145672696929274	5	169	4	4	1	0.486627919361702
ENSG00000118960	HCLS1 binding protein 3 [Source:HGNC Symbol;Acc:24979]	protein_coding	HS1BP3	2	20760208	20850849	-1	19161	7	6	0.532027670311081	6	169	3	2	1	0.741110885643033
ENSG00000118985	elongation factor, RNA polymerase II, 2 [Source:HGNC Symbol;Acc:17064]	protein_coding	ELL2	5	95220802	95297775	-1	10677	10	10	0.00180164947186634	3	169	4	1	3	0.112705711647913
ENSG00000119042	SATB homeobox 2 [Source:HGNC Symbol;Acc:21637]	protein_coding	SATB2	2	200134223	200335989	-1	8763	7	6	0.0552651656445969	3	169	4	1	3	0.374846827742326
ENSG00000119203	cleavage and polyadenylation specific factor 3, 73kDa [Source:HGNC Symbol;Acc:2326]	protein_coding	CPSF3	2	9563697	9613230	1	5997	2	2	0.557019991851421	2	169	1	1	0	0.754102165675157
ENSG00000119227	phosphatidylinositol glycan anchor biosynthesis, class Z [Source:HGNC Symbol;Acc:30596]	protein_coding	PIGZ	3	196673214	196695931	-1	4339	3	3	0.153485234483973	1	169	2	1	1	0.494357419415989
ENSG00000119333	WD repeat domain 34 [Source:HGNC Symbol;Acc:28296]	protein_coding	WDR34	9	131395940	131419066	-1	2769	1	1	0.579450555379673	1	169	1	1	0	0.766612175111805
ENSG00000119383	protein phosphatase 2A activator, regulatory subunit 4 [Source:HGNC Symbol;Acc:9308]	protein_coding	PPP2R4	9	131873229	131911225	1	9755	3	3	0.582349508994377	3	169	3	1	2	0.767319879024397
ENSG00000119403	PHD finger protein 19 [Source:HGNC Symbol;Acc:24566]	protein_coding	PHF19	9	123617977	123639606	-1	6545	4	4	0.146615598850106	2	169	2	1	1	0.488380616327774
ENSG00000119411	B-box and SPRY domain containing [Source:HGNC Symbol;Acc:18232]	protein_coding	BSPRY	9	116111821	116133513	1	8889	6	5	0.141916050401663	3	169	2	2	1	0.486627919361702
ENSG00000119431	haloacid dehalogenase-like hydrolase domain containing 3 [Source:HGNC Symbol;Acc:28171]	protein_coding	HDHD3	9	116135699	116139279	-1	21174	9	7	0.465552721243558	6	169	5	5	0	0.711970351278301
ENSG00000119514	UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 12 (GalNAc-T12) [Source:HGNC Symbol;Acc:19877]	protein_coding	GALNT12	9	101569981	101612363	1	7023	4	4	0.174426951650826	2	169	2	1	1	0.512627439806051
ENSG00000119522	DENN/MADD domain containing 1A [Source:HGNC Symbol;Acc:29324]	protein_coding	DENND1A	9	126141933	126692431	-1	5680	5	5	0.0326234906840389	2	169	4	1	3	0.320965918394758
ENSG00000119541	vacuolar protein sorting 4 homolog B (S. cerevisiae) [Source:HGNC Symbol;Acc:10895]	protein_coding	VPS4B	18	61056423	61089716	-1	3588	2	2	0.307368886989561	1	169	1	1	0	0.618222266134732
ENSG00000119599	DDB1 and CUL4 associated factor 4 [Source:HGNC Symbol;Acc:20229]	protein_coding	DCAF4	14	73393040	73426411	1	5965	5	5	0.0388777150420673	2	169	2	1	2	0.32784416825722
ENSG00000119616	FCF1 rRNA-processing protein [Source:HGNC Symbol;Acc:20220]	protein_coding	FCF1	14	75179847	75203394	1	4183	1	1	0.729779764293804	1	169	1	1	0	0.839906994002872
ENSG00000119673	acyl-CoA thioesterase 2 [Source:HGNC Symbol;Acc:18431]	protein_coding	ACOT2	14	74034324	74042357	1	6500	2	2	0.600563353299258	2	169	2	2	1	0.776264978516794
ENSG00000119681	latent transforming growth factor beta binding protein 2 [Source:HGNC Symbol;Acc:6715]	protein_coding	LTBP2	14	74964873	75079306	-1	9238	3	3	0.545784067253296	3	169	2	1	1	0.747751395876534
ENSG00000119686	feline leukemia virus subgroup C cellular receptor family, member 2 [Source:HGNC Symbol;Acc:20105]	protein_coding	FLVCR2	14	76044960	76129557	1	6011	3	3	0.286551711167139	2	169	3	1	3	0.601473112294163
ENSG00000119787	atlastin GTPase 2 [Source:HGNC Symbol;Acc:24047]	protein_coding	ATL2	2	38522022	38604427	-1	17176	8	8	0.156108833172179	5	169	4	4	1	0.496394829516751
ENSG00000119866	B-cell CLL/lymphoma 11A (zinc finger protein) [Source:HGNC Symbol;Acc:13221]	protein_coding	BCL11A	2	60678302	60780702	-1	31760	20	17	0.0140857933035473	9	169	6	4	2	0.260896753990428
ENSG00000119969	helicase, lymphoid-specific [Source:HGNC Symbol;Acc:4861]	protein_coding	HELLS	10	96305547	96373662	1	3673	2	2	0.317031280646078	1	169	1	1	0	0.622792801315809
ENSG00000120055	chromosome 10 open reading frame 95 [Source:HGNC Symbol;Acc:25880]	protein_coding	C10orf95	10	104209594	104211300	-1	7776	1	1	0.912180637335926	2	169	1	1	0	0.934922751127822
ENSG00000120093	homeobox B3 [Source:HGNC Symbol;Acc:5114]	protein_coding	HOXB3	17	46626232	46682274	-1	89781	22	17	0.976028183394439	25	169	1	1	2	0.979806732049629
ENSG00000120159	caspase activity and apoptosis inhibitor 1 [Source:HGNC Symbol;Acc:25834]	protein_coding	CAAP1	9	26840683	26892802	-1	6120	2	2	0.567973646763712	2	169	2	2	0	0.76031523156248
ENSG00000120256	low density lipoprotein receptor-related protein 11 [Source:HGNC Symbol;Acc:16936]	protein_coding	LRP11	6	150139934	150186199	-1	12076	2	2	0.889256981433817	4	169	1	1	0	0.919311782443657
ENSG00000120457	potassium inwardly-rectifying channel, subfamily J, member 5 [Source:HGNC Symbol;Acc:6266]	protein_coding	KCNJ5	11	128761251	128790930	1	6883	3	3	0.359625386128164	2	169	2	1	1	0.648857429183407
ENSG00000120549	KIAA1217 [Source:HGNC Symbol;Acc:25428]	protein_coding	KIAA1217	10	23983675	24836772	1	69386	37	31	0.00650219300308619	20	169	13	12	3	0.173959465185742
ENSG00000120675	DnaJ (Hsp40) homolog, subfamily C, member 15 [Source:HGNC Symbol;Acc:20325]	protein_coding	DNAJC15	13	43597339	43683045	1	9947	3	3	0.595442183375049	3	169	2	2	1	0.773799383252618
ENSG00000120685	proline and serine rich 1 [Source:HGNC Symbol;Acc:20291]	protein_coding	PROSER1	13	39584003	39612252	-1	9459	6	6	0.0736637840146899	3	169	4	1	3	0.401164161411179
ENSG00000120729	myotilin [Source:HGNC Symbol;Acc:12399]	protein_coding	MYOT	5	137203480	137223540	1	5157	5	5	0.0228724037316467	1	169	3	1	2	0.281639235345493
ENSG00000120738	early growth response 1 [Source:HGNC Symbol;Acc:3238]	protein_coding	EGR1	5	137801179	137805004	1	5674	2	2	0.527322752437096	2	169	1	1	0	0.741110885643033
ENSG00000120756	plastin 1 [Source:HGNC Symbol;Acc:9090]	protein_coding	PLS1	3	142315229	142432506	1	6132	3	3	0.296670409761718	2	169	2	1	1	0.60958493636344
ENSG00000120798	nuclear receptor subfamily 2, group C, member 1 [Source:HGNC Symbol;Acc:7971]	protein_coding	NR2C1	12	95414005	95467479	-1	4954	3	3	0.200287327809837	1	169	3	1	2	0.534575282697514
ENSG00000120833	suppressor of cytokine signaling 2 [Source:HGNC Symbol;Acc:19382]	protein_coding	SOCS2	12	93963590	93977263	1	5330	5	5	0.0258558641489246	1	169	1	1	1	0.295663563165225
ENSG00000120875	dual specificity phosphatase 4 [Source:HGNC Symbol;Acc:3070]	protein_coding	DUSP4	8	29190581	29208185	-1	16704	6	5	0.582660692042455	5	169	3	1	2	0.767319879024397
ENSG00000120889	tumor necrosis factor receptor superfamily, member 10b [Source:HGNC Symbol;Acc:11905]	protein_coding	TNFRSF10B	8	22877646	22926692	-1	26048	13	12	0.0952940854454445	8	169	8	5	3	0.439117017787399
ENSG00000120899	protein tyrosine kinase 2 beta [Source:HGNC Symbol;Acc:9612]	protein_coding	PTK2B	8	27168999	27316903	1	6685	3	3	0.343051929477662	2	169	1	1	1	0.635766223836736
ENSG00000120948	TAR DNA binding protein [Source:HGNC Symbol;Acc:11571]	protein_coding	TARDBP	1	11072414	11085796	1	4945	5	5	0.0195322574090965	1	169	3	1	3	0.276652267756573
ENSG00000121057	A kinase (PRKA) anchor protein 1 [Source:HGNC Symbol;Acc:367]	protein_coding	AKAP1	17	55162453	55198710	1	6894	5	5	0.0640297223695812	2	169	2	1	2	0.38262769000507
ENSG00000121064	serine carboxypeptidase 1 [Source:HGNC Symbol;Acc:29507]	protein_coding	SCPEP1	17	55055466	55084129	1	5232	2	2	0.484547897913669	1	169	2	1	1	0.719454353731723
ENSG00000121068	T-box 2 [Source:HGNC Symbol;Acc:11597]	protein_coding	TBX2	17	59477257	59486827	1	20572	2	2	0.987777393931551	6	169	1	1	0	0.988363785973066
ENSG00000121152	non-SMC condensin I complex, subunit H [Source:HGNC Symbol;Acc:1112]	protein_coding	NCAPH	2	97001525	97039583	1	2643	2	2	0.199559194631939	1	169	1	1	1	0.533955996123793
ENSG00000121236	tripartite motif containing 6 [Source:HGNC Symbol;Acc:16277]	protein_coding	TRIM6	11	5617339	5634188	1	1738	1	1	0.419391040733913	0	169	1	1	1	0.688585233752294
ENSG00000121270	ATP-binding cassette, sub-family C (CFTR/MRP), member 11 [Source:HGNC Symbol;Acc:14639]	protein_coding	ABCC11	16	48200821	48281479	-1	7129	2	2	0.650355041797144	2	169	2	1	1	0.802998320644459
ENSG00000121316	phospholipase B domain containing 1 [Source:HGNC Symbol;Acc:26215]	protein_coding	PLBD1	12	14656595	14721283	-1	3825	4	4	0.0321363166308311	1	169	2	1	1	0.320965918394758
ENSG00000121380	BCL2-like 14 (apoptosis facilitator) [Source:HGNC Symbol;Acc:16657]	protein_coding	BCL2L14	12	12202778	12364018	1	4181	2	2	0.373947997420125	1	169	1	1	1	0.658232433095722
ENSG00000121417	zinc finger protein 211 [Source:HGNC Symbol;Acc:13003]	protein_coding	ZNF211	19	58141761	58154147	1	2510	2	2	0.18466170228274	1	169	2	1	1	0.52222701207644
ENSG00000121753	brain-specific angiogenesis inhibitor 2 [Source:HGNC Symbol;Acc:944]	protein_coding	BAI2	1	32192718	32230494	-1	20224	12	11	0.0447994226982718	6	169	6	3	3	0.347169779116952
ENSG00000121797	chemokine (C-C motif) receptor-like 2 [Source:HGNC Symbol;Acc:1612]	protein_coding	CCRL2	3	46448654	46454488	1	5711	2	2	0.530792523926838	2	169	1	1	2	0.741110885643033
ENSG00000121858	tumor necrosis factor (ligand) superfamily, member 10 [Source:HGNC Symbol;Acc:11925]	protein_coding	TNFSF10	3	172223298	172241297	-1	4344	4	4	0.0473104174602059	1	169	2	1	1	0.358389701704167
ENSG00000122126	oculocerebrorenal syndrome of Lowe [Source:HGNC Symbol;Acc:8108]	protein_coding	OCRL	X	128673826	128726538	1	4109	3	3	0.136978251053918	1	169	2	1	1	0.484490945967669
ENSG00000122133	progestagen-associated endometrial protein [Source:HGNC Symbol;Acc:8573]	protein_coding	PAEP	9	138453602	138458801	1	5030	2	2	0.46421113850911	1	169	1	1	0	0.711970351278301
ENSG00000122378	family with sequence similarity 213, member A [Source:HGNC Symbol;Acc:28651]	protein_coding	FAM213A	10	82167585	82192753	1	42965	15	14	0.391409695857401	13	169	3	3	2	0.670621912427133
ENSG00000122386	zinc finger protein 205 [Source:HGNC Symbol;Acc:12996]	protein_coding	ZNF205	16	3162561	3170518	1	15849	11	11	0.00960581590297593	5	169	5	4	1	0.210015157161943
ENSG00000122390	N(alpha)-acetyltransferase 60, NatF catalytic subunit [Source:HGNC Symbol;Acc:25875]	protein_coding	NAA60	16	3493611	3536963	1	7172	3	3	0.383694131691476	2	169	2	1	2	0.664916602158237
ENSG00000122483	coiled-coil domain containing 18 [Source:HGNC Symbol;Acc:30370]	protein_coding	CCDC18	1	93645476	93744287	1	6134	5	4	0.124228575282494	2	169	3	1	3	0.4714583983579
ENSG00000122547	endonuclease/exonuclease/phosphatase family domain containing 1 [Source:HGNC Symbol;Acc:22223]	protein_coding	EEPD1	7	36192758	36341152	1	12199	7	7	0.0832659395978949	4	169	2	1	2	0.417267225560446
ENSG00000122678	polymerase (DNA directed), mu [Source:HGNC Symbol;Acc:9185]	protein_coding	POLM	7	44111846	44122139	-1	27138	9	9	0.43426923297493	8	169	1	1	0	0.693258848245619
ENSG00000122696	solute carrier family 25, member 51 [Source:HGNC Symbol;Acc:23323]	protein_coding	SLC25A51	9	37879400	37904350	-1	6112	2	2	0.567267214854152	2	169	2	1	1	0.76031523156248
ENSG00000122778	KIAA1549 [Source:HGNC Symbol;Acc:22219]	protein_coding	KIAA1549	7	138516126	138666064	-1	3955	3	3	0.126288797204926	1	169	2	1	1	0.4714583983579
ENSG00000122783	chromosome 7 open reading frame 49 [Source:HGNC Symbol;Acc:22432]	protein_coding	C7orf49	7	134777115	134855547	-1	19603	10	9	0.144469881805612	6	169	4	1	3	0.486627919361702
ENSG00000122971	acyl-CoA dehydrogenase, C-2 to C-3 short chain [Source:HGNC Symbol;Acc:90]	protein_coding	ACADS	12	121163538	121177811	1	3587	1	1	0.674397640451453	1	169	1	1	0	0.814836718982741
ENSG00000123094	Ras association (RalGDS/AF-6) domain family (N-terminal) member 8 [Source:HGNC Symbol;Acc:13232]	protein_coding	RASSF8	12	26111962	26232825	1	2601	2	2	0.194838556918958	1	169	1	1	1	0.530962631668397
ENSG00000123095	basic helix-loop-helix family, member e41 [Source:HGNC Symbol;Acc:16617]	protein_coding	BHLHE41	12	26272959	26278060	-1	71492	25	22	0.382575340320122	20	169	9	9	2	0.664431464306611
ENSG00000123096	sarcospan [Source:HGNC Symbol;Acc:11322]	protein_coding	SSPN	12	26274924	26452223	1	16805	5	5	0.587936948426084	5	169	1	1	0	0.769982693529265
ENSG00000123136	DEAD (Asp-Glu-Ala-Asp) box polypeptide 39A [Source:HGNC Symbol;Acc:17821]	protein_coding	DDX39A	19	14519631	14530192	-1	2089	2	2	0.138836622309335	0	169	2	1	1	0.484490945967669
ENSG00000123143	protein kinase N1 [Source:HGNC Symbol;Acc:9405]	protein_coding	PKN1	19	14543865	14582679	1	7832	5	5	0.0967876142707841	2	169	3	1	2	0.439463040293476
ENSG00000123159	GIPC PDZ domain containing family, member 1 [Source:HGNC Symbol;Acc:1226]	protein_coding	GIPC1	19	14588572	14606944	-1	20250	9	8	0.275660979678008	6	169	2	2	2	0.592819330317384
ENSG00000123219	centromere protein K [Source:HGNC Symbol;Acc:29479]	protein_coding	CENPK	5	64813593	64858998	-1	2792	1	1	0.582465472146817	1	169	1	1	0	0.767319879024397
ENSG00000123243	inter-alpha-trypsin inhibitor heavy chain family, member 5 [Source:HGNC Symbol;Acc:21449]	protein_coding	ITIH5	10	7601232	7708961	-1	10693	6	6	0.113795119733147	3	169	4	1	3	0.462302720946965
ENSG00000123352	spermatogenesis associated, serine-rich 2 [Source:HGNC Symbol;Acc:18650]	protein_coding	SPATS2	12	49760367	49921205	1	11068	5	5	0.256159712071535	3	169	4	2	3	0.581684963845626
ENSG00000123405	nuclear factor, erythroid 2 [Source:HGNC Symbol;Acc:7780]	protein_coding	NFE2	12	54685895	54694905	-1	11053	3	2	0.857897652318608	3	169	2	2	0	0.900926163852345
ENSG00000123411	IKAROS family zinc finger 4 (Eos) [Source:HGNC Symbol;Acc:13179]	protein_coding	IKZF4	12	56401443	56432219	1	5270	3	3	0.225506108114604	1	169	3	1	2	0.550655701769341
ENSG00000123453	sarcosine dehydrogenase [Source:HGNC Symbol;Acc:10536]	protein_coding	SARDH	9	136528682	136605077	-1	3757	2	2	0.326548462977003	1	169	2	1	1	0.628666401310952
ENSG00000123472	ATP synthase mitochondrial F1 complex assembly factor 1 [Source:HGNC Symbol;Acc:18803]	protein_coding	ATPAF1	1	47098409	47139539	-1	11451	3	3	0.688426777004433	3	169	3	1	2	0.818043948227572
ENSG00000123609	N-myc (and STAT) interactor [Source:HGNC Symbol;Acc:7854]	protein_coding	NMI	2	152126979	152146571	-1	7697	5	5	0.0916310614382123	2	169	4	2	2	0.431624514927964
ENSG00000123612	activin A receptor, type IC [Source:HGNC Symbol;Acc:18123]	protein_coding	ACVR1C	2	158383279	158485517	-1	2744	3	3	0.0550165010348584	1	169	2	1	1	0.373912550380056
ENSG00000123643	solute carrier family 36 (proton/amino acid symporter), member 1 [Source:HGNC Symbol;Acc:18761]	protein_coding	SLC36A1	5	150816607	150871942	1	6879	2	2	0.631181795185842	2	169	2	1	2	0.795109802530446
ENSG00000123815	aarF domain containing kinase 4 [Source:HGNC Symbol;Acc:19041]	protein_coding	ADCK4	19	41197434	41224112	-1	7066	7	3	0.374887139395691	2	169	2	1	1	0.658232433095722
ENSG00000123836	6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 2 [Source:HGNC Symbol;Acc:8873]	protein_coding	PFKFB2	1	207222801	207254369	1	10283	2	2	0.829137238086876	3	169	1	1	1	0.884220699016406
ENSG00000123933	MAX dimerization protein 4 [Source:HGNC Symbol;Acc:13906]	protein_coding	MXD4	4	2249159	2264021	-1	11335	5	5	0.271517049993523	3	169	3	1	3	0.589531279900794
ENSG00000124006	obscurin-like 1 [Source:HGNC Symbol;Acc:29092]	protein_coding	OBSL1	2	220415451	220436581	-1	5252	3	3	0.224052913325523	1	169	1	1	0	0.550589799204674
ENSG00000124067	solute carrier family 12 (potassium/chloride transporter), member 4 [Source:HGNC Symbol;Acc:10913]	protein_coding	SLC12A4	16	67977377	68003504	-1	1682	2	2	0.0975255606395982	0	169	1	1	0	0.440045015575748
ENSG00000124092	CCCTC-binding factor (zinc finger protein)-like [Source:HGNC Symbol;Acc:16234]	protein_coding	CTCFL	20	56071035	56100708	-1	15129	6	6	0.319302376155533	4	169	3	3	0	0.624343567297159
ENSG00000124107	secretory leukocyte peptidase inhibitor [Source:HGNC Symbol;Acc:11092]	protein_coding	SLPI	20	43880880	43883205	-1	5885	1	1	0.841330889433809	2	169	1	1	0	0.891180693424807
ENSG00000124116	WAP four-disulfide core domain 3 [Source:HGNC Symbol;Acc:15957]	protein_coding	WFDC3	20	44376583	44420571	-1	13435	4	4	0.594804501093086	4	169	4	2	2	0.773401623380895
ENSG00000124126	phosphatidylinositol-3,4,5-trisphosphate-dependent Rac exchange factor 1 [Source:HGNC Symbol;Acc:32594]	protein_coding	PREX1	20	47240790	47444420	-1	5358	2	2	0.496987138576473	1	169	2	1	1	0.724316318262555
ENSG00000124140	solute carrier family 12 (potassium/chloride transporter), member 5 [Source:HGNC Symbol;Acc:13818]	protein_coding	SLC12A5	20	44650356	44688784	1	2472	2	2	0.180435053248644	1	169	1	1	1	0.518787233209226
ENSG00000124171	par-6 family cell polarity regulator beta [Source:HGNC Symbol;Acc:16245]	protein_coding	PARD6B	20	49348081	49373332	1	52210	18	18	0.261448468629377	15	169	5	5	0	0.585611794258568
ENSG00000124208	TMEM189-UBE2V1 readthrough [Source:HGNC Symbol;Acc:33521]	protein_coding	TMEM189-UBE2V1	20	48697661	48770174	-1	28517	12	12	0.150782673511117	8	169	1	1	0	0.493483876122306
ENSG00000124216	snail family zinc finger 1 [Source:HGNC Symbol;Acc:11128]	protein_coding	SNAI1	20	48599536	48605423	1	9651	5	5	0.179115544467749	3	169	1	1	0	0.517393744987816
ENSG00000124225	prostate transmembrane protein, androgen induced 1 [Source:HGNC Symbol;Acc:14107]	protein_coding	PMEPA1	20	56223448	56286592	-1	32323	20	16	0.0322723095517916	10	169	3	1	2	0.320965918394758
ENSG00000124243	breast carcinoma amplified sequence 4 [Source:HGNC Symbol;Acc:14367]	protein_coding	BCAS4	20	49411431	49493714	1	8840	5	5	0.139648605024581	3	169	3	3	0	0.485314894368931
ENSG00000124249	potassium channel, subfamily K, member 15 [Source:HGNC Symbol;Acc:13814]	protein_coding	KCNK15	20	43374421	43379675	1	11662	4	3	0.70009584857149	3	169	2	2	1	0.822914419804339
ENSG00000124253	phosphoenolpyruvate carboxykinase 1 (soluble) [Source:HGNC Symbol;Acc:8724]	protein_coding	PCK1	20	56136136	56141513	1	7252	8	8	0.00197639488090995	2	169	1	1	0	0.112978389791178
ENSG00000124275	5-methyltetrahydrofolate-homocysteine methyltransferase reductase [Source:HGNC Symbol;Acc:7473]	protein_coding	MTRR	5	7851299	7906138	1	10129	13	9	0.00430293428024053	3	169	7	1	7	0.146489617727577
ENSG00000124279	FAST kinase domains 3 [Source:HGNC Symbol;Acc:28758]	protein_coding	FASTKD3	5	7859272	7869150	-1	4891	5	5	0.0187357924679832	1	169	3	1	2	0.274601549606832
ENSG00000124356	STAM binding protein [Source:HGNC Symbol;Acc:16950]	protein_coding	STAMBP	2	74056086	74100786	1	17501	8	7	0.287680387253072	5	169	4	2	2	0.603091160093349
ENSG00000124374	poly(A) binding protein interacting protein 2B [Source:HGNC Symbol;Acc:29200]	protein_coding	PAIP2B	2	71409869	71454213	-1	3207	5	5	0.00344648480083809	1	169	1	1	0	0.130540452400283
ENSG00000124440	hypoxia inducible factor 3, alpha subunit [Source:HGNC Symbol;Acc:15825]	protein_coding	HIF3A	19	46800303	46846690	1	8867	1	1	0.937573023403043	3	169	1	1	1	0.952440583710702
