ensembl_gene_id	description	gene_biotype	hgnc_symbol	chromosome_name	start_position	end_position	strand	nj	nSNV	nSamples	p.value	exp	nTotSamples	nREs	nNonPromoters	nPromoters	p.adjust
ENSG00000119231	SUMO1/sentrin specific peptidase 5 [Source:HGNC Symbol;Acc:28407]	protein_coding	SENP5	3	196594727	196661585	1	3987	3	3	0.245158206882143	2	232	3	1	2	0.590528765556773
ENSG00000119333	WD repeat domain 34 [Source:HGNC Symbol;Acc:28296]	protein_coding	WDR34	9	131395940	131419066	-1	2769	2	2	0.334462200275074	1	232	1	1	0	0.641374476354093
ENSG00000119383	protein phosphatase 2A activator, regulatory subunit 4 [Source:HGNC Symbol;Acc:9308]	protein_coding	PPP2R4	9	131873229	131911225	1	9755	3	3	0.787262663299138	4	232	3	1	2	0.877857397946274
ENSG00000119403	PHD finger protein 19 [Source:HGNC Symbol;Acc:24566]	protein_coding	PHF19	9	123617977	123639606	-1	14795	10	8	0.285146282570607	6	232	5	2	3	0.613985336443564
ENSG00000119411	B-box and SPRY domain containing [Source:HGNC Symbol;Acc:18232]	protein_coding	BSPRY	9	116111821	116133513	1	8889	6	5	0.327877050535106	4	232	2	2	1	0.639096159221464
ENSG00000119431	haloacid dehalogenase-like hydrolase domain containing 3 [Source:HGNC Symbol;Acc:28171]	protein_coding	HDHD3	9	116135699	116139279	-1	43408	19	17	0.580470730371592	17	232	6	6	0	0.777006242475208
ENSG00000119457	solute carrier family 46, member 2 [Source:HGNC Symbol;Acc:16055]	protein_coding	SLC46A2	9	115641200	115653193	-1	4924	2	2	0.625393594029884	2	232	1	1	0	0.795759071141567
ENSG00000119514	UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 12 (GalNAc-T12) [Source:HGNC Symbol;Acc:19877]	protein_coding	GALNT12	9	101569981	101612363	1	7023	6	6	0.0811702653810549	3	232	2	1	1	0.412907814850267
ENSG00000119522	DENN/MADD domain containing 1A [Source:HGNC Symbol;Acc:29324]	protein_coding	DENND1A	9	126141933	126692431	-1	7882	7	6	0.121492857725864	3	232	6	1	5	0.468840067062186
ENSG00000119541	vacuolar protein sorting 4 homolog B (S. cerevisiae) [Source:HGNC Symbol;Acc:10895]	protein_coding	VPS4B	18	61056423	61089716	-1	6500	3	3	0.527233592819228	3	232	2	2	0	0.746479245278709
ENSG00000119547	one cut homeobox 2 [Source:HGNC Symbol;Acc:8139]	protein_coding	ONECUT2	18	55102917	55158529	1	9666	6	6	0.229229346587594	4	232	2	1	1	0.574955363645436
ENSG00000119599	DDB1 and CUL4 associated factor 4 [Source:HGNC Symbol;Acc:20229]	protein_coding	DCAF4	14	73393040	73426411	1	7066	7	7	0.0324212092456961	3	232	3	1	3	0.301013004389105
ENSG00000119616	FCF1 rRNA-processing protein [Source:HGNC Symbol;Acc:20220]	protein_coding	FCF1	14	75179847	75203394	1	4183	1	1	0.83606084675043	2	232	1	1	0	0.898728956169876
ENSG00000119630	placental growth factor [Source:HGNC Symbol;Acc:8893]	protein_coding	PGF	14	75408537	75422487	-1	9667	5	5	0.392363035875669	4	232	3	1	2	0.673632563366205
ENSG00000119673	acyl-CoA thioesterase 2 [Source:HGNC Symbol;Acc:18431]	protein_coding	ACOT2	14	74034324	74042357	1	6500	2	2	0.768573445735179	3	232	2	2	1	0.870081905598691
ENSG00000119681	latent transforming growth factor beta binding protein 2 [Source:HGNC Symbol;Acc:6715]	protein_coding	LTBP2	14	74964873	75079306	-1	9238	5	5	0.356762280829936	4	232	2	1	1	0.650525967247476
ENSG00000119686	feline leukemia virus subgroup C cellular receptor family, member 2 [Source:HGNC Symbol;Acc:20105]	protein_coding	FLVCR2	14	76044960	76129557	1	6011	4	4	0.256554218489369	2	232	3	1	3	0.597594108012228
ENSG00000119718	eukaryotic translation initiation factor 2B, subunit 2 beta, 39kDa [Source:HGNC Symbol;Acc:3258]	protein_coding	EIF2B2	14	75469614	75476292	1	7253	3	3	0.600753476242746	3	232	1	1	0	0.782757946884812
ENSG00000119787	atlastin GTPase 2 [Source:HGNC Symbol;Acc:24047]	protein_coding	ATL2	2	38522022	38604427	-1	19006	14	13	0.0550186013788385	8	232	5	4	2	0.367231654747863
ENSG00000119866	B-cell CLL/lymphoma 11A (zinc finger protein) [Source:HGNC Symbol;Acc:13221]	protein_coding	BCL11A	2	60678302	60780702	-1	31760	23	20	0.0342001877435935	13	232	6	4	2	0.30476770018337
ENSG00000119917	interferon-induced protein with tetratricopeptide repeats 3 [Source:HGNC Symbol;Acc:5411]	protein_coding	IFIT3	10	91087651	91100728	1	3368	1	1	0.76682018066297	1	232	1	1	0	0.869844502409006
ENSG00000119969	helicase, lymphoid-specific [Source:HGNC Symbol;Acc:4861]	protein_coding	HELLS	10	96305547	96373662	1	10005	4	4	0.617463591975194	4	232	2	2	0	0.791228903455912
ENSG00000120029	chromosome 10 open reading frame 76 [Source:HGNC Symbol;Acc:25788]	protein_coding	C10orf76	10	103605356	103815950	-1	2131	2	2	0.233861015911884	1	232	2	1	1	0.578422019428778
ENSG00000120049	Kv channel interacting protein 2 [Source:HGNC Symbol;Acc:15522]	protein_coding	KCNIP2	10	103585731	103603677	-1	3798	4	4	0.0817576964062467	1	232	2	1	1	0.412907814850267
ENSG00000120055	chromosome 10 open reading frame 95 [Source:HGNC Symbol;Acc:25880]	protein_coding	C10orf95	10	104209594	104211300	-1	10486	4	4	0.653546474213999	4	232	2	2	0	0.813099344006291
ENSG00000120063	guanine nucleotide binding protein (G protein), alpha 13 [Source:HGNC Symbol;Acc:4381]	protein_coding	GNA13	17	63006833	63052957	-1	2872	2	2	0.350447455952306	1	232	2	1	1	0.646511946609626
ENSG00000120068	homeobox B8 [Source:HGNC Symbol;Acc:5119]	protein_coding	HOXB8	17	46688739	46692478	-1	675	2	2	0.034862867198949	0	232	1	1	0	0.30476770018337
ENSG00000120093	homeobox B3 [Source:HGNC Symbol;Acc:5114]	protein_coding	HOXB3	17	46626232	46682274	-1	89781	41	29	0.837797648153913	33	232	1	1	2	0.899493865268786
ENSG00000120159	caspase activity and apoptosis inhibitor 1 [Source:HGNC Symbol;Acc:25834]	protein_coding	CAAP1	9	26840683	26892802	-1	7221	3	3	0.597786787718715	3	232	3	2	1	0.782729148514044
ENSG00000120256	low density lipoprotein receptor-related protein 11 [Source:HGNC Symbol;Acc:16936]	protein_coding	LRP11	6	150139934	150186199	-1	12076	2	2	0.965740337235383	5	232	1	1	0	0.976595684371812
ENSG00000120341	SEC16 homolog B (S. cerevisiae) [Source:HGNC Symbol;Acc:30301]	protein_coding	SEC16B	1	177893091	177953438	-1	6581	8	7	0.0233607286559664	3	232	4	1	3	0.273204330469397
ENSG00000120457	potassium inwardly-rectifying channel, subfamily J, member 5 [Source:HGNC Symbol;Acc:6266]	protein_coding	KCNJ5	11	128761251	128790930	1	6883	4	4	0.338847094924737	3	232	2	1	1	0.644563492393722
ENSG00000120519	solute carrier family 10, member 7 [Source:HGNC Symbol;Acc:23088]	protein_coding	SLC10A7	4	147175127	147443123	-1	7382	10	9	0.00454660635857118	3	232	4	1	3	0.169834521726846
ENSG00000120549	KIAA1217 [Source:HGNC Symbol;Acc:25428]	protein_coding	KIAA1217	10	23983675	24836772	1	69386	46	37	0.020706998316906	27	232	13	12	3	0.265432069781577
ENSG00000120647	coiled-coil domain containing 77 [Source:HGNC Symbol;Acc:28203]	protein_coding	CCDC77	12	498439	551811	1	6249	4	4	0.278705217375126	3	232	2	1	1	0.60935328289008
ENSG00000120656	TAF12 RNA polymerase II, TATA box binding protein (TBP)-associated factor, 20kDa [Source:HGNC Symbol;Acc:11545]	protein_coding	TAF12	1	28915835	28969597	-1	3468	4	4	0.0631960197134951	1	232	1	1	1	0.383956112142865
ENSG00000120675	DnaJ (Hsp40) homolog, subfamily C, member 15 [Source:HGNC Symbol;Acc:20325]	protein_coding	DNAJC15	13	43597339	43683045	1	11164	6	6	0.335855918231732	5	232	3	3	1	0.643134970179944
ENSG00000120685	proline and serine rich 1 [Source:HGNC Symbol;Acc:20291]	protein_coding	PROSER1	13	39584003	39612252	-1	9459	6	6	0.215383954306943	4	232	4	1	3	0.563798612094284
ENSG00000120729	myotilin [Source:HGNC Symbol;Acc:12399]	protein_coding	MYOT	5	137203480	137223540	1	6343	7	7	0.0196272403265689	3	232	4	1	3	0.261641093505872
ENSG00000120738	early growth response 1 [Source:HGNC Symbol;Acc:3238]	protein_coding	EGR1	5	137801179	137805004	1	5674	2	2	0.700679007405311	2	232	1	1	0	0.836073088389368
ENSG00000120756	plastin 1 [Source:HGNC Symbol;Acc:9090]	protein_coding	PLS1	3	142315229	142432506	1	8842	7	7	0.0841675445114821	4	232	4	2	2	0.413550422390873
ENSG00000120798	nuclear receptor subfamily 2, group C, member 1 [Source:HGNC Symbol;Acc:7971]	protein_coding	NR2C1	12	95414005	95467479	-1	4954	3	3	0.356708648214819	2	232	3	1	2	0.650525967247476
ENSG00000120833	suppressor of cytokine signaling 2 [Source:HGNC Symbol;Acc:19382]	protein_coding	SOCS2	12	93963590	93977263	1	5330	7	7	0.00830795578640986	2	232	1	1	1	0.203044968983393
ENSG00000120875	dual specificity phosphatase 4 [Source:HGNC Symbol;Acc:3070]	protein_coding	DUSP4	8	29190581	29208185	-1	16704	7	6	0.707924017235144	7	232	3	1	2	0.83975133742104
ENSG00000120885	clusterin [Source:HGNC Symbol;Acc:2095]	protein_coding	CLU	8	27454434	27472548	-1	8519	7	7	0.0724871940559662	3	232	3	1	2	0.402749219256632
ENSG00000120889	tumor necrosis factor receptor superfamily, member 10b [Source:HGNC Symbol;Acc:11905]	protein_coding	TNFRSF10B	8	22877646	22926692	-1	45530	26	23	0.139685886356737	18	232	12	9	3	0.496286897548155
ENSG00000120899	protein tyrosine kinase 2 beta [Source:HGNC Symbol;Acc:9612]	protein_coding	PTK2B	8	27168999	27316903	1	21274	18	14	0.0598583676355735	9	232	7	4	5	0.377744142953517
ENSG00000120948	TAR DNA binding protein [Source:HGNC Symbol;Acc:11571]	protein_coding	TARDBP	1	11072414	11085796	1	8444	6	6	0.152293647282373	3	232	4	2	3	0.504427807260588
ENSG00000121005	cysteine-rich secretory protein LCCL domain containing 1 [Source:HGNC Symbol;Acc:18206]	protein_coding	CRISPLD1	8	75896750	75946793	1	3579	2	2	0.455677070352773	1	232	2	1	2	0.703864701754519
ENSG00000121039	retinol dehydrogenase 10 (all-trans) [Source:HGNC Symbol;Acc:19975]	protein_coding	RDH10	8	74206847	74237516	1	4615	3	3	0.317420867930565	2	232	2	1	1	0.632295937426904
ENSG00000121057	A kinase (PRKA) anchor protein 1 [Source:HGNC Symbol;Acc:367]	protein_coding	AKAP1	17	55162453	55198710	1	12198	6	6	0.412466321267547	5	232	3	2	2	0.683779620280783
ENSG00000121064	serine carboxypeptidase 1 [Source:HGNC Symbol;Acc:29507]	protein_coding	SCPEP1	17	55055466	55084129	1	5232	2	2	0.657963080306882	2	232	2	1	1	0.814854068465487
ENSG00000121068	T-box 2 [Source:HGNC Symbol;Acc:11597]	protein_coding	TBX2	17	59477257	59486827	1	22484	4	4	0.986118198484747	9	232	2	2	0	0.991159058285308
ENSG00000121152	non-SMC condensin I complex, subunit H [Source:HGNC Symbol;Acc:1112]	protein_coding	NCAPH	2	97001525	97039583	1	2643	2	2	0.314754068953037	1	232	1	1	1	0.629534889084341
ENSG00000121236	tripartite motif containing 6 [Source:HGNC Symbol;Acc:16277]	protein_coding	TRIM6	11	5617339	5634188	1	1738	2	2	0.1727029967288	1	232	1	1	1	0.523884811598619
ENSG00000121270	ATP-binding cassette, sub-family C (CFTR/MRP), member 11 [Source:HGNC Symbol;Acc:14639]	protein_coding	ABCC11	16	48200821	48281479	-1	7129	3	3	0.589177326726543	3	232	2	1	1	0.780987223122151
ENSG00000121281	adenylate cyclase 7 [Source:HGNC Symbol;Acc:238]	protein_coding	ADCY7	16	50280048	50352046	1	3766	3	3	0.220340160334732	1	232	2	1	2	0.567258710648991
ENSG00000121316	phospholipase B domain containing 1 [Source:HGNC Symbol;Acc:26215]	protein_coding	PLBD1	12	14656595	14721283	-1	3825	4	4	0.0833832371640806	1	232	2	1	1	0.413550422390873
ENSG00000121380	BCL2-like 14 (apoptosis facilitator) [Source:HGNC Symbol;Acc:16657]	protein_coding	BCL2L14	12	12202778	12364018	1	4181	2	2	0.537089689655311	2	232	1	1	1	0.750492575490804
ENSG00000121410	alpha-1-B glycoprotein [Source:HGNC Symbol;Acc:5]	protein_coding	A1BG	19	58856544	58864865	-1	1888	2	2	0.195786694073681	1	232	1	1	1	0.548495780707276
ENSG00000121417	zinc finger protein 211 [Source:HGNC Symbol;Acc:13003]	protein_coding	ZNF211	19	58141761	58154147	1	3613	4	4	0.0710507074190654	1	232	3	1	2	0.398204617946045
ENSG00000121753	brain-specific angiogenesis inhibitor 2 [Source:HGNC Symbol;Acc:944]	protein_coding	BAI2	1	32192718	32230494	-1	23422	18	17	0.0171273576323732	10	232	8	4	4	0.256355114655434
ENSG00000121797	chemokine (C-C motif) receptor-like 2 [Source:HGNC Symbol;Acc:1612]	protein_coding	CCRL2	3	46448654	46454488	1	5711	2	2	0.704045419538256	2	232	1	1	2	0.837928096572373
ENSG00000121858	tumor necrosis factor (ligand) superfamily, member 10 [Source:HGNC Symbol;Acc:11925]	protein_coding	TNFSF10	3	172223298	172241297	-1	5445	5	5	0.0854401007003546	2	232	3	1	2	0.41395465626794
ENSG00000121900	transmembrane protein 54 [Source:HGNC Symbol;Acc:24143]	protein_coding	TMEM54	1	33360195	33367039	-1	4378	1	1	0.849313846833705	2	232	1	1	0	0.907794347272538
ENSG00000121905	hippocalcin [Source:HGNC Symbol;Acc:5144]	protein_coding	HPCA	1	33351595	33364042	1	13854	5	5	0.699613035257996	6	232	2	2	0	0.835473932429529
ENSG00000122034	general transcription factor IIIA [Source:HGNC Symbol;Acc:4662]	protein_coding	GTF3A	13	27998681	28009958	1	5576	1	1	0.910223934041654	2	232	1	1	0	0.938463348206809
ENSG00000122042	ubiquitin-like 3 [Source:HGNC Symbol;Acc:12504]	protein_coding	UBL3	13	30338508	30424821	-1	2670	4	3	0.108706107013112	1	232	2	1	1	0.448412691429087
ENSG00000122085	MTERF domain containing 2 [Source:HGNC Symbol;Acc:28785]	protein_coding	MTERFD2	2	242011584	242041747	-1	4834	5	5	0.0577229274224541	2	232	3	1	2	0.372123626375083
ENSG00000122126	oculocerebrorenal syndrome of Lowe [Source:HGNC Symbol;Acc:8108]	protein_coding	OCRL	X	128673826	128726538	1	4109	4	4	0.101417683669268	2	232	2	1	1	0.435874361780761
ENSG00000122133	progestagen-associated endometrial protein [Source:HGNC Symbol;Acc:8573]	protein_coding	PAEP	9	138453602	138458801	1	5030	2	2	0.636867154439818	2	232	1	1	0	0.804979578341159
ENSG00000122176	fibromodulin [Source:HGNC Symbol;Acc:3774]	protein_coding	FMOD	1	203309756	203320617	-1	4808	4	4	0.152425922692238	2	232	2	1	1	0.504427807260588
ENSG00000122378	family with sequence similarity 213, member A [Source:HGNC Symbol;Acc:28651]	protein_coding	FAM213A	10	82167585	82192753	1	49307	24	22	0.311796201522559	19	232	5	5	2	0.627448304897636
ENSG00000122386	zinc finger protein 205 [Source:HGNC Symbol;Acc:12996]	protein_coding	ZNF205	16	3162561	3170518	1	23200	14	13	0.166057930761023	9	232	7	6	1	0.518246857140964
ENSG00000122390	N(alpha)-acetyltransferase 60, NatF catalytic subunit [Source:HGNC Symbol;Acc:25875]	protein_coding	NAA60	16	3493611	3536963	1	7172	3	3	0.59321608993256	3	232	2	1	2	0.782005950605106
ENSG00000122483	coiled-coil domain containing 18 [Source:HGNC Symbol;Acc:30370]	protein_coding	CCDC18	1	93645476	93744287	1	6134	5	4	0.267960895603884	2	232	3	1	3	0.604160280150372
ENSG00000122547	endonuclease/exonuclease/phosphatase family domain containing 1 [Source:HGNC Symbol;Acc:22223]	protein_coding	EEPD1	7	36192758	36341152	1	12199	8	8	0.146129306637162	5	232	2	1	2	0.501420850314543
ENSG00000122592	homeobox A7 [Source:HGNC Symbol;Acc:5108]	protein_coding	HOXA7	7	27193335	27197555	-1	29631	16	14	0.330701106393734	12	232	3	3	2	0.639776558121365
ENSG00000122644	ADP-ribosylation factor-like 4A [Source:HGNC Symbol;Acc:695]	protein_coding	ARL4A	7	12726481	12730559	1	3843	1	1	0.810104636915892	1	232	1	1	0	0.885963720204412
ENSG00000122678	polymerase (DNA directed), mu [Source:HGNC Symbol;Acc:9185]	protein_coding	POLM	7	44111846	44122139	-1	27138	10	10	0.689731891463033	11	232	1	1	0	0.82989413457778
ENSG00000122696	solute carrier family 25, member 51 [Source:HGNC Symbol;Acc:23323]	protein_coding	SLC25A51	9	37879400	37904350	-1	7213	3	3	0.597042858491523	3	232	3	1	2	0.782431074944973
ENSG00000122778	KIAA1549 [Source:HGNC Symbol;Acc:22219]	protein_coding	KIAA1549	7	138516126	138666064	-1	3955	4	4	0.0914288893248223	2	232	2	1	1	0.4181260056449
ENSG00000122783	chromosome 7 open reading frame 49 [Source:HGNC Symbol;Acc:22432]	protein_coding	C7orf49	7	134777115	134855547	-1	19603	12	11	0.196318000794817	8	232	4	1	3	0.548495780707276
ENSG00000122870	bicaudal C homolog 1 (Drosophila) [Source:HGNC Symbol;Acc:19351]	protein_coding	BICC1	10	60272900	60591195	1	4726	4	4	0.14600291376507	2	232	2	1	1	0.501420850314543
ENSG00000122966	citron (rho-interacting, serine/threonine kinase 21) [Source:HGNC Symbol;Acc:1985]	protein_coding	CIT	12	120123595	120315095	-1	7458	4	4	0.393749109063045	3	232	4	1	4	0.674202483914554
ENSG00000122971	acyl-CoA dehydrogenase, C-2 to C-3 short chain [Source:HGNC Symbol;Acc:90]	protein_coding	ACADS	12	121163538	121177811	1	3587	1	1	0.787882815105403	1	232	1	1	0	0.87813391697742
ENSG00000123094	Ras association (RalGDS/AF-6) domain family (N-terminal) member 8 [Source:HGNC Symbol;Acc:13232]	protein_coding	RASSF8	12	26111962	26232825	1	3702	4	4	0.0761069981079499	1	232	2	1	2	0.407198326611582
ENSG00000123095	basic helix-loop-helix family, member e41 [Source:HGNC Symbol;Acc:16617]	protein_coding	BHLHE41	12	26272959	26278060	-1	73945	34	29	0.470570598535501	28	232	10	10	2	0.71363602709739
ENSG00000123096	sarcospan [Source:HGNC Symbol;Acc:11322]	protein_coding	SSPN	12	26274924	26452223	1	16805	6	6	0.713239912679533	7	232	1	1	0	0.842287074057737
ENSG00000123136	DEAD (Asp-Glu-Ala-Asp) box polypeptide 39A [Source:HGNC Symbol;Acc:17821]	protein_coding	DDX39A	19	14519631	14530192	-1	4635	4	4	0.139002214345343	2	232	3	1	2	0.495057697732584
ENSG00000123143	protein kinase N1 [Source:HGNC Symbol;Acc:9405]	protein_coding	PKN1	19	14543865	14582679	1	7832	5	5	0.242674013553673	3	232	3	1	2	0.588414885815356
ENSG00000123159	GIPC PDZ domain containing family, member 1 [Source:HGNC Symbol;Acc:1226]	protein_coding	GIPC1	19	14588572	14606944	-1	20250	12	11	0.224498832240306	8	232	2	2	2	0.570188368860067
ENSG00000123191	ATPase, Cu++ transporting, beta polypeptide [Source:HGNC Symbol;Acc:870]	protein_coding	ATP7B	13	52506809	52585630	-1	8047	7	7	0.05725143540663	3	232	3	1	2	0.371042337839774
ENSG00000123219	centromere protein K [Source:HGNC Symbol;Acc:29479]	protein_coding	CENPK	5	64813593	64858998	-1	2792	1	1	0.700891107791553	1	232	1	1	0	0.836073088389368
ENSG00000123243	inter-alpha-trypsin inhibitor heavy chain family, member 5 [Source:HGNC Symbol;Acc:21449]	protein_coding	ITIH5	10	7601232	7708961	-1	11794	8	7	0.233481217630229	5	232	5	1	4	0.578422019428778
ENSG00000123338	NCK-associated protein 1-like [Source:HGNC Symbol;Acc:4862]	protein_coding	NCKAP1L	12	54891495	54937726	1	3459	3	3	0.186822405832431	1	232	3	1	2	0.540156508655636
ENSG00000123352	spermatogenesis associated, serine-rich 2 [Source:HGNC Symbol;Acc:18650]	protein_coding	SPATS2	12	49760367	49921205	1	17541	11	10	0.200973265111802	7	232	6	3	4	0.552445509370418
ENSG00000123388	homeobox C11 [Source:HGNC Symbol;Acc:5123]	protein_coding	HOXC11	12	54366910	54371427	1	15679	5	5	0.793977537479097	6	232	1	1	1	0.880352443459553
ENSG00000123405	nuclear factor, erythroid 2 [Source:HGNC Symbol;Acc:7780]	protein_coding	NFE2	12	54685895	54694905	-1	15778	5	4	0.903242410808538	6	232	4	4	0	0.935352410929447
ENSG00000123411	IKAROS family zinc finger 4 (Eos) [Source:HGNC Symbol;Acc:13179]	protein_coding	IKZF4	12	56401443	56432219	1	6371	5	5	0.138272518881199	3	232	4	1	4	0.493794643092274
ENSG00000123453	sarcosine dehydrogenase [Source:HGNC Symbol;Acc:10536]	protein_coding	SARDH	9	136528682	136605077	-1	4858	3	3	0.345600043145574	2	232	3	1	2	0.645610962414144
ENSG00000123472	ATP synthase mitochondrial F1 complex assembly factor 1 [Source:HGNC Symbol;Acc:18803]	protein_coding	ATPAF1	1	47098409	47139539	-1	11451	5	5	0.535796711008232	5	232	3	1	2	0.749625820336386
ENSG00000123473	SCL/TAL1 interrupting locus [Source:HGNC Symbol;Acc:10879]	protein_coding	STIL	1	47715811	47779819	-1	8898	3	3	0.733341367205498	4	232	2	2	0	0.852163977306758
ENSG00000123500	collagen, type X, alpha 1 [Source:HGNC Symbol;Acc:2185]	protein_coding	COL10A1	6	116440086	116479910	-1	4033	4	4	0.0964271811221475	2	232	2	1	1	0.427170029715667
ENSG00000123609	N-myc (and STAT) interactor [Source:HGNC Symbol;Acc:7854]	protein_coding	NMI	2	152126979	152146571	-1	7697	7	7	0.0473509899325347	3	232	4	2	2	0.34805190263494
ENSG00000123612	activin A receptor, type IC [Source:HGNC Symbol;Acc:18123]	protein_coding	ACVR1C	2	158383279	158485517	-1	2744	4	4	0.031331937760102	1	232	2	1	1	0.296303435450744
ENSG00000123643	solute carrier family 36 (proton/amino acid symporter), member 1 [Source:HGNC Symbol;Acc:18761]	protein_coding	SLC36A1	5	150816607	150871942	1	6879	3	3	0.565189601461141	3	232	2	1	2	0.769062266692181
ENSG00000123684	lysophosphatidylglycerol acyltransferase 1 [Source:HGNC Symbol;Acc:28985]	protein_coding	LPGAT1	1	211916799	212004114	-1	10364	4	4	0.644615181867922	4	232	3	2	1	0.808268754990857
ENSG00000123685	basic leucine zipper transcription factor, ATF-like 3 [Source:HGNC Symbol;Acc:28915]	protein_coding	BATF3	1	212859760	212873327	-1	2637	3	3	0.105772218569153	1	232	2	1	1	0.443679199491407
ENSG00000123815	aarF domain containing kinase 4 [Source:HGNC Symbol;Acc:19041]	protein_coding	ADCK4	19	41197434	41224112	-1	8167	9	5	0.269120837310562	3	232	3	1	2	0.605329471529334
ENSG00000123836	6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 2 [Source:HGNC Symbol;Acc:8873]	protein_coding	PFKFB2	1	207222801	207254369	1	10283	2	2	0.935107500566387	4	232	1	1	1	0.955375092631533
ENSG00000123843	complement component 4 binding protein, beta [Source:HGNC Symbol;Acc:1328]	protein_coding	C4BPB	1	207262187	207273338	1	4935	4	4	0.162578866034248	2	232	2	1	2	0.514877661649474
ENSG00000123908	argonaute RISC catalytic component 2 [Source:HGNC Symbol;Acc:3263]	protein_coding	AGO2	8	141541264	141645718	-1	6127	4	4	0.267309258634525	2	232	2	1	1	0.60393993938559
ENSG00000123933	MAX dimerization protein 4 [Source:HGNC Symbol;Acc:13906]	protein_coding	MXD4	4	2249159	2264021	-1	11335	9	8	0.109242768465573	5	232	3	1	3	0.449447798072397
ENSG00000124006	obscurin-like 1 [Source:HGNC Symbol;Acc:29092]	protein_coding	OBSL1	2	220415451	220436581	-1	5252	3	3	0.390986891097903	2	232	1	1	0	0.673136497296974
ENSG00000124067	solute carrier family 12 (potassium/chloride transporter), member 4 [Source:HGNC Symbol;Acc:10913]	protein_coding	SLC12A4	16	67977377	68003504	-1	9029	4	4	0.537437264022224	4	232	3	2	1	0.750492575490804
ENSG00000124092	CCCTC-binding factor (zinc finger protein)-like [Source:HGNC Symbol;Acc:16234]	protein_coding	CTCFL	20	56071035	56100708	-1	15129	7	7	0.453714292206734	6	232	3	3	0	0.703864701754519
ENSG00000124107	secretory leukocyte peptidase inhibitor [Source:HGNC Symbol;Acc:11092]	protein_coding	SLPI	20	43880880	43883205	-1	5885	1	1	0.921449519768871	2	232	1	1	0	0.946315622152188
ENSG00000124116	WAP four-disulfide core domain 3 [Source:HGNC Symbol;Acc:15957]	protein_coding	WFDC3	20	44376583	44420571	-1	13435	4	4	0.823418356410426	6	232	4	2	2	0.894435921027856
ENSG00000124126	phosphatidylinositol-3,4,5-trisphosphate-dependent Rac exchange factor 1 [Source:HGNC Symbol;Acc:32594]	protein_coding	PREX1	20	47240790	47444420	-1	8566	5	5	0.301363702127197	3	232	3	2	1	0.624017248941747
ENSG00000124140	solute carrier family 12 (potassium/chloride transporter), member 5 [Source:HGNC Symbol;Acc:13818]	protein_coding	SLC12A5	20	44650356	44688784	1	2472	2	2	0.287808997432464	1	232	1	1	1	0.614879635851274
ENSG00000124143	Rho GTPase activating protein 40 [Source:HGNC Symbol;Acc:16226]	protein_coding	ARHGAP40	20	37230577	37279678	1	3836	2	2	0.491462970260171	1	232	1	1	1	0.728197516463769
ENSG00000124151	nuclear receptor coactivator 3 [Source:HGNC Symbol;Acc:7670]	protein_coding	NCOA3	20	46130601	46285621	1	16595	10	9	0.262323777985043	7	232	2	2	0	0.600726360969752
ENSG00000124171	par-6 family cell polarity regulator beta [Source:HGNC Symbol;Acc:16245]	protein_coding	PARD6B	20	49348081	49373332	1	65667	31	29	0.245048046078849	25	232	8	8	0	0.590528765556773
ENSG00000124181	phospholipase C, gamma 1 [Source:HGNC Symbol;Acc:9065]	protein_coding	PLCG1	20	39765600	39811629	1	4724	6	6	0.0165475010620537	2	232	3	2	2	0.251085715472127
ENSG00000124198	ADP-ribosylation factor guanine nucleotide-exchange factor 2 (brefeldin A-inhibited) [Source:HGNC Symbol;Acc:15853]	protein_coding	ARFGEF2	20	47538427	47653230	1	5498	3	3	0.418928757960278	2	232	2	1	1	0.68690924559227
ENSG00000124208	TMEM189-UBE2V1 readthrough [Source:HGNC Symbol;Acc:33521]	protein_coding	TMEM189-UBE2V1	20	48697661	48770174	-1	28517	15	15	0.194053232006092	12	232	1	1	0	0.546056769133422
ENSG00000124216	snail family zinc finger 1 [Source:HGNC Symbol;Acc:11128]	protein_coding	SNAI1	20	48599536	48605423	1	23141	12	12	0.252832794164773	9	232	4	4	0	0.597156133965748
ENSG00000124225	prostate transmembrane protein, androgen induced 1 [Source:HGNC Symbol;Acc:14107]	protein_coding	PMEPA1	20	56223448	56286592	-1	34206	27	23	0.0111601723931685	14	232	4	2	2	0.221280897156984
ENSG00000124243	breast carcinoma amplified sequence 4 [Source:HGNC Symbol;Acc:14367]	protein_coding	BCAS4	20	49411431	49493714	1	16987	11	10	0.176443929734046	7	232	4	4	0	0.529331789202138
ENSG00000124249	potassium channel, subfamily K, member 15 [Source:HGNC Symbol;Acc:13814]	protein_coding	KCNK15	20	43374421	43379675	1	11662	7	6	0.372702372632183	5	232	2	2	1	0.662441618249066
ENSG00000124253	phosphoenolpyruvate carboxykinase 1 (soluble) [Source:HGNC Symbol;Acc:8724]	protein_coding	PCK1	20	56136136	56141513	1	8788	13	12	0.000395807622610711	4	232	2	1	1	0.0933908085549973
ENSG00000124275	5-methyltetrahydrofolate-homocysteine methyltransferase reductase [Source:HGNC Symbol;Acc:7473]	protein_coding	MTRR	5	7851299	7906138	1	11230	15	11	0.0084341698131748	5	232	8	1	8	0.203044968983393
