ensembl_gene_id	hgnc_symbol	gene_biotype	x1	x2	sd1	sd2	FC	deltaGE	deltaGEZ	geneMeanGE	geneMedianGE	ks.pvalue	wilcox.pvalue	fligner.pvalue	nMutated	description	chromosome_name	start_position	end_position	strand	nj	nSNV	nSamples	p.value	exp	nTotSamples	nREs	nNonPromoters	nPromoters	p.adjust	log2FC	negLog10WilcoxPValue	pass
ENSG00000100347	SAMM50	protein_coding	10.63337892115	8.32233502865	1.15303922991923	5.19119017660356	1.27769176373507	2.3110438925	0.450048458678428	9.74971823484258	8.38214512291	0.222165474974464	0.325752725506348	0.246219904721958	2	SAMM50 sorting and assembly machinery component [Source:HGNC Symbol;Acc:24276]	22	44351301	44406411	1	6688	5	4	0.154747567347078	2	169	1	1	0	0.494357419415989	0.353539835841894	0.48711194194718	FALSE
ENSG00000100364	KIAA0930	protein_coding	4.7687874242	5.1738729109	1.4318359111916	3.23477235600378	0.921705559128329	-0.4050854867	-0.126365419493262	5.84773485953809	5.1738729109	0.799795709908069	0.628079337005583	0.408420521546005	2	KIAA0930 [Source:HGNC Symbol;Acc:1314]	22	45586219	45636650	-1	7320	3	3	0.395941195867543	2	169	3	1	2	0.672751190014247	-0.11762214274464	0.201985494085287	FALSE
ENSG00000100417	PMM1	protein_coding	3.05583340955	3.546506768815	0.994628742562721	2.81574600350501	0.861646010778953	-0.490673359265	-0.176353862585949	4.25379441394271	3.5129439271	0.566975449966539	0.311717418048716	0.328275814192717	3	phosphomannomutase 1 [Source:HGNC Symbol;Acc:9114]	22	41972898	41985894	-1	5134	5	4	0.0767624509245332	1	169	1	1	1	0.409297183518322	-0.214832804905078	0.506238929673453	FALSE
ENSG00000100425	BRD1	protein_coding	6.42405054428	6.26207524842	1.73139998430668	2.68037255671669	1.02586607305635	0.16197529586	0.0615754168126397	6.67525684491472	6.29762329925	0.780330282312833	0.586832954422886	0.308320206913094	5	bromodomain containing 1 [Source:HGNC Symbol;Acc:1102]	22	50166931	50221160	-1	14075	5	5	0.43456738447724	4	169	4	2	2	0.693258848245619	0.0368423992207314	0.231485505731698	FALSE
ENSG00000100592	DAAM1	protein_coding	3.61977313642	3.82207666456	1.87921547905427	6.31710110879467	0.947069735671226	-0.20230352814	-0.0323543276846692	5.1983680678238	3.82207666456	0.917262512768131	0.90086538932065	0.366940622812885	2	dishevelled associated activator of morphogenesis 1 [Source:HGNC Symbol;Acc:18142]	14	59655364	59838123	1	6614	4	4	0.150518407460085	2	169	4	1	4	0.49309771773367	-0.0784574351884788	0.0453400980805773	FALSE
ENSG00000100604	CHGA	protein_coding	0.527006105288	0.1833821456025	9.06856195682264	7.17163260199834	2.87381360686193	0.3436239596855	0.0462972402166859	2.70063360001151	0.219388222519	0.00541256606164287	0.00837537296597185	0.156580323682911	11	chromogranin A (parathyroid secretory protein 1) [Source:HGNC Symbol;Acc:1929]	14	93389425	93401638	1	20531	13	13	0.00987592702972273	6	169	1	1	0	0.212049363166849	1.52296649284036	2.07699584417686	TRUE
ENSG00000100647	KIAA0247	protein_coding	17.76281800265	12.6812793512	9.05256287626091	10.3000596466554	1.40071182967586	5.08153865145	0.498625258405262	14.4636033459329	12.7182991303	0.263370759338473	0.25412867541653	0.105914518931276	8	KIAA0247 [Source:HGNC Symbol;Acc:19956]	14	70078313	70181859	1	19185	13	12	0.014408886219923	6	169	4	2	2	0.261763044107247	0.486160178709342	0.594946327186862	FALSE
ENSG00000100726	TELO2	protein_coding	13.62028508785	10.6310194352	8.59548705124107	6.2668511429598	1.28118334943047	2.98926565265	0.454699371382758	12.8681400310955	10.6859237784	0.162618868866619	0.0788859593579313	0.353888050833383	8	telomere maintenance 2 [Source:HGNC Symbol;Acc:29099]	16	1543345	1560458	1	38204	14	14	0.244624186680877	11	169	7	7	1	0.569101541270694	0.357476953732427	1.10300028850163	FALSE
ENSG00000100802	C14orf93	protein_coding	4.2337378828	4.787154654035	2.14394285942555	2.31623550689587	0.884395468450443	-0.553416771235	-0.241085293009647	5.23683812979618	4.71005784985	0.880994420256395	0.95027538665749	0.882347851740108	5	chromosome 14 open reading frame 93 [Source:HGNC Symbol;Acc:20162]	14	23456110	23479375	-1	15530	7	7	0.199633562947143	5	169	3	2	1	0.533955996123793	-0.177236461932254	0.0221505193696994	FALSE
ENSG00000100811	YY1	protein_coding	20.8667559175	23.3249163592	3.41379314501802	6.08055891451265	0.894612250528803	-2.4581604417	-0.408234432273678	23.2810323382315	22.9508054987	0.358203303863901	0.381450911475395	0.211388042313328	3	YY1 transcription factor [Source:HGNC Symbol;Acc:12856]	14	100704635	100749129	1	9778	4	4	0.356946225381422	3	169	1	1	0	0.64622219428613	-0.160665580613549	0.418561343022479	FALSE
ENSG00000100813	ACIN1	protein_coding	21.3002400743	19.6045413963	6.06531533441557	5.39653766140214	1.08649519739952	1.695698678	0.315269202651032	19.829817855284	19.6045413963	0.907814096016343	0.688135597472868	0.878046938316122	2	apoptotic chromatin condensation inducer 1 [Source:HGNC Symbol;Acc:17066]	14	23527773	23564823	-1	5295	4	4	0.0836717212842153	1	169	2	1	1	0.41754071771284	0.119681797433868	0.162325975381104	FALSE
ENSG00000100836	PABPN1	protein_coding	36.65284357665	35.4454535228	22.0181336571501	25.8130722316122	1.03406332643123	1.20739005385	0.0472604281133378	40.8941263405351	35.4454535228	0.957005700299718	0.960514958296063	0.814288411487928	4	poly(A) binding protein, nuclear 1 [Source:HGNC Symbol;Acc:8565]	14	23790498	23795394	1	6366	5	5	0.0488342601954256	2	169	2	1	1	0.363625945283028	0.0483245395510611	0.0174958673927566	FALSE
ENSG00000100918	REC8	protein_coding	23.0197852082	20.2152037797	15.2327050141884	29.4382062112763	1.13873624322879	2.8045814285	0.0966236862266807	28.8525237069354	20.353803337	0.862412384206263	0.724565490116348	0.63710295019833	3	REC8 meiotic recombination protein [Source:HGNC Symbol;Acc:16879]	14	24641062	24649463	1	7774	5	5	0.0945544925357482	2	169	3	2	2	0.437658087189916	0.187433625315594	0.139922354553414	FALSE
ENSG00000100997	ABHD12	protein_coding	22.037748339685	26.5583267929	17.4608806056093	16.6858317771957	0.829786775030439	-4.520578453215	-0.271704193320798	29.4132790731891	26.5583267929	0.57073544433095	0.589337988670538	0.484794843034967	2	abhydrolase domain containing 12 [Source:HGNC Symbol;Acc:15868]	20	25275379	25371619	-1	4139	4	4	0.0409165272649425	1	169	3	1	2	0.334529629376744	-0.269187430868983	0.229635563421668	FALSE
ENSG00000101004	NINL	protein_coding	4.543555495595	3.40109547339	3.03628238859809	2.59577554583668	1.33590942422627	1.142460022205	0.441474555332867	3.98796158986587	3.40109547339	0.907814096016343	0.750226282513448	0.720287670606879	2	ninein-like [Source:HGNC Symbol;Acc:29163]	20	25433341	25566153	-1	4388	3	3	0.157079820552028	1	169	3	1	2	0.497337597758121	0.417822195200168	0.124807725375085	FALSE
ENSG00000101104	PABPC1L	protein_coding	11.3298214899	8.476056105795	6.1296397249699	13.9986204388252	1.33668552313545	2.853765384105	0.208873243281522	11.8966877895717	8.77590271177	0.319043948581805	0.184377225758455	0.895398679787052	5	poly(A) binding protein, cytoplasmic 1-like [Source:HGNC Symbol;Acc:15797]	20	43538703	43587676	1	5894	7	7	0.00253679457248812	2	169	2	1	2	0.118771312553576	0.418660088035437	0.734292723945393	FALSE
ENSG00000101126	ADNP	protein_coding	23.5898957409	22.4628236904	5.6606676825751	8.04119893327286	1.05017499429431	1.1270720505	0.14177324500214	23.2516075850192	22.7390592134	0.980654080518474	0.954678336444463	0.420022085123357	3	activity-dependent neuroprotector homeobox [Source:HGNC Symbol;Acc:15766]	20	49505585	49547958	-1	3892	5	4	0.0339070320628811	1	169	3	1	2	0.325642749526986	0.0706297491913896	0.0201429323312683	FALSE
ENSG00000101162	TUBB1	protein_coding	0.0596236686896	0.06635738261125	0.0393370190055834	0.0805481181077943	0.898523515294463	-0.00673371392165	-0.0854209268726345	0.08879061886831	0.0616878578155	0.917323658135049	0.701664565682159	0.302746821262173	5	tubulin, beta 1 class VI [Source:HGNC Symbol;Acc:16257]	20	57594309	57601709	1	13577	7	7	0.125339543935398	4	169	2	1	1	0.4714583983579	-0.154371833829083	0.153870454947991	FALSE
ENSG00000101181	MTG2	protein_coding	10.8467964939	8.24238004223	3.65050517414917	3.97247694310634	1.31597869041784	2.60441645167	0.660447358537465	9.16340621204236	8.25819838081	0.457574583494769	0.829015127797674	0.454832640697635	3	mitochondrial ribosome-associated GTPase 2 [Source:HGNC Symbol;Acc:16239]	20	60758085	60778624	1	10838	6	6	0.119115845979445	3	169	4	1	3	0.468705359501005	0.396136127768127	0.0814375444085816	FALSE
ENSG00000101213	PTK6	protein_coding	2.0871906086	1.67989233585	2.65717950153306	5.00242483478971	1.24245498598808	0.40729827275	0.0828940901677622	3.4516246799021	1.67989233585	0.804181311961783	0.699379996311519	0.731851226298544	4	protein tyrosine kinase 6 [Source:HGNC Symbol;Acc:9617]	20	62159778	62168723	-1	11542	5	5	0.283554203897876	3	169	2	1	1	0.598920604688455	0.313193584046584	0.155286793553459	FALSE
ENSG00000101412	E2F1	protein_coding	25.64136812985	20.2724773888	0.396756223691179	12.0553126562579	1.26483643997138	5.36889074105	0.44999111959763	21.9207140611724	20.3029649363	0.253319713993873	0.414149117498086	0.0680785804703426	2	E2F transcription factor 1 [Source:HGNC Symbol;Acc:3113]	20	32263489	32274210	-1	4838	2	2	0.444447175122555	1	169	2	1	1	0.70010814361595	0.338950837490054	0.38284325973333	FALSE
ENSG00000101442	ACTR5	protein_coding	5.66416464198	6.341740800505	0.549900013600477	3.56575757262789	0.89315612544886	-0.677576158525	-0.19302052299181	6.86692221055135	6.31396612006	0.38607305131908	0.724565490116348	0.0458729716612317	3	ARP5 actin-related protein 5 homolog (yeast) [Source:HGNC Symbol;Acc:14671]	20	37377085	37400834	1	2886	3	3	0.0620237233024986	1	169	2	1	1	0.38262769000507	-0.163015711563979	0.139922354553414	FALSE
ENSG00000101443	WFDC2	protein_coding	297.6333776251	759.810042895	336.362855555973	1229.64658783783	0.3917207733805	-462.1766652699	-0.378046618225327	1118.05174162369	753.599386212	0.193054136874362	0.0995439291062048	0.453213918999036	2	WAP four-disulfide core domain 2 [Source:HGNC Symbol;Acc:15939]	20	44098346	44110172	1	4040	3	3	0.132151019638074	1	169	1	1	0	0.480777762790978	-1.35210245687607	1.00198522118224	FALSE
ENSG00000101463	SYNDIG1	protein_coding	2.706428914225	5.41568280549	0.990274858444989	7.06570437786987	0.499739185515339	-2.709253891265	-0.386161817687656	6.96421166293595	5.28061531524	0.321756894790602	0.398504181735683	0.121535505543917	2	synapse differentiation inducing 1 [Source:HGNC Symbol;Acc:15885]	20	24449835	24647252	1	6325	4	4	0.134443764332925	2	169	2	1	1	0.481368119633232	-1.00075274787185	0.399567116939881	FALSE
ENSG00000101489	CELF4	protein_coding	0.9066730880015	0.717777052323	0.392677505392576	0.770442081048875	1.26316811754731	0.1888960356785	0.249715977217731	0.926312844161327	0.742531609232	0.631386625142426	0.655910490044247	0.530884091519254	4	CUGBP, Elav-like family member 4 [Source:HGNC Symbol;Acc:14015]	18	34823010	35146000	-1	13174	6	6	0.219764953940903	4	169	6	2	4	0.548721368969404	0.337046663045381	0.183155423325895	FALSE
ENSG00000101665	SMAD7	protein_coding	7.050041213065	6.1379574714	0.932521978177777	5.58083667407604	1.1485972729389	0.912083741665001	0.165293544460827	7.13270397085138	6.39064859869	0.505617977528091	0.750226282513448	0.121538386014389	2	SMAD family member 7 [Source:HGNC Symbol;Acc:6773]	18	46446223	46477081	-1	13158	2	2	0.915341385037993	4	169	2	2	0	0.937022717571538	0.199873041516891	0.124807725375085	FALSE
ENSG00000101695	RNF125	protein_coding	2.12764118038	0.876843002476	1.09628049388179	1.00705111844395	2.42647905539765	1.250798177904	1.24335404029819	1.16475535902381	0.895505122721	0.291060547356558	0.50245768895742	0.603838749991573	3	ring finger protein 125, E3 ubiquitin protein ligase [Source:HGNC Symbol;Acc:21150]	18	29598335	29653176	1	6690	4	4	0.154862484397296	2	169	2	2	1	0.494357419415989	1.27886440726702	0.298900503511406	FALSE
ENSG00000101782	RIOK3	protein_coding	15.0107654755	13.27968912025	3.55658498269221	8.39640317697174	1.13035518674984	1.73107635525	0.209106812586674	15.4358856672172	13.4550554567	0.785240040858019	0.936582432533728	0.284374617320243	3	RIO kinase 3 [Source:HGNC Symbol;Acc:11451]	18	21032787	21066567	1	7444	5	5	0.0823611842969006	2	169	3	1	3	0.416882188486664	0.176776175866474	0.0284539925343097	FALSE
ENSG00000101825	MXRA5	protein_coding	11.8270072207	13.0347053484	12.1833082029836	16.9292704500081	0.907347493064103	-1.2076981277	-0.0724313449254348	16.8999517199731	12.7222213574	0.49055935290181	0.611596163041313	0.637646993899543	5	matrix-remodelling associated 5 [Source:HGNC Symbol;Acc:7539]	X	3226606	3264682	-1	11922	6	6	0.162572799839221	4	169	4	4	0	0.501312968138761	-0.140272919536159	0.213535247875826	FALSE
ENSG00000101966	XIAP	protein_coding	5.296631479355	6.54094708062	0.883398590984859	2.99109365381795	0.809765224220855	-1.244315601265	-0.422655694300069	6.87826809843461	6.45925338496	0.177549714821189	0.238686761447795	0.139029768548373	4	X-linked inhibitor of apoptosis [Source:HGNC Symbol;Acc:592]	X	122993574	123047829	1	7505	4	4	0.204112947654582	2	169	2	1	1	0.539235694783382	-0.304424407814467	0.622171668088393	FALSE
ENSG00000102001	CACNA1F	protein_coding	0.376490790653	0.385445063377	0.171750262247818	0.519003638176378	0.976769004003972	-0.00895427272400001	-0.0174232780605393	0.529132599831771	0.385445063377	0.949948927477017	0.988956901553848	0.366940622812885	2	calcium channel, voltage-dependent, L type, alpha 1F subunit [Source:HGNC Symbol;Acc:1393]	X	49061523	49089833	-1	3734	2	2	0.323945962997932	1	169	2	2	0	0.626802547085801	-0.0339106751509776	0.00482263441413125	FALSE
ENSG00000102034	ELF4	protein_coding	27.23502456405	16.089154004	16.5793565728141	11.1706192598248	1.69275678244356	11.14587056005	0.960438977496805	18.2974311406565	16.4049306526	0.0838580519702857	0.0867207727406392	0.597464889216776	4	E74-like factor 4 (ets domain transcription factor) [Source:HGNC Symbol;Acc:3319]	X	129198849	129244691	-1	8439	6	6	0.0477583752416086	2	169	3	1	2	0.360971934841844	0.759374699772593	1.06187686093138	FALSE
ENSG00000102287	GABRE	protein_coding	2.231120794785	2.51285875892	1.64810796342272	11.5924517311949	0.887881496269974	-0.281737964135	-0.0247796491250554	6.58127320227737	2.51285875892	0.501455177820026	0.545850289846601	0.202097432496524	4	gamma-aminobutyric acid (GABA) A receptor, epsilon [Source:HGNC Symbol;Acc:4085]	X	151121596	151143152	-1	7239	6	6	0.0256442128913038	2	169	4	1	3	0.295663563165225	-0.171560959024014	0.262926454747575	FALSE
ENSG00000102554	KLF5	protein_coding	42.35847444845	29.5978720363	19.1492698777807	24.755200769569	1.43113242724004	12.76060241215	0.519077826013663	34.9522575217079	29.5978720363	0.754596527068437	0.414149117498086	0.409791485846095	2	Kruppel-like factor 5 (intestinal) [Source:HGNC Symbol;Acc:6349]	13	73629114	73651676	1	5679	3	3	0.258954982291966	2	169	3	1	2	0.583514201407899	0.517157175406916	0.38284325973333	FALSE
ENSG00000102760	RGCC	protein_coding	32.2183059057	23.03202797605	33.8516983089367	23.2798329154231	1.39884798417241	9.18627792965	0.39014255458577	30.3875467093327	23.47216229	0.676578845408757	0.432867918246066	0.453351541086827	3	regulator of cell cycle [Source:HGNC Symbol;Acc:20369]	13	42031695	42045018	1	21407	5	5	0.785014236444078	6	169	2	2	0	0.86338866327336	0.484239190239086	0.363644600476994	FALSE
ENSG00000102858	MGRN1	protein_coding	7.9061834672	7.53549103972	8.34853239289287	8.59686804916112	1.04919286951919	0.37069242748	0.0435188708406062	9.78127406666023	7.8147886919	0.951719031444356	0.750233692163261	0.770959701381569	12	mahogunin ring finger 1, E3 ubiquitin protein ligase [Source:HGNC Symbol;Acc:20254]	16	4666494	4740975	1	32320	13	13	0.170565309734333	10	169	5	5	3	0.508861563737684	0.0692799079650012	0.124803436063699	FALSE
ENSG00000102870	ZNF629	protein_coding	3.171869991845	4.57183322488	1.27768440175184	3.56403464175813	0.693785148282231	-1.399963233035	-0.395821241612097	4.99355497853902	4.51083437014	0.378447395301327	0.398504181735683	0.387290176771869	2	zinc finger protein 629 [Source:HGNC Symbol;Acc:29008]	16	30789778	30798523	-1	8464	5	5	0.122795768217746	2	169	2	2	0	0.470311351617154	-0.527439137412258	0.399567116939881	FALSE
ENSG00000102871	TRADD	protein_coding	10.0672220369	8.54532629353	4.40254344476053	5.61832113262523	1.17809685564872	1.52189574337	0.272687608038829	9.70404994460843	8.80579383284	0.118167107637673	0.0993298971400189	0.797701294562533	5	TNFRSF1A-associated via death domain [Source:HGNC Symbol;Acc:12030]	16	67188083	67194201	-1	22379	7	7	0.522635465792061	7	169	4	3	1	0.73808301432134	0.236458153276986	1.0029200142569	FALSE
ENSG00000102878	HSF4	protein_coding	0.9140636881515	2.04582246859	2.38193793314717	3.48954389004638	0.446795214240403	-1.1317587804385	-0.328088116319667	3.23635036767549	1.86343429019	0.369525881523214	0.223269015790279	0.353782866650038	4	heat shock transcription factor 4 [Source:HGNC Symbol;Acc:5227]	16	67197288	67203848	1	21066	6	6	0.622978713808151	6	169	3	3	2	0.789200016628063	-1.16231436212928	0.651171542064986	FALSE
ENSG00000102890	ELMO3	protein_coding	17.99585141625	13.9955608724	25.2410268322506	11.5510871357688	1.28582566860459	4.00029054385	0.321174185195682	17.7130872373085	14.0651896416	0.295327785664144	0.194599092984088	0.825546180428799	4	engulfment and cell motility 3 [Source:HGNC Symbol;Acc:17289]	16	67233014	67237932	1	21066	6	6	0.622978713808151	6	169	3	3	0	0.789200016628063	0.362695056282938	0.710859188286185	FALSE
ENSG00000102901	CENPT	protein_coding	6.99228101145	6.26408921197	2.79644683632065	3.97810038973167	1.11624863165877	0.72819179948	0.184613757551202	7.39997947881775	6.26408921197	0.983656792645557	0.944826788247754	0.760868622545465	2	centromere protein T [Source:HGNC Symbol;Acc:25787]	16	67862060	67881714	-1	7769	4	3	0.432650416642443	2	169	3	2	2	0.693258848245619	0.158658406835576	0.0246478018644281	FALSE
ENSG00000102921	N4BP1	protein_coding	7.000812187055	5.48555558032	3.42928549834579	2.19165844413912	1.27622664369151	1.515256606735	0.688539719099713	6.19322782370854	5.48555558032	0.813840653728294	0.647850647847809	0.446987477183018	2	NEDD4 binding protein 1 [Source:HGNC Symbol;Acc:29850]	16	48572637	48654059	-1	9681	2	2	0.803097539415435	3	169	1	1	0	0.871790056153916	0.351884558487001	0.188525102604024	FALSE
ENSG00000102934	PLLP	protein_coding	7.37905715505	19.4405655162	3.28952549617304	22.2771708035358	0.379570087552287	-12.06150836115	-0.544153853234408	23.7069596252598	19.1090258037	0.117977528089889	0.0939831925794841	0.139225338794262	2	plasmolipin [Source:HGNC Symbol;Acc:18553]	16	57290004	57318599	-1	14725	2	2	0.943058001918975	4	169	2	2	0	0.956680266165773	-1.39756179125424	1.02694980621557	FALSE
ENSG00000102935	ZNF423	protein_coding	0.359745188441	0.829992971905	0.9352200842447	3.59774058341916	0.433431607999418	-0.470247783464	-0.134026853504424	1.83005147990153	0.785406572696	0.513444777229215	0.407381818985449	0.211672518238659	5	zinc finger protein 423 [Source:HGNC Symbol;Acc:16762]	16	49521435	49891830	-1	7443	7	6	0.0287925474109083	2	169	2	1	1	0.309107252618382	-1.20612372908555	0.389998357001258	FALSE
ENSG00000102977	ACD	protein_coding	7.03915270774	5.45428866017	0.998918497676879	3.17551572491161	1.29057208855547	1.58486404757	0.504013404715656	6.07206653618449	5.47070389996	0.286516853932585	0.325752725506348	0.218163561312693	2	adrenocortical dysplasia homolog (mouse) [Source:HGNC Symbol;Acc:25070]	16	67691415	67694713	-1	7818	5	4	0.224124379666393	2	169	2	2	1	0.550589799204674	0.368010729496021	0.48711194194718	FALSE
ENSG00000103005	USB1	protein_coding	5.588623115705	5.59811478855	7.40489108117994	2.73347731853616	0.998304487634942	-0.00949167284499985	-0.00311908995743215	6.32348990020079	5.59811478855	0.920347751866994	0.881930721277946	0.270903599125329	4	U6 snRNA biogenesis 1 [Source:HGNC Symbol;Acc:25792]	16	58033450	58055522	1	23507	5	5	0.846486763675658	7	169	3	2	1	0.893675815956982	-0.00244818333038261	0.0545655288686383	FALSE
ENSG00000103037	SETD6	protein_coding	5.46141402204	4.17113104778	0.405072988777398	2.33378191611234	1.30933647480261	1.29028297426	0.558711116043848	4.8506230119527	4.23539115531	0.253319713993873	0.353749413749613	0.148825818586208	2	SET domain containing 6 [Source:HGNC Symbol;Acc:26116]	16	58549383	58554431	1	2667	2	2	0.202262740729681	1	169	1	1	1	0.535905531180899	0.388835890369874	0.451304271200569	FALSE
ENSG00000103089	FA2H	protein_coding	0.6219713483525	0.740264791997	0.270313250216269	1.2959437880099	0.840201175412677	-0.1182934436445	-0.0921406474691633	1.13431649049102	0.740264791997	0.631256384065373	0.589337988670538	0.192679726833407	2	fatty acid 2-hydroxylase [Source:HGNC Symbol;Acc:21197]	16	74746853	74808729	-1	19577	6	6	0.552709996337269	6	169	4	3	1	0.751066045503234	-0.251193290780554	0.229635563421668	FALSE
ENSG00000103091	WDR59	protein_coding	3.9818900294	4.9674679179	0.716566546569894	2.34350512093232	0.801593507036347	-0.985577888499999	-0.424197864602801	5.31887778842303	4.79113634926	0.139744989609384	0.162086524066115	0.104467300192404	3	WD repeat domain 59 [Source:HGNC Symbol;Acc:25706]	16	74907468	75034071	-1	6424	4	4	0.139868854408353	2	169	4	1	3	0.485579720093263	-0.319057272237975	0.790253091055301	FALSE
ENSG00000103126	AXIN1	protein_coding	6.51439511545	7.78527420512	4.1382052740462	3.05457460182668	0.836758596269582	-1.27087908967	-0.415464091210612	7.89217296242292	7.78527420512	0.611593462717058	0.533388947519626	0.601405930545405	2	axin 1 [Source:HGNC Symbol;Acc:903]	16	337440	402673	-1	12406	3	3	0.738577816728917	4	169	2	2	0	0.845414539963728	-0.257116627664781	0.272955987673081	FALSE
ENSG00000103148	NPRL3	protein_coding	5.607159785805	5.99478254683	0.226052678107227	5.09725367370823	0.93533997972454	-0.387622761024999	-0.076789686251584	7.56045702522292	5.99198703713	0.359039836567927	0.647850647847809	0.121538386014389	2	nitrogen permease regulator-like 3 (S. cerevisiae) [Source:HGNC Symbol;Acc:14124]	16	134273	188859	-1	12831	5	5	0.360152389681353	4	169	4	2	2	0.648857429183407	-0.0964372401437088	0.188525102604024	FALSE
ENSG00000103197	TSC2	protein_coding	10.2544388977	10.9725485107	5.52076721368727	7.04677330357818	0.934553981483907	-0.718109613000001	-0.104483346225609	12.2066479630812	10.6496385886	0.288169534540385	0.126605765622163	0.647304325551362	13	tuberous sclerosis 2 [Source:HGNC Symbol;Acc:12363]	16	2097466	2138716	1	86756	24	21	0.80067527044426	24	169	10	7	5	0.871231871099936	-0.097650095903681	0.89754651611271	FALSE
ENSG00000103222	ABCC1	protein_coding	13.1913391667	10.1135649461	3.0091898738864	14.6491082704336	1.30432139774678	3.0777742206	0.213665622344117	12.3589586796547	10.1515892744	0.444190060230355	0.333964801602469	0.306436275113979	3	ATP-binding cassette, sub-family C (CFTR/MRP), member 1 [Source:HGNC Symbol;Acc:51]	16	16043434	16236931	1	7256	5	4	0.18859069162571	2	169	3	1	3	0.526149125635507	0.383299407761622	0.476299303473927	FALSE
ENSG00000103245	NARFL	protein_coding	3.16273570277	4.18210184267	1.37573689305825	2.85084040699402	0.756255065455508	-1.0193661399	-0.359875123573866	4.75953561007079	4.15610431909	0.48314606741573	0.286536521830092	0.453236281204254	2	nuclear prelamin A recognition factor-like [Source:HGNC Symbol;Acc:14179]	16	779753	791329	-1	13971	5	5	0.428394554514075	4	169	3	2	1	0.691194819289521	-0.403055194296316	0.542820015168137	FALSE
ENSG00000103249	CLCN7	protein_coding	8.736159417575	7.35270287222	7.91822509687671	3.85887479304853	1.18815618819332	1.383456545355	0.313668050756754	8.28004278987775	7.53022216349	0.3280470281493	0.170721693235183	0.829334196954085	8	chloride channel, voltage-sensitive 7 [Source:HGNC Symbol;Acc:2025]	16	1494935	1525581	-1	27004	11	11	0.192061839234229	8	169	6	4	2	0.528906190780234	0.248724497014839	0.767711290521235	FALSE
ENSG00000103253	HAGHL	protein_coding	4.485070085258	2.59221394055	5.16841209791459	4.56272946065887	1.7302083038356	1.892856144708	0.41654896861816	4.3733803322611	2.59221394055	0.650408580183861	0.835530606678088	0.304336154901646	2	hydroxyacylglutathione hydrolase-like [Source:HGNC Symbol;Acc:14177]	16	776936	785525	1	13971	5	5	0.428394554514075	4	169	3	2	2	0.691194819289521	0.79094573775784	0.078037636652766	FALSE
ENSG00000103260	METRN	protein_coding	13.4126618212	8.32631821126	3.42697106656754	28.5526707213137	1.61087547711803	5.08634360994	0.180180864230905	14.3885181754087	8.44155575738	0.359039836567927	0.368301554334314	0.277019559620271	2	meteorin, glial cell differentiation regulator [Source:HGNC Symbol;Acc:14151]	16	765115	769655	1	2314	3	3	0.0363119986923268	1	169	1	1	0	0.32642451211645	0.687844976050903	0.433796448298519	FALSE
ENSG00000103269	RHBDL1	protein_coding	1.16819989225	1.39847877746	8.65229896649875	3.26822394342463	0.835336160318252	-0.23027888521	-0.0654628268941155	2.48346058828308	1.36404227471	0.839280053538093	0.900497982784259	0.39810132857062	3	rhomboid, veinlet-like 1 (Drosophila) [Source:HGNC Symbol;Acc:10007]	16	725666	728268	1	32975	8	7	0.872518268215314	10	169	4	4	0	0.910888535817226	-0.259571203614988	0.0455172557113511	FALSE
ENSG00000103274	NUBP1	protein_coding	6.60341524714	8.96834442909	0.356905625747945	5.18562880201436	0.736302591782822	-2.36492918195	-0.45917036662265	9.85613472078607	8.93788337119	0.140960163432074	0.170608744850832	0.0916363294719817	2	nucleotide binding protein 1 [Source:HGNC Symbol;Acc:8041]	16	10837643	10863208	1	9104	4	4	0.310419186765323	3	169	1	1	0	0.621760593336841	-0.441629315085878	0.767998712071619	FALSE
ENSG00000103275	UBE2I	protein_coding	9.68277878156	8.756652831905	3.21946559899179	3.77965161004725	1.10576255190575	0.926125949654999	0.25012206477563	9.87724944656876	8.77510025267	0.533412174876802	0.400094601694934	0.762930853179648	11	ubiquitin-conjugating enzyme E2I [Source:HGNC Symbol;Acc:12485]	16	1355548	1377019	1	29999	18	16	0.0179841421345114	9	169	6	5	2	0.267316215121729	0.145041618876313	0.397837308330871	FALSE
ENSG00000103326	CAPN15	protein_coding	7.031393010825	7.16712284193	3.20774848244606	3.94426578552375	0.981062159237604	-0.135729831105	-0.0349000990444232	7.60865086505213	7.16712284193	0.987042771545539	0.799787836875003	0.810697502672623	6	calpain 15 [Source:HGNC Symbol;Acc:11182]	16	577717	604636	1	38454	12	11	0.598447853952316	11	169	4	4	1	0.775556833672789	-0.0275835476550254	0.0970252048764603	FALSE
ENSG00000103335	PIEZO1	protein_coding	5.40904655504	6.28918026381	5.35136986862353	5.52447562721786	0.860055894114758	-0.88013370877	-0.160360450747904	7.2861297540664	6.28918026381	0.991507298824636	0.850776286139638	0.8219831511293	4	piezo-type mechanosensitive ion channel component 1 [Source:HGNC Symbol;Acc:28993]	16	88781751	88851619	-1	15792	8	7	0.210706012153714	5	169	3	2	1	0.542512961314442	-0.21749767281469	0.0701846237789805	FALSE
ENSG00000103342	GSPT1	protein_coding	18.10562880975	16.9807764253	4.26190823560551	20.105503570705	1.0662426944609	1.12485238445	0.0578551869837139	19.6813318823939	17.0201897612	0.761226535104066	0.61773567964369	0.67966709404666	6	G1 to S phase transition 1 [Source:HGNC Symbol;Acc:4621]	16	11961985	12009939	-1	10012	9	9	0.00399665850986508	3	169	5	1	4	0.139409626013293	0.0925358567124869	0.209197313629341	FALSE
