#Endometrioid_291_IP Enhancers
#Created from /media/abraaodem/Data01/Marcos/MTF/histologies/RoseRes/Endometrioid_291_IP_12KB_STITCHED_TSS_DISTAL_ENHANCER_REGION_MAP.txt
#Ranked by Endometrioid_291_IP.nodup.bam
#Using cutoff of 7841.5832 for Super-Enhancers
#Created on Oct 18 2018 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	Endometrioid_291_IP.nodup.bam	Endometrioid_291_Input.nodup.bam	enhancerRank	isSuper
2_Peak_18615_lociStitched	chr15	41107082	41118587	2	2621	2445.963	1040.052	5541	0
3_Peak_38600_lociStitched	chr6	45776905	45782610	3	2437	1896.342	490.63	5542	0
2_Peak_37571_lociStitched	chr6	5892016	5899935	2	1975	2284.6315	879.009	5543	0
2_Peak_37637_lociStitched	chr1	220540538	220542955	2	2319	1625.1908	219.7053	5544	0
1_Peak_8688_lociStitched	chr1	222987765	222989334	1	1570	1604.6163	199.5768	5545	0
1_Peak_11123_lociStitched	chr14	21994018	21995863	1	1846	1594.2645	190.035	5546	0
3_Peak_39090_lociStitched	chr8	81478055	81491518	3	1979	4497.9883	3093.7974	5547	0
1_Peak_13338_lociStitched	chr3	123751521	123753330	1	1810	1632.2607	228.8385	5548	0
3_Peak_14014_lociStitched	chr17	65675482	65678660	3	2207	1714.2132	310.8084	5549	0
1_Peak_8176_lociStitched	chr6	131455922	131457380	1	1459	1570.8492	168.2532	5550	0
3_Peak_34252_lociStitched	chr12	120822166	120835967	3	2113	2793.3224	1391.1408	5551	0
2_Peak_54981_lociStitched	chr16	374675	378963	2	2768	1651.7376	249.5616	5552	0
3_Peak_69152_lociStitched	chr12	31539291	31544484	3	2107	1990.4769	588.3669	5553	0
5_Peak_97311_lociStitched	chr2	158270154	158276362	5	2911	2332.3456	930.5792	5554	0
4_Peak_39701_lociStitched	chr18	7082432	7089609	4	2707	2105.0141	703.346	5555	0
3_Peak_20806_lociStitched	chr7	152032567	152039146	3	3118	2177.649	776.322	5556	0
2_Peak_15014_lociStitched	chr2	10547624	10551022	2	3144	1815.5514	414.556	5557	0
Peak_9770	chr9	130538032	130539738	1	1707	1535.9118	135.4564	5558	0
2_Peak_32665_lociStitched	chr6	16803461	16806753	2	3016	1709.8648	309.448	5559	0
4_Peak_29415_lociStitched	chr2	237453759	237460318	4	2047	1908.0131	507.6666	5560	0
4_Peak_34266_lociStitched	chr12	54552956	54567512	4	1891	2663.748	1263.4608	5561	0
2_Peak_13435_lociStitched	chr1	67008118	67010329	2	2113	1638.1299	238.1247	5562	0
1_Peak_11852_lociStitched	chr17	6948771	6950702	1	1932	1562.5652	162.5902	5563	0
2_Peak_28479_lociStitched	chr6	7934321	7940742	2	2742	2224.8765	825.0985	5564	0
4_Peak_58811_lociStitched	chr3	189022407	189043842	4	3612	5566.6695	4166.964	5565	0
1_Peak_20453_lociStitched	chr3	174493125	174495366	1	2242	1860.2541	461.1978	5566	0
3_Peak_27701_lociStitched	chr8	103906421	103919373	3	1611	3840.268	2441.452	5567	0
2_Peak_12597_lociStitched	chr12	51179337	51181630	2	2175	1645.9154	248.1026	5568	0
1_Peak_12272_lociStitched	chr1	207979782	207982058	1	2277	1531.2928	134.0564	5569	0
3_Peak_28128_lociStitched	chr1	31572049	31585112	3	2701	2612.6	1216.1653	5570	0
1_Peak_11509_lociStitched	chr6	10720252	10721346	1	1095	1582.3616	186.8552	5571	0
4_Peak_51897_lociStitched	chrX	64815656	64821611	4	3050	1983.015	587.7585	5572	0
3_Peak_14890_lociStitched	chr5	179551375	179562979	3	2186	2746.6668	1351.866	5573	0
5_Peak_31699_lociStitched	chr2	235886915	235892525	5	3635	1722.27	327.624	5574	0
3_Peak_71324_lociStitched	chr9	121926149	121931878	3	2518	2154.6769	760.2383	5575	0
4_Peak_33775_lociStitched	chr18	72508586	72519512	4	2529	2474.739	1080.5814	5576	0
1_Peak_14789_lociStitched	chr13	51565057	51566951	1	1895	1528.458	134.8528	5577	0
3_Peak_41182_lociStitched	chr11	25881450	25884642	3	2599	1963.08	569.772	5578	0
2_Peak_18648_lociStitched	chr20	52321112	52323775	2	2334	1608.1857	216.5019	5579	0
4_Peak_89250_lociStitched	chr5	156305646	156316751	4	2281	2446.4315	1054.975	5580	0
3_Peak_58885_lociStitched	chr1	232714630	232735970	3	2272	3595.79	2204.422	5581	0
5_Peak_69269_lociStitched	chr1	227935730	227951684	5	2294	3053.5956	1662.4068	5582	0
4_Peak_39273_lociStitched	chr12	17485117	17497671	4	1419	2773.1786	1382.1954	5583	0
4_Peak_57975_lociStitched	chr3	124758431	124772147	4	2784	2861.1576	1470.3552	5584	0
5_Peak_42981_lociStitched	chr4	77905119	77912636	5	2546	1865.7194	475.8261	5585	0
3_Peak_28828_lociStitched	chr13	110775350	110791340	3	2221	2990.13	1600.599	5586	0
5_Peak_44908_lociStitched	chr15	51168945	51177938	5	2520	2645.7406	1256.3221	5587	0
3_Peak_60630_lociStitched	chr10	72253317	72269087	3	1922	2865.409	1476.072	5588	0
1_Peak_6570_lociStitched	chr14	42380142	42381473	1	1332	1572.1772	183.0125	5589	0
1_Peak_16539_lociStitched	chr2	169494987	169497252	1	2266	1710.981	322.3095	5590	0
2_Peak_20048_lociStitched	chr9	113506015	113508695	2	2504	1811.948	423.44	5591	0
Peak_12349	chr22	50982004	50983680	1	1677	1515.942	127.5436	5592	0
5_Peak_56006_lociStitched	chr3	52742428	52755600	5	3271	2589.6152	1201.2864	5593	0
4_Peak_41560_lociStitched	chr5	138299372	138311537	4	2995	2707.929	1319.9025	5594	0
1_Peak_16555_lociStitched	chr5	77231548	77234112	1	2565	1626.858	239.734	5595	0
1_Peak_6882_lociStitched	chr7	75795375	75796721	1	1347	1469.0244	81.9714	5596	0
2_Peak_22455_lociStitched	chr16	78493636	78497016	2	3156	1611.584	224.77	5597	0
1_Peak_15322_lociStitched	chr20	51617500	51619135	1	1636	1600.5015	213.6945	5598	0
4_Peak_28117_lociStitched	chr10	13377641	13383880	4	2388	2169.3003	782.9945	5599	0
2_Peak_10249_lociStitched	chr5	55884132	55886095	2	1781	1498.5542	113.2651	5600	0
1_Peak_13059_lociStitched	chr8	81112809	81114090	1	1282	1690.4076	305.1342	5601	0
Peak_20142	chr9	139734991	139737336	1	2346	1716.3055	331.114	5602	0
1_Peak_10193_lociStitched	chr1	110521456	110523771	1	2316	1568.4125	183.5795	5603	0
3_Peak_50720_lociStitched	chr8	81913386	81917455	3	1982	2303.4609	920.0009	5604	0
1_Peak_13760_lociStitched	chr17	25658960	25661052	1	2093	1612.0952	228.8648	5605	0
1_Peak_12522_lociStitched	chr18	13136495	13138264	1	1770	1598.9991	215.818	5606	0
1_Peak_16616_lociStitched	chr3	13758195	13760536	1	2342	1566.8313	184.0026	5607	0
1_Peak_12803_lociStitched	chr2	101663198	101665144	1	1947	1537.5346	154.9016	5608	0
4_Peak_53581_lociStitched	chr9	114719841	114724529	4	2790	1994.744	612.2528	5609	0
1_Peak_7203_lociStitched	chr11	65584524	65585839	1	1316	1562.746	180.2865	5610	0
4_Peak_84197_lociStitched	chr20	101673	110925	4	2591	2709.9108	1327.662	5611	0
2_Peak_30499_lociStitched	chr1	12600146	12610827	2	1959	2681.9991	1299.8777	5612	0
3_Peak_22947_lociStitched	chr15	63901847	63909181	3	1799	2418.7532	1037.761	5613	0
3_Peak_21550_lociStitched	chr12	64535389	64540651	3	2826	1988.5098	607.761	5614	0
2_Peak_13522_lociStitched	chr10	12115022	12117737	2	2624	1665.924	286.704	5615	0
4_Peak_53539_lociStitched	chr6	2133159	2145353	4	3946	2997.2852	1618.1438	5616	0
1_Peak_10049_lociStitched	chr5	147609294	147610630	1	1337	1493.2472	114.6288	5617	0
2_Peak_22140_lociStitched	chr4	6918447	6928039	2	2550	2436.368	1059.916	5618	0
2_Peak_20559_lociStitched	chr8	103990780	103992778	2	1920	1781.8164	405.9936	5619	0
4_Peak_50918_lociStitched	chr15	77295283	77312352	4	2164	2802.7298	1426.9684	5620	0
3_Peak_27554_lociStitched	chr16	1730064	1740014	3	2172	2117.36	742.27	5621	0
2_Peak_14349_lociStitched	chr20	24822579	24824696	2	1796	1625.2209	250.2294	5622	0
2_Peak_19935_lociStitched	chr3	101439259	101441606	2	2210	1618.2565	243.3839	5623	0
4_Peak_85628_lociStitched	chr2	168243873	168247040	4	2625	1884.0483	509.5703	5624	0
2_Peak_25882_lociStitched	chr11	68775862	68779000	2	2997	1726.2138	351.7698	5625	0
4_Peak_50676_lociStitched	chr11	16826281	16842716	4	1783	3354.3835	1980.4175	5626	0
2_Peak_31120_lociStitched	chr19	57780886	57788596	2	2310	1983.012	609.09	5627	0
3_Peak_65602_lociStitched	chr12	79802017	79817918	3	1221	2676.1383	1302.2919	5628	0
2_Peak_18065_lociStitched	chr14	24742882	24750922	2	2032	2379.036	1005.804	5629	0
3_Peak_27588_lociStitched	chr2	97007244	97010710	3	2574	1787.7628	414.5336	5630	0
4_Peak_37374_lociStitched	chr18	13796397	13810092	4	2745	2585.616	1213.377	5631	0
2_Peak_52635_lociStitched	chr9	2290964	2294179	2	3073	1606.214	234.052	5632	0
5_Peak_57000_lociStitched	chr9	93913595	93927568	5	2592	2463.4399	1091.2913	5633	0
1_Peak_28373_lociStitched	chr17	75543004	75545173	1	2170	1646.4879	275.0292	5634	0
1_Peak_7807_lociStitched	chr17	61043073	61044547	1	1475	1574.8216	203.5594	5635	0
Peak_16096	chr20	3791024	3793358	1	2335	1631.9328	260.7078	5636	0
2_Peak_15164_lociStitched	chr19	5686168	5688226	2	1922	1501.5168	130.683	5637	0
3_Peak_9912_lociStitched	chr1	228390831	228402214	3	1303	2433.6854	1063.1722	5638	0
1_Peak_10905_lociStitched	chr17	265329	266865	1	1537	1586.3808	216.1152	5639	0
2_Peak_49404_lociStitched	chr15	38360964	38366070	2	2028	1849.3932	479.4534	5640	0
1_Peak_19597_lociStitched	chr2	75281977	75284404	1	2428	1701.0843	331.5282	5641	0
3_Peak_15618_lociStitched	chr2	109574790	109590046	3	2689	2933.7288	1565.2656	5642	0
3_Peak_17532_lociStitched	chr3	187739547	187745352	3	2055	2558.2635	1190.025	5643	0
1_Peak_11226_lociStitched	chr19	3552574	3555250	1	2677	1510.3344	143.166	5644	0
1_Peak_14277_lociStitched	chr10	123311744	123313899	1	2156	1595.3465	228.6455	5645	0
1_Peak_10627_lociStitched	chr15	74890349	74891618	1	1270	1550.0835	184.5126	5646	0
4_Peak_48731_lociStitched	chr5	171530063	171542484	4	2387	2507.7999	1142.732	5647	0
4_Peak_34343_lociStitched	chr15	90371583	90389685	4	2194	3146.1276	1781.2368	5648	0
1_Peak_10303_lociStitched	chr2	54935611	54937035	1	1425	1509.0128	144.6784	5649	0
1_Peak_24261_lociStitched	chr1	25471932	25474159	1	2228	1596.3136	232.9442	5650	0
1_Peak_20095_lociStitched	chr6	157040564	157042677	1	2114	1541.8561	178.5485	5651	0
2_Peak_39660_lociStitched	chrX	77272518	77276399	2	2580	1724.3283	361.3211	5652	0
2_Peak_12797_lociStitched	chr16	3173950	3180026	2	2500	1945.5352	582.6884	5653	0
1_Peak_6109_lociStitched	chr4	53587986	53589095	1	1110	1459.2222	96.8157	5654	0
5_Peak_37142_lociStitched	chr12	56370502	56378197	5	2916	2200.77	838.755	5655	0
2_Peak_16463_lociStitched	chr19	3988031	3990391	2	1537	1569.872	208.152	5656	0
3_Peak_77963_lociStitched	chr6	44081909	44091848	3	1719	2136.885	776.2359	5657	0
1_Peak_12607_lociStitched	chr2	121199389	121201089	1	1701	1534.42	174.42	5658	0
2_Peak_39905_lociStitched	chr1	36951363	36953830	2	2387	1627.4799	267.6695	5659	0
Peak_7474	chr11	65313054	65314655	1	1602	1499.6567	141.0481	5660	0
6_Peak_42358_lociStitched	chr16	89427015	89435853	6	3318	2010.645	652.2444	5661	0
4_Peak_19077_lociStitched	chr7	7844253	7859684	4	2450	2464.3307	1106.4027	5662	0
1_Peak_11149_lociStitched	chrX	54665342	54666991	1	1650	1473.8762	116.0896	5663	0
3_Peak_62450_lociStitched	chr5	32233908	32243002	3	2819	2426.2792	1068.545	5664	0
3_Peak_39476_lociStitched	chr21	36207889	36219518	3	2327	2590.9412	1233.8369	5665	0
3_Peak_59839_lociStitched	chr5	112580971	112589834	3	1907	1948.0874	591.1621	5666	0
2_Peak_57240_lociStitched	chr8	131328844	131331262	2	2279	1879.0278	523.497	5667	0
3_Peak_52124_lociStitched	chr7	129465287	129470892	3	2082	1935.4065	580.1175	5668	0
3_Peak_65562_lociStitched	chr12	38536984	38550568	3	1227	2605.4112	1251.0864	5669	0
2_Peak_82134_lociStitched	chr9	16726264	16729793	2	2029	1532.9976	179.6261	5670	0
1_Peak_16697_lociStitched	chr3	190062514	190064705	1	2192	1827.5131	474.5706	5671	0
3_Peak_25355_lociStitched	chr5	95671836	95674702	3	2302	1626.7416	274.5628	5672	0
2_Peak_19209_lociStitched	chr18	56553924	56564383	2	1888	2113.7639	762.4611	5673	0
1_Peak_16862_lociStitched	chr20	11687677	11689570	1	1894	1592.3916	241.1682	5674	0
4_Peak_34494_lociStitched	chr18	13260183	13270221	4	1690	2133.075	781.9602	5675	0
4_Peak_95282_lociStitched	chr6	148769493	148787725	4	2549	2756.6784	1405.6872	5676	0
3_Peak_18412_lociStitched	chr17	33581124	33585223	3	2940	1630.5822	280.3716	5677	0
3_Peak_36841_lociStitched	chr12	20148904	20152911	3	3371	1814.7703	464.812	5678	0
4_Peak_67883_lociStitched	chr6	18327204	18330714	4	2745	1639.872	289.926	5679	0
2_Peak_9692_lociStitched	chr5	68669708	68671893	2	2055	1548.0725	198.1795	5680	0
2_Peak_23241_lociStitched	chr1	94712214	94716053	2	1904	1740.9865	391.1941	5681	0
3_Peak_40260_lociStitched	chr22	46676447	46690146	3	2000	2600.0702	1250.7187	5682	0
1_Peak_27651_lociStitched	chr9	4297423	4300012	1	2590	1544.5974	195.4695	5683	0
3_Peak_42766_lociStitched	chr22	23560321	23568104	3	2894	1839.9012	491.1073	5684	0
3_Peak_77602_lociStitched	chr22	39567384	39572028	3	2197	1602.6444	254.0268	5685	0
4_Peak_66869_lociStitched	chr20	56008217	56016667	4	1638	2123.485	775.71	5686	0
3_Peak_15977_lociStitched	chr20	56310690	56324386	3	2752	3029.5552	1681.8688	5687	0
2_Peak_30997_lociStitched	chr1	116658465	116667198	2	2279	2328.2178	980.7159	5688	0
1_Peak_20034_lociStitched	chr5	58858152	58860049	1	1898	1501.4755	154.2261	5689	0
1_Peak_11806_lociStitched	chr3	46886734	46888140	1	1407	1520.4484	174.0628	5690	0
2_Peak_27284_lociStitched	chrX	23907118	23920689	2	1290	2392.5673	1046.3241	5691	0
2_Peak_36326_lociStitched	chr14	75408274	75419192	2	2138	2454.3664	1108.177	5692	0
3_Peak_44317_lociStitched	chr7	141362307	141375384	3	3039	2546.0919	1200.4686	5693	0
Peak_13802	chr17	73868446	73869908	1	1463	1531.7374	186.2588	5694	0
3_Peak_16026_lociStitched	chr20	44146087	44148939	3	2565	1655.586	310.5828	5695	0
1_Peak_16184_lociStitched	chr1	59857931	59860232	1	2302	1581.4773	237.003	5696	0
1_Peak_2092_lociStitched	chr16	71517757	71519074	1	1318	1472.5377	129.4611	5697	0
3_Peak_46855_lociStitched	chr11	104565069	104578041	3	3348	2609.9664	1267.3644	5698	0
1_Peak_12593_lociStitched	chr8	98861374	98862668	1	1295	1646.615	304.3488	5699	0
1_Peak_13918_lociStitched	chr11	118690178	118691935	1	1758	1560.7431	218.9222	5700	0
2_Peak_26842_lociStitched	chr13	50931182	50940643	2	2352	2042.6299	702.0062	5701	0
1_Peak_14088_lociStitched	chr15	90303835	90305715	1	1881	1451.924	112.236	5702	0
3_Peak_32314_lociStitched	chr2	37812540	37827934	3	2270	2713.9622	1374.6842	5703	0
1_Peak_13674_lociStitched	chr16	71756523	71758561	1	2039	1515.253	176.4908	5704	0
3_Peak_31493_lociStitched	chr15	70743699	70753295	3	3003	2144.706	806.064	5705	0
1_Peak_2872_lociStitched	chr8	128323402	128324260	1	859	1443.9282	105.7056	5706	0
4_Peak_29103_lociStitched	chr3	123410735	123418854	4	2534	2038.6809	701.4816	5707	0
3_Peak_21694_lociStitched	chr6	10441113	10452776	3	2586	2751.3017	1414.7219	5708	0
1_Peak_9239_lociStitched	chr7	100433689	100435509	1	1821	1507.506	171.08	5709	0
1_Peak_14413_lociStitched	chr11	14926169	14927760	1	1592	1442.5597	106.9152	5710	0
2_Peak_20085_lociStitched	chr2	437480	442086	2	2135	1795.4188	460.1394	5711	0
1_Peak_13103_lociStitched	chr15	31683775	31685536	1	1762	1485.2274	150.0372	5712	0
4_Peak_41680_lociStitched	chr20	33525946	33540039	4	2597	2576.2004	1241.5933	5713	0
2_Peak_22035_lociStitched	chr11	22828914	22831854	2	2816	1760.766	426.3	5714	0
3_Peak_51848_lociStitched	chr7	5258538	5280300	3	1479	3151.1376	1817.127	5715	0
2_Peak_16343_lociStitched	chr2	110448598	110457551	2	2656	2157.673	824.5713	5716	0
3_Peak_22057_lociStitched	chr10	43600465	43606913	3	2517	2004.6832	671.8816	5717	0
4_Peak_18283_lociStitched	chr12	31643579	31647498	4	2479	1711.4273	378.9673	5718	0
3_Peak_78933_lociStitched	chr12	12177115	12186498	3	2284	2237.8455	905.4595	5719	0
3_Peak_19339_lociStitched	chr9	3826460	3829654	3	2868	1601.1522	268.9348	5720	0
2_Peak_28662_lociStitched	chr1	65895040	65897341	2	2159	1573.6539	241.605	5721	0
3_Peak_34221_lociStitched	chr11	2277484	2287575	3	2028	2184.7015	852.6895	5722	0
5_Peak_37830_lociStitched	chr13	113527787	113549544	5	2884	3639.9461	2308.4177	5723	0
3_Peak_33079_lociStitched	chr12	6605706	6616762	3	2513	2573.8368	1243.8	5724	0
3_Peak_44275_lociStitched	chr6	143205760	143208848	3	2781	1637.5664	307.8736	5725	0
1_Peak_8639_lociStitched	chr17	41392158	41394125	1	1968	1469.5457	140.0504	5726	0
3_Peak_23540_lociStitched	chr15	40230620	40232847	3	1898	1667.8003	338.504	5727	0
3_Peak_46764_lociStitched	chr11	122179574	122204088	3	2524	4088.9352	2760.2764	5728	0
4_Peak_16969_lociStitched	chr12	57139410	57144083	4	2955	1764.9921	436.4582	5729	0
2_Peak_21501_lociStitched	chr2	101680491	101682681	2	2089	1623.447	294.993	5730	0
2_Peak_91385_lociStitched	chr6	36564895	36577705	2	1353	2611.959	1284.843	5731	0
5_Peak_82344_lociStitched	chrX	152062985	152067358	5	3635	1719.0263	392.2581	5732	0
4_Peak_22394_lociStitched	chr11	87067738	87071783	4	2755	1705.372	378.612	5733	0
2_Peak_51464_lociStitched	chr12	56181191	56184298	2	2883	1575.8704	249.1814	5734	0
2_Peak_21264_lociStitched	chr17	19399354	19412030	2	2132	2421.116	1095.2064	5735	0
5_Peak_79142_lociStitched	chr14	105618854	105632564	5	2409	2267.634	941.877	5736	0
3_Peak_29886_lociStitched	chr20	33166403	33170555	3	3873	1633.3968	307.6632	5737	0
1_Peak_22357_lociStitched	chr1	160964535	160968005	1	3471	1607.304	281.764	5738	0
1_Peak_8830_lociStitched	chr16	30428640	30429935	1	1296	1436.5435	111.629	5739	0
3_Peak_20856_lociStitched	chr3	170037928	170041430	3	2343	2047.9696	723.5132	5740	0
4_Peak_76784_lociStitched	chr11	2114020	2131197	4	2298	2538.7606	1214.4139	5741	0
3_Peak_15845_lociStitched	chr17	62934379	62937159	3	2303	1612.122	288.008	5742	0
1_Peak_13788_lociStitched	chr2	86619620	86621722	1	2103	1501.0382	177.1986	5743	0
2_Peak_96513_lociStitched	chr1	21900088	21902316	2	1931	1699.2956	375.8636	5744	0
4_Peak_38107_lociStitched	chr19	45656285	45674637	4	1824	3162.0496	1838.8704	5745	0
3_Peak_12552_lociStitched	chr12	56920063	56923334	3	2086	1621.7618	298.6423	5746	0
2_Peak_48252_lociStitched	chr2	43421510	43428109	2	2540	1885.9942	562.8947	5747	0
3_Peak_64852_lociStitched	chr7	22295636	22311018	3	3575	2671.8534	1349.0014	5748	0
3_Peak_40072_lociStitched	chr3	193741082	193753837	3	1304	3609.665	2286.9715	5749	0
2_Peak_16173_lociStitched	chr21	36693514	36696609	2	2841	1618.685	296.8105	5750	0
5_Peak_51750_lociStitched	chr4	153890711	153895123	5	2990	1653.6176	331.7824	5751	0
4_Peak_51987_lociStitched	chr13	106811236	106836127	4	3064	3833.214	2511.5019	5752	0
1_Peak_14921_lociStitched	chr6	32364340	32366354	1	2015	1508.6874	187.302	5753	0
2_Peak_41490_lociStitched	chr2	150687813	150689827	2	1841	1658.529	337.9492	5754	0
4_Peak_25981_lociStitched	chr9	3746753	3760464	4	2629	2536.535	1216.1657	5755	0
4_Peak_65568_lociStitched	chr12	46888492	46894941	4	2317	1986.9369	666.8266	5756	0
4_Peak_85585_lociStitched	chr14	75081064	75087083	4	2571	2069.9341	749.9674	5757	0
3_Peak_38908_lociStitched	chr20	8314143	8327991	3	3164	2941.3152	1621.6008	5758	0
2_Peak_10971_lociStitched	chr1	205446275	205451345	2	2463	1804.92	485.706	5759	0
3_Peak_70317_lociStitched	chr12	25127824	25134313	3	2483	2027.1636	707.9499	5760	0
1_Peak_6556_lociStitched	chr12	121497389	121498759	1	1371	1513.439	194.266	5761	0
3_Peak_30192_lociStitched	chr15	25661373	25664391	3	2371	1641.4902	322.926	5762	0
2_Peak_44240_lociStitched	chr5	170920644	170923176	2	2392	1532.1132	213.7008	5763	0
2_Peak_40532_lociStitched	chr1	157775646	157778114	2	2379	1600.9916	283.3264	5764	0
3_Peak_73360_lociStitched	chr1	180818060	180824595	3	2300	2145.4405	827.9845	5765	0
2_Peak_17918_lociStitched	chr7	48008452	48010865	2	2163	1581.4802	264.4648	5766	0
2_Peak_59907_lociStitched	chr7	44807241	44810241	2	1943	1686.3	369.3	5767	0
3_Peak_37409_lociStitched	chr4	6943179	6956077	3	2638	2727.927	1411.0412	5768	0
2_Peak_18029_lociStitched	chr3	128266735	128269305	2	2447	1685.92	369.566	5769	0
1_Peak_15432_lociStitched	chr10	63930086	63932338	1	2253	1544.6468	228.3528	5770	0
4_Peak_88538_lociStitched	chr12	105063449	105067926	4	2740	1800.6494	484.4114	5771	0
3_Peak_47784_lociStitched	chr16	68403929	68414788	3	2178	2094.7011	778.5903	5772	0
1_Peak_12298_lociStitched	chr16	71598131	71599938	1	1808	1473.2471	157.9318	5773	0
6_Peak_59036_lociStitched	chr17	2075047	2084884	6	2876	2306.7765	991.5696	5774	0
3_Peak_58831_lociStitched	chr7	75177426	75195794	3	2656	3243.7888	1928.64	5775	0
2_Peak_21520_lociStitched	chr3	4545635	4560133	2	2034	3066.327	1751.3584	5776	0
1_Peak_15079_lociStitched	chr8	93140583	93142617	1	2035	1708.56	393.7824	5777	0
2_Peak_10507_lociStitched	chr16	67522467	67524827	2	2149	1479.956	165.436	5778	0
2_Peak_17934_lociStitched	chr3	72868558	72871020	2	2365	1531.1178	216.656	5779	0
1_Peak_9933_lociStitched	chr15	68590705	68592878	1	2174	1505.889	191.4413	5780	0
3_Peak_15739_lociStitched	chr19	5130105	5133464	3	2796	1528.6809	214.3042	5781	0
2_Peak_47487_lociStitched	chr12	123567950	123569753	2	1716	1463.1345	148.9278	5782	0
4_Peak_22055_lociStitched	chr1	9777115	9782309	4	2565	1779.4644	465.3824	5783	0
1_Peak_14895_lociStitched	chr9	115526198	115527954	1	1757	1595.6772	281.6624	5784	0
1_Peak_7521_lociStitched	chr11	112369370	112370971	1	1602	1452.7474	138.8067	5785	0
1_Peak_11452_lociStitched	chr6	36212352	36214150	1	1799	1458.178	144.5592	5786	0
1_Peak_19480_lociStitched	chr10	104869952	104872351	1	2400	1613.3275	301.0745	5787	0
2_Peak_40768_lociStitched	chr20	16739306	16742111	2	2563	1664.487	352.308	5788	0
3_Peak_24868_lociStitched	chr1	153571101	153583432	3	2259	2686.9249	1374.9065	5789	0
3_Peak_15655_lociStitched	chr9	101543898	101554619	3	2180	2797.1089	1485.9306	5790	0
5_Peak_27293_lociStitched	chrX	9874882	9881192	5	2613	1605.895	295.308	5791	0
4_Peak_69828_lociStitched	chr3	13124925	13130274	4	3514	1749.6579	439.1529	5792	0
3_Peak_46917_lociStitched	chr19	11429661	11435654	3	2545	1845.2447	536.3735	5793	0
3_Peak_80530_lociStitched	chr22	23154227	23163074	3	2038	1867.6017	560.0151	5794	0
2_Peak_14468_lociStitched	chr12	97113357	97123734	2	2248	1838.8044	531.3024	5795	0
3_Peak_44500_lociStitched	chr9	101363465	101373646	3	2724	2687.784	1380.5436	5796	0
1_Peak_14045_lociStitched	chr1	150487475	150489178	1	1704	1519.4166	212.3641	5797	0
4_Peak_35082_lociStitched	chr9	6868039	6872171	4	3459	1623.0496	316.098	5798	0
Peak_13571	chr19	919218	920922	1	1705	1428.1224	121.4952	5799	0
3_Peak_23140_lociStitched	chr17	9120187	9124648	3	2179	1836.1476	529.5207	5800	0
4_Peak_37854_lociStitched	chr14	56439841	56444060	4	2268	1734.8528	428.2285	5801	0
2_Peak_9768_lociStitched	chr7	70193230	70202073	2	2463	2285.0312	978.9201	5802	0
1_Peak_7903_lociStitched	chr5	130648148	130649371	1	1224	1388.4719	82.5525	5803	0
2_Peak_24648_lociStitched	chr4	121686345	121694952	2	2489	1987.3563	681.6744	5804	0
3_Peak_25740_lociStitched	chr17	43164045	43171282	3	1873	1864.9749	560.1438	5805	0
1_Peak_10416_lociStitched	chr19	35158027	35159518	1	1492	1478.4756	174.1488	5806	0
3_Peak_62488_lociStitched	chr1	17274612	17294464	3	2327	3420.4996	2116.2232	5807	0
2_Peak_19091_lociStitched	chr1	171934899	171937439	2	2263	1637.792	334.01	5808	0
3_Peak_53766_lociStitched	chr5	34562279	34565737	3	2621	1616.2692	312.6032	5809	0
3_Peak_36925_lociStitched	chr2	111430529	111433500	3	2237	1723.7742	420.3965	5810	0
2_Peak_21720_lociStitched	chr3	141671317	141675271	2	2862	1615.209	312.7614	5811	0
1_Peak_10853_lociStitched	chr19	51897003	51898759	1	1757	1453.968	151.894	5812	0
2_Peak_19514_lociStitched	chr6	35148864	35160423	2	2015	2259.7845	958.2411	5813	0
2_Peak_28520_lociStitched	chr11	104904181	104906645	2	2166	1513.1424	211.6576	5814	0
4_Peak_32671_lociStitched	chr6	36881632	36897369	4	1742	2604.4735	1303.0236	5815	0
2_Peak_24933_lociStitched	chr2	208271886	208273966	2	1947	1638.624	337.584	5816	0
3_Peak_48016_lociStitched	chr19	10726932	10729958	3	2538	1545.0756	244.1982	5817	0
1_Peak_11798_lociStitched	chr2	232347462	232348849	1	1388	1488.251	187.6611	5818	0
2_Peak_55810_lociStitched	chr22	29426341	29428743	2	2178	1421.984	121.5412	5819	0
5_Peak_25201_lociStitched	chr17	8818684	8829154	5	1877	2230.11	929.736	5820	0
3_Peak_29011_lociStitched	chr2	186833518	186844913	3	2842	2257.3495	957.18	5821	0
1_Peak_11639_lociStitched	chr1	223673187	223675090	1	1904	1437.9068	137.7772	5822	0
2_Peak_17214_lociStitched	chr1	211779281	211784609	2	1943	1771.56	472.0608	5823	0
1_Peak_14114_lociStitched	chr19	31840528	31842861	1	2334	1463.4909	164.0099	5824	0
2_Peak_20492_lociStitched	chr9	110098811	110104250	2	2220	2048.8713	750.582	5825	0
1_Peak_17334_lociStitched	chr14	34843660	34845449	1	1790	1599.0082	300.7309	5826	0
3_Peak_25073_lociStitched	chr10	73096187	73103988	3	1875	2082.867	784.7806	5827	0
1_Peak_9917_lociStitched	chr11	124615905	124618134	1	2230	1499.2254	201.2787	5828	0
Peak_19977	chr11	64625830	64628057	1	2228	1527.0539	229.1583	5829	0
