REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	Endometrioid_291_IP.nodup.bam	Endometrioid_291_Input.nodup.bam	enhancerRank	OVERLAP_GENES	PROXIMAL_GENES	CLOSEST_GENE	enhancerRank.1	isSuper	ensembl_gene_id	hgnc_symbol	medianCPM	keyAnnotation
5_Peak_36371_lociStitched	chr8	123676797	123705756	5	13517	22446.1209	5901.8442	291			ZHX2	291	1	ENSG00000178764	ZHX2	25.3227303550516	1
4_Peak_59468_lociStitched	chr12	57075658	57094817	4	8074	18432.8739	1896.741	292	PTGES3	SNORD59B,BAZ2A,SNORD59A,NACA,ATP5B	PTGES3	292	1	ENSG00000110958	PTGES3	123.220213826288	1
11_Peak_31851_lociStitched	chr4	141638029	141683617	11	15782	19999.4556	3478.3644	293	TBC1D9		TBC1D9	293	1	ENSG00000109436	TBC1D9	13.0935483125361	1
8_Peak_37219_lociStitched	chr6	90056811	90085950	8	16305	19928.1621	3435.4881	294	RRAGD,UBE2J1	GABRR2	UBE2J1	294	1	ENSG00000198833	UBE2J1	30.0607380573874	1
12_Peak_10622_lociStitched	chr5	173310337	173352485	12	17112	21229.9476	4737.4352	295	CPEB4		CPEB4	295	1	ENSG00000113742	CPEB4	21.863091136991	1
8_Peak_29855_lociStitched	chr3	169945201	169976480	8	15808	23108.9252	6631.148	296	PRKCI	PHC3	PRKCI	296	1	ENSG00000163558	PRKCI	57.6884451324942	1
9_Peak_24303_lociStitched	chr20	5568920	5592341	9	15847	18643.116	2210.9424	297	GPCPD1		GPCPD1	297	1	ENSG00000125772	GPCPD1	36.2263237710259	1
7_Peak_6733_lociStitched	chr1	66796240	66817980	7	16833	18983.368	2554.45	298	PDE4B		PDE4B	298	1	ENSG00000184588	PDE4B	3.69756442800596	1
12_Peak_4287_lociStitched	chr11	121321410	121359338	12	21328	20295.2728	3872.4488	299	SORL1		SORL1	299	1	ENSG00000137642	SORL1	90.0970074768939	1
10_Peak_11841_lociStitched	chr19	14459057	14496372	10	17879	20232.193	3809.8615	300	CD97	PKN1,DDX39	CD97	300	1	ENSG00000123146	ADGRE5	20.6641315016063	2
8_Peak_17794_lociStitched	chr21	36236080	36263820	8	14813	19459.61	3070.818	301	RUNX1		RUNX1	301	1	ENSG00000159216	RUNX1	33.5896582013772	1
18_Peak_64892_lociStitched	chr8	11705907	11760399	18	21612	20625.222	4255.8252	302	CTSB	FDFT1	CTSB	302	1	ENSG00000164733	CTSB	509.608778865864	1
16_Peak_44111_lociStitched	chr2	68941592	68999147	16	23145	22676.67	6308.028	303	ARHGAP25	ARHGAP25	ARHGAP25	303	1	ENSG00000163219	ARHGAP25	6.55078821423361	1
10_Peak_2544_lociStitched	chr17	80447971	80496201	10	17948	23256.506	6916.182	304	FOXK2	NARF,C17orf62	FOXK2	304	1	ENSG00000141568	FOXK2	45.0158275538461	1
2_Peak_35_lociStitched	chr2	174824002	174831749	2	7498	17392.015	1070.6354	305	SP3		SP3	305	1	ENSG00000172845	SP3	39.7566565571655	1
16_Peak_27047_lociStitched	chr22	39823424	39869493	16	21465	19468.7594	3215.6162	306	TAB1,MGAT3	MGAT3,SMCR7L,ATF4	MGAT3	306	1	ENSG00000128268	MGAT3	8.26957388498338	1
10_Peak_11363_lociStitched	chr9	97734004	97788953	10	18086	22562.0594	6330.1248	307	C9orf3		MIR23B	307	1	ENSG00000148120	C9orf3	47.7104418736964	2
5_Peak_15080_lociStitched	chr8	123723945	123750393	5	12978	21499.5792	5300.1792	308		ZHX2	ZHX2	308	1	ENSG00000178764	ZHX2	25.3227303550516	1
11_Peak_32752_lociStitched	chr3	171802838	171826485	11	20126	21570.7934	5405.7042	309	FNDC3B		FNDC3B	309	1	ENSG00000075420	FNDC3B	116.926373202529	1
Peak_802	chr12	52537738	52547327	1	9590	17013.7627	885.0647	310		KRT80	KRT80	310	1	ENSG00000167767	KRT80	4.93008590400794	1
11_Peak_109216_lociStitched	chr1	93399873	93447390	11	20087	21506.1942	5440.6965	311	FAM69A		FAM69A	311	1	ENSG00000154511	FAM69A	4.41102348978033	1
16_Peak_7139_lociStitched	chr17	75318261	75391471	16	19845	23617.546	7577.235	312	SEPT9	MIR4316	SEPT9	312	1	ENSG00000184640	SEPT9	174.507218347983	1
5_Peak_39470_lociStitched	chr20	49115424	49138159	5	14809	18588.136	2598.6105	313	PTPN1		PTPN1	313	1	ENSG00000196396	PTPN1	32.3980980170218	1
6_Peak_74984_lociStitched	chr2	158289238	158310540	6	13276	19216.5342	3233.6436	314	CYTIP		CYTIP	314	1	ENSG00000115165	CYTIP	1.50145440883736	1
1_Peak_99_lociStitched	chr6	32934566	32939794	1	5229	16478.1332	517.0492	315	BRD2	HLA-DMA,BRD2,HLA-DOA,HLA-DMB	BRD2	315	1	ENSG00000204256	BRD2	179.822889814422	1
11_Peak_57157_lociStitched	chr2	198151775	198190061	11	18984	20084.8356	4150.2024	316	ANKRD44		ANKRD44	316	1	ENSG00000065413	ANKRD44	8.48461028542776	1
5_Peak_18992_lociStitched	chr5	172191537	172205608	5	10491	17505.7311	1656.1567	317	DUSP1		DUSP1	317	1	ENSG00000120129	DUSP1	84.011140922401	1
6_Peak_5096_lociStitched	chrX	39942711	39969579	6	13749	17751.6876	1907.628	318	BCOR		BCOR	318	1	ENSG00000183337	BCOR	25.3349873951656	1
4_Peak_6689_lociStitched	chr12	6472257	6488306	4	10915	17446.8679	1624.1588	319	SCNN1A	LTBR,TNFRSF1A	SCNN1A	319	1	ENSG00000111319	SCNN1A	105.093359494062	1
9_Peak_57163_lociStitched	chr3	52284146	52315118	9	16254	18861.948	3056.9364	320	WDR82,MIRLET7G,PPM1M	PPM1M,TLR9,MIR135A1,GLYCTK,DNAH1,TWF2	MIRLET7G	320	1	ENSG00000164091	WDR82	99.8781747328833	2
11_Peak_37241_lociStitched	chr12	104849916	104900117	11	16908	21295.2642	5532.1502	321	CHST11		CHST11	321	1	ENSG00000171310	CHST11	6.71859431846952	1
12_Peak_67523_lociStitched	chr5	149840571	149897694	12	20223	21512.5218	5763.7107	322	NDST1	CD74,RPS14	NDST1	322	1	ENSG00000070614	NDST1	51.3446529605835	1
9_Peak_2701_lociStitched	chr1	36837108	36867496	9	11891	19089.7416	3357.874	323	LSM10,STK40	OSCP1,FAM176B	STK40	323	1	ENSG00000196182	STK40	19.8481230029139	1
8_Peak_71043_lociStitched	chr13	107160056	107189414	8	14278	19299.9492	3599.2908	324	EFNB2	ARGLU1	EFNB2	324	1	ENSG00000125266	EFNB2	18.4345235751698	1
5_Peak_3044_lociStitched	chr9	139579377	139609978	5	13155	19633.6016	3944.4689	325	FAM69B,AGPAT2	EGFL7,SNORA43,LCN10,SNORA17,LOC100128593,LCN6,LCN8,SNHG7,MIR126,LCN15	FAM69B	325	1	ENSG00000165716	FAM69B	10.2636414743078	1
Peak_1862	chr2	177034753	177044776	1	10024	16996.0011	1330.0521	326	LOC401022,HOXD3	HOXD4,HOXD9,MIR10B,HOXD1,HOXD8	HOXD3	326	1	ENSG00000128652	HOXD3	7.75222421361868	1
9_Peak_39133_lociStitched	chr4	25844163	25882147	9	17831	19618.736	3973.1264	327	SEL1L3	C4orf52	SEL1L3	327	1	ENSG00000091490	SEL1L3	28.7678199375397	1
3_Peak_123_lociStitched	chr12	32111200	32122820	3	9291	17031.434	1393.238	328	C12orf35		C12orf35	328	1	ENSG00000174718	KIAA1551	176.692539733498	2
8_Peak_26807_lociStitched	chr11	57529171	57568362	8	17044	19638.6101	4024.9157	329	CTNND1	C11orf31,MED19,CTNND1,TMX2,BTBD18	CTNND1	329	1	ENSG00000198561	CTNND1	205.828343177359	1
3_Peak_14786_lociStitched	chr12	47600532	47619463	3	15071	17851.933	2245.2166	330	LOC100233209,FAM113B		FAM113B	330	1	ENSG00000179715	PCED1B	6.56776126209584	2
3_Peak_25063_lociStitched	chr1	59033926	59044499	3	8706	16830.1014	1228.5826	331	TACSTD2	OMA1	TACSTD2	331	1	ENSG00000184292	TACSTD2	94.8526121825312	1
15_Peak_25986_lociStitched	chrX	23784954	23840418	15	21067	19345.8432	3749.3664	332	SAT1	SAT1,ACOT9	SAT1	332	1	ENSG00000130066	SAT1	207.138042069205	1
18_Peak_80701_lociStitched	chr22	47126968	47188382	18	15971	20039.3882	4446.3736	333	CERK,TBC1D22A		TBC1D22A	333	1	ENSG00000054611	TBC1D22A	23.0493614881469	1
19_Peak_26411_lociStitched	chr2	28816918	28919674	19	21434	26829.5916	11251.782	334	PLB1		PPP1CB	334	1	ENSG00000213639	PPP1CB	240.855257443272	1
2_Peak_1315_lociStitched	chr14	23338201	23358641	2	8013	18338.768	2775.752	335	REM2,LRP10	MMP14,MRPL52,PRMT5,SLC7A7,RBM23	REM2	335	1	ENSG00000197324	LRP10	86.4811073698391	1
1_Peak_801_lociStitched	chr1	156714389	156722773	1	8385	16329.5168	787.2576	336	HDGF	C1orf66,PRCC,ISG20L2,MRPL24,CRABP2	HDGF	336	1	ENSG00000143321	HDGF	206.41789514421	1
7_Peak_13977_lociStitched	chr17	2290020	2311229	7	14926	17781.6256	2292.6929	337	MNT,LOC284009	TSR1,SGSM2	MNT	337	1	ENSG00000070444	MNT	29.0657033828155	1
9_Peak_39773_lociStitched	chr16	11800229	11837737	9	16590	19110.326	3630.7744	338	TXNDC11	SNN	TXNDC11	338	1	ENSG00000153066	TXNDC11	23.0177536349963	1
11_Peak_1619_lociStitched	chr15	101457625	101499742	11	16168	20001.3633	4536.0009	339	LRRK1	ALDH1A3	LRRK1	339	1	ENSG00000154237	LRRK1	32.9797994305909	1
2_Peak_72216_lociStitched	chr8	125475677	125490068	2	6536	18329.8167	2928.5685	340	RNF139	TRMT12	RNF139	340	1	ENSG00000170881	RNF139	13.692108205128	1
3_Peak_31494_lociStitched	chr15	72516396	72529816	3	8639	16764.264	1366.156	341	PKM2	GRAMD2,PKM2,PARP6	PKM2	341	1	ENSG00000067225	PKM	435.75010163649	2
2_Peak_6_lociStitched	chr2	208025456	208032553	2	6974	17051.2522	1711.0867	342	KLF7		KLF7	342	1	ENSG00000118263	KLF7	34.1696028507601	1
11_Peak_10295_lociStitched	chr14	55531687	55575788	11	16290	20017.4439	4679.1161	343	MAPK1IP1L	LGALS3,SOCS4,WDHD1	MAPK1IP1L	343	1	ENSG00000168175	MAPK1IP1L	78.5253584955154	1
6_Peak_74766_lociStitched	chr10	63795843	63816285	6	16471	17639.4018	2363.0952	344	ARID5B		ARID5B	344	1	ENSG00000150347	ARID5B	105.688656779001	1
3_Peak_57381_lociStitched	chr10	126835140	126850904	3	14196	16785.5072	1521.226	345	CTBP2		CTBP2	345	1	ENSG00000175029	CTBP2	116.261976266353	1
1_Peak_249_lociStitched	chr15	69108697	69114788	1	6092	15905.4283	656.0007	346	ANP32A	MIR4312,C15orf28,MIR548H4	ANP32A	346	1	ENSG00000140350	ANP32A	68.5509058666882	1
9_Peak_50767_lociStitched	chr1	203704741	203739206	9	14525	19017.787	3780.8105	347	ATP2B4,LAX1	SNORA77,ZC3H11A,ZBED6,LAX1	LAX1	347	1	ENSG00000122188	LAX1	0.574238830638421	1
5_Peak_48183_lociStitched	chr2	219251710	219272304	5	9483	16656.4272	1427.1642	348	SLC11A1,CTDSP1,MIR26B	C2orf62,VIL1	CTDSP1	348	1	ENSG00000144579	CTDSP1	74.538611609101	1
14_Peak_37048_lociStitched	chr9	100977590	101027770	14	14439	22204.65	6990.074	349	TBC1D2	CORO2A	TBC1D2	349	1	ENSG00000095383	TBC1D2	7.93721607346468	1
7_Peak_8411_lociStitched	chr19	4057931	4089553	7	13503	17306.7206	2153.4582	350	ZBTB7A	MAP2K2	ZBTB7A	350	1	ENSG00000178951	ZBTB7A	62.7471928234805	1
11_Peak_2389_lociStitched	chr20	19715433	19767072	11	17013	20149.5378	5003.8191	351			RIN2	351	1	ENSG00000132669	RIN2	43.9446470487015	1
13_Peak_21152_lociStitched	chr8	134214741	134279707	13	18958	26480.1416	11336.567	352	NDRG1,WISP1		WISP1	352	1	ENSG00000104415	WISP1	3.57759673150763	1
4_Peak_32398_lociStitched	chr10	112617292	112634221	4	14966	16991.6373	1858.8042	353	LOC282997,PDCD4	SHOC2,NCRNA00081	LOC282997	353	1	ENSG00000203497	PDCD4-AS1	0.795021495890584	1
9_Peak_13770_lociStitched	chr20	46096201	46133428	9	13306	19008.1062	3879.0534	354	NCOA3	NCOA3	NCOA3	354	1	ENSG00000124151	NCOA3	70.0460213912358	1
2_Peak_13374_lociStitched	chr11	68604680	68623808	2	8750	17140.6008	2037.132	355	CPT1A	IGHMBP2,MRPL21	CPT1A	355	1	ENSG00000110090	CPT1A	124.886098169925	1
8_Peak_2723_lociStitched	chr1	154971250	154990923	8	13808	16881.4013	1825.6544	356	ZBTB7B	ADAM15,PYGO2,EFNA4,DCST2,MIR4258,FLAD1,PBXIP1,DCST1,SHC1,CKS1B,LENEP	ZBTB7B	356	1	ENSG00000160685	ZBTB7B	28.5348781998763	1
8_Peak_21575_lociStitched	chr2	80518931	80539456	8	14614	17066.5375	2031.975	357	LRRTM1,CTNNA2		LRRTM1	357	1	ENSG00000162951	LRRTM1	0.401967181446895	1
11_Peak_1576_lociStitched	chr3	160725605	160761988	11	15746	21767.9489	6745.4082	358	PPM1L		B3GALNT1	358	1	ENSG00000169255	B3GALNT1	7.56669137651808	1
6_Peak_34917_lociStitched	chr6	143247387	143269584	6	8444	16765.3941	1769.1009	359	HIVEP2		HIVEP2	359	1	ENSG00000010818	HIVEP2	34.2353867669308	1
5_Peak_22084_lociStitched	chr14	35854116	35876313	5	10616	17879.6835	2898.9282	360	NFKBIA		NFKBIA	360	1	ENSG00000100906	NFKBIA	91.0282754423195	1
4_Peak_47335_lociStitched	chr10	43897145	43917121	4	9590	17117.4344	2143.4248	361	HNRNPF	FXYD4,HNRNPF,ZNF487P	HNRNPF	361	1	ENSG00000169813	HNRNPF	81.5708691557538	1
7_Peak_21263_lociStitched	chr17	17712714	17759910	7	14469	18009.9936	3039.4224	362	MIR33B,SREBF1,TOM1L2,RAI1	SMCR5	SREBF1	362	1	ENSG00000072310	SREBF1	33.3656535297191	1
2_Peak_15662_lociStitched	chr3	69130945	69146152	2	15054	16735.3035	1768.5741	363	ARL6IP5	TMF1,UBA3,MIR3136,LMOD3	ARL6IP5	363	1	ENSG00000144746	ARL6IP5	51.938392269995	1
1_Peak_294_lociStitched	chr13	80910352	80917831	1	7480	15833.043	866.8161	364	SPRY2		SPRY2	364	1	ENSG00000136158	SPRY2	17.1868272486943	1
6_Peak_30278_lociStitched	chr12	15082080	15116519	6	17387	18807.1379	3843.3924	365	ERP27,ARHGDIB	MGP,PDE6H	ERP27	365	1	ENSG00000111348	ARHGDIB	23.6900385116791	1
13_Peak_44675_lociStitched	chr14	68657607	68736440	13	21936	23949.4654	8986.962	366	RAD51L1		RAD51L1	366	1	ENSG00000182185	RAD51B	4.4439298560503	2
14_Peak_80490_lociStitched	chr21	45120773	45163863	14	17398	19183.668	4222.82	367	PDXK	RRP1B,HSF2BP,RRP1,CSTB	PDXK	367	1	ENSG00000160209	PDXK	130.866202849101	1
23_Peak_17686_lociStitched	chr2	89128041	89185658	23	27613	20160.1883	5214.3385	368			ANKRD36BP2	368	1	ENSG00000211592	IGKC	8.21091317944622	1
4_Peak_44138_lociStitched	chr20	62666514	62689890	4	13702	16970.976	2050.0752	369	SOX18,TCEA2,NCRNA00176	NCRNA00176,C20orf201,NPBWR2,TCEA2,RGS19,OPRL1	SOX18	369	1	ENSG00000203883	SOX18	1.95944258648163	1
9_Peak_16737_lociStitched	chr17	74626684	74669601	9	14575	19492.9014	4596.4107	370	ST6GALNAC1	MXRA7,ST6GALNAC2	ST6GALNAC1	370	1	ENSG00000070526	ST6GALNAC1	23.7232116044031	1
4_Peak_20181_lociStitched	chr10	63656560	63669855	4	9667	16080.3025	1260.366	371	ARID5B		ARID5B	371	1	ENSG00000150347	ARID5B	105.688656779001	1
12_Peak_5085_lociStitched	chr5	150590468	150637982	12	19584	19756.3212	4974.7158	372	CCDC69,GM2A	SLC36A3	CCDC69	372	1	ENSG00000198624	CCDC69	11.7191858231919	1
5_Peak_10676_lociStitched	chr6	113947085	113972786	5	18670	16723.6407	1950.7059	373			MARCKS	373	1	ENSG00000277443	MARCKS	71.9716995934567	1
10_Peak_19320_lociStitched	chr7	102056329	102087107	10	16557	17678.8832	2914.6766	374	PRKRIP1,ORAI2	ALKBH4,LRWD1,ORAI2,POLR2J	ORAI2	374	1	ENSG00000160991	ORAI2	36.5215896286036	1
10_Peak_84733_lociStitched	chr2	202072781	202101719	10	14223	18031.2678	3267.1002	375	CASP10,CASP8	CASP8	CASP8	375	1	ENSG00000064012	CASP8	42.7620007400254	1
13_Peak_17259_lociStitched	chr5	130586157	130618273	13	14245	18254.7344	3500.644	376	CDC42SE2		CDC42SE2	376	1	ENSG00000158985	CDC42SE2	48.9931996842572	1
5_Peak_3715_lociStitched	chr1	17215289	17241382	5	8164	19021.797	4274.0334	377		CROCC	CROCC	377	1	ENSG00000058453	CROCC	20.3904343956248	1
7_Peak_2795_lociStitched	chr15	41055343	41091095	7	17041	18734.048	3993.4984	378	GCHFR,C15orf62,DNAJC17	SPINT1,ZFYVE19,PPP1R14D,FAM82A2	C15orf62	378	1	ENSG00000137880	GCHFR	5.04446091767872	1
8_Peak_23382_lociStitched	chr6	143156947	143191410	8	22364	17672.6264	2936.2476	379	HIVEP2		HIVEP2	379	1	ENSG00000010818	HIVEP2	34.2353867669308	1
5_Peak_35816_lociStitched	chr3	147098780	147131319	5	15155	17782.5635	3048.9043	380	ZIC4,ZIC1	ZIC4	ZIC4	380	1	ENSG00000152977	ZIC1	0.0800708082171226	2
8_Peak_92146_lociStitched	chr9	117125914	117161211	8	15452	19367.4639	4666.2634	381	AKNA	ORM2,ORM1	AKNA	381	1	ENSG00000106948	AKNA	21.0513173926593	1
7_Peak_4790_lociStitched	chr10	24525475	24554139	7	14571	17659.8904	2960.9912	382	KIAA1217,PRINS	MIR603,KIAA1217	PRINS	382	1	ENSG00000120549	KIAA1217	100.260360109459	2
7_Peak_46880_lociStitched	chr12	53295022	53322242	7	13655	17178.542	2504.24	383	KRT8	KRT18	KRT8	383	1	ENSG00000170421	KRT8	560.232747258979	1
8_Peak_46148_lociStitched	chr2	173399122	173427115	8	16708	18209.4465	3560.7096	384	PDK1		PDK1	384	1	ENSG00000152256	PDK1	19.7366948684065	1
4_Peak_104_lociStitched	chr8	120215219	120225690	4	9288	16909.6179	2264.8773	385	MAL2		MAL2	385	1	ENSG00000147676	MAL2	83.8031860123031	1
16_Peak_15599_lociStitched	chr15	67360932	67443831	16	18033	23344.3584	8720.9748	386	SMAD3	SMAD3	SMAD3	386	1	ENSG00000166949	SMAD3	53.3746952468293	1
8_Peak_29871_lociStitched	chr3	149058118	149107282	8	12544	19714.764	5113.056	387	TM4SF1	TM4SF18	TM4SF1	387	1	ENSG00000169908	TM4SF1	105.961672539366	1
6_Peak_18942_lociStitched	chr15	41135004	41171817	6	12225	18292.3797	3707.0691	388	SPINT1,RHOV	VPS18,ZFYVE19,DLL4,PPP1R14D,DNAJC17	RHOV	388	1	ENSG00000166145	SPINT1	74.1719157209976	1
5_Peak_590_lociStitched	chr3	150443046	150484219	5	11322	19466.5944	4887.2351	389	SIAH2	FAM194A	SIAH2	389	1	ENSG00000181788	SIAH2	14.4892094560961	1
9_Peak_37388_lociStitched	chr2	129123604	129164107	9	18302	18740.7381	4167.7587	390		HS6ST1	HS6ST1	390	1	ENSG00000136720	HS6ST1	34.8815681321994	1
7_Peak_41021_lociStitched	chr1	205408069	205426471	7	15909	16368.579	1796.0352	391	MIR135B	LEMD1,CDK18	MIR135B	391	1	ENSG00000186007	LEMD1	3.48345348707846	2
7_Peak_8618_lociStitched	chr16	56944169	56975405	7	14673	17079.8448	2508.2508	392	SLC12A3,HERPUD1	SLC12A3,NLRC5,CETP,HERPUD1	HERPUD1	392	1	ENSG00000051108	HERPUD1	24.9770383937936	1
16_Peak_57912_lociStitched	chr20	48832611	48903926	16	18791	21508.604	6946.081	393		LOC284751,CEBPB	LOC284751	393	1	ENSG00000224397	SMIM25	0.695934827540669	1
6_Peak_1092_lociStitched	chr19	48819886	48837754	6	10101	16299.1896	1768.932	394	CCDC114,TMEM143,EMP3	ZNF114,SYNGR4	EMP3	394	1	ENSG00000142227	EMP3	5.93343359610918	1
7_Peak_612_lociStitched	chr1	26436751	26454917	7	14669	16503.811	1978.2774	395	PDIK1L	ZNF593,GRRP1,TRIM63,CNKSR1	PDIK1L	395	1	ENSG00000175087	PDIK1L	5.26622192147244	1
1_Peak_51_lociStitched	chr8	81397049	81401889	1	4841	15660.304	1137.4	396	ZBTB10	ZBTB10	ZBTB10	396	1	ENSG00000205189	ZBTB10	51.7512268924455	1
4_Peak_25626_lociStitched	chr5	133970125	133986849	4	13143	16422.968	1911.5532	397	SEC24A	SAR1B	SEC24A	397	1	ENSG00000113615	SEC24A	20.3769717503908	1
1_Peak_1497_lociStitched	chr6	126063092	126073658	1	10567	15372.4734	879.0912	398	HEY2	NCOA7	HEY2	398	1	ENSG00000135547	HEY2	2.32205343829655	1
Peak_758	chr19	13946619	13955922	1	9304	15323.9016	833.5488	399	LOC284454,MIR24-2,MIR23A,MIR27A	MIR181C,ZSWIM4,MIR181D,NANOS3	MIR23A	399	1	ENSG00000267519		24.6839812950757	2
12_Peak_36126_lociStitched	chr20	56243179	56292038	12	11806	19455.6538	4978.7321	400	PMEPA1	ZBP1	PMEPA1	400	1	ENSG00000124225	PMEPA1	30.2666404190392	1
4_Peak_5963_lociStitched	chr18	2635732	2658758	4	11090	17059.9634	2585.8198	401	LOC645158,SMCHD1		LOC645158	401	1	ENSG00000266405		0.51221704890117	1
6_Peak_5666_lociStitched	chr11	67226395	67254791	6	12953	17324.3996	2870.8356	402	AIP,TMEM134,CABP4	PTPRCAP,TMEM134,CABP2,CDK2AP2,CORO1B,GPR152,PITPNM1,CARNS1,RPS6KB2	TMEM134	402	1	ENSG00000172663	TMEM134	19.4954083001744	1
18_Peak_32436_lociStitched	chr11	72999360	73059012	18	15322	20466.6012	6036.7824	403	P2RY6,ARHGEF17	RELT,P2RY6	ARHGEF17	403	1	ENSG00000110237	ARHGEF17	29.4157953479516	1
11_Peak_19088_lociStitched	chr6	7896632	7919115	11	18840	17183.7569	2758.6641	404	TXNDC5,MUTED-TXNDC5		TXNDC5	404	1	ENSG00000239264	TXNDC5	63.482488652177	1
5_Peak_98363_lociStitched	chr11	34640593	34676508	5	17181	18410.029	3986.565	405	EHF		EHF	405	1	ENSG00000135373	EHF	47.2711464147324	1
14_Peak_27698_lociStitched	chr6	294615	356520	14	18656	26012.481	11631.9495	406	DUSP22	IRF4	DUSP22	406	1	ENSG00000112679	DUSP22	18.7919629815617	1
2_Peak_7883_lociStitched	chr17	29634975	29649513	2	13980	15465.5244	1101.9804	407	EVI2A,EVI2B,NF1	OMG,EVI2A	EVI2B	407	1	ENSG00000126860	EVI2A	4.72574357212236	1
Peak_12	chr15	93425829	93431302	1	5474	14988.3578	662.7803	408	LOC100507217	MIR3175,CHD2	LOC100507217	408	1	ENSG00000173575	CHD2	247.649195969917	2
13_Peak_40849_lociStitched	chr6	6677386	6726376	13	17809	20100.597	5854.305	409			LY86-AS1	409	1	ENSG00000261211		1.3902355637383	1
2_Peak_21594_lociStitched	chr3	135907649	135917202	2	8117	15210.2866	998.2885	410	MSL2		MSL2	410	1	ENSG00000174579	MSL2	22.366262617169	1
1_Peak_447_lociStitched	chr3	174576065	174582982	1	6918	15678.0722	1518.2815	411	NAALADL2		NAALADL2	411	1	ENSG00000177694	NAALADL2	16.6828267648596	1
7_Peak_22001_lociStitched	chr2	191500505	191524699	7	13237	17122.0938	2975.862	412	NAB1		NAB1	412	1	ENSG00000138386	NAB1	41.5402386445003	1
2_Peak_10453_lociStitched	chr9	98255805	98274446	2	8620	16394.7595	2268.6097	413	PTCH1	PTCH1	PTCH1	413	1	ENSG00000185920	PTCH1	18.2728751455398	1
6_Peak_11741_lociStitched	chr7	150062831	150082348	6	9048	16105.4284	1982.9272	414	REPIN1,ZNF775	ACTR3C,LOC728743,C7orf29,LRRC61,RARRES2,LOC285972	ZNF775	414	1	ENSG00000214022	REPIN1	37.0063028782621	1
12_Peak_49696_lociStitched	chr1	16460408	16508930	12	15536	19369.9824	5259.7848	415	EPHA2	ARHGEF19	EPHA2	415	1	ENSG00000142627	EPHA2	30.9695541992627	1
1_Peak_604_lociStitched	chr4	15002793	15007840	1	5048	14725.1272	615.734	416	CPEB2	CPEB2	CPEB2	416	1	ENSG00000137449	CPEB2	9.83463772478022	1
4_Peak_5429_lociStitched	chr1	40845458	40867776	4	15618	16345.7032	2247.4226	417	SMAP2	ZNF643	SMAP2	417	1	ENSG00000084070	SMAP2	19.8686635400894	1
11_Peak_27567_lociStitched	chr19	38734252	38792014	11	16469	20043.414	5955.2622	418	PPP1R14A,SPINT2	YIF1B,C19orf33,KCNK6,DPF1,CATSPERG	SPINT2	418	1	ENSG00000167642	SPINT2	141.064502162137	1
15_Peak_11015_lociStitched	chr10	35657476	35711492	15	18402	19942.7072	5871.5392	419	CCNY		CCNY	419	1	ENSG00000108100	CCNY	43.0902592388109	1
8_Peak_7099_lociStitched	chr2	89035047	89058090	8	14330	16611.6987	2590.0332	420	RPIA	ANKRD36BP2	ANKRD36BP2	420	1	ENSG00000230006	ANKRD36BP2	1.14543318432716	1
9_Peak_36351_lociStitched	chr14	65688664	65723437	9	16689	17692.5024	3675.5061	421			MAX	421	1	ENSG00000125952	MAX	30.2267301019638	1
8_Peak_14432_lociStitched	chr3	4753487	4802096	8	13645	19642.8969	5643.5049	422	ITPR1,EGOT		EGOT	422	1	ENSG00000235947	EGOT	0.806336626968212	1
8_Peak_34596_lociStitched	chr2	233923983	233965553	8	17317	17143.468	3151.006	423	INPP5D	NEU2,INPP5D,NGEF	INPP5D	423	1	ENSG00000168918	INPP5D	12.496966335168	1
4_Peak_4228_lociStitched	chr5	42989465	43010676	4	9693	16241.2627	2316.2412	424		LOC648987,LOC153684,C5orf39	LOC648987	424	1	ENSG00000250722	SELENOP	65.2784669088973	3
Peak_600	chr22	46447639	46455354	1	7716	14909.2375	986.7485	425	C22orf26,LOC150381	LOC400931,MIR3619,LOC100271722,LOC730668	C22orf26	425	1	ENSG00000241990	PRR34-AS1	3.00927516229437	1
3_Peak_3854_lociStitched	chr17	78227141	78240151	3	8587	15243.817	1385.565	426	RNF213,SLC26A11	SLC26A11,SGSH	RNF213	426	1	ENSG00000173821	RNF213	267.64648989583	1
16_Peak_20298_lociStitched	chr19	9135596	9188072	16	20138	18802.1508	4953.7344	427		OR1M1,MUC16,OR7G2,OR7G3,OR7G1	OR1M1	427	1	ENSG00000181143	MUC16	357.528755362012	3
6_Peak_10534_lociStitched	chr21	15892161	15919213	6	17510	15736.1484	1896.3452	428	SAMSN1		SAMSN1	428	1	ENSG00000155307	SAMSN1	2.26824338102176	1
8_Peak_9486_lociStitched	chr14	35800318	35837720	8	13157	19041.3582	5210.0986	429		NFKBIA,PSMA6	NFKBIA	429	1	ENSG00000100906	NFKBIA	91.0282754423195	1
9_Peak_67420_lociStitched	chr4	87854899	87895567	9	14682	16860.9528	3041.9664	430	AFF1	AFF1,C4orf36	AFF1	430	1	ENSG00000172493	AFF1	80.2851324641676	1
9_Peak_24213_lociStitched	chr1	164547722	164585843	9	18485	17920.6821	4147.5648	431	PBX1		PBX1	431	1	ENSG00000185630	PBX1	80.7436468817915	1
13_Peak_31031_lociStitched	chr10	63720954	63781520	13	19429	20101.8554	6335.2036	432	ARID5B		ARID5B	432	1	ENSG00000150347	ARID5B	105.688656779001	1
