#Endometrioid_703_IP Enhancers
#Created from /media/abraaodem/Data01/Marcos/MTF/histologies/RoseRes/Endometrioid_703_IP_12KB_STITCHED_TSS_DISTAL_ENHANCER_REGION_MAP.txt
#Ranked by Endometrioid_703_IP.nodup.bam
#Using cutoff of 15472.1808 for Super-Enhancers
#Created on Oct 18 2018 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	Endometrioid_703_IP.nodup.bam	Endometrioid_703_Input.nodup.bam	enhancerRank	isSuper
3_Peak_36418_lociStitched	chr16	68554312	68564637	3	2572	3175.97	820.8375	6035	0
7_Peak_79155_lociStitched	chr17	9571765	9581400	7	4239	3378.031	1023.237	6036	0
5_Peak_75272_lociStitched	chr17	62689877	62709516	5	3847	4102.5871	1747.871	6037	0
2_Peak_25598_lociStitched	chr22	38467744	38472754	2	3793	2821.131	469.437	6038	0
1_Peak_13842_lociStitched	chr19	41984199	41987177	1	2979	2678.1154	327.8778	6039	0
3_Peak_43709_lociStitched	chr18	55394714	55411693	3	4717	3978.1797	1628.2861	6040	0
1_Peak_8699_lociStitched	chr6	56407078	56408197	1	1120	2482.3896	133.161	6041	0
1_Peak_15112_lociStitched	chr21	37881447	37883689	1	2243	2576.5064	227.563	6042	0
1_Peak_12433_lociStitched	chr1	204346061	204347981	1	1921	2571.648	222.912	6043	0
4_Peak_53159_lociStitched	chr18	77498040	77512239	4	3763	3423.3789	1076.2842	6044	0
5_Peak_65932_lociStitched	chr16	15491088	15501698	5	5069	3420.664	1073.732	6045	0
5_Peak_27210_lociStitched	chr15	98971408	98999856	5	4588	4878.832	2534.7168	6046	0
6_Peak_76263_lociStitched	chr20	5950869	5978564	6	4705	5095.88	2752.883	6047	0
2_Peak_37334_lociStitched	chr20	3087275	3099573	2	2162	3533.2154	1190.4464	6048	0
1_Peak_17594_lociStitched	chr16	1688272	1691074	1	2803	2561.8686	219.3966	6049	0
5_Peak_35873_lociStitched	chrX	15764526	15769230	5	2857	2922.5952	580.4736	6050	0
2_Peak_55712_lociStitched	chr19	36821145	36823741	2	2358	2486.1892	144.3376	6051	0
2_Peak_15885_lociStitched	chr1	204255053	204265146	2	3161	3413.4526	1071.8766	6052	0
6_Peak_65424_lociStitched	chr4	4390341	4399483	6	4849	3076.283	735.0168	6053	0
5_Peak_45772_lociStitched	chr3	169946050	169967395	5	3637	4471.7775	2132.3655	6054	0
1_Peak_13479_lociStitched	chr15	70200124	70202237	1	2114	2584.6216	245.7419	6055	0
4_Peak_65166_lociStitched	chr20	43351544	43365070	4	2951	3718.2974	1379.652	6056	0
4_Peak_27028_lociStitched	chr1	117808840	117815016	4	4594	3002.1536	664.5376	6057	0
5_Peak_23017_lociStitched	chr15	64925270	64944861	5	4567	4268.8789	1933.6317	6058	0
4_Peak_18744_lociStitched	chr5	53816066	53830444	4	3960	3936.6964	1601.7092	6059	0
2_Peak_12520_lociStitched	chr15	55804751	55819736	2	3709	3893.103	1558.44	6060	0
2_Peak_32796_lociStitched	chr16	15991710	16002792	2	3482	3386.6592	1052.79	6061	0
2_Peak_43775_lociStitched	chr6	27719785	27725569	2	1964	2906.46	573.1944	6062	0
1_Peak_13029_lociStitched	chr7	154996539	154999255	1	2717	2534.2996	201.2556	6063	0
9_Peak_60325_lociStitched	chr22	28217223	28246566	9	4528	5023.5216	2690.7531	6064	0
3_Peak_75842_lociStitched	chr11	15913741	15927275	3	3117	3966.8154	1634.9072	6065	0
Peak_13645	chr11	350101	351881	1	1781	2475.624	144.536	6066	0
3_Peak_24581_lociStitched	chr14	90185658	90197761	3	5266	3584.9086	1253.8708	6067	0
6_Peak_15738_lociStitched	chr2	131818308	131833844	6	4327	4050.2352	1719.8352	6068	0
7_Peak_42802_lociStitched	chr8	38256190	38269889	7	3780	4059.0137	1728.8138	6069	0
3_Peak_25718_lociStitched	chr19	39018702	39036064	3	3187	3880.407	1550.4266	6070	0
6_Peak_75840_lociStitched	chr11	134388037	134414527	6	3853	4638.399	2309.928	6071	0
2_Peak_23141_lociStitched	chr13	42035859	42039822	2	3889	2710.2957	382.4295	6072	0
3_Peak_61331_lociStitched	chr14	72941549	72947139	3	3267	2903.446	577.447	6073	0
1_Peak_14674_lociStitched	chr19	17402628	17405534	1	2907	2609.588	283.6256	6074	0
1_Peak_15201_lociStitched	chr20	49177408	49179405	1	1998	2519.6149	193.709	6075	0
4_Peak_30510_lociStitched	chr9	114688642	114702333	4	4213	3700.6773	1375.9455	6076	0
3_Peak_22814_lociStitched	chrX	45612762	45631409	3	3814	4111.6635	1788.2473	6077	0
6_Peak_40569_lociStitched	chr6	108902162	108914125	6	3246	3435.7736	1112.559	6078	0
5_Peak_49251_lociStitched	chr14	74296201	74316091	5	4765	4119.219	1796.067	6079	0
1_Peak_12577_lociStitched	chr18	24235630	24237536	1	1907	2493.048	171.7306	6080	0
3_Peak_35230_lociStitched	chr1	233247900	233250927	3	2684	2706.7434	386.2452	6081	0
3_Peak_13577_lociStitched	chr8	127836903	127855511	3	2627	4865.992	2545.5744	6082	0
3_Peak_44164_lociStitched	chr14	76900078	76913521	3	4119	3606.7569	1286.4951	6083	0
1_Peak_15489_lociStitched	chr11	71598819	71601197	1	2379	2555.161	235.1842	6084	0
2_Peak_46322_lociStitched	chr2	62480044	62491189	2	3603	3486.156	1167.996	6085	0
3_Peak_72935_lociStitched	chr6	31090061	31095335	3	3628	2805.768	488.3724	6086	0
2_Peak_118760_lociStitched	chr22	40393541	40397238	2	3404	2724.3193	407.7791	6087	0
3_Peak_19014_lociStitched	chr12	125566173	125579468	3	3497	3575.0255	1259.0365	6088	0
2_Peak_30155_lociStitched	chr17	8176494	8189472	2	3983	3428.7876	1113.5124	6089	0
2_Peak_19931_lociStitched	chr16	19009213	19018099	2	3161	3094.9938	780.1908	6090	0
2_Peak_58230_lociStitched	chr12	50613504	50619126	2	1964	2972.3514	657.774	6091	0
4_Peak_23549_lociStitched	chr10	28780280	28791905	4	3227	3473.55	1159.0125	6092	0
2_Peak_49335_lociStitched	chr9	33390035	33395735	2	3206	2649.93	335.73	6093	0
1_Peak_9467_lociStitched	chr7	36123747	36125578	1	1832	2513.0475	199.0297	6094	0
2_Peak_15678_lociStitched	chr7	77109650	77112609	2	2511	2597.4102	283.4722	6095	0
2_Peak_16218_lociStitched	chr2	85725684	85728723	2	2535	2610.501	296.6064	6096	0
2_Peak_13970_lociStitched	chr9	127420338	127423063	2	2205	2583.0275	270.0475	6097	0
Peak_13610	chr17	6920908	6923885	1	2978	2511.6949	199.1613	6098	0
2_Peak_20971_lociStitched	chr14	78333945	78340552	2	4066	2982.3998	669.9498	6099	0
3_Peak_36378_lociStitched	chr13	45391335	45402165	3	3403	3293.403	981.198	6100	0
2_Peak_18961_lociStitched	chr21	43146086	43150415	2	3128	2730.3003	419.0472	6101	0
3_Peak_42518_lociStitched	chr8	145213856	145226220	3	3606	3615.2336	1305.6384	6102	0
3_Peak_66853_lociStitched	chr8	134845518	134852159	3	3769	3141.193	834.1096	6103	0
1_Peak_7246_lociStitched	chr10	96942926	96944287	1	1362	2450.2083	143.4494	6104	0
4_Peak_70582_lociStitched	chr11	123008020	123017744	4	2528	3032.9156	726.3828	6105	0
2_Peak_51765_lociStitched	chr2	231822187	231834630	2	1847	3609.7143	1304.0264	6106	0
4_Peak_22249_lociStitched	chr17	462600	473191	4	3577	3338.2832	1032.6225	6107	0
1_Peak_22778_lociStitched	chr3	75410944	75414963	1	4020	2501.8275	196.931	6108	0
4_Peak_11700_lociStitched	chr1	144519933	144537934	4	2844	5767.5204	3463.3924	6109	0
5_Peak_40176_lociStitched	chr2	238255981	238270694	5	3947	3654.7092	1350.6534	6110	0
3_Peak_41787_lociStitched	chr13	113794961	113809122	3	2794	3635.1287	1331.134	6111	0
7_Peak_40657_lociStitched	chr20	22356001	22392803	7	6523	6123.8528	3820.0476	6112	0
4_Peak_22855_lociStitched	chr6	106967071	106972467	4	3090	2873.37	570.3572	6113	0
7_Peak_42662_lociStitched	chr3	158486084	158494682	7	5193	3333.4446	1030.9002	6114	0
Peak_19385	chr19	41802130	41805587	1	3458	2651.1733	348.8113	6115	0
1_Peak_9813_lociStitched	chr14	74078810	74080069	1	1260	2464.7443	163.4182	6116	0
4_Peak_47301_lociStitched	chr16	17442046	17464407	4	2921	4293.312	1992.3651	6117	0
3_Peak_27703_lociStitched	chr7	151619743	151630495	3	4859	3286.8864	985.9584	6118	0
4_Peak_68633_lociStitched	chr3	125321071	125329838	4	3719	3182.421	881.9602	6119	0
3_Peak_46242_lociStitched	chr7	135336612	135345368	3	3651	3308.0168	1007.8156	6120	0
9_Peak_20621_lociStitched	chr13	52175483	52220672	9	6123	7420.0338	5119.9137	6121	0
7_Peak_57012_lociStitched	chr4	37464506	37488334	7	6351	4765.6	2466.198	6122	0
1_Peak_16499_lociStitched	chr15	59156834	59159483	1	2650	2523.7023	224.6352	6123	0
4_Peak_79567_lociStitched	chr2	242702323	242714770	4	3705	3217.5495	918.5886	6124	0
4_Peak_75121_lociStitched	chr10	80008886	80019759	4	4604	3454.3521	1155.7999	6125	0
5_Peak_48313_lociStitched	chr14	67942394	67955865	5	4740	3460.6999	1162.5473	6126	0
1_Peak_10677_lociStitched	chr6	41394333	41397122	1	2790	2574.247	276.9477	6127	0
1_Peak_18057_lociStitched	chr2	128586652	128589309	1	2658	2550.1886	254.0092	6128	0
4_Peak_40380_lociStitched	chr7	22472352	22485599	4	4263	3525.0267	1229.3216	6129	0
4_Peak_45906_lociStitched	chrX	40330705	40344427	4	3304	3510.0876	1215.7692	6130	0
1_Peak_9856_lociStitched	chr18	73260010	73261694	1	1685	2469.4176	175.6412	6131	0
4_Peak_68098_lociStitched	chr7	82262	96384	4	3034	3671.72	1378.3072	6132	0
3_Peak_55792_lociStitched	chr15	63104305	63114929	3	4479	3400.7424	1108.0832	6133	0
3_Peak_57575_lociStitched	chr16	31378752	31384161	3	2669	2696.9274	404.5932	6134	0
Peak_15391	chr11	65156657	65159482	1	2826	2555.495	263.29	6135	0
6_Peak_32562_lociStitched	chr14	21712934	21735253	6	3850	4524.0613	2231.9	6136	0
2_Peak_19497_lociStitched	chr3	126247354	126260437	2	3239	3410.7381	1118.5965	6137	0
3_Peak_28086_lociStitched	chr1	19667606	19680526	3	3497	3649.9	1357.892	6138	0
5_Peak_38853_lociStitched	chr14	76939728	76967947	5	3778	4884.7089	2593.3261	6139	0
4_Peak_50697_lociStitched	chr14	71211344	71223006	4	4248	3455.4506	1165.0338	6140	0
2_Peak_27377_lociStitched	chr17	1100289	1107497	2	3086	3056.9128	766.9312	6141	0
3_Peak_17331_lociStitched	chr3	194900378	194909081	3	3613	3144.3939	854.6346	6142	0
6_Peak_51084_lociStitched	chr21	30542944	30570009	6	4004	5128.8175	2839.1185	6143	0
4_Peak_55517_lociStitched	chr12	12594762	12605936	4	3812	3398.0134	1111.813	6144	0
Peak_20287	chr22	38104213	38107170	1	2958	2653.6118	367.5551	6145	0
1_Peak_18013_lociStitched	chr1	244012348	244014565	1	2218	2488.5825	202.6338	6146	0
2_Peak_18669_lociStitched	chr10	71149160	71152409	2	2929	2602.1241	319.0518	6147	0
Peak_19926	chr2	219180534	219183290	1	2757	2562.8044	280.2852	6148	0
3_Peak_16528_lociStitched	chr5	173368526	173391571	3	2707	4795.6645	2514.2095	6149	0
4_Peak_33150_lociStitched	chr12	110162685	110176429	4	3828	3775.4768	1495.3472	6150	0
2_Peak_60021_lociStitched	chr6	41566830	41571122	2	3279	2614.6864	336.0636	6151	0
1_Peak_13304_lociStitched	chr19	53167070	53169539	1	2470	2449.4949	172.83	6152	0
1_Peak_10292_lociStitched	chr3	128416569	128418140	1	1572	2356.5	79.9639	6153	0
1_Peak_12205_lociStitched	chr19	15542387	15544730	1	2344	2542.3893	265.9305	6154	0
2_Peak_26373_lociStitched	chr10	21782871	21789784	2	3885	2850.9212	575.8529	6155	0
1_Peak_14467_lociStitched	chr13	31019101	31020989	1	1889	2518.0256	242.9856	6156	0
3_Peak_50642_lociStitched	chr12	53811488	53815531	3	3375	2545.8771	271.2853	6157	0
5_Peak_53655_lociStitched	chr3	121711572	121724398	5	4063	3716.9748	1442.925	6158	0
5_Peak_21579_lociStitched	chr20	35572103	35577997	5	3606	2783.1468	509.2416	6159	0
2_Peak_35050_lociStitched	chr2	233364689	233369066	2	4098	2572.8006	299.3868	6160	0
6_Peak_66444_lociStitched	chr17	31451902	31468690	6	4907	3820.9488	1547.8536	6161	0
2_Peak_22937_lociStitched	chr10	50006766	50010045	2	3191	2620.9047	349.5414	6162	0
3_Peak_24498_lociStitched	chr6	33988505	33999505	3	2567	3213.1	942.7	6163	0
4_Peak_24976_lociStitched	chr1	51762621	51780695	4	3841	3960.0134	1689.919	6164	0
Peak_24516	chr9	130812944	130817161	1	4218	2542.851	274.9484	6165	0
3_Peak_84613_lociStitched	chr17	66533320	66540591	3	5084	3026.9173	759.0924	6166	0
4_Peak_137501_lociStitched	chr17	39850881	39874955	4	4657	4643.8746	2376.1038	6167	0
1_Peak_16921_lociStitched	chr5	16951863	16954516	1	2654	2513.7175	246.4637	6168	0
2_Peak_13862_lociStitched	chr17	47465279	47468561	2	3051	2571.1188	304.8978	6169	0
2_Peak_10925_lociStitched	chr11	3443003	3445060	2	1978	2399.0791	133.0879	6170	0
1_Peak_19606_lociStitched	chr13	114199873	114203487	1	3615	2557.6278	291.6498	6171	0
3_Peak_100425_lociStitched	chr14	100403495	100417351	3	3465	3441.8304	1176.3744	6172	0
8_Peak_34585_lociStitched	chr1	214600114	214622150	8	4668	4709.0932	2443.7924	6173	0
5_Peak_36167_lociStitched	chr7	105698731	105712688	5	4730	3634.4028	1369.1817	6174	0
2_Peak_16748_lociStitched	chr19	12750488	12759615	2	2720	2940.7194	676.3107	6175	0
5_Peak_40257_lociStitched	chr3	149290180	149295882	5	4432	2757.4872	493.223	6176	0
Peak_17938	chr22	45115791	45118337	1	2547	2505.7732	242.6338	6177	0
4_Peak_70214_lociStitched	chr1	1171960	1186289	4	3466	3499.1418	1236.5927	6178	0
3_Peak_41665_lociStitched	chr20	35898239	35905880	3	2629	2920.3902	657.8901	6179	0
2_Peak_23153_lociStitched	chr8	121869526	121874919	2	2554	2953.2068	690.8433	6180	0
Peak_15367	chr6	30754570	30757739	1	3170	2467.3834	205.985	6181	0
1_Peak_11583_lociStitched	chr15	77196800	77198349	1	1550	2436.8868	175.8115	6182	0
1_Peak_13514_lociStitched	chr8	102091472	102093954	1	2483	2579.2944	318.937	6183	0
4_Peak_29572_lociStitched	chr17	25902441	25914012	4	3210	3377.5749	1117.7586	6184	0
1_Peak_10604_lociStitched	chr20	40321206	40323283	1	2078	2481.8073	222.4467	6185	0
4_Peak_12700_lociStitched	chr3	12687900	12700994	4	2774	3506.5732	1247.8582	6186	0
1_Peak_15813_lociStitched	chr1	25472060	25474038	1	1979	2419.094	160.8114	6187	0
6_Peak_53722_lociStitched	chr5	53886109	53916750	6	5434	5637.944	3379.7023	6188	0
1_Peak_13465_lociStitched	chr17	4150106	4152201	1	2096	2456.597	199.6535	6189	0
7_Peak_45893_lociStitched	chr6	24996557	25054394	7	6864	8143.4496	5887.8066	6190	0
3_Peak_26090_lociStitched	chr17	33580269	33585470	3	4083	2788.7762	533.6226	6191	0
4_Peak_21135_lociStitched	chr8	8791473	8800336	4	3804	3321.8524	1067.1052	6192	0
3_Peak_58347_lociStitched	chr21	34806154	34815296	3	2677	3207.9278	953.5106	6193	0
Peak_17873	chr15	74211538	74214127	1	2590	2534.1132	280.1298	6194	0
2_Peak_18699_lociStitched	chr1	179783265	179787874	2	3225	2731.7543	477.9533	6195	0
3_Peak_74342_lociStitched	chr19	35701852	35716489	3	3314	3704.6247	1451.9904	6196	0
2_Peak_20294_lociStitched	chr5	141782635	141789315	2	2650	2929.18	676.684	6197	0
1_Peak_14189_lociStitched	chr10	22540562	22542695	1	2134	2476.413	223.965	6198	0
2_Peak_36164_lociStitched	chr5	171473998	171480036	2	2941	2930.8452	679.275	6199	0
1_Peak_10230_lociStitched	chr5	64398274	64399962	1	1689	2431.7328	180.2784	6200	0
4_Peak_63173_lociStitched	chr2	25094468	25109844	4	3899	3785.5712	1534.5248	6201	0
1_Peak_17892_lociStitched	chr11	68080030	68082963	1	2934	2470.7592	219.975	6202	0
4_Peak_26564_lociStitched	chr12	31985126	31989646	4	3754	2726.464	475.956	6203	0
2_Peak_26504_lociStitched	chr7	73330248	73334499	2	3130	2591.4096	340.9302	6204	0
3_Peak_22358_lociStitched	chr14	92048157	92057761	3	3770	3158.7556	909.4988	6205	0
2_Peak_22238_lociStitched	chrX	39589125	39596585	2	3923	2925.812	676.622	6206	0
2_Peak_52485_lociStitched	chr8	38366908	38372115	2	3493	2796.159	547.2557	6207	0
1_Peak_10121_lociStitched	chr3	125075679	125076784	1	1106	2358.954	111.4945	6208	0
1_Peak_36870_lociStitched	chr12	57542697	57547549	1	4853	2545.3592	297.9128	6209	0
3_Peak_68830_lociStitched	chr7	73393136	73417914	3	2676	4422.873	2175.5084	6210	0
2_Peak_83435_lociStitched	chr13	20169662	20177106	2	2264	2810.8544	563.5108	6211	0
4_Peak_36316_lociStitched	chr11	15587660	15602896	4	4593	3822.7124	1575.4024	6212	0
1_Peak_14352_lociStitched	chrX	40503808	40505286	1	1479	2354.454	108.4852	6213	0
3_Peak_55553_lociStitched	chr18	56004211	56009324	3	3586	2667.4521	422.3338	6214	0
Peak_11308	chr13	45903151	45905218	1	2068	2436.5796	192.231	6215	0
4_Peak_18880_lociStitched	chr18	21101628	21109426	4	3591	3026.4038	782.1394	6216	0
4_Peak_49698_lociStitched	chr12	96602358	96617824	4	2917	3851.034	1606.9174	6217	0
1_Peak_10798_lociStitched	chr14	90167187	90168745	1	1559	2433.9076	190.3876	6218	0
6_Peak_96594_lociStitched	chr7	65610903	65622649	6	4673	3247.769	1004.283	6219	0
1_Peak_21064_lociStitched	chr9	135934111	135937226	1	3116	2420.355	176.932	6220	0
2_Peak_27342_lociStitched	chr12	38516138	38518721	2	2299	2509.6428	268.1154	6221	0
1_Peak_17029_lociStitched	chr7	140239863	140242965	1	3103	2520.375	279.4902	6222	0
Peak_10429	chr19	13928015	13929828	1	1814	2401.6811	161.9009	6223	0
3_Peak_82197_lociStitched	chr22	28114532	28123878	3	3489	3108.4796	869.178	6224	0
1_Peak_13751_lociStitched	chr10	72976124	72978859	1	2736	2454.389	215.518	6225	0
1_Peak_12554_lociStitched	chr12	30975183	30976442	1	1260	2414.1325	175.7564	6226	0
Peak_11403	chr5	176797014	176799618	1	2605	2450.6244	212.4864	6227	0
Peak_14111	chr6	30704276	30706165	1	1890	2402.9969	165.6653	6228	0
2_Peak_64596_lociStitched	chr16	11590803	11600848	2	2771	3019.527	783.51	6229	0
3_Peak_37242_lociStitched	chr20	44407182	44413424	3	3233	2878.8104	643.5502	6230	0
Peak_21017	chr1	2185940	2188461	1	2522	2440.0759	204.9573	6231	0
2_Peak_86620_lociStitched	chr8	9243780	9249916	2	3825	3051.4328	816.7016	6232	0
Peak_11861	chr15	75952295	75954500	1	2206	2414.6955	180.5895	6233	0
1_Peak_19190_lociStitched	chr8	38813750	38816194	1	2445	2491.658	257.842	6234	0
Peak_11869	chr19	3132526	3134051	1	1526	2347.4325	114.2225	6235	0
2_Peak_8999_lociStitched	chr1	198590027	198603192	2	2409	3725.695	1492.911	6236	0
5_Peak_31957_lociStitched	chr1	185293305	185309056	5	3728	3992.8785	1760.9618	6237	0
6_Peak_25601_lociStitched	chr4	26274718	26304318	6	4897	5126.72	2897.84	6238	0
2_Peak_18952_lociStitched	chr2	234881574	234885245	2	3556	2539.9649	312.4021	6239	0
5_Peak_129371_lociStitched	chr20	17802098	17827067	5	5517	4596.7929	2369.5581	6240	0
2_Peak_23802_lociStitched	chr13	30097049	30103853	2	2760	2888.298	662.0292	6241	0
2_Peak_27665_lociStitched	chr7	150968146	150972491	2	3982	2629.594	403.6505	6242	0
Peak_12129	chr1	27682678	27684588	1	1911	2377.377	152.227	6243	0
2_Peak_16615_lociStitched	chr6	158374329	158388853	2	3151	3660.048	1434.9712	6244	0
2_Peak_15681_lociStitched	chr12	118489902	118493703	2	1744	2613.5676	389.2224	6245	0
1_Peak_11897_lociStitched	chr9	123629979	123632362	1	2384	2434.4728	210.1806	6246	0
5_Peak_25044_lociStitched	chr5	40405647	40411698	5	3757	3012.7929	789.6555	6247	0
Peak_21144	chr17	17599739	17602826	1	3088	2525.4747	302.526	6248	0
4_Peak_47489_lociStitched	chr2	12709528	12712969	4	2946	2359.1496	136.6077	6249	0
5_Peak_75819_lociStitched	chr10	88340065	88360339	5	3905	4330.5264	2108.496	6250	0
1_Peak_16534_lociStitched	chr6	166648857	166651468	1	2612	2484.1054	262.1444	6251	0
5_Peak_39410_lociStitched	chr3	57934777	57947754	5	4489	3556.9957	1336.631	6252	0
1_Peak_13870_lociStitched	chrX	54665294	54668090	1	2797	2531.778	312.5928	6253	0
2_Peak_19276_lociStitched	chr12	117579121	117593915	2	2953	3630.4476	1411.3476	6254	0
2_Peak_65820_lociStitched	chrX	18891452	18905586	2	2167	3351.1714	1132.1334	6255	0
3_Peak_14758_lociStitched	chr5	149126755	149140536	3	2296	3481.0806	1262.3396	6256	0
1_Peak_11316_lociStitched	chr7	22893202	22894936	1	1735	2335.0044	116.5248	6257	0
7_Peak_73761_lociStitched	chr8	96194103	96211314	7	4120	4416.3426	2199.5658	6258	0
3_Peak_37526_lociStitched	chr5	17435572	17444323	3	3878	2977.9653	761.337	6259	0
2_Peak_18175_lociStitched	chr1	9687280	9690695	2	2743	2454.3605	238.7085	6260	0
5_Peak_129678_lociStitched	chr1	162161748	162186293	5	4225	4852.5465	2638.5875	6261	0
1_Peak_13112_lociStitched	chr2	23602870	23605576	1	2707	2478.696	264.9174	6262	0
3_Peak_63856_lociStitched	chr4	135539910	135549278	3	3085	3169.1944	955.536	6263	0
4_Peak_35963_lociStitched	chr9	90116052	90132113	4	4328	3833.7607	1620.5549	6264	0
3_Peak_71548_lociStitched	chr2	113384019	113399218	3	2877	3544.4068	1332.9523	6265	0
6_Peak_50657_lociStitched	chr12	96631053	96649464	6	3279	3720.8631	1509.702	6266	0
3_Peak_23852_lociStitched	chr19	3808642	3819306	3	3627	3178.9384	968.2912	6267	0
4_Peak_28642_lociStitched	chr1	154780749	154787224	4	4336	2841.8775	631.3125	6268	0
2_Peak_19050_lociStitched	chr17	78667768	78671635	2	3608	2516.2569	306.2664	6269	0
3_Peak_49970_lociStitched	chr1	26545486	26552735	3	2959	2832.1843	622.6891	6270	0
3_Peak_31211_lociStitched	chr20	31559226	31572930	3	3837	3373.9248	1164.84	6271	0
4_Peak_49529_lociStitched	chr3	45586381	45595701	4	4676	2985.196	777.288	6272	0
7_Peak_51223_lociStitched	chr4	87931824	87967369	7	3511	5964.451	3757.1065	6273	0
2_Peak_85175_lociStitched	chr17	70922998	70927861	2	3962	2591.979	384.6633	6274	0
7_Peak_55008_lociStitched	chr6	34327721	34358189	7	4090	5374.5552	3168.672	6275	0
1_Peak_10749_lociStitched	chr9	93194998	93196442	1	1445	2350.11	144.5444	6276	0
6_Peak_63289_lociStitched	chr6	113951970	113966994	6	3142	3787.5504	1582.0272	6277	0
3_Peak_34373_lociStitched	chr19	50036347	50056337	3	2880	3752.123	1547.226	6278	0
2_Peak_45746_lociStitched	chr13	111310918	111318984	2	2914	3130.4146	925.9768	6279	0
3_Peak_18171_lociStitched	chr1	247122700	247126780	3	3120	2613.24	409.224	6280	0
4_Peak_73680_lociStitched	chr1	158969479	158985922	4	1984	4005.5148	1802.1528	6281	0
4_Peak_78831_lociStitched	chr16	29318823	29332354	4	3346	2999.8227	796.9759	6282	0
3_Peak_52009_lociStitched	chr1	17630706	17638095	3	3364	2916.4383	713.7774	6283	0
3_Peak_83717_lociStitched	chr4	3042580	3050017	3	2802	2929.4343	727.3386	6284	0
2_Peak_16332_lociStitched	chr20	49434331	49441162	2	2213	2815.7382	614.1069	6285	0
1_Peak_7859_lociStitched	chr2	55450380	55451656	1	1277	2350.9024	150.4404	6286	0
2_Peak_74264_lociStitched	chr10	72114866	72124430	2	1955	3033.7008	833.9808	6287	0
3_Peak_31013_lociStitched	chr1	109723218	109740591	3	3429	4084.3923	1884.9705	6288	0
3_Peak_45489_lociStitched	chr2	11531542	11546799	3	3688	3725.7594	1527.2257	6289	0
5_Peak_16763_lociStitched	chr4	185811050	185821077	5	3987	3208.64	1010.7216	6290	0
1_Peak_20997_lociStitched	chr3	185676784	185679438	1	2655	2385.6806	187.9032	6291	0
4_Peak_52317_lociStitched	chr7	140151340	140157550	4	3964	2781.459	583.74	6292	0
Peak_15467	chr22	38126091	38129343	1	3253	2583.3888	386.988	6293	0
1_Peak_9983_lociStitched	chr16	77245939	77247240	1	1302	2365.0879	168.9999	6294	0
5_Peak_33777_lociStitched	chr6	106228564	106246160	5	4888	4050.5992	1854.6184	6295	0
3_Peak_35870_lociStitched	chr8	42052093	42059278	3	3997	3106.0755	911.7765	6296	0
3_Peak_74401_lociStitched	chr3	194587836	194601830	3	3296	3462.1156	1267.8564	6297	0
5_Peak_22671_lociStitched	chr1	28677631	28693348	5	3952	3737.5026	1543.4094	6298	0
3_Peak_43718_lociStitched	chr2	10633484	10640481	3	4104	2785.5057	591.9462	6299	0
4_Peak_36244_lociStitched	chr1	117167307	117175374	4	3120	2666.1435	472.7262	6300	0
3_Peak_74096_lociStitched	chr8	80802895	80813689	3	2536	3544.7496	1351.4088	6301	0
1_Peak_22032_lociStitched	chr11	57264733	57267892	1	3160	2534.7816	342.7515	6302	0
3_Peak_49625_lociStitched	chr16	68738472	68742902	3	2913	2627.433	435.469	6303	0
4_Peak_87176_lociStitched	chr8	82066120	82074205	4	3521	3389.232	1198.197	6304	0
Peak_14469	chr16	3053393	3056387	1	2995	2431.4274	240.7176	6305	0
3_Peak_29640_lociStitched	chr10	100068947	100087227	3	3453	4085.58	1895.636	6306	0
4_Peak_51697_lociStitched	chr10	122738347	122747749	4	2958	3134.6268	945.8412	6307	0
3_Peak_22294_lociStitched	chr6	42246712	42262683	3	4418	3732.4227	1545.9928	6308	0
2_Peak_46575_lociStitched	chr19	50074631	50080213	2	2633	2681.5928	495.6816	6309	0
Peak_15395	chr20	30814854	30816672	1	1819	2389.761	203.9796	6310	0
4_Peak_63686_lociStitched	chr5	142378114	142389041	4	3410	3367.7014	1183.3941	6311	0
4_Peak_43765_lociStitched	chr5	32225252	32241109	4	3075	3723.2236	1539.7147	6312	0
3_Peak_30991_lociStitched	chr11	18840690	18844502	3	3307	2488.0924	306.1036	6313	0
Peak_18353	chr21	45223757	45226720	1	2964	2447.1417	265.7811	6314	0
3_Peak_44106_lociStitched	chr20	32100521	32119197	3	2755	4284.2744	2102.9176	6315	0
3_Peak_19022_lociStitched	chr5	180300051	180317528	3	3950	3643.9545	1462.8249	6316	0
4_Peak_73233_lociStitched	chr4	54510396	54521024	4	3582	3434.9696	1254.104	6317	0
3_Peak_50206_lociStitched	chr20	45825068	45836367	3	4806	3268.8007	1088.0937	6318	0
3_Peak_30729_lociStitched	chr3	42139405	42144465	3	3811	2652.452	472.098	6319	0
3_Peak_64723_lociStitched	chr17	26560023	26563392	3	3050	2462.4021	282.3222	6320	0
7_Peak_74512_lociStitched	chr1	15579062	15612281	7	5000	5341.6152	3162.4488	6321	0
3_Peak_56886_lociStitched	chr11	128480755	128498202	3	3515	3850.5529	1671.4226	6322	0
Peak_15028	chr1	2206131	2208564	1	2434	2426.9175	248.6526	6323	0
2_Peak_51792_lociStitched	chr5	159587368	159593259	2	2430	2777.0174	599.1147	6324	0
Peak_12982	chr16	67706786	67708587	1	1802	2348.1438	170.3746	6325	0
