REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	Endometrioid_703_IP.nodup.bam	Endometrioid_703_Input.nodup.bam	enhancerRank	OVERLAP_GENES	PROXIMAL_GENES	CLOSEST_GENE	enhancerRank.1	isSuper	ensembl_gene_id	hgnc_symbol	medianCPM	keyAnnotation
3_Peak_12409_lociStitched	chr10	77154820	77170745	3	15192	36066.94	1692.8275	281	NCRNA00245,ZNF503		NCRNA00245	281	1	ENSG00000165655	ZNF503	41.4255538298821	1
12_Peak_28508_lociStitched	chr10	106056543	106111062	12	27285	39727.9953	5435.5443	282	ITPRIP,GSTO2	CCDC147,GSTO1,GSTO2	ITPRIP	282	1	ENSG00000148841	ITPRIP	18.6079243609032	1
7_Peak_50405_lociStitched	chr1	155931303	155977342	7	23533	38235.3895	4033.0164	283	ARHGEF2	ARHGEF2,ROBLD3,SCARNA4,SSR2,RXFP4,KIAA0907,SNORA42,UBQLN4	ARHGEF2	283	1	ENSG00000116584	ARHGEF2	40.3263451487774	1
4_Peak_68062_lociStitched	chr11	65537558	65561997	4	17967	37039.7484	2905.7971	284	OVOL1,DKFZp761E198	SNX32,RNASEH2C	DKFZp761E198	284	1	ENSG00000254470	AP5B1	13.9676342660136	1
17_Peak_10972_lociStitched	chr5	150420728	150488215	17	32021	41072.5882	6957.9097	285	ANXA6,TNIP1	GPX3	TNIP1	285	1	ENSG00000145901	TNIP1	75.4549823458885	1
12_Peak_85100_lociStitched	chr16	57816309	57881069	12	27942	40300.148	6216.96	286	KIFC3	KATNB1,KIFC3	KIFC3	286	1	ENSG00000140859	KIFC3	22.410545228305	1
12_Peak_9253_lociStitched	chr19	2567395	2636795	12	32501	40224.24	6169.66	287	GNG7		GNG7	287	1	ENSG00000176533	GNG7	3.87572979246659	1
4_Peak_94302_lociStitched	chr6	32934889	32949020	4	10001	35532.3995	1490.8205	288	BRD2	HLA-DMA,HLA-DOA,HLA-DMB	BRD2	288	1	ENSG00000204256	BRD2	179.822889814422	1
14_Peak_66865_lociStitched	chr9	117125843	117177247	14	23941	38486.1748	4693.1852	289	AKNA,DFNB31	ORM2,ORM1	AKNA	289	1	ENSG00000106948	AKNA	21.0513173926593	1
4_Peak_2793_lociStitched	chr17	79813305	79844767	4	17665	36716.154	2957.428	290	P4HB,ARHGDIA	MAFG,THOC4,PCYT2,NPB,LOC92659,ANAPC11,SIRT7,FAM195B,DYSFIP1	ARHGDIA	290	1	ENSG00000141522	ARHGDIA	88.0038469653008	1
15_Peak_18092_lociStitched	chr17	27235124	27323725	15	21534	41917.1331	8319.6339	291	PHF12,SEZ6	DHRS13,MIR144,SEZ6,MIR451,FLOT2,PIPOX	PHF12	291	1	ENSG00000109118	PHF12	40.3556873414298	1
28_Peak_39765_lociStitched	chr15	58730579	58821991	28	40414	42917.934	9378.8712	292	LIPC		LIPC	292	1	ENSG00000166035	LIPC	0.765177544145568	1
7_Peak_26897_lociStitched	chr12	6632343	6663020	7	18570	36373.7189	2905.1119	293	GAPDH,NCAPD2,IFFO1	IFFO1,MRPL51,NOP2,SCARNA11,SCARNA10	GAPDH	293	1	ENSG00000111640	GAPDH	838.647100205882	1
8_Peak_14891_lociStitched	chr16	636305	678154	8	18294	36923.3727	3465.0972	294	RAB40C	MIR3176,WDR90,WFIKKN1,PIGQ,C16orf11,NHLRC4,FAM195A,RHOT2,RHBDL1,C16orf13,RAB40C	RAB40C	294	1	ENSG00000197562	RAB40C	17.6714881870904	1
14_Peak_47318_lociStitched	chr16	57285730	57351410	14	28452	39105.872	5668.184	295	PLLP,ARL2BP	CCL22	PLLP	295	1	ENSG00000102934	PLLP	39.0100099184966	1
23_Peak_40390_lociStitched	chr7	75548677	75641627	23	34690	42078.465	8653.645	296	POR,TMEM120A,SNORA14A,STYXL1	MDH2,RHBDD2	SNORA14A	296	1	ENSG00000189077	TMEM120A	19.8056294545352	1
9_Peak_6009_lociStitched	chr9	124012588	124052680	9	18385	37670.4432	4301.8716	297	GSN	RAB14,GSN	GSN	297	1	ENSG00000148180	GSN	98.1535919956866	1
18_Peak_68410_lociStitched	chr16	68765935	68834362	18	32521	40358.2446	7047.981	298	CDH1	TMCO7	CDH1	298	1	ENSG00000039068	CDH1	106.075977726197	1
18_Peak_34034_lociStitched	chr1	27296933	27371550	18	34100	40151.4077	6939.381	299	TRNP1,FAM46B	C1orf172,NUDC	FAM46B	299	1	ENSG00000253368	TRNP1	11.4555410452036	1
17_Peak_29077_lociStitched	chr17	4377079	4446355	17	32490	39300.2748	6117.0708	300	SPNS2,SPNS3,MYBBP1A	GGT6,SMTNL2,MYBBP1A	SPNS2	300	1	ENSG00000183018	SPNS2	7.80143474857833	1
21_Peak_73857_lociStitched	chr11	34607364	34676212	21	29142	40510.1632	7339.1968	301	EHF		EHF	301	1	ENSG00000135373	EHF	47.2711464147324	1
41_Peak_20161_lociStitched	chr16	89382139	89520877	41	46264	46726.9584	13596.324	302	ANKRD11		ANKRD11	302	1	ENSG00000167522	ANKRD11	199.158024192965	1
12_Peak_51928_lociStitched	chr16	371614	414918	12	21289	37011.9288	3936.3336	303	AXIN1	LOC100134368,DECR2,NME4,MRPL28,RGS11,ARHGDIG,TMEM8A,PDIA2	AXIN1	303	1	ENSG00000103126	AXIN1	26.1732013459724	1
8_Peak_47291_lociStitched	chr15	89157448	89200729	8	21223	37377.4716	4341.0843	304	ISG20,AEN	MIR1179,MIR7-2	ISG20	304	1	ENSG00000181026	AEN	12.2932971559753	1
6_Peak_11569_lociStitched	chr3	49370261	49396906	6	15940	35544.43	2592.5585	305	USP4,RHOA,GPX1	GPX1	USP4	305	1	ENSG00000233276	GPX1	82.8580372978786	1
5_Peak_167_lociStitched	chr2	201979498	201998050	5	15395	34981.6512	2035.1544	306	CFLAR	CASP10,FAM126B,NDUFB3	CFLAR	306	1	ENSG00000003402	CFLAR	169.444852423572	1
23_Peak_18066_lociStitched	chr8	103068656	103141477	23	26606	42119.6664	9175.446	307	NCALD	NCALD	NCALD	307	1	ENSG00000104490	NCALD	49.9497218416312	1
24_Peak_22260_lociStitched	chr21	45556145	45638935	24	38395	40194.545	7252.404	308	C21orf33	ICOSLG,PWP2,DNMT3L	C21orf33	308	1	ENSG00000160221	GATD3A	0.258407473787289	2
5_Peak_4198_lociStitched	chr17	74117540	74143958	5	18387	35344.6422	2464.7994	309	FOXJ1,RNF157	EXOC7,GALR2,ZACN,SRP68	FOXJ1	309	1	ENSG00000129654	FOXJ1	31.3732942451966	1
14_Peak_5904_lociStitched	chr6	44010450	44055472	14	25930	37332.2424	4457.178	310		C6orf223,TMEM63B,MRPL14	MRPL14	310	1	ENSG00000180992	MRPL14	13.5709542100765	1
8_Peak_72750_lociStitched	chr15	75466242	75513459	8	19997	36805.6515	3975.6714	311	C15orf39	GOLGA6C	C15orf39	311	1	ENSG00000167173	C15orf39	20.9261831752078	1
11_Peak_13292_lociStitched	chr13	113627169	113680932	11	25289	37220.1249	4392.4371	312	MCF2L	LOC100289410	MCF2L	312	1	ENSG00000126217	MCF2L	20.4716143122597	1
Peak_6159	chr22	30636555	30655161	1	18607	34488.0816	1665.237	313	LIF	OSM,GATSL3	LIF	313	1	ENSG00000128342	LIF	18.2292297281738	1
1_Peak_2664_lociStitched	chr1	156712762	156723573	1	10812	33807.0781	1003.2608	314	HDGF	C1orf66,PRCC,ISG20L2,MRPL24,CRABP2	HDGF	314	1	ENSG00000143321	HDGF	206.41789514421	1
20_Peak_41822_lociStitched	chr9	134236322	134312543	20	31564	39482.478	6798.9132	315	BAT2L1	SNORD62B	BAT2L1	315	1	ENSG00000130723	PRRC2B	185.037934351908	2
24_Peak_82001_lociStitched	chr15	60654333	60717256	24	27462	39131.8137	6462.1921	316	ANXA2,NARG2	ANXA2	ANXA2	316	1	ENSG00000182718	ANXA2	217.99673473381	1
5_Peak_5573_lociStitched	chr5	175957543	175982166	5	18043	35033.6044	2368.7326	317	CDHR2,RNF44		CDHR2	317	1	ENSG00000074276	CDHR2	2.68516206295631	1
6_Peak_58548_lociStitched	chr11	1772101	1807382	6	24408	35517.3827	2882.4577	318	MOB2,CTSD	SYT8,LOC402778	MOB2	318	1	ENSG00000117984	CTSD	208.0467283403	1
6_Peak_53671_lociStitched	chr3	39166721	39197160	6	15322	35467.5228	2882.5733	319	TTC21A,CSRNP1	GORASP1,XIRP1,TTC21A	CSRNP1	319	1	ENSG00000144655	CSRNP1	27.4618209802221	1
7_Peak_74232_lociStitched	chr1	152006035	152024565	7	12614	34406.504	1934.532	320	S100A11	TCHHL1,S100A10	S100A11	320	1	ENSG00000163191	S100A11	201.514888662676	1
Peak_326	chr12	6441989	6453250	1	11262	33441.7917	1105.8302	321	TNFRSF1A	PLEKHG6,SCNN1A,LTBR	TNFRSF1A	321	1	ENSG00000067182	TNFRSF1A	55.2386915319191	1
20_Peak_10474_lociStitched	chr14	75016458	75098295	20	36096	40321.0899	8011.8423	322	LTBP2		LTBP2	322	1	ENSG00000119681	LTBP2	36.5216965310468	1
13_Peak_45069_lociStitched	chr7	2646793	2687288	13	21814	35785.4315	3510.9165	323	TTYH3,IQCE	AMZ1,IQCE	TTYH3	323	1	ENSG00000136295	TTYH3	45.1711409999719	1
5_Peak_10632_lociStitched	chr15	72512420	72530669	5	12509	33744.2259	1706.2815	324	PKM2	GRAMD2,PKM2,PARP6	PKM2	324	1	ENSG00000067225	PKM	435.75010163649	2
7_Peak_14745_lociStitched	chr17	980536	1027216	7	24321	36307.704	4317.9	325	ABR		ABR	325	1	ENSG00000159842	ABR	32.9584852865261	1
13_Peak_21057_lociStitched	chr7	1066873	1142278	13	29201	38313.2805	6341.5605	326	GPER,C7orf50,GPR146	CYP2W1,C7orf50,MIR339,GPER	GPR146	326	1	ENSG00000164849	GPR146	3.25551223857318	1
12_Peak_63496_lociStitched	chr8	38757313	38801052	12	18897	37339.9843	5375.5231	327	PLEKHA2	HTRA4	PLEKHA2	327	1	ENSG00000169499	PLEKHA2	38.6346431917302	1
12_Peak_12674_lociStitched	chr10	126808709	126851777	12	21170	36013.4616	4082.8464	328	CTBP2		CTBP2	328	1	ENSG00000175029	CTBP2	116.261976266353	1
10_Peak_43291_lociStitched	chr5	1101815	1162578	10	24849	37399.6265	5535.5093	329	SLC12A7	SLC6A19	SLC12A7	329	1	ENSG00000113504	SLC12A7	69.7925001998584	1
8_Peak_61868_lociStitched	chr11	69038138	69080784	8	22598	35822.64	3983.1364	330	MYEOV		MYEOV	330	1	ENSG00000172927	MYEOV	5.42779594893642	1
11_Peak_58748_lociStitched	chr1	207978299	208022166	11	19035	36120.0878	4334.0596	331	LOC148696	MIR29C,MIR29B2	LOC148696	331	1	ENSG00000203709	MIR29B2CHG	25.9795159730217	2
14_Peak_21668_lociStitched	chr11	72991935	73056418	14	29519	38238.419	6493.4381	332	P2RY6,ARHGEF17	RELT,P2RY6	ARHGEF17	332	1	ENSG00000110237	ARHGEF17	29.4157953479516	1
Peak_2228	chr9	140500036	140510421	1	10386	32919.4115	1226.4685	333	ARRDC1,C9orf37	ZMYND19,EHMT1,WDR85	ARRDC1	333	1	ENSG00000197070	ARRDC1	32.9933920794592	1
5_Peak_26410_lociStitched	chr19	16675681	16700107	5	19678	34303.8744	2613.582	334	SLC35E1,MED26	CHERP	SLC35E1	334	1	ENSG00000127526	SLC35E1	70.0374062680061	1
16_Peak_29685_lociStitched	chr8	142356710	142428391	16	27825	39725.6102	8049.7763	335	GPR20	PTP4A3,LOC731779	GPR20	335	1	ENSG00000261655		0.695934827540669	1
9_Peak_57116_lociStitched	chr19	40898169	40946681	9	14254	36126.8864	4506.7648	336	SERTAD1,PRX	SPTBN4,PRX,SERTAD3,PLD3,BLVRB,HIPK4,C19orf47	PRX	336	1	ENSG00000197019	SERTAD1	9.39799241087089	1
14_Peak_109825_lociStitched	chr5	60570892	60631289	14	21006	37693.7677	6178.6131	337	ZSWIM6		ZSWIM6	337	1	ENSG00000130449	ZSWIM6	31.5973892040909	1
13_Peak_5400_lociStitched	chr7	4721078	4788585	13	19928	37979.4382	6588.6832	338	FOXK1	KIAA0415	FOXK1	338	1	ENSG00000164916	FOXK1	54.2112448926585	1
Peak_432	chr19	59064278	59075577	1	11300	32528.6911	1227.0714	339	MZF1,CHMP2A,LOC100131691,UBE2M	SLC27A5,ZBTB45,TRIM28,MGC2752	UBE2M	339	1	ENSG00000130725	UBE2M	22.3534266606063	1
Peak_1545	chr11	67774664	67786480	1	11817	32558.988	1305.668	340	ALDH3B1	TCIRG1,NDUFS8,UNC93B1	ALDH3B1	340	1	ENSG00000006534	ALDH3B1	44.1538815043283	1
10_Peak_6090_lociStitched	chr5	176879815	176930529	10	18118	35748.2986	4554.1172	341	DBN1,PRR7,PDLIM7,DOK3	F12,DOK3,GRK6,PDLIM7,DDX41	DBN1	341	1	ENSG00000113758	DBN1	46.9615290193424	1
5_Peak_5186_lociStitched	chr19	53421426	53451162	5	19525	33789.0168	2616.768	342	ZNF321	ZNF702P,ZNF816,ZNF320	ZNF321	342	1	ENSG00000213801	ZNF321P	12.0303035018749	1
11_Peak_68182_lociStitched	chr1	8907473	8964874	11	19162	36662.0187	5493.2757	343	ENO1	CA6,RERE	ENO1	343	1	ENSG00000074800	ENO1	380.896834688852	1
13_Peak_25311_lociStitched	chr5	1470231	1518419	13	27147	35596.4756	4544.1284	344	LPCAT1	SLC6A3	LPCAT1	344	1	ENSG00000153395	LPCAT1	40.6454739774061	1
11_Peak_13979_lociStitched	chr14	104006546	104045306	11	16543	34903.38	3856.62	345	BAG5,C14orf153	TRMT61A,CKB	BAG5	345	1	ENSG00000166170	BAG5	34.9173099973945	1
7_Peak_34333_lociStitched	chr12	53583583	53628551	7	19391	35326.8608	4330.4184	346	ZNF740,ITGB7,RARG	ESPL1,MFSD5,CSAD	ITGB7	346	1	ENSG00000172819	RARG	18.8880036782306	1
15_Peak_51366_lociStitched	chr7	541880	651247	15	28951	40017.3853	9033.7142	347	FLJ44511,PRKAR1B,PDGFA		FLJ44511	347	1	ENSG00000223855		0.787623928687059	1
4_Peak_54568_lociStitched	chr19	47596421	47618279	4	13188	33047.1102	2089.6248	348	ZC3H4	SAE1,TMEM160	ZC3H4	348	1	ENSG00000130749	ZC3H4	41.4366432523609	1
20_Peak_40932_lociStitched	chr22	29177819	29226554	20	23648	36010.2915	5092.8075	349	CCDC117,XBP1	XBP1,HSCB,CHEK2	XBP1	349	1	ENSG00000100219	XBP1	100.319523712532	1
21_Peak_93728_lociStitched	chr1	54736724	54823369	21	35879	39137.5465	8239.9395	350	SSBP3		SSBP3	350	1	ENSG00000157216	SSBP3	127.467423012349	1
12_Peak_20823_lociStitched	chr17	43485426	43547441	12	22449	34771.8105	3944.154	351	ARHGAP27,PLEKHM1,SH3D20	ARHGAP27,MIR4315-1	SH3D20	351	1	ENSG00000159314	ARHGAP27	26.7795721637649	2
20_Peak_28091_lociStitched	chr13	111159003	111230332	20	31265	37932.7622	7218.4948	352	COL4A2,RAB20	CARKD	RAB20	352	1	ENSG00000139832	RAB20	6.29503343757544	1
3_Peak_37435_lociStitched	chr8	29197254	29210992	3	10766	32644.2356	1943.927	353	DUSP4		DUSP4	353	1	ENSG00000120875	DUSP4	13.071353937999	1
Peak_2665	chr17	27067703	27078925	1	11223	31760.5044	1064.9678	354	TRAF4,NEK8	RAB34,SNORD42A,RPL23A,PROCA1,SNORD4A,SNORD4B,TLCD1,SNORD42B	TRAF4	354	1	ENSG00000076604	TRAF4	41.3165370400352	1
2_Peak_75234_lociStitched	chr15	75740300	75749691	2	8265	31702.1378	1028.3145	355	SIN3A		SIN3A	355	1	ENSG00000169375	SIN3A	57.0089144419703	1
8_Peak_22431_lociStitched	chr10	71075737	71110353	8	20616	34162.5304	3510.0624	356	HK1	HK1	HK1	356	1	ENSG00000156515	HK1	40.7032697563267	1
10_Peak_24731_lociStitched	chr16	89537871	89576290	10	18442	34473.3687	3903.3704	357	SPG7,ANKRD11		ANKRD11	357	1	ENSG00000167522	ANKRD11	199.158024192965	1
9_Peak_45850_lociStitched	chr10	3789234	3829182	9	16695	34742.7756	4194.54	358	KLF6	KLF6	KLF6	358	1	ENSG00000067082	KLF6	220.962320472183	1
9_Peak_117864_lociStitched	chr19	39326376	39361685	9	20685	33649.477	3117.7847	359	HNRNPL,RINL	ECH1,SIRT2,NFKBIB,LGALS7B,LGALS4	HNRNPL	359	1	ENSG00000104824	HNRNPL	219.451405176826	1
14_Peak_34392_lociStitched	chr20	47355024	47414664	14	29170	36201.48	5683.692	360	PREX1		PREX1	360	1	ENSG00000124126	PREX1	16.9974693868973	1
Peak_2467	chr11	65336259	65346685	1	10427	31583.4818	1099.943	361	FAM89B,EHBP1L1,SSSCA1	SCYL1,LTBP3,PCNXL3,MAP3K11,KCNK7	FAM89B	361	1	ENSG00000173465	SSSCA1	21.4811024882928	1
12_Peak_441_lociStitched	chr17	37023991	37071891	12	27349	34852.04	4387.64	362	LASP1	SNORA21,CWC25,C17orf98,RPL23	LASP1	362	1	ENSG00000002834	LASP1	92.6056177377896	1
48_Peak_25038_lociStitched	chr3	66432038	66547245	48	51781	42545.9451	12131.2971	363	LRIG1		LRIG1	363	1	ENSG00000144749	LRIG1	42.9096892897944	1
5_Peak_20495_lociStitched	chr12	89721952	89749296	5	10928	33438.9776	3073.4656	364	DUSP6	DUSP6	DUSP6	364	1	ENSG00000139318	DUSP6	59.8028176569667	1
14_Peak_26925_lociStitched	chr8	134246042	134316301	14	25195	39633.1019	9274.188	365	NDRG1	WISP1	NDRG1	365	1	ENSG00000104419	NDRG1	215.319684111787	1
9_Peak_28902_lociStitched	chr22	19928426	19979675	9	21521	35269.5618	4935.2787	366	TXNRD2,COMT,ARVCF	C22orf25,MIR185	COMT	366	1	ENSG00000093010	COMT	27.7990646541379	1
7_Peak_49472_lociStitched	chr12	125388954	125425992	7	12909	34119.4056	3848.2482	367	UBC	SCARB1,DHX37	UBC	367	1	ENSG00000150991	UBC	333.878972987389	1
19_Peak_59907_lociStitched	chr5	149834276	149902741	19	25347	36094.748	5915.376	368	NDST1	CD74,RPS14	NDST1	368	1	ENSG00000070614	NDST1	51.3446529605835	1
7_Peak_16125_lociStitched	chr2	97531995	97557874	7	20806	32752.4624	2590.4879	369	FAM178B,SEMA4C	ANKRD39,ANKRD23	SEMA4C	369	1	ENSG00000168758	SEMA4C	39.4529417335702	1
30_Peak_47919_lociStitched	chr1	19696120	19805824	30	44708	40689.2136	10531.584	370	CAPZB		CAPZB	370	1	ENSG00000077549	CAPZB	98.7623344479686	1
11_Peak_35024_lociStitched	chr19	54332430	54393906	11	20373	35176.5672	5053.3272	371	MYADM,PRKCG	MIR371,MYADM,MIR373,CACNG7,MIR372,NLRP12	MYADM	371	1	ENSG00000179820	MYADM	99.1240255667736	1
5_Peak_38569_lociStitched	chr13	111352629	111370271	5	8830	31933.7842	1824.1828	372	ING1,CARS2		CARS2	372	1	ENSG00000134905	CARS2	40.4278303939541	1
Peak_1344	chr19	13270600	13281746	1	11147	31184.2788	1127.9752	373		NACC1,TRMT1,IER2,STX10	IER2	373	1	ENSG00000160888	IER2	73.6196528020863	1
16_Peak_38656_lociStitched	chr2	9879016	9977489	16	33687	39458.1311	9414.0188	374		TAF1B	TAF1B	374	1	ENSG00000115750	TAF1B	15.5044484272374	1
10_Peak_38861_lociStitched	chr16	22199509	22251038	10	19189	35668.3738	5626.9668	375	EEF2K		EEF2K	375	1	ENSG00000103319	EEF2K	44.9916123805203	1
31_Peak_37532_lociStitched	chr7	130565310	130646943	31	31289	38261.3871	8293.9128	376	FLJ43663,LOC646329	MIR29A,MIR29B1	LOC646329	376	1	ENSG00000273319		36.5934907876675	1
3_Peak_13914_lociStitched	chr1	1693974	1715549	3	12894	32289.145	2323.6275	377	NADK	NADK,SLC35E2,CDK11A,CDK11B	NADK	377	1	ENSG00000008130	NADK	30.7705058025264	1
12_Peak_24837_lociStitched	chr10	73716412	73770715	12	23934	35172.0531	5223.9486	378	CHST3		CHST3	378	1	ENSG00000122863	CHST3	11.4284340034271	1
7_Peak_3448_lociStitched	chr9	140187885	140215815	7	21770	32415.558	2471.805	379	NRARP,EXD3	COBRA1,C9orf173,FAM166A,C9orf167	NRARP	379	1	ENSG00000198435	NRARP	1.07504460504784	1
Peak_1244	chr1	1365008	1374451	1	9444	30909.7719	975.4619	380	VWA1	TMEM88B,MRPL20,LOC441869,ATAD3B,ATAD3C,LOC148413,CCNL2	VWA1	380	1	ENSG00000179403	VWA1	42.962593007301	1
24_Peak_28798_lociStitched	chr17	38629775	38718173	24	35599	37843.1838	7946.9802	381	TNS4,CCR7	IGFBP4	TNS4	381	1	ENSG00000131746	TNS4	5.53661815818495	1
20_Peak_66736_lociStitched	chr8	27182094	27267117	20	28713	40555.971	10763.9118	382	PTK2B	TRIM35	PTK2B	382	1	ENSG00000120899	PTK2B	16.7302732540777	1
6_Peak_65337_lociStitched	chr3	187437759	187469224	6	14717	32969.027	3335.29	383	BCL6,LOC100131635	RTP2,SST	BCL6	383	1	ENSG00000113916	BCL6	31.4646162650405	1
Peak_2010	chr19	36388997	36401532	1	12536	30574.1185	965.195	384	TYROBP,HCST,NFKBID	KIRREL2,APLP1,TYROBP,LRFN3,NPHS1	HCST	384	1	ENSG00000011600	TYROBP	11.2298552265509	1
22_Peak_6341_lociStitched	chr22	43357485	43436365	22	27883	36718.64	7114.976	385	PACSIN2,TTLL1	TTLL1,PACSIN2	PACSIN2	385	1	ENSG00000100266	PACSIN2	43.0152641520523	1
28_Peak_21720_lociStitched	chr2	69961017	70028721	28	31600	36654.9456	7142.772	386	ANXA4	GMCL1	ANXA4	386	1	ENSG00000196975	ANXA4	66.1161696193721	1
10_Peak_32962_lociStitched	chr12	53292122	53322615	10	18631	32173.1643	2674.2361	387	KRT8	KRT18,KRT78	KRT8	387	1	ENSG00000170421	KRT8	560.232747258979	1
11_Peak_74248_lociStitched	chr1	33791197	33833428	11	22761	33767.9076	4332.9006	388	PHC2,MIR3605		PHC2	388	1	ENSG00000134686	PHC2	46.228330651437	1
17_Peak_56432_lociStitched	chr5	138892946	138945296	17	17012	34430.595	5093.655	389	UBE2D2	TMEM173	UBE2D2	389	1	ENSG00000131508	UBE2D2	47.1979422565184	1
11_Peak_11824_lociStitched	chr14	104320653	104379997	11	24084	34900.2064	5613.9424	390	C14orf2	TDRD9,PPP1R13B,C14orf2	PPP1R13B	390	1	ENSG00000088808	PPP1R13B	45.4343954001488	1
Peak_87	chr3	49054083	49061877	1	7795	30088.737	837.0756	391	MIR191,DALRD3,MIR425,NDUFAF3,IMPDH2	P4HTM,WDR6	NDUFAF3	391	1	ENSG00000178057	NDUFAF3	21.9412012530698	1
13_Peak_7978_lociStitched	chr1	21933439	22002889	13	21228	35204.205	5965.755	392	RAP1GAP		RAP1GAP	392	1	ENSG00000076864	RAP1GAP	12.3328615938756	1
19_Peak_22856_lociStitched	chr8	141551836	141641589	19	26497	39904.1838	10680.607	393	EIF2C2	CHRAC1	EIF2C2	393	1	ENSG00000123908	AGO2	82.3241016613085	2
8_Peak_83561_lociStitched	chr19	2259523	2302905	8	15773	33321.7142	4125.6282	394	LINGO3,C19orf35,OAZ1	AMH,SPPL2B,JSRP1,LSM7,PLEKHJ1,MIR1227,MIR4321,SF3A2	C19orf35	394	1	ENSG00000104904	OAZ1	198.442224368004	1
9_Peak_56493_lociStitched	chr16	4339452	4379307	9	23094	33159.36	4017.384	395		GLIS2,VASN,SRL,TFAP4,PAM16	GLIS2	395	1	ENSG00000126603	GLIS2	11.1363399641971	1
11_Peak_19350_lociStitched	chr21	43170079	43208142	11	24082	33012.0399	3931.9079	396	RIPK4	NCRNA00112,C21orf129	RIPK4	396	1	ENSG00000183421	RIPK4	14.847715820725	1
12_Peak_104101_lociStitched	chr11	44578671	44638676	12	22456	34970.914	5934.4945	397	CD82	CD82	CD82	397	1	ENSG00000085117	CD82	60.8515781024018	1
14_Peak_33558_lociStitched	chr15	74485783	74538308	14	26202	33568.7275	4616.9475	398	STRA6,CCDC33	ISLR,STRA6	STRA6	398	1	ENSG00000137868	STRA6	7.20248493311756	1
13_Peak_51553_lociStitched	chr2	217497239	217560671	13	24907	34380.144	5429.7792	399	IGFBP5,IGFBP2		IGFBP2	399	1	ENSG00000115461	IGFBP5	103.067138194963	1
30_Peak_37012_lociStitched	chr10	14574609	14648074	30	31352	36850.044	7912.1805	400	FAM107B		MIR1265	400	1	ENSG00000065809	FAM107B	42.6375116549016	2
13_Peak_54952_lociStitched	chr5	170845324	170923357	13	22563	36043.4427	7124.4129	401	FGF18	MIR3912,NPM1	FGF18	401	1	ENSG00000156427	FGF18	12.4711521095288	1
Peak_2438	chr12	6476880	6488383	1	11504	29875.5916	997.3101	402	SCNN1A	LTBR,TNFRSF1A	SCNN1A	402	1	ENSG00000111319	SCNN1A	105.093359494062	1
Peak_3675	chr19	2080313	2098306	1	17994	30822.009	1966.6349	403	IZUMO4,MOBKL2A	MKNK2	MOBKL2A	403	1	ENSG00000172081	MOB3A	23.313668289137	2
Peak_1862	chr16	31137440	31147244	1	9805	29740.434	990.204	404	PRSS8,MYST1	PRSS53,VKORC1,FUS,PRSS36,MYST1,BCKDK	PRSS8	404	1	ENSG00000052344	PRSS8	83.986871091441	1
2_Peak_330_lociStitched	chr22	41836628	41846703	2	9283	29704.1225	1040.7475	405	TOB2	ACO2,PHF5A	TOB2	405	1	ENSG00000183864	TOB2	66.0566898580497	1
Peak_595	chr19	1166094	1174865	1	8772	29396.8836	768.3396	406	SBNO2	STK11,SBNO2	SBNO2	406	1	ENSG00000064932	SBNO2	57.0415508509097	1
18_Peak_65050_lociStitched	chr2	20764656	20836049	18	32163	35767.893	7160.7179	407	HS1BP3	GDF7	HS1BP3	407	1	ENSG00000118960	HS1BP3	14.8533866828827	1
4_Peak_37368_lociStitched	chr19	50351305	50374609	4	17702	30873.1392	2281.4616	408	PNKP,AKT1S1,PTOV1	IL4I1,FUZ,TBC1D17,MED25	PNKP	408	1	ENSG00000104960	PTOV1	109.116700310983	1
9_Peak_71295_lociStitched	chr17	73670846	73734246	9	24467	34495.94	5915.22	409	SAP30BP,ITGB4	GALK1,RECQL5,LOC643008,H3F3B,LOC100130933,UNK	ITGB4	409	1	ENSG00000132470	ITGB4	67.877673663752	1
15_Peak_55322_lociStitched	chr17	70556559	70631604	15	20908	35533.8075	6979.185	410	LOC100499467,FLJ26484		LOC100499467	410	1	ENSG00000227036	LINC00511	12.0247001253451	2
11_Peak_29094_lociStitched	chr8	29106591	29149138	11	13726	33939.7419	5390.7049	411	KIF13B		KIF13B	411	1	ENSG00000197892	KIF13B	53.7395272329499	1
9_Peak_53568_lociStitched	chr19	45347247	45383672	9	18338	31602.33	3070.6275	412	PVRL2	APOC1,BCAM,APOC1P1,TOMM40,APOE	PVRL2	412	1	ENSG00000130202	NECTIN2	39.5047398965027	2
5_Peak_511_lociStitched	chr15	70383684	70407105	5	13275	30880.5885	2391.2841	413	TLE3	MIR629	TLE3	413	1	ENSG00000140332	TLE3	48.8326835785977	1
Peak_11	chr17	7474513	7488399	1	13887	29925.7186	1453.8642	414	SNORA48,CD68,EIF4A1,SNORD10,SNORA67,MPDU1,SENP3	TNFSF13,TNFSF12-TNFSF13,FXR2,MPDU1,SAT2,SHBG,SOX15	SNORA67	414	1	ENSG00000264772		268.91602098499	1
8_Peak_44344_lociStitched	chr1	12651141	12689862	8	18043	32254.593	3810.1464	415	DHRS3	AADACL4	DHRS3	415	1	ENSG00000162496	DHRS3	49.3693560933508	1
