#HGSerous_561_IP Enhancers
#Created from /media/Data01/Marcos/MTF/histologies/RoseRes/HGSerous_561_IP_12KB_STITCHED_TSS_DISTAL_ENHANCER_REGION_MAP.txt
#Ranked by HGSerous_561_IP.nodup.bam
#Using cutoff of 11876.6455 for Super-Enhancers
#Created on Oct 24 2018 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	HGSerous_561_IP.nodup.bam	HGSerous_561_Input.nodup.bam	enhancerRank	isSuper
3_Peak_80946_lociStitched	chr1	100194401	100197895	3	2205	1842.7356	300.8334	8601	0
2_Peak_74834_lociStitched	chr2	213133365	213148722	2	2865	3042.2217	1500.3789	8602	0
1_Peak_24731_lociStitched	chr20	36926898	36929193	1	2296	1785.7395	244.188	8603	0
3_Peak_21750_lociStitched	chr6	114514562	114517560	3	2596	1714.2564	172.9846	8604	0
2_Peak_52357_lociStitched	chr5	106906622	106908607	2	1868	1676.3325	135.1785	8605	0
4_Peak_39973_lociStitched	chr9	12838281	12861242	4	3378	3586.5082	2045.8251	8606	0
2_Peak_14014_lociStitched	chr22	30473727	30483843	2	2608	2499.6636	958.9968	8607	0
4_Peak_51144_lociStitched	chr9	129173571	129199815	4	4381	4852.5156	3311.9928	8608	0
Peak_20086	chr2	70295246	70297312	1	2067	1851.7558	311.7594	8609	0
2_Peak_32342_lociStitched	chr6	150216209	150219264	2	2403	1744.7105	204.9905	8610	0
1_Peak_12649_lociStitched	chr3	130445401	130446759	1	1359	1677.6732	138.1086	8611	0
1_Peak_15854_lociStitched	chr6	3284442	3286021	1	1580	1829.1136	289.5886	8612	0
2_Peak_20354_lociStitched	chr2	65889187	65898708	2	2082	3011.4923	1472.8987	8613	0
3_Peak_46797_lociStitched	chr3	188390301	188399270	3	2501	2855.7296	1319.3399	8614	0
2_Peak_10160_lociStitched	chr9	130457788	130462270	2	1715	2093.094	557.1126	8615	0
1_Peak_12992_lociStitched	chr19	24322214	24324229	1	2016	1701.2645	165.633	8616	0
3_Peak_98688_lociStitched	chr8	59072216	59085534	3	3337	2979.2366	1443.6712	8617	0
2_Peak_15839_lociStitched	chr1	173217082	173219361	2	2165	1779.4432	244.0809	8618	0
1_Peak_15451_lociStitched	chr12	32818773	32820357	1	1585	1724.3424	189.1296	8619	0
2_Peak_35442_lociStitched	chr7	39392726	39394781	2	1800	1829.361	295.3035	8620	0
4_Peak_32604_lociStitched	chr7	91186786	91199883	4	4304	3212.6941	1679.0354	8621	0
Peak_16346	chr11	64098789	64100402	1	1614	1684.4559	151.1381	8622	0
5_Peak_38566_lociStitched	chr19	3427879	3435618	5	2915	2094.9473	562.6253	8623	0
4_Peak_56221_lociStitched	chr16	56329096	56335969	4	3314	1964.9907	433.6863	8624	0
5_Peak_40082_lociStitched	chr6	36790221	36798597	5	2881	2429.04	897.9072	8625	0
1_Peak_11361_lociStitched	chr11	85392872	85394330	1	1459	1669.8474	138.8016	8626	0
4_Peak_51108_lociStitched	chr6	49630367	49644906	4	3525	2868.5447	1337.588	8627	0
3_Peak_59076_lociStitched	chr7	94598395	94602360	3	2607	2007.876	477.386	8628	0
3_Peak_81458_lociStitched	chr5	40600519	40604375	3	2988	1924.144	393.6976	8629	0
1_Peak_24979_lociStitched	chr22	41396961	41399727	1	2767	1748.9418	218.7906	8630	0
Peak_36678	chr17	4636913	4640937	1	4025	1796.716	266.7912	8631	0
1_Peak_10162_lociStitched	chr11	57825556	57827157	1	1602	1671.6041	141.6885	8632	0
1_Peak_15799_lociStitched	chr8	144763628	144765246	1	1619	1760.8694	231.374	8633	0
2_Peak_37418_lociStitched	chr10	25349147	25352108	2	2289	1850.625	321.2685	8634	0
1_Peak_27425_lociStitched	chr8	79119556	79122800	1	3245	1840.6456	312.0728	8635	0
1_Peak_28002_lociStitched	chr3	178452757	178455074	1	2318	1972.2304	444.1689	8636	0
2_Peak_20293_lociStitched	chr4	186147696	186151348	2	3143	1803.3576	275.3608	8637	0
1_Peak_21765_lociStitched	chr11	94410632	94412700	1	2069	1724.712	197.2872	8638	0
2_Peak_25507_lociStitched	chr15	100013653	100027900	2	3095	3150.0117	1622.7333	8639	0
4_Peak_46433_lociStitched	chr3	122795343	122810477	4	2798	3299.212	1772.1914	8640	0
1_Peak_11677_lociStitched	chr10	134043026	134044553	1	1528	1621.674	94.8267	8641	0
3_Peak_31192_lociStitched	chr1	54586869	54591692	3	3162	2083.536	557.0565	8642	0
5_Peak_25237_lociStitched	chr9	92045568	92052193	5	2842	2054.4125	528.675	8643	0
2_Peak_51315_lociStitched	chr17	64344951	64348270	2	2311	1899.4637	374.0513	8644	0
2_Peak_13557_lociStitched	chrX	53012549	53025472	2	2596	2703.4916	1178.5776	8645	0
3_Peak_48220_lociStitched	chr7	80802648	80812105	3	3426	2509.8878	985.4194	8646	0
5_Peak_52637_lociStitched	chr9	89336019	89357332	5	3542	2934.8001	1410.9206	8647	0
4_Peak_32238_lociStitched	chr12	91513734	91521442	4	3924	2085.7848	561.9132	8648	0
Peak_19046	chr15	41148910	41151404	1	2495	1766.2508	242.4168	8649	0
3_Peak_28006_lociStitched	chr4	11544758	11550998	3	2765	2225.808	702	8650	0
2_Peak_49587_lociStitched	chr12	130697061	130708169	2	2612	2189.3868	666.48	8651	0
1_Peak_14858_lociStitched	chr2	187832028	187833722	1	1695	1825.6238	302.7178	8652	0
5_Peak_38024_lociStitched	chr9	16243322	16254053	5	3367	2713.8699	1191.141	8653	0
6_Peak_53762_lociStitched	chr20	36808863	36815898	6	3529	2178.036	655.662	8654	0
1_Peak_20375_lociStitched	chr1	88313786	88316300	1	2515	1737.4254	215.4498	8655	0
1_Peak_12655_lociStitched	chr10	69523197	69524798	1	1602	1718.0331	196.1225	8656	0
2_Peak_40949_lociStitched	chr6	110830061	110834209	2	3105	1719.346	197.4448	8657	0
6_Peak_51616_lociStitched	chr10	89675211	89687314	6	2783	2606.9862	1085.6391	8658	0
1_Peak_15765_lociStitched	chr7	73456537	73458287	1	1751	1716.4	196	8659	0
2_Peak_56595_lociStitched	chr22	40672145	40674180	2	1908	1715.7085	195.36	8660	0
2_Peak_39178_lociStitched	chr9	16138252	16152005	2	3332	3174.1924	1654.4859	8661	0
1_Peak_13842_lociStitched	chr11	45920720	45922623	1	1904	1661.5093	142.1541	8662	0
2_Peak_7867_lociStitched	chr12	6999724	7009627	2	1643	2253.9228	734.8026	8663	0
3_Peak_55247_lociStitched	chr18	6604007	6608442	3	3666	1958.0525	439.065	8664	0
4_Peak_28063_lociStitched	chr12	126967479	126979039	4	2435	2144.38	625.396	8665	0
4_Peak_40524_lociStitched	chr12	117951049	117965071	4	3871	2537.982	1019.3994	8666	0
3_Peak_53195_lociStitched	chr5	133155751	133162153	3	3401	2880.2598	1361.7054	8667	0
3_Peak_92253_lociStitched	chr8	118421027	118429230	3	3720	2620.8585	1102.4832	8668	0
1_Peak_14054_lociStitched	chr14	33365779	33367216	1	1438	1687.3254	168.9912	8669	0
5_Peak_39359_lociStitched	chr11	35408485	35414000	5	3426	2064.2645	545.985	8670	0
1_Peak_14845_lociStitched	chr3	48272778	48274965	1	2188	1722.2625	204.2658	8671	0
4_Peak_56909_lociStitched	chr6	155506720	155523698	4	3517	2730.0624	1212.2292	8672	0
1_Peak_23197_lociStitched	chr22	38028208	38031038	1	2831	1735.922	218.193	8673	0
1_Peak_20536_lociStitched	chr22	29705056	29707801	1	2746	1829.817	312.381	8674	0
1_Peak_22922_lociStitched	chr2	41824572	41826609	1	2038	1802.745	286.1985	8675	0
3_Peak_33569_lociStitched	chr1	110358623	110369683	3	3286	2976.246	1459.92	8676	0
2_Peak_41454_lociStitched	chr5	52020377	52024230	2	3423	1905.3085	389.153	8677	0
4_Peak_39883_lociStitched	chr3	48153992	48158315	4	2452	1954.4283	438.3522	8678	0
2_Peak_16088_lociStitched	chr5	109074986	109077077	2	1773	1767.7314	251.9655	8679	0
2_Peak_11941_lociStitched	chr19	903418	910209	2	2300	1957.1662	441.415	8680	0
2_Peak_101244_lociStitched	chr13	22784233	22795434	2	3449	2451.8989	936.4036	8681	0
4_Peak_32842_lociStitched	chr11	96487412	96493604	4	2639	2134.3824	619.2	8682	0
3_Peak_82197_lociStitched	chr4	129438507	129447849	3	3057	2135.5812	621.243	8683	0
1_Peak_16405_lociStitched	chr2	110969175	110970692	1	1518	1687.9659	173.6965	8684	0
2_Peak_23128_lociStitched	chr22	24751002	24754174	2	2907	1777.2716	263.276	8685	0
5_Peak_38679_lociStitched	chr4	145620107	145633124	5	3421	2430.2739	916.3968	8686	0
Peak_34130	chr17	79091181	79094216	1	3036	1807.9495	294.0915	8687	0
1_Peak_18624_lociStitched	chr9	31540706	31543292	1	2587	1760.0316	246.4458	8688	0
4_Peak_60911_lociStitched	chr13	114516385	114524816	4	1959	2224.9409	711.5764	8689	0
2_Peak_81141_lociStitched	chr1	28851903	28854654	2	2580	1793.9271	280.602	8690	0
1_Peak_21447_lociStitched	chr6	40963735	40965988	1	2254	1777.617	264.5022	8691	0
1_Peak_17615_lociStitched	chr1	35916909	35919008	1	2100	1762.1105	249.781	8692	0
2_Peak_67943_lociStitched	chr6	150926834	150938942	2	2210	2367.114	854.8248	8693	0
2_Peak_15655_lociStitched	chr5	72246668	72248672	2	1931	1602.7992	90.5808	8694	0
3_Peak_51048_lociStitched	chr2	239326028	239330618	3	1998	1933.308	421.362	8695	0
2_Peak_22866_lociStitched	chr14	32413300	32420813	2	2523	2466.5179	954.9023	8696	0
1_Peak_15829_lociStitched	chr11	17068899	17071180	1	2282	1720.1021	208.7115	8697	0
2_Peak_67113_lociStitched	chr17	66620793	66625072	2	2101	1904.5829	394.0959	8698	0
2_Peak_15721_lociStitched	chr18	67910054	67913683	2	1831	1863.8544	353.4646	8699	0
2_Peak_15885_lociStitched	chr1	218632598	218636681	2	1963	1792.437	282.1353	8700	0
5_Peak_31769_lociStitched	chr6	79618814	79626361	5	3036	2375.0409	864.8862	8701	0
3_Peak_44371_lociStitched	chr2	37676459	37688219	3	2629	3005.856	1495.872	8702	0
1_Peak_17021_lociStitched	chr11	104222277	104224398	1	2122	1685.7708	175.8309	8703	0
4_Peak_63258_lociStitched	chr9	123944416	123961890	4	2903	3229.1952	1719.4416	8704	0
1_Peak_25003_lociStitched	chr7	151665098	151667625	1	2528	1721.1397	211.5099	8705	0
2_Peak_28711_lociStitched	chr11	95866758	95870914	2	3004	2028.9592	519.5	8706	0
3_Peak_29853_lociStitched	chr13	21607053	21624263	3	3013	3249.248	1739.931	8707	0
2_Peak_17422_lociStitched	chr2	224705225	224711753	2	2168	2152.2816	643.008	8708	0
4_Peak_53130_lociStitched	chr1	160221301	160229750	4	2755	2411.3446	902.3532	8709	0
3_Peak_31883_lociStitched	chr3	130866215	130872719	3	3515	2208.108	699.18	8710	0
3_Peak_67309_lociStitched	chr2	211519111	211540541	3	3818	3467.374	1958.702	8711	0
1_Peak_23110_lociStitched	chr2	192176019	192177760	1	1742	1779.4761	270.8996	8712	0
4_Peak_70046_lociStitched	chr14	38478856	38488325	4	2786	2471.409	962.9973	8713	0
2_Peak_22749_lociStitched	chr17	48763234	48769341	2	2507	1916.9873	409.7797	8714	0
2_Peak_23878_lociStitched	chr16	54479218	54482262	2	2862	1770.6948	263.6104	8715	0
4_Peak_43827_lociStitched	chr1	101086879	101095559	4	3509	2482.48	975.632	8716	0
3_Peak_71238_lociStitched	chr7	37768020	37773159	3	3497	2074.1004	567.3456	8717	0
1_Peak_18151_lociStitched	chr2	164715447	164717517	1	2071	1763.64	256.887	8718	0
1_Peak_17113_lociStitched	chr15	54201615	54203764	1	2150	1636.4635	130.0145	8719	0
4_Peak_31975_lociStitched	chr13	36990941	37002840	4	3421	2584.4628	1078.0494	8720	0
5_Peak_27157_lociStitched	chr3	187982160	187988784	5	2801	2505.8592	1000.224	8721	0
1_Peak_26718_lociStitched	chr6	55183917	55186557	1	2641	1842.456	336.864	8722	0
2_Peak_20156_lociStitched	chr10	122704797	122709963	2	2141	2076.732	571.3596	8723	0
1_Peak_15075_lociStitched	chr17	41115608	41117300	1	1693	1614.3372	109.134	8724	0
2_Peak_84999_lociStitched	chr22	23861121	23864631	2	2161	1881.36	376.623	8725	0
3_Peak_56549_lociStitched	chr21	20829504	20834703	3	3119	1897.635	393.0444	8726	0
3_Peak_39849_lociStitched	chr20	5509987	5516603	3	3023	2125.0592	620.5808	8727	0
1_Peak_16374_lociStitched	chr3	125930978	125932972	1	1995	1634.083	129.61	8728	0
2_Peak_20602_lociStitched	chr18	45789939	45797757	2	3110	2407.1622	902.979	8729	0
1_Peak_11048_lociStitched	chr3	44726229	44727650	1	1422	1626.4766	122.6323	8730	0
2_Peak_50033_lociStitched	chr7	80371029	80379522	2	3017	2350.8624	847.6014	8731	0
1_Peak_14979_lociStitched	chr6	6993585	6994744	1	1160	1720.7673	217.7761	8732	0
4_Peak_31036_lociStitched	chr5	73496628	73510990	4	2903	2415.6884	913.4232	8733	0
1_Peak_16823_lociStitched	chr3	121698088	121700481	1	2394	1685.8685	183.7824	8734	0
1_Peak_11288_lociStitched	chr1	3229492	3231066	1	1575	1698.9756	197.0648	8735	0
2_Peak_36606_lociStitched	chr14	61497224	61501932	2	2996	1877.0796	375.2276	8736	0
2_Peak_16333_lociStitched	chr5	129104127	129117488	2	2436	3936.1506	2434.3742	8737	0
2_Peak_19402_lociStitched	chr6	133451097	133454062	2	2715	1713.4735	211.701	8738	0
3_Peak_32027_lociStitched	chr17	18056516	18062305	3	2259	1954.3664	452.6998	8739	0
3_Peak_26426_lociStitched	chr2	173033216	173037798	3	2584	2141.6268	640.1054	8740	0
1_Peak_10101_lociStitched	chr19	7098450	7099887	1	1438	1577.1075	75.5862	8741	0
5_Peak_45961_lociStitched	chr9	80729784	80748367	5	3177	2672.2354	1170.729	8742	0
4_Peak_31763_lociStitched	chr3	63961502	63965600	4	3586	1910.8974	409.8	8743	0
1_Peak_31406_lociStitched	chr18	22646109	22649056	1	2948	1776.7463	275.8392	8744	0
1_Peak_18378_lociStitched	chr10	82972163	82974205	1	2043	1668.5182	167.6482	8745	0
4_Peak_35256_lociStitched	chr9	89796736	89811069	4	2905	2409.3773	908.7122	8746	0
2_Peak_43638_lociStitched	chr15	101888011	101890404	2	2234	1795.2286	294.5783	8747	0
1_Peak_19655_lociStitched	chr17	79688521	79690952	1	2432	1834.6757	334.2625	8748	0
4_Peak_52640_lociStitched	chr9	90287384	90301672	4	2651	2347.5184	847.2784	8749	0
1_Peak_9761_lociStitched	chrX	52004589	52005724	1	1136	1628.271	128.255	8750	0
2_Peak_53643_lociStitched	chr13	74038345	74041382	2	2434	1722.2827	222.3084	8751	0
3_Peak_30233_lociStitched	chr17	33323433	33329851	3	2844	2080.0738	580.1872	8752	0
3_Peak_16630_lociStitched	chr3	19929982	19943986	3	2307	2897.4276	1397.5992	8753	0
2_Peak_73255_lociStitched	chr10	88105300	88107558	2	2167	1792.852	293.0884	8754	0
3_Peak_67866_lociStitched	chr6	118936283	118948219	3	3571	2433.7504	934.5888	8755	0
1_Peak_17578_lociStitched	chr1	173523125	173525151	1	2027	1721.087	222.0496	8756	0
2_Peak_22176_lociStitched	chr12	96883379	96896114	2	2373	2339.4195	840.51	8757	0
3_Peak_65887_lociStitched	chr17	70100032	70107757	3	2657	2336.8125	838.1625	8758	0
1_Peak_18318_lociStitched	chr10	75406625	75408506	1	1882	1656.9729	158.5683	8759	0
3_Peak_57936_lociStitched	chr16	29794355	29797081	3	2357	1717.1074	218.8978	8760	0
1_Peak_26121_lociStitched	chr11	77457535	77460102	1	2568	1765.5826	267.4814	8761	0
2_Peak_29447_lociStitched	chr21	37376450	37378889	2	2020	1751.202	253.4121	8762	0
2_Peak_34278_lociStitched	chr2	169401680	169410047	2	3033	2566.9956	1069.3026	8763	0
2_Peak_78306_lociStitched	chr3	182993006	183004488	2	2111	3125.4004	1628.1476	8764	0
4_Peak_73950_lociStitched	chr12	80514638	80525972	4	3029	1968.7158	471.4944	8765	0
1_Peak_15383_lociStitched	chr6	143247348	143249110	1	1763	1607.1202	109.9488	8766	0
2_Peak_11736_lociStitched	chr2	153780537	153782888	2	1470	1718.8161	221.9344	8767	0
3_Peak_13146_lociStitched	chr10	5333315	5341980	3	2155	2408.0035	911.558	8768	0
3_Peak_38738_lociStitched	chr6	126503261	126510954	3	2979	1972.4852	476.1967	8769	0
4_Peak_60089_lociStitched	chr7	5633653	5638878	4	3195	2026.255	530.3375	8770	0
3_Peak_24174_lociStitched	chr3	132808000	132821261	3	2423	3036.769	1540.9282	8771	0
2_Peak_25950_lociStitched	chr3	150560985	150563648	2	2492	1849.9861	354.9779	8772	0
1_Peak_24708_lociStitched	chr4	34182084	34184820	1	2737	1829.8368	334.8864	8773	0
4_Peak_56510_lociStitched	chr2	236413468	236430647	4	1987	3341.3155	1846.7425	8774	0
2_Peak_23207_lociStitched	chr6	75422528	75426174	2	3527	1780.3418	285.8464	8775	0
2_Peak_18780_lociStitched	chr12	12238621	12240896	2	2179	1714.895	220.4475	8776	0
2_Peak_22663_lociStitched	chr11	30413318	30416047	2	1952	1840.4376	346.3101	8777	0
1_Peak_20939_lociStitched	chr1	110434279	110436442	1	2164	1763.7102	269.7261	8778	0
4_Peak_69629_lociStitched	chr3	177796479	177803908	4	2803	2696.727	1202.7551	8779	0
7_Peak_60193_lociStitched	chr7	111719008	111725312	7	4149	2141.4688	648.0512	8780	0
2_Peak_21803_lociStitched	chr19	17218169	17221698	2	1913	1883.7802	390.6603	8781	0
1_Peak_18777_lociStitched	chr3	82029047	82031066	1	2020	1766.0193	273.3726	8782	0
1_Peak_12529_lociStitched	chr1	224180102	224181821	1	1720	1564.29	71.6823	8783	0
1_Peak_15419_lociStitched	chr13	74289227	74290989	1	1763	1615.5778	123.1638	8784	0
2_Peak_26028_lociStitched	chr8	59791630	59795170	2	2809	1800.09	307.98	8785	0
1_Peak_19502_lociStitched	chr1	97657494	97659748	1	2255	1731.072	239.3748	8786	0
1_Peak_28336_lociStitched	chr7	96549650	96551532	1	1883	1758.1644	266.4912	8787	0
1_Peak_16740_lociStitched	chr4	21819887	21821696	1	1810	1690.3296	199.3518	8788	0
1_Peak_18333_lociStitched	chr8	137271053	137272983	1	1931	1900.857	409.932	8789	0
3_Peak_28025_lociStitched	chr2	201020791	201024864	3	2499	2277.6216	786.9036	8790	0
1_Peak_14525_lociStitched	chr1	9601992	9603258	1	1267	1702.5168	212.055	8791	0
1_Peak_13038_lociStitched	chr11	1283260	1284653	1	1394	1676.0576	185.6869	8792	0
2_Peak_13941_lociStitched	chr12	116796099	116797816	2	1571	1613.4649	123.1089	8793	0
1_Peak_18051_lociStitched	chr17	2261701	2263855	1	2155	1618.0848	128.5938	8794	0
3_Peak_32127_lociStitched	chr5	171529533	171538883	3	2392	2013.055	523.6	8795	0
2_Peak_35481_lociStitched	chrX	134781914	134784368	2	2262	1877.0646	387.732	8796	0
4_Peak_103964_lociStitched	chr3	130548319	130559158	4	2633	3082.6116	1593.333	8797	0
1_Peak_23332_lociStitched	chr17	6655221	6657653	1	2433	1594.176	105.0624	8798	0
1_Peak_15297_lociStitched	chr7	6034376	6036211	1	1836	1657.1885	168.086	8799	0
3_Peak_24234_lociStitched	chr10	71697977	71702934	3	3130	2009.0721	520.485	8800	0
4_Peak_40892_lociStitched	chr4	172597158	172608617	4	2605	2088.9757	600.4516	8801	0
3_Peak_86526_lociStitched	chr3	160991713	160994589	3	2482	2124.5012	636.1712	8802	0
2_Peak_49762_lociStitched	chr1	52108126	52116353	2	1942	2368.5533	880.289	8803	0
3_Peak_55331_lociStitched	chr8	101471502	101484798	3	3134	3121.9008	1634.0784	8804	0
2_Peak_34545_lociStitched	chr11	30897770	30901808	2	2953	1917.6462	430.047	8805	0
5_Peak_42690_lociStitched	chr11	61016882	61041920	5	3418	4161.3156	2674.0584	8806	0
2_Peak_46812_lociStitched	chr3	12989610	12997514	2	2372	2507.1488	1020.4064	8807	0
4_Peak_48078_lociStitched	chr2	9879066	9898344	4	3471	4329.8388	2843.505	8808	0
4_Peak_23720_lociStitched	chr1	145128159	145145494	4	1943	2038.596	552.9865	8809	0
4_Peak_36905_lociStitched	chr7	6942649	6947809	4	2808	1759.56	273.996	8810	0
6_Peak_40425_lociStitched	chr2	177609096	177633730	6	3211	5274.1394	3788.7092	8811	0
1_Peak_26944_lociStitched	chr6	144585224	144587877	1	2654	1737.9803	252.5656	8812	0
2_Peak_79130_lociStitched	chr5	32990481	32992813	2	2246	1902.2124	417.1948	8813	0
1_Peak_18143_lociStitched	chr7	34075259	34076783	1	1525	1686.306	201.4728	8814	0
2_Peak_17977_lociStitched	chr1	21705141	21708566	2	1998	1845.0475	360.31	8815	0
4_Peak_93825_lociStitched	chr17	1682550	1690182	4	3112	1987.3728	502.9488	8816	0
2_Peak_21348_lociStitched	chr5	147699202	147700558	2	1251	1589.91	105.6324	8817	0
2_Peak_35060_lociStitched	chr5	172750649	172755469	2	2528	1750.142	266.064	8818	0
2_Peak_37957_lociStitched	chr2	224589524	224596506	2	2483	2304.06	820.385	8819	0
4_Peak_65718_lociStitched	chr1	184116698	184126797	4	2791	2639.8786	1156.3355	8820	0
1_Peak_33189_lociStitched	chr7	33496609	33499561	1	2953	1820.2032	336.8232	8821	0
1_Peak_17170_lociStitched	chrX	20380037	20381851	1	1815	1612.646	129.5196	8822	0
1_Peak_23321_lociStitched	chr17	40175031	40177492	1	2462	1643.4558	160.7033	8823	0
2_Peak_64402_lociStitched	chr3	30432700	30435578	2	2647	1847.1004	364.3548	8824	0
1_Peak_18049_lociStitched	chr15	72650637	72652506	1	1870	1658.7375	176.2467	8825	0
1_Peak_12112_lociStitched	chr4	656931	658327	1	1397	1662.7756	180.5028	8826	0
2_Peak_18173_lociStitched	chr13	97423633	97425757	2	1865	1622.5236	141.0336	8827	0
1_Peak_16101_lociStitched	chr2	112703163	112705340	1	2178	1719.83	238.3815	8828	0
2_Peak_18372_lociStitched	chr1	112125232	112137031	2	2756	2854.1781	1373.4036	8829	0
2_Peak_8912_lociStitched	chr14	21776326	21788586	2	1954	2855.354	1375.572	8830	0
2_Peak_54550_lociStitched	chr11	66844683	66849789	2	2561	1905.0486	425.3298	8831	0
2_Peak_22583_lociStitched	chr2	45685128	45697573	2	2953	3128.673	1648.9625	8832	0
4_Peak_22422_lociStitched	chr6	45644323	45652516	4	2536	2463.6351	983.9793	8833	0
1_Peak_16206_lociStitched	chr16	31396820	31398714	1	1895	1657.4394	177.8466	8834	0
1_Peak_22974_lociStitched	chr8	49493718	49496474	1	2757	1713.6808	234.26	8835	0
1_Peak_11646_lociStitched	chr8	55263438	55265362	1	1925	1675.2268	195.8632	8836	0
1_Peak_15911_lociStitched	chr16	66774636	66777057	1	2422	1627.1541	148.1652	8837	0
2_Peak_64771_lociStitched	chr15	26121656	26123789	2	1969	1716.4251	237.6162	8838	0
2_Peak_35176_lociStitched	chr7	92545497	92548046	2	2269	1678.2616	199.5867	8839	0
1_Peak_11445_lociStitched	chr8	103298912	103300725	1	1814	1705.6704	227.5315	8840	0
1_Peak_23038_lociStitched	chr16	14657722	14660053	1	2332	1664.1009	187.1793	8841	0
Peak_15674	chr1	153478780	153480852	1	2073	1692.824	216.1096	8842	0
4_Peak_65851_lociStitched	chr1	53760515	53782452	4	3989	4211.904	2735.5439	8843	0
3_Peak_85212_lociStitched	chr4	124896693	124908579	3	3043	2129.9712	653.73	8844	0
1_Peak_22003_lociStitched	chr1	59083742	59086737	1	2996	1855.103	378.8675	8845	0
1_Peak_15516_lociStitched	chr1	8402991	8404413	1	1423	1688.7672	212.589	8846	0
2_Peak_21483_lociStitched	chr8	145117652	145129690	2	2491	3406.754	1930.8952	8847	0
2_Peak_33083_lociStitched	chr7	17077821	17081839	2	3516	1873.9952	398.1838	8848	0
1_Peak_20883_lociStitched	chr5	128117439	128119108	1	1670	1872.618	397.0551	8849	0
5_Peak_52463_lociStitched	chr6	148713632	148736650	5	2265	3160.3714	1684.9176	8850	0
1_Peak_15756_lociStitched	chr11	76462894	76464688	1	1795	1624.1082	148.7226	8851	0
2_Peak_46697_lociStitched	chr7	69277808	69290164	2	2723	2888.8328	1413.5264	8852	0
3_Peak_75751_lociStitched	chr8	13013673	13017492	3	2820	1774.3074	299.7915	8853	0
4_Peak_45458_lociStitched	chr16	78534239	78539710	4	3486	1826.2198	351.7853	8854	0
2_Peak_28990_lociStitched	chr18	7734926	7741733	2	4052	2131.9524	657.5562	8855	0
Peak_16371	chr1	156666298	156668597	1	2300	1725.6294	251.5106	8856	0
3_Peak_59814_lociStitched	chr6	21768124	21770667	3	1946	1985.3201	511.9059	8857	0
2_Peak_66952_lociStitched	chr16	88449294	88455195	2	2024	1852.3239	379.4343	8858	0
1_Peak_14536_lociStitched	chr5	1582520	1584032	1	1513	1645.5096	172.9728	8859	0
1_Peak_15710_lociStitched	chr2	119997055	119999069	1	2015	1655.9108	183.4754	8860	0
4_Peak_22447_lociStitched	chr8	41953277	41963066	4	3521	2562.7602	1090.4946	8861	0
2_Peak_77497_lociStitched	chr11	130470688	130473890	2	2629	1875.7316	403.7722	8862	0
1_Peak_21203_lociStitched	chr2	159809705	159811556	1	1852	1640.7264	168.8112	8863	0
4_Peak_23156_lociStitched	chr1	227575827	227590228	4	2746	2940.6842	1468.902	8864	0
5_Peak_46867_lociStitched	chr4	158915974	158955012	5	3330	3849.1468	2377.4142	8865	0
3_Peak_39737_lociStitched	chr12	6569454	6573397	3	3625	1694.7014	223.1738	8866	0
3_Peak_47934_lociStitched	chr2	191142210	191145418	3	2018	2059.2152	587.7056	8867	0
3_Peak_17817_lociStitched	chr21	38548185	38555031	3	2700	2182.5048	711.984	8868	0
4_Peak_32349_lociStitched	chr11	11261035	11285791	4	4366	4314.9708	2844.4644	8869	0
3_Peak_23572_lociStitched	chr15	67174666	67177093	3	2263	1757.6334	287.3568	8870	0
3_Peak_37982_lociStitched	chr3	99719981	99724792	3	3461	2062.4757	594.6396	8871	0
2_Peak_33889_lociStitched	chr10	50780758	50788754	2	2997	2328.4352	861.1692	8872	0
5_Peak_76717_lociStitched	chr7	31027626	31037330	5	3186	2593.8792	1126.6344	8873	0
4_Peak_81473_lociStitched	chr6	32653039	32658673	4	2608	1876.6854	409.5918	8874	0
2_Peak_48167_lociStitched	chr9	18632433	18637706	2	2531	1935.191	468.2424	8875	0
2_Peak_16714_lociStitched	chr2	242309403	242314984	2	1929	2052.1337	585.4469	8876	0
1_Peak_23236_lociStitched	chr9	97207118	97209491	1	2374	1726.1202	259.8435	8877	0
4_Peak_77476_lociStitched	chr10	29273077	29289224	4	3325	3419.9346	1953.787	8878	0
1_Peak_23694_lociStitched	chr6	3867074	3868498	1	1425	1759.7792	294.1984	8879	0
1_Peak_18446_lociStitched	chr1	150250035	150252054	1	2020	1730.6868	265.4985	8880	0
2_Peak_34321_lociStitched	chr10	76611318	76615654	2	3734	1870.1168	404.9824	8881	0
3_Peak_57947_lociStitched	chr17	37704654	37710624	3	3013	1829.208	364.17	8882	0
2_Peak_49902_lociStitched	chr2	199132754	199139530	2	2922	2933.3304	1468.3592	8883	0
2_Peak_17877_lociStitched	chr9	116718020	116727321	2	1963	1917.8662	452.9587	8884	0
2_Peak_98632_lociStitched	chr7	12838733	12842635	2	2966	1828.087	363.6664	8885	0
1_Peak_22186_lociStitched	chr14	54389378	54392264	1	2887	1751.802	287.4456	8886	0
1_Peak_30700_lociStitched	chr6	13011754	13014294	1	2541	2025.904	561.594	8887	0
1_Peak_20177_lociStitched	chr1	182196402	182198409	1	2008	1616.0364	151.7292	8888	0
4_Peak_66467_lociStitched	chr12	5286198	5297873	4	2561	2380.5325	916.4875	8889	0
