REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	HGSerous_561_IP.nodup.bam	HGSerous_561_Input.nodup.bam	enhancerRank	OVERLAP_GENES	PROXIMAL_GENES	CLOSEST_GENE	enhancerRank.1	isSuper	ensembl_gene_id	hgnc_symbol	medianCPM	keyAnnotation
13_Peak_47238_lociStitched	chr22	38596994	38639514	13	22221	35767.824	3890.58	297	TMEM184B,MAFF	MAFF,PLA2G6	MAFF	297	1	ENSG00000185022	MAFF	19.6883428171387	1
4_Peak_75891_lociStitched	chr9	73018222	73037339	4	15596	33181.3769	1342.0134	298	KLF9		KLF9	298	1	ENSG00000119138	KLF9	9.97808107628937	1
15_Peak_39893_lociStitched	chr3	72987200	73052690	15	29416	39366.039	7531.35	299	PPP4R2,GXYLT2		PPP4R2	299	1	ENSG00000163605	PPP4R2	74.536200216867	1
11_Peak_1559_lociStitched	chr6	2783483	2821547	11	19589	39845.3952	8023.8912	300	WRNIP1	MYLK4,SERPINB1	WRNIP1	300	1	ENSG00000124535	WRNIP1	23.882119905017	1
6_Peak_1675_lociStitched	chr3	152848160	152884404	6	14969	37581.4036	5799.04	301	RAP2B		RAP2B	301	1	ENSG00000181467	RAP2B	38.6806124470088	1
10_Peak_74423_lociStitched	chr16	73049182	73105982	10	24660	35340.96	3584.08	302	ZFHX3	HTA	ZFHX3	302	1	ENSG00000140836	ZFHX3	92.6598682461304	1
12_Peak_718_lociStitched	chr11	114150412	114191429	12	22505	36394.3841	4733.3618	303	NNMT		NNMT	303	1	ENSG00000166741	NNMT	34.1411315952022	1
4_Peak_81627_lociStitched	chr6	2977210	2994597	4	11325	35019.1567	3513.9127	304	DKFZP686I15217	DKFZP686I15217,LOC401233,NQO2,SERPINB6	DKFZP686I15217	304	1	ENSG00000244041	LINC01011	2.9254935004093	1
17_Peak_31873_lociStitched	chr18	45627491	45695749	17	33689	38988.9696	7494.7284	305	ZBTB7C		ZBTB7C	305	1	ENSG00000184828	ZBTB7C	7.5320756866788	1
4_Peak_36109_lociStitched	chr6	7042703	7063642	4	12284	35711.4645	4231.7719	306		RREB1	RREB1	306	1	ENSG00000124782	RREB1	80.6283453785879	1
9_Peak_60439_lociStitched	chr7	117277831	117327009	9	28001	37134.3078	5665.3056	307	CFTR		CFTR	307	1	ENSG00000001626	CFTR	7.06475558077566	1
8_Peak_2013_lociStitched	chr1	153649595	153680966	8	17725	34674.3663	3212.3904	308	NPR1	S100A13,INTS3,ILF2,SNAPIN,C1orf77,S100A1	NPR1	308	1	ENSG00000169418	NPR1	33.1910044109007	1
15_Peak_20402_lociStitched	chr21	40106062	40204246	15	27576	41610.3792	10171.8624	309	ETS2,NCRNA00114		NCRNA00114	309	1	ENSG00000157557	ETS2	44.1056632810914	1
11_Peak_68765_lociStitched	chr14	68697339	68776644	11	33395	36250.3155	4821.744	310	RAD51L1		RAD51L1	310	1	ENSG00000182185	RAD51B	4.4439298560503	2
13_Peak_3139_lociStitched	chr7	51356480	51426407	13	26254	39543.7185	8174.4663	311	COBL		COBL	311	1	ENSG00000106078	COBL	15.0918584874244	1
3_Peak_34185_lociStitched	chr1	183831687	183858958	3	23244	34206.0153	2926.1783	312	RGL1		GLT25D2	312	1	ENSG00000143344	RGL1	15.5424455260913	2
4_Peak_2606_lociStitched	chr3	177059508	177080051	4	17017	34483.4798	3282.7714	313			TBL1XR1	313	1	ENSG00000177565	TBL1XR1	161.066095814278	1
13_Peak_13646_lociStitched	chr12	31874031	31951455	13	27812	39137.832	8036.6112	314	AMN1,H3F3C	AMN1	AMN1	314	1	ENSG00000151743	AMN1	7.90945451169279	1
7_Peak_41242_lociStitched	chr1	1057718	1102383	7	14023	37732.992	6637.219	315		MIR429,C1orf159,MIR200B,TTLL10,TNFRSF4,TNFRSF18,MIR200A	MIR200B	315	1	ENSG00000223823	LINC01342	0.410545658972311	1
5_Peak_8617_lociStitched	chr7	134831552	134864021	5	17396	35206.1367	4133.3037	316	TMEM140,C7orf49	C7orf49,WDR91	C7orf49	316	1	ENSG00000146859	TMEM140	18.6621748692441	1
15_Peak_45263_lociStitched	chr12	53260878	53322221	15	28221	34732.4066	3686.7143	317	KRT8	KRT18,KRT79,KRT78	KRT8	317	1	ENSG00000170421	KRT8	560.232747258979	1
18_Peak_35623_lociStitched	chr1	28680386	28748459	18	28422	38216.1822	7208.9307	318	PHACTR4	MED18,PHACTR4	PHACTR4	318	1	ENSG00000204138	PHACTR4	86.5838113119579	1
4_Peak_19912_lociStitched	chr1	940043	968984	4	12251	35192.256	4309.3149	319	AGRN,ISG15	HES4,C1orf170,PLEKHN1,NOC2L,KLHL17	AGRN	319	1	ENSG00000188157	AGRN	163.630725851998	1
Peak_316	chr1	156714374	156723366	1	8993	31959.3664	1079.04	320	HDGF	C1orf66,PRCC,ISG20L2,MRPL24,CRABP2	HDGF	320	1	ENSG00000143321	HDGF	206.41789514421	1
12_Peak_66085_lociStitched	chr5	123983991	124038800	12	24979	41610.9928	10753.5258	321	ZNF608		ZNF608	321	1	ENSG00000168916	ZNF608	42.2639779349878	1
9_Peak_71167_lociStitched	chr3	176887952	176933743	9	15489	37493.6708	6639.695	322	TBL1XR1		TBL1XR1	322	1	ENSG00000177565	TBL1XR1	161.066095814278	1
6_Peak_76482_lociStitched	chr20	34652045	34694926	6	25164	35509.7561	4682.6052	323		EPB41L1,LOC647979	EPB41L1	323	1	ENSG00000088367	EPB41L1	60.9858423847955	1
7_Peak_31944_lociStitched	chr12	125389092	125425809	7	16989	33067.3302	2250.7521	324	UBC	SCARB1,DHX37	UBC	324	1	ENSG00000150991	UBC	333.878972987389	1
9_Peak_73541_lociStitched	chr1	24277919	24312543	9	17497	34239.6736	3445.088	325	PNRC2,SRSF10	CNR2,SRSF10	PNRC2	325	1	ENSG00000188529	SRSF10	99.0310672159831	1
Peak_477	chr6	26120139	26129063	1	8925	32683.2576	2031.9948	326	HIST1H2AC,HIST1H2BC	HIST1H2BD,HFE,HIST1H1T,HIST1H1E,HIST1H4C	HIST1H2AC	326	1	ENSG00000180573	HIST1H2AC	24.1467428283456	1
14_Peak_19245_lociStitched	chr15	40336942	40408553	14	32922	38541.0402	7913.0155	327	BMF	SRP14,BUB1B,BMF	BMF	327	1	ENSG00000104081	BMF	13.573751795881	1
Peak_167	chr2	178124760	178133502	1	8743	32070.9012	1466.9076	328	NFE2L2	HNRNPA3,MIR3128,NFE2L2	NFE2L2	328	1	ENSG00000116044	NFE2L2	110.063101628094	1
11_Peak_3099_lociStitched	chr11	1967832	2014874	11	24620	35963.609	5372.1964	329	MRPL23,LOC100133545	MIR675,TNNT3,H19	LOC100133545	329	1	ENSG00000214026	MRPL23	15.8411484355211	1
12_Peak_44539_lociStitched	chr2	43679541	43723679	12	26617	36409.4362	5923.3196	330	THADA		THADA	330	1	ENSG00000115970	THADA	42.1747858155528	1
5_Peak_314_lociStitched	chr1	152005853	152024944	5	14084	32725.7922	2254.6471	331	S100A11	TCHHL1,S100A10	S100A11	331	1	ENSG00000163191	S100A11	201.514888662676	1
2_Peak_21340_lociStitched	chr3	168850313	168868772	2	17995	32827.4856	2366.4438	332	MECOM	MECOM	MECOM	332	1	ENSG00000085276	MECOM	142.886357263455	1
26_Peak_30392_lociStitched	chr9	132681005	132808559	26	38035	44478.0798	14107.4724	333	FNBP1	GPR107	FNBP1	333	1	ENSG00000187239	FNBP1	77.3044406432175	1
3_Peak_30320_lociStitched	chr1	155096056	155110073	3	13851	31926.5209	1613.3567	334	SLC50A1,EFNA1	EFNA3,DPM3,TRIM46,EFNA1,KRTCAP2,SLC50A1	EFNA1	334	1	ENSG00000169242	EFNA1	31.6789533496512	1
9_Peak_30493_lociStitched	chr10	91086484	91135121	9	18723	35373.6901	5077.7028	335	IFIT3	IFIT1B,IFIT1,IFIT5,IFIT2	IFIT3	335	1	ENSG00000119917	IFIT3	17.8526991212771	1
6_Peak_3625_lociStitched	chr12	1309000	1343980	6	21602	34294.392	4033.194	336	ERC1		ERC1	336	1	ENSG00000082805	ERC1	60.0130707587334	1
5_Peak_13962_lociStitched	chr1	46631727	46655210	5	16400	34198.2929	3973.3236	337	POMGNT1,TSPAN1	PIK3R3,C1orf190	TSPAN1	337	1	ENSG00000117472	TSPAN1	48.8938219972709	1
16_Peak_5012_lociStitched	chr3	32432437	32486795	16	29885	36485.0896	6300.0922	338	CMTM7		CMTM7	338	1	ENSG00000153551	CMTM7	61.9004669788944	1
3_Peak_1115_lociStitched	chr6	26155292	26173907	3	10379	33998.436	3871.92	339	HIST1H2BD,HIST1H1E	HIST1H2BG,HIST1H4D,HIST1H2AC,HIST1H2BE,HIST1H3D,HIST1H2BC,HIST1H4E,HIST1H2BF,HIST1H2AE,HIST1H1T,HIST1H2AD	HIST1H2BD	339	1	ENSG00000168298	HIST1H1E	16.7948291006886	1
14_Peak_5519_lociStitched	chrX	23785024	23840842	14	25229	35957.9556	5838.5628	340	SAT1	SAT1,ACOT9	SAT1	340	1	ENSG00000130066	SAT1	207.138042069205	1
15_Peak_24295_lociStitched	chr4	1002781	1042316	15	22821	34249.1705	4163.0355	341	FGFRL1	IDUA,DGKQ,SLC26A1	FGFRL1	341	1	ENSG00000127418	FGFRL1	16.4806544393227	1
5_Peak_70668_lociStitched	chr1	9291423	9313220	5	14687	33366.8476	3376.3553	342	H6PD	SPSB1	H6PD	342	1	ENSG00000049239	H6PD	66.6994554258201	1
27_Peak_24129_lociStitched	chr20	48840882	48964505	27	39121	43366.9484	13610.8923	343	LOC284751	CEBPB	LOC284751	343	1	ENSG00000203999	LINC01270	1.24776169183899	1
6_Peak_10944_lociStitched	chr12	53336012	53374745	6	24423	32260.7157	2544.7581	344	KRT18	KRT8,EIF4B	KRT18	344	1	ENSG00000111057	KRT18	428.250455475426	1
7_Peak_25247_lociStitched	chr8	141473535	141523392	7	14456	37263.1218	7553.3355	345	CHRAC1	TRAPPC9	CHRAC1	345	1	ENSG00000104472	CHRAC1	24.5738665750362	1
7_Peak_71826_lociStitched	chr7	115977736	116018273	7	19297	33828.1265	4159.0962	346			TES	346	1	ENSG00000135269	TES	29.1858095951412	1
Peak_284	chr6	31701704	31709103	1	7400	31036.5853	1385.0928	347	CLIC1,MSH5	BAT5,C6orf26,LY6G6C,DDAH2,C6orf25,LY6G6D,LY6G6F,MSH5,LY6G6E,C6orf27	CLIC1	347	1	ENSG00000213719	CLIC1	99.8527289226752	1
8_Peak_23137_lociStitched	chr1	156458645	156481162	8	15757	32208.3168	2593.9584	348	MEF2D		MEF2D	348	1	ENSG00000116604	MEF2D	33.8224326184765	1
10_Peak_15622_lociStitched	chr17	48104414	48143093	10	22858	32061.0231	2471.5881	349	ITGA3	DLX3,PDK2	ITGA3	349	1	ENSG00000005884	ITGA3	99.8027087649576	1
1_Peak_2399_lociStitched	chr7	142975687	142987503	1	11817	31031.1792	1486.4528	350	CASP2,TMEM139	GSTK1,CLCN1	TMEM139	350	1	ENSG00000178826	TMEM139	18.5177514121653	1
6_Peak_3894_lociStitched	chr7	73878914	73917470	6	15891	33859.8792	4356.828	351	GTF2IRD1		GTF2IRD1	351	1	ENSG00000006704	GTF2IRD1	28.601347575071	1
7_Peak_15421_lociStitched	chr14	65671720	65707205	7	20217	33590.101	4126.9055	352			MAX	352	1	ENSG00000125952	MAX	30.2267301019638	1
10_Peak_1856_lociStitched	chr16	20861392	20930689	10	24044	36124.5261	6666.3714	353	LYRM1,DCUN1D3	LOC81691,ERI2	LYRM1	353	1	ENSG00000188215	DCUN1D3	18.9554825504019	1
9_Peak_19954_lociStitched	chr1	27322563	27360420	9	20153	33734.3727	4319.4837	354	TRNP1,FAM46B	C1orf172	FAM46B	354	1	ENSG00000158246	TENT5B	1.87165377549532	1
5_Peak_16639_lociStitched	chr17	73069531	73094335	5	17197	31912.8264	2661.4692	355	SLC16A5	KCTD2,ARMC7,NT5C,ATP5H	SLC16A5	355	1	ENSG00000170190	SLC16A5	20.9385163487776	1
2_Peak_42340_lociStitched	chr5	150455227	150467441	2	10021	31479.1422	2252.2616	356	TNIP1		TNIP1	356	1	ENSG00000145901	TNIP1	75.4549823458885	1
13_Peak_49493_lociStitched	chr11	44580907	44631329	13	23414	34997.9102	5818.6988	357	CD82	CD82	CD82	357	1	ENSG00000085117	CD82	60.8515781024018	1
Peak_49	chr19	13946481	13956451	1	9971	30224.055	1058.814	358	LOC284454,MIR24-2,MIR23A,MIR27A	MIR181C,ZSWIM4,MIR181D,NANOS3	MIR23A	358	1	ENSG00000267519		24.6839812950757	2
12_Peak_21532_lociStitched	chr2	201164817	201223381	12	27336	40139.7656	11015.8884	359	SPATS2L		SPATS2L	359	1	ENSG00000196141	SPATS2L	97.3901332465965	1
3_Peak_14937_lociStitched	chr4	6768188	6786514	3	13588	31161.5304	2112.9878	360	KIAA0232		KIAA0232	360	1	ENSG00000170871	KIAA0232	41.7246813778201	1
17_Peak_39365_lociStitched	chr12	15303299	15375303	17	38246	36405.2224	7358.8088	361	RERG	RERG	RERG	361	1	ENSG00000134533	RERG	2.73788810020135	1
4_Peak_1549_lociStitched	chr15	29961727	29982060	4	15840	31164.3891	2136.9983	362			FAM189A1	362	1	ENSG00000256802		1.40976391917189	1
5_Peak_22477_lociStitched	chr1	8931469	8966472	5	15835	34467.4541	5642.4836	363	ENO1	CA6	ENO1	363	1	ENSG00000074800	ENO1	380.896834688852	1
6_Peak_2426_lociStitched	chr2	43379644	43407972	6	15047	32956.7952	4175.5472	364		LOC100129726,ZFP36L2	ZFP36L2	364	1	ENSG00000152518	ZFP36L2	193.662045632807	1
2_Peak_536_lociStitched	chr6	35691369	35701927	2	10463	30125.1414	1345.0892	365	FKBP5,LOC285847	FKBP5,C6orf126,C6orf81,C6orf127	FKBP5	365	1	ENSG00000096060	FKBP5	23.9905665311522	1
12_Peak_43938_lociStitched	chr1	8197303	8278073	12	21259	41443.087	12697.044	366			SLC45A1	366	1	ENSG00000162426	SLC45A1	0.735115666774589	1
6_Peak_43480_lociStitched	chr8	120212789	120236047	6	13778	32744.9382	4149.2272	367	MAL2		MAL2	367	1	ENSG00000147676	MAL2	83.8031860123031	1
3_Peak_65782_lociStitched	chr2	202117723	202128973	3	10586	30630.375	2059.875	368	CASP8	CASP8	CASP8	368	1	ENSG00000064012	CASP8	42.7620007400254	1
6_Peak_2508_lociStitched	chr17	8030010	8078272	6	13930	31486.1288	2924.6772	369	TMEM107,PER1,VAMP2	C17orf44,HES7,ALOXE3,MIR3676,AURKB,C17orf59,MIR4314,ALOX12B	PER1	369	1	ENSG00000220205	VAMP2	34.3666231356107	1
16_Peak_11768_lociStitched	chr11	64602290	64655949	16	24518	34593.9573	6047.3693	370	CDC42BPG,EHD1	GPHA2,ATG2A,MEN1,MAP4K2,PPP2R5B,MIR194-2,MIR192	EHD1	370	1	ENSG00000110047	EHD1	18.9037031325027	1
7_Peak_2785_lociStitched	chr17	2286086	2311560	7	19795	30235.0906	1714.4002	371	MNT,LOC284009	TSR1,SGSM2	MNT	371	1	ENSG00000070444	MNT	29.0657033828155	1
23_Peak_41270_lociStitched	chr3	30636452	30702859	23	26127	35780.0916	7291.4886	372	TGFBR2		TGFBR2	372	1	ENSG00000163513	TGFBR2	25.0060446485057	1
9_Peak_47769_lociStitched	chr2	213765095	213807541	9	27985	32793.7796	4342.2258	373			IKZF2	373	1	ENSG00000030419	IKZF2	13.477711099212	1
6_Peak_39902_lociStitched	chr4	25636710	25669841	6	15068	32024.4246	3641.0969	374	SLC34A2		SLC34A2	374	1	ENSG00000157765	SLC34A2	49.6711449643963	1
2_Peak_108_lociStitched	chr19	41218558	41228492	2	9727	29324.1746	1031.1492	375	ITPKC,ADCK4	C19orf54,SNRPA,NUMBL	ITPKC	375	1	ENSG00000086544	ITPKC	28.5970937657934	1
8_Peak_88779_lociStitched	chr4	30754444	30804887	8	25303	33428.5761	5165.3632	376	PCDH7		PCDH7	376	1	ENSG00000169851	PCDH7	26.3591474800603	1
12_Peak_77331_lociStitched	chr22	39827090	39871084	12	26214	32164.0134	3963.8594	377	TAB1,MGAT3	MGAT3,SMCR7L,ATF4	MGAT3	377	1	ENSG00000128268	MGAT3	8.26957388498338	1
12_Peak_11039_lociStitched	chr2	105986567	106028367	12	26749	32963.48	4790.28	378	FHL2	C2orf49,TGFBRAP1	FHL2	378	1	ENSG00000115641	FHL2	38.9086220771407	1
13_Peak_11360_lociStitched	chr11	30440957	30526281	13	29317	37627.884	9488.0288	379	MPPED2		MPPED2	379	1	ENSG00000066382	MPPED2	3.92090590019682	1
17_Peak_40165_lociStitched	chr1	54737597	54822435	17	29861	38143.1648	10078.7544	380	SSBP3		SSBP3	380	1	ENSG00000157216	SSBP3	127.467423012349	1
10_Peak_35487_lociStitched	chr21	40269707	40304433	10	22940	31680.5298	3656.6478	381			ETS2	381	1	ENSG00000157557	ETS2	44.1056632810914	1
9_Peak_28705_lociStitched	chr10	106081110	106110082	9	18566	31399.8536	3381.0324	382	ITPRIP	CCDC147,GSTO2	ITPRIP	382	1	ENSG00000148841	ITPRIP	18.6079243609032	1
Peak_2204	chr2	219146236	219161384	1	15149	29694.6244	1693.5464	383	TMBIM1,PNKD	AAMP,GPBAR1,PNKD	TMBIM1	383	1	ENSG00000135926	TMBIM1	74.2578635427767	1
6_Peak_57610_lociStitched	chrX	3611405	3632615	6	14995	30169.104	2176.146	384	PRKX		PRKX	384	1	ENSG00000183943	PRKX	75.6582414839896	1
6_Peak_5125_lociStitched	chr2	234990041	235025548	6	19427	31530.216	3543.5986	385		SPP2	SPP2	385	1	ENSG00000188042	ARL4C	51.773146245696	3
8_Peak_77449_lociStitched	chr1	41939324	41982573	8	24584	33383.9031	5440.7242	386	HIVEP3,EDN2		EDN2	386	1	ENSG00000127129	EDN2	1.68148697255957	1
12_Peak_33445_lociStitched	chr22	50714890	50752972	12	20041	31330.0614	3431.1882	387	FAM116B,PLXNB2	TUBGCP6,MAPK12,HDAC10,MAPK11,PPP6R2	PLXNB2	387	1	ENSG00000196576	PLXNB2	224.035339681892	1
9_Peak_3773_lociStitched	chr11	68869085	68908842	9	20630	32278.7083	4460.7354	388			TPCN2	388	1	ENSG00000162341	TPCN2	15.0698711688791	1
Peak_7	chr6	32934268	32942971	1	8704	28564.1163	811.9899	389	BRD2	HLA-DMA,HLA-DOA,HLA-DMB	BRD2	389	1	ENSG00000204256	BRD2	179.822889814422	1
11_Peak_4916_lociStitched	chr14	74184553	74255478	11	30993	32838.275	5113.6925	390	C14orf43	PNMA1	C14orf43	390	1	ENSG00000156030	ELMSAN1	45.0838907166489	2
17_Peak_18292_lociStitched	chr2	157287216	157347802	17	26108	33643.4058	5949.5452	391	GPD2		GPD2	391	1	ENSG00000115159	GPD2	23.4207114035083	1
9_Peak_44441_lociStitched	chr7	131196862	131231966	9	22752	31835.8176	4149.2928	392	PODXL	PODXL	PODXL	392	1	ENSG00000128567	PODXL	33.5259482028065	1
15_Peak_49297_lociStitched	chr19	50668896	50720772	15	19192	32821.9452	5140.9116	393	MYH14	SNAR-B2,SNAR-B1,IZUMO2,SNAR-D	MYH14	393	1	ENSG00000105357	MYH14	153.755675929486	1
6_Peak_33836_lociStitched	chr6	7519486	7562676	6	13179	36262.324	8603.448	394	DSP	SNRNP48	DSP	394	1	ENSG00000096696	DSP	352.853528025255	1
15_Peak_26507_lociStitched	chr12	58225262	58299195	15	26059	32463.9803	4820.4316	395	CTDSP2	XRCC6BP1,AVIL,TSFM,MIR26A2	CTDSP2	395	1	ENSG00000175215	CTDSP2	96.8835501093696	1
24_Peak_67704_lociStitched	chr4	87950307	88043226	24	39840	33618.0942	6049.0269	396	AFF1		AFF1	396	1	ENSG00000172493	AFF1	80.2851324641676	1
11_Peak_21713_lociStitched	chr1	183108005	183168122	11	20756	34320.7953	6769.1742	397	LAMC1,LAMC2		LAMC2	397	1	ENSG00000058085	LAMC2	35.9911694365726	1
Peak_1629	chr14	105931543	105944045	1	12503	28194.5104	675.108	398	MTA1,CRIP2	CRIP1,C14orf80,TMEM121	CRIP2	398	1	ENSG00000182809	CRIP2	50.3602675006035	1
9_Peak_889_lociStitched	chr3	134068878	134101955	9	29216	31323.919	3807.1627	399	AMOTL2		AMOTL2	399	1	ENSG00000114019	AMOTL2	49.6888434931615	1
3_Peak_9059_lociStitched	chr19	11185184	11208706	3	13324	30101.1034	2594.4766	400	LDLR	LDLR	LDLR	400	1	ENSG00000130164	LDLR	49.1514046004094	1
20_Peak_26078_lociStitched	chr21	44781851	44884742	20	26003	37833.0207	10350.8346	401	C21orf125,C21orf84,SIK1		SIK1	401	1	ENSG00000160209	PDXK	130.866202849101	3
12_Peak_49212_lociStitched	chr9	22078994	22136731	12	24750	32471.2888	4994.2505	402	CDKN2B-AS1		CDKN2B	402	1	ENSG00000147883	CDKN2B	4.10840492000662	1
17_Peak_24712_lociStitched	chr1	116189282	116274743	17	32832	37483.1946	10101.4902	403	VANGL1,CASQ2	VANGL1	VANGL1	403	1	ENSG00000173218	VANGL1	17.4616418835064	1
10_Peak_6699_lociStitched	chr9	130708742	130754414	10	23201	32655.48	5325.3552	404	FAM102A	PIP5KL1,ST6GALNAC4,DPM2,ST6GALNAC6	FAM102A	404	1	ENSG00000167106	FAM102A	32.4287634979404	1
12_Peak_20035_lociStitched	chr2	166599899	166682132	12	26809	38953.7721	11627.7462	405	GALNT3		GALNT3	405	1	ENSG00000115339	GALNT3	19.7523699482514	1
6_Peak_12845_lociStitched	chr6	6802788	6835703	6	16944	34228.3085	6935.1905	406			LY86-AS1	406	1	ENSG00000124783	SSR1	110.99654006533	3
17_Peak_23901_lociStitched	chr19	1151225	1215704	17	26180	30969.2637	3681.7509	407	SBNO2,STK11	SBNO2,ATP5D,C19orf26,MIDN,GPX4	SBNO2	407	1	ENSG00000064932	SBNO2	57.0415508509097	1
4_Peak_51475_lociStitched	chr15	44999283	45023854	4	12888	29853.765	2634.0112	408	B2M	SPG11,PATL2,TRIM69	B2M	408	1	ENSG00000166710	B2M	245.497299651388	1
22_Peak_10853_lociStitched	chr2	11619960	11724384	22	26991	41905.3512	14755.1112	409	GREB1	E2F6	GREB1	409	1	ENSG00000196208	GREB1	28.3276504690895	1
24_Peak_51786_lociStitched	chr13	44805076	44906459	24	32929	36954.1035	9824.0127	410		SERP2	SERP2	410	1	ENSG00000151778	SERP2	1.08846122891499	1
5_Peak_1250_lociStitched	chr2	62508186	62547358	5	13456	32630.276	5558.5068	411			B3GNT2	411	1	ENSG00000170340	B3GNT2	11.7424978519747	1
4_Peak_4565_lociStitched	chr2	239191824	239210190	4	11971	28928.2866	1864.149	412	PER2	TRAF3IP1,HES6	PER2	412	1	ENSG00000132326	PER2	29.2567884526247	1
Peak_1120	chr6	26193455	26202206	1	8752	28679.6523	1626.8109	413	HIST1H2BF,HIST1H3D,HIST1H2AD	HIST1H2BG,HIST1H4D,HIST1H3F,HIST1H3E,HIST1H4G,HIST1H2BH,HIST1H2BE,HIST1H4E,HIST1H2AE,HIST1H2BD,HIST1H4F,HIST1H1D,HIST1H1E	HIST1H3D	413	1	ENSG00000197409	HIST1H3D	2.17002033363303	1
10_Peak_19275_lociStitched	chr2	47535936	47599540	10	19291	36069.8284	9025.4076	414	EPCAM	MIR559,MSH2	EPCAM	414	1	ENSG00000119888	EPCAM	194.937632734336	1
12_Peak_16953_lociStitched	chr19	45919024	45989158	12	18123	34029.0168	7020.4134	415	ERCC1,FOSB,RTN2	PPM1N,FOSB,ERCC2,ERCC1,PPP1R13L,CD3EAP,VASP	FOSB	415	1	ENSG00000125740	FOSB	42.0125057681665	1
3_Peak_1875_lociStitched	chr16	31138291	31154564	3	15231	28619.3251	1641.9457	416	PRSS8,MYST1,PRSS36	PRSS53,VKORC1,FUS,MYST1,BCKDK	PRSS8	416	1	ENSG00000052344	PRSS8	83.986871091441	1
6_Peak_79659_lociStitched	chr7	104600992	104629242	6	16932	30368.75	3401.3	417		MLL5,LOC723809,LOC100216545	LOC100216545	417	1	ENSG00000228393	LINC01004	1.8142986911867	2
11_Peak_2708_lociStitched	chr8	129176331	129220832	11	23737	34848.7331	7938.9784	418		MIR1208	MIR1208	418	1	ENSG00000136997	MYC	22.2681565483043	3
2_Peak_2486_lociStitched	chr1	160163131	160191517	2	18768	30040.9038	3142.3302	419	CASQ1,PEA15,DCAF8	ATP1A4,DCAF8	PEA15	419	1	ENSG00000162734	PEA15	78.9344896359015	1
7_Peak_38106_lociStitched	chr1	36599387	36629373	7	17567	30264.8698	3463.383	420	MAP7D1,TRAPPC3	ADPRHL2,COL8A2,TEKT2	TRAPPC3	420	1	ENSG00000054116	TRAPPC3	25.4403561380293	1
16_Peak_21317_lociStitched	chr18	55435315	55514369	16	27917	35447.8136	8798.7102	421	ATP8B1		ATP8B1	421	1	ENSG00000081923	ATP8B1	31.7624655289561	1
10_Peak_5235_lociStitched	chr5	118722191	118775958	10	19280	36733.6144	10140.4562	422	TNFAIP8	HSD17B4	HSD17B4	422	1	ENSG00000133835	HSD17B4	32.5577961707806	1
7_Peak_1306_lociStitched	chr1	116888054	116923094	7	16290	30649.488	4064.64	423	ATP1A1	ATP1A1OS,ATP1A1	ATP1A1	423	1	ENSG00000163399	ATP1A1	213.311903984576	1
6_Peak_57988_lociStitched	chr2	100881336	100912358	6	18356	29939.3322	3427.931	424	LONRF2		LONRF2	424	1	ENSG00000170500	LONRF2	16.0590919809702	1
7_Peak_20195_lociStitched	chr9	95819959	95861385	7	17613	31160.6372	4668.7102	425	SUSD3,C9orf89	NINJ1	C9orf89	425	1	ENSG00000157303	SUSD3	2.61620418463685	1
13_Peak_27447_lociStitched	chr15	65127581	65191321	13	19554	33584.606	7151.628	426	PLEKHO2	ANKDD1A,PIF1	PLEKHO2	426	1	ENSG00000241839	PLEKHO2	14.8906313962531	1
7_Peak_24733_lociStitched	chr22	19829987	19869897	7	20045	30451.33	4018.937	427	GNB1L,TXNRD2,C22orf29		GNB1L	427	1	ENSG00000215012	RTL10	32.753941071168	1
15_Peak_43113_lociStitched	chr3	4753346	4819657	15	23944	31020.2858	4595.3523	428	ITPR1,EGOT		EGOT	428	1	ENSG00000235947	EGOT	0.806336626968212	1
16_Peak_75900_lociStitched	chr9	75139302	75208442	16	27084	30953.978	4535.584	429	TMC1		TMC1	429	1	ENSG00000165091	TMC1	1.24776169183899	1
5_Peak_55202_lociStitched	chr1	47263682	47300147	5	12668	30098.211	3690.258	430	CYP4B1	CYP4B1	CYP4B1	430	1	ENSG00000142973	CYP4B1	0.620218041373753	1
4_Peak_12619_lociStitched	chr2	232565935	232581740	4	10543	28093.3875	1768.5795	431	MIR1244-1,PTMA	PTMA,MIR1244-2	PTMA	431	1	ENSG00000187514	PTMA	922.382099240683	1
Peak_3017	chr19	42780524	42791769	1	11246	27194.908	949.078	432	CIC	MEGF8,PAFAH1B3,TMEM145,PRR19,ERF,GSK3A	CIC	432	1	ENSG00000079432	CIC	50.4595143267534	1
6_Peak_64535_lociStitched	chr10	123249882	123289444	6	18543	30628.9004	4430.944	433	FGFR2		FGFR2	433	1	ENSG00000066468	FGFR2	36.8176469253639	1
3_Peak_117_lociStitched	chr1	59238903	59257033	3	11407	28003.598	1927.219	434	LOC100131060,JUN	LOC100131060	JUN	434	1	ENSG00000177606	JUN	119.789622160377	1
6_Peak_3493_lociStitched	chr15	71406066	71445624	6	16317	30170.8866	4117.9878	435	THSD4,CT62		THSD4	435	1	ENSG00000187720	THSD4	13.7274926490724	1
14_Peak_6125_lociStitched	chr19	2029186	2069868	14	21444	28680.81	2680.9438	436	MKNK2	MOBKL2A,BTBD2,IZUMO4	MKNK2	436	1	ENSG00000099875	MKNK2	64.5326538904264	1
