#Endometrioid_381_IP Enhancers
#Created from /media/abraaodem/Data01/Marcos/MTF/histologies/RoseRes/Endometrioid_381_IP_12KB_STITCHED_TSS_DISTAL_ENHANCER_REGION_MAP.txt
#Ranked by Endometrioid_381_IP.nodup.bam
#Using cutoff of 10895.88 for Super-Enhancers
#Created on Oct 18 2018 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	Endometrioid_381_IP.nodup.bam	Endometrioid_381_Input.nodup.bam	enhancerRank	isSuper
Peak_24732	chr7	128508687	128510287	1	1601	1293.44	190.88	9851	0
4_Peak_139079_lociStitched	chr6	854228	868948	4	1971	2091.712	989.184	9852	0
4_Peak_96313_lociStitched	chr11	19990270	20022884	4	2220	4526.8232	3424.47	9853	0
Peak_43378	chr2	239186248	239188990	1	2743	1340.2896	239.1024	9854	0
2_Peak_150444_lociStitched	chr1	28425689	28432035	2	1316	1667.0942	566.6978	9855	0
5_Peak_150733_lociStitched	chr1	44418669	44430427	5	2566	2058.8258	960.6286	9856	0
4_Peak_78470_lociStitched	chr12	133793938	133805731	4	1346	2075.568	977.6397	9857	0
Peak_32172	chr19	42750228	42752339	1	2112	1268.4999	171.6243	9858	0
4_Peak_209555_lociStitched	chr3	43218200	43222317	4	1957	1500.2348	403.8777	9859	0
2_Peak_49807_lociStitched	chr11	123430388	123432621	2	2041	1242.4412	146.7081	9860	0
2_Peak_113898_lociStitched	chr1	167664317	167667515	2	1309	1648.2492	552.6144	9861	0
2_Peak_98414_lociStitched	chr22	49934641	49947145	2	689	2221.9608	1126.6104	9862	0
3_Peak_67869_lociStitched	chr15	62499536	62502900	3	1968	1329.4528	234.1344	9863	0
1_Peak_16844_lociStitched	chr3	125485085	125486228	1	1144	1144.0287	48.9204	9864	0
5_Peak_28548_lociStitched	chr21	39810521	39832335	5	3605	3326.635	2231.5722	9865	0
3_Peak_154697_lociStitched	chr15	86376889	86384050	3	1590	1781.6568	686.7399	9866	0
5_Peak_107327_lociStitched	chr6	32180460	32189170	5	2154	1782.066	687.219	9867	0
2_Peak_46945_lociStitched	chr10	112219361	112224485	2	2573	1496.7204	402.234	9868	0
3_Peak_60826_lociStitched	chr17	72516427	72519083	3	2171	1326.9376	232.6656	9869	0
2_Peak_81701_lociStitched	chr1	117394931	117398345	2	1256	1373.4522	279.2652	9870	0
3_Peak_28692_lociStitched	chr13	40919670	40927251	3	1918	1998.3516	904.4133	9871	0
Peak_33250	chr17	76326616	76328975	1	2360	1250.9777	157.3453	9872	0
Peak_51843	chr19	56178396	56181103	1	2708	1268.5002	174.8722	9873	0
1_Peak_14204_lociStitched	chr10	74436403	74437532	1	1130	1168.2892	74.8527	9874	0
3_Peak_37913_lociStitched	chr8	100870245	100874404	3	2077	1488.5061	395.105	9875	0
2_Peak_35140_lociStitched	chr20	31596914	31598914	2	1843	1234.2	140.8	9876	0
3_Peak_126470_lociStitched	chr17	78521914	78544000	3	1455	2926.395	1833.138	9877	0
Peak_17994	chr12	125216896	125218248	1	1353	1192.7344	99.5072	9878	0
1_Peak_18599_lociStitched	chr7	140058347	140059514	1	1168	1196.0583	103.1628	9879	0
1_Peak_20918_lociStitched	chr3	122290898	122292927	1	2030	1271.1685	179.3636	9880	0
2_Peak_26958_lociStitched	chr11	47610869	47613967	2	2223	1342.3634	250.6282	9881	0
1_Peak_22048_lociStitched	chr17	19482465	19484018	1	1554	1246.9037	155.3	9882	0
Peak_20877	chr19	1192068	1193983	1	1916	1207.7905	116.432	9883	0
4_Peak_170901_lociStitched	chr10	98778039	98783776	4	2223	1669.467	578.2896	9884	0
5_Peak_75576_lociStitched	chr1	116012804	116039744	5	2773	3752.742	2661.672	9885	0
5_Peak_106408_lociStitched	chr3	54985835	55000499	5	3162	2457.6864	1366.6848	9886	0
Peak_26230	chr21	44732170	44734119	1	1950	1230.2088	139.3535	9887	0
Peak_36164	chr6	159190196	159192711	1	2516	1354.8305	264.3265	9888	0
3_Peak_48843_lociStitched	chr11	11059636	11067440	3	3252	1831.5988	741.38	9889	0
4_Peak_47007_lociStitched	chr11	115570112	115588101	4	2271	2736.1269	1645.9935	9890	0
3_Peak_242548_lociStitched	chr22	42252115	42258962	3	1258	1732.291	642.2486	9891	0
Peak_27667	chr19	3378337	3380611	1	2275	1239.1026	149.1744	9892	0
Peak_39005	chr17	48719169	48721449	1	2281	1303.02	213.408	9893	0
3_Peak_60229_lociStitched	chr3	176921592	176933233	3	1600	2292.1129	1202.5153	9894	0
4_Peak_40935_lociStitched	chr1	22388232	22400872	4	1905	2206.944	1117.376	9895	0
Peak_31060	chr1	6497176	6499199	1	2024	1251.2255	161.84	9896	0
3_Peak_78730_lociStitched	chr2	19999904	20002901	3	1728	1435.563	346.4532	9897	0
3_Peak_205517_lociStitched	chr7	77669410	77671392	3	1478	1269.2728	180.1638	9898	0
Peak_27018	chr16	3193236	3194876	1	1641	1247.056	158.096	9899	0
1_Peak_21135_lociStitched	chr3	8595820	8597347	1	1528	1226.0283	137.2773	9900	0
4_Peak_24663_lociStitched	chr5	36488842	36492794	4	1880	1509.664	421.2832	9901	0
3_Peak_71878_lociStitched	chr15	25913060	25925019	3	1176	2292.5403	1204.2713	9902	0
4_Peak_46763_lociStitched	chr13	45389649	45401487	4	1972	2322.6156	1234.7034	9903	0
Peak_30059	chr16	67995158	67996777	1	1620	1240.3159	152.5098	9904	0
3_Peak_65090_lociStitched	chr8	103589124	103598721	3	1341	2004.8133	917.4732	9905	0
3_Peak_40532_lociStitched	chr2	201241418	201243968	3	1330	1329.315	241.995	9906	0
Peak_39327	chr5	1151530	1153712	1	2183	1227.5932	140.3026	9907	0
2_Peak_28738_lociStitched	chr2	54935752	54937713	2	1775	1282.6901	195.7078	9908	0
2_Peak_90018_lociStitched	chr7	31141355	31147080	2	2473	1587.5425	500.9375	9909	0
Peak_24348	chr1	153625097	153626590	1	1494	1275.022	188.5659	9910	0
Peak_16839	chr22	21333160	21334776	1	1617	1175.9632	89.8496	9911	0
5_Peak_158362_lociStitched	chr2	20057642	20063837	5	2178	1672.0305	586.047	9912	0
2_Peak_48802_lociStitched	chr1	55410993	55416500	2	1238	1559.0317	473.0513	9913	0
3_Peak_22260_lociStitched	chr12	4243019	4252544	3	1842	1826.895	741.045	9914	0
3_Peak_36049_lociStitched	chr10	88344447	88352532	3	2007	1891.89	806.0745	9915	0
Peak_30343	chr17	45954488	45956358	1	1871	1223.354	137.632	9916	0
2_Peak_36780_lociStitched	chr16	4536561	4539923	2	2194	1320.5936	235.0038	9917	0
Peak_17674	chr17	43274569	43275691	1	1123	1147.245	61.71	9918	0
2_Peak_43818_lociStitched	chr10	44319917	44321544	2	1510	1153.3803	68.0086	9919	0
1_Peak_14636_lociStitched	chr8	74002007	74003066	1	1060	1172.313	87.3675	9920	0
5_Peak_132763_lociStitched	chr8	125636783	125644079	5	2821	1702.8864	617.9712	9921	0
6_Peak_61844_lociStitched	chr22	34249768	34271862	6	2084	3205.8394	2121.024	9922	0
5_Peak_61288_lociStitched	chr12	106500692	106508225	5	1887	1882.4967	797.7447	9923	0
Peak_33072	chr11	46718338	46720434	1	2097	1244.3952	159.7152	9924	0
4_Peak_76088_lociStitched	chr12	121361163	121367118	4	2244	1416.099	331.6935	9925	0
3_Peak_22037_lociStitched	chr11	18638817	18649519	3	1620	2209.963	1125.8504	9926	0
Peak_33135	chr14	100759176	100761965	1	2790	1296.0483	211.964	9927	0
1_Peak_16331_lociStitched	chr19	20958958	20959827	1	870	1165.6766	81.686	9928	0
Peak_16569	chr20	61399361	61400497	1	1137	1160.424	76.7936	9929	0
3_Peak_30131_lociStitched	chr14	75800158	75802991	3	2327	1378.2545	294.632	9930	0
3_Peak_105326_lociStitched	chr20	56470580	56483663	3	1233	2102.4381	1019.1657	9931	0
3_Peak_117910_lociStitched	chr12	123135564	123144874	3	1531	1724.212	641.459	9932	0
Peak_41845	chr7	939173	941986	1	2814	1241.6582	158.9345	9933	0
Peak_26116	chr16	2955931	2957361	1	1431	1138.137	55.627	9934	0
5_Peak_50779_lociStitched	chr1	117167329	117186445	5	1945	2261.4228	1179.4572	9935	0
2_Peak_17225_lociStitched	chr3	112885434	112889378	2	1410	1487.6768	405.8376	9936	0
Peak_32163	chr17	80658973	80661141	1	2169	1273.0496	191.2176	9937	0
4_Peak_139460_lociStitched	chr10	80778109	80784880	4	2067	1658.895	577.5663	9938	0
Peak_25540	chr1	9457108	9458817	1	1710	1278.6738	197.3895	9939	0
3_Peak_75884_lociStitched	chr1	45466756	45473381	3	1611	1635.05	554.5125	9940	0
1_Peak_13132_lociStitched	chr16	25042918	25043695	1	778	1168.3749	88.1118	9941	0
3_Peak_196042_lociStitched	chr6	34158487	34164777	3	1942	1598.289	518.296	9942	0
Peak_27453	chr11	67794978	67796671	1	1694	1243.0006	163.0359	9943	0
1_Peak_21568_lociStitched	chr15	55790256	55791252	1	997	1180.758	100.8948	9944	0
Peak_52943	chr8	22485616	22487923	1	2308	1345.6731	265.9971	9945	0
1_Peak_14292_lociStitched	chr6	152622793	152623570	1	778	1163.7129	84.3045	9946	0
2_Peak_48461_lociStitched	chr11	122556398	122562764	2	2261	1616.3274	537.2904	9947	0
Peak_16972	chr14	105880562	105881792	1	1231	1185.474	106.764	9948	0
Peak_50783	chr1	1286782	1289647	1	2866	1396.401	317.7285	9949	0
3_Peak_124559_lociStitched	chr15	34339063	34349238	3	2720	2046.1925	967.6425	9950	0
Peak_22473	chr19	49075709	49077203	1	1495	1179.2142	100.6956	9951	0
2_Peak_103910_lociStitched	chr19	33357215	33366683	2	1326	1822.59	744.1848	9952	0
4_Peak_165677_lociStitched	chr11	12554398	12563551	4	2684	1826.9388	748.7154	9953	0
Peak_19477	chr19	871919	873089	1	1171	1121.094	43.056	9954	0
3_Peak_158141_lociStitched	chr2	114632293	114643897	3	1832	2109.6072	1031.5956	9955	0
2_Peak_26361_lociStitched	chr8	10589886	10591876	2	1608	1305.639	227.855	9956	0
1_Peak_23961_lociStitched	chrX	128811770	128812846	1	1077	1133.2432	55.8444	9957	0
2_Peak_77249_lociStitched	chr2	98774858	98779926	2	1208	1593.3792	516.4292	9958	0
Peak_36411	chr1	36561990	36564218	1	2229	1406.3136	329.5212	9959	0
4_Peak_79215_lociStitched	chr10	12490357	12497445	4	1661	1719.5488	642.8816	9960	0
Peak_24946	chr17	80625743	80627591	1	1849	1273.0872	197.3664	9961	0
2_Peak_59687_lociStitched	chr14	35017006	35022594	2	1973	1615.4908	539.8008	9962	0
1_Peak_49230_lociStitched	chr6	31525735	31528504	1	2770	1318.3209	242.8413	9963	0
4_Peak_101092_lociStitched	chr12	117756432	117773448	4	1743	2674.9152	1599.504	9964	0
3_Peak_87339_lociStitched	chr6	35171185	35185694	3	1295	2472.3336	1397.2167	9965	0
3_Peak_221963_lociStitched	chr2	106878402	106887518	3	1584	1505.0516	430.2752	9966	0
3_Peak_63169_lociStitched	chr16	87211622	87219837	3	1970	1753.081	678.559	9967	0
4_Peak_27171_lociStitched	chr5	169571552	169580019	4	2338	1905.9217	831.4594	9968	0
Peak_25867	chr22	46904404	46906938	1	2535	1262.1854	187.7694	9969	0
2_Peak_103107_lociStitched	chr17	5418362	5431543	2	753	2249.9967	1175.7452	9970	0
Peak_23000	chr17	76383111	76384851	1	1741	1244.796	171.216	9971	0
3_Peak_61995_lociStitched	chr1	153851430	153854548	3	1407	1444.8812	371.3538	9972	0
2_Peak_25941_lociStitched	chr8	30137136	30141986	2	1309	1540.845	467.54	9973	0
1_Peak_30068_lociStitched	chr2	137522084	137523989	1	1906	1311.9735	238.6965	9974	0
2_Peak_20329_lociStitched	chr7	112031204	112032896	2	1425	1186.7688	113.7024	9975	0
Peak_21906	chr21	43789660	43791373	1	1714	1187.2803	114.4284	9976	0
4_Peak_122428_lociStitched	chr10	79533816	79550419	4	1754	2669.7624	1597.2086	9977	0
3_Peak_73330_lociStitched	chr2	240290003	240297268	3	1372	1643.343	571.029	9978	0
3_Peak_158720_lociStitched	chr2	242047658	242058507	3	1347	1986.4519	914.5707	9979	0
4_Peak_79378_lociStitched	chr22	40577839	40593885	4	2109	2575.383	1503.5102	9980	0
4_Peak_42069_lociStitched	chr8	48506223	48527115	4	2122	3407.4852	2335.7256	9981	0
3_Peak_70939_lociStitched	chr10	23112777	23115867	3	1764	1387.41	315.798	9982	0
3_Peak_108652_lociStitched	chr9	140475764	140481811	3	1701	1583.1046	511.5762	9983	0
Peak_18643	chr14	105876991	105878491	1	1501	1247.85	176.7	9984	0
3_Peak_55227_lociStitched	chr7	150139746	150144403	3	2332	1457.641	386.531	9985	0
1_Peak_14132_lociStitched	chr17	53315455	53316495	1	1041	1134.744	63.648	9986	0
3_Peak_43531_lociStitched	chr15	90901163	90907627	3	1805	1745.28	674.1952	9987	0
3_Peak_52116_lociStitched	chr22	17717838	17725307	3	2292	1729.8204	658.7658	9988	0
Peak_33374	chr21	44889026	44891300	1	2275	1291.8594	221.4876	9989	0
3_Peak_22973_lociStitched	chr8	37494805	37506164	3	1367	2013.9507	943.9329	9990	0
4_Peak_141560_lociStitched	chr2	135427228	135435868	4	2040	1847.232	777.6	9991	0
5_Peak_50524_lociStitched	chr6	30089292	30099006	5	2426	1952.514	883.0026	9992	0
Peak_21244	chr22	43593392	43594831	1	1440	1189.0457	119.5809	9993	0
4_Peak_100464_lociStitched	chr11	117999487	118007914	4	2000	1747.7598	678.3735	9994	0
2_Peak_13671_lociStitched	chr17	46342294	46344194	2	1246	1174.01	105.26	9995	0
Peak_25418	chr7	2264322	2266125	1	1804	1191.783	123.3252	9996	0
5_Peak_52093_lociStitched	chr21	37358978	37378475	5	2680	2852.4111	1783.9755	9997	0
3_Peak_104255_lociStitched	chr19	5553914	5560938	3	1422	1590.2336	521.8832	9998	0
2_Peak_38479_lociStitched	chr1	229542936	229546237	2	2006	1606.2666	538.063	9999	0
3_Peak_135177_lociStitched	chr19	34359805	34375376	3	2421	2477.3461	1409.1755	10000	0
Peak_27033	chr17	17668644	17670599	1	1956	1199.3925	131.376	10001	0
3_Peak_93416_lociStitched	chr1	171390845	171404841	3	1385	3088.9172	2021.0224	10002	0
3_Peak_45243_lociStitched	chr2	130516297	130523546	3	1186	1720.1877	652.41	10003	0
Peak_39208	chr20	61449499	61451810	1	2312	1201.0267	133.3447	10004	0
5_Peak_43984_lociStitched	chr12	94945984	94956482	5	2542	2026.114	958.4674	10005	0
2_Peak_46349_lociStitched	chr3	183297393	183302603	2	1795	1604.159	536.63	10006	0
3_Peak_51938_lociStitched	chr2	235237443	235245126	3	2104	1777.8462	710.6775	10007	0
Peak_17224	chr22	38636441	38637986	1	1546	1189.4955	122.364	10008	0
1_Peak_22072_lociStitched	chr4	6495302	6496851	1	1550	1191.181	124.0749	10009	0
4_Peak_35768_lociStitched	chr3	45248222	45253996	4	2188	1573.9924	506.9572	10010	0
Peak_54369	chr19	1116423	1119417	1	2995	1332.6294	265.8672	10011	0
3_Peak_121720_lociStitched	chr1	54367700	54373827	3	1697	1613.8518	547.1411	10012	0
1_Peak_22719_lociStitched	chr19	35157817	35159111	1	1295	1196.6912	130.3058	10013	0
1_Peak_19339_lociStitched	chr1	236666274	236667010	1	737	1169.4304	103.776	10014	0
3_Peak_79392_lociStitched	chr3	72201691	72208082	3	2491	1643.1261	577.7464	10015	0
2_Peak_22735_lociStitched	chr2	61035857	61046942	2	1957	2323.416	1258.1475	10016	0
3_Peak_42398_lociStitched	chr1	42237072	42254235	3	2043	2641.3857	1577.2797	10017	0
2_Peak_30768_lociStitched	chr20	2310519	2317318	2	1731	1817.3727	753.3292	10018	0
Peak_17798	chr4	1027284	1028540	1	1257	1191.8184	127.8608	10019	0
3_Peak_56501_lociStitched	chr16	65782214	65789877	3	1175	1806.9354	743.311	10020	0
Peak_38245	chrX	152752920	152755208	1	2289	1297.296	233.8336	10021	0
Peak_24529	chr17	73992585	73994038	1	1454	1168.0667	104.9066	10022	0
2_Peak_129887_lociStitched	chr22	47247186	47257712	2	637	1745.2108	682.0848	10023	0
Peak_26061	chr12	125407708	125409509	1	1802	1225.9407	162.9905	10024	0
2_Peak_28563_lociStitched	chr5	10333083	10340283	2	1956	1788.48	725.76	10025	0
7_Peak_48631_lociStitched	chr9	97544178	97567738	7	3165	3477.456	2414.9	10026	0
Peak_20837	chr14	105131832	105132925	1	1094	1140.5455	78.0402	10027	0
Peak_26157	chr19	13214804	13216515	1	1712	1176.4836	114.4659	10028	0
2_Peak_73882_lociStitched	chr22	44940416	44947175	2	1081	1578.9024	517.0635	10029	0
2_Peak_30872_lociStitched	chr7	24962196	24963597	2	1235	1153.023	91.4853	10030	0
3_Peak_73214_lociStitched	chr2	132268734	132275764	3	1254	1495.281	433.751	10031	0
Peak_27361	chr5	148834802	148836358	1	1557	1243.0884	181.7408	10032	0
2_Peak_33355_lociStitched	chr20	44451109	44453581	2	1947	1254.7872	193.8048	10033	0
2_Peak_46871_lociStitched	chr1	24191187	24192823	2	1301	1171.376	110.7572	10034	0
Peak_31064	chr10	134384204	134386192	1	1989	1259.0004	198.4024	10035	0
4_Peak_55540_lociStitched	chr1	233033774	233037964	4	2525	1801.281	740.792	10036	0
Peak_37838	chr20	62175510	62177759	1	2250	1339.0546	278.876	10037	0
3_Peak_59497_lociStitched	chr9	100462474	100467389	3	1911	1521.684	461.5185	10038	0
3_Peak_15954_lociStitched	chr1	214745463	214750932	3	1444	1934.9322	875.04	10039	0
5_Peak_54714_lociStitched	chr11	75131848	75137716	5	2348	1591.4016	531.6408	10040	0
4_Peak_188137_lociStitched	chr16	23197044	23200940	4	2059	1358.9248	299.2128	10041	0
5_Peak_159421_lociStitched	chr20	42161043	42169420	5	2524	1785.1387	725.4482	10042	0
1_Peak_65840_lociStitched	chr20	34146900	34149367	1	2468	1218.9447	159.6149	10043	0
6_Peak_62858_lociStitched	chr14	71622742	71642766	6	2193	2907.4848	1848.2152	10044	0
Peak_17301	chr1	203247316	203248294	1	979	1197.7566	138.7782	10045	0
Peak_36532	chr3	52110644	52112411	1	1768	1198.7328	140.6532	10046	0
3_Peak_97692_lociStitched	chr17	4002622	4005256	3	1571	1254.5742	196.4964	10047	0
2_Peak_103134_lociStitched	chr17	56700156	56709952	2	927	1819.1172	761.1492	10048	0
3_Peak_39070_lociStitched	chr19	19256251	19260686	3	2778	1421.4175	363.67	10049	0
5_Peak_94527_lociStitched	chr4	25545512	25564810	5	2237	2969.9622	1912.4318	10050	0
2_Peak_46507_lociStitched	chr10	126919349	126921352	2	1761	1231.0438	173.8604	10051	0
1_Peak_14477_lociStitched	chrX	119619503	119620345	1	843	1138.2998	81.1688	10052	0
3_Peak_229416_lociStitched	chr1	48257525	48260517	3	2236	1357.7696	300.696	10053	0
1_Peak_15640_lociStitched	chrX	55934353	55935609	1	1257	1127.6368	70.5872	10054	0
Peak_24604	chr20	61293017	61295047	1	2031	1216.579	159.558	10055	0
2_Peak_24955_lociStitched	chr9	3827830	3829597	2	1355	1263.0516	206.2089	10056	0
1_Peak_25963_lociStitched	chr5	72732369	72733669	1	1301	1193.27	137.02	10057	0
3_Peak_50399_lociStitched	chr1	23822829	23836454	3	1305	2095.525	1039.5875	10058	0
4_Peak_37612_lociStitched	chr3	109111488	109115545	4	1906	1426.4412	370.8098	10059	0
2_Peak_131335_lociStitched	chr5	55353177	55355484	2	1275	1251.5475	196.095	10060	0
3_Peak_75701_lociStitched	chr2	65793829	65804698	3	1648	1961.8545	906.4746	10061	0
Peak_11735	chr2	239142979	239143651	1	673	1107.8592	52.4832	10062	0
Peak_19710	chr11	71780825	71781903	1	1079	1188.6028	133.2408	10063	0
3_Peak_150340_lociStitched	chr1	24390059	24401188	3	1317	1946.4621	891.4329	10064	0
3_Peak_54233_lociStitched	chr1	117714482	117732958	3	1538	2919.208	1864.2284	10065	0
Peak_34274	chr22	35874060	35875642	1	1583	1242.9774	188.0998	10066	0
Peak_21245	chr22	46816511	46817912	1	1402	1203.7392	149.0664	10067	0
2_Peak_151525_lociStitched	chr10	459617	466919	2	1381	1730.574	676.1652	10068	0
3_Peak_139655_lociStitched	chr12	57674127	57677877	3	1661	1415.25	361.125	10069	0
2_Peak_114249_lociStitched	chr11	17760012	17771189	2	1018	1985.0352	931.0441	10070	0
5_Peak_32632_lociStitched	chr5	134543691	134548609	5	2373	1519.662	465.7346	10071	0
Peak_31459	chr22	43655863	43658085	1	2223	1253.6524	199.7578	10072	0
3_Peak_95308_lociStitched	chr22	37267617	37270988	3	1970	1341.9951	288.5576	10073	0
Peak_58094	chr9	130577027	130579942	1	2916	1285.2235	232.034	10074	0
3_Peak_29948_lociStitched	chr3	41306429	41310580	3	2151	1411.34	358.6464	10075	0
2_Peak_165168_lociStitched	chr9	86954660	86957070	2	1614	1197.047	144.359	10076	0
6_Peak_245806_lociStitched	chr3	14235431	14251741	6	2526	2586.766	1534.771	10077	0
1_Peak_19396_lociStitched	chr1	120173686	120175079	1	1394	1157.583	105.7287	10078	0
3_Peak_35704_lociStitched	chr2	240813935	240821794	3	1862	1771.4186	719.8844	10079	0
1_Peak_22218_lociStitched	chr1	114524848	114526242	1	1395	1163.99	112.4958	10080	0
Peak_25293	chr17	74476323	74477949	1	1627	1176.0858	124.7142	10081	0
Peak_46218	chr9	137580769	137583447	1	2679	1291.0638	239.9488	10082	0
Peak_14203	chr10	134262729	134263674	1	946	1102.815	51.786	10083	0
4_Peak_96915_lociStitched	chr10	133639220	133648969	4	1747	1729.4726	678.5304	10084	0
Peak_60509	chr19	7997165	7999960	1	2796	1321.7555	270.8355	10085	0
Peak_24363	chr14	105398736	105400867	1	2132	1269.4367	218.6406	10086	0
4_Peak_41735_lociStitched	chr6	131686442	131690666	4	1549	1447.5648	397.056	10087	0
5_Peak_89383_lociStitched	chr2	101808542	101836332	5	2739	3646.048	2595.586	10088	0
3_Peak_49385_lociStitched	chr19	39993325	39998305	3	1750	1437.726	387.444	10089	0
1_Peak_13876_lociStitched	chr3	42922037	42923001	1	965	1143.2076	92.9296	10090	0
Peak_19555	chr17	80591581	80592879	1	1299	1194.5494	144.3376	10091	0
2_Peak_20219_lociStitched	chr13	35321225	35324919	2	1733	1477.6	428.1346	10092	0
3_Peak_87942_lociStitched	chr8	512214	515892	3	2101	1350.1938	300.8604	10093	0
3_Peak_187463_lociStitched	chr14	97080990	97091817	3	1578	2051.7165	1002.5802	10094	0
3_Peak_197029_lociStitched	chr7	730481	737430	3	1251	1534.3392	485.7351	10095	0
3_Peak_33906_lociStitched	chr1	245878232	245887807	3	2228	2394.7075	1346.245	10096	0
Peak_52944	chr8	22490430	22492757	1	2328	1284.9694	236.6559	10097	0
1_Peak_15817_lociStitched	chr21	44375453	44376685	1	1233	1142.064	93.7552	10098	0
Peak_19775	chr1	204130424	204131478	1	1055	1146.0142	97.8112	10099	0
Peak_36898	chr19	1901093	1903428	1	2336	1242.22	194.0385	10100	0
Peak_27646	chr16	85118800	85121206	1	2407	1242.2178	194.4048	10101	0
2_Peak_30792_lociStitched	chr11	70516368	70519353	2	2067	1238.4765	190.7415	10102	0
2_Peak_99117_lociStitched	chr9	131094423	131097186	2	2440	1216.8252	169.3719	10103	0
2_Peak_33029_lociStitched	chr10	123367659	123371845	2	2096	1371.3336	323.9964	10104	0
2_Peak_16531_lociStitched	chr17	18965390	18967216	2	878	1065.6536	18.4426	10105	0
Peak_16488	chr11	65272471	65273714	1	1244	1190.0482	142.945	10106	0
Peak_22420	chr16	3117385	3118947	1	1563	1155.099	108.0904	10107	0
4_Peak_183832_lociStitched	chr1	29869175	29877927	4	1676	1725.0192	678.28	10108	0
4_Peak_44404_lociStitched	chr2	134933560	134936145	4	1619	1270.786	224.1195	10109	0
2_Peak_71905_lociStitched	chr15	43010032	43023097	2	945	2198.8395	1152.333	10110	0
2_Peak_176156_lociStitched	chr11	12901943	12911402	2	1077	1824.6411	778.4757	10111	0
6_Peak_36269_lociStitched	chr11	95825270	95857262	6	3794	4245.3384	3199.2	10112	0
6_Peak_128500_lociStitched	chr2	54823040	54832346	6	2008	1936.5786	890.5842	10113	0
Peak_16261	chr11	61455742	61456832	1	1091	1101.118	55.154	10114	0
2_Peak_78608_lociStitched	chr1	230527648	230537812	2	1325	2128.3416	1082.466	10115	0
Peak_32584	chr19	7964500	7966557	1	2058	1244.2793	198.5005	10116	0
1_Peak_13734_lociStitched	chr1	169429514	169430093	1	580	1102.4739	56.742	10117	0
3_Peak_124456_lociStitched	chr14	95152407	95162079	3	1777	1797.0576	751.5144	10118	0
Peak_29320	chr4	3495001	3497163	1	2163	1224.773	179.2298	10119	0
5_Peak_14983_lociStitched	chr7	47257959	47294898	5	3452	4547.1909	3501.8172	10120	0
3_Peak_63884_lociStitched	chr2	237145250	237149668	3	2459	1348.8154	303.9584	10121	0
Peak_26195	chr2	241380204	241382081	1	1878	1179.6945	134.9563	10122	0
Peak_28659	chr1	2265746	2267232	1	1487	1181.9644	137.455	10123	0
Peak_16483	chr1	203297952	203298837	1	886	1111.2945	66.9945	10124	0
4_Peak_183894_lociStitched	chr1	31974622	31977602	4	2190	1330.57	286.378	10125	0
1_Peak_14070_lociStitched	chr7	97761168	97761953	1	786	1098.9215	55.1855	10126	0
4_Peak_55285_lociStitched	chr1	245291658	245296643	4	2064	1662.4975	619.137	10127	0
3_Peak_164342_lociStitched	chr8	28446642	28459350	3	1359	2287.44	1244.1132	10128	0
Peak_24544	chr19	10854458	10855976	1	1519	1144.1166	101.2506	10129	0
5_Peak_22989_lociStitched	chr11	12411037	12432189	5	2392	3071.2704	2028.4768	10130	0
1_Peak_22114_lociStitched	chr2	73510772	73512410	1	1639	1208.025	165.6018	10131	0
4_Peak_124005_lociStitched	chr13	31684348	31703941	4	1991	2931.1128	1888.7652	10132	0
3_Peak_28442_lociStitched	chr6	161393475	161396356	3	2002	1316.617	274.2712	10133	0
3_Peak_44520_lociStitched	chr20	48210034	48213054	3	1952	1283.5	241.298	10134	0
Peak_48300	chr8	144810277	144813057	1	2781	1247.942	205.998	10135	0
1_Peak_16292_lociStitched	chr2	189470530	189471739	1	1210	1115.4234	73.5072	10136	0
1_Peak_40565_lociStitched	chr1	235751313	235753377	1	2065	1297.224	255.5232	10137	0
Peak_23705	chr1	32154051	32155618	1	1568	1166.9449	125.5167	10138	0
Peak_19469	chr19	3565024	3566409	1	1386	1115.0635	73.8205	10139	0
Peak_53889	chr11	46698742	46701005	1	2264	1228.1301	186.9238	10140	0
Peak_15818	chr21	44843048	44844328	1	1281	1132.288	91.136	10141	0
2_Peak_130078_lociStitched	chr3	128561515	128565251	2	1409	1373.3536	332.8776	10142	0
2_Peak_31953_lociStitched	chr6	134212293	134217553	2	1584	1492.788	452.36	10143	0
4_Peak_147281_lociStitched	chr22	27495558	27509502	4	2230	2296.5768	1256.3544	10144	0
3_Peak_60688_lociStitched	chr6	137347114	137353660	3	1338	1713.0882	672.9288	10145	0
3_Peak_103317_lociStitched	chr17	75633562	75641436	3	917	1555.115	514.9596	10146	0
3_Peak_28463_lociStitched	chr15	57767279	57770634	3	1847	1313.147	273.097	10147	0
3_Peak_64888_lociStitched	chr6	42130355	42139131	3	1290	1794.692	754.736	10148	0
Peak_27661	chr19	13146726	13148427	1	1702	1218.5964	178.7751	10149	0
Peak_40986	chr10	104380005	104382082	1	2078	1214.2142	174.468	10150	0
2_Peak_20124_lociStitched	chr1	39512513	39514423	2	1417	1180.571	141.149	10151	0
3_Peak_218213_lociStitched	chr11	71097815	71110202	3	1858	1964.5782	925.3089	10152	0
3_Peak_62763_lociStitched	chr13	46948297	46964534	3	1133	2635.2651	1596.0971	10153	0
Peak_18771	chr1	9169400	9170922	1	1523	1166.4608	127.3914	10154	0
