REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	ClearCell_3547_IP.nodup.bam	ClearCell_3547_Input.nodup.bam	enhancerRank	OVERLAP_GENES	PROXIMAL_GENES	CLOSEST_GENE	enhancerRank.1	isSuper	ensembl_gene_id	hgnc_symbol	medianCPM	keyAnnotation
13_Peak_55797_lociStitched	chr11	117679005	117713688	13	20517	52877.7018	2996.6112	136	FXYD2,FXYD6	DSCAML1,FXYD6,FXYD2	FXYD2	136	1	ENSG00000254528		8.14689032296164	1
29_Peak_39172_lociStitched	chr5	131751196	131842136	29	29241	60284.126	10494.476	137	C5orf56,IRF1	SLC22A5,IL5,MIR3936	IRF1	137	1	ENSG00000125347	IRF1	37.9680887497992	1
20_Peak_46842_lociStitched	chr17	17584190	17656961	20	29722	56048.2242	7000.5702	138	RAI1	SMCR5	RAI1	138	1	ENSG00000108557	RAI1	35.3256518459643	1
5_Peak_946_lociStitched	chr17	7736764	7755707	5	11307	50496.3551	1765.4876	139	DNAH2,KDM6B	LSMD1,CYB5D1,CHD3,TMEM88	KDM6B	139	1	ENSG00000132510	KDM6B	38.3597871767207	1
Peak_193	chr19	13943439	13956408	1	12970	50287.2975	1579.6242	140	LOC284454,MIR24-2,MIR23A,MIR27A	MIR181C,ZSWIM4,MIR181D,NANOS3	MIR23A	140	1	ENSG00000267519		24.6839812950757	1
7_Peak_40604_lociStitched	chr1	156450374	156479789	7	20502	51693.921	3397.4325	141	MEF2D		MEF2D	141	1	ENSG00000116604	MEF2D	33.8224326184765	1
37_Peak_30702_lociStitched	chr2	9282744	9428982	37	35851	64739.5626	16524.894	142	ASAP2	ASAP2	ASAP2	142	1	ENSG00000151693	ASAP2	45.1600224869542	1
40_Peak_38760_lociStitched	chr3	127396087	127539393	40	40713	67124.5304	19102.6898	143	MGLL,ABTB1	PODXL2	MGLL	143	1	ENSG00000074416	MGLL	68.9433478910739	1
27_Peak_12040_lociStitched	chr17	76857630	76944107	27	31431	60620.377	12677.5282	144	TIMP2	USP36,LGALS3BP	TIMP2	144	1	ENSG00000035862	TIMP2	121.978302625558	1
5_Peak_2043_lociStitched	chr16	27323693	27345204	5	19475	50112.0256	2355.4545	145	IL4R	FLJ21408,NSMCE1	IL4R	145	1	ENSG00000077238	IL4R	46.5211395741482	1
28_Peak_40592_lociStitched	chr12	113629178	113710828	28	36556	56509.965	8793.705	146	TPCN1,C12orf52,IQCD	DDX54,CCDC42B	TPCN1	146	1	ENSG00000186815	TPCN1	59.2554234450036	1
13_Peak_27046_lociStitched	chr1	110745912	110789305	13	29726	52522.8872	4873.0339	147	KCNC4	KCNC4	KCNC4	147	1	ENSG00000116396	KCNC4	33.6985135813073	1
22_Peak_35581_lociStitched	chr3	32432778	32482293	22	23941	54124.8465	6560.7375	148	CMTM7		CMTM7	148	1	ENSG00000153551	CMTM7	61.9004669788944	1
25_Peak_62283_lociStitched	chr16	57790699	57880767	25	36125	56382.568	9006.8	149	KIFC3,KATNB1	KIFC3	KIFC3	149	1	ENSG00000140859	KIFC3	22.410545228305	1
7_Peak_110200_lociStitched	chr8	144801037	144823962	7	13471	50462.51	3202.6225	150	LOC100128338,FAM83H,MAPK15	BREA2,LOC100130274,ZNF707	FAM83H	150	1	ENSG00000180921	FAM83H	70.5711040103605	1
16_Peak_8603_lociStitched	chr1	43389301	43439879	16	35676	52505.0218	5249.9964	151	FLJ32224,SLC2A1		FLJ32224	151	1	ENSG00000117394	SLC2A1	46.5211395741482	1
Peak_105	chr19	1121122	1134107	1	12986	48732.705	1501.066	152	SBNO2	GPX4,POLR2E	SBNO2	152	1	ENSG00000064932	SBNO2	57.0415508509097	1
3_Peak_2281_lociStitched	chr10	77154687	77169756	3	12419	48822.0531	1633.4796	153	NCRNA00245,ZNF503		ZNF503	153	1	ENSG00000165655	ZNF503	41.4255538298821	1
30_Peak_7681_lociStitched	chr14	55537149	55601052	30	31828	53908.5708	6735.3762	154	LGALS3	LGALS3,MAPK1IP1L,SOCS4,WDHD1	LGALS3	154	1	ENSG00000131981	LGALS3	164.045757547886	1
Peak_776	chr19	39895882	39906660	1	10779	48300.5292	1154.3238	155	ZFP36,PLEKHG2	SUPT5H,RPS16,MED29,PAF1	PLEKHG2	155	1	ENSG00000128016	ZFP36	71.1403336376348	1
23_Peak_15936_lociStitched	chr8	11702885	11760453	23	30358	54822.0064	7754.4096	156	CTSB	FDFT1	CTSB	156	1	ENSG00000164733	CTSB	509.608778865864	1
6_Peak_19353_lociStitched	chr17	1350019	1397134	6	17224	51642.7515	4617.27	157	MYO1C,CRK	LOC100306951,INPP5K,YWHAE	CRK	157	1	ENSG00000197879	MYO1C	99.6086319139889	1
5_Peak_42547_lociStitched	chr17	37892919	37912854	5	13663	50086.6875	3109.86	158	GRB7	C17orf37,PGAP3,ERBB2	GRB7	158	1	ENSG00000141738	GRB7	28.7258563923169	1
27_Peak_124008_lociStitched	chr19	10831598	10924006	27	38176	56904.8464	10155.6392	159	DNM2	C19orf38,MIR638,DNM2,TMED1,MIR199A1,QTRT1	MIR638	159	1	ENSG00000079805	DNM2	107.953034406902	2
10_Peak_35893_lociStitched	chr12	125388956	125425975	10	19613	50482.8103	3735.2171	160	UBC	SCARB1,DHX37	UBC	160	1	ENSG00000150991	UBC	333.878972987389	1
2_Peak_1244_lociStitched	chr1	37936431	37953322	2	16629	48470.4136	1866.4555	161	ZC3H12A	MEAF6	ZC3H12A	161	1	ENSG00000163874	ZC3H12A	17.9358610406355	1
33_Peak_46476_lociStitched	chr10	6234337	6289704	33	38250	53368.2513	6882.1181	162	PFKFB3	MIR3155	PFKFB3	162	1	ENSG00000170525	PFKFB3	40.2334745792865	1
25_Peak_49823_lociStitched	chr12	671134	756267	25	34576	54663.8993	8257.901	163	NINJ2		NINJ2	163	1	ENSG00000171840	NINJ2	1.41804027501306	1
1_Peak_1201_lociStitched	chr14	105432141	105445216	1	13076	47643.9925	1317.96	164	AHNAK2	PLD4,CDCA4,C14orf79	AHNAK2	164	1	ENSG00000185567	AHNAK2	69.9609793795805	1
19_Peak_46218_lociStitched	chr6	6677130	6759540	19	31712	54440.046	8306.928	165			LY86-AS1	165	1	ENSG00000261211		1.3902355637383	1
10_Peak_81800_lociStitched	chr11	67112900	67150241	10	22091	49361.0679	3431.6379	166	LOC100130987,CLCF1,POLD4	PPP1CA,RAD9A,TBC1D10C,SSH3,CARNS1,RPS6KB2	CLCF1	166	1	ENSG00000175482	POLD4	33.8678289335435	1
16_Peak_32432_lociStitched	chr2	232460770	232513862	16	25443	51785.9368	5940.9948	167		C2orf57	C2orf57	167	1	ENSG00000187514	PTMA	922.382099240683	3
7_Peak_3497_lociStitched	chr2	232526410	232547345	7	16430	48073.0405	2292.3825	168		PTMA,MIR1244-2	PTMA	168	1	ENSG00000187514	PTMA	922.382099240683	1
9_Peak_91505_lociStitched	chr1	201349041	201377951	9	16181	50225.343	4501.287	169	TNNI1,LAD1	TNNT2	LAD1	169	1	ENSG00000159166	LAD1	62.4771847734602	1
10_Peak_48835_lociStitched	chr16	75267714	75302484	10	22980	49356.015	3789.93	170	BCAR1	CTRB2,CTRB1	BCAR1	170	1	ENSG00000050820	BCAR1	28.0539533631079	1
28_Peak_111021_lociStitched	chr20	52180231	52241682	28	25368	50469.7063	5247.9154	171	ZNF217		ZNF217	171	1	ENSG00000171940	ZNF217	50.7263595660835	1
46_Peak_47475_lociStitched	chr19	38468315	38572334	46	42095	55670.9688	10453.9095	172	SIPA1L3		SIPA1L3	172	1	ENSG00000105738	SIPA1L3	40.8652930731881	1
26_Peak_116204_lociStitched	chr16	70714051	70803479	26	38445	54255.9676	9041.1708	173	LOC100130894,VAC14,MTSS1L		LOC100130894	173	1	ENSG00000132613	MTSS1L	24.900983328439	2
10_Peak_718_lociStitched	chr1	200856496	200895924	10	21511	49352.0276	4226.6816	174	C1orf106	GPR25	C1orf106	174	1	ENSG00000163362	INAVA	26.5434729239761	1
20_Peak_71811_lociStitched	chr3	4752615	4803703	20	28914	52022.9104	7045.0352	175	ITPR1,EGOT		EGOT	175	1	ENSG00000235947	EGOT	0.806336626968212	1
27_Peak_107291_lociStitched	chr19	9103680	9190604	27	40179	54223.1912	9509.4856	176		OR1M1,MUC16,OR7G2,OR7G3,OR7G1	MUC16	176	1	ENSG00000181143	MUC16	357.528755362012	1
Peak_2490	chr11	65182865	65193728	1	10864	45834.2559	1128.6657	177	NEAT1	FRMD8,SLC25A45,MIR612	NEAT1	177	1	ENSG00000245532	NEAT1	2115.87873530667	1
11_Peak_638_lociStitched	chr17	29852038	29927875	11	18193	55747.7787	11110.1205	178	RAB11FIP4,MIR193A,MIR365-2		MIR193A	178	1	ENSG00000266459	NA	0.37474140713695	1
26_Peak_48277_lociStitched	chr12	52349498	52458032	26	33567	55895.01	11374.3632	179	ACVR1B,GRASP,NR4A1	ACVRL1,C12orf44	GRASP	179	1	ENSG00000123358	NR4A1	88.5410137850284	1
11_Peak_10847_lociStitched	chr3	50625430	50666354	11	24607	49563.0564	5299.658	180	CISH,MAPKAPK3	C3orf18,HEMK1,CISH,DOCK3	CISH	180	1	ENSG00000114737	CISH	6.84689968180901	1
23_Peak_73321_lociStitched	chr3	52039349	52128318	23	29604	54751.5226	10649.5893	181	POC1A,DUSP7,C3orf74	ABHD14A,ACY1,RPL29,ABHD14B,PCBP4	DUSP7	181	1	ENSG00000164086	DUSP7	7.66620623922071	1
31_Peak_53618_lociStitched	chr5	150382902	150479611	31	29605	55462.6115	11392.3202	182	GPX3,TNIP1	ANXA6	TNIP1	182	1	ENSG00000145901	TNIP1	75.4549823458885	1
9_Peak_37257_lociStitched	chr22	41808313	41846562	9	13926	47203.0909	3530.3827	183	TOB2	ACO2,PHF5A,TEF	TOB2	183	1	ENSG00000183864	TOB2	66.0566898580497	1
42_Peak_14543_lociStitched	chr13	23375202	23501382	42	31249	54926.154	11255.256	184	BASP1P1		BASP1P1	184	1	ENSG00000262619	LINC00621	9.99711863868277	1
2_Peak_46331_lociStitched	chr5	176236396	176253398	2	16787	45623.1668	2040.24	185	UNC5A		UNC5A	185	1	ENSG00000113763	UNC5A	1.2346134858726	1
19_Peak_60711_lociStitched	chr16	73048528	73116565	19	23653	50789.6205	7313.9775	186	ZFHX3	HTA	ZFHX3	186	1	ENSG00000140836	ZFHX3	92.6598682461304	1
Peak_1130	chr7	73148941	73160765	1	11825	44636.7824	1187.1296	187	WBSCR26,ABHD11	ABHD11,STX1A,CLDN3,MIR4284	ABHD11	187	1	ENSG00000106077	ABHD11	61.1030778580707	1
38_Peak_33056_lociStitched	chr5	167695522	167793393	38	35886	55355.8376	12038.133	188	WWC1		WWC1	188	1	ENSG00000113645	WWC1	56.1964046092469	1
17_Peak_31221_lociStitched	chr5	170171224	170225327	17	29829	49255.3712	5940.5094	189	GABRP		GABRP	189	1	ENSG00000094755	GABRP	9.16885305038162	1
43_Peak_30382_lociStitched	chr4	57904271	57986115	43	39778	51520.798	8470.854	190	LOC255130,IGFBP7		LOC255130	190	1	ENSG00000163453	IGFBP7	110.141718063282	2
2_Peak_5518_lociStitched	chr1	47644352	47659181	2	14576	44289.7743	1506.6264	191	PDZK1IP1	CYP4A22,TAL1	PDZK1IP1	191	1	ENSG00000162366	PDZK1IP1	10.0823394052122	1
20_Peak_39442_lociStitched	chr1	32387780	32429831	20	21750	47046.6588	4381.7142	192	PTP4A2	KHDRBS1,PTP4A2	PTP4A2	192	1	ENSG00000184007	PTP4A2	139.396476137477	1
Peak_48	chr2	219260165	219267710	1	7546	43076.6685	777.135	193	SLC11A1,CTDSP1,MIR26B	C2orf62,VIL1	CTDSP1	193	1	ENSG00000144579	CTDSP1	74.538611609101	1
Peak_385	chr17	73867595	73875535	1	7941	43473.882	1175.914	194	TRIM47	UNC13D,WBP2,TRIM65,MRPL38	TRIM47	194	1	ENSG00000132481	TRIM47	14.4527808831906	1
18_Peak_17483_lociStitched	chr22	36619676	36660223	18	22870	46345.221	4168.2316	195	APOL1,APOL2	APOL1,APOL4	APOL2	195	1	ENSG00000128335	APOL2	54.0907941118147	1
13_Peak_6007_lociStitched	chr2	20638831	20674907	13	15093	46191.7104	4044.1196	196	RHOB		RHOB	196	1	ENSG00000143878	RHOB	90.4709919842701	1
15_Peak_35188_lociStitched	chr17	36087387	36150932	15	14754	51484.159	9519.041	197	HNF1B		HNF1B	197	1	ENSG00000275410	HNF1B	20.9507965030758	1
9_Peak_48947_lociStitched	chr1	226288121	226325255	9	18010	46012.7394	4270.41	198		H3F3A,LOC440926,ACBD3	LOC440926	198	1	ENSG00000143799	PARP1	82.9557956187709	3
9_Peak_32722_lociStitched	chr16	1725144	1773698	9	23896	46286.5282	4641.7624	199	MAPK8IP3,CRAMP1L,HN1L	MRPS34,MAPK8IP3,MIR3177,EME2,NME3	MAPK8IP3	199	1	ENSG00000138834	MAPK8IP3	101.292563173972	1
8_Peak_32973_lociStitched	chr9	73006914	73036998	8	13693	44055.0096	2653.4088	200	KLF9		KLF9	200	1	ENSG00000119138	KLF9	9.97808107628937	1
7_Peak_5672_lociStitched	chr19	40923130	40952786	7	12551	44039.16	2707.5928	201	SERTAD1,SERTAD3	SPTBN4,PRX,BLVRB,HIPK4	SERTAD1	201	1	ENSG00000167565	SERTAD3	17.8557902324183	1
8_Peak_79777_lociStitched	chr1	154971073	154999207	8	21514	43692.102	2647.4094	202	DCST2,ZBTB7B	ADAM15,PYGO2,EFNA4,MIR4258,FLAD1,PBXIP1,DCST1,SHC1,CKS1B,LENEP	ZBTB7B	202	1	ENSG00000160685	ZBTB7B	28.5348781998763	1
14_Peak_35370_lociStitched	chr2	97525643	97580058	14	24456	47449.88	6410.087	203	FAM178B,SEMA4C	CNNM3,ANKRD39,ANKRD23	FAM178B	203	1	ENSG00000168758	SEMA4C	39.4529417335702	2
13_Peak_13591_lociStitched	chr17	70556693	70615528	13	18316	50527.498	9490.0855	204	LOC100499467,FLJ26484		LOC100499467	204	1	ENSG00000227036	LINC00511	12.0247001253451	2
19_Peak_35751_lociStitched	chr2	101822284	101885142	19	24036	47501.7906	6468.0882	205	C2orf29	RNF149,SNORD89	C2orf29	205	1	ENSG00000158435	CNOT11	33.2935221495456	2
17_Peak_50004_lociStitched	chr17	48252518	48299804	17	35275	47829.789	6865.9272	206	COL1A1,SGCA	HILS1,TMEM92,PPP1R9B,SAMD14	COL1A1	206	1	ENSG00000108821	COL1A1	645.472548239145	1
20_Peak_76449_lociStitched	chr4	184319387	184391875	20	19104	47842.08	6886.36	207	CDKN2AIP	LOC389247,ING2	CDKN2AIP	207	1	ENSG00000168564	CDKN2AIP	13.3140139548232	1
3_Peak_81_lociStitched	chr2	232570545	232582991	3	8238	41791.1788	1107.694	208	MIR1244-1,PTMA	PTMA,MIR1244-2	MIR1244-1	208	1	ENSG00000187514	PTMA	922.382099240683	1
1_Peak_235_lociStitched	chr1	156713182	156722480	1	9299	41670.8466	1071.1296	209	HDGF	C1orf66,PRCC,ISG20L2,MRPL24,CRABP2	HDGF	209	1	ENSG00000143321	HDGF	206.41789514421	1
6_Peak_4_lociStitched	chr8	101942387	101966196	6	6448	44099.0298	3542.7792	210	YWHAZ	YWHAZ	YWHAZ	210	1	ENSG00000164924	YWHAZ	414.027645179831	1
18_Peak_30551_lociStitched	chr4	1285863	1354567	18	25080	46560.7008	6224.5824	211	MAEA,KIAA1530	CTBP1,C4orf42,CRIPAK	KIAA1530	211	1	ENSG00000090316	MAEA	33.523918738021	2
20_Peak_88279_lociStitched	chr16	85014968	85057560	20	25588	44627.8976	4395.4944	212	ZDHHC7	KIAA0513	ZDHHC7	212	1	ENSG00000153786	ZDHHC7	35.395397452777	1
23_Peak_24959_lociStitched	chr9	33106286	33186206	23	28576	47112.84	7040.952	213	B4GALT1	SMU1	B4GALT1	213	1	ENSG00000086062	B4GALT1	114.550872613194	1
38_Peak_17321_lociStitched	chr20	48833040	48966023	38	41066	53472.4643	13431.283	214	LOC284751	CEBPB	LOC284751	214	1	ENSG00000203999	LINC01270	1.24776169183899	1
Peak_579	chr12	52536462	52547135	1	10674	40980.0508	1053.4251	215		KRT80	KRT80	215	1	ENSG00000167767	KRT80	4.93008590400794	1
10_Peak_104167_lociStitched	chr19	45243659	45274157	10	21341	42819.192	2897.31	216	BCL3	CEACAM16,CBLC,BCAM	BCL3	216	1	ENSG00000069399	BCL3	15.6007350409478	1
7_Peak_64612_lociStitched	chr11	62303933	62344864	7	24285	43554.6771	3634.6728	217	AHNAK,EEF1G,TUT1	ROM1,MTA2,B3GAT3,EML3	AHNAK	217	1	ENSG00000254772	EEF1G	849.543648697324	1
11_Peak_32499_lociStitched	chr17	43485705	43526040	11	16734	45070.329	5158.8465	218	ARHGAP27,PLEKHM1,SH3D20	ARHGAP27,MIR4315-1	ARHGAP27	218	1	ENSG00000159314	ARHGAP27	26.7795721637649	1
17_Peak_22303_lociStitched	chr9	132076344	132126267	17	29992	43682.625	3923.9478	219	C9orf106		C9orf106	219	1	ENSG00000233901	LINC01503	5.0633964606585	1
7_Peak_44049_lociStitched	chr14	77412575	77444735	7	20036	42592.704	3199.92	220			C14orf4	220	1	ENSG00000100603	SNW1	45.139751436725	3
20_Peak_25381_lociStitched	chr17	80789619	80851919	20	23078	47939.85	8665.93	221	ZNF750,TBCD		ZNF750	221	1	ENSG00000141579	ZNF750	2.58912244930984	1
19_Peak_60596_lociStitched	chr20	49326898	49381284	19	23593	44814.064	5585.4422	222	PARD6B	BCAS4	PARD6B	222	1	ENSG00000124171	PARD6B	40.4866575537177	1
27_Peak_55624_lociStitched	chr3	46964756	47052272	27	28978	49779.1008	10633.194	223	CCDC12,NBEAL2	PTH1R,NRADDP	CCDC12	223	1	ENSG00000160796	NBEAL2	58.7124892598734	1
17_Peak_31511_lociStitched	chr17	66560797	66610253	17	18789	46810.104	7779.4288	224	FAM20A	FAM20A	FAM20A	224	1	ENSG00000108950	FAM20A	20.4702203362288	1
Peak_195	chr2	219145580	219157606	1	12027	40364.0664	1367.3562	225	TMBIM1,PNKD	AAMP,GPBAR1,PNKD	TMBIM1	225	1	ENSG00000135926	TMBIM1	74.2578635427767	1
19_Peak_22370_lociStitched	chr6	6788805	6861581	19	32245	46125.4288	7343.0984	226			LY86-AS1	226	1	ENSG00000124783	SSR1	110.99654006533	3
21_Peak_47360_lociStitched	chr9	139404659	139463677	21	29208	43325.1138	4567.9932	227	NOTCH1	C9orf163,SEC16A	NOTCH1	227	1	ENSG00000148400	NOTCH1	22.730962994806	1
16_Peak_88361_lociStitched	chr17	17713126	17781993	16	21414	45348.9195	6645.6655	228	MIR33B,SREBF1,TOM1L2,RAI1	SMCR5	SREBF1	228	1	ENSG00000072310	SREBF1	33.3656535297191	1
19_Peak_13790_lociStitched	chr20	48359239	48440191	19	29490	47041.2072	8451.3888	229	SLC9A8	B4GALT5	SLC9A8	229	1	ENSG00000197818	SLC9A8	22.6172845754295	1
20_Peak_15085_lociStitched	chr1	205560622	205602115	20	26427	43347.7371	4833.9345	230	ELK4,MFSD4	SLC45A3,LOC284578	ELK4	230	1	ENSG00000158711	ELK4	67.3171836820558	1
27_Peak_42957_lociStitched	chr15	60653464	60706803	27	26648	43769.9834	5333.9	231	ANXA2	ANXA2	ANXA2	231	1	ENSG00000182718	ANXA2	217.99673473381	1
42_Peak_99126_lociStitched	chr9	114662725	114840604	42	39321	55142.49	17005.2324	232	MIR3134,SUSD1,UGCG		UGCG	232	1	ENSG00000148154	UGCG	42.1706775856873	1
36_Peak_55730_lociStitched	chr8	8852136	8949836	36	28414	50872.39	12740.08	233	ERI1		ERI1	233	1	ENSG00000104626	ERI1	12.0590154434068	1
Peak_809	chr19	13956592	13966398	1	9807	39013.171	1002.1732	234		MIR181C,MIR23A,MIR27A,MIR24-2,MIR181D,NANOS3,LOC284454	MIR23A	234	1	ENSG00000160888	IER2	73.6196528020863	3
6_Peak_38786_lociStitched	chr7	97909795	97925570	6	11659	39224.5375	1574.345	235	BRI3,BAIAP2L1	TECPR1	BRI3	235	1	ENSG00000164713	BRI3	50.6282346271483	1
11_Peak_35978_lociStitched	chr19	39327517	39361688	11	18136	40598.5651	3017.2993	236	HNRNPL,RINL	ECH1,SIRT2,NFKBIB,LGALS7B,LGALS4	HNRNPL	236	1	ENSG00000104824	HNRNPL	219.451405176826	1
12_Peak_18793_lociStitched	chr3	64650885	64674875	12	15327	40830.98	3253.044	237	ADAMTS9	MIR548A2	ADAMTS9	237	1	ENSG00000163638	ADAMTS9	36.6323947593336	1
12_Peak_101076_lociStitched	chr7	73223275	73270309	12	22378	42015.4722	4496.4504	238	CLDN4,WBSCR27	WBSCR28,CLDN3	CLDN4	238	1	ENSG00000189143	CLDN4	95.3607598614864	1
17_Peak_1745_lociStitched	chr5	138882941	138930557	17	24748	42397.2864	5042.5344	239		ECSCR,UBE2D2,TMEM173	UBE2D2	239	1	ENSG00000131508	UBE2D2	47.1979422565184	1
15_Peak_65634_lociStitched	chr20	39936641	39974456	15	25833	41169.1905	3834.441	240	LPIN3	EMILIN3,ZHX3	LPIN3	240	1	ENSG00000132793	LPIN3	31.9754179659808	1
Peak_516	chr17	76164048	76173311	1	9264	38515.554	1365.3662	241	TK1,SYNGR2	C17orf99,AFMID,BIRC5,TMC6,TMC8,EPR1	SYNGR2	241	1	ENSG00000108639	SYNGR2	64.1041418107146	1
3_Peak_2048_lociStitched	chr1	155097011	155110231	3	12910	38541.588	1612.84	242	SLC50A1,EFNA1	EFNA3,DPM3,TRIM46,EFNA1,KRTCAP2,SLC50A1	EFNA1	242	1	ENSG00000169242	EFNA1	31.6789533496512	1
7_Peak_127085_lociStitched	chr2	241502451	241535187	7	11900	40379.856	3483.1104	243	CAPN10,DUSP28,RNPEPL1	GPR35,ANKMY1	CAPN10	243	1	ENSG00000142327	RNPEPL1	43.5273033623923	1
22_Peak_19569_lociStitched	chr12	109195592	109255391	22	19293	43091.1594	6207.1362	244	SSH1	DAO	SSH1	244	1	ENSG00000084112	SSH1	30.8070829657601	1
4_Peak_984_lociStitched	chr6	100901258	100914851	4	11738	38158.2696	1313.0838	245	SIM1		SIM1	245	1	ENSG00000112246	SIM1	0	1
5_Peak_9831_lociStitched	chr2	176983809	177005983	5	8342	39301.1976	2476.8358	246	HOXD10,HOXD8,HOXD9	HOXD4,HOXD12,EVX2,HOXD11,MIR10B,LOC401022,HOXD3,HOXD1,HOXD13	HOXD8	246	1	ENSG00000175879	HOXD8	10.5774542867181	1
28_Peak_99587_lociStitched	chr17	63010321	63061358	28	17750	44545.0936	7823.9721	247	GNA13	AMZ2P1	GNA13	247	1	ENSG00000120063	GNA13	34.0674006488136	1
14_Peak_48491_lociStitched	chr1	33177350	33240350	14	22198	42424.2	5733	248	KIAA1522	YARS,KIAA1522,SYNC,S100PBP	KIAA1522	248	1	ENSG00000162522	KIAA1522	76.3843674173869	1
15_Peak_37590_lociStitched	chr1	36804079	36867780	15	19936	42928.1039	6427.4309	249	LSM10,STK40	C1orf113,OSCP1,FAM176B	STK40	249	1	ENSG00000196182	STK40	19.8481230029139	1
6_Peak_167_lociStitched	chr17	48922385	48946937	6	7881	40407.6816	3930.7752	250	TOB1	WFIKKN2	TOB1	250	1	ENSG00000141232	TOB1	56.6212575687088	1
7_Peak_407_lociStitched	chr19	46008607	46032845	7	16510	38797.7666	2399.562	251	OPA3,VASP	PPM1N,FOSB,RTN2	VASP	251	1	ENSG00000125753	VASP	32.9839502057741	1
25_Peak_10415_lociStitched	chr10	80981106	81059677	25	35873	44895.4694	8540.6677	252	ZMIZ1	PPIF	PPIF	252	1	ENSG00000108179	PPIF	20.6817742192233	1
14_Peak_32_lociStitched	chr19	16175264	16209515	14	15421	39481.1277	3168.2175	253	TPM4	HSH2D,FLJ25328,RAB8A,LOC126536	TPM4	253	1	ENSG00000167460	TPM4	334.742670341799	1
Peak_5261	chr22	30639129	30655519	1	16391	37849.427	1576.718	254	LIF	OSM,GATSL3	LIF	254	1	ENSG00000128342	LIF	18.2292297281738	1
10_Peak_18156_lociStitched	chr8	126439286	126479534	10	12838	42864.12	6608.7216	255	TRIB1		TRIB1	255	1	ENSG00000173334	TRIB1	24.8587920397527	1
36_Peak_29097_lociStitched	chr3	31917824	32023779	36	26228	49586.94	13488.0715	256	ZNF860,OSBPL10		ZNF860	256	1	ENSG00000197385	ZNF860	1.95241202417063	1
14_Peak_19859_lociStitched	chr18	3579154	3607384	14	21785	38677.923	2797.593	257	FLJ35776,DLGAP1		FLJ35776	257	1	ENSG00000177337	DLGAP1-AS1	11.4284340034271	1
16_Peak_51183_lociStitched	chr15	31617348	31666686	16	21506	40886.4006	5071.9464	258	KLF13		KLF13	258	1	ENSG00000169926	KLF13	40.9962538071668	1
33_Peak_64533_lociStitched	chr11	128290303	128396117	33	29737	45341.299	9650.2368	259	ETS1		ETS1	259	1	ENSG00000134954	ETS1	17.9591670655342	1
4_Peak_37863_lociStitched	chr19	47596595	47618497	4	12782	37829.1344	2260.2864	260	ZC3H4	SAE1,TMEM160	ZC3H4	260	1	ENSG00000130749	ZC3H4	41.4366432523609	1
29_Peak_9162_lociStitched	chr7	4704483	4793937	29	26691	44664.3822	9124.308	261	FOXK1	KIAA0415	FOXK1	261	1	ENSG00000164916	FOXK1	54.2112448926585	1
17_Peak_67672_lociStitched	chr19	4800091	4873005	17	23556	42939.0546	7408.0624	262	TICAM1,PLIN3	PLIN3,UHRF1,MIR7-3,FEM1A,C19orf30,ARRDC5	TICAM1	262	1	ENSG00000105355	PLIN3	39.4749084510414	1
19_Peak_95560_lociStitched	chr1	154358109	154419213	19	22506	42442.8384	6978.0768	263	IL6R	IL6R	IL6R	263	1	ENSG00000160712	IL6R	33.0059860885691	1
Peak_4268	chr17	76134164	76152286	1	18123	38210.237	2776.2904	264	TMC8,C17orf99	AFMID,TMC6,SYNGR2,TK1	C17orf99	264	1	ENSG00000167895	TMC8	5.0633964606585	2
16_Peak_29017_lociStitched	chr1	181057854	181111825	16	20877	41482.1106	6055.5462	265	IER5		IER5	265	1	ENSG00000162783	IER5	13.9738998051466	1
Peak_2543	chr8	144651555	144662342	1	10788	36881.8317	1635.3092	266	EEF1D,C8orf73,NAPRT1	GSDMD,EEF1D,PYCRL,TSTA3,TIGD5,ZC3H3	C8orf73	266	1	ENSG00000147813	NAPRT	32.4305629633952	1
35_Peak_39642_lociStitched	chr8	128810176	128962350	35	28835	60580.4694	25382.6232	267	PVT1	MIR1205,MIR1204	MIR1204	267	1	ENSG00000249859	PVT1	21.6853292261672	2
Peak_149	chr1	150530995	150545383	1	14389	36846.2292	1676.202	268	ADAMTSL4	MIR4257,MCL1	MIR4257	268	1	ENSG00000203804	ADAMTSL4-AS1	6.7453453284651	1
19_Peak_42636_lociStitched	chr3	197182752	197252678	19	18864	44354.0618	9314.1432	269	BDH1		BDH1	269	1	ENSG00000161267	BDH1	17.7438411998059	1
40_Peak_50876_lociStitched	chr11	12127807	12223817	40	34085	43377.318	8400.875	270	MICAL2		MICAL2	270	1	ENSG00000133816	MICAL2	32.2696740807737	1
12_Peak_32526_lociStitched	chr8	8990448	9009571	12	14429	37488.7292	2610.2895	271	PPP1R3B		PPP1R3B	271	1	ENSG00000173281	PPP1R3B	19.7471850360606	1
1_Peak_50_lociStitched	chr6	32935007	32942943	1	7937	35674.7008	803.9168	272	BRD2	HLA-DMA,HLA-DOA,HLA-DMB	BRD2	272	1	ENSG00000204256	BRD2	179.822889814422	1
10_Peak_30810_lociStitched	chr1	1057583	1102316	10	17990	38121.4626	3283.4022	273		MIR429,C1orf159,MIR200B,TTLL10,TNFRSF4,TNFRSF18,MIR200A	MIR200B	273	1	ENSG00000223823	LINC01342	0.410545658972311	1
