#ClearCell_3547_IP Enhancers
#Created from /media/abraaodem/Data01/Marcos/MTF/histologies/RoseRes/ClearCell_3547_IP_12KB_STITCHED_TSS_DISTAL_ENHANCER_REGION_MAP.txt
#Ranked by ClearCell_3547_IP.nodup.bam
#Using cutoff of 14431.0212 for Super-Enhancers
#Created on Oct 18 2018 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	ClearCell_3547_IP.nodup.bam	ClearCell_3547_Input.nodup.bam	enhancerRank	isSuper
7_Peak_26941_lociStitched	chr22	40882609	40909609	7	4550	5888.7	2286.9	3821	0
6_Peak_27384_lociStitched	chr2	47030030	47042475	6	5453	5061.3815	1462.2875	3822	0
1_Peak_7913_lociStitched	chr5	133800878	133802904	1	2027	3792.672	195.1038	3823	0
Peak_12891	chr17	1684949	1688051	1	3103	3968.0784	371.3094	3824	0
6_Peak_18402_lociStitched	chr22	45713418	45733808	6	4198	5684.732	2089.975	3825	0
3_Peak_63197_lociStitched	chr22	41612967	41634841	3	3638	5472.8748	1881.164	3826	0
1_Peak_8998_lociStitched	chr21	38629196	38631181	1	1986	3844.7465	253.683	3827	0
9_Peak_23519_lociStitched	chr15	67316066	67341918	9	5151	6269.11	2680.8524	3828	0
9_Peak_115004_lociStitched	chr22	36673979	36701039	9	2792	6042.498	2454.342	3829	0
10_Peak_68545_lociStitched	chr2	159921070	159953286	10	5527	7058.5256	3472.8848	3830	0
2_Peak_8187_lociStitched	chr12	65173949	65175852	2	1734	3774.2199	188.7776	3831	0
9_Peak_16465_lociStitched	chr7	116407032	116421980	9	5275	5254.222	1674.176	3832	0
7_Peak_46121_lociStitched	chr5	95192919	95206414	7	4834	5245.5065	1667.982	3833	0
2_Peak_46014_lociStitched	chr2	47535531	47551058	2	3899	5114.5938	1540.2784	3834	0
4_Peak_56945_lociStitched	chr17	21214369	21226581	4	3541	5982.6588	2410.6488	3835	0
4_Peak_25297_lociStitched	chr16	134099	152508	4	3666	5233.6787	1662.3327	3836	0
3_Peak_32394_lociStitched	chr5	131721310	131725590	3	3844	4138.76	567.528	3837	0
5_Peak_28543_lociStitched	chr6	18491589	18504465	5	4906	5057.6928	1487.178	3838	0
5_Peak_66610_lociStitched	chr1	25045180	25057339	5	5235	4679.9991	1110.1167	3839	0
7_Peak_36050_lociStitched	chr3	15351966	15372193	7	4361	6076.1908	2508.148	3840	0
8_Peak_26956_lociStitched	chr10	93350455	93368932	8	4939	5785.1487	2217.24	3841	0
4_Peak_28710_lociStitched	chr19	50852674	50873010	4	3090	5622.904	2058.0032	3842	0
5_Peak_103663_lociStitched	chr17	3814724	3848636	5	2832	6460.236	2899.476	3843	0
5_Peak_15415_lociStitched	chr8	38857416	38862547	5	2795	4184.8436	625.4689	3844	0
2_Peak_17647_lociStitched	chr11	125034594	125040638	2	4165	4067.612	508.3004	3845	0
3_Peak_47398_lociStitched	chr9	95813952	95827413	3	1804	4658.8521	1099.7637	3846	0
4_Peak_41261_lociStitched	chr6	150521549	150526545	4	3701	4112.2076	554.0564	3847	0
5_Peak_18606_lociStitched	chr4	11499165	11508446	5	3699	4427.9651	870.5578	3848	0
Peak_7954	chr17	1632677	1634853	1	2177	3811.4816	255.68	3849	0
6_Peak_92371_lociStitched	chr3	120152826	120166806	6	3991	5540.274	1985.16	3850	0
4_Peak_56162_lociStitched	chr11	7593303	7603900	4	4157	4635.1278	1080.894	3851	0
7_Peak_16201_lociStitched	chr10	127730008	127753166	7	5387	6294.3444	2741.9072	3852	0
1_Peak_12808_lociStitched	chr7	63385558	63387691	1	2134	3786.5016	236.1231	3853	0
1_Peak_6767_lociStitched	chr15	64752303	64754445	1	2143	3770.991	220.626	3854	0
6_Peak_36021_lociStitched	chr20	39619393	39640582	6	5017	5665.9386	2116.7811	3855	0
5_Peak_128121_lociStitched	chr10	105360855	105380327	5	4029	5366.4832	1818.6848	3856	0
5_Peak_24045_lociStitched	chr5	157314626	157319829	5	3627	4159.7985	613.954	3857	0
1_Peak_12187_lociStitched	chr1	30556043	30559309	1	3267	3889.1528	343.5832	3858	0
5_Peak_20751_lociStitched	chr11	34272864	34297655	5	4506	5853.1551	2308.0421	3859	0
Peak_12855	chr1	2230244	2233581	1	3338	3870.5863	328.0271	3860	0
2_Peak_93391_lociStitched	chr13	53420155	53426122	2	1579	4157.8056	618.1812	3861	0
1_Peak_7822_lociStitched	chr18	46546609	46548365	1	1757	3654.5872	115.1936	3862	0
10_Peak_12945_lociStitched	chr16	87226206	87280389	10	4894	8636.7702	5098.6203	3863	0
2_Peak_9462_lociStitched	chr19	40898593	40910293	2	1982	4512.69	974.61	3864	0
3_Peak_63778_lociStitched	chr17	79251996	79266605	3	3237	5528.0456	1992.6676	3865	0
11_Peak_22713_lociStitched	chr12	864767	907512	11	3834	7407.7085	3872.697	3866	0
6_Peak_26719_lociStitched	chr16	88295438	88308883	6	3484	4049.634	514.9435	3867	0
9_Peak_50381_lociStitched	chr8	22024909	22050549	9	5153	6871.52	3338.328	3868	0
1_Peak_13989_lociStitched	chr8	143530883	143534901	1	4019	4057.7782	525.1526	3869	0
3_Peak_13179_lociStitched	chr17	37158114	37183766	3	3187	7246.69	3714.4096	3870	0
8_Peak_69951_lociStitched	chr16	81727428	81745965	8	5066	5355.3393	1824.0408	3871	0
3_Peak_14022_lociStitched	chr16	68018587	68040368	3	2720	5423.469	1894.947	3872	0
1_Peak_6260_lociStitched	chr4	154143148	154144597	1	1450	3611.4876	85.0563	3873	0
3_Peak_33247_lociStitched	chr22	32925146	32930999	3	4859	3979.4547	454.1928	3874	0
6_Peak_59816_lociStitched	chr7	135428746	135459774	6	4139	6931.6552	3406.8744	3875	0
5_Peak_22141_lociStitched	chr11	120039481	120058669	5	4793	5079.0636	1558.0656	3876	0
1_Peak_2316_lociStitched	chr1	247373385	247374422	1	1038	3586.8793	66.4717	3877	0
2_Peak_12164_lociStitched	chr4	16140799	16144571	2	3498	3910.4324	390.0248	3878	0
8_Peak_55935_lociStitched	chr8	132918845	132932716	8	3727	5723.1746	2205.489	3879	0
5_Peak_44884_lociStitched	chr3	128733574	128746719	5	4469	5067.3975	1549.7955	3880	0
7_Peak_48955_lociStitched	chr2	69795115	69814382	7	4259	5687.6184	2173.3176	3881	0
7_Peak_14388_lociStitched	chr2	54851799	54863978	7	4228	4926.4055	1412.764	3882	0
5_Peak_24957_lociStitched	chr8	130895009	130903436	5	3909	5089.908	1576.6917	3883	0
3_Peak_14880_lociStitched	chr9	75139739	75143242	3	2785	3869.4138	358.0066	3884	0
9_Peak_49625_lociStitched	chr5	142177311	142207341	9	5423	7105.098	3594.591	3885	0
Peak_11761	chr9	130855616	130858167	1	2552	3782.6228	274.7427	3886	0
7_Peak_33372_lociStitched	chr3	57097110	57103996	7	4645	4362.9696	855.9298	3887	0
Peak_18896	chr1	46788511	46791609	1	3099	3744.2428	238.8558	3888	0
6_Peak_24913_lociStitched	chr14	40341676	40349932	6	3926	4236.9792	732.3072	3889	0
3_Peak_78864_lociStitched	chr9	33439553	33453265	3	1527	4464.6272	962.5824	3890	0
2_Peak_35990_lociStitched	chr2	113914450	113925010	2	1920	4499.616	997.92	3891	0
1_Peak_9798_lociStitched	chr12	29301244	29303348	1	2105	3683.2624	181.996	3892	0
4_Peak_15647_lociStitched	chr20	43270612	43276080	4	4315	4015.6992	518.9132	3893	0
Peak_8190	chr6	30748817	30750552	1	1736	3638.989	142.4435	3894	0
8_Peak_63488_lociStitched	chr8	27219268	27247476	8	4669	7006.8672	3514.7168	3895	0
9_Peak_91156_lociStitched	chr10	116079992	116110516	9	5230	7075.4632	3583.5176	3896	0
6_Peak_19691_lociStitched	chr3	179388798	179399683	6	4768	4842.7365	1350.8285	3897	0
7_Peak_75289_lociStitched	chr16	11292852	11328080	7	4744	6781.39	3290.2952	3898	0
1_Peak_7585_lociStitched	chr1	2573467	2575149	1	1683	3653.1358	165.0042	3899	0
3_Peak_37135_lociStitched	chr19	11802551	11806441	3	2549	3833.984	348.155	3900	0
Peak_13972	chr21	44842156	44845000	1	2845	3804.1344	319.3812	3901	0
4_Peak_69079_lociStitched	chr3	187923840	187936210	4	1769	4939.341	1455.949	3902	0
10_Peak_54065_lociStitched	chr2	196384563	196428890	10	5954	8054.2159	4574.5464	3903	0
2_Peak_26251_lociStitched	chr4	185457797	185470389	2	2338	4762.2944	1283.1248	3904	0
7_Peak_38998_lociStitched	chr20	61187342	61204163	7	5375	5140.4976	1661.9148	3905	0
12_Peak_39684_lociStitched	chr3	101809147	101849682	12	6372	8536.671	5058.768	3906	0
10_Peak_60448_lociStitched	chr6	34313018	34352144	10	4769	7394.814	3920.4252	3907	0
4_Peak_20300_lociStitched	chr8	134531905	134540169	4	3698	5171.6112	1698.252	3908	0
1_Peak_11465_lociStitched	chr10	102825514	102827759	1	2246	3777.437	305.0955	3909	0
6_Peak_51754_lociStitched	chr6	169006255	169020724	6	4108	4660.4649	1189.3518	3910	0
6_Peak_37716_lociStitched	chr3	141698337	141724178	6	3199	6362.0542	2891.6079	3911	0
4_Peak_72096_lociStitched	chr7	697591	714699	4	3608	4696.146	1226.6436	3912	0
1_Peak_10929_lociStitched	chr4	19456894	19458919	1	2026	3681.2475	212.4225	3913	0
Peak_21644	chr20	30129636	30133529	1	3894	3970.4707	501.8077	3914	0
4_Peak_21068_lociStitched	chr20	35506616	35515778	4	3771	4229.1792	761.3622	3915	0
5_Peak_58345_lociStitched	chr6	27016003	27022339	5	3820	3989.7792	523.3536	3916	0
8_Peak_36706_lociStitched	chr3	141144918	141175784	8	5007	7679.4608	4213.209	3917	0
8_Peak_45625_lociStitched	chr6	47589722	47622113	8	4348	6128.3772	2662.5402	3918	0
3_Peak_19219_lociStitched	chr19	44203553	44207296	3	2828	3823.4745	358.9537	3919	0
1_Peak_7819_lociStitched	chr14	23355416	23357612	1	2197	3635.2584	171.288	3920	0
4_Peak_84486_lociStitched	chr2	42783602	42791186	4	3494	4336.5312	872.9184	3921	0
2_Peak_35642_lociStitched	chr2	127975100	127978021	2	2652	3794.0869	331.8256	3922	0
9_Peak_21885_lociStitched	chr2	225767291	225796221	9	5644	6451.39	2991.362	3923	0
2_Peak_8040_lociStitched	chr3	13492747	13495467	2	1898	3838.192	379.712	3924	0
3_Peak_20953_lociStitched	chr2	43101979	43108715	3	4083	4286.7904	829.8752	3925	0
1_Peak_9745_lociStitched	chrX	53709514	53711961	1	2448	3615.4425	159.055	3926	0
1_Peak_6017_lociStitched	chr11	62609089	62610429	1	1341	3626.978	171.252	3927	0
2_Peak_98372_lociStitched	chr2	86255619	86266327	2	4334	4659.0508	1204.65	3928	0
3_Peak_30136_lociStitched	chr17	70331988	70339645	3	3148	4614.8739	1160.8012	3929	0
5_Peak_44687_lociStitched	chr6	86161228	86175849	5	4292	5070.5628	1617.0826	3930	0
3_Peak_21856_lociStitched	chr2	71113516	71116540	3	2199	3744.6192	292.4208	3931	0
2_Peak_53939_lociStitched	chr12	30947058	30949800	2	2522	3681.4092	229.2312	3932	0
1_Peak_9657_lociStitched	chr17	26711083	26712653	1	1571	3662.182	211.636	3933	0
5_Peak_19297_lociStitched	chr16	50717643	50733738	5	2579	5071.5345	1622.376	3934	0
4_Peak_60888_lociStitched	chr8	68734979	68738613	4	2962	3991.949	543.6464	3935	0
1_Peak_8967_lociStitched	chr16	14395037	14397292	1	2256	3597.627	151.3105	3936	0
2_Peak_10263_lociStitched	chr22	36551143	36554911	2	2946	3812.8392	367.0032	3937	0
1_Peak_15392_lociStitched	chr1	145471805	145474960	1	3156	3801.4595	357.146	3938	0
4_Peak_93792_lociStitched	chr10	121064813	121077631	4	3692	4933.6482	1494.5788	3939	0
4_Peak_25264_lociStitched	chr1	220541450	220555334	4	3410	5057.9412	1618.8744	3940	0
2_Peak_44227_lociStitched	chr3	150186336	150189088	2	2332	3769.9648	334.6432	3941	0
Peak_9124	chr7	27189715	27191301	1	1587	3641.456	206.8144	3942	0
11_Peak_54528_lociStitched	chr16	19856146	19880115	11	5628	5795.7042	2363.3434	3943	0
3_Peak_36120_lociStitched	chr7	106410058	106421274	3	3654	4431.4416	999.3456	3944	0
6_Peak_67414_lociStitched	chr3	172309459	172325863	6	4359	5426.4432	1994.7264	3945	0
4_Peak_32186_lociStitched	chr7	46690876	46700713	4	2533	4557.4821	1127.3202	3946	0
6_Peak_30412_lociStitched	chr7	116269124	116278515	6	3120	4311.4081	881.8149	3947	0
4_Peak_78067_lociStitched	chr2	70750377	70755719	4	3078	4162.4864	736.1276	3948	0
8_Peak_19210_lociStitched	chr12	116796662	116829852	8	3949	6727.613	3302.405	3949	0
Peak_17889	chr19	1213255	1216077	1	2823	3650.5392	225.4778	3950	0
7_Peak_24418_lociStitched	chr17	1509771	1530328	7	5279	5359.2099	1938.5251	3951	0
3_Peak_15997_lociStitched	chr2	242156546	242164120	3	1885	4145.2502	724.8318	3952	0
9_Peak_58111_lociStitched	chr21	46438206	46461721	9	4868	5474.292	2055.211	3953	0
6_Peak_32814_lociStitched	chr2	216914693	216925382	6	3807	4464.7953	1046.4531	3954	0
2_Peak_80806_lociStitched	chr15	83417951	83420029	2	1932	3662.2672	244.3728	3955	0
6_Peak_116824_lociStitched	chr2	62436431	62446976	6	4680	4799.0295	1382.4495	3956	0
8_Peak_21983_lociStitched	chr12	96017624	96043197	8	4487	5978.9674	2562.4146	3957	0
7_Peak_53959_lociStitched	chr14	101143688	101161012	7	4599	5124.4392	1709.8788	3958	0
8_Peak_51262_lociStitched	chr16	57062186	57080165	8	5451	5176.1541	1761.942	3959	0
7_Peak_126420_lociStitched	chr3	129200488	129219195	7	4214	5322.1415	1908.114	3960	0
3_Peak_29775_lociStitched	chr8	28917293	28930987	3	3524	5018.851	1604.9368	3961	0
2_Peak_12420_lociStitched	chr18	33160731	33162409	2	1385	3515.2422	102.8614	3962	0
2_Peak_8660_lociStitched	chr6	149968313	149970388	2	1599	3652.2075	240.285	3963	0
9_Peak_81144_lociStitched	chrX	2611950	2628865	9	5103	4766.647	1354.8915	3964	0
8_Peak_39777_lociStitched	chr10	25161136	25192034	8	4887	6748.1232	3340.0738	3965	0
7_Peak_70832_lociStitched	chr1	117525242	117556531	7	3603	6351.667	2944.2949	3966	0
11_Peak_41278_lociStitched	chr7	129485056	129510536	11	5660	6036.212	2629.536	3967	0
4_Peak_79111_lociStitched	chr14	100433929	100438981	4	2798	3900.144	494.5908	3968	0
8_Peak_52045_lociStitched	chrX	122962752	122983680	8	4887	4972.4928	1567.5072	3969	0
7_Peak_36036_lociStitched	chr22	30012450	30022433	7	6416	4413.4843	1010.2796	3970	0
2_Peak_68911_lociStitched	chr1	202123920	202133092	2	1204	4269.566	867.6712	3971	0
5_Peak_40464_lociStitched	chr1	168655528	168667518	5	3247	4870.338	1468.775	3972	0
3_Peak_32742_lociStitched	chr17	1094187	1107504	3	3611	4523.7849	1125.2865	3973	0
4_Peak_134545_lociStitched	chr1	205628117	205642888	4	4563	4960.1018	1562.7718	3974	0
7_Peak_35850_lociStitched	chr1	9299162	9310365	7	4382	4377.0121	980.2625	3975	0
11_Peak_83242_lociStitched	chr2	55360673	55391422	11	5121	7084.5696	3689.88	3976	0
4_Peak_14134_lociStitched	chr11	128417698	128424333	4	4381	4010.194	615.728	3977	0
Peak_12977	chr22	39660838	39663612	1	2775	3602.8712	211.1014	3978	0
Peak_8163	chr17	46674481	46676091	1	1611	3625.076	233.933	3979	0
8_Peak_41612_lociStitched	chr18	33888875	33896356	8	4546	4196.0929	804.9556	3980	0
7_Peak_103933_lociStitched	chr19	1360494	1381061	7	4132	5335.0798	1945.6382	3981	0
6_Peak_23704_lociStitched	chr18	55394846	55411657	6	4997	4752.4697	1363.3721	3982	0
5_Peak_44072_lociStitched	chr15	91355419	91388633	5	3489	6493.337	3105.509	3983	0
2_Peak_36026_lociStitched	chr21	30448550	30450341	2	1662	3546.5382	159.2199	3984	0
4_Peak_100919_lociStitched	chr9	132721471	132728264	4	3933	4065.6105	679.3	3985	0
8_Peak_130035_lociStitched	chr21	36340519	36371755	8	5273	6500.2116	3114.2292	3986	0
1_Peak_8692_lociStitched	chr17	29335174	29336479	1	1306	3558.213	178.524	3987	0
8_Peak_22442_lociStitched	chr2	204546467	204558106	8	4807	4606.7162	1229.0784	3988	0
3_Peak_5892_lociStitched	chr6	1314957	1318240	3	2383	3689.7637	312.5416	3989	0
6_Peak_25981_lociStitched	chr20	37499032	37522935	6	5178	5796.4775	2423.7642	3990	0
6_Peak_78719_lociStitched	chr22	41899965	41921879	6	4346	5384.2698	2011.7052	3991	0
6_Peak_114191_lociStitched	chr15	90943661	90964736	6	2780	5350.9425	1978.9425	3992	0
2_Peak_69544_lociStitched	chr8	102448787	102451303	2	2135	3850.9896	481.0592	3993	0
3_Peak_20680_lociStitched	chr2	105505615	105519138	3	3997	5390.2678	2021.6885	3994	0
8_Peak_111927_lociStitched	chr10	105579944	105612512	8	4398	6871.848	3504.3168	3995	0
2_Peak_14120_lociStitched	chr5	180212238	180215531	2	3073	3849.8463	483.4124	3996	0
1_Peak_14110_lociStitched	chr17	64946756	64949663	1	2908	3909.6243	544.4811	3997	0
4_Peak_25621_lociStitched	chr15	29962553	29980374	4	4075	5292.837	1928.2322	3998	0
7_Peak_54988_lociStitched	chr10	61874816	61889578	7	3348	5148.9856	1784.7258	3999	0
10_Peak_61238_lociStitched	chr4	169755494	169782002	10	4684	6332.7612	2968.896	4000	0
5_Peak_100975_lociStitched	chr16	27374250	27386504	5	4074	4753.3266	1389.6036	4001	0
6_Peak_46771_lociStitched	chr15	77295438	77320781	6	4153	5659.0919	2296.0758	4002	0
5_Peak_52156_lociStitched	chr1	9124700	9146243	5	3420	5370.6699	2007.8076	4003	0
5_Peak_14239_lociStitched	chr19	3267411	3290265	5	2803	5487.2454	2125.422	4004	0
3_Peak_12042_lociStitched	chr2	101790781	101807697	3	2623	5101.8656	1740.6564	4005	0
6_Peak_29181_lociStitched	chr22	42832290	42841040	6	4950	4195.625	835.625	4006	0
8_Peak_55339_lociStitched	chr4	40194700	40209637	8	3861	4838.0943	1481.7504	4007	0
6_Peak_13224_lociStitched	chr3	27711568	27722765	6	3368	4872.9344	1517.1935	4008	0
3_Peak_33078_lociStitched	chr13	100307349	100311195	3	2268	3742.5426	392.292	4009	0
2_Peak_96560_lociStitched	chr9	139587300	139592516	2	4402	3687.712	337.4752	4010	0
2_Peak_12535_lociStitched	chr1	167088278	167091627	2	2677	3714.7108	365.7108	4011	0
1_Peak_10023_lociStitched	chr1	204346088	204347763	1	1676	3541.7875	196.31	4012	0
Peak_8229	chr1	2506540	2508308	1	1769	3463.3352	126.5888	4013	0
4_Peak_19365_lociStitched	chr2	85932280	85940303	4	5315	4316.374	980.4106	4014	0
2_Peak_15159_lociStitched	chr12	13538308	13543809	2	3359	3898.0086	562.2022	4015	0
7_Peak_20063_lociStitched	chr8	107462395	107473909	7	3815	5271.1092	1937.8062	4016	0
1_Peak_6986_lociStitched	chr1	26248824	26250058	1	1235	3435.5794	102.422	4017	0
5_Peak_35561_lociStitched	chr9	73202269	73217598	5	3974	4739.7268	1407.2022	4018	0
5_Peak_8989_lociStitched	chr6	71104274	71110327	5	2739	3969.5574	637.3809	4019	0
6_Peak_31947_lociStitched	chr1	25237111	25254448	6	3860	4873.4307	1541.2593	4020	0
1_Peak_16061_lociStitched	chr4	69770210	69772910	1	2701	3615.3	283.77	4021	0
3_Peak_43217_lociStitched	chr22	25796661	25802160	3	3203	3488.5656	157.2714	4022	0
1_Peak_8013_lociStitched	chr1	227729469	227731144	1	1676	3462.225	131.32	4023	0
3_Peak_61094_lociStitched	chr1	228965991	228974978	3	2917	4517.7649	1188.0814	4024	0
Peak_13229	chr15	74273923	74276491	1	2569	3633.4632	304.0512	4025	0
4_Peak_25213_lociStitched	chr7	102513503	102534087	4	3873	5413.592	2085.1592	4026	0
4_Peak_12621_lociStitched	chr11	96039436	96051036	4	3706	4493.84	1165.8	4027	0
1_Peak_9483_lociStitched	chr10	81741197	81742409	1	1213	3488.3784	160.4688	4028	0
2_Peak_35428_lociStitched	chr7	101704518	101708805	2	4097	3786.7071	459.1377	4029	0
5_Peak_18183_lociStitched	chr17	38105633	38123829	5	2701	5866.3904	2541.9812	4030	0
6_Peak_67234_lociStitched	chr20	25019047	25036991	6	3870	5051.236	1728.0072	4031	0
6_Peak_61097_lociStitched	chr1	24338854	24349282	6	3778	4200.3984	881.166	4032	0
4_Peak_20536_lociStitched	chr20	17591286	17597950	4	4860	4091.0296	772.3576	4033	0
3_Peak_85615_lociStitched	chr15	74607188	74618910	3	1868	4371.1338	1052.6356	4034	0
2_Peak_12480_lociStitched	chr11	6626943	6631236	2	4184	3563.6193	245.1303	4035	0
Peak_14157	chr4	1194205	1197468	1	3264	3602.0257	283.881	4036	0
3_Peak_96084_lociStitched	chr2	224477097	224485358	3	2657	4298.1983	980.5807	4037	0
4_Peak_66884_lociStitched	chr2	173908052	173914820	4	3031	4144.7232	827.7264	4038	0
2_Peak_13430_lociStitched	chr8	22479145	22486473	2	2338	4194.5472	877.8944	4039	0
2_Peak_11734_lociStitched	chr9	6703535	6716761	2	2658	4437.323	1121.5648	4040	0
2_Peak_15958_lociStitched	chr10	30091597	30095312	2	3543	3860.2565	544.619	4041	0
3_Peak_76698_lociStitched	chr6	26473327	26478150	3	2351	3745.5418	435.0346	4042	0
3_Peak_12185_lociStitched	chr4	6991232	7001857	3	3555	4344.5625	1034.875	4043	0
2_Peak_121286_lociStitched	chr16	88599250	88601686	2	2248	3429.6444	120.0948	4044	0
8_Peak_54753_lociStitched	chr10	79342790	79375158	8	5039	6784.3328	3476.3232	4045	0
4_Peak_18505_lociStitched	chr16	46893146	46899505	4	3475	4002.3546	695.0387	4046	0
8_Peak_25049_lociStitched	chr7	116440590	116454258	8	3792	4785.1668	1478.8776	4047	0
8_Peak_77851_lociStitched	chr14	69505591	69526420	8	4473	5417.6229	2112.0606	4048	0
1_Peak_6750_lociStitched	chr2	97150767	97152717	1	1951	3479.775	175.11	4049	0
7_Peak_22738_lociStitched	chr20	5626790	5640678	7	4979	4658.0352	1354.08	4050	0
2_Peak_10804_lociStitched	chr8	41623790	41628596	2	2298	3880.845	579.6036	4051	0
1_Peak_10314_lociStitched	chr10	118608316	118609953	1	1638	3538.8666	238.6746	4052	0
Peak_16659	chr22	37907451	37910101	1	2651	3509.13	209.615	4053	0
Peak_14202	chr11	65194047	65196352	1	2306	3487.926	189.2405	4054	0
4_Peak_50223_lociStitched	chr8	107589659	107602258	4	3744	5263.8622	1965.444	4055	0
8_Peak_59619_lociStitched	chr2	112904872	112914677	8	4682	4437.743	1139.341	4056	0
3_Peak_13289_lociStitched	chr9	140021478	140025126	3	2689	3544.7616	249.888	4057	0
10_Peak_62901_lociStitched	chr16	80740212	80778898	10	5350	6967.3486	3675.17	4058	0
3_Peak_33316_lociStitched	chr1	14124480	14128877	3	3038	3786.2567	494.6625	4059	0
7_Peak_26117_lociStitched	chr5	141319945	141335685	7	3817	5096.612	1805.378	4060	0
1_Peak_11374_lociStitched	chr7	90224848	90226672	1	1825	3519.0432	230.1888	4061	0
2_Peak_47590_lociStitched	chr1	162353985	162360810	2	3720	4021.9725	733.6875	4062	0
8_Peak_43488_lociStitched	chr9	90161113	90185772	8	4281	5535.9455	2248.9008	4063	0
3_Peak_58872_lociStitched	chr1	201608171	201620104	3	4069	4535.7333	1251.7717	4064	0
8_Peak_66413_lociStitched	chr9	4136708	4149100	8	4913	4246.7384	962.8584	4065	0
3_Peak_55820_lociStitched	chr19	33568392	33576199	3	1648	4063.5435	779.9193	4066	0
8_Peak_41881_lociStitched	chr2	109933723	109952177	8	5518	5351.66	2070.5388	4067	0
1_Peak_2776_lociStitched	chr6	28072244	28073429	1	1186	3386.493	106.0575	4068	0
1_Peak_15125_lociStitched	chr4	153198689	153201409	1	2721	3538.992	258.944	4069	0
4_Peak_55156_lociStitched	chr3	56788815	56793897	4	3082	3969.5502	689.6274	4070	0
5_Peak_49763_lociStitched	chr2	235193426	235201141	5	4655	4141.412	861.7655	4071	0
Peak_11677	chr22	43004334	43007012	1	2679	3621.7272	343.8552	4072	0
Peak_7375	chr19	45942391	45944700	1	2310	3458.1893	183.1037	4073	0
3_Peak_71214_lociStitched	chr13	44706746	44716816	3	2130	4352.254	1077.49	4074	0
4_Peak_14842_lociStitched	chr6	22025393	22044219	4	3770	5064.194	1794.1178	4075	0
10_Peak_68006_lociStitched	chr1	117166724	117189719	10	4335	4720.8735	1450.9845	4076	0
2_Peak_79047_lociStitched	chr6	33216114	33218683	2	2246	3617.152	348.0995	4077	0
7_Peak_40533_lociStitched	chr1	39592643	39608772	7	4610	4827.4097	1559.6743	4078	0
1_Peak_9816_lociStitched	chr15	42348923	42350529	1	1607	3500.9194	233.1912	4079	0
8_Peak_18800_lociStitched	chr2	46391648	46428347	8	4031	7688.4405	4422.2295	4080	0
2_Peak_40294_lociStitched	chr6	41470465	41473724	2	3042	3453.8882	188.0443	4081	0
5_Peak_43926_lociStitched	chr1	230702546	230709417	5	3682	4011.9769	748.2519	4082	0
1_Peak_8959_lociStitched	chr1	16824609	16826609	1	2001	3428.4	167.8	4083	0
6_Peak_52530_lociStitched	chr22	25449410	25469001	6	3246	5162.2285	1904.2452	4084	0
2_Peak_25405_lociStitched	chr2	31650482	31654296	2	3730	3700.7242	445.4752	4085	0
4_Peak_65639_lociStitched	chr20	42281131	42286999	4	3226	3844.1268	590.9076	4086	0
3_Peak_13836_lociStitched	chr1	145541688	145546532	3	3099	3781.2264	530.418	4087	0
3_Peak_93778_lociStitched	chr1	26676354	26686986	3	1752	4181.5656	931.3632	4088	0
6_Peak_14064_lociStitched	chr6	44419727	44444193	6	3379	5901.1992	2652.1144	4089	0
3_Peak_64082_lociStitched	chr2	102843153	102867893	3	3269	6293.856	3045.494	4090	0
4_Peak_26711_lociStitched	chr16	34968493	34979853	4	4774	4306.576	1058.752	4091	0
4_Peak_19094_lociStitched	chr1	10745698	10759652	4	3466	4343.8802	1098.1798	4092	0
1_Peak_8736_lociStitched	chr19	55656815	55658725	1	1911	3428.259	183.36	4093	0
3_Peak_49805_lociStitched	chr11	123298644	123305451	3	2415	3733.6395	494.8689	4094	0
6_Peak_84021_lociStitched	chr1	165853545	165870497	6	4703	5268.6816	2035.9352	4095	0
12_Peak_94437_lociStitched	chr3	37947613	37988212	12	5556	8809.983	5582.3625	4096	0
Peak_16554	chr17	73470630	73474004	1	3375	3705.6642	478.0958	4097	0
1_Peak_14497_lociStitched	chr2	30247735	30249982	1	2248	3439.9323	215.0379	4098	0
2_Peak_64573_lociStitched	chr11	36473957	36478713	2	3109	3693.034	470.844	4099	0
4_Peak_57297_lociStitched	chr11	72532475	72547418	4	3591	4648.7673	1427.0565	4100	0
1_Peak_9542_lociStitched	chr2	73290697	73292774	1	2078	3472.5363	252.5632	4101	0
4_Peak_34739_lociStitched	chr15	52577387	52586268	4	5040	3970.6951	751.3326	4102	0
1_Peak_11427_lociStitched	chr7	29845343	29847570	1	2228	3386.8216	167.4704	4103	0
2_Peak_12768_lociStitched	chr9	93154983	93158778	2	3592	3528.2115	310.0515	4104	0
5_Peak_35322_lociStitched	chr14	100533248	100545597	5	4119	4362.9017	1144.7523	4105	0
5_Peak_55503_lociStitched	chr3	71175363	71190858	5	4372	5446.4925	2229.7305	4106	0
12_Peak_49811_lociStitched	chr11	9709803	9762098	12	5631	7839.0205	4622.878	4107	0
3_Peak_81355_lociStitched	chr2	11962795	11974238	3	2587	4619.5391	1404.0561	4108	0
7_Peak_29682_lociStitched	chr2	102352555	102383741	7	3317	6686.2784	3471.0018	4109	0
3_Peak_14276_lociStitched	chr4	24598279	24601953	3	2625	3617.4204	404.8748	4110	0
