_MEMBER_hits,_LogP_hits,GO,_PATTERN_,_RANK_,GiniIndex,Category,CategoryID,Description,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),EvidenceCutoff,GROUP_ID,FirstInGroupByEnrichment,FirstInGroupByLogP,BestLogPInGroup,BestEnrichmentInGroup,URL
1,-3.74896117664,R-HSA-1483206,M1,1,0,Reactome Gene Sets,6,Glycerophospholipid biosynthesis,-3.74896117664,3.48837209302,4.69096915198,23250,129,620,12,1.93548387097,0.553292621177,43|8398|8399|9926|57605|64600|64900|126969|137964|171586|255043|255189,ACHE|PLA2G6|PLA2G10|LPGAT1|PITPNM2|PLA2G2F|LPIN3|SLC44A3|GPAT4|ABHD3|TMEM86B|PLA2G4F,-1.62049267006,0,11,0,0,-6.00241096568,5.68181818182,
1,-3.71349758951,R-HSA-1483257,M1,1,0,Reactome Gene Sets,6,Phospholipid metabolism,-3.71349758951,2.83018867925,4.4309527076,23250,212,620,16,2.58064516129,0.636782216633,43|5297|8398|8399|8821|9108|9926|57605|59338|64600|64900|126969|137964|171586|255043|255189,ACHE|PI4KA|PLA2G6|PLA2G10|INPP4B|MTMR7|LPGAT1|PITPNM2|PLEKHA1|PLA2G2F|LPIN3|SLC44A3|GPAT4|ABHD3|TMEM86B|PLA2G4F,-1.59726353935,0,11,0,0,-6.00241096568,5.68181818182,
1,-3.69342219055,GO:0046486,M1,1,0,GO Biological Processes,19,glycerolipid metabolic process,-3.69342219055,2.1714922049,4.14897991948,23250,449,620,26,4.1935483871,0.80499347887,43|2261|2264|3991|4233|5154|5297|8398|8399|8821|8822|9091|9108|9926|57605|59338|64600|64900|93210|116255|126969|137964|171586|255043|255189|347735,ACHE|FGFR3|FGFR4|LIPE|MET|PDGFA|PI4KA|PLA2G6|PLA2G10|INPP4B|FGF17|PIGQ|MTMR7|LPGAT1|PITPNM2|PLEKHA1|PLA2G2F|LPIN3|PGAP3|MOGAT1|SLC44A3|GPAT4|ABHD3|TMEM86B|PLA2G4F|SERINC2,-1.58908736369,0,11,0,0,-6.00241096568,5.68181818182,
1,-3.06363713401,GO:0097164,M1,1,0,GO Biological Processes,19,ammonium ion metabolic process,-3.06363713401,2.66497461929,3.88447841091,23250,197,620,14,2.25806451613,0.59664059027,43|1375|1645|8398|8399|8644|57016|64600|64900|126969|137964|171586|255043|255189,ACHE|CPT1B|AKR1C1|PLA2G6|PLA2G10|AKR1C3|AKR1B10|PLA2G2F|LPIN3|SLC44A3|GPAT4|ABHD3|TMEM86B|PLA2G4F,-1.13466322451,0,11,0,0,-6.00241096568,5.68181818182,
1,-3.00623598425,hsa00564,M1,1,0,KEGG Pathway,24,Glycerophospholipid metabolism,-3.00623598425,3.55263157895,4.12651334831,23250,95,620,9,1.45161290323,0.480346162648,43|8398|8399|9926|10434|64600|64900|137964|255189,ACHE|PLA2G6|PLA2G10|LPGAT1|LYPLA1|PLA2G2F|LPIN3|GPAT4|PLA2G4F,-1.11003734295,0,11,0,0,-6.00241096568,5.68181818182,
1,-2.88180883051,GO:0046488,M1,1,0,GO Biological Processes,19,phosphatidylinositol metabolic process,-2.88180883051,2.45633187773,3.66582485242,23250,229,620,15,2.41935483871,0.617071917745,2261|2264|4233|5154|5297|8399|8821|8822|9091|9108|57605|59338|64600|93210|255189,FGFR3|FGFR4|MET|PDGFA|PI4KA|PLA2G10|INPP4B|FGF17|PIGQ|MTMR7|PITPNM2|PLEKHA1|PLA2G2F|PGAP3|PLA2G4F,-1.04018157913,0,11,0,0,-6.00241096568,5.68181818182,
1,-2.79480156024,GO:0006661,M1,1,0,GO Biological Processes,19,phosphatidylinositol biosynthetic process,-2.79480156024,2.88461538462,3.74174920641,23250,143,620,11,1.77419354839,0.530172814327,2261|2264|5154|5297|8821|8822|9091|9108|57605|59338|93210,FGFR3|FGFR4|PDGFA|PI4KA|INPP4B|FGF17|PIGQ|MTMR7|PITPNM2|PLEKHA1|PGAP3,-0.987072638336,0,11,0,0,-6.00241096568,5.68181818182,
1,-2.77038682582,GO:0006656,M1,1,0,GO Biological Processes,19,phosphatidylcholine biosynthetic process,-2.77038682582,5.68181818182,4.45475854974,23250,33,620,5,0.806451612903,0.359198922978,43|64900|126969|137964|171586,ACHE|LPIN3|SLC44A3|GPAT4|ABHD3,-0.982928659045,0,11,0,0,-6.00241096568,5.68181818182,
1,-2.21000450312,R-HSA-1483191,M1,1,0,Reactome Gene Sets,6,Synthesis of PC,-2.21000450312,5.35714285714,3.81844651203,23250,28,620,4,0.645161290323,0.32153837864,43|64900|126969|171586,ACHE|LPIN3|SLC44A3|ABHD3,-0.679700943989,0,11,0,0,-6.00241096568,5.68181818182,
1,-5.65017985073,GO:0002070,M1,1,0,GO Biological Processes,19,epithelial cell maturation,-5.65017985073,14.0625,8.65127285426,23250,16,620,6,0.967741935484,0.393162670706,1026|3091|3202|10481|29842|137964,CDKN1A|HIF1A|HOXA5|HOXB13|TFCP2L1|GPAT4,-2.89409724835,0,12,1,1,-5.65017985073,28.125,
1,-4.7840484734,GO:0002069,M1,1,0,GO Biological Processes,19,columnar/cuboidal epithelial cell maturation,-4.7840484734,21.4285714286,8.9473954743,23250,7,620,4,0.645161290323,0.32153837864,1026|3091|3202|137964,CDKN1A|HIF1A|HOXA5|GPAT4,-2.33552673384,0,12,0,0,-5.65017985073,28.125,
1,-4.13081420506,GO:0060574,M1,1,0,GO Biological Processes,19,intestinal epithelial cell maturation,-4.13081420506,28.125,8.98010330353,23250,4,620,3,0.483870967742,0.278686335593,1026|3091|3202,CDKN1A|HIF1A|HOXA5,-1.86905488751,0,12,0,0,-5.65017985073,28.125,
1,-3.83114479778,GO:0060575,M1,1,0,GO Biological Processes,19,intestinal epithelial cell differentiation,-3.83114479778,9.375,6.20198791687,23250,20,620,5,0.806451612903,0.359198922978,1026|1045|2626|3091|3202,CDKN1A|CDX2|GATA4|HIF1A|HOXA5,-1.66358810822,0,12,0,0,-5.65017985073,28.125,
1,-2.72123567367,GO:0021700,M1,1,0,GO Biological Processes,19,developmental maturation,-2.72123567367,2.29007633588,3.47593116135,23250,262,620,16,2.58064516129,0.636782216633,650|1026|2034|2261|2624|3091|3202|3549|4488|5076|5649|5745|10481|29842|137964|347732,BMP2|CDKN1A|EPAS1|FGFR3|GATA2|HIF1A|HOXA5|IHH|MSX2|PAX2|RELN|PTH1R|HOXB13|TFCP2L1|GPAT4|CATSPER3,-0.947116926585,0,12,0,0,-5.65017985073,28.125,
1,-2.35456730139,GO:0060576,M1,1,0,GO Biological Processes,19,intestinal epithelial cell development,-2.35456730139,8.65384615385,4.56895712111,23250,13,620,3,0.483870967742,0.278686335593,1026|3091|3202,CDKN1A|HIF1A|HOXA5,-0.749287639703,0,12,0,0,-5.65017985073,28.125,
1,-2.29449178739,GO:0048469,M1,1,0,GO Biological Processes,19,cell maturation,-2.29449178739,2.48493975904,3.17806703318,23250,166,620,11,1.77419354839,0.530172814327,1026|2034|2624|3091|3202|3549|5745|10481|29842|137964|347732,CDKN1A|EPAS1|GATA2|HIF1A|HOXA5|IHH|PTH1R|HOXB13|TFCP2L1|GPAT4|CATSPER3,-0.720961061989,0,12,0,0,-5.65017985073,28.125,
1,-2.29361286595,GO:0030879,M1,1,0,GO Biological Processes,19,mammary gland development,-2.29361286595,2.62237762238,3.22109764708,23250,143,620,10,1.61290322581,0.505914798649,208|540|2119|3091|3202|4488|7498|8792|54361|137964,AKT2|ATP7B|ETV5|HIF1A|HOXA5|MSX2|XDH|TNFRSF11A|WNT4|GPAT4,-0.720961061989,0,12,0,0,-5.65017985073,28.125,
1,-2.11153720757,GO:0071695,M1,1,0,GO Biological Processes,19,anatomical structure maturation,-2.11153720757,2.46710526316,3.00366564411,23250,152,620,10,1.61290322581,0.505914798649,650|1026|2261|3091|3202|4488|5076|10481|29842|137964,BMP2|CDKN1A|FGFR3|HIF1A|HOXA5|MSX2|PAX2|HOXB13|TFCP2L1|GPAT4,-0.620779345347,0,12,0,0,-5.65017985073,28.125,
1,-2.01280419946,GO:0060644,M1,1,0,GO Biological Processes,19,mammary gland epithelial cell differentiation,-2.01280419946,6.61764705882,3.83514661347,23250,17,620,3,0.483870967742,0.278686335593,208|3091|3202,AKT2|HIF1A|HOXA5,-0.568154353146,0,12,0,0,-5.65017985073,28.125,
1,-5.538553114,R-HSA-15869,M1,1,0,Reactome Gene Sets,6,Metabolism of nucleotides,-5.538553114,4.82673267327,6.37937894224,23250,101,620,13,2.09677419355,0.575411433918,955|957|978|1890|2745|7378|7498|9583|9615|54963|64077|122622|151531,ENTPD6|ENTPD5|CDA|TYMP|GLRX|UPP1|XDH|ENTPD4|GDA|UCKL1|LHPP|ADSSL1|UPP2,-2.80770235544,0,13,1,1,-5.538553114,22.5,
1,-5.32188391177,R-HSA-8956319,M1,1,0,Reactome Gene Sets,6,Nucleobase catabolism,-5.32188391177,8.10810810811,7.16217548316,23250,37,620,8,1.29032258065,0.453245154952,955|957|1890|7378|7498|9583|9615|151531,ENTPD6|ENTPD5|TYMP|UPP1|XDH|ENTPD4|GDA|UPP2,-2.66635560877,0,13,0,0,-5.538553114,22.5,
1,-5.2703536205,GO:0043097,M1,1,0,GO Biological Processes,19,pyrimidine nucleoside salvage,-5.2703536205,17.0454545455,8.81039453509,23250,11,620,5,0.806451612903,0.359198922978,978|1890|7378|54963|151531,CDA|TYMP|UPP1|UCKL1|UPP2,-2.65645012221,0,13,0,0,-5.538553114,22.5,
1,-5.2703536205,R-HSA-73614,M1,1,0,Reactome Gene Sets,6,Pyrimidine salvage,-5.2703536205,17.0454545455,8.81039453509,23250,11,620,5,0.806451612903,0.359198922978,978|1890|7378|54963|151531,CDA|TYMP|UPP1|UCKL1|UPP2,-2.65645012221,0,13,0,0,-5.538553114,22.5,
1,-5.04591663819,GO:0008655,M1,1,0,GO Biological Processes,19,pyrimidine-containing compound salvage,-5.04591663819,15.625,8.38769890027,23250,12,620,5,0.806451612903,0.359198922978,978|1890|7378|54963|151531,CDA|TYMP|UPP1|UCKL1|UPP2,-2.51264115022,0,13,0,0,-5.538553114,22.5,
1,-4.74022126135,GO:0046135,M1,1,0,GO Biological Processes,19,pyrimidine nucleoside catabolic process,-4.74022126135,10.2272727273,7.16695199661,23250,22,620,6,0.967741935484,0.393162670706,978|1890|7378|9583|57379|151531,CDA|TYMP|UPP1|ENTPD4|AICDA|UPP2,-2.30447380983,0,13,0,0,-5.538553114,22.5,
1,-4.49598828629,GO:0043174,M1,1,0,GO Biological Processes,19,nucleoside salvage,-4.49598828629,12.5,7.37441948951,23250,15,620,5,0.806451612903,0.359198922978,978|1890|7378|54963|151531,CDA|TYMP|UPP1|UCKL1|UPP2,-2.13520559642,0,13,0,0,-5.538553114,22.5,
1,-4.37662058809,GO:0034656,M1,1,0,GO Biological Processes,19,nucleobase-containing small molecule catabolic process,-4.37662058809,6.12244897959,5.9412528558,23250,49,620,8,1.29032258065,0.453245154952,955|957|978|1890|7378|9583|57379|151531,ENTPD6|ENTPD5|CDA|TYMP|UPP1|ENTPD4|AICDA|UPP2,-2.07050699439,0,13,0,0,-5.538553114,22.5,
1,-3.7415947333,GO:0010138,M1,1,0,GO Biological Processes,19,pyrimidine ribonucleotide salvage,-3.7415947333,22.5,7.95819165251,23250,5,620,3,0.483870967742,0.278686335593,7378|54963|151531,UPP1|UCKL1|UPP2,-1.61928653543,0,13,0,0,-5.538553114,22.5,
1,-3.7415947333,GO:0044206,M1,1,0,GO Biological Processes,19,UMP salvage,-3.7415947333,22.5,7.95819165251,23250,5,620,3,0.483870967742,0.278686335593,7378|54963|151531,UPP1|UCKL1|UPP2,-1.61928653543,0,13,0,0,-5.538553114,22.5,
1,-3.67983400561,GO:0046133,M1,1,0,GO Biological Processes,19,pyrimidine ribonucleoside catabolic process,-3.67983400561,12.5,6.59545554551,23250,12,620,4,0.645161290323,0.32153837864,978|7378|9583|57379,CDA|UPP1|ENTPD4|AICDA,-1.58708166488,0,13,0,0,-5.538553114,22.5,
1,-3.67698677631,GO:0009164,M1,1,0,GO Biological Processes,19,nucleoside catabolic process,-3.67698677631,6.81818181818,5.53601062492,23250,33,620,6,0.967741935484,0.393162670706,978|1890|7378|9583|57379|151531,CDA|TYMP|UPP1|ENTPD4|AICDA|UPP2,-1.58708166488,0,13,0,0,-5.538553114,22.5,
1,-3.67698677631,GO:0046131,M1,1,0,GO Biological Processes,19,pyrimidine ribonucleoside metabolic process,-3.67698677631,6.81818181818,5.53601062492,23250,33,620,6,0.967741935484,0.393162670706,978|7378|9583|54963|57379|151531,CDA|UPP1|ENTPD4|UCKL1|AICDA|UPP2,-1.58708166488,0,13,0,0,-5.538553114,22.5,
1,-3.57824802976,GO:0006213,M1,1,0,GO Biological Processes,19,pyrimidine nucleoside metabolic process,-3.57824802976,5.46875,5.1297910243,23250,48,620,7,1.12903225806,0.424318261501,978|1890|7378|9583|54963|57379|151531,CDA|TYMP|UPP1|ENTPD4|UCKL1|AICDA|UPP2,-1.50348375951,0,13,0,0,-5.538553114,22.5,
1,-3.52336717585,R-HSA-8956321,M1,1,0,Reactome Gene Sets,6,Nucleotide salvage,-3.52336717585,8.15217391304,5.6801673522,23250,23,620,5,0.806451612903,0.359198922978,978|1890|7378|54963|151531,CDA|TYMP|UPP1|UCKL1|UPP2,-1.45887610641,0,13,0,0,-5.538553114,22.5,
1,-3.46125163238,GO:0043094,M1,1,0,GO Biological Processes,19,cellular metabolic compound salvage,-3.46125163238,6.25,5.21784615903,23250,36,620,6,0.967741935484,0.393162670706,978|1890|7378|54963|151531|197258,CDA|TYMP|UPP1|UCKL1|UPP2|FUK,-1.41069333063,0,13,0,0,-5.538553114,22.5,
1,-3.44927357816,GO:0032262,M1,1,0,GO Biological Processes,19,pyrimidine nucleotide salvage,-3.44927357816,18.75,7.19737707583,23250,6,620,3,0.483870967742,0.278686335593,7378|54963|151531,UPP1|UCKL1|UPP2,-1.40512595728,0,13,0,0,-5.538553114,22.5,
1,-3.39421369149,GO:0072529,M1,1,0,GO Biological Processes,19,pyrimidine-containing compound catabolic process,-3.39421369149,6.08108108108,5.11973000317,23250,37,620,6,0.967741935484,0.393162670706,978|1890|7378|9583|57379|151531,CDA|TYMP|UPP1|ENTPD4|AICDA|UPP2,-1.36967519601,0,13,0,0,-5.538553114,22.5,
1,-3.15127431293,GO:0043173,M1,1,0,GO Biological Processes,19,nucleotide salvage,-3.15127431293,9.375,5.54674910273,23250,16,620,4,0.645161290323,0.32153837864,7378|54963|151531|197258,UPP1|UCKL1|UPP2|FUK,-1.19474110564,0,13,0,0,-5.538553114,22.5,
1,-3.10566249324,GO:0046134,M1,1,0,GO Biological Processes,19,pyrimidine nucleoside biosynthetic process,-3.10566249324,6.69642857143,4.99214933335,23250,28,620,5,0.806451612903,0.359198922978,978|1890|7378|54963|151531,CDA|TYMP|UPP1|UCKL1|UPP2,-1.15944555442,0,13,0,0,-5.538553114,22.5,
1,-3.08971816263,GO:1901658,M1,1,0,GO Biological Processes,19,glycosyl compound catabolic process,-3.08971816263,5.35714285714,4.67803313256,23250,42,620,6,0.967741935484,0.393162670706,978|1890|7378|9583|57379|151531,CDA|TYMP|UPP1|ENTPD4|AICDA|UPP2,-1.15357811398,0,13,0,0,-5.538553114,22.5,
1,-2.87698745157,hsa00983,M1,1,0,KEGG Pathway,24,Drug metabolism - other enzymes,-2.87698745157,4.89130434783,4.37268702009,23250,46,620,6,0.967741935484,0.393162670706,978|1890|7378|7498|54963|151531,CDA|TYMP|UPP1|XDH|UCKL1|UPP2,-1.04014147214,0,13,0,0,-5.538553114,22.5,
1,-2.70583962513,GO:0006222,M1,1,0,GO Biological Processes,19,UMP biosynthetic process,-2.70583962513,11.25,5.36613397103,23250,10,620,3,0.483870967742,0.278686335593,7378|54963|151531,UPP1|UCKL1|UPP2,-0.947116926585,0,13,0,0,-5.538553114,22.5,
1,-2.70583962513,GO:0009173,M1,1,0,GO Biological Processes,19,pyrimidine ribonucleoside monophosphate metabolic process,-2.70583962513,11.25,5.36613397103,23250,10,620,3,0.483870967742,0.278686335593,7378|54963|151531,UPP1|UCKL1|UPP2,-0.947116926585,0,13,0,0,-5.538553114,22.5,
1,-2.70583962513,GO:0009174,M1,1,0,GO Biological Processes,19,pyrimidine ribonucleoside monophosphate biosynthetic process,-2.70583962513,11.25,5.36613397103,23250,10,620,3,0.483870967742,0.278686335593,7378|54963|151531,UPP1|UCKL1|UPP2,-0.947116926585,0,13,0,0,-5.538553114,22.5,
1,-2.70583962513,GO:0046049,M1,1,0,GO Biological Processes,19,UMP metabolic process,-2.70583962513,11.25,5.36613397103,23250,10,620,3,0.483870967742,0.278686335593,7378|54963|151531,UPP1|UCKL1|UPP2,-0.947116926585,0,13,0,0,-5.538553114,22.5,
1,-2.70000281686,hsa00240,M1,1,0,KEGG Pathway,24,Pyrimidine metabolism,-2.70000281686,3.21428571429,3.76405032899,23250,105,620,9,1.45161290323,0.480346162648,955|957|978|1890|7378|9583|54963|115024|151531,ENTPD6|ENTPD5|CDA|TYMP|UPP1|ENTPD4|UCKL1|NT5C3B|UPP2,-0.943920214479,0,13,0,0,-5.538553114,22.5,
1,-2.68022075047,GO:0042454,M1,1,0,GO Biological Processes,19,ribonucleoside catabolic process,-2.68022075047,7.14285714286,4.66144444345,23250,21,620,4,0.645161290323,0.32153837864,978|7378|9583|57379,CDA|UPP1|ENTPD4|AICDA,-0.931963485599,0,13,0,0,-5.538553114,22.5,
1,-2.45988522941,R-HSA-73621,M1,1,0,Reactome Gene Sets,6,Pyrimidine catabolism,-2.45988522941,9.375,4.80321219075,23250,12,620,3,0.483870967742,0.278686335593,1890|7378|151531,TYMP|UPP1|UPP2,-0.802869972814,0,13,0,0,-5.538553114,22.5,
1,-2.45837318444,GO:0009218,M1,1,0,GO Biological Processes,19,pyrimidine ribonucleotide metabolic process,-2.45837318444,6.25,4.25925282351,23250,24,620,4,0.645161290323,0.32153837864,7378|9583|54963|151531,UPP1|ENTPD4|UCKL1|UPP2,-0.802869972814,0,13,0,0,-5.538553114,22.5,
1,-2.39575363478,GO:0072528,M1,1,0,GO Biological Processes,19,pyrimidine-containing compound biosynthetic process,-2.39575363478,3.94736842105,3.68764491991,23250,57,620,6,0.967741935484,0.393162670706,978|1890|7378|54963|137964|151531,CDA|TYMP|UPP1|UCKL1|GPAT4|UPP2,-0.76943714108,0,13,0,0,-5.538553114,22.5,
1,-2.34688013905,GO:0009163,M1,1,0,GO Biological Processes,19,nucleoside biosynthetic process,-2.34688013905,4.57317073171,3.79029653642,23250,41,620,5,0.806451612903,0.359198922978,978|1890|7378|54963|151531,CDA|TYMP|UPP1|UCKL1|UPP2,-0.746225595426,0,13,0,0,-5.538553114,22.5,
1,-2.32774761748,GO:0072527,M1,1,0,GO Biological Processes,19,pyrimidine-containing compound metabolic process,-2.32774761748,3.0612244898,3.3845410139,23250,98,620,8,1.29032258065,0.453245154952,978|1890|7378|9583|54963|57379|137964|151531,CDA|TYMP|UPP1|ENTPD4|UCKL1|AICDA|GPAT4|UPP2,-0.737996436871,0,13,0,0,-5.538553114,22.5,
1,-2.31491966573,GO:1901657,M1,1,0,GO Biological Processes,19,glycosyl compound metabolic process,-2.31491966573,2.64084507042,3.24628224149,23250,142,620,10,1.61290322581,0.505914798649,978|1645|1890|7378|8644|9583|54963|57016|57379|151531,CDA|AKR1C1|TYMP|UPP1|AKR1C3|ENTPD4|UCKL1|AKR1B10|AICDA|UPP2,-0.733170042746,0,13,0,0,-5.538553114,22.5,
1,-2.21408519412,GO:1901659,M1,1,0,GO Biological Processes,19,glycosyl compound biosynthetic process,-2.21408519412,4.26136363636,3.58410831307,23250,44,620,5,0.806451612903,0.359198922978,978|1890|7378|54963|151531,CDA|TYMP|UPP1|UCKL1|UPP2,-0.679700943989,0,13,0,0,-5.538553114,22.5,
1,-2.01280419946,GO:0009130,M1,1,0,GO Biological Processes,19,pyrimidine nucleoside monophosphate biosynthetic process,-2.01280419946,6.61764705882,3.83514661347,23250,17,620,3,0.483870967742,0.278686335593,7378|54963|151531,UPP1|UCKL1|UPP2,-0.568154353146,0,13,0,0,-5.538553114,22.5,
1,-5.46719916772,GO:0010817,M1,1,0,GO Biological Processes,19,regulation of hormone levels,-5.46719916772,2.41228070175,5.35388246626,23250,513,620,33,5.32258064516,0.901547236155,43|650|775|846|1428|1645|2304|3091|3172|3292|3382|3651|4986|5046|6422|8398|8447|8644|8864|8912|9727|10948|11132|27284|50700|51171|54361|54795|59338|59341|59342|64377|131177,ACHE|BMP2|CACNA1C|CASR|CRYM|AKR1C1|FOXE1|HIF1A|HNF4A|HSD17B1|ICA1|PDX1|OPRK1|PCSK6|SFRP1|PLA2G6|DOC2B|AKR1C3|PER2|CACNA1H|RAB11FIP3|STARD3|CAPN10|SULT1B1|RDH8|HSD17B14|WNT4|TRPM4|PLEKHA1|TRPV4|SCPEP1|CHST8|FAM3D,-2.74890512623,0,14,1,1,-5.46719916772,5.0,
1,-5.08291820256,GO:0051046,M1,1,0,GO Biological Processes,19,regulation of secretion,-5.08291820256,2.08899456522,4.96928602887,23250,736,620,41,6.61290322581,0.998030183708,29|43|307|358|634|775|846|2241|2624|3091|3172|3382|3566|3651|3784|3993|4986|5481|6382|6422|7430|8398|8399|8447|8767|8792|8864|8911|8912|9001|9026|9501|9727|11132|11267|27347|54795|59341|85477|131177|255928,ABR|ACHE|ANXA4|AQP1|CEACAM1|CACNA1C|CASR|FER|GATA2|HIF1A|HNF4A|ICA1|IL4R|PDX1|KCNQ1|LLGL2|OPRK1|PPID|SDC1|SFRP1|EZR|PLA2G6|PLA2G10|DOC2B|RIPK2|TNFRSF11A|PER2|CACNA1I|CACNA1H|HAP1|HIP1R|RPH3AL|RAB11FIP3|CAPN10|SNF8|STK39|TRPM4|TRPV4|SCIN|FAM3D|SYT14,-2.5325975299,0,14,0,0,-5.46719916772,5.0,
1,-4.07429362196,GO:0051223,M1,1,0,GO Biological Processes,19,regulation of protein transport,-4.07429362196,2.00688073394,4.32321494463,23250,654,620,35,5.64516129032,0.926881941745,43|208|307|775|846|1026|2039|2810|3091|3172|3382|3566|3651|3993|4088|5174|5481|6422|6830|7430|8398|8447|8767|8864|9501|9727|10434|11060|11132|54795|55677|59341|91461|123264|131177,ACHE|AKT2|ANXA4|CACNA1C|CASR|CDKN1A|DMTN|SFN|HIF1A|HNF4A|ICA1|IL4R|PDX1|LLGL2|SMAD3|PDZK1|PPID|SFRP1|SUPT6H|EZR|PLA2G6|DOC2B|RIPK2|PER2|RPH3AL|RAB11FIP3|LYPLA1|WWP2|CAPN10|TRPM4|IWS1|TRPV4|PKDCC|SLC51B|FAM3D,-1.83579347333,0,14,0,0,-5.46719916772,5.0,
1,-3.81096635024,GO:0051047,M1,1,0,GO Biological Processes,19,positive regulation of secretion,-3.81096635024,2.29591836735,4.28309069886,23250,392,620,24,3.87096774194,0.774713665039,43|358|846|2624|3091|3566|3651|4986|5481|6382|7430|8398|8399|8447|8767|8792|8911|8912|9501|11132|11267|54795|59341|85477,ACHE|AQP1|CASR|GATA2|HIF1A|IL4R|PDX1|OPRK1|PPID|SDC1|EZR|PLA2G6|PLA2G10|DOC2B|RIPK2|TNFRSF11A|CACNA1I|CACNA1H|RPH3AL|CAPN10|SNF8|TRPM4|TRPV4|SCIN,-1.65694373918,0,14,0,0,-5.46719916772,5.0,
1,-3.69943829858,GO:0090087,M1,1,0,GO Biological Processes,19,regulation of peptide transport,-3.69943829858,1.91885964912,4.03743595044,23250,684,620,35,5.64516129032,0.926881941745,43|208|307|775|846|1026|2039|2810|3091|3172|3382|3566|3651|3993|4088|5174|5481|6422|6830|7430|8398|8447|8767|8864|9501|9727|10434|11060|11132|54795|55677|59341|91461|123264|131177,ACHE|AKT2|ANXA4|CACNA1C|CASR|CDKN1A|DMTN|SFN|HIF1A|HNF4A|ICA1|IL4R|PDX1|LLGL2|SMAD3|PDZK1|PPID|SFRP1|SUPT6H|EZR|PLA2G6|DOC2B|RIPK2|PER2|RPH3AL|RAB11FIP3|LYPLA1|WWP2|CAPN10|TRPM4|IWS1|TRPV4|PKDCC|SLC51B|FAM3D,-1.58919461211,0,14,0,0,-5.46719916772,5.0,
1,-3.59308036192,GO:0070201,M1,1,0,GO Biological Processes,19,regulation of establishment of protein localization,-3.59308036192,1.89393939394,3.95448315733,23250,693,620,35,5.64516129032,0.926881941745,43|208|307|775|846|1026|2039|2810|3091|3172|3382|3566|3651|3993|4088|5174|5481|6422|6830|7430|8398|8447|8767|8864|9501|9727|10434|11060|11132|54795|55677|59341|91461|123264|131177,ACHE|AKT2|ANXA4|CACNA1C|CASR|CDKN1A|DMTN|SFN|HIF1A|HNF4A|ICA1|IL4R|PDX1|LLGL2|SMAD3|PDZK1|PPID|SFRP1|SUPT6H|EZR|PLA2G6|DOC2B|RIPK2|PER2|RPH3AL|RAB11FIP3|LYPLA1|WWP2|CAPN10|TRPM4|IWS1|TRPV4|PKDCC|SLC51B|FAM3D,-1.51160841802,0,14,0,0,-5.46719916772,5.0,
1,-3.39385173596,GO:1903530,M1,1,0,GO Biological Processes,19,regulation of secretion by cell,-3.39385173596,1.86676427526,3.80566141434,23250,683,620,34,5.48387096774,0.914325289739,29|43|307|634|775|846|2241|2624|3091|3172|3382|3566|3651|3993|4986|5481|6382|6422|7430|8398|8447|8767|8864|8911|8912|9001|9501|9727|11132|11267|54795|59341|131177|255928,ABR|ACHE|ANXA4|CEACAM1|CACNA1C|CASR|FER|GATA2|HIF1A|HNF4A|ICA1|IL4R|PDX1|LLGL2|OPRK1|PPID|SDC1|SFRP1|EZR|PLA2G6|DOC2B|RIPK2|PER2|CACNA1I|CACNA1H|HAP1|RPH3AL|RAB11FIP3|CAPN10|SNF8|TRPM4|TRPV4|FAM3D|SYT14,-1.36967519601,0,14,0,0,-5.46719916772,5.0,
1,-3.08403287233,GO:0050796,M1,1,0,GO Biological Processes,19,regulation of insulin secretion,-3.08403287233,2.80172413793,3.94855655164,23250,174,620,13,2.09677419355,0.575411433918,775|846|3091|3172|3382|3651|6422|8398|8447|8864|11132|54795|131177,CACNA1C|CASR|HIF1A|HNF4A|ICA1|PDX1|SFRP1|PLA2G6|DOC2B|PER2|CAPN10|TRPM4|FAM3D,-1.14988044491,0,14,0,0,-5.46719916772,5.0,
1,-2.93773470597,GO:0023061,M1,1,0,GO Biological Processes,19,signal release,-2.93773470597,2.02941176471,3.54514420651,23250,425,620,23,3.70967741935,0.759038053553,775|846|3091|3172|3382|3651|4986|6422|6809|7476|8398|8447|8541|8618|8864|9727|11132|54795|59341|64130|80331|131177|255928,CACNA1C|CASR|HIF1A|HNF4A|ICA1|PDX1|OPRK1|SFRP1|STX3|WNT7A|PLA2G6|DOC2B|PPFIA3|CADPS|PER2|RAB11FIP3|CAPN10|TRPM4|TRPV4|LIN7B|DNAJC5|FAM3D|SYT14,-1.07137812902,0,14,0,0,-5.46719916772,5.0,
1,-2.91098143853,GO:0050708,M1,1,0,GO Biological Processes,19,regulation of protein secretion,-2.91098143853,2.01990632319,3.5208178977,23250,427,620,23,3.70967741935,0.759038053553,43|307|775|846|3091|3172|3382|3566|3651|3993|5481|6422|7430|8398|8447|8767|8864|9501|9727|11132|54795|59341|131177,ACHE|ANXA4|CACNA1C|CASR|HIF1A|HNF4A|ICA1|IL4R|PDX1|LLGL2|PPID|SFRP1|EZR|PLA2G6|DOC2B|RIPK2|PER2|RPH3AL|RAB11FIP3|CAPN10|TRPM4|TRPV4|FAM3D,-1.05596512998,0,14,0,0,-5.46719916772,5.0,
