#ClearCell_3588_IP Enhancers
#Created from /media/abraaodem/Data01/Marcos/MTF/histologies/RoseRes/ClearCell_3588_IP_12KB_STITCHED_TSS_DISTAL_ENHANCER_REGION_MAP.txt
#Ranked by ClearCell_3588_IP.nodup.bam
#Using cutoff of 7474.866 for Super-Enhancers
#Created on Oct 18 2018 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	ClearCell_3588_IP.nodup.bam	ClearCell_3588_Input.nodup.bam	enhancerRank	isSuper
Peak_10726	chr22	43058101	43059264	1	1164	1563.4209	115.7185	7180	0
Peak_27906	chr21	44725689	44727791	1	2103	1622.9542	175.3068	7181	0
3_Peak_163675_lociStitched	chr7	137663320	137673008	3	1674	3074.9712	1627.584	7182	0
Peak_25948	chr2	74641103	74643392	1	2290	1733.6886	286.3539	7183	0
Peak_13328	chr16	2885270	2886948	1	1679	1581.0116	134.24	7184	0
1_Peak_7891_lociStitched	chr9	20683937	20684855	1	919	1563.354	116.586	7185	0
2_Peak_16135_lociStitched	chr20	55362079	55364307	2	1169	1826.0688	379.6512	7186	0
Peak_13281	chr22	46942850	46943987	1	1138	1650.924	204.66	7187	0
Peak_22804	chr19	8456214	8458730	1	2517	1680.4364	234.4912	7188	0
2_Peak_76997_lociStitched	chr3	120277720	120279237	2	1382	1717.3957	271.543	7189	0
5_Peak_223637_lociStitched	chr1	233119913	233127682	5	2272	2334.5845	888.7736	7190	0
3_Peak_152119_lociStitched	chr6	42665928	42681241	3	987	2979.9098	1534.3626	7191	0
2_Peak_32345_lociStitched	chr1	156593595	156595861	2	2142	1681.372	237.4768	7192	0
5_Peak_112103_lociStitched	chr2	3269964	3290620	5	2285	3220.2704	1776.416	7193	0
2_Peak_159395_lociStitched	chr19	39993208	39998644	2	1889	1972.7244	528.9228	7194	0
1_Peak_8877_lociStitched	chr15	42782744	42783748	1	1005	1564.734	120.982	7195	0
5_Peak_49961_lociStitched	chr14	69509687	69522025	5	2712	2924.106	1480.56	7196	0
Peak_21150	chr22	43033393	43035533	1	2141	1633.248	190.032	7197	0
Peak_17798	chr21	46331350	46332801	1	1452	1602.6295	159.4649	7198	0
Peak_9120	chr12	6872792	6873982	1	1191	1616.496	173.859	7199	0
4_Peak_113810_lociStitched	chr5	179058820	179067991	4	2179	2114.8326	672.2343	7200	0
5_Peak_126887_lociStitched	chr20	30649081	30662488	5	2298	2842.284	1399.6908	7201	0
Peak_17703	chr22	30706747	30708596	1	1850	1723.4529	280.8631	7202	0
Peak_30122	chr7	73129535	73131111	1	1577	1651.9632	210.0808	7203	0
3_Peak_71430_lociStitched	chr3	45075359	45078540	3	2246	1717.1038	275.4746	7204	0
3_Peak_51299_lociStitched	chr10	71720467	71724614	3	2935	1876.9322	436.6791	7205	0
Peak_36149	chr7	1385468	1388014	1	2547	1806.387	366.3694	7206	0
3_Peak_123306_lociStitched	chr12	125525554	125541103	3	1468	3641.5758	2201.7384	7207	0
2_Peak_21016_lociStitched	chr3	11102235	11113464	2	1910	2653.4127	1213.8549	7208	0
4_Peak_168144_lociStitched	chr19	16793203	16799236	4	2374	2107.9302	668.4564	7209	0
Peak_16351	chr22	39923999	39925996	1	1998	1641.3343	201.8967	7210	0
3_Peak_147737_lociStitched	chr19	4282774	4292777	3	1275	2265.6795	827.2481	7211	0
Peak_25003	chr20	61402266	61404559	1	2294	1683.5206	246.9561	7212	0
Peak_25026	chr8	41549482	41550762	1	1281	2139.136	702.592	7213	0
Peak_19119	chr6	33597270	33598991	1	1722	1636.8431	200.3244	7214	0
Peak_24905	chr21	44762775	44765067	1	2293	1653.4488	217.5108	7215	0
5_Peak_118173_lociStitched	chr14	95392221	95428372	5	2105	4920.1511	3484.9564	7216	0
5_Peak_104183_lociStitched	chr7	157689326	157700002	5	1904	2791.774	1356.9196	7217	0
6_Peak_265929_lociStitched	chr15	29271392	29286306	6	2584	2696.4512	1261.7244	7218	0
6_Peak_197255_lociStitched	chr16	15680608	15686721	6	2568	1929.8741	495.153	7219	0
4_Peak_67208_lociStitched	chr3	129209247	129217327	4	1784	2213.112	778.912	7220	0
Peak_17527	chr22	43165044	43166475	1	1432	1606.4406	172.5786	7221	0
Peak_19919	chr19	39887908	39889551	1	1644	1649.572	216.0545	7222	0
3_Peak_105104_lociStitched	chr5	38466342	38469647	3	2901	1849.8085	416.43	7223	0
5_Peak_251478_lociStitched	chr18	76489079	76501899	5	1902	2319.138	885.862	7224	0
4_Peak_190403_lociStitched	chr3	27618264	27628182	4	2131	2861.343	1428.192	7225	0
2_Peak_129900_lociStitched	chr5	178215491	178225683	2	711	2370.6592	937.664	7226	0
Peak_21098	chr16	1981955	1983852	1	1898	1632.3685	199.3747	7227	0
2_Peak_63485_lociStitched	chr10	24491257	24504286	2	924	3199.9224	1768.0353	7228	0
5_Peak_189207_lociStitched	chr12	129454667	129465391	5	2033	2942.6656	1511.0116	7229	0
6_Peak_57988_lociStitched	chr6	52976746	52994355	6	2474	3303.4484	1871.8367	7230	0
Peak_31648	chr9	140087941	140091066	1	3126	1614.0625	182.5	7231	0
Peak_25053	chr19	3055298	3057984	1	2687	1674.721	243.6202	7232	0
3_Peak_154330_lociStitched	chrX	68085474	68099530	3	928	2501.968	1071.0672	7233	0
Peak_19421	chr17	73235350	73237614	1	2265	1579.3664	148.5184	7234	0
7_Peak_131817_lociStitched	chr20	23203565	23246257	7	2320	5955.534	4525.352	7235	0
4_Peak_114396_lociStitched	chr7	57706481	57713557	4	2195	2098.034	667.9744	7236	0
4_Peak_27263_lociStitched	chr10	95351013	95356692	4	2054	2172.7854	742.8132	7237	0
2_Peak_58242_lociStitched	chr1	182111828	182113724	2	1046	1705.6416	275.6784	7238	0
2_Peak_33613_lociStitched	chr19	12098283	12099819	2	1393	1585.4592	155.5968	7239	0
3_Peak_53010_lociStitched	chr1	7102474	7116037	3	1219	2510.5113	1080.9711	7240	0
Peak_24206	chr11	605427	607863	1	2437	1647.2232	217.7784	7241	0
Peak_17030	chr22	46284232	46286257	1	2026	1675.89	246.645	7242	0
4_Peak_68503_lociStitched	chr5	180692205	180710733	4	2430	3025.6224	1597.1136	7243	0
Peak_24737	chr8	142443089	142445697	1	2609	1676.4224	248.2816	7244	0
4_Peak_148882_lociStitched	chr2	2702565	2713557	4	1485	2509.4736	1081.6128	7245	0
2_Peak_37834_lociStitched	chr5	114502419	114506672	2	2373	2084.8206	657.0885	7246	0
2_Peak_21915_lociStitched	chr7	72922924	72924766	2	1360	1703.85	276.4842	7247	0
4_Peak_34575_lociStitched	chr18	34878738	34886847	4	1623	2161.8594	734.6754	7248	0
4_Peak_264040_lociStitched	chr1	18991039	19009234	4	1094	3033.1065	1606.6185	7249	0
5_Peak_227880_lociStitched	chr12	123953705	123962345	5	2083	2656.8	1231.2	7250	0
3_Peak_71700_lociStitched	chr2	162093769	162101640	3	2491	2266.0609	840.6228	7251	0
4_Peak_69295_lociStitched	chr20	48431454	48448774	4	1940	3853.7	2428.264	7252	0
4_Peak_128540_lociStitched	chr9	80917320	80939213	4	1184	3095.6702	1670.4359	7253	0
4_Peak_56844_lociStitched	chr18	9734568	9743895	4	2360	2278.5861	853.4205	7254	0
3_Peak_52406_lociStitched	chr10	6089927	6095098	3	1722	2004.2796	579.152	7255	0
2_Peak_16249_lociStitched	chr7	134106094	134117851	2	1871	3267.2703	1842.3219	7256	0
2_Peak_12595_lociStitched	chr2	173908041	173909770	2	1566	1617.9982	193.9938	7257	0
5_Peak_70293_lociStitched	chr6	109764594	109773039	5	2458	2238.7695	814.9425	7258	0
Peak_11199	chr20	62403820	62405228	1	1409	1633.8432	210.496	7259	0
Peak_13193	chr1	228362198	228363301	1	1104	1580.1578	156.8466	7260	0
5_Peak_54473_lociStitched	chr2	47741274	47760147	5	2182	2834.7246	1411.7004	7261	0
4_Peak_40434_lociStitched	chr7	155653646	155663483	4	1420	2940.2793	1517.8491	7262	0
Peak_17663	chr6	33601626	33603036	1	1411	1578.072	156.087	7263	0
3_Peak_112336_lociStitched	chr20	31647474	31660027	3	1295	2702.6609	1281.6613	7264	0
3_Peak_177748_lociStitched	chr8	139889825	139896620	3	1932	2220.606	799.7715	7265	0
4_Peak_64443_lociStitched	chr1	30421006	30436479	4	2361	2664.4506	1244.0292	7266	0
4_Peak_40285_lociStitched	chr18	45972907	45982334	4	1818	2237.9698	818.2636	7267	0
2_Peak_125950_lociStitched	chr17	47519280	47530463	2	882	2613.4671	1194.3444	7268	0
Peak_20628	chr21	46719841	46722134	1	2294	1556.7177	138.0386	7269	0
5_Peak_74250_lociStitched	chr12	3643081	3662668	5	2017	3835.1346	2417.0358	7270	0
Peak_23598	chr22	30633686	30635800	1	2115	1603.469	185.3978	7271	0
1_Peak_21261_lociStitched	chr10	118975410	118977102	1	1693	1719.2412	301.176	7272	0
4_Peak_233562_lociStitched	chr22	47387472	47408990	4	1389	3653.7564	2235.7202	7273	0
Peak_93892	chr8	145105244	145108486	1	3243	1737.0636	319.6612	7274	0
6_Peak_128601_lociStitched	chrX	39828282	39839085	6	2166	2202.7317	785.3781	7275	0
4_Peak_60354_lociStitched	chr19	42200429	42206113	4	2149	1913.2344	496.2132	7276	0
Peak_13144	chr1	154913554	154915337	1	1784	1658.3683	241.4182	7277	0
Peak_27017	chr22	41926839	41929810	1	2972	1758.832	341.9621	7278	0
Peak_49155	chr5	1138886	1141158	1	2273	1704.6816	287.8624	7279	0
4_Peak_43376_lociStitched	chr5	153983544	153991114	4	1770	2261.159	844.812	7280	0
2_Peak_29175_lociStitched	chr10	88344668	88352727	2	1858	2308.0976	892.1313	7281	0
Peak_22006	chr17	79450319	79452172	1	1854	1671.5913	256.0846	7282	0
3_Peak_135760_lociStitched	chr7	152271700	152274260	3	2265	1775.616	360.192	7283	0
5_Peak_244761_lociStitched	chr1	3731408	3744538	5	1883	2471.066	1055.652	7284	0
1_Peak_12745_lociStitched	chr9	35756369	35757703	1	1335	1562.6476	147.2736	7285	0
2_Peak_34878_lociStitched	chr4	5752874	5756449	2	3186	1676.675	261.69	7286	0
4_Peak_39229_lociStitched	chr20	34757774	34773317	4	1439	2796.1857	1381.7727	7287	0
1_Peak_18917_lociStitched	chr21	19272716	19274028	1	1313	1563.1168	149.568	7288	0
5_Peak_134563_lociStitched	chr1	223396604	223407689	5	2437	2841.0855	1427.748	7289	0
5_Peak_55527_lociStitched	chr17	40613577	40623861	5	1800	2535.006	1121.9844	7290	0
3_Peak_62799_lociStitched	chr5	10623045	10628172	3	911	2122.0653	709.0641	7291	0
4_Peak_27563_lociStitched	chr2	97063313	97073961	4	2387	2805.748	1392.7584	7292	0
3_Peak_36515_lociStitched	chr10	70590973	70593325	3	1769	1760.9424	348.096	7293	0
5_Peak_58090_lociStitched	chr1	167495894	167519016	5	2055	4277.57	2864.8158	7294	0
Peak_25760	chr22	46902649	46904846	1	2198	1698.0613	285.61	7295	0
Peak_29829	chr7	98989885	98992145	1	2261	1606.634	194.36	7296	0
1_Peak_12895_lociStitched	chr3	32461649	32463000	1	1352	1546.2195	135.2351	7297	0
Peak_16064	chr16	433281	434769	1	1489	1502.7312	92.1072	7298	0
Peak_29719	chr19	18246264	18248553	1	2290	1689.0531	278.8002	7299	0
3_Peak_171242_lociStitched	chrX	56790319	56794169	3	2042	1711.325	301.455	7300	0
6_Peak_42152_lociStitched	chr2	11207891	11221092	6	2101	2357.6986	947.8318	7301	0
Peak_23526	chr8	145538390	145540668	1	2279	1596.878	187.2516	7302	0
Peak_38337	chr7	100815122	100817312	1	2191	1787.259	378.213	7303	0
2_Peak_23331_lociStitched	chr10	47056173	47058208	2	1435	1793.649	384.615	7304	0
3_Peak_52912_lociStitched	chr1	30934875	30956142	3	1010	3192.1767	1784.3013	7305	0
Peak_11158	chr19	16253757	16255210	1	1454	1548.898	141.0863	7306	0
4_Peak_203073_lociStitched	chr22	21274497	21291641	4	1506	3173.3544	1765.832	7307	0
4_Peak_182618_lociStitched	chr17	1810687	1821829	4	1997	2717.5338	1310.2992	7308	0
4_Peak_40553_lociStitched	chr19	57604531	57618445	4	2387	2728.5354	1321.83	7309	0
3_Peak_128526_lociStitched	chr9	36859126	36874430	3	1307	2609.332	1202.8944	7310	0
Peak_13302	chr1	11844071	11845597	1	1527	1545.075	138.7134	7311	0
1_Peak_9954_lociStitched	chr1	152161134	152162101	1	968	1552.4218	146.2104	7312	0
Peak_12535	chr8	145519054	145520301	1	1248	1573.3399	168.0956	7313	0
Peak_10795	chr19	4635481	4636847	1	1367	1542.3506	137.1464	7314	0
5_Peak_179826_lociStitched	chr17	18221762	18228485	5	2140	2242.7928	837.6858	7315	0
3_Peak_120306_lociStitched	chr12	51457912	51469799	3	1444	3188.0934	1783.05	7316	0
Peak_12778	chr21	44834821	44836039	1	1219	1494.9732	90.132	7317	0
2_Peak_268757_lociStitched	chr3	125075779	125088073	2	1218	2793.1968	1389.222	7318	0
5_Peak_41434_lociStitched	chr5	141659335	141668496	5	1691	2570.5766	1167.1114	7319	0
5_Peak_209642_lociStitched	chr10	125713064	125732772	5	2554	3624.3012	2221.0916	7320	0
5_Peak_36033_lociStitched	chr10	3708439	3724602	5	1831	3321.4965	1918.5481	7321	0
4_Peak_39158_lociStitched	chr2	220473277	220482927	4	2296	2299.595	897.45	7322	0
4_Peak_53577_lociStitched	chr15	70446775	70457830	4	1618	2308.284	906.51	7323	0
5_Peak_77806_lociStitched	chr2	73119666	73123766	5	2071	2018.84	617.46	7324	0
3_Peak_88557_lociStitched	chr1	156552743	156556532	3	2507	1934.6634	533.4912	7325	0
Peak_21655	chr1	1288848	1291705	1	2858	1626.2044	225.1316	7326	0
Peak_16043	chr11	46696424	46697897	1	1474	1556.2245	155.5488	7327	0
Peak_8480	chr2	113987305	113988313	1	1009	1519.056	119.3472	7328	0
5_Peak_93654_lociStitched	chr6	72099415	72122550	5	1811	3553.536	2153.8685	7329	0
2_Peak_41337_lociStitched	chr6	31169914	31172523	2	1355	1738.8985	339.6918	7330	0
Peak_14694	chrX	153276131	153277501	1	1371	1535.085	136.178	7331	0
Peak_21253	chr19	56096904	56098924	1	2021	1612.768	213.918	7332	0
Peak_26125	chr11	835915	838843	1	2929	1629.7248	231.312	7333	0
Peak_19859	chr8	41582772	41583683	1	912	1889.0496	490.6646	7334	0
4_Peak_125361_lociStitched	chr14	24100823	24109243	4	2110	2270.032	872.312	7335	0
5_Peak_44885_lociStitched	chr1	22611808	22618862	5	2528	2087.984	690.5866	7336	0
2_Peak_16460_lociStitched	chr6	28982463	28985046	2	1712	1639.6884	242.802	7337	0
6_Peak_43996_lociStitched	chr10	3848145	3868678	6	2540	4020.3614	2624.1174	7338	0
2_Peak_58190_lociStitched	chr3	64475056	64483363	2	2220	2198.0322	802.4562	7339	0
4_Peak_29286_lociStitched	chr2	28496885	28511063	4	1583	2766.1278	1371.0126	7340	0
3_Peak_70794_lociStitched	chr20	55260841	55265267	3	2079	2033.3044	638.2292	7341	0
5_Peak_268593_lociStitched	chr22	39442493	39460770	5	2227	3057.7421	1663.207	7342	0
3_Peak_19615_lociStitched	chr14	97058704	97069667	3	1466	2364.7191	970.2255	7343	0
Peak_24158	chr20	62160313	62162567	1	2255	1694.7826	300.4582	7344	0
Peak_32459	chr19	1912690	1915539	1	2850	1705.6963	311.9655	7345	0
Peak_22893	chr1	11859253	11861985	1	2733	1644.9372	251.344	7346	0
Peak_13059	chr22	38818547	38820103	1	1557	1628.1984	234.6448	7347	0
Peak_27495	chr8	145056566	145058828	1	2263	1702.8336	309.4416	7348	0
3_Peak_18059_lociStitched	chr20	4197525	4202908	3	1834	1872.7457	480.1636	7349	0
2_Peak_26028_lociStitched	chr2	157255991	157257229	2	867	1500.7036	108.325	7350	0
4_Peak_192139_lociStitched	chr1	41509838	41513372	4	2233	1755.6912	364.002	7351	0
4_Peak_42076_lociStitched	chr13	45737475	45743456	4	1790	1935.4516	544.271	7352	0
4_Peak_68892_lociStitched	chr7	51292479	51303034	4	1920	2914.2355	1523.0865	7353	0
6_Peak_167276_lociStitched	chr15	99494291	99504336	6	2729	2180.7695	790.5415	7354	0
Peak_42468	chr19	1135482	1137218	1	1737	1591.912	202.244	7355	0
7_Peak_55899_lociStitched	chr20	34462850	34474835	7	3337	2607.936	1218.8745	7356	0
5_Peak_78627_lociStitched	chr7	43682758	43698596	5	1866	3748.8546	2359.862	7357	0
Peak_27099	chr5	1118449	1120284	1	1836	1644.16	255.2485	7358	0
Peak_28688	chr19	55822663	55825272	1	2610	1631.9295	243.4197	7359	0
Peak_15009	chr7	5613553	5615317	1	1765	1630.818	242.3736	7360	0
Peak_20368	chr22	36699094	36701188	1	2095	1629.132	240.81	7361	0
Peak_42461	chr12	52447352	52449417	1	2066	1648.283	259.9835	7362	0
4_Peak_14299_lociStitched	chr1	113734052	113751297	4	1987	2978.2115	1589.989	7363	0
Peak_19237	chr9	139472483	139474157	1	1675	1506.6	118.854	7364	0
5_Peak_46219_lociStitched	chr4	100570436	100574667	5	3301	1724.1325	336.7876	7365	0
Peak_16852	chr8	143896851	143898330	1	1480	1651.8951	264.5931	7366	0
2_Peak_43678_lociStitched	chr10	102535259	102546569	2	466	2619.396	1232.79	7367	0
2_Peak_113667_lociStitched	chr4	77788021	77790730	2	2485	1602.9153	216.4491	7368	0
4_Peak_192276_lociStitched	chr1	46496318	46501350	4	2686	1758.684	372.368	7369	0
2_Peak_43254_lociStitched	chr8	145987770	145994399	2	1022	2208.1199	821.996	7370	0
3_Peak_40431_lociStitched	chr7	128706451	128714531	3	1749	2710.84	1325.12	7371	0
3_Peak_40381_lociStitched	chr12	105131516	105136878	3	1918	2367.8592	982.3184	7372	0
Peak_19410	chr21	45626702	45628559	1	1858	1632.303	246.7953	7373	0
Peak_10050	chr19	16190420	16191651	1	1232	1563.7393	178.3719	7374	0
Peak_29211	chr22	50725935	50728229	1	2295	1581.0248	195.6782	7375	0
Peak_18282	chr8	144646891	144649122	1	2232	1682.3971	297.1692	7376	0
5_Peak_87304_lociStitched	chr9	36986394	37003002	5	2288	2858.2368	1473.1296	7377	0
2_Peak_41509_lociStitched	chr12	104252029	104254860	2	2159	1831.657	446.7318	7378	0
6_Peak_66904_lociStitched	chr2	96717615	96731646	6	2271	1738.4409	353.5812	7379	0
Peak_29784	chr3	50278929	50281032	1	2104	1605.4302	220.6047	7380	0
2_Peak_154178_lociStitched	chrX	39537722	39549359	2	1894	2220.3396	835.5366	7381	0
Peak_18098	chr9	130600367	130602093	1	1727	1488.8476	104.423	7382	0
Peak_14365	chr17	76259050	76260197	1	1148	1472.1745	87.8602	7383	0
4_Peak_168467_lociStitched	chr19	7647321	7655887	4	1713	2189.4696	805.204	7384	0
Peak_23619	chr17	80341900	80343913	1	2014	1593.8934	209.7546	7385	0
5_Peak_118017_lociStitched	chr11	16981386	16990219	5	2025	2215.3164	831.1853	7386	0
Peak_10617	chr19	14511719	14512980	1	1262	1492.2674	108.5721	7387	0
Peak_20052	chr21	45199680	45201920	1	2241	1602.496	219.296	7388	0
Peak_18862	chr9	139481314	139483680	1	2367	1588.5324	205.6054	7389	0
2_Peak_49696_lociStitched	chr1	157164477	157169581	2	2746	1891.032	508.3584	7390	0
Peak_35850	chr8	144522257	144524867	1	2611	1612.458	229.941	7391	0
5_Peak_61415_lociStitched	chr15	101887874	101898296	5	2714	2184.4512	802.494	7392	0
4_Peak_62225_lociStitched	chr3	44036645	44041211	4	2315	1872.5166	490.845	7393	0
4_Peak_126131_lociStitched	chr17	8373084	8380528	4	1902	2402.9232	1021.3168	7394	0
2_Peak_11547_lociStitched	chr4	77751807	77753604	2	1291	1561.9524	180.4188	7395	0
Peak_14437	chr22	30697514	30699157	1	1644	1550.1705	168.7361	7396	0
4_Peak_70399_lociStitched	chr10	114557697	114581146	4	1410	4335.7201	2954.574	7397	0
1_Peak_12436_lociStitched	chr14	81636253	81637127	1	875	1493.1416	112.4838	7398	0
2_Peak_18117_lociStitched	chrX	129065058	129067087	2	1737	1485.0251	105.3051	7399	0
5_Peak_34025_lociStitched	chr9	108059684	108064911	5	1928	1831.5408	453.1809	7400	0
Peak_12046	chr5	180633608	180634768	1	1161	1519.948	141.868	7401	0
1_Peak_18916_lociStitched	chr2	73291129	73292870	1	1742	1605.7243	227.8969	7402	0
Peak_28158	chr14	105526242	105528799	1	2558	1568.4638	190.7522	7403	0
Peak_15237	chr17	80637324	80638306	1	983	1517.19	139.5422	7404	0
Peak_12257	chr1	2134401	2136354	1	1954	1500.4899	123.039	7405	0
2_Peak_153377_lociStitched	chr9	14322162	14329717	2	1279	2061.004	683.7275	7406	0
Peak_28634	chr16	66937376	66939620	1	2245	1595.0352	217.8924	7407	0
Peak_14947	chr19	56191703	56192870	1	1168	1495.1604	118.2171	7408	0
1_Peak_12900_lociStitched	chr10	80062554	80063475	1	922	1554.0033	177.3846	7409	0
Peak_25844	chr19	1175741	1178397	1	2657	1601.8336	225.2288	7410	0
1_Peak_12777_lociStitched	chr20	30466792	30468225	1	1434	1541.908	165.9414	7411	0
Peak_32878	chr20	61069920	61072537	1	2618	1752.6049	376.848	7412	0
4_Peak_193163_lociStitched	chr11	113934878	113959844	4	1072	3362.9202	1987.2936	7413	0
4_Peak_69419_lociStitched	chr18	19904663	19929270	4	2002	3846.0741	2470.5428	7414	0
3_Peak_76056_lociStitched	chr6	7425638	7441800	3	2288	2558.4446	1183.0584	7415	0
2_Peak_188965_lociStitched	chr17	46164793	46172219	2	1373	2354.042	978.7468	7416	0
Peak_15786	chr22	46292001	46294044	1	2044	1599.0561	224.1171	7417	0
3_Peak_49596_lociStitched	chr12	117593009	117605751	3	1864	3195.6936	1820.8318	7418	0
2_Peak_15752_lociStitched	chr14	102247307	102251566	2	1430	1657.6028	282.7976	7419	0
4_Peak_112248_lociStitched	chr2	9458779	9479576	4	2233	3246.4117	1871.73	7420	0
3_Peak_19970_lociStitched	chr1	171612284	171624857	3	1169	2903.1057	1530.1341	7421	0
Peak_14994	chr22	35772367	35773691	1	1325	1507.6388	134.9156	7422	0
2_Peak_39999_lociStitched	chr2	66803433	66809396	2	2924	2071.5462	698.8636	7423	0
Peak_19981	chr3	129295805	129297646	1	1842	1574.7914	202.1418	7424	0
2_Peak_86156_lociStitched	chr4	184642235	184644575	2	2089	1506.258	133.614	7425	0
1_Peak_7050_lociStitched	chr15	26327449	26328184	1	736	1447.509	74.8965	7426	0
Peak_13563	chr20	62604987	62606679	1	1693	1655.9604	283.5792	7427	0
3_Peak_61925_lociStitched	chr7	30590745	30604550	3	2316	3702.501	2330.284	7428	0
Peak_24908	chr22	20285807	20287707	1	1901	1593.15	221.16	7429	0
Peak_23295	chr8	142458328	142461205	1	2878	1656.0012	284.823	7430	0
4_Peak_141397_lociStitched	chr1	55136100	55152169	4	1752	2675.4885	1304.8028	7431	0
2_Peak_191938_lociStitched	chr1	35216411	35227880	2	916	2308.7097	938.1642	7432	0
Peak_19416	chr5	172313714	172315324	1	1611	1584.884	214.452	7433	0
3_Peak_32129_lociStitched	chr20	18205639	18210563	3	1930	1808.0928	437.7436	7434	0
3_Peak_46335_lociStitched	chr6	137809601	137819257	3	2228	2216.052	845.8656	7435	0
Peak_23118	chr8	145555163	145557295	1	2133	1582.7968	212.7736	7436	0
2_Peak_74226_lociStitched	chr20	55149547	55161036	2	746	2907.8659	1538.3771	7437	0
3_Peak_36542_lociStitched	chr17	66082625	66095041	3	1188	2771.2512	1401.7664	7438	0
4_Peak_24684_lociStitched	chr9	34181109	34193567	4	2007	2248.669	879.5348	7439	0
Peak_13489	chr5	149517540	149519460	1	1921	1573.824	205.056	7440	0
5_Peak_187676_lociStitched	chr5	135376502	135385666	5	2213	2356.9808	988.7956	7441	0
5_Peak_53878_lociStitched	chr16	88295514	88300013	5	1856	1615.5909	247.445	7442	0
2_Peak_13119_lociStitched	chr22	45555037	45558266	2	1959	1750.118	381.9907	7443	0
3_Peak_248771_lociStitched	chr15	69679160	69687773	3	2400	2148.0822	780.3378	7444	0
Peak_36224	chr14	105292461	105294477	1	2017	1558.368	190.7136	7445	0
2_Peak_140108_lociStitched	chr1	11727334	11736864	2	619	2149.015	781.46	7446	0
3_Peak_113145_lociStitched	chr3	62354308	62364383	3	1244	2380.7225	1013.545	7447	0
Peak_33467	chr12	52641678	52643262	1	1585	1669.2192	302.2272	7448	0
3_Peak_71322_lociStitched	chr7	139909684	139914359	3	1886	2082.245	715.275	7449	0
3_Peak_44899_lociStitched	chr1	25519465	25527105	3	1361	2051.34	684.544	7450	0
6_Peak_121569_lociStitched	chr6	134819616	134838811	6	2840	3338.0105	1971.3265	7451	0
3_Peak_159853_lociStitched	chr5	151076043	151079956	3	2016	1906.4136	539.994	7452	0
3_Peak_71488_lociStitched	chr7	45255928	45265761	3	688	2594.9287	1229.125	7453	0
3_Peak_74554_lociStitched	chr10	50088335	50105601	3	1593	3548.163	2182.4224	7454	0
4_Peak_238016_lociStitched	chr5	6719617	6733524	4	1049	3126.2936	1760.6262	7455	0
3_Peak_42232_lociStitched	chr8	38483437	38491828	3	1326	2290.743	925.5273	7456	0
Peak_15783	chr19	55812616	55814341	1	1726	1542.495	177.5025	7457	0
2_Peak_90575_lociStitched	chr14	19108852	19111370	2	2003	2064.5082	699.7522	7458	0
4_Peak_243993_lociStitched	chr1	18893066	18907596	4	1759	2645.913	1281.546	7459	0
2_Peak_16491_lociStitched	chr7	127775414	127777422	2	1739	1612.8256	249.3936	7460	0
4_Peak_290753_lociStitched	chr11	70554545	70564666	4	1753	2288.3581	925.0594	7461	0
3_Peak_296887_lociStitched	chr17	6269136	6280553	3	1867	2560.8331	1197.6433	7462	0
3_Peak_72245_lociStitched	chr20	44445928	44453333	3	1909	2245.196	882.676	7463	0
Peak_23294	chr22	50883220	50885589	1	2370	1643.1384	280.9634	7464	0
Peak_20304	chr21	45604818	45606882	1	2065	1578.5472	216.5136	7465	0
3_Peak_303143_lociStitched	chr5	159665823	159675379	3	1392	2785.574	1423.844	7466	0
5_Peak_72907_lociStitched	chr5	172014027	172030199	5	2324	3444.636	2082.9536	7467	0
6_Peak_58249_lociStitched	chr1	235499403	235508898	6	2535	2311.083	949.5	7468	0
3_Peak_105931_lociStitched	chr7	65841281	65844364	3	2011	1798.6222	437.4777	7469	0
3_Peak_115866_lociStitched	chr5	72526121	72530323	3	2295	1857.7042	496.6764	7470	0
Peak_23285	chr7	812623	814470	1	1848	1561.0844	200.2148	7471	0
7_Peak_42529_lociStitched	chr3	11224863	11248281	7	2810	4308.912	2948.3262	7472	0
Peak_26088	chr11	2413777	2416573	1	2797	1547.3064	186.7728	7473	0
Peak_15139	chr8	41598202	41599082	1	881	1853.808	493.768	7474	0
3_Peak_71179_lociStitched	chr22	44389820	44399969	3	2035	2618.442	1258.476	7475	0
2_Peak_26583_lociStitched	chr19	55623728	55626738	2	2424	1582.658	222.74	7476	0
3_Peak_43089_lociStitched	chr22	47881204	47883655	3	1886	1645.8465	286.5219	7477	0
Peak_24423	chr11	1973977	1976120	1	2144	1495.1711	135.8662	7478	0
5_Peak_152388_lociStitched	chr8	1310123	1324642	5	2295	2659.8808	1300.9024	7479	0
Peak_27594	chr8	41531054	41532356	1	1303	2026.6932	668.0562	7480	0
1_Peak_9276_lociStitched	chr1	216774166	216774824	1	659	1437.2694	79.0916	7481	0
2_Peak_246734_lociStitched	chr11	62100974	62107726	2	643	1941.8752	584.048	7482	0
Peak_13318	chr11	701899	703858	1	1960	1494.1293	136.5423	7483	0
3_Peak_21315_lociStitched	chr7	112031229	112033153	3	1352	1575.1788	217.6044	7484	0
6_Peak_87364_lociStitched	chr9	90155120	90171979	6	2811	2754.7606	1397.6111	7485	0
4_Peak_80227_lociStitched	chr9	96588562	96592937	4	2921	1837.5	480.375	7486	0
