#Mucinous_652_IP Enhancers
#Created from /media/abraaodem/Data01/Marcos/MTF/histologies/RoseRes/Mucinous_652_IP_12KB_STITCHED_TSS_DISTAL_ENHANCER_REGION_MAP.txt
#Ranked by Mucinous_652_IP.nodup.bam
#Using cutoff of 10490.2175 for Super-Enhancers
#Created on Oct 18 2018 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	Mucinous_652_IP.nodup.bam	Mucinous_652_Input.nodup.bam	enhancerRank	isSuper
4_Peak_14901_lociStitched	chr9	124360100	124383350	4	5712	6649.5	2501.7	3003	0
2_Peak_16142_lociStitched	chr17	1654494	1668237	2	5338	5565.915	1426.5234	3004	0
2_Peak_15428_lociStitched	chr11	95887871	95902786	2	5361	5709.462	1572.041	3005	0
2_Peak_85927_lociStitched	chr1	28405321	28418174	2	1579	5432.9631	1295.5824	3006	0
3_Peak_23887_lociStitched	chr20	3992033	3999571	3	4831	4908.7456	771.8912	3007	0
5_Peak_15704_lociStitched	chr14	92210575	92224381	5	7028	5434.0416	1297.764	3008	0
4_Peak_21182_lociStitched	chr17	60969371	60987204	4	4502	5970.4884	1835.0157	3009	0
3_Peak_62646_lociStitched	chr9	95519975	95544887	3	1539	6758.6256	2623.2336	3010	0
3_Peak_52767_lociStitched	chr17	60771567	60784006	3	3982	5386.087	1251.3634	3011	0
1_Peak_6403_lociStitched	chr10	93998330	94001773	1	3444	4563.3522	429.3421	3012	0
5_Peak_81343_lociStitched	chr9	33068499	33083605	5	3349	5649.644	1516.6424	3013	0
6_Peak_55773_lociStitched	chr9	92754690	92776841	6	4893	6492.4581	2365.7268	3014	0
Peak_1955	chr1	2508553	2510901	1	2349	4371.0368	245.1312	3015	0
1_Peak_2544_lociStitched	chr2	196521933	196524887	1	2955	4357.7408	237.2062	3016	0
5_Peak_87920_lociStitched	chr4	40658536	40677169	5	4641	5977.4664	1859.5734	3017	0
1_Peak_8916_lociStitched	chr19	10675874	10680214	1	4341	4534.432	416.64	3018	0
3_Peak_62315_lociStitched	chr4	159082476	159094447	3	5661	5412.0891	1296.4593	3019	0
Peak_2339	chr2	241503629	241505955	1	2327	4375.206	262.1402	3020	0
5_Peak_10478_lociStitched	chr3	71177526	71194670	5	6086	5978.1128	1865.2672	3021	0
8_Peak_57586_lociStitched	chr5	123984259	123999052	8	6388	5679.0327	1571.0166	3022	0
9_Peak_18265_lociStitched	chr8	39960960	39982959	9	6089	6430.3077	2323.0944	3023	0
6_Peak_13799_lociStitched	chrX	153250719	153276777	6	7178	6863.6772	2759.5422	3024	0
1_Peak_6430_lociStitched	chr11	5710282	5713933	1	3652	4510.0803	405.9912	3025	0
3_Peak_46184_lociStitched	chr10	32665665	32676331	3	3645	5173.01	1070.8664	3026	0
7_Peak_51826_lociStitched	chr12	49616105	49638718	7	6209	6465.0567	2365.3198	3027	0
1_Peak_7350_lociStitched	chr11	30605326	30608538	1	3213	4361.5748	264.0264	3028	0
1_Peak_490_lociStitched	chr7	66145759	66148234	1	2476	4312.44	215.82	3029	0
Peak_6178	chr16	29817900	29820434	1	2535	4333.6468	238.7028	3030	0
9_Peak_35443_lociStitched	chr12	76093372	76117348	9	7064	6399.1944	2306.4912	3031	0
3_Peak_57623_lociStitched	chr5	55775348	55787646	3	4574	5526.7212	1437.6362	3032	0
2_Peak_6396_lociStitched	chr4	185666628	185670619	2	3848	4484.6867	395.9072	3033	0
7_Peak_28764_lociStitched	chr11	34416624	34449692	7	6188	7235.2784	3148.0736	3034	0
3_Peak_49625_lociStitched	chr4	25654159	25670244	3	907	5938.582	1851.3835	3035	0
2_Peak_62401_lociStitched	chr5	54599469	54610473	2	574	5144.37	1057.4844	3036	0
Peak_2769	chr19	18474368	18477750	1	3383	4404.7168	321.29	3037	0
5_Peak_41925_lociStitched	chr15	65585843	65597651	5	4328	5228.5824	1145.376	3038	0
2_Peak_11614_lociStitched	chr16	30750681	30754008	2	3164	4394.6343	312.0726	3039	0
4_Peak_73099_lociStitched	chr7	41735674	41745996	4	4700	5318.9266	1236.5756	3040	0
3_Peak_39215_lociStitched	chr1	112158682	112165132	3	1123	4731.72	649.515	3041	0
5_Peak_22351_lociStitched	chr13	41012868	41028402	5	4810	5876.5122	1795.7304	3042	0
1_Peak_3523_lociStitched	chr1	6639396	6642823	1	3428	4469.1507	388.6218	3043	0
2_Peak_25248_lociStitched	chr17	59486502	59491888	2	874	4580.793	500.3594	3044	0
2_Peak_12108_lociStitched	chr9	117378533	117382669	2	4005	4567.3848	488.8752	3045	0
9_Peak_40548_lociStitched	chr1	12353253	12391121	9	7394	7846.2496	3767.866	3046	0
2_Peak_19784_lociStitched	chr4	8534506	8539882	2	5048	4637.3376	568.2432	3047	0
7_Peak_15325_lociStitched	chr2	202013069	202023513	7	6886	5192.7568	1132.1296	3048	0
7_Peak_42695_lociStitched	chr22	29760121	29783088	7	5532	6504.2544	2443.6888	3049	0
2_Peak_1667_lociStitched	chr19	56825135	56833972	2	2506	5192.6212	1132.9034	3050	0
10_Peak_57449_lociStitched	chr22	42236781	42259283	10	7817	6451.3234	2391.9626	3051	0
1_Peak_3097_lociStitched	chr12	57823163	57825686	1	2524	4281.0264	226.0608	3052	0
6_Peak_21473_lociStitched	chr12	31499444	31524763	6	7849	6762.7049	2711.6649	3053	0
Peak_6434	chr19	18413802	18416633	1	2832	4369.3654	321.8847	3054	0
6_Peak_99911_lociStitched	chr19	17583358	17619622	6	5264	7742.364	3695.3016	3055	0
Peak_3637	chr9	140506897	140510585	1	3689	4418.5928	374.332	3056	0
2_Peak_47915_lociStitched	chr2	241999630	242004083	2	4346	4448.1017	403.8871	3057	0
5_Peak_19950_lociStitched	chr16	75035238	75060826	5	4407	6696.3796	2653.4756	3058	0
8_Peak_78457_lociStitched	chr19	7242409	7268642	8	7341	6980.6013	2938.096	3059	0
5_Peak_73568_lociStitched	chr10	30091730	30101751	5	6539	5058.6008	1017.1315	3060	0
11_Peak_32075_lociStitched	chr4	38602427	38623981	11	7198	6382.1394	2340.7644	3061	0
4_Peak_83766_lociStitched	chr9	258200	275779	4	4694	5866.1123	1826.4581	3062	0
4_Peak_55195_lociStitched	chr20	52675077	52688038	4	4768	5428.0668	1389.4192	3063	0
4_Peak_43319_lociStitched	chr10	11719865	11741417	4	5951	6394.4784	2359.944	3064	0
5_Peak_14251_lociStitched	chr9	124080645	124097632	5	5831	6025.2889	1992.5751	3065	0
2_Peak_11647_lociStitched	chr12	32634721	32641006	2	6129	4599.9915	568.7925	3066	0
5_Peak_47199_lociStitched	chr16	15666923	15687542	5	5238	6253.7427	2228.9139	3067	0
5_Peak_11366_lociStitched	chr7	151615000	151633834	5	6270	5911.9926	1887.1668	3068	0
1_Peak_8493_lociStitched	chr4	19456218	19459614	1	3397	4343.1444	318.5448	3069	0
8_Peak_33826_lociStitched	chr6	138776195	138815184	8	6156	7774.4066	3750.7418	3070	0
6_Peak_37417_lociStitched	chr20	62262418	62274244	6	4813	5010.6762	989.8362	3071	0
1_Peak_5501_lociStitched	chr2	26521123	26523843	1	2721	4322.352	303.552	3072	0
1_Peak_8910_lociStitched	chr16	4849829	4853542	1	3714	4427.0099	408.8013	3073	0
7_Peak_24078_lociStitched	chr17	65571162	65584745	7	6669	5463.0826	1446.5895	3074	0
9_Peak_52551_lociStitched	chr8	126271882	126309035	9	5256	7828.1371	3811.8978	3075	0
9_Peak_54709_lociStitched	chr10	17027621	17050192	9	6489	6376.3075	2360.9266	3076	0
12_Peak_38477_lociStitched	chr13	111030420	111076512	12	6118	9089.3424	5074.7292	3077	0
2_Peak_19079_lociStitched	chr6	158480279	158490789	2	5013	5132.033	1119.315	3078	0
6_Peak_8159_lociStitched	chr20	51686992	51699636	6	5155	5285.192	1273.2508	3079	0
7_Peak_19412_lociStitched	chr1	65635525	65645247	7	6511	5145.8546	1134.5574	3080	0
4_Peak_84555_lociStitched	chr20	32888256	32904556	4	2042	5806.06	1796.26	3081	0
6_Peak_53945_lociStitched	chr3	193983008	193996506	6	6088	5517.9824	1509.0764	3082	0
3_Peak_45848_lociStitched	chr11	44964500	44977160	3	2129	5241.24	1234.35	3083	0
1_Peak_8901_lociStitched	chrX	73509806	73513379	1	3574	4361.9184	355.5135	3084	0
8_Peak_36204_lociStitched	chr3	13147233	13157463	8	6378	5197.863	1191.795	3085	0
8_Peak_38699_lociStitched	chr20	20712254	20740076	8	6599	7114.0854	3113.2818	3086	0
3_Peak_39304_lociStitched	chr16	28538565	28555371	3	2461	5836.7238	1838.5764	3087	0
6_Peak_34991_lociStitched	chr3	50188024	50205414	6	2569	5783.914	1785.953	3088	0
2_Peak_9946_lociStitched	chr1	7609167	7615965	2	5209	4721.8908	728.7456	3089	0
1_Peak_5640_lociStitched	chr2	161347707	161351178	1	3472	4264.1235	273.8619	3090	0
3_Peak_15010_lociStitched	chr12	112210520	112215802	3	4978	4584.776	596.866	3091	0
11_Peak_22490_lociStitched	chr22	24898427	24917867	11	6698	6141.096	2153.952	3092	0
4_Peak_54226_lociStitched	chr2	9603465	9617742	4	1637	5629.4211	1646.1381	3093	0
4_Peak_14301_lociStitched	chr6	134693416	134702034	4	5199	4845.9014	864.3854	3094	0
8_Peak_40362_lociStitched	chr7	134236351	134252820	8	7874	5737.7996	1760.5361	3095	0
4_Peak_18300_lociStitched	chr10	125793172	125803357	4	6122	5140.3695	1164.1455	3096	0
4_Peak_10642_lociStitched	chr2	8713186	8724705	4	4205	5341.3603	1366.1534	3097	0
6_Peak_27525_lociStitched	chr7	37376377	37395126	6	6181	5958.4322	1985.5191	3098	0
1_Peak_730_lociStitched	chr3	48513174	48515359	1	2186	4166.5765	194.028	3099	0
4_Peak_11320_lociStitched	chr8	103611964	103629811	4	4726	5871.663	1900.7055	3100	0
4_Peak_6612_lociStitched	chr19	2949483	2954024	4	3750	4444.7308	476.3509	3101	0
3_Peak_44106_lociStitched	chr15	38361065	38378718	3	3911	5807.837	1841.2079	3102	0
5_Peak_79751_lociStitched	chr16	2714156	2743757	5	2790	6159.9681	2199.3543	3103	0
2_Peak_25506_lociStitched	chr12	54011516	54020522	2	4517	4928.0832	968.145	3104	0
2_Peak_3843_lociStitched	chr9	36485976	36488845	2	2771	4290.8764	331.0826	3105	0
5_Peak_39711_lociStitched	chr1	153357712	153367572	5	7994	5121.284	1162.494	3106	0
10_Peak_57395_lociStitched	chr2	99365271	99392718	10	5199	7020.9426	3063.0852	3107	0
7_Peak_31850_lociStitched	chr12	123196017	123229389	7	4345	7215.0264	3260.4444	3108	0
4_Peak_13898_lociStitched	chr12	131702382	131719042	4	5540	5432.826	1479.408	3109	0
3_Peak_16439_lociStitched	chr2	101943264	101957287	3	5503	5499.8206	1548.1392	3110	0
1_Peak_1466_lociStitched	chr18	60381881	60385461	1	3581	4326.788	375.184	3111	0
2_Peak_5174_lociStitched	chr7	128170305	128173468	2	2650	4124.2357	175.8628	3112	0
1_Peak_2101_lociStitched	chr13	31037063	31039387	1	2325	4118.5928	170.814	3113	0
8_Peak_30739_lociStitched	chr18	33503855	33530747	8	5872	6862.8384	2915.0928	3114	0
Peak_7200	chr19	52191817	52194940	1	3124	4151.0916	204.8688	3115	0
3_Peak_45015_lociStitched	chr11	9158810	9182849	3	6569	6581.8782	2637.0783	3116	0
4_Peak_20776_lociStitched	chr1	38460912	38467863	4	5112	4655.7798	713.1726	3117	0
3_Peak_59683_lociStitched	chr6	144461585	144484601	3	924	6235.0344	2294.6952	3118	0
1_Peak_7648_lociStitched	chr19	6799970	6803844	1	3875	4238.156	303.3342	3119	0
3_Peak_41638_lociStitched	chr4	124508384	124522084	3	5416	5208.74	1276.84	3120	0
10_Peak_48684_lociStitched	chr11	35098967	35133290	10	7314	7393.1742	3463.1907	3121	0
4_Peak_15288_lociStitched	chr17	61856424	61865206	4	5855	4808.145	878.2	3122	0
5_Peak_81754_lociStitched	chr3	65910827	65947517	5	5366	7961.73	4032.231	3123	0
1_Peak_9113_lociStitched	chrX	153655441	153660524	1	5084	4502.5214	574.379	3124	0
1_Peak_3112_lociStitched	chr2	24713088	24716025	1	2938	4169.3652	242.5962	3125	0
Peak_2620	chr11	560899	564612	1	3714	4308.9365	384.6668	3126	0
4_Peak_51310_lociStitched	chr16	67746849	67757925	4	1706	5238.948	1314.7212	3127	0
2_Peak_13482_lociStitched	chr11	13983662	13988002	2	3679	4435.48	511.686	3128	0
3_Peak_36444_lociStitched	chr17	6451384	6457104	3	4542	4509.648	589.732	3129	0
1_Peak_10365_lociStitched	chr6	37069661	37073417	1	3757	4329.1656	409.404	3130	0
1_Peak_12432_lociStitched	chr17	55482435	55487063	1	4629	4442.88	523.8896	3131	0
6_Peak_70538_lociStitched	chr5	14029067	14039036	6	5226	4897.7697	980.9496	3132	0
8_Peak_73492_lociStitched	chr1	100039475	100069761	8	5225	7280.7544	3364.7746	3133	0
4_Peak_70290_lociStitched	chr20	58620617	58635791	4	3689	5500.575	1587.2004	3134	0
9_Peak_21432_lociStitched	chr19	45656108	45678329	9	6105	6341.8734	2433.1995	3135	0
4_Peak_16772_lociStitched	chr3	11806165	11816340	4	5028	5037.6425	1130.4425	3136	0
8_Peak_37685_lociStitched	chr7	17560547	17586183	8	6645	6280.82	2373.8936	3137	0
8_Peak_16026_lociStitched	chr17	43372803	43391960	8	6236	5856.2949	1950.1826	3138	0
6_Peak_29928_lociStitched	chr9	677344	695917	6	6165	5909.9286	2004.0267	3139	0
3_Peak_47112_lociStitched	chr9	80558636	80568915	3	5745	4952.4222	1047.4301	3140	0
Peak_5952	chr14	103521046	103525009	1	3964	4256.262	351.5181	3141	0
1_Peak_14696_lociStitched	chr17	61775019	61780466	1	5448	4516.1077	612.7875	3142	0
6_Peak_47996_lociStitched	chr17	55674190	55690268	6	5700	5979.4082	2080.4932	3143	0
5_Peak_39654_lociStitched	chr11	68167229	68180953	5	4904	5356.4772	1458.8612	3144	0
2_Peak_55457_lociStitched	chr7	139759292	139763655	2	3519	4367.7993	472.9492	3145	0
10_Peak_29786_lociStitched	chr21	40450467	40477852	10	7073	6840.773	2946.626	3146	0
7_Peak_71334_lociStitched	chr5	106892606	106908378	7	4511	5453.9576	1559.8508	3147	0
2_Peak_73320_lociStitched	chr11	74168430	74174199	2	4417	4475.0133	581.5152	3148	0
5_Peak_37877_lociStitched	chr9	126978420	126986583	5	6008	4893.7185	1000.7838	3149	0
4_Peak_33242_lociStitched	chr17	43653638	43663749	4	4037	5254.6867	1361.9517	3150	0
1_Peak_7797_lociStitched	chr15	58621673	58625763	1	4091	4260.144	368.509	3151	0
2_Peak_7591_lociStitched	chr21	43682205	43698476	2	5034	5593.9698	1705.2008	3152	0
5_Peak_26797_lociStitched	chr9	75191115	75208314	5	5042	5742.7461	1854.0522	3153	0
1_Peak_12527_lociStitched	chr18	3013517	3018774	1	5258	4437.4337	550.4079	3154	0
10_Peak_61528_lociStitched	chr1	182138112	182166994	10	5437	7191.618	3306.989	3155	0
5_Peak_70387_lociStitched	chr3	188058959	188085180	5	6775	6563.1163	2679.7862	3156	0
2_Peak_16782_lociStitched	chr1	25562786	25567408	2	3954	4426.4894	547.707	3157	0
8_Peak_62554_lociStitched	chr8	126163501	126204892	8	7466	8365.1211	4486.7844	3158	0
7_Peak_30420_lociStitched	chr3	120136392	120158887	7	6876	6532.548	2654.41	3159	0
5_Peak_55540_lociStitched	chr9	104238923	104247043	5	6041	4669	791.7	3160	0
3_Peak_88986_lociStitched	chr19	39919172	39923528	3	3500	4292.838	416.8692	3161	0
2_Peak_11431_lociStitched	chr7	46689047	46694324	2	5172	4382.5485	507.1197	3162	0
8_Peak_81297_lociStitched	chr19	6056606	6067910	8	5689	5329.836	1454.8248	3163	0
5_Peak_26554_lociStitched	chr7	6463340	6478884	5	7145	5600.5032	1728.4928	3164	0
6_Peak_91801_lociStitched	chr7	2796938	2824947	6	6993	6621.3276	2750.4838	3165	0
2_Peak_10997_lociStitched	chr15	91203216	91209480	2	2934	4483.7712	615.7512	3166	0
4_Peak_42281_lociStitched	chr13	22027693	22051875	4	2761	6434.8302	2570.5466	3167	0
1_Peak_8197_lociStitched	chr16	74732191	74736214	1	4024	4283.6904	420.4035	3168	0
6_Peak_73333_lociStitched	chr14	77379785	77386781	6	5186	4613.862	751.3704	3169	0
2_Peak_70738_lociStitched	chr7	45957484	45962957	2	5370	4451.1909	589.4421	3170	0
8_Peak_64924_lociStitched	chr13	46944315	46964829	8	4367	5990.088	2129.3532	3171	0
8_Peak_21463_lociStitched	chr1	24691509	24718752	8	7037	7085.9043	3225.5712	3172	0
3_Peak_48334_lociStitched	chr22	38023216	38034206	3	5866	5155.409	1296.82	3173	0
4_Peak_29638_lociStitched	chr1	12585230	12610181	4	5564	6399.9315	2545.002	3174	0
3_Peak_27245_lociStitched	chr1	16409165	16416300	3	4949	4553.557	700.657	3175	0
2_Peak_16179_lociStitched	chr17	41270856	41282061	2	2050	5128.5285	1276.2495	3176	0
Peak_1623	chr22	46408757	46410736	1	1980	4090.593	238.4695	3177	0
10_Peak_28164_lociStitched	chr7	77082714	77113850	10	6434	7049.1904	3197.6672	3178	0
3_Peak_38724_lociStitched	chr6	5082407	5095982	3	1947	5375.7	1525.83	3179	0
6_Peak_21850_lociStitched	chr21	44198377	44233917	6	5165	7211.066	3362.084	3180	0
4_Peak_7110_lociStitched	chr19	50707894	50719417	4	4025	5036.7033	1188.0213	3181	0
8_Peak_29965_lociStitched	chr12	111866076	111883381	8	6854	5928.693	2080.061	3182	0
8_Peak_82264_lociStitched	chr6	116706128	116726729	8	7875	5860.9845	2012.7177	3183	0
9_Peak_107749_lociStitched	chr20	25204083	25220683	9	6881	5506.22	1658.34	3184	0
7_Peak_28364_lociStitched	chr1	208115289	208139558	7	4292	6392.4546	2545.8181	3185	0
4_Peak_12860_lociStitched	chr13	52338089	52352988	4	4723	5312.9834	1469.0414	3186	0
4_Peak_22640_lociStitched	chr8	8188241	8204845	4	5402	5600.5292	1758.3636	3187	0
1_Peak_8542_lociStitched	chr7	556221	560349	1	4129	4211.7984	369.8688	3188	0
5_Peak_100912_lociStitched	chr3	129187636	129209867	5	5378	6206.8952	2365.3784	3189	0
2_Peak_28175_lociStitched	chr9	129482040	129486023	2	3755	4235.9205	395.5119	3190	0
8_Peak_48452_lociStitched	chr12	15841279	15866490	8	6482	6330.4821	2490.8468	3191	0
6_Peak_37835_lociStitched	chr1	214600875	214621718	6	6167	5934.0021	2094.7215	3192	0
6_Peak_73257_lociStitched	chr14	23629182	23647280	6	5595	5822.1266	1987.1604	3193	0
1_Peak_4531_lociStitched	chr19	13317614	13320578	1	2965	4142.19	309.4416	3194	0
1_Peak_3966_lociStitched	chr9	19229736	19232712	1	2977	4193.7792	362.4768	3195	0
5_Peak_15783_lociStitched	chr5	95492465	95516440	5	7057	6053.6875	2224.88	3196	0
6_Peak_25227_lociStitched	chr4	6992823	7007351	6	6256	5494.4896	1666.3616	3197	0
6_Peak_26777_lociStitched	chr19	21768992	21792159	6	5500	6414.9423	2587.7539	3198	0
6_Peak_85814_lociStitched	chr11	77112408	77130030	6	5707	5522.7348	1696.9986	3199	0
3_Peak_13028_lociStitched	chr14	75800178	75809753	3	5436	4998.15	1173.895	3200	0
7_Peak_68309_lociStitched	chr18	33886280	33896365	7	6600	4997.1175	1172.8855	3201	0
8_Peak_45459_lociStitched	chr5	170171736	170191735	8	6692	5859.707	2037.8981	3202	0
4_Peak_13738_lociStitched	chr15	31726468	31736130	4	4964	4867.7156	1046.3946	3203	0
2_Peak_17227_lociStitched	chr18	52984813	52995599	2	6329	4774.9622	954.561	3204	0
1_Peak_10293_lociStitched	chr2	10546726	10551574	1	4849	4275.936	455.712	3205	0
4_Peak_13165_lociStitched	chr20	33110371	33117397	4	5173	4599.2196	781.2912	3206	0
3_Peak_14450_lociStitched	chr11	7689320	7696100	3	5424	4609.044	791.226	3207	0
8_Peak_46428_lociStitched	chr17	75222738	75252690	8	5686	6942.8736	3126.9888	3208	0
7_Peak_84173_lociStitched	chr17	10017084	10031934	7	6358	5418.765	1605.285	3209	0
2_Peak_23425_lociStitched	chr19	56648910	56660404	2	2259	5163.1048	1351.6944	3210	0
5_Peak_18099_lociStitched	chr10	33269117	33295216	5	5474	6493.4312	2682.9772	3211	0
8_Peak_21542_lociStitched	chr14	55799062	55821397	8	7364	6182.328	2371.977	3212	0
7_Peak_15293_lociStitched	chr19	49699485	49715374	7	5621	5341.8818	1531.6996	3213	0
8_Peak_36314_lociStitched	chr9	130590402	130609929	8	6380	5897.154	2091.3417	3214	0
3_Peak_10824_lociStitched	chrX	153029616	153044352	3	3981	5173.8096	1368.9744	3215	0
9_Peak_33727_lociStitched	chr2	98362469	98382097	9	7124	5864.8464	2060.94	3216	0
10_Peak_21382_lociStitched	chr2	26214330	26241624	10	6577	6468.678	2672.0826	3217	0
3_Peak_67865_lociStitched	chr18	74322510	74334534	3	4452	5046.4728	1250.496	3218	0
2_Peak_4817_lociStitched	chr1	109795573	109800348	2	3715	4230.1725	435.0025	3219	0
12_Peak_81865_lociStitched	chr8	17573914	17613029	12	6893	8104.628	4310.473	3220	0
1_Peak_3836_lociStitched	chr5	68626808	68629195	1	2388	4046.9198	256.1251	3221	0
8_Peak_51533_lociStitched	chr8	124698638	124721242	8	6849	6295.214	2504.5232	3222	0
3_Peak_26843_lociStitched	chr12	121968660	121985488	3	3038	5588.5788	1798.9132	3223	0
7_Peak_33515_lociStitched	chr1	117708966	117732244	7	6125	6287.3878	2497.7294	3224	0
11_Peak_25235_lociStitched	chr3	194801000	194840968	11	6551	7074.336	3285.3696	3225	0
1_Peak_2000_lociStitched	chr2	131147556	131150106	1	2551	4075.155	286.365	3226	0
Peak_6402	chr9	140115974	140118739	1	2766	4041.6005	253.827	3227	0
7_Peak_69208_lociStitched	chr6	144647859	144673379	7	5689	6533.12	2745.952	3228	0
6_Peak_72963_lociStitched	chr4	30758516	30792188	6	6576	7121.628	3336.8952	3229	0
8_Peak_50380_lociStitched	chrX	15762554	15770638	8	6398	4635.3656	852.862	3230	0
5_Peak_19296_lociStitched	chr7	7359895	7369147	5	7246	4773.1068	992.7396	3231	0
2_Peak_115250_lociStitched	chr3	9955443	9959697	2	4039	4256.5524	478.575	3232	0
2_Peak_45260_lociStitched	chr11	94272865	94284103	2	704	4994.1672	1217.0754	3233	0
4_Peak_11077_lociStitched	chr1	230878603	230891274	4	4893	5129.2208	1353.2628	3234	0
6_Peak_24707_lociStitched	chrX	13665590	13688129	6	3379	6236.5413	2461.2588	3235	0
6_Peak_54140_lociStitched	chr11	8884916	8893559	6	5650	4715.6208	940.3584	3236	0
3_Peak_30334_lociStitched	chr17	38324433	38348038	3	2831	6137.3	2365.221	3237	0
4_Peak_44405_lociStitched	chr2	68589397	68598579	4	5244	4920.6338	1148.6682	3238	0
2_Peak_10776_lociStitched	chr10	5985024	5992991	2	3899	4572.2613	800.6835	3239	0
2_Peak_90935_lociStitched	chr17	40072145	40082482	2	777	4917.3109	1149.4744	3240	0
7_Peak_25274_lociStitched	chr12	94565842	94575088	7	6245	4766.313	1003.191	3241	0
3_Peak_19590_lociStitched	chr6	39890509	39902236	3	6055	5057.8551	1295.8335	3242	0
6_Peak_40971_lociStitched	chr5	59082026	59096068	6	5939	5189.9232	1428.0714	3243	0
7_Peak_60642_lociStitched	chr17	33848441	33869007	7	5641	5618.6312	1857.1098	3244	0
5_Peak_21005_lociStitched	chr15	78501240	78509891	5	5716	4738.1527	978.4281	3245	0
4_Peak_23980_lociStitched	chr19	11300313	11315632	4	2254	5231.4385	1472.1559	3246	0
2_Peak_57467_lociStitched	chr3	121373357	121387087	2	2259	5335.478	1578.95	3247	0
5_Peak_34476_lociStitched	chr2	20342745	20357866	5	6011	5175.9183	1419.8619	3248	0
2_Peak_32375_lociStitched	chr3	184522531	184533134	2	2304	4775.5912	1023.1895	3249	0
1_Peak_6571_lociStitched	chr19	288571	291449	1	2879	4090.7892	340.7552	3250	0
1_Peak_1204_lociStitched	chr7	148698	151346	1	2649	4051.1752	302.6664	3251	0
5_Peak_32927_lociStitched	chr2	217497859	217518058	5	7722	5736.516	1989.6015	3252	0
5_Peak_32098_lociStitched	chr1	86076676	86095905	5	5441	5811.0038	2065.1946	3253	0
5_Peak_54456_lociStitched	chr17	4295280	4312017	5	5278	5439.525	1693.7844	3254	0
1_Peak_10855_lociStitched	chrX	53709481	53714008	1	4528	4131.3402	388.4166	3255	0
Peak_1766	chr9	35756493	35759032	1	2540	3978.613	236.3809	3256	0
1_Peak_9581_lociStitched	chr19	5914181	5916758	1	2578	4015.9968	273.9351	3257	0
4_Peak_37984_lociStitched	chr2	9893098	9899522	4	4420	4403.652	662.3144	3258	0
7_Peak_45286_lociStitched	chr13	52389114	52404415	7	7040	5669.0205	1927.926	3259	0
2_Peak_6809_lociStitched	chr2	29337602	29346670	2	4026	4696.3172	955.7672	3260	0
7_Peak_52692_lociStitched	chr1	246732215	246751401	7	6172	5431.5566	1696.0424	3261	0
4_Peak_17014_lociStitched	chrX	152062919	152068960	4	5544	4295.7551	561.813	3262	0
1_Peak_2722_lociStitched	chr13	29290244	29293956	1	3713	4171.9168	439.1296	3263	0
7_Peak_30148_lociStitched	chr1	186583596	186590599	7	5034	4402.7861	670.8874	3264	0
1_Peak_8798_lociStitched	chr17	16188557	16191875	1	3319	4146.8364	418.068	3265	0
4_Peak_13483_lociStitched	chr11	2953161	2973505	4	5962	5802.1088	2077.1224	3266	0
1_Peak_2234_lociStitched	chr3	138552014	138554653	1	2640	4065.9073	343.3339	3267	0
6_Peak_51301_lociStitched	chr16	21656324	21669055	6	3621	5161.1474	1438.603	3268	0
6_Peak_27831_lociStitched	chr15	74933768	74948508	6	6638	5387.47	1668.568	3269	0
1_Peak_1629_lociStitched	chr12	48591105	48593919	1	2815	3999.5382	285.9024	3270	0
4_Peak_74066_lociStitched	chr7	151535221	151549755	4	4349	5213.3458	1499.9088	3271	0
7_Peak_27311_lociStitched	chr7	22470375	22485853	7	6721	5350.7446	1637.5724	3272	0
1_Peak_4574_lociStitched	chr2	131128817	131131161	1	2345	3955.5	242.3696	3273	0
4_Peak_5788_lociStitched	chr15	85861657	85887706	4	5458	6137.1444	2427.7668	3274	0
6_Peak_12958_lociStitched	chr12	52355909	52384424	6	6447	6857.8575	3150.9075	3275	0
7_Peak_18129_lociStitched	chr1	145113919	145140130	7	3505	6337.8198	2631.5844	3276	0
3_Peak_85522_lociStitched	chr17	3814297	3821266	3	4582	4501.2771	797.2536	3277	0
4_Peak_54603_lociStitched	chr8	59305545	59317903	4	4327	5068.0158	1364.3232	3278	0
5_Peak_25924_lociStitched	chr9	107814908	107828840	5	4575	5136.7284	1434.996	3279	0
Peak_5191	chr1	1077940	1081085	1	3146	3936.282	234.617	3280	0
8_Peak_15026_lociStitched	chr11	61494686	61517633	8	5330	6058.008	2356.6569	3281	0
2_Peak_9112_lociStitched	chr9	91634898	91641928	2	4584	4514.666	813.371	3282	0
4_Peak_43770_lociStitched	chr1	211805580	211822363	4	6055	5409.1609	1708.5094	3283	0
8_Peak_24156_lociStitched	chr12	27701496	27725350	8	5323	6116.1656	2416.4102	3284	0
2_Peak_7269_lociStitched	chr1	21489976	21504136	2	3727	5128.752	1430.16	3285	0
5_Peak_21331_lociStitched	chr6	27007280	27022513	5	6155	5177.6967	1480.6476	3286	0
5_Peak_26608_lociStitched	chr11	129183665	129195077	5	5566	4840.9704	1145.7648	3287	0
10_Peak_41704_lociStitched	chr5	95095225	95117520	10	7262	5854.667	2160.3855	3288	0
8_Peak_24060_lociStitched	chr11	34804857	34815640	8	6868	4874.9943	1182.8951	3289	0
5_Peak_14026_lociStitched	chr7	85767	96765	5	5130	4979.8944	1287.8658	3290	0
