REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	Mucinous_652_IP.nodup.bam	Mucinous_652_Input.nodup.bam	enhancerRank	OVERLAP_GENES	PROXIMAL_GENES	CLOSEST_GENE	enhancerRank.1	isSuper	ensembl_gene_id	hgnc_symbol	medianCPM	keyAnnotation
29_Peak_73576_lociStitched	chr10	63795733	63873270	29	38625	40334.7474	8118.1239	137	ARID5B		ARID5B	137	1	ENSG00000150347	ARID5B	105.688656779001	1
16_Peak_41197_lociStitched	chr1	32354633	32427713	16	30397	39770.136	7614.936	138	PTP4A2	PTP4A2	PTP4A2	138	1	ENSG00000184007	PTP4A2	139.396476137477	1
20_Peak_36773_lociStitched	chr19	2476126	2553353	20	30232	39795.0731	7830.8178	139	GADD45B,GNG7	LMNB2,TIMM13	GADD45B	139	1	ENSG00000099860	GADD45B	22.3457907797221	1
14_Peak_9424_lociStitched	chr20	52194309	52241416	14	24132	36041.5657	4079.4662	140	ZNF217		ZNF217	140	1	ENSG00000171940	ZNF217	50.7263595660835	1
5_Peak_25118_lociStitched	chr1	156066621	156100631	5	23521	35462.227	3533.639	141	LMNA	ROBLD3,RAB25,SEMA4A,UBQLN4,MEX3A	LMNA	141	1	ENSG00000160789	LMNA	177.908779312497	1
14_Peak_53570_lociStitched	chr14	50315434	50379308	14	23760	38196.652	6355.463	142	ARF6,SDCCAG1		ARF6	142	1	ENSG00000165527	ARF6	102.653019947343	1
3_Peak_14_lociStitched	chr3	187453025	187469208	3	15729	33385.529	1634.483	143	BCL6	RTP2,LOC100131635,BCL6	BCL6	143	1	ENSG00000113916	BCL6	31.4646162650405	1
3_Peak_46965_lociStitched	chr1	37927589	37963917	3	17658	35601.44	3850.768	144	ZC3H12A,MEAF6		ZC3H12A	144	1	ENSG00000163874	ZC3H12A	17.9358610406355	1
3_Peak_78375_lociStitched	chr8	55363709	55389886	3	19318	34503.9037	2798.3213	145	SOX17		SOX17	145	1	ENSG00000164736	SOX17	42.9704456391019	1
3_Peak_28665_lociStitched	chr2	201979172	201999261	3	19265	33914.2498	2235.9057	146	CFLAR	CASP10,FAM126B,NDUFB3	CFLAR	146	1	ENSG00000003402	CFLAR	169.444852423572	1
14_Peak_73774_lociStitched	chr17	80221052	80259391	14	25649	36096.1685	4435.8223	147	CSNK1D	SLC16A3,SECTM1,CSNK1D,CD7	CSNK1D	147	1	ENSG00000141551	CSNK1D	119.650735131533	1
19_Peak_24487_lociStitched	chr6	30698422	30762388	19	28038	38577.8946	6933.9144	148	FLOT1,IER3	NRM,MDC1,KIAA1949,TUBB	IER3	148	1	ENSG00000137331	IER3	37.0043805530496	1
18_Peak_55730_lociStitched	chr12	120105590	120156945	18	35225	37324.814	5684.9985	149	CIT,PRKAB1,MIR1178		MIR1178	149	1	ENSG00000255692		0.400354041085613	1
12_Peak_22552_lociStitched	chr11	64602554	64656024	12	32833	37503.858	5876.353	150	CDC42BPG,EHD1	GPHA2,ATG2A,MEN1,MAP4K2,PPP2R5B,MIR194-2,MIR192	EHD1	150	1	ENSG00000110047	EHD1	18.9037031325027	1
10_Peak_16379_lociStitched	chr3	129294894	129353583	10	27793	37549.2222	6133.0005	151	PLXND1	H1FOO,RHO	PLXND1	151	1	ENSG00000004399	PLXND1	40.5793802389377	1
25_Peak_20638_lociStitched	chr1	41324235	41421065	25	36463	41549.753	10254.297	152	CITED4	CTPS	CITED4	152	1	ENSG00000179862	CITED4	10.9478842392616	1
16_Peak_31124_lociStitched	chr9	95843698	95907071	16	25511	38359.6769	7249.8712	153	SUSD3,NINJ1,C9orf89	WNK2	C9orf89	153	1	ENSG00000131669	NINJ1	15.3849207403539	1
36_Peak_36532_lociStitched	chr21	39590927	39684683	36	47529	40793.2356	10135.0236	154	KCNJ15	DSCR10	KCNJ15	154	1	ENSG00000157551	KCNJ15	0.435711797933301	1
25_Peak_40006_lociStitched	chr20	48272415	48350973	25	43872	38776.2288	8303.5806	155	B4GALT5		B4GALT5	155	1	ENSG00000158470	B4GALT5	47.1709450743856	1
34_Peak_23439_lociStitched	chr4	40482755	40604810	34	43132	43036.593	12632.6925	156	RBM47		RBM47	156	1	ENSG00000163694	RBM47	100.202992139688	1
18_Peak_29875_lociStitched	chr8	23368617	23429024	18	32409	37035.5317	6644.77	157	SLC25A37		SLC25A37	157	1	ENSG00000147454	SLC25A37	80.533047907139	1
12_Peak_38551_lociStitched	chr16	1715195	1773751	12	27228	37130.3596	6769.0736	158	MAPK8IP3,CRAMP1L,HN1L	MRPS34,MAPK8IP3,MIR3177,EME2,NME3	MAPK8IP3	158	1	ENSG00000138834	MAPK8IP3	101.292563173972	1
3_Peak_1180_lociStitched	chr19	39887823	39905079	3	16266	32065.0992	1710.0696	159	ZFP36,PLEKHG2,MED29	SUPT5H,RPS16,PAF1	ZFP36	159	1	ENSG00000128016	ZFP36	71.1403336376348	1
10_Peak_29591_lociStitched	chr12	125388996	125425758	10	19267	33923.9736	3617.3808	160	UBC	SCARB1,DHX37	UBC	160	1	ENSG00000150991	UBC	333.878972987389	1
16_Peak_31445_lociStitched	chr2	235860619	235919058	16	32595	36337.3702	6177.0023	161	SH3BP4		SH3BP4	161	1	ENSG00000130147	SH3BP4	27.1795046787537	1
10_Peak_14552_lociStitched	chr7	20367966	20399636	10	26432	33253.5	3262.01	162	ITGB8		ITGB8	162	1	ENSG00000105855	ITGB8	89.8683769949129	1
24_Peak_16462_lociStitched	chr20	23062623	23144157	24	36383	39364.6152	9498.711	163	CD93,LOC200261	SSTR4,THBD	LOC200261	163	1	ENSG00000125810	CD93	11.9560258481494	2
21_Peak_11511_lociStitched	chr5	131745450	131809553	21	31004	36852.8147	7083.3815	164	C5orf56	SLC22A5,IRF1,MIR3936	C5orf56	164	1	ENSG00000197536	C5orf56	10.3224223965905	1
8_Peak_635_lociStitched	chr11	61721830	61750082	8	19877	32854.2508	3175.5248	165	FTH1,BEST1	RAB3IL1	FTH1	165	1	ENSG00000167996	FTH1	750.302790856765	1
4_Peak_47902_lociStitched	chr1	9291305	9313016	4	21327	31973.7897	2305.7082	166	H6PD	SPSB1	H6PD	166	1	ENSG00000049239	H6PD	66.6994554258201	1
7_Peak_84322_lociStitched	chr12	124982907	125009756	7	21217	32632.2746	2982.9239	167	NCOR2	NCOR2	NCOR2	167	1	ENSG00000196498	NCOR2	120.453952827208	1
19_Peak_20027_lociStitched	chr10	14565770	14647230	19	30197	38481.704	9025.768	168	FAM107B		MIR1265	168	1	ENSG00000065809	FAM107B	42.6375116549016	2
Peak_160	chr11	65263226	65277358	1	14133	30735.6868	1348.1928	169	MALAT1	SCYL1,LTBP3	MALAT1	169	1	ENSG00000251562	MALAT1	20699.8595193961	1
15_Peak_11735_lociStitched	chr17	27235685	27278569	15	23185	34298.6232	5077.4656	170	PHF12	MIR144,DHRS13,MIR451,FLOT2	PHF12	170	1	ENSG00000109118	PHF12	40.3556873414298	1
14_Peak_7755_lociStitched	chr16	19394168	19449709	14	32082	34868.6398	5659.6279	171	TMC5	TMC5	TMC5	171	1	ENSG00000103534	TMC5	39.1525906753832	1
39_Peak_82688_lociStitched	chr5	79467990	79566706	39	36224	39269.2248	10098.6468	172	SERINC5	SPZ1,LOC644936	SERINC5	172	1	ENSG00000164300	SERINC5	104.633076046554	1
11_Peak_4482_lociStitched	chr9	131643250	131680114	11	28584	33122.304	4010.8032	173	LRRC8A,CCBL1	PHYHD1,CCBL1,NUP188,DOLK	LRRC8A	173	1	ENSG00000136802	LRRC8A	22.6888888321099	1
9_Peak_62605_lociStitched	chr9	127019018	127061055	9	27931	33818.7665	4741.7736	174	NEK6		NEK6	174	1	ENSG00000119408	NEK6	23.8387509082617	1
23_Peak_18256_lociStitched	chr5	173291063	173400789	23	32616	40236.5242	11170.1068	175	CPEB4	C5orf47	CPEB4	175	1	ENSG00000113742	CPEB4	21.863091136991	1
15_Peak_129_lociStitched	chr10	104384970	104437652	15	23496	34411.8824	5442.0506	176	SUFU,ARL3,TRIM8	SFXN2	TRIM8	176	1	ENSG00000171206	TRIM8	51.1955553646589	1
9_Peak_656_lociStitched	chr17	38251297	38288438	9	23887	32799.2171	3899.805	177	NR1D1,MSL1	RAPGEFL1,MED24,CASC3,THRA	MSL1	177	1	ENSG00000188895	MSL1	54.2311681449768	1
Peak_1397	chr22	46432000	46445071	1	13072	30233.223	1402.5183	178	LOC100271722	LOC400931,C22orf26,MIR3619,LOC150381,LOC730668	LOC100271722	178	1	ENSG00000231711	LINC00899	4.2453517506735	1
14_Peak_42181_lociStitched	chr10	3782443	3827484	14	19830	33555.545	4877.9403	179	KLF6	KLF6	KLF6	179	1	ENSG00000067082	KLF6	220.962320472183	1
5_Peak_65532_lociStitched	chr1	33791258	33830598	5	20975	32624.662	4197.578	180	PHC2,MIR3605		PHC2	180	1	ENSG00000134686	PHC2	46.228330651437	1
11_Peak_43604_lociStitched	chr5	180227326	180259909	11	21392	31918.3068	3525.4806	181	LOC729678,MGAT1	MGAT1,ZFP62	MGAT1	181	1	ENSG00000131446	MGAT1	47.7404473399267	1
7_Peak_29622_lociStitched	chr1	21644510	21672584	7	25818	31420.4208	3079.7178	182	ECE1	ECE1	ECE1	182	1	ENSG00000117298	ECE1	89.539295974677	1
14_Peak_57103_lociStitched	chr14	69013422	69079250	14	28920	35889.4256	7629.4652	183	RAD51L1		ZFP36L1	183	1	ENSG00000185650	ZFP36L1	374.570349120322	1
10_Peak_40734_lociStitched	chr15	96863998	96900917	10	21393	32045.692	3843.2679	184	NR2F2,MIR1469		NR2F2	184	1	ENSG00000185551	NR2F2	109.550421333738	1
14_Peak_3257_lociStitched	chr17	28666985	28718099	14	30337	33929.4732	5740.1022	185	CPD	TMIGD1,BLMH	CPD	185	1	ENSG00000108582	CPD	48.8832284165533	1
6_Peak_11281_lociStitched	chr17	39927546	39958003	6	22491	31398.1213	3216.2592	186	JUP	FKBP10,HAP1,LEPREL4,JUP,NT5C3L,KLHL10	JUP	186	1	ENSG00000173801	JUP	148.354601895436	1
11_Peak_26774_lociStitched	chr21	33701173	33759169	11	27298	34612.0128	6437.556	187	URB1,SNORA80	C21orf45,C21orf119,C21orf63,MRAP	SNORA80	187	1	ENSG00000200792	SNORA80A	0.684689968180901	1
29_Peak_47809_lociStitched	chr9	132694825	132817193	29	29107	40638.4128	12530.4832	188	GPR107,FNBP1	GPR107	FNBP1	188	1	ENSG00000187239	FNBP1	77.3044406432175	1
8_Peak_4772_lociStitched	chr6	159255648	159292142	8	24031	31727.8836	3667.647	189	OSTCL	EZR,C6orf99	OSTCL	189	1	ENSG00000092820	EZR	281.118619539039	3
17_Peak_12212_lociStitched	chr11	67844319	67918438	17	29404	35532.6486	7641.6689	190	CHKA	TCIRG1,NDUFS8	CHKA	190	1	ENSG00000110721	CHKA	28.2405948172182	1
10_Peak_37295_lociStitched	chr19	4038797	4090423	10	17831	32663.7702	4806.3806	191	MAP2K2,ZBTB7A	PIAS4	ZBTB7A	191	1	ENSG00000178951	ZBTB7A	62.7471928234805	1
23_Peak_8709_lociStitched	chr1	17835843	17922310	23	29646	36930.0557	9174.1487	192	ARHGEF10L		ARHGEF10L	192	1	ENSG00000074964	ARHGEF10L	19.6531995297485	1
23_Peak_48257_lociStitched	chr9	100821739	100925838	23	29163	39162.0438	11513.3494	193	TRIM14,NANS,CORO2A	TRIM14	TRIM14	193	1	ENSG00000106785	TRIM14	25.1269519360246	1
17_Peak_19533_lociStitched	chr16	23289451	23347870	17	32661	33760.3401	6163.2045	194	SCNN1B		SCNN1B	194	1	ENSG00000168447	SCNN1B	0.717798538298026	1
6_Peak_21102_lociStitched	chr12	26250269	26288727	6	18127	31766.308	4184.2304	195	BHLHE41	RASSF8	BHLHE41	195	1	ENSG00000123095	BHLHE41	24.4163417892988	1
11_Peak_72803_lociStitched	chr2	28958648	28992907	11	17214	30911.8957	3388.2151	196	PPP1CB	SPDYA	PPP1CB	196	1	ENSG00000213639	PPP1CB	240.855257443272	1
22_Peak_19487_lociStitched	chr15	99956515	100064291	22	32849	38799.36	11305.7024	197		MEF2A	MEF2A	197	1	ENSG00000068305	MEF2A	40.16882036304	1
18_Peak_73517_lociStitched	chr1	204042249	204084460	18	28401	31810.2096	4347.733	198	SOX13	C1orf157,ETNK2	SOX13	198	1	ENSG00000143842	SOX13	30.3350741166416	1
15_Peak_9666_lociStitched	chr21	34732899	34790961	15	26348	33513.3864	6241.665	199	IFNGR2	IFNAR1	IFNGR2	199	1	ENSG00000159128	IFNGR2	39.7656226138253	1
6_Peak_3210_lociStitched	chr1	33206775	33240244	6	16295	30319.5671	3417.1849	200	KIAA1522	YARS,KIAA1522,SYNC,S100PBP	KIAA1522	200	1	ENSG00000162522	KIAA1522	76.3843674173869	1
11_Peak_84362_lociStitched	chr3	50627322	50670557	11	22445	31518.315	4708.2915	201	CISH,MAPKAPK3	C3orf18,HEMK1,CISH,DOCK3	CISH	201	1	ENSG00000114737	CISH	6.84689968180901	1
21_Peak_30740_lociStitched	chr19	9114935	9189835	21	30753	34236.79	7467.53	202		OR1M1,MUC16,OR7G2,OR7G3,OR7G1	OR1M1	202	1	ENSG00000181143	MUC16	357.528755362012	3
16_Peak_9373_lociStitched	chr2	9346918	9429377	16	29550	35259.4684	8518.0147	203	ASAP2	ASAP2	ASAP2	203	1	ENSG00000151693	ASAP2	45.1600224869542	1
3_Peak_7611_lociStitched	chr19	47596890	47618058	3	13893	29144.1024	2411.0352	204	ZC3H4	SAE1,TMEM160	ZC3H4	204	1	ENSG00000130749	ZC3H4	41.4366432523609	1
31_Peak_50659_lociStitched	chr10	105471116	105561234	31	38410	36669.0142	9949.0272	205	SH3PXD2A		SH3PXD2A	205	1	ENSG00000107957	SH3PXD2A	88.9806150024211	1
2_Peak_126_lociStitched	chr18	3446422	3459572	2	12287	28041.06	1351.82	206	TGIF1		TGIF1	206	1	ENSG00000177426	TGIF1	35.7594897018116	1
19_Peak_14070_lociStitched	chr3	46967874	47031812	19	26765	33209.3972	6547.2512	207	CCDC12,NBEAL2	PTH1R,NRADDP	CCDC12	207	1	ENSG00000160799	CCDC12	30.2717836541808	1
26_Peak_11872_lociStitched	chr3	15309894	15374551	26	31760	33906.1308	7248.0497	208	SH3BP5		SH3BP5	208	1	ENSG00000131370	SH3BP5	32.9797994305909	1
10_Peak_8669_lociStitched	chr12	120661431	120703551	10	27236	31459.428	4864.86	209	PXN	GCN1L1,SIRT4,RPLP0	PXN	209	1	ENSG00000089159	PXN	75.4276644226191	1
5_Peak_24731_lociStitched	chr10	81946092	81968110	5	21500	28887.616	2318.4954	210	ANXA11	ANXA11	ANXA11	210	1	ENSG00000122359	ANXA11	189.687744666363	1
11_Peak_23173_lociStitched	chr2	75061113	75103523	11	22395	31150.145	4605.726	211	HK2		HK2	211	1	ENSG00000159399	HK2	24.5186644589887	1
18_Peak_4657_lociStitched	chr16	50698947	50755262	18	26793	32972.4325	6515.6455	212	SNX20,NOD2	CYLD	NOD2	212	1	ENSG00000167207	NOD2	2.60198978267086	1
21_Peak_13375_lociStitched	chr16	81465460	81560683	21	29105	36956.0463	10560.2307	213	CMIP		CMIP	213	1	ENSG00000153815	CMIP	64.1241008588561	1
15_Peak_14577_lociStitched	chr21	35882387	35942602	15	33781	32720.831	6334.618	214	KCNE1,RCAN1		RCAN1	214	1	ENSG00000159200	RCAN1	9.85443715797587	1
15_Peak_13803_lociStitched	chr17	79008936	79072124	15	31980	33066.2804	6691.6092	215	BAIAP2	MIR1250,MIR657,FLJ90757,CHMP6,MIR3065,MIR338	BAIAP2	215	1	ENSG00000175866	BAIAP2	28.0539533631079	1
9_Peak_41017_lociStitched	chr9	124016333	124058366	9	22349	30965.7111	4745.5257	216	GSN	GSN	GSN	216	1	ENSG00000148180	GSN	98.1535919956866	1
7_Peak_45969_lociStitched	chr9	73007471	73037325	7	13878	29486.7958	3331.7064	217	KLF9		KLF9	217	1	ENSG00000119138	KLF9	9.97808107628937	1
6_Peak_111571_lociStitched	chr22	50717983	50746120	6	21822	28964.2278	2836.2096	218	PLXNB2	FAM116B,TUBGCP6,MAPK12,HDAC10,MAPK11,PPP6R2	PLXNB2	218	1	ENSG00000196576	PLXNB2	224.035339681892	1
13_Peak_6383_lociStitched	chr8	134058176	134106413	13	26895	31262.3997	5388.0729	219	SLA,TG		SLA	219	1	ENSG00000155926	SLA	5.96251186266072	1
28_Peak_13682_lociStitched	chr6	16669136	16770156	28	30961	35851.998	9990.878	220	ATXN1		ATXN1	220	1	ENSG00000124788	ATXN1	53.3364451827169	1
8_Peak_59299_lociStitched	chr2	197014910	197043262	8	17339	28479.584	2761.4848	221	STK17B		STK17B	221	1	ENSG00000081320	STK17B	20.4718035191825	1
Peak_109	chr12	122233744	122244126	1	10383	26613.2188	968.6406	222	LOC338799,SETD1B	RHOF	LOC338799	222	1	ENSG00000272849		2.00429230331713	1
11_Peak_30184_lociStitched	chr21	36207088	36263773	11	22217	31794.6165	6150.3225	223	RUNX1		RUNX1	223	1	ENSG00000159216	RUNX1	33.5896582013772	1
27_Peak_43968_lociStitched	chr11	9703540	9787813	27	32053	34172.7015	8587.4187	224	LOC283104,LOC440028,SWAP70		LOC283104	224	1	ENSG00000133789	SWAP70	28.235964820677	2
2_Peak_1616_lociStitched	chr17	7736814	7748920	2	11976	26717.942	1164.5972	225	DNAH2,KDM6B	LSMD1,CYB5D1,CHD3,TMEM88	KDM6B	225	1	ENSG00000132510	KDM6B	38.3597871767207	1
28_Peak_38540_lociStitched	chr11	128317880	128396334	28	35939	34229.4802	8912.3744	226	ETS1		ETS1	226	1	ENSG00000134954	ETS1	17.9591670655342	1
12_Peak_12321_lociStitched	chr1	10725158	10765488	12	28190	29336.042	4024.934	227	CASZ1		CASZ1	227	1	ENSG00000130940	CASZ1	22.4240263364303	1
15_Peak_24324_lociStitched	chr6	42056255	42111358	15	26450	30989.9272	5681.1193	228	C6orf132	TAF8,CCND3,GUCA1A	C6orf132	228	1	ENSG00000188112	C6orf132	41.5132609026166	1
4_Peak_169_lociStitched	chr17	74247169	74273614	4	17971	27981.4545	2763.5025	229	FAM100B,QRICH2	RNF157	FAM100B	229	1	ENSG00000185262	UBALD2	27.2260656890071	1
21_Peak_62699_lociStitched	chr10	112577476	112634776	21	30509	31274.34	6079.53	230	PDCD4,LOC282997,RBM20	SHOC2,NCRNA00081	LOC282997	230	1	ENSG00000203497	PDCD4-AS1	0.795021495890584	1
12_Peak_11455_lociStitched	chr2	232504526	232546646	12	20190	29399.76	4296.24	231		C2orf57,PTMA,MIR1244-2	PTMA	231	1	ENSG00000187514	PTMA	922.382099240683	1
17_Peak_22674_lociStitched	chr6	137531742	137583320	17	26491	30482.598	5549.7928	232	IFNGR1	IL22RA2	IFNGR1	232	1	ENSG00000027697	IFNGR1	16.3444504378991	1
5_Peak_9126_lociStitched	chr1	161037046	161063193	5	15608	27616.4614	2740.2056	233	ARHGAP30,PVRL4	ARHGAP30,DEDD,NIT1,KLHDC9,TSTD1,PFDN2,F11R,USF1	PVRL4	233	1	ENSG00000143217	NECTIN4	20.7498145794769	1
Peak_1670	chr14	105931629	105944072	1	12444	26127.8114	1276.6518	234	MTA1,CRIP2	CRIP1,C14orf80,TMEM121	CRIP2	234	1	ENSG00000182809	CRIP2	50.3602675006035	1
3_Peak_14694_lociStitched	chr12	6430979	6457680	3	17654	27843.8028	2995.8522	235	PLEKHG6,SCNN1A,TNFRSF1A	LTBR	TNFRSF1A	235	1	ENSG00000067182	TNFRSF1A	55.2386915319191	1
21_Peak_55508_lociStitched	chr8	134498254	134585507	21	25188	34438.7591	9615.2806	236	ST3GAL1		ST3GAL1	236	1	ENSG00000008513	ST3GAL1	70.7286287960979	1
16_Peak_7132_lociStitched	chr1	15236778	15305385	16	26029	31593.5235	6819.5358	237	KAZ		KAZ	237	1	ENSG00000189337	KAZN	33.7267266423255	2
13_Peak_13904_lociStitched	chr15	74242996	74304230	13	24219	31749.829	7005.1696	238	PML,LOXL1,STOML1	PML	STOML1	238	1	ENSG00000067221	STOML1	7.52667041449237	1
11_Peak_10815_lociStitched	chr22	39833125	39880080	11	23999	29900.944	5165.05	239	TAB1,MGAT3	ATF4,SMCR7L,RPS19BP1,MGAT3,TAB1	MGAT3	239	1	ENSG00000128268	MGAT3	8.26957388498338	1
13_Peak_36827_lociStitched	chr9	130812851	130867035	13	17350	30879.4616	6182.3944	240	SLC25A25,NAIF1	LCN2,LOC100289019,LOC389791,PTGES2	SLC25A25	240	1	ENSG00000148339	SLC25A25	17.5728445055897	1
12_Peak_10899_lociStitched	chr17	963682	1019365	12	21086	30024.2736	5362.2729	241	ABR	MIR3183	ABR	241	1	ENSG00000159842	ABR	32.9584852865261	1
26_Peak_31991_lociStitched	chr5	149838305	149903134	26	26896	31416.1334	6755.1818	242	NDST1	CD74,RPS14	NDST1	242	1	ENSG00000070614	NDST1	51.3446529605835	1
6_Peak_53955_lociStitched	chr4	38664303	38689724	6	15027	27325.0329	2796.31	243	FLJ13197,KLF3		FLJ13197	243	1	ENSG00000109787	KLF3	38.0336339031332	2
9_Peak_30335_lociStitched	chr17	43221298	43261754	9	12095	28412.2488	3895.9128	244	HEXIM1,ACBD4,HEXIM2	FMNL1,PLCD3,ACBD4	HEXIM2	244	1	ENSG00000186834	HEXIM1	61.3371930721337	1
18_Peak_10317_lociStitched	chr3	13259954	13325291	18	30499	31126.5468	6670.9077	245			NUP210	245	1	ENSG00000132182	NUP210	25.8424183905731	1
22_Peak_41458_lociStitched	chr19	38468279	38551963	22	28884	33314.6004	8895.6092	246	SIPA1L3		SIPA1L3	246	1	ENSG00000105738	SIPA1L3	40.8652930731881	1
8_Peak_450_lociStitched	chr17	71282839	71313829	8	17683	27584.199	3219.861	247	CDC42EP4	CPSF4L	CDC42EP4	247	1	ENSG00000179604	CDC42EP4	44.1146933366132	1
18_Peak_12000_lociStitched	chr21	33778896	33867914	18	27717	33239.3212	8981.9162	248	C21orf63	URB1,C21orf119,SNORA80	C21orf63	248	1	ENSG00000166979	EVA1C	8.84461414178274	2
4_Peak_26485_lociStitched	chr12	12857013	12903310	4	15810	29018.9596	4847.2959	249	APOLD1,CDKN1B	APOLD1,MIR613,GPR19	APOLD1	249	1	ENSG00000178878	APOLD1	38.8976144803721	1
6_Peak_24966_lociStitched	chr15	75065319	75092633	6	19635	27027.203	2870.7014	250	CSK	ULK3,CYP1A1,CPLX3,LMAN1L,CYP1A2	CSK	250	1	ENSG00000103653	CSK	30.0559271444326	1
20_Peak_72555_lociStitched	chr13	111159391	111217719	20	26451	30453.0488	6299.424	251	COL4A2,RAB20		RAB20	251	1	ENSG00000139832	RAB20	6.29503343757544	1
17_Peak_42993_lociStitched	chr15	65128093	65197826	17	23185	31303.1437	7154.6058	252	PLEKHO2	ANKDD1A,PIF1	PLEKHO2	252	1	ENSG00000241839	PLEKHO2	14.8906313962531	1
13_Peak_3453_lociStitched	chr18	3579919	3625356	13	17264	29125.117	4979.8952	253	FLJ35776,DLGAP1		FLJ35776	253	1	ENSG00000177337	DLGAP1-AS1	11.4284340034271	1
11_Peak_63208_lociStitched	chr1	21587503	21630431	11	20359	28680.1968	4649.1024	254	ECE1		ECE1	254	1	ENSG00000117298	ECE1	89.539295974677	1
5_Peak_29690_lociStitched	chr12	89701249	89749546	5	12821	29152.0692	5201.5869	255	DUSP6	DUSP6	DUSP6	255	1	ENSG00000139318	DUSP6	59.8028176569667	1
5_Peak_13373_lociStitched	chr11	76478567	76510331	5	21063	27666.444	3719.5644	256	TSKU	GUCY2E	TSKU	256	1	ENSG00000182704	TSKU	14.723753783305	1
4_Peak_83634_lociStitched	chr7	104643885	104661326	4	12289	25535.3681	1747.5882	257	MLL5,LOC100216545		LOC100216545	257	1	ENSG00000239569	KMT2E-AS1	5.34858190186374	1
9_Peak_20220_lociStitched	chr5	141222441	141258914	9	19489	27537.115	3800.4866	258	PCDH1	KIAA0141,LOC729080	PCDH1	258	1	ENSG00000156453	PCDH1	32.9476448420327	1
8_Peak_37211_lociStitched	chr17	17713036	17753552	8	17879	28150.5168	4436.502	259	MIR33B,SREBF1,TOM1L2,RAI1	SMCR5	SREBF1	259	1	ENSG00000072310	SREBF1	33.3656535297191	1
13_Peak_7963_lociStitched	chr6	6789352	6843848	13	21996	29869.2576	6158.048	260			LY86-AS1	260	1	ENSG00000124783	SSR1	110.99654006533	3
22_Peak_30014_lociStitched	chr17	28008825	28089055	22	31055	31971.655	8287.759	261	SSH2		CORO6	261	1	ENSG00000167549	CORO6	1.57121903814684	1
8_Peak_9271_lociStitched	chr1	25219598	25257739	8	22878	27469.1482	3798.8436	262	RUNX3		RUNX3	262	1	ENSG00000020633	RUNX3	4.36145712493804	1
15_Peak_2341_lociStitched	chr19	19475118	19518460	15	23894	28102.9528	4433.8866	263	GATAD2A	MAU2,SUGP1	GATAD2A	263	1	ENSG00000167491	GATAD2A	58.6295545173908	1
4_Peak_2901_lociStitched	chr8	29197583	29211488	4	13219	25304.319	1646.352	264	DUSP4		DUSP4	264	1	ENSG00000120875	DUSP4	13.071353937999	1
7_Peak_24772_lociStitched	chr19	16675925	16705504	7	20355	26875.4794	3303.9743	265	SLC35E1,MED26	CHERP	SLC35E1	265	1	ENSG00000127526	SLC35E1	70.0374062680061	1
5_Peak_98145_lociStitched	chr5	90667657	90680834	5	10356	24913.7539	1342.7363	266	ARRDC3,LOC100129716		LOC100129716	266	1	ENSG00000113369	ARRDC3	64.8588133494999	2
7_Peak_18689_lociStitched	chr2	239172504	239209874	7	15388	27362.314	3796.792	267	PER2	TRAF3IP1,LOC643387,HES6,LOC151174	PER2	267	1	ENSG00000132326	PER2	29.2567884526247	1
16_Peak_42726_lociStitched	chr4	6887522	6957803	16	25555	31380.4665	7850.3877	268	TBC1D14	TBC1D14	TBC1D14	268	1	ENSG00000132405	TBC1D14	28.0752033395186	1
4_Peak_1868_lociStitched	chr4	2794225	2809927	4	15050	25352.4492	1826.1426	269	SH3BP2	TNIP2,SH3BP2,ADD1	SH3BP2	269	1	ENSG00000087266	SH3BP2	90.3343174705676	1
5_Peak_51659_lociStitched	chr1	205407265	205426477	5	15106	25304.1252	1863.564	270	MIR135B	LEMD1,CDK18	MIR135B	270	1	ENSG00000186007	LEMD1	3.48345348707846	2
15_Peak_52792_lociStitched	chr2	238381849	238422600	15	20875	27588.427	4209.5783	271	MLPH		MLPH	271	1	ENSG00000115648	MLPH	32.7676030669396	1
19_Peak_16806_lociStitched	chr8	56777734	56858717	19	26853	32012.5799	8640.8861	272	LYN		LYN	272	1	ENSG00000254087	LYN	21.1496876630971	1
12_Peak_10433_lociStitched	chr8	28220855	28273554	12	24402	29321.7236	5954.987	273	ZNF395	PNOC	ZNF395	273	1	ENSG00000186918	ZNF395	78.890375904849	1
6_Peak_70_lociStitched	chr6	108878343	108915984	6	18464	27376.2993	4016.2947	274	FOXO3		FOXO3	274	1	ENSG00000118689	FOXO3	76.1282588929363	1
16_Peak_107723_lociStitched	chr2	70138984	70184088	16	21833	27937.4176	4587.0768	275	MXD1	SNRNP27,ASPRV1	MXD1	275	1	ENSG00000059728	MXD1	19.6531995297485	1
12_Peak_25973_lociStitched	chr12	48195123	48223643	12	23683	26438.04	3105.828	276	HDAC7	RAPGEF3,SLC48A1,HDAC7	HDAC7	276	1	ENSG00000061273	HDAC7	84.4115852748388	1
18_Peak_37137_lociStitched	chr14	93493820	93583208	18	26500	32876.9064	9564.516	277	ITPK1,ITPK1-AS1	ITPK1	ITPK1-AS1	277	1	ENSG00000258730	ITPK1-AS1	2.69132465125628	1
8_Peak_11519_lociStitched	chr12	109082765	109129363	8	19227	27986.7588	4701.7382	278	CORO1C		CORO1C	278	1	ENSG00000110880	CORO1C	48.1981781883666	1
