seqnames	start	end	width	strand	nj	nSNV	nSamples	p.value	p.adjust
chr5	73980337	73982143	1807	*	1807	1	1	0.0690681222587067	0.117689472884823
chr5	74347877	74350720	2844	*	2844	1	1	0.106528862730501	0.126300329362928
chr5	74616872	74618289	1418	*	1418	1	1	0.0546142157029331	0.117689472884823
chr5	77814464	77815358	895	*	895	1	1	0.0348270118628713	0.117689472884823
chr5	80542224	80543116	893	*	893	1	1	0.0347505543411368	0.117689472884823
chr5	81573263	81575266	2004	*	2004	1	1	0.0763034598312472	0.117689472884823
chr5	90457956	90458837	882	*	882	1	1	0.0343299296954179	0.117689472884823
chr5	90677289	90678155	867	*	867	1	1	0.0337560552252126	0.117689472884823
chr5	96269792	96273085	3294	*	3294	1	1	0.122312112864269	0.136429445517294
chr5	110073965	110075561	1597	*	1597	1	1	0.0612929072330675	0.117689472884823
chr5	111673695	111674500	806	*	806	1	1	0.031418783443761	0.117689472884823
chr5	112313416	112314245	830	*	830	1	1	0.0323390396405144	0.117689472884823
chr5	130970044	130972198	2155	*	2155	1	1	0.0818112337050366	0.118134428356155
chr5	131439415	131440305	891	*	891	1	1	0.0346740907627137	0.117689472884823
chr5	131723204	131724276	1073	*	1073	1	1	0.0416075324388514	0.117689472884823
chr5	131745684	131748510	2827	*	2827	2	2	0.00548571116974728	0.117689472884823
chr5	131781098	131782277	1180	*	1180	1	1	0.0456605184546738	0.117689472884823
chr5	131799415	131801006	1592	*	1592	1	1	0.0611069937155473	0.117689472884823
chr5	132072417	132073850	1434	*	1434	1	1	0.0552131225953202	0.117689472884823
chr5	132111624	132114014	2391	*	2391	1	1	0.0903537085626929	0.119619690703909
chr5	134726831	134728016	1186	*	1186	1	1	0.0458872805184696	0.117689472884823
chr5	137088226	137091584	3359	*	3359	1	1	0.124568753539615	0.13830028590654
chr5	137224228	137225867	1640	*	1640	1	1	0.0628902445889979	0.117689472884823
chr5	139525152	139526369	1218	*	1218	1	1	0.0470957685093428	0.117689472884823
chr5	139553936	139556159	2224	*	2224	1	1	0.0843170869305724	0.118850173161989
chr5	140097880	140099140	1261	*	1261	1	1	0.0487172642211713	0.117689472884823
chr5	141030265	141031705	1441	*	1441	1	1	0.0554750250396903	0.117689472884823
chr5	141059343	141060752	1410	*	1410	1	1	0.0543146199025798	0.117689472884823
chr5	149864607	149867036	2430	*	2430	1	1	0.0917577167691993	0.120305925043296
chr5	149866865	149868099	1235	*	1235	1	1	0.0477371550442321	0.117689472884823
chr5	149871078	149871868	791	*	791	1	1	0.0308431789494357	0.117689472884823
chr5	150017880	150019899	2020	*	2020	1	1	0.0768886264728139	0.117689472884823
chr5	150385348	150386873	1526	*	1526	1	1	0.0586494816690002	0.117689472884823
chr5	150442754	150444161	1408	*	1408	1	1	0.054239706118842	0.117689472884823
chr5	150593147	150594103	957	*	957	1	1	0.0371941935348458	0.117689472884823
chr5	154229665	154230570	906	*	906	1	1	0.035247419990529	0.117689472884823
chr5	154236014	154239691	3678	*	3678	1	1	0.135559822344753	0.14668236443197
chr5	159560122	159561024	903	*	903	1	1	0.0351327813925119	0.117689472884823
chr5	162929965	162930698	734	*	734	1	1	0.0286527604810315	0.117689472884823
chr5	167742054	167743463	1410	*	1410	1	1	0.0543146199025798	0.117689472884823
chr5	167742986	167744090	1105	*	1105	1	1	0.0428214411982079	0.117689472884823
chr5	168005502	168007428	1927	*	1927	1	1	0.0734821530826637	0.117689472884823
chr5	168404714	168405414	701	*	701	1	1	0.0273823614386538	0.117689472884823
chr5	168727067	168728477	1411	*	1411	1	1	0.054352074569195	0.117689472884823
chr5	169010126	169011487	1362	*	1362	1	1	0.0525150502466971	0.117689472884823
chr5	169706070	169706683	614	*	614	1	1	0.0240251576018561	0.117689472884823
chr5	169729237	169730478	1242	*	1242	1	1	0.0480011298863272	0.117689472884823
chr5	171432013	171435341	3329	*	3329	2	2	0.00751053155210568	0.117689472884823
chr5	171605929	171607323	1395	*	1395	1	1	0.0537526218525485	0.117689472884823
chr5	171612229	171613874	1646	*	1646	1	1	0.0631129126712149	0.117689472884823
chr5	172158059	172161554	3496	*	3496	1	1	0.129306073742644	0.141649195972322
chr5	172191706	172194177	2472	*	2472	5	2	0.00423253257160328	0.117689472884823
chr5	172193993	172195353	1361	*	1361	2	1	0.0524775228203028	0.117689472884823
chr5	172195307	172202981	7675	*	7675	6	1	0.262125013825609	0.263338555556283
chr5	172228218	172229157	940	*	940	1	1	0.0365457059001026	0.117689472884823
chr5	172266942	172268075	1134	*	1134	1	1	0.0439202178716239	0.117689472884823
chr5	172275352	172284275	8924	*	8924	2	2	0.0468886184925225	0.117689472884823
chr5	172312175	172313795	1621	*	1621	1	1	0.0621847798032652	0.117689472884823
chr5	172437581	172438338	758	*	758	1	1	0.0295756446967153	0.117689472884823
chr5	172881874	172882575	702	*	702	1	1	0.0274208827800683	0.117689472884823
chr5	176792499	176795144	2646	*	2646	1	1	0.0994946162027419	0.122274205808977
chr5	176880723	176883781	3059	*	3059	1	1	0.114104846922304	0.130694947026651
chr5	177556443	177558808	2366	*	2366	1	1	0.0894525619541954	0.119460437288145
chr5	177668027	177669503	1477	*	1477	1	1	0.0568208055289001	0.117689472884823
chr5	178156369	178158452	2084	*	2084	1	1	0.0792255883251669	0.117689472884823
chr5	178702099	178703243	1145	*	1145	1	1	0.0443366651987217	0.117689472884823
chr5	179124080	179127219	3140	*	3140	1	1	0.116942365762398	0.132711459406075
chr5	179333480	179336195	2716	*	2716	1	1	0.101987777181549	0.123576052859065
chr5	179600757	179601405	649	*	649	1	1	0.0253771478119911	0.117689472884823
chr5	180050354	180051111	758	*	758	1	1	0.0295756446967153	0.117689472884823
chr5	180246883	180248213	1331	*	1331	1	1	0.0513510086044158	0.117689472884823
chr5	180614002	180619929	5928	*	5928	1	1	0.209261599863868	0.212195173693735
chr5	180643924	180645373	1450	*	1450	1	1	0.0558116500770254	0.117689472884823
chr5	180645188	180646151	964	*	964	1	1	0.0374610909698094	0.117689472884823
chr6	1904233	1904976	744	*	744	1	1	0.0290374021846791	0.117689472884823
chr6	2631113	2632159	1047	*	1047	2	2	0.000787383851392764	0.117689472884823
chr6	3067766	3070483	2718	*	2718	1	1	0.102058908834981	0.123599500451091
chr6	5003349	5005056	1708	*	1708	1	1	0.0654107203897214	0.117689472884823
chr6	5081826	5083058	1233	*	1233	1	1	0.0476617202174603	0.117689472884823
chr6	5259949	5262332	2384	*	2384	1	1	0.0901014774480531	0.119580147401119
chr6	6751867	6752997	1131	*	1131	1	1	0.0438066098356494	0.117689472884823
chr6	6802016	6805263	3248	*	3248	1	1	0.12071159148665	0.135339863259105
chr6	6884599	6885844	1246	*	1246	1	1	0.0481519397974393	0.117689472884823
chr6	7050810	7053539	2730	*	2730	1	1	0.102485580449911	0.123762779407861
chr6	7165572	7167826	2255	*	2255	1	1	0.0854406774805084	0.118850173161989
chr6	10410841	10415588	4748	*	4748	1	1	0.171428600170959	0.178611989789646
chr6	11207741	11208697	957	*	957	1	1	0.0371941935348458	0.117689472884823
chr6	11537153	11539247	2095	*	2095	1	1	0.0796266574093268	0.117689472884823
chr6	13873334	13874745	1412	*	1412	1	1	0.0543895277523873	0.117689472884823
chr6	16700238	16701321	1084	*	1084	1	1	0.0420249871208633	0.117689472884823
chr6	24359650	24360824	1175	*	1175	1	1	0.0454715088996278	0.117689472884823
chr6	24719316	24722505	3190	*	3190	1	1	0.118689382083911	0.133936486863202
chr6	24774657	24776225	1569	*	1569	1	1	0.0602513171718324	0.117689472884823
chr6	24910622	24912074	1453	*	1453	1	1	0.0559238317602788	0.117689472884823
chr6	26025150	26026052	903	*	903	1	1	0.0351327813925119	0.117689472884823
chr6	26026130	26027955	1826	*	1826	1	1	0.0697684090993539	0.117689472884823
chr6	26054900	26057825	2926	*	2926	2	1	0.109425920753561	0.128162865282673
chr6	26122435	26124462	2028	*	2028	1	1	0.0771810707641056	0.117689472884823
chr6	26158092	26160178	2087	*	2087	1	1	0.0793349881323215	0.117689472884823
chr6	26171542	26173842	2301	*	2301	1	1	0.0871054006050489	0.119338436902481
chr6	26232981	26235689	2709	*	2709	1	1	0.101738772017615	0.123485918263886
chr6	26536756	26539587	2832	*	2832	1	1	0.106104113261603	0.126110018173285
chr6	27113775	27114981	1207	*	1207	1	1	0.0466805235106774	0.117689472884823
chr6	27114587	27116058	1472	*	1472	1	1	0.0566340062993567	0.117689472884823
chr6	27144864	27146244	1381	*	1381	1	1	0.0532277890172649	0.117689472884823
chr6	27831664	27833133	1470	*	1470	1	1	0.0565592762490407	0.117689472884823
chr6	28129129	28130061	933	*	933	1	1	0.0362785546427481	0.117689472884823
chr6	28317303	28318513	1211	*	1211	1	1	0.0468315426242749	0.117689472884823
chr6	28908657	28909384	728	*	728	1	1	0.0284219023232927	0.117689472884823
chr6	28944896	28945691	796	*	796	1	1	0.031035085111719	0.117689472884823
chr6	29730294	29731770	1477	*	1477	1	1	0.0568208055289001	0.117689472884823
chr6	29909483	29911802	2320	*	2320	1	1	0.0877921190321859	0.119460437288145
chr6	30649022	30656683	7662	*	7662	1	1	0.261744994386664	0.263067495410934
chr6	30881165	30883627	2463	*	2463	1	1	0.0929440309805776	0.120602337397948
chr6	30898738	30900548	1811	*	1811	1	1	0.0692155948641271	0.117689472884823
chr6	31508561	31511065	2505	*	2505	1	1	0.0944516446533648	0.120659979665485
chr6	31759778	31761406	1629	*	1629	1	1	0.062481882314726	0.117689472884823
chr6	31791740	31792419	680	*	680	1	1	0.0265730607321086	0.117689472884823
chr6	31912171	31914901	2731	*	2731	1	1	0.102521127265029	0.123762779407861
chr6	32094932	32099153	4222	*	4222	1	1	0.153985838587322	0.162639025092008
chr6	32155981	32161552	5572	*	5572	1	1	0.198033246968296	0.20183832643609
chr6	32162459	32165644	3186	*	3186	1	1	0.11854974805879	0.133859152609428
chr6	33128779	33130131	1353	*	1353	1	1	0.0521772498950924	0.117689472884823
chr6	33384587	33387278	2692	*	2692	1	1	0.101133757698835	0.123292277644086
chr6	33387297	33388121	825	*	825	1	1	0.0321473917300064	0.117689472884823
chr6	33544222	33548981	4760	*	4760	1	1	0.171822309625541	0.178788078934685
chr6	33601371	33602750	1380	*	1380	1	1	0.0531902898206089	0.117689472884823
chr6	34190801	34192767	1967	*	1967	1	1	0.0749488408449877	0.117689472884823
chr6	34494078	34494811	734	*	734	1	1	0.0286527604810315	0.117689472884823
chr6	35016915	35018051	1137	*	1137	1	1	0.044033812409507	0.117689472884823
chr6	36595137	36596267	1131	*	1131	1	1	0.0438066098356494	0.117689472884823
chr6	37466963	37468227	1265	*	1265	1	1	0.0488679606866076	0.117689472884823
chr6	41039048	41042090	3043	*	3043	1	1	0.11354327189856	0.130404807544413
chr6	42749150	42752131	2982	*	2982	1	1	0.111398999422367	0.128894528173141
chr6	42945418	42947808	2391	*	2391	1	1	0.0903537085626929	0.119619690703909
chr6	43638650	43641077	2428	*	2428	1	1	0.0916857690924991	0.120305925043296
chr6	43736619	43742663	6045	*	6045	1	1	0.212917385197246	0.215535962029613
chr6	43883127	43883766	640	*	640	1	1	0.0250296721689881	0.117689472884823
chr6	43883347	43883952	606	*	606	1	1	0.0237158680304557	0.117689472884823
chr6	44018339	44020507	2169	*	2169	1	1	0.0823202216199225	0.118301245639226
chr6	44034249	44035528	1280	*	1280	1	1	0.0494328598490894	0.117689472884823
chr6	44035137	44035653	517	*	517	1	1	0.0202684038301503	0.117689472884823
chr6	44035447	44036799	1353	*	1353	1	1	0.0521772498950924	0.117689472884823
chr6	44280374	44281446	1073	*	1073	1	1	0.0416075324388514	0.117689472884823
chr6	47275757	47278050	2294	*	2294	1	1	0.0868522687838984	0.119338436902481
chr6	52283894	52286114	2221	*	2221	1	1	0.0842082791309789	0.118850173161989
chr6	74229482	74231988	2507	*	2507	1	1	0.0945233732447368	0.120659979665485
chr6	82460859	82464224	3366	*	3366	1	1	0.12481143005091	0.138505292204334
chr6	83902232	83904201	1970	*	1970	1	1	0.0750587487845833	0.117689472884823
chr6	86114021	86114942	922	*	922	1	1	0.0358585958503883	0.117689472884823
chr6	86302122	86304616	2495	*	2495	1	1	0.0940929164562961	0.120659979665485
chr6	88298650	88299363	714	*	714	1	1	0.0278830198920395	0.117689472884823
chr6	88298941	88300516	1576	*	1576	1	1	0.0605118229885535	0.117689472884823
chr6	90927596	90928914	1319	*	1319	1	1	0.0509000279980393	0.117689472884823
chr6	97284552	97286083	1532	*	1532	1	1	0.0588731574053803	0.117689472884823
chr6	106441626	106443449	1824	*	1824	1	1	0.0696947195090386	0.117689472884823
chr6	106611135	106612108	974	*	974	1	1	0.0378422446816161	0.117689472884823
chr6	107246667	107247696	1030	*	1030	1	1	0.0399739179329323	0.117689472884823
chr6	109702425	109704840	2416	*	2416	1	1	0.0912539633283542	0.120211484803963
chr6	111135042	111137710	2669	*	2669	2	1	0.100314560245744	0.122775966581588
chr6	111194893	111198027	3135	*	3135	1	1	0.11676747377296	0.132702265561985
chr6	114290769	114293118	2350	*	2350	1	1	0.0888753596776463	0.119460437288145
chr6	118971311	118973583	2273	*	2273	1	1	0.0860924521049135	0.118925163874091
chr6	126101475	126102578	1104	*	1104	1	1	0.0427835298330501	0.117689472884823
chr6	134272827	134274068	1242	*	1242	1	1	0.0480011298863272	0.117689472884823
chr6	134493482	134494572	1091	*	1091	1	1	0.0422905454213848	0.117689472884823
chr6	136424833	136425567	735	*	735	1	1	0.0286912315072207	0.117689472884823
chr6	139455484	139457697	2214	*	2214	1	1	0.0839543439820017	0.118850173161989
chr6	144415652	144417833	2182	*	2182	1	1	0.0827926006107315	0.118480777972312
chr6	148775096	148775673	578	*	578	1	1	0.0226325824596577	0.117689472884823
chr6	149067146	149069747	2602	*	2602	1	1	0.0979239448350775	0.122052789531904
chr6	149805560	149806428	869	*	869	1	1	0.0338325915213377	0.117689472884823
chr6	149887037	149888664	1628	*	1628	1	1	0.0624447496487517	0.117689472884823
chr6	151133771	151135741	1971	*	1971	1	1	0.0750953818624889	0.117689472884823
chr6	151990244	151990873	630	*	630	1	1	0.0246434428242684	0.117689472884823
chr6	157471480	157472384	905	*	905	1	1	0.0352092086379956	0.117689472884823
chr6	157973036	157974092	1057	*	1057	1	1	0.041000000869392	0.117689472884823
chr6	158507346	158508303	958	*	958	1	1	0.0372323262703796	0.117689472884823
chr6	159070364	159071485	1122	*	1122	1	1	0.0434657047231369	0.117689472884823
chr6	159221823	159222530	708	*	708	1	1	0.0276519787915923	0.117689472884823
chr6	161694319	161695876	1558	*	1558	1	1	0.0598418049379154	0.117689472884823
chr6	166073607	166077307	3701	*	3701	1	1	0.136346927660227	0.147267020961522
chr6	166755194	166756982	1789	*	1789	1	1	0.068404206333776	0.117689472884823
chr6	167368645	167372256	3612	*	3612	1	1	0.133297187373689	0.144693217944973
chr6	168099539	168100908	1370	*	1370	1	1	0.0528152161558021	0.117689472884823
chr6	168674142	168675448	1307	*	1307	1	1	0.050448832998869	0.117689472884823
chr6	168719532	168720942	1411	*	1411	1	1	0.054352074569195	0.117689472884823
chr6	169566763	169568605	1843	*	1843	1	1	0.0703945349963904	0.117689472884823
chr6	169614949	169616046	1098	*	1098	1	1	0.0425560301070304	0.117689472884823
chr6	170101118	170103471	2354	*	2354	1	1	0.0890196945401472	0.119460437288145
chr7	148596	151867	3272	*	3272	1	1	0.121547009924296	0.135893542243229
chr7	510748	512504	1757	*	1757	1	1	0.0672227420356977	0.117689472884823
chr7	914863	916232	1370	*	1370	1	1	0.0528152161558021	0.117689472884823
chr7	1082849	1085058	2210	*	2210	1	1	0.083809206570124	0.118850173161989
chr7	1199137	1201024	1888	*	1888	1	1	0.0720498935583448	0.117689472884823
chr7	1554563	1555328	766	*	766	1	1	0.0298830778743111	0.117689472884823
chr7	1574830	1579284	4455	*	4455	1	1	0.161757234712924	0.169870004073801
chr7	1578845	1579790	946	*	946	1	1	0.0367746337484491	0.117689472884823
chr7	2393052	2395832	2781	*	2781	1	1	0.10429667415811	0.124727535679062
chr7	2442838	2444611	1774	*	1774	1	1	0.0678505813856951	0.117689472884823
chr7	2550302	2552070	1769	*	1769	1	1	0.0676659666335487	0.117689472884823
chr7	2561638	2565312	3675	*	3675	1	1	0.135457103562664	0.14668236443197
chr7	2597883	2599642	1760	*	1760	1	1	0.0673335679349031	0.117689472884823
chr7	2851106	2851954	849	*	849	1	1	0.0330669556706246	0.117689472884823
chr7	4680784	4682652	1869	*	1869	2	2	0.00245693975690786	0.117689472884823
chr7	5274113	5275200	1088	*	1088	1	1	0.042176743736418	0.117689472884823
chr7	5463422	5470042	6621	*	6621	2	2	0.027340225009273	0.117689472884823
chr7	5469696	5470454	759	*	759	1	1	0.029614079171297	0.117689472884823
chr7	17979054	17980949	1896	*	1896	1	1	0.0723438707738951	0.117689472884823
chr7	22617113	22617816	704	*	704	1	1	0.0274979208859458	0.117689472884823
chr7	25018175	25021976	3802	*	3802	1	1	0.139794871626485	0.150082839589805
chr7	26191118	26193120	2003	*	2003	1	1	0.0762668746021833	0.117689472884823
chr7	26537632	26538644	1013	*	1013	1	1	0.039327302552062	0.117689472884823
chr7	26538224	26538945	722	*	722	1	1	0.0281909892979562	0.117689472884823
chr7	27161269	27164508	3240	*	3240	1	1	0.120432942157598	0.135154411344705
chr7	27176115	27176909	795	*	795	1	1	0.0309967069195045	0.117689472884823
chr7	27186948	27188984	2037	*	2037	1	1	0.07750995985094	0.117689472884823
chr7	27205655	27206837	1183	*	1183	1	1	0.0457739062225317	0.117689472884823
chr7	27222810	27223482	673	*	673	1	1	0.0263031442115628	0.117689472884823
chr7	27717740	27718642	903	*	903	1	1	0.0351327813925119	0.117689472884823
chr7	28930588	28931582	995	*	995	1	1	0.0386421762633056	0.117689472884823
chr7	30065567	30067217	1651	*	1651	1	1	0.0632984289896439	0.117689472884823
chr7	30944691	30946546	1856	*	1856	1	1	0.0708730527775976	0.117689472884823
chr7	34360677	34361374	698	*	698	1	1	0.0272667882597875	0.117689472884823
chr7	36191675	36193905	2231	*	2231	1	1	0.084570921524316	0.118850173161989
chr7	36247276	36248522	1247	*	1247	1	1	0.0481896385421954	0.117689472884823
chr7	36248147	36248871	725	*	725	1	1	0.028306452669889	0.117689472884823
chr7	36406047	36407508	1462	*	1462	1	1	0.05626029684464	0.117689472884823
chr7	40938327	40939307	981	*	981	1	1	0.0381089624716421	0.117689472884823
chr7	44923623	44926115	2493	*	2493	1	1	0.0940211537656902	0.120659979665485
chr7	46017340	46019189	1850	*	1850	1	1	0.0706522290323751	0.117689472884823
chr7	47331123	47331844	722	*	722	1	1	0.0281909892979562	0.117689472884823
chr7	47509827	47510666	840	*	840	1	1	0.0327222216224077	0.117689472884823
chr7	48126947	48130633	3687	*	3687	1	1	0.135867905470972	0.146882559039497
chr7	51384403	51385564	1162	*	1162	1	1	0.0449799088475298	0.117689472884823
chr7	63385662	63387718	2057	*	2057	1	1	0.0782404048913767	0.117689472884823
chr7	64363291	64364441	1151	*	1151	1	1	0.0445637418253138	0.117689472884823
chr7	66204624	66207424	2801	*	2801	1	1	0.105005908972133	0.125261921397542
chr7	69061998	69065520	3523	*	3523	1	1	0.130236677814033	0.142342010046748
chr7	69845239	69845983	745	*	745	1	1	0.0290758579768089	0.117689472884823
chr7	72838248	72838976	729	*	729	1	1	0.0284603824928134	0.117689472884823
chr7	73160603	73161307	705	*	705	1	1	0.0275364376505307	0.117689472884823
chr7	73180543	73186041	5499	*	5499	1	1	0.195711178233396	0.199727482874355
chr7	73265217	73266262	1046	*	1046	1	1	0.0405820995313572	0.117689472884823
chr7	73265985	73267609	1625	*	1625	1	1	0.0623333428262242	0.117689472884823
chr7	73587701	73589787	2087	*	2087	1	1	0.0793349881323215	0.117689472884823
chr7	73843028	73844135	1108	*	1108	1	1	0.0429351662848494	0.117689472884823
chr7	74019711	74021711	2001	*	2001	2	2	0.00280677949022179	0.117689472884823
chr7	75240286	75242044	1759	*	1759	1	1	0.0672966274316382	0.117689472884823
chr7	75471640	75472511	872	*	872	1	1	0.0339473845985844	0.117689472884823
chr7	75543272	75545862	2591	*	2591	1	1	0.0975308491199526	0.121805154557055
chr7	75640783	75641508	726	*	726	1	1	0.0283449374118905	0.117689472884823
chr7	75987022	75989884	2863	*	2863	1	1	0.107200969997303	0.126677581873051
chr7	91569252	91571254	2003	*	2003	1	1	0.0762668746021833	0.117689472884823
chr7	92324606	92325666	1061	*	1061	1	1	0.0411519198570771	0.117689472884823
chr7	95950163	95952085	1923	*	1923	1	1	0.0733353564667121	0.117689472884823
chr7	97880360	97882382	2023	*	2023	1	1	0.0769983039410026	0.117689472884823
chr7	99062526	99064552	2027	*	2027	1	1	0.0771445202949386	0.117689472884823
chr7	99964314	99965090	777	*	777	1	1	0.0303056394708887	0.117689472884823
chr7	100180301	100184176	3876	*	3876	1	1	0.142312347568407	0.152195149482879
chr7	100471588	100473665	2078	*	2078	1	1	0.0790067497103806	0.117689472884823
chr7	100770075	100770968	894	*	894	1	1	0.0347887838590599	0.117689472884823
chr7	100951318	100952271	954	*	954	1	1	0.037079786265974	0.117689472884823
chr7	100951861	100952885	1025	*	1025	1	1	0.0397837821310362	0.117689472884823
chr7	101360952	101362506	1555	*	1555	1	1	0.0597300888154293	0.117689472884823
chr7	101499522	101501636	2115	*	2115	1	1	0.0803554264086501	0.117689472884823
chr7	101527983	101529241	1259	*	1259	1	1	0.0486419070351126	0.117689472884823
chr7	101528939	101529734	796	*	796	1	1	0.031035085111719	0.117689472884823
chr7	101927717	101928569	853	*	853	1	1	0.0332201313634162	0.117689472884823
chr7	102987684	102988910	1227	*	1227	1	1	0.0474353798812034	0.117689472884823
chr7	104583163	104584059	897	*	897	1	1	0.0349034633283954	0.117689472884823
chr7	105924167	105926741	2575	*	2575	1	1	0.0969587677251376	0.121618801134999
chr7	116311420	116313202	1783	*	1783	1	1	0.0681827958227521	0.117689472884823
chr7	116502068	116504045	1978	*	1978	1	1	0.0753517727862961	0.117689472884823
chr7	127227450	127229651	2202	*	2202	1	1	0.0835188627564207	0.118850173161989
chr7	127670912	127671960	1049	*	1049	1	1	0.0406960906805032	0.117689472884823
chr7	127775409	127776596	1188	*	1188	1	1	0.0459628558988174	0.117689472884823
chr7	129989535	129990893	1359	*	1359	2	1	0.0524024635083629	0.117689472884823
chr7	129990419	129991719	1301	*	1301	1	1	0.0502231550701383	0.117689472884823
chr7	129991750	129992903	1154	*	1154	1	1	0.0446772599042995	0.117689472884823
chr7	130418128	130419590	1463	*	1463	1	1	0.05629767445108	0.117689472884823
chr7	130610102	130610993	892	*	892	1	1	0.0347123233090412	0.117689472884823
chr7	130692256	130693333	1078	*	1078	1	1	0.0417973071135133	0.117689472884823
chr7	131229138	131230180	1043	*	1043	1	1	0.040468094836991	0.117689472884823
chr7	134575868	134576926	1059	*	1059	1	1	0.0410759633717341	0.117689472884823
chr7	135346342	135348969	2628	*	2628	1	1	0.0988523996463181	0.122094654618717
chr7	135446189	135447247	1059	*	1059	1	1	0.0410759633717341	0.117689472884823
chr7	138665215	138667149	1935	*	1935	1	1	0.0737756765543494	0.117689472884823
chr7	140097458	140098692	1235	*	1235	1	1	0.0477371550442321	0.117689472884823
chr7	140623283	140625448	2166	*	2166	1	1	0.082211176538932	0.118215709878573
chr7	142981684	142984069	2386	*	2386	1	1	0.0901735506166799	0.119580147401119
chr7	142984223	142986555	2333	*	2333	1	1	0.0882616813439765	0.119460437288145
chr7	148842980	148846054	3075	*	3075	1	1	0.114666066185301	0.131018166515753
chr7	148982021	148983222	1202	*	1202	1	1	0.046491715970434	0.117689472884823
chr7	150064805	150068286	3482	*	3482	1	1	0.128823146368117	0.141444733385785
chr7	150724679	150726695	2017	*	2017	1	1	0.076778935971986	0.117689472884823
chr7	150776495	150781354	4860	*	4860	1	1	0.175095954951702	0.181550157546962
chr7	150944604	150947319	2716	*	2716	1	1	0.101987777181549	0.123576052859065
chr7	151214873	151216990	2118	*	2118	1	1	0.0804646919765529	0.117689472884823
chr7	155636029	155637206	1178	*	1178	1	1	0.0455849191242446	0.117689472884823
chr7	155636811	155637940	1130	*	1130	1	1	0.0437687374904715	0.117689472884823
chr7	155743967	155746015	2049	*	2049	1	1	0.0779482963064821	0.117689472884823
chr7	156791980	156793684	1705	*	1705	1	1	0.0652996660044241	0.117689472884823
chr8	8457334	8458262	929	*	929	1	1	0.0361258635236634	0.117689472884823
chr8	8931318	8932833	1516	*	1516	1	1	0.0582765706342039	0.117689472884823
chr8	9004222	9009751	5530	*	5530	1	1	0.1966980824408	0.200563145145745
chr8	9911281	9913178	1898	*	1898	1	1	0.0724173505246277	0.117689472884823
chr8	10573180	10573937	758	*	758	1	1	0.0295756446967153	0.117689472884823
chr8	10573517	10574711	1195	*	1195	1	1	0.0462273225907615	0.117689472884823
chr8	11536501	11539118	2618	*	2618	1	1	0.0984954147850918	0.122063737199844
chr8	11658372	11661314	2943	*	2943	1	1	0.110025353733154	0.12836291268868
chr8	11665195	11666867	1673	*	1673	1	1	0.0641142644799366	0.117689472884823
chr8	11713126	11714545	1420	*	1420	1	1	0.0546890998217228	0.117689472884823
chr8	11716244	11717811	1568	*	1568	1	1	0.0602140961589469	0.117689472884823
chr8	11717521	11719324	1804	*	1804	1	1	0.0689575024712854	0.117689472884823
chr8	17940455	17942926	2472	*	2472	1	1	0.0932673022095353	0.120659979665485
chr8	19538907	19540548	1642	*	1642	1	1	0.0629644731625694	0.117689472884823
chr8	19796987	19798215	1229	*	1229	1	1	0.0475108326364198	0.117689472884823
chr8	22076867	22078428	1562	*	1562	1	1	0.0599907391208006	0.117689472884823
chr8	22240125	22242589	2465	*	2465	1	1	0.093015878990206	0.120602337397948
chr8	22246623	22247468	846	*	846	1	1	0.0329520579747009	0.117689472884823
chr8	22405806	22407484	1679	*	1679	1	1	0.0643366417209152	0.117689472884823
chr8	23193427	23195256	1830	*	1830	1	1	0.0699157707695635	0.117689472884823
chr8	25096804	25097596	793	*	793	1	1	0.0309199459748331	0.117689472884823
chr8	26148115	26150243	2129	*	2129	1	1	0.080865221334412	0.117940432270826
chr8	26370732	26373050	2319	*	2319	1	1	0.0877559888391757	0.119460437288145
chr8	27182406	27184052	1647	*	1647	1	1	0.0631500188740293	0.117689472884823
chr8	27493150	27493982	833	*	833	1	1	0.0324540101708762	0.117689472884823
chr8	27493688	27495039	1352	*	1352	1	1	0.0521397090893009	0.117689472884823
chr8	27559459	27561139	1681	*	1681	1	1	0.0644107557252003	0.117689472884823
chr8	27728963	27730107	1145	*	1145	1	1	0.0443366651987217	0.117689472884823
chr8	29146538	29147386	849	*	849	1	1	0.0330669556706246	0.117689472884823
chr8	29939202	29941500	2299	*	2299	1	1	0.0870330843886481	0.119338436902481
chr8	33329107	33331492	2386	*	2386	1	1	0.0901735506166799	0.119580147401119
chr8	38814071	38815466	1396	*	1396	1	1	0.0537900987775701	0.117689472884823
chr8	38814978	38816080	1103	*	1103	1	1	0.0427456169663216	0.117689472884823
chr8	41996949	41998768	1820	*	1820	1	1	0.069547322815676	0.117689472884823
chr8	42248435	42250292	1858	*	1858	1	1	0.0709466490319962	0.117689472884823
chr8	42356282	42357104	823	*	823	1	1	0.0320707219384337	0.117689472884823
chr8	48172528	48174422	1895	*	1895	1	1	0.0723071287157564	0.117689472884823
chr8	48645836	48648378	2543	*	2543	1	1	0.0958135167666426	0.120798492893809
chr8	48871649	48874557	2909	*	2909	1	1	0.108826084032244	0.127691456219585
chr8	48920106	48921871	1766	*	1766	1	1	0.0675551802322639	0.117689472884823
chr8	49468377	49469340	964	*	964	1	1	0.0374610909698094	0.117689472884823
chr8	52885980	52887034	1055	*	1055	1	1	0.0409240323495746	0.117689472884823
chr8	55045877	55046829	953	*	953	1	1	0.0370416474887256	0.117689472884823
