seqnames	start	end	width	strand	nj	nSNV	nSamples	p.value	p.adjust
chr2	31095427	31096258	832	*	832	1	1	0.324190434109353	0.706398647742881
chr2	31108955	31109724	770	*	770	1	1	0.304165921592964	0.706398647742881
chr2	31359497	31361984	2488	*	2488	2	2	0.325420781209069	0.706398647742881
chr2	31456083	31458026	1944	*	1944	1	1	0.599706983913916	0.749543843451631
chr2	31478421	31479267	847	*	847	2	2	0.06082841312044	0.706398647742881
chr2	31607053	31609049	1997	*	1997	3	3	0.0683874847920959	0.706398647742881
chr2	31689840	31690655	816	*	816	1	1	0.319078662180133	0.706398647742881
chr2	31690360	31691013	654	*	654	1	1	0.265093464907053	0.706398647742881
chr2	31805344	31805862	519	*	519	1	1	0.216850369597302	0.706398647742881
chr2	31805526	31806031	506	*	506	1	1	0.212040779168647	0.706398647742881
chr2	32233602	32235661	2060	*	2060	2	2	0.251832454774395	0.706398647742881
chr2	32235330	32237373	2044	*	2044	3	3	0.0721932984514425	0.706398647742881
chr2	32502237	32504186	1950	*	1950	1	1	0.600836534312218	0.7498164168416
chr2	32580948	32583931	2984	*	2984	1	1	0.754722093048099	0.807995238614087
chr2	33171213	33173483	2271	*	2271	1	1	0.656842047648564	0.768599738409217
chr2	33295033	33296317	1285	*	1285	1	1	0.454030233462278	0.70696344460394
chr2	33700437	33703592	3156	*	3156	2	2	0.435574653523912	0.706398647742881
chr2	33823175	33825338	2164	*	2164	2	2	0.269775635439235	0.706398647742881
chr2	34900361	34901111	751	*	751	1	1	0.297911406062274	0.706398647742881
chr2	34901137	34902550	1414	*	1414	2	2	0.143137291236795	0.706398647742881
chr2	34902172	34903645	1474	*	1474	2	2	0.152819806592086	0.706398647742881
chr2	34929364	34930241	878	*	878	1	1	0.338674020146884	0.706398647742881
chr2	36019492	36020541	1050	*	1050	1	1	0.390133135296271	0.706398647742881
chr2	36020188	36021132	945	*	945	2	2	0.0735144103557506	0.706398647742881
chr2	36581948	36586126	4179	*	4179	2	2	0.583108814786779	0.743363442401918
chr2	36687916	36688749	834	*	834	1	1	0.324826701444324	0.706398647742881
chr2	36788167	36789000	834	*	834	1	1	0.324826701444324	0.706398647742881
chr2	36824152	36825951	1800	*	1800	2	2	0.207215797647903	0.706398647742881
chr2	37179874	37180754	881	*	881	1	1	0.33960774708224	0.706398647742881
chr2	37192168	37194937	2770	*	2770	2	2	0.372925700684787	0.706398647742881
chr2	37310489	37312401	1913	*	1913	6	6	0.000310701248017131	0.552691950867164
chr2	37382558	37385183	2626	*	2626	3	3	0.126369518629625	0.706398647742881
chr2	37416372	37417423	1052	*	1052	1	1	0.390707318297338	0.706398647742881
chr2	37422915	37425450	2536	*	2536	2	2	0.333586321457954	0.706398647742881
chr2	37457432	37460040	2609	*	2609	1	1	0.70734213250525	0.786995695098727
chr2	37550481	37553499	3019	*	3019	1	1	0.758732069257447	0.809594850646542
chr2	37571253	37572891	1639	*	1639	1	1	0.537872172203886	0.728728876476986
chr2	37686868	37687659	792	*	792	1	1	0.311338416005733	0.706398647742881
chr2	37875143	37876379	1237	*	1237	1	1	0.441547266767149	0.706568583062288
chr2	37880752	37882099	1348	*	1348	1	1	0.469991668858748	0.710648070081781
chr2	37897754	37900549	2796	*	2796	1	1	0.73201432072566	0.797715932314794
chr2	37903473	37904214	742	*	742	1	1	0.29492914956987	0.706398647742881
chr2	37915404	37917181	1778	*	1778	1	1	0.56715607070114	0.738186853502333
chr2	38082505	38083441	937	*	937	2	2	0.0724491745924256	0.706398647742881
chr2	38264738	38266359	1622	*	1622	1	1	0.534157328080783	0.727020706797081
chr2	38301238	38305407	4170	*	4170	2	2	0.581942256803014	0.742872285759303
chr2	38309648	38310386	739	*	739	1	1	0.293932251678544	0.706398647742881
chr2	38318833	38320383	1551	*	1551	4	4	0.00639047154212202	0.706398647742881
chr2	38322099	38322782	684	*	684	1	1	0.275403941125357	0.706398647742881
chr2	38322499	38324519	2021	*	2021	1	1	0.613963310629517	0.754974665765339
chr2	38325142	38326347	1206	*	1206	1	1	0.433334071823041	0.706398647742881
chr2	38333151	38334601	1451	*	1451	1	1	0.495088483987257	0.715623726158997
chr2	38334373	38335084	712	*	712	1	1	0.284896502902057	0.706398647742881
chr2	38336138	38337257	1120	*	1120	2	2	0.0979866219962606	0.706398647742881
chr2	38373046	38375653	2608	*	2608	4	4	0.0349475260340913	0.706398647742881
chr2	38401694	38402773	1080	*	1080	2	2	0.0922081842465585	0.706398647742881
chr2	38465915	38467412	1498	*	1498	4	4	0.00566874314287558	0.706398647742881
chr2	38471308	38473502	2195	*	2195	1	1	0.644336776615973	0.764431015856892
chr2	38481095	38482780	1686	*	1686	1	1	0.54798917850111	0.731564771127731
chr2	38550894	38551530	637	*	637	1	1	0.259185871685628	0.706398647742881
chr2	38601847	38605863	4017	*	4017	4	4	0.120044014029023	0.706398647742881
chr2	38647592	38648637	1046	*	1046	3	1	0.388983145494815	0.706398647742881
chr2	38663349	38664247	899	*	899	1	1	0.345182488816275	0.706398647742881
chr2	38687812	38691589	3778	*	3778	2	2	0.528808278881881	0.725331480547208
chr2	38692181	38693678	1498	*	1498	2	2	0.156727922586958	0.706398647742881
chr2	38741504	38743502	1999	*	1999	2	2	0.24131949303637	0.706398647742881
chr2	38827176	38831315	4140	*	4140	5	5	0.045595709362665	0.706398647742881
chr2	38892441	38894636	2196	*	2196	2	2	0.275295978343213	0.706398647742881
chr2	38976596	38979771	3176	*	3176	2	2	0.43872996712998	0.706568583062288
chr2	39011031	39012056	1026	*	1026	1	1	0.383200587578602	0.706398647742881
chr2	39102126	39103842	1717	*	1717	1	1	0.55454057467515	0.73426761994389
chr2	39345622	39350286	4665	*	4665	3	3	0.371723182687872	0.706398647742881
chr2	39350291	39352774	2484	*	2484	2	2	0.324739089403784	0.706398647742881
chr2	39662919	39665961	3043	*	3043	2	2	0.41756936717505	0.706398647742881
chr2	39694996	39695644	649	*	649	1	1	0.263360844686757	0.706398647742881
chr2	39708985	39709755	771	*	771	1	1	0.30449355882539	0.706398647742881
chr2	39739011	39739825	815	*	815	1	1	0.318757895657475	0.706398647742881
chr2	39750939	39751733	795	*	795	1	1	0.312310738112999	0.706398647742881
chr2	40678730	40680043	1314	*	1314	1	1	0.461436408721291	0.70848015039353
chr2	41607066	41607795	730	*	730	1	1	0.290933092961696	0.706398647742881
chr2	42133982	42135099	1118	*	1118	1	1	0.409355111507298	0.706398647742881
chr2	42153928	42154767	840	*	840	1	1	0.326731911472125	0.706398647742881
chr2	42160639	42161441	803	*	803	2	1	0.31489689075114	0.706398647742881
chr2	42189498	42195827	6330	*	6330	6	6	0.0761971908362692	0.706398647742881
chr2	42272846	42275251	2406	*	2406	1	1	0.677981049901654	0.775866482286819
chr2	42274894	42279610	4717	*	4717	2	2	0.648472815900877	0.765739362905593
chr2	42279816	42281188	1373	*	1373	3	3	0.027404839738836	0.706398647742881
chr2	42280806	42282523	1718	*	1718	2	2	0.193310863359406	0.706398647742881
chr2	42282719	42283766	1048	*	1048	1	1	0.389558411198736	0.706398647742881
chr2	42325329	42326994	1666	*	1666	3	3	0.0443536255737256	0.706398647742881
chr2	42327477	42330936	3460	*	3460	4	4	0.0801768735593363	0.706398647742881
chr2	42332399	42334218	1820	*	1820	1	1	0.575633852247894	0.741282372208597
chr2	42345086	42345746	661	*	661	1	1	0.267512288979546	0.706398647742881
chr2	42354955	42357356	2402	*	2402	2	2	0.310726962619191	0.706398647742881
chr2	42359085	42361478	2394	*	2394	2	2	0.309356419254398	0.706398647742881
chr2	42368136	42370834	2699	*	2699	2	2	0.361080858725446	0.706398647742881
chr2	42374240	42375716	1477	*	1477	1	1	0.50123348787534	0.717813016704648
chr2	42477114	42478147	1034	*	1034	1	1	0.385520148921263	0.706398647742881
chr2	42586675	42589483	2809	*	2809	2	2	0.379393965175425	0.706398647742881
chr2	42647374	42648141	768	*	768	1	1	0.303510184028109	0.706398647742881
chr2	42672780	42673854	1075	*	1075	1	1	0.397271695865239	0.706398647742881
chr2	42740675	42741541	867	*	867	1	1	0.33523904551895	0.706398647742881
chr2	42794591	42797315	2725	*	2725	2	2	0.365428455509855	0.706398647742881
chr2	42810560	42811459	900	*	900	1	1	0.345490813176587	0.706398647742881
chr2	43036031	43039358	3328	*	3328	3	3	0.205006066478402	0.706398647742881
chr2	43056601	43057469	869	*	869	2	2	0.0636054256992598	0.706398647742881
chr2	43081072	43082305	1234	*	1234	1	1	0.440757671860729	0.706568583062288
chr2	43101825	43102933	1109	*	1109	1	1	0.406846233612654	0.706398647742881
chr2	43102531	43103283	753	*	753	1	1	0.298572414815516	0.706398647742881
chr2	43105942	43107929	1988	*	1988	3	3	0.0676694248637151	0.706398647742881
chr2	43123414	43124219	806	*	806	1	1	0.315864188643691	0.706398647742881
chr2	43131208	43132405	1198	*	1198	1	1	0.431195000250726	0.706398647742881
chr2	43132048	43132549	502	*	502	1	1	0.210554971166338	0.706398647742881
chr2	43132238	43134933	2696	*	2696	2	2	0.36057848803373	0.706398647742881
chr2	43134735	43135962	1228	*	1228	1	1	0.439175131250684	0.706568583062288
chr2	43148403	43149074	672	*	672	1	1	0.271297223527322	0.706398647742881
chr2	43148908	43155317	6410	*	6410	3	3	0.575554907198566	0.741282372208597
chr2	43155191	43156196	1006	*	1006	1	1	0.377363304533599	0.706398647742881
chr2	43158165	43159961	1797	*	1797	2	2	0.206705160653124	0.706398647742881
chr2	43180441	43181155	715	*	715	1	1	0.285906158377797	0.706398647742881
chr2	43185291	43190121	4831	*	4831	4	4	0.190105963319417	0.706398647742881
chr2	43198657	43199408	752	*	752	3	3	0.00556579053962836	0.706398647742881
chr2	43200672	43201817	1146	*	1146	2	2	0.101795957844482	0.706398647742881
chr2	43201476	43203295	1820	*	1820	1	1	0.575633852247894	0.741282372208597
chr2	43244672	43246626	1955	*	1955	2	2	0.233748236665309	0.706398647742881
chr2	43258730	43260933	2204	*	2204	4	4	0.0205906284128299	0.706398647742881
chr2	43265232	43266602	1371	*	1371	1	1	0.475701855283477	0.711650584207671
chr2	43266375	43267357	983	*	983	2	2	0.0786421089880025	0.706398647742881
chr2	43267979	43270494	2516	*	2516	2	2	0.330187403323658	0.706398647742881
chr2	43270285	43271169	885	*	885	1	1	0.340850665915357	0.706398647742881
chr2	43273069	43274191	1123	*	1123	1	1	0.410744344307965	0.706398647742881
chr2	43274097	43274776	680	*	680	1	1	0.274037613282171	0.706398647742881
chr2	43301485	43302607	1123	*	1123	1	1	0.410744344307965	0.706398647742881
chr2	43302525	43303912	1388	*	1388	1	1	0.47988285028256	0.712624127868661
chr2	43309008	43312455	3448	*	3448	1	1	0.802869977223694	0.835598245212153
chr2	43312169	43314821	2653	*	2653	1	1	0.713344334859342	0.789668548223391
chr2	43332893	43333506	614	*	614	1	1	0.251117586834011	0.706398647742881
chr2	43333108	43335273	2166	*	2166	1	1	0.63944579585117	0.762200916983347
chr2	43337614	43338343	730	*	730	2	2	0.0468137999775217	0.706398647742881
chr2	43354462	43356444	1983	*	1983	2	2	0.238564911729439	0.706398647742881
chr2	43356284	43362369	6086	*	6086	2	2	0.778063186960763	0.820739660260604
chr2	43362396	43363990	1595	*	1595	1	1	0.528195807585282	0.725080536449874
chr2	43364196	43365253	1058	*	1058	2	2	0.0890742785523315	0.706398647742881
chr2	43367154	43368124	971	*	971	1	1	0.367014816327137	0.706398647742881
chr2	43383829	43388030	4202	*	4202	5	5	0.0480136802769533	0.706398647742881
chr2	43389164	43390976	1813	*	1813	1	1	0.574232508528005	0.741174385058526
chr2	43394343	43399101	4759	*	4759	2	2	0.653216480934059	0.767461365466914
chr2	43398866	43399844	979	*	979	1	1	0.3693952465496	0.706398647742881
chr2	43410444	43413537	3094	*	3094	2	2	0.425732491373382	0.706398647742881
chr2	43413324	43415052	1729	*	1729	2	2	0.195169363188381	0.706398647742881
chr2	43415839	43416528	690	*	690	1	1	0.277448612738449	0.706398647742881
chr2	43418248	43423624	5377	*	5377	3	3	0.459227579016121	0.707991461016115
chr2	43424763	43425290	528	*	528	1	1	0.220162877933686	0.706398647742881
chr2	43424896	43426285	1390	*	1390	1	1	0.480372534905902	0.712747763572772
chr2	43425998	43428674	2677	*	2677	2	2	0.357393395490915	0.706398647742881
chr2	43428304	43429321	1018	*	1018	1	1	0.380872270269713	0.706398647742881
chr2	43439467	43440505	1039	*	1039	1	1	0.386965443007606	0.706398647742881
chr2	43444242	43456890	12649	*	12649	11	10	0.0673722792982976	0.706398647742881
chr2	43456479	43457600	1122	*	1122	1	1	0.410466759398908	0.706398647742881
chr2	43477644	43479277	1634	*	1634	1	1	0.536782656761355	0.727964454618988
chr2	43480739	43484938	4200	*	4200	1	1	0.861662427163639	0.877295476751136
chr2	43493022	43494562	1541	*	1541	1	1	0.516042916479109	0.721524236917688
chr2	43495417	43497019	1603	*	1603	3	3	0.0403554825661088	0.706398647742881
chr2	43502629	43505090	2462	*	2462	2	2	0.320986589559524	0.706398647742881
chr2	43521053	43522081	1029	*	1029	2	2	0.0849932823902479	0.706398647742881
chr2	43532098	43533240	1143	*	1143	1	1	0.41626867667255	0.706398647742881
chr2	43538589	43539953	1365	*	1365	1	1	0.4742181995156	0.71135639584576
chr2	43540077	43541404	1328	*	1328	1	1	0.464975761607905	0.708944729955939
chr2	43567492	43574601	7110	*	7110	2	2	0.845602505785947	0.864835455070089
chr2	43576042	43578478	2437	*	2437	3	3	0.10745295735425	0.706398647742881
chr2	43595298	43596695	1398	*	1398	1	1	0.48232666741048	0.71308308977663
chr2	43598460	43599741	1282	*	1282	1	1	0.453258288190881	0.706916155386735
chr2	43613814	43614563	750	*	750	1	1	0.297580668127702	0.706398647742881
chr2	43614239	43615416	1178	*	1178	1	1	0.425811928032946	0.706398647742881
chr2	43650514	43651513	1000	*	1000	1	1	0.375601370920387	0.706398647742881
chr2	43651160	43652769	1610	*	1610	1	1	0.531517120098342	0.726158285755155
chr2	43653548	43654859	1312	*	1312	2	2	0.127000893868535	0.706398647742881
chr2	43682769	43683676	908	*	908	1	1	0.347952187454186	0.706398647742881
chr2	43689535	43690361	827	*	827	1	1	0.322597141271396	0.706398647742881
chr2	43690116	43690905	790	*	790	1	1	0.310689437629837	0.706398647742881
chr2	43709709	43710410	702	*	702	2	2	0.0436612720650121	0.706398647742881
chr2	43743439	43745346	1908	*	1908	2	2	0.225676471964151	0.706398647742881
chr2	43744895	43745892	998	*	998	1	1	0.375012952432076	0.706398647742881
chr2	43822126	43824609	2484	*	2484	3	3	0.112048119496842	0.706398647742881
chr2	43861478	43862914	1437	*	1437	3	3	0.0307456520764751	0.706398647742881
chr2	44000838	44002508	1671	*	1671	1	1	0.544784644756359	0.731043153860291
chr2	44221953	44224363	2411	*	2411	1	1	0.678738458111949	0.776129682224698
chr2	44313689	44315404	1716	*	1716	1	1	0.554330728892808	0.734127810544358
chr2	44394307	44395969	1663	*	1663	2	2	0.184054478650066	0.706398647742881
chr2	44395658	44397627	1970	*	1970	2	2	0.236327948877797	0.706398647742881
chr2	44501645	44503489	1845	*	1845	1	1	0.580601105962554	0.742359828307282
chr2	44505966	44506863	898	*	898	1	1	0.344874019211386	0.706398647742881
chr2	44513225	44513997	773	*	773	1	1	0.305148370553601	0.706398647742881
chr2	44513699	44514353	655	*	655	1	1	0.265439499616651	0.706398647742881
chr2	44515729	44517381	1653	*	1653	1	1	0.540909201605393	0.729786569593966
chr2	44517718	44518604	887	*	887	3	3	0.00871978627748027	0.706398647742881
chr2	44518632	44519787	1156	*	1156	3	3	0.0176071175218375	0.706398647742881
chr2	44519364	44520834	1471	*	1471	2	2	0.152332650280873	0.706398647742881
chr2	44553334	44555653	2320	*	2320	2	2	0.296654195845833	0.706398647742881
chr2	44587730	44590509	2780	*	2780	1	1	0.729987297519881	0.796682753057579
chr2	45235635	45236852	1218	*	1218	1	1	0.436527605612928	0.706398647742881
chr2	45240530	45241882	1353	*	1353	1	1	0.471238280778353	0.710923970125265
chr2	45396844	45397798	955	*	955	1	1	0.362226964753526	0.706398647742881
chr2	45837150	45839362	2213	*	2213	1	1	0.647339129544707	0.765141271152742
chr2	45839430	45840257	828	*	828	1	1	0.322916100064531	0.706398647742881
chr2	45870209	45871288	1080	*	1080	1	1	0.398689349596453	0.706398647742881
chr2	45876456	45880407	3952	*	3952	1	1	0.844523201140434	0.86407805210033
chr2	45900788	45902818	2031	*	2031	2	2	0.246832605401225	0.706398647742881
chr2	45902511	45903890	1380	*	1380	1	1	0.477919492766407	0.712511223621286
chr2	45918083	45919423	1341	*	1341	2	2	0.131543783608106	0.706398647742881
chr2	45919119	45919849	731	*	731	1	1	0.291266960942922	0.706398647742881
chr2	45998000	45998902	903	*	903	3	3	0.0091498936164347	0.706398647742881
chr2	46048351	46050209	1859	*	1859	1	1	0.583357327716664	0.743444758977239
chr2	46050378	46051128	751	*	751	1	1	0.297911406062274	0.706398647742881
chr2	46087679	46088704	1026	*	1026	3	3	0.0128681004827577	0.706398647742881
chr2	46136278	46136983	706	*	706	1	1	0.282872907284201	0.706398647742881
chr2	46162902	46163736	835	*	835	1	1	0.325144610437016	0.706398647742881
chr2	46165441	46167332	1892	*	1892	1	1	0.589782680836027	0.745595907942655
chr2	46191255	46191870	616	*	616	1	1	0.251822651457658	0.706398647742881
chr2	46345626	46346429	804	*	804	1	1	0.315219475248802	0.706398647742881
chr2	46414037	46414858	822	*	822	1	1	0.32100009207633	0.706398647742881
chr2	46455962	46457924	1963	*	1963	1	1	0.603272971037985	0.750720076918345
chr2	46513169	46514384	1216	*	1216	1	1	0.435996602566047	0.706398647742881
chr2	46523171	46528320	5150	*	5150	4	4	0.220463135513266	0.706398647742881
chr2	46528072	46528974	903	*	903	1	1	0.34641491547378	0.706398647742881
chr2	46529815	46530644	830	*	830	1	1	0.323553567171107	0.706398647742881
chr2	46530704	46531404	701	*	701	1	1	0.281182203987892	0.706398647742881
chr2	46532605	46533463	859	*	859	1	1	0.33272968120144	0.706398647742881
chr2	46533072	46535704	2633	*	2633	5	5	0.00828272722076673	0.706398647742881
chr2	46536549	46537309	761	*	761	1	1	0.301210232359607	0.706398647742881
chr2	46538589	46539345	757	*	757	1	1	0.299892565910326	0.706398647742881
chr2	46541187	46543316	2130	*	2130	2	2	0.263908954403702	0.706398647742881
chr2	46543172	46543965	794	*	794	1	1	0.311986783375568	0.706398647742881
chr2	46552452	46553146	695	*	695	2	2	0.0428860397622971	0.706398647742881
chr2	46556205	46557311	1107	*	1107	1	1	0.406287259543368	0.706398647742881
chr2	46556953	46559617	2665	*	2665	3	3	0.130412511680004	0.706398647742881
chr2	46560853	46562073	1221	*	1221	1	1	0.437323172954902	0.706398647742881
chr2	46561837	46564108	2272	*	2272	2	2	0.288394997499398	0.706398647742881
chr2	46564110	46564680	571	*	571	1	1	0.235796947238862	0.706398647742881
chr2	46717778	46718525	748	*	748	1	1	0.296918724775856	0.706398647742881
chr2	46768282	46772195	3914	*	3914	5	4	0.11211770787239	0.706398647742881
chr2	46795406	46797871	2466	*	2466	2	2	0.321669257256015	0.706398647742881
chr2	46842868	46845628	2761	*	2761	1	1	0.727560284107414	0.795674241406631
chr2	46924919	46927964	3046	*	3046	1	1	0.761780629946717	0.811157174136653
chr2	47006947	47007921	975	*	975	1	1	0.368206152540417	0.706398647742881
chr2	47007658	47009165	1508	*	1508	2	2	0.158361865067329	0.706398647742881
chr2	47072375	47076412	4038	*	4038	3	3	0.292603659080899	0.706398647742881
chr2	47081072	47082569	1498	*	1498	2	2	0.156727922586958	0.706398647742881
chr2	47100082	47101196	1115	*	1115	3	3	0.0160215993993343	0.706398647742881
chr2	47108087	47108961	875	*	875	2	2	0.0643701249565867	0.706398647742881
chr2	47108600	47110467	1868	*	1868	1	1	0.585119612051169	0.744102211500351
chr2	47136357	47137794	1438	*	1438	1	1	0.491987649229174	0.714306191127051
chr2	47140498	47141802	1305	*	1305	1	1	0.459148756165002	0.707910047213241
chr2	47141631	47144450	2820	*	2820	2	2	0.381213250692456	0.706398647742881
chr2	47166480	47170682	4203	*	4203	2	2	0.586207853534731	0.744208108369031
chr2	47198228	47198970	743	*	743	1	1	0.295261135986269	0.706398647742881
chr2	47208313	47215359	7047	*	7047	3	3	0.638955165879358	0.762101721547669
chr2	47215525	47216687	1163	*	1163	1	1	0.421741217853154	0.706398647742881
chr2	47242930	47244639	1710	*	1710	2	2	0.191960673062257	0.706398647742881
chr2	47253728	47254801	1074	*	1074	3	3	0.0145200166594498	0.706398647742881
chr2	47259930	47263678	3749	*	3749	2	2	0.524698921457236	0.724137914486194
chr2	47282450	47286773	4324	*	4324	1	1	0.869509939560394	0.88288265883061
chr2	47293146	47293971	826	*	826	1	1	0.322278032224044	0.706398647742881
chr2	47294838	47301549	6712	*	6712	1	1	0.95762199117657	0.959262984199899
chr2	47301587	47302627	1041	*	1041	2	2	0.086674939573856	0.706398647742881
chr2	47302381	47305379	2999	*	2999	1	1	0.756448751256384	0.808702107426003
chr2	47400729	47405040	4312	*	4312	1	1	0.868770374638652	0.882350598480427
chr2	47418406	47419522	1117	*	1117	1	1	0.409076872162333	0.706398647742881
chr2	47419281	47420413	1133	*	1133	1	1	0.413513014913975	0.706398647742881
chr2	47498648	47501018	2371	*	2371	1	1	0.672628957210019	0.774289062988961
chr2	47501457	47502199	743	*	743	1	1	0.295261135986269	0.706398647742881
chr2	47536527	47539277	2751	*	2751	2	2	0.369764527807632	0.706398647742881
chr2	47561138	47562196	1059	*	1059	2	2	0.0892160279331519	0.706398647742881
chr2	47571010	47574867	3858	*	3858	1	1	0.83748548060706	0.85872483465571
chr2	47580926	47583076	2151	*	2151	1	1	0.636889644407329	0.761353379874968
chr2	47595229	47598602	3374	*	3374	3	3	0.210508885056046	0.706398647742881
chr2	47629137	47631673	2537	*	2537	2	2	0.333756135785421	0.706398647742881
chr2	47747691	47749014	1324	*	1324	2	2	0.128876153132049	0.706398647742881
chr2	47978909	47979896	988	*	988	1	1	0.372062531857126	0.706398647742881
chr2	48008914	48012288	3375	*	3375	2	2	0.469581643920715	0.710449226074159
chr2	48130773	48135226	4454	*	4454	3	3	0.345157042663962	0.706398647742881
chr2	48333368	48334135	768	*	768	1	1	0.303510184028109	0.706398647742881
chr2	48340384	48341246	863	*	863	1	1	0.333985545185839	0.706398647742881
chr2	48540295	48543643	3349	*	3349	2	2	0.465608402621383	0.709020167197988
chr2	48646966	48648063	1098	*	1098	3	3	0.0153888290089047	0.706398647742881
chr2	48698093	48699165	1073	*	1073	1	1	0.396703698978212	0.706398647742881
chr2	48708018	48708793	776	*	776	1	1	0.306129432393382	0.706398647742881
chr2	48710126	48711293	1168	*	1168	1	1	0.423101317776278	0.706398647742881
chr2	48756589	48758781	2193	*	2193	3	3	0.0848614112013769	0.706398647742881
chr2	48941597	48942642	1046	*	1046	2	2	0.0873785758461811	0.706398647742881
chr2	48942399	48943563	1165	*	1165	1	1	0.422285642189255	0.706398647742881
chr2	53994152	53995816	1665	*	1665	1	1	0.543496479054766	0.730651288688011
chr2	54086747	54087294	548	*	548	1	1	0.2274739311428	0.706398647742881
chr2	54188183	54189381	1199	*	1199	2	2	0.109683939288893	0.706398647742881
chr2	54190086	54190773	688	*	688	1	1	0.276767697414136	0.706398647742881
chr2	54341836	54343644	1809	*	1809	2	2	0.208748498129153	0.706398647742881
chr2	54681997	54685455	3459	*	3459	4	4	0.0801122105717331	0.706398647742881
chr2	54760371	54761170	800	*	800	1	1	0.313928225198544	0.706398647742881
chr2	54782505	54783260	756	*	756	1	1	0.299562761255004	0.706398647742881
chr2	54783965	54788816	4852	*	4852	1	1	0.898239006808518	0.906248904823279
chr2	54795995	54797768	1774	*	1774	2	2	0.202794828123569	0.706398647742881
chr2	54892429	54895511	3083	*	3083	2	2	0.423976873504757	0.706398647742881
chr2	54897348	54898034	687	*	687	2	2	0.0420064847607909	0.706398647742881
chr2	54899450	54902286	2837	*	2837	1	1	0.737139381026299	0.799729106917872
chr2	54949609	54951478	1870	*	1870	2	2	0.219165396180843	0.706398647742881
chr2	55236972	55238152	1181	*	1181	1	1	0.426622624852802	0.706398647742881
chr2	55274419	55279219	4801	*	4801	1	1	0.895765190246598	0.904273267606738
chr2	55338323	55340228	1906	*	1906	2	2	0.225333421331142	0.706398647742881
chr2	55339768	55340294	527	*	527	3	3	0.00207024279524259	0.701820906593418
chr2	55339844	55340841	998	*	998	3	3	0.0119569467120724	0.706398647742881
chr2	55347750	55348353	604	*	604	1	1	0.247582284640755	0.706398647742881
chr2	55449741	55450303	563	*	563	1	1	0.23291220519888	0.706398647742881
chr2	55449929	55451686	1758	*	1758	1	1	0.563059710557558	0.7369573849489
chr2	55458086	55461353	3268	*	3268	1	1	0.785429692922931	0.825007132975014
chr2	55495065	55498082	3018	*	3018	2	2	0.413546288786409	0.706398647742881
chr2	55497939	55498759	821	*	821	1	1	0.320680230695501	0.706398647742881
chr2	55508423	55510646	2224	*	2224	1	1	0.649161410372294	0.76594003673673
chr2	55745667	55748261	2595	*	2595	1	1	0.705406109062236	0.786184859158615
chr2	55842300	55846447	4148	*	4148	5	4	0.130460776429144	0.706398647742881
chr2	55846541	55847063	523	*	523	1	1	0.218324329081949	0.706398647742881
chr2	56149928	56151530	1603	*	1603	2	2	0.17403350684602	0.706398647742881
chr2	58272280	58275151	2872	*	2872	1	1	0.741436811812291	0.801426634750021
chr2	58467399	58469112	1714	*	1714	1	1	0.553910740720864	0.733848693228515
chr2	58654614	58656570	1957	*	1957	3	3	0.0652227749405805	0.706398647742881
chr2	60639571	60640355	785	*	785	3	3	0.00625969587782171	0.706398647742881
chr2	60640045	60641220	1176	*	1176	3	2	0.106241178081378	0.706398647742881
chr2	60707286	60707967	682	*	682	1	1	0.274721098950914	0.706398647742881
chr2	60757137	60758751	1615	*	1615	1	1	0.532619020404245	0.7263198431922
chr2	60758472	60759478	1007	*	1007	2	2	0.0819366363064225	0.706398647742881
chr2	60775761	60782525	6765	*	6765	8	7	0.0393348783921784	0.706398647742881
chr2	60829814	60830987	1174	*	1174	2	2	0.105943213133861	0.706398647742881
chr2	60982999	60984501	1503	*	1503	2	2	0.15754449297121	0.706398647742881
chr2	61107452	61111158	3707	*	3707	1	1	0.825507238908936	0.850264577363844
chr2	61111559	61112500	942	*	942	1	1	0.358310181846538	0.706398647742881
chr2	61292406	61294141	1736	*	1736	3	2	0.196353213585317	0.706398647742881
chr2	61371293	61373328	2036	*	2036	2	2	0.247694435618418	0.706398647742881
chr2	61403280	61405978	2699	*	2699	2	2	0.361080858725446	0.706398647742881
chr2	61407002	61408101	1100	*	1100	1	1	0.404326698776059	0.706398647742881
chr2	61652821	61653530	710	*	710	1	1	0.28422260629314	0.706398647742881
chr2	61692469	61693319	851	*	851	1	1	0.330210844442395	0.706398647742881
chr2	61695812	61696612	801	*	801	1	1	0.314251265797613	0.706398647742881
chr2	61739606	61740341	736	*	736	1	1	0.292933944275813	0.706398647742881
chr2	61739938	61740441	504	*	504	1	1	0.211298225050205	0.706398647742881
chr2	61740064	61741076	1013	*	1013	1	1	0.379412610881406	0.706398647742881
chr2	61762479	61767230	4752	*	4752	4	4	0.182803493526025	0.706398647742881
chr2	61897538	61899107	1570	*	1570	1	1	0.52260787885995	0.723676379259306
chr2	61921060	61922659	1600	*	1600	1	1	0.529305519820782	0.725331480547208
chr2	62080386	62082866	2481	*	2481	1	1	0.689157011798491	0.780326126369476
chr2	62132174	62133730	1557	*	1557	1	1	0.519676050142404	0.722827060474185
chr2	62421882	62425915	4034	*	4034	2	2	0.564021348536156	0.737270772279658
chr2	62446259	62446963	705	*	705	1	1	0.282535085055614	0.706398647742881
chr2	62481092	62481863	772	*	772	1	1	0.304821041788056	0.706398647742881
chr2	62518563	62519613	1051	*	1051	1	1	0.390420294402013	0.706398647742881
