#HGSerous_270_IP Enhancers
#Created from /media/Data01/Marcos/MTF/histologies/RoseRes/HGSerous_270_IP_12KB_STITCHED_TSS_DISTAL_ENHANCER_REGION_MAP.txt
#Ranked by HGSerous_270_IP.nodup.bam
#Using cutoff of 12522.258 for Super-Enhancers
#Created on Oct 24 2018 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	HGSerous_270_IP.nodup.bam	HGSerous_270_Input.nodup.bam	enhancerRank	isSuper
1_Peak_12234_lociStitched	chr3	86140318	86142942	1	2625	3355.8336	314.3552	5505	0
1_Peak_23468_lociStitched	chr6	45574761	45579942	1	5182	3364.0233	322.7763	5506	0
1_Peak_11971_lociStitched	chr5	19801729	19804271	1	2543	3393.0616	354.1006	5507	0
1_Peak_6827_lociStitched	chr2	171626037	171628221	1	2185	3363.5784	325.416	5508	0
5_Peak_39116_lociStitched	chr2	121932689	121963713	5	5798	6688.7744	3651.5248	5509	0
2_Peak_35080_lociStitched	chr12	57628340	57637941	2	3161	4264.7642	1227.9679	5510	0
3_Peak_59806_lociStitched	chr2	30561570	30571025	3	2479	3960.6995	924.699	5511	0
4_Peak_41290_lociStitched	chr2	169203333	169226364	4	4795	6038.7282	3003.2424	5512	0
2_Peak_11850_lociStitched	chr18	60704789	60709653	2	3062	3500.1344	465.4848	5513	0
1_Peak_14983_lociStitched	chr9	14782199	14784653	1	2455	3608.3616	574.4814	5514	0
3_Peak_51779_lociStitched	chr6	25192533	25197452	3	4415	3524.4635	491.4081	5515	0
1_Peak_10492_lociStitched	chr11	65559328	65562342	1	3015	3463.3874	430.7006	5516	0
1_Peak_5376_lociStitched	chr2	64835998	64837360	1	1363	3165.288	133.2036	5517	0
4_Peak_24442_lociStitched	chr6	160248418	160258476	4	5009	3810.9762	780.5008	5518	0
1_Peak_9965_lociStitched	chr2	165682079	165684276	1	2198	3305.1668	277.4811	5519	0
5_Peak_20795_lociStitched	chr2	20682160	20717417	5	4811	6811.6524	3786.6018	5520	0
1_Peak_12629_lociStitched	chr7	133334238	133336574	1	2337	3475.968	451.5488	5521	0
3_Peak_44321_lociStitched	chr12	38981006	38996439	3	4061	5270.3695	2247.0448	5522	0
5_Peak_88928_lociStitched	chr5	125035572	125056370	5	4177	4540.2034	1518.254	5523	0
2_Peak_14147_lociStitched	chr21	46136738	46144319	2	2333	3553.9728	532.1862	5524	0
4_Peak_45089_lociStitched	chr4	9687249	9709848	4	4020	5387.6016	2366.1153	5525	0
1_Peak_11087_lociStitched	chr10	123871690	123873800	1	2111	3301.517	280.208	5526	0
2_Peak_17056_lociStitched	chr9	87324242	87328486	2	3893	3357.8528	336.5492	5527	0
1_Peak_8024_lociStitched	chr7	93220245	93222641	1	2397	3269.342	248.2256	5528	0
4_Peak_14618_lociStitched	chr12	122943515	122952800	4	3808	3635.0775	616.524	5529	0
2_Peak_17503_lociStitched	chr9	79029244	79033349	2	4009	3295.0835	277.498	5530	0
4_Peak_21950_lociStitched	chr2	9893618	9910618	4	4752	4863.7	1846.2	5531	0
2_Peak_10727_lociStitched	chrX	41124697	41136685	2	3069	4276.1196	1258.74	5532	0
1_Peak_13686_lociStitched	chr7	50879250	50882559	1	3310	3263.0049	245.8587	5533	0
7_Peak_78288_lociStitched	chr17	35125341	35137762	7	4241	4100.1721	1083.1112	5534	0
9_Peak_46545_lociStitched	chr4	159707759	159743198	9	5952	5794.2765	2778.4176	5535	0
3_Peak_36945_lociStitched	chr2	118374536	118381296	3	2707	3698.396	682.76	5536	0
1_Peak_17487_lociStitched	chr2	231600812	231604804	1	3993	3302.1824	286.6256	5537	0
7_Peak_43627_lociStitched	chr4	185713648	185742190	7	4955	5340.2082	2326.173	5538	0
1_Peak_8477_lociStitched	chr2	225349295	225351433	1	2139	3183.482	169.971	5539	0
1_Peak_10670_lociStitched	chr5	179221963	179224054	1	2092	3197.3481	184.008	5540	0
3_Peak_13832_lociStitched	chr21	27334571	27340676	3	3247	3559.8255	547.008	5541	0
2_Peak_23796_lociStitched	chr6	108311822	108325022	2	3450	4279.44	1268.52	5542	0
3_Peak_15325_lociStitched	chr2	124477466	124490888	3	4684	4550.058	1539.5034	5543	0
3_Peak_30880_lociStitched	chr7	80447356	80458592	3	5150	4041.5892	1031.4648	5544	0
4_Peak_82465_lociStitched	chr19	47653701	47661844	4	4246	3784.0521	775.2136	5545	0
3_Peak_24723_lociStitched	chr17	74180995	74195112	3	5042	4984.7127	1976.38	5546	0
4_Peak_32674_lociStitched	chr4	17029755	17040880	4	4735	3784.725	776.525	5547	0
5_Peak_51863_lociStitched	chr1	81834833	81849167	5	5950	4417.7388	1410.4656	5548	0
2_Peak_17071_lociStitched	chr11	15885455	15889007	2	3405	3322.1856	318.2592	5549	0
5_Peak_42574_lociStitched	chr10	81070315	81091584	5	5316	4749.3677	1746.1849	5550	0
5_Peak_73396_lociStitched	chr5	159713452	159721162	5	4626	3498.027	495.753	5551	0
Peak_8813	chr19	17402828	17404549	1	1722	3252.8621	251.266	5552	0
1_Peak_13492_lociStitched	chr1	94452927	94456262	1	3336	3394.363	392.863	5553	0
4_Peak_27464_lociStitched	chr8	56818775	56852650	4	4095	7527.025	4525.7	5554	0
5_Peak_46872_lociStitched	chrX	129215857	129233468	5	3829	3909.642	908.7276	5555	0
7_Peak_40442_lociStitched	chr4	100557294	100587353	7	5508	5275.3545	2275.4663	5556	0
3_Peak_17825_lociStitched	chr21	29166133	29170819	3	4429	3350.49	351.45	5557	0
2_Peak_31240_lociStitched	chr15	75510432	75513287	2	2773	3255.271	256.379	5558	0
2_Peak_43680_lociStitched	chr8	54433456	54437759	2	3335	3576.2233	579.1838	5559	0
3_Peak_24417_lociStitched	chr4	156682604	156695650	3	5677	4042.9554	1047.5938	5560	0
2_Peak_57772_lociStitched	chr7	102746484	102755300	2	3232	3883.448	888.6528	5561	0
2_Peak_32860_lociStitched	chr4	2926001	2933596	2	3258	4250.9215	1257.732	5562	0
5_Peak_25099_lociStitched	chr4	119880093	119893931	5	5480	3996.4144	1006.0226	5563	0
2_Peak_14437_lociStitched	chr6	7343960	7348882	2	3063	3429.1574	439.0424	5564	0
1_Peak_13427_lociStitched	chr8	125976869	125979307	1	2439	3349.5682	361.5554	5565	0
1_Peak_10740_lociStitched	chr14	34608239	34610110	1	1872	3204.6488	218.1586	5566	0
3_Peak_10888_lociStitched	chr4	183783213	183787764	3	3257	3457.8498	471.4836	5567	0
4_Peak_47954_lociStitched	chr2	45500451	45519209	4	5219	5117.1824	2130.9088	5568	0
3_Peak_64182_lociStitched	chr7	92324476	92328558	3	3503	3521.9496	540.4568	5569	0
2_Peak_45349_lociStitched	chr5	1314970	1317451	2	2365	3369.9423	388.7727	5570	0
1_Peak_15512_lociStitched	chr7	73939246	73942951	1	3706	3404.5245	423.852	5571	0
4_Peak_58839_lociStitched	chr2	43186006	43214965	4	3963	5942.3868	2962.5057	5572	0
2_Peak_38276_lociStitched	chr9	128453576	128459083	2	3418	3443.5271	463.6894	5573	0
2_Peak_22883_lociStitched	chr1	232426709	232429488	2	2655	3327.8525	350.154	5574	0
1_Peak_17332_lociStitched	chr6	8905013	8908414	1	3402	3290.4675	313.2321	5575	0
1_Peak_7371_lociStitched	chr17	2878593	2879884	1	1292	3213.9445	236.7694	5576	0
3_Peak_72653_lociStitched	chr1	162176937	162186485	3	3747	4382.532	1405.4656	5577	0
5_Peak_48687_lociStitched	chr1	172934501	172946215	5	5280	4382.2074	1405.68	5578	0
1_Peak_6938_lociStitched	chr3	146186470	146188651	1	2182	3126.2454	149.8347	5579	0
2_Peak_25666_lociStitched	chr1	185225982	185228166	2	1955	3191.916	215.5608	5580	0
2_Peak_41778_lociStitched	chr3	36999786	37007607	2	3170	3951.1692	975.2787	5581	0
2_Peak_14413_lociStitched	chr20	11209385	11215503	2	3023	4142.4978	1167.3144	5582	0
1_Peak_17969_lociStitched	chr14	68603697	68607637	1	3941	3417.556	442.462	5583	0
1_Peak_13255_lociStitched	chr4	6992742	6994982	1	2241	3385.76	412.16	5584	0
3_Peak_34205_lociStitched	chr21	40156638	40161890	3	3850	3385.9644	412.8072	5585	0
2_Peak_24058_lociStitched	chrX	38256920	38267384	2	3853	4040.1504	1067.328	5586	0
1_Peak_12991_lociStitched	chr2	85184113	85187394	1	3282	3228.1759	255.918	5587	0
3_Peak_51528_lociStitched	chr12	89507169	89521183	3	3996	4544.7402	1573.7722	5588	0
2_Peak_53767_lociStitched	chr3	32149561	32158700	2	3041	4241.4099	1271.2349	5589	0
3_Peak_37545_lociStitched	chr2	29739795	29743621	3	3590	3369.5582	401.3474	5590	0
4_Peak_21478_lociStitched	chr1	229141797	229163875	4	5008	5119.8882	2152.605	5591	0
3_Peak_17181_lociStitched	chr6	16769083	16783729	3	4360	4822.9278	1857.1128	5592	0
1_Peak_5258_lociStitched	chr17	56708444	56710249	1	1806	3096.4775	131.765	5593	0
3_Peak_45217_lociStitched	chr17	81146124	81152056	3	4523	3774.5316	810.3112	5594	0
1_Peak_8570_lociStitched	chr10	102801890	102803824	1	1935	3117.0278	153.3662	5595	0
1_Peak_8077_lociStitched	chr16	3108169	3110404	1	2236	3224.4345	261.7185	5596	0
6_Peak_28895_lociStitched	chr21	43018758	43035817	6	4788	4363.6922	1402.2498	5597	0
2_Peak_14980_lociStitched	chr4	8473259	8484181	2	3473	4709.5664	1748.6122	5598	0
3_Peak_35468_lociStitched	chr20	8030508	8040922	3	3936	4899.787	1939.0868	5599	0
1_Peak_18351_lociStitched	chr18	13500042	13503260	1	3219	3414.9416	454.7034	5600	0
3_Peak_26708_lociStitched	chr14	104467587	104486880	3	5255	4445.1072	1485.561	5601	0
8_Peak_46700_lociStitched	chr6	160295256	160317424	8	6269	4588.776	1631.5648	5602	0
3_Peak_22037_lociStitched	chr3	94123772	94132578	3	3726	3824.4458	867.391	5603	0
3_Peak_36767_lociStitched	chr2	15942673	15951744	3	4491	3822.5194	866.2805	5604	0
2_Peak_58153_lociStitched	chr15	99457669	99460846	2	3097	3376.1979	421.2702	5605	0
4_Peak_45444_lociStitched	chr1	15663319	15679684	4	4650	4660.752	1706.8695	5606	0
4_Peak_49348_lociStitched	chr6	11250742	11264387	4	4530	4291.3525	1338.5745	5607	0
3_Peak_16988_lociStitched	chr12	125092792	125098882	3	3806	3370.206	417.774	5608	0
2_Peak_73047_lociStitched	chr15	101227969	101235566	2	3652	3800.0194	847.8252	5609	0
1_Peak_15525_lociStitched	chr1	110521019	110523894	1	2876	3180.0375	227.9875	5610	0
2_Peak_16452_lociStitched	chr6	13990047	13992192	2	1970	3542.253	590.733	5611	0
1_Peak_12874_lociStitched	chr19	41856958	41860436	1	3479	3163.241	213.5492	5612	0
1_Peak_12807_lociStitched	chr1	145091420	145093016	1	1597	3604.2468	654.8388	5613	0
1_Peak_11689_lociStitched	chr7	107145892	107148181	1	2290	3177.5898	228.2133	5614	0
3_Peak_23161_lociStitched	chr17	62769615	62775387	3	3836	3434.9172	488.8884	5615	0
2_Peak_13014_lociStitched	chr2	43149905	43153945	2	3249	3345.928	399.96	5616	0
3_Peak_35272_lociStitched	chr12	65012758	65026654	3	3403	4493.9664	1548.0144	5617	0
1_Peak_7527_lociStitched	chr14	34528613	34530360	1	1748	3134.6421	191.2965	5618	0
7_Peak_30586_lociStitched	chr15	48573710	48592599	7	6300	4561.6935	1618.7873	5619	0
6_Peak_27484_lociStitched	chr1	172875779	172899413	6	6420	6055.0308	3112.5978	5620	0
7_Peak_20615_lociStitched	chr1	145253592	145263849	7	2977	3593.0271	651.3195	5621	0
2_Peak_19181_lociStitched	chr11	120365393	120371648	2	3378	3568.4775	629.253	5622	0
3_Peak_15545_lociStitched	chr14	95692110	95700500	3	4596	3342.576	403.559	5623	0
1_Peak_5524_lociStitched	chr19	58519998	58522384	1	2387	3150.4744	211.6382	5624	0
3_Peak_16825_lociStitched	chr7	131198016	131207419	3	3651	4898.963	1960.5255	5625	0
1_Peak_15348_lociStitched	chr12	91329062	91332115	1	3054	3190.385	252.1778	5626	0
6_Peak_63406_lociStitched	chr10	126359540	126375549	6	5022	4295.2147	1357.5632	5627	0
4_Peak_46883_lociStitched	chrX	15614451	15640370	4	5949	5538.8903	2602.2676	5628	0
1_Peak_12819_lociStitched	chr9	34270531	34272945	1	2415	3634.5184	698.1288	5629	0
2_Peak_14245_lociStitched	chr7	48667995	48678287	2	4261	4497.604	1561.2964	5630	0
2_Peak_19878_lociStitched	chr4	143011324	143018244	2	4657	3439.932	503.776	5631	0
1_Peak_14527_lociStitched	chr16	57972230	57976162	1	3933	3171.9444	236.3132	5632	0
3_Peak_32539_lociStitched	chr15	94903126	94914313	3	4463	4016.133	1080.6642	5633	0
3_Peak_67162_lociStitched	chr12	5414521	5420422	3	3255	4007.9592	1072.8018	5634	0
5_Peak_35264_lociStitched	chr11	117126079	117151871	5	5912	5681.9776	2746.848	5635	0
1_Peak_6331_lociStitched	chr8	101224751	101226419	1	1669	3116.658	182.4792	5636	0
3_Peak_11092_lociStitched	chr4	673833	678380	3	3119	3513.0122	579.2878	5637	0
5_Peak_28265_lociStitched	chr1	204522100	204548848	5	5452	5954.1048	3022.524	5638	0
4_Peak_62793_lociStitched	chr8	126649493	126673017	4	4704	6518.5004	3587.41	5639	0
1_Peak_12517_lociStitched	chr6	52719732	52721978	1	2247	3257.1492	327.916	5640	0
3_Peak_74735_lociStitched	chr2	106382427	106396624	3	3413	5071.1684	2142.3273	5641	0
6_Peak_46062_lociStitched	chr12	111866064	111883370	6	3663	4220.9334	1292.7582	5642	0
2_Peak_26269_lociStitched	chr13	90933427	90947339	2	4052	4136.0376	1208.9528	5643	0
1_Peak_9486_lociStitched	chr1	214745591	214748322	1	2732	3187.6232	260.8105	5644	0
4_Peak_43774_lociStitched	chr6	41495992	41509157	4	4283	4412.908	1486.3285	5645	0
4_Peak_29530_lociStitched	chr16	89420042	89431446	4	5658	4074.6492	1148.3828	5646	0
1_Peak_12127_lociStitched	chr12	104507878	104510792	1	2915	3143.9146	218.8414	5647	0
Peak_13936	chr17	73864899	73867261	1	2363	3216.0992	291.2346	5648	0
3_Peak_21824_lociStitched	chr5	133903958	133910677	3	4586	3508.6618	584.553	5649	0
1_Peak_14934_lociStitched	chr3	17317426	17320219	1	2794	3282.6129	358.9005	5650	0
1_Peak_9518_lociStitched	chr19	29588968	29591413	1	2446	3167.742	245.2335	5651	0
1_Peak_14895_lociStitched	chr6	143994106	143997239	1	3134	3414.97	492.8209	5652	0
3_Peak_22013_lociStitched	chr1	206748411	206757020	3	3916	3793.9863	872.0917	5653	0
8_Peak_54873_lociStitched	chr10	89982440	90013720	8	6174	5667.936	2746.384	5654	0
2_Peak_60802_lociStitched	chr12	121106443	121116075	2	2435	3750.7008	830.2784	5655	0
5_Peak_16616_lociStitched	chr10	65459627	65478015	5	4468	4392.8932	1472.8788	5656	0
2_Peak_19177_lociStitched	chr20	15792113	15799567	2	3154	4332.2648	1412.533	5657	0
3_Peak_18646_lociStitched	chr10	131554615	131570141	3	3100	4257.2292	1338.3412	5658	0
7_Peak_45380_lociStitched	chr1	168987446	168998504	7	4240	4261.7532	1343.547	5659	0
2_Peak_14957_lociStitched	chr14	46253258	46265792	2	3653	4121.1792	1203.264	5660	0
1_Peak_7435_lociStitched	chr14	24549757	24551384	1	1628	3170.2095	252.3477	5661	0
3_Peak_40783_lociStitched	chr2	156931365	156941813	3	3421	4200.096	1284.0592	5662	0
2_Peak_14944_lociStitched	chr3	176930628	176933544	2	2744	3302.6616	387.2448	5663	0
1_Peak_17323_lociStitched	chr2	62195865	62199308	1	3444	3285.9992	371.1554	5664	0
2_Peak_29780_lociStitched	chr3	149357916	149367175	2	3934	3733.2288	818.4956	5665	0
3_Peak_24885_lociStitched	chr6	122379698	122392400	3	4595	4196.7408	1285.4424	5666	0
1_Peak_17912_lociStitched	chr17	70682484	70685264	1	2781	3409.948	499.288	5667	0
2_Peak_8071_lociStitched	chr6	145297824	145310589	2	1814	4926.0135	2016.87	5668	0
1_Peak_9589_lociStitched	chr6	24359839	24361864	1	2026	3190.59	281.475	5669	0
5_Peak_26319_lociStitched	chr6	2501805	2515920	5	5053	4463.163	1554.0615	5670	0
2_Peak_15182_lociStitched	chr9	117774105	117777807	2	3584	3299.5926	390.9312	5671	0
2_Peak_23531_lociStitched	chr5	41788435	41795791	2	4739	3561.7752	654.684	5672	0
1_Peak_11849_lociStitched	chr9	14561294	14563054	1	1761	3261.984	356.576	5673	0
3_Peak_25146_lociStitched	chr7	31027628	31036835	3	5293	3761.0595	856.251	5674	0
4_Peak_67785_lociStitched	chr5	68822932	68829686	4	4750	3465.4774	561.9328	5675	0
1_Peak_20772_lociStitched	chr6	10557620	10561013	1	3394	3335.319	432.2682	5676	0
2_Peak_16430_lociStitched	chr3	124834482	124839887	2	3714	3264.62	363.216	5677	0
3_Peak_65618_lociStitched	chr1	118876363	118880413	3	3647	3215.295	314.28	5678	0
4_Peak_54388_lociStitched	chr7	46086554	46113411	4	6217	7565.6169	4665.0609	5679	0
2_Peak_21946_lociStitched	chr18	33270599	33284063	2	4286	4851.0792	1950.9336	5680	0
2_Peak_12625_lociStitched	chr12	41598567	41608038	2	3236	4004.3388	1104.3186	5681	0
11_Peak_63481_lociStitched	chr2	70237849	70275003	11	5796	6747.1664	3849.1544	5682	0
3_Peak_16086_lociStitched	chr16	67429280	67439596	3	3060	3650.8324	753.068	5683	0
2_Peak_20655_lociStitched	chr12	95804656	95818794	2	3020	4278.1588	1381.2826	5684	0
7_Peak_33443_lociStitched	chr8	101502317	101523080	7	5112	4895.9154	1999.4769	5685	0
1_Peak_11733_lociStitched	chr1	65466856	65469495	1	2640	3147.5353	252.0245	5686	0
7_Peak_32773_lociStitched	chr8	38648283	38663924	7	5234	3706.917	813.332	5687	0
Peak_13259	chr16	2539225	2542256	1	3032	3235.2894	342.1999	5688	0
1_Peak_11578_lociStitched	chr4	8452350	8454489	1	2140	3190.7463	298.6044	5689	0
2_Peak_18353_lociStitched	chr3	46436519	46447917	2	4298	4414.4454	1522.7728	5690	0
2_Peak_15785_lociStitched	chr4	89762964	89767889	2	3232	3579.9825	688.515	5691	0
Peak_11827	chr16	2517223	2519879	1	2657	3145.7664	256.5696	5692	0
5_Peak_26861_lociStitched	chrX	135257794	135268101	5	4600	3457.9985	568.9464	5693	0
1_Peak_16278_lociStitched	chr4	156714180	156717887	1	3708	3193.9512	305.8275	5694	0
1_Peak_12295_lociStitched	chr5	149400368	149403402	1	3035	3135.0322	246.9676	5695	0
1_Peak_12262_lociStitched	chr7	151547450	151549669	1	2220	3221.5442	335.069	5696	0
3_Peak_17740_lociStitched	chr17	66373507	66380124	3	4225	3401.138	516.126	5697	0
8_Peak_36557_lociStitched	chr1	192485021	192520988	8	4838	7027.9518	4143.3984	5698	0
3_Peak_10397_lociStitched	chr3	12823056	12836184	3	3053	4357.1832	1472.9616	5699	0
5_Peak_65652_lociStitched	chr1	28485746	28501257	5	4451	4718.4462	1834.9513	5700	0
Peak_6099	chr19	13927716	13929778	1	2063	3150.3236	267.6476	5701	0
3_Peak_45098_lociStitched	chr10	17008354	17030366	3	3635	6599.1976	3717.8268	5702	0
1_Peak_11478_lociStitched	chr7	63385246	63387568	1	2323	3193.2144	312.309	5703	0
1_Peak_4072_lociStitched	chr19	41168298	41169925	1	1628	3089.0222	209.3949	5704	0
3_Peak_31608_lociStitched	chr20	33296628	33308838	3	2818	4134.306	1255.188	5705	0
6_Peak_62626_lociStitched	chr8	55065117	55085289	6	4865	5424.2508	2545.7064	5706	0
3_Peak_66951_lociStitched	chr3	36948137	36954883	3	4038	3696.1334	817.6152	5707	0
2_Peak_86945_lociStitched	chr9	131390904	131398904	2	2711	3661.6	784	5708	0
2_Peak_21759_lociStitched	chr11	12378382	12384857	2	4608	3322.3225	444.8325	5709	0
3_Peak_13642_lociStitched	chr17	78865011	78876048	3	4119	4197.3711	1321.1289	5710	0
6_Peak_45951_lociStitched	chr10	123892069	123908654	6	5195	4408.293	1532.454	5711	0
3_Peak_20480_lociStitched	chr6	52453293	52460829	3	4234	3905.9088	1032.432	5712	0
3_Peak_13442_lociStitched	chr18	12014468	12039045	3	4309	6058.2305	3185.1792	5713	0
2_Peak_16093_lociStitched	chr17	61729803	61737319	2	4518	3487.424	615.5604	5714	0
2_Peak_14579_lociStitched	chr10	3870279	3878757	2	3020	4394.1474	1522.6488	5715	0
1_Peak_8418_lociStitched	chr5	71602920	71605119	1	2200	3136.6536	266.079	5716	0
1_Peak_6417_lociStitched	chr4	75263197	75264804	1	1608	3072.4233	201.9999	5717	0
4_Peak_25378_lociStitched	chr18	53726489	53732990	4	4135	3681.5163	811.3248	5718	0
2_Peak_63209_lociStitched	chr16	87421100	87423280	2	2097	3123.722	255.932	5719	0
2_Peak_14038_lociStitched	chr10	98035521	98048957	2	3476	3934.0608	1066.8184	5720	0
1_Peak_19062_lociStitched	chr2	46795100	46797913	1	2814	3198.381	331.3714	5721	0
2_Peak_24660_lociStitched	chr22	18446936	18456359	2	4479	3882.276	1015.7994	5722	0
2_Peak_10986_lociStitched	chr7	148659780	148664032	2	2481	3782.5792	917.1564	5723	0
4_Peak_28319_lociStitched	chr13	114297719	114302955	4	2439	3570.4284	705.2892	5724	0
1_Peak_6495_lociStitched	chr4	656786	658406	1	1621	3133.08	268.596	5725	0
3_Peak_17556_lociStitched	chr21	43641458	43655722	3	4510	4250.672	1386.4608	5726	0
5_Peak_63580_lociStitched	chr8	74019996	74048720	5	4702	6457.1552	3593.3724	5727	0
5_Peak_46053_lociStitched	chr11	9160150	9183293	5	5301	4843.8299	1981.0408	5728	0
5_Peak_87616_lociStitched	chr10	47653955	47666527	5	3849	3844.5176	981.8732	5729	0
1_Peak_14937_lociStitched	chr9	28618777	28621202	1	2426	3143.285	281.0575	5730	0
4_Peak_21307_lociStitched	chr5	106617132	106627207	4	4119	3742.8625	881.5625	5731	0
3_Peak_27772_lociStitched	chr6	125033705	125046034	3	5441	4181.9968	1322.9017	5732	0
1_Peak_16074_lociStitched	chr10	77265527	77269306	1	3780	3146.7733	287.9598	5733	0
2_Peak_15910_lociStitched	chr6	13178513	13183034	2	3065	4002.8934	1144.7172	5734	0
3_Peak_42955_lociStitched	chr3	124306080	124320677	3	3661	4082.7809	1226.148	5735	0
2_Peak_14583_lociStitched	chr9	37323248	37326577	2	3236	3309.6918	454.0756	5736	0
3_Peak_23634_lociStitched	chr19	46134106	46145833	3	3331	3838.2471	982.7226	5737	0
1_Peak_9944_lociStitched	chr1	181998112	181999613	1	1502	3075.3989	220.7971	5738	0
2_Peak_22021_lociStitched	chr15	62426918	62431317	2	4218	3323.0046	469.3733	5739	0
1_Peak_17092_lociStitched	chr6	20660248	20663447	1	3200	3304.2471	452.3386	5740	0
1_Peak_15491_lociStitched	chr16	29793814	29797276	1	3463	3186.771	335.1216	5741	0
1_Peak_11657_lociStitched	chr15	67792749	67795794	1	3046	3064.1835	212.541	5742	0
1_Peak_10540_lociStitched	chr1	55007075	55009111	1	2037	3121.3916	269.9736	5743	0
1_Peak_14295_lociStitched	chr16	71691556	71694282	1	2727	3077.1088	225.9854	5744	0
5_Peak_28492_lociStitched	chr2	159659877	159686079	5	5287	6306.8214	3456.0438	5745	0
1_Peak_20270_lociStitched	chrX	64862313	64866004	1	3692	3135.5045	284.9452	5746	0
2_Peak_15384_lociStitched	chrX	23907108	23920714	2	3809	4171.5996	1321.1426	5747	0
6_Peak_37185_lociStitched	chr3	128943277	128958593	6	4983	4357.402	1507.0944	5748	0
2_Peak_74865_lociStitched	chr18	10560170	10564950	2	3915	3517.124	667.766	5749	0
1_Peak_21039_lociStitched	chrX	20564005	20567212	1	3208	3108.2244	260.0877	5750	0
2_Peak_24054_lociStitched	chr7	93997097	94004210	2	2723	3865.9155	1017.8703	5751	0
3_Peak_18996_lociStitched	chr21	32821415	32827099	3	4353	3328.5504	480.8664	5752	0
4_Peak_20475_lociStitched	chr3	191924630	191944940	4	4940	6048.318	3200.856	5753	0
4_Peak_50943_lociStitched	chr5	90441914	90459785	4	3879	4330.1433	1483.293	5754	0
1_Peak_7225_lociStitched	chr19	5685851	5687827	1	1977	3071.4944	224.6712	5755	0
3_Peak_20046_lociStitched	chr5	101093341	101099258	3	3722	3436.0019	589.9249	5756	0
2_Peak_54445_lociStitched	chr11	8927453	8936101	2	1230	3598.4328	753.2408	5757	0
2_Peak_13421_lociStitched	chr20	48781938	48789575	2	3054	3603.9003	759.1178	5758	0
1_Peak_15500_lociStitched	chr9	31540900	31543305	1	2406	3228.7125	384.0785	5759	0
5_Peak_32414_lociStitched	chr1	17407325	17425724	5	4895	4217.0508	1372.5654	5760	0
1_Peak_13842_lociStitched	chr5	34419920	34423643	1	3724	3146.3073	302.3076	5761	0
3_Peak_21233_lociStitched	chr10	104433255	104439357	3	4618	3290.8086	447.8868	5762	0
2_Peak_26772_lociStitched	chr21	38616988	38631036	2	3598	3894.1056	1052.1952	5763	0
1_Peak_16001_lociStitched	chr13	46708043	46710749	1	2707	3030.4494	189.1494	5764	0
6_Peak_34746_lociStitched	chr12	58458954	58482290	6	5840	5745.3232	2905.332	5765	0
Peak_13741	chr20	30809254	30812057	1	2804	3167.39	328.2313	5766	0
3_Peak_21665_lociStitched	chr5	33298877	33306100	3	3865	3686.6192	848.7025	5767	0
2_Peak_38040_lociStitched	chr21	40392771	40396089	2	3093	3125.8878	288.0024	5768	0
2_Peak_16365_lociStitched	chr17	28459257	28463017	2	3674	3199.76	362.088	5769	0
1_Peak_11771_lociStitched	chr17	4622265	4624229	1	1965	3074.642	237.4476	5770	0
5_Peak_89328_lociStitched	chr7	6461810	6476596	5	5327	3882.8036	1046.8488	5771	0
3_Peak_27576_lociStitched	chr10	126329285	126343017	3	4790	3868.3044	1032.6464	5772	0
4_Peak_38004_lociStitched	chr2	235038834	235046711	4	3897	3465.88	630.9477	5773	0
2_Peak_27687_lociStitched	chr2	218330895	218345119	2	4151	4005.4784	1170.6352	5774	0
3_Peak_17438_lociStitched	chrX	119610351	119620904	3	3627	3373.7941	539.2583	5775	0
1_Peak_11134_lociStitched	chr17	16438423	16440288	1	1866	3098.884	264.457	5776	0
6_Peak_32731_lociStitched	chr6	160397927	160406200	6	6204	3516.025	682.5225	5777	0
3_Peak_19728_lociStitched	chr7	151619671	151630489	3	4072	4759.92	1926.6858	5778	0
2_Peak_10922_lociStitched	chr3	53226784	53230062	2	2557	3208.8342	375.9866	5779	0
2_Peak_17571_lociStitched	chr1	147806011	147819415	2	3550	4769.1432	1938.2184	5780	0
1_Peak_10456_lociStitched	chr12	121903691	121906006	1	2316	2973.1545	142.3725	5781	0
5_Peak_17419_lociStitched	chr5	137723819	137729522	5	5039	3183.4146	353.0157	5782	0
1_Peak_15946_lociStitched	chr8	86846739	86850059	1	3321	3206.788	376.488	5783	0
4_Peak_55718_lociStitched	chr4	186631164	186640954	4	4982	3519.505	689.216	5784	0
3_Peak_61844_lociStitched	chr5	140936995	140941138	3	3724	2989.1745	160.3341	5785	0
2_Peak_25243_lociStitched	chr19	54710403	54714703	2	3959	3235.32	408.07	5786	0
1_Peak_19144_lociStitched	chr5	65593410	65596713	1	3304	3102.5079	275.4702	5787	0
2_Peak_102119_lociStitched	chr6	11602023	11607338	2	2824	3390.4385	564.453	5788	0
1_Peak_17702_lociStitched	chr3	189483265	189485636	1	2372	3228.8278	403.07	5789	0
3_Peak_40192_lociStitched	chr14	93629610	93633269	3	3273	2926.4682	101.3543	5790	0
4_Peak_17399_lociStitched	chr2	239407578	239418763	4	3694	3638.4805	814.268	5791	0
3_Peak_39765_lociStitched	chr22	45210642	45219713	3	3903	3302.7511	478.9488	5792	0
