REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	Mucinous_464_IP.nodup.bam	Mucinous_464_INPUT.nodup.bam	enhancerRank	OVERLAP_GENES	PROXIMAL_GENES	CLOSEST_GENE	enhancerRank.1	isSuper	ensembl_gene_id	hgnc_symbol	medianCPM	keyAnnotation
18_Peak_37458_lociStitched	chr11	85447081	85542782	18	37537	43333.4128	12249.728	331	SYTL2	SYTL2,CCDC89,CCDC83	SYTL2	331	1	ENSG00000137501	SYTL2	15.9920094581061	1
11_Peak_28965_lociStitched	chr17	75277443	75327987	11	27082	35330.256	4301.2944	332	SEPT9	SEPT9	SEPT9	332	1	ENSG00000184640	SEPT9	174.507218347983	1
7_Peak_49832_lociStitched	chr19	46008428	46032838	7	20151	33419.731	2448.323	333	OPA3,VASP	PPM1N,FOSB,RTN2	VASP	333	1	ENSG00000125753	VASP	32.9839502057741	1
11_Peak_3815_lociStitched	chr12	52403069	52458808	11	23885	36475.6016	5507.0132	334	GRASP,NR4A1	C12orf44	NR4A1	334	1	ENSG00000123358	NR4A1	88.5410137850284	1
8_Peak_6054_lociStitched	chr1	27173634	27213120	8	19548	36256.0452	5291.124	335	SFN,ZDHHC18,GPN2	GPATCH3,NR0B2,NUDC	SFN	335	1	ENSG00000175793	SFN	18.6627619957487	1
13_Peak_31974_lociStitched	chr12	71528570	71561555	13	26277	34908.0255	3958.2	336	TSPAN8		TSPAN8	336	1	ENSG00000127324	TSPAN8	8.73433184287295	1
15_Peak_78757_lociStitched	chr18	72915112	72977491	15	29202	38076.1416	7148.6334	337	ZADH2,TSHZ1		TSHZ1	337	1	ENSG00000179981	TSHZ1	47.0451943417492	1
9_Peak_86682_lociStitched	chr2	128143568	128181899	9	21527	35609.499	4726.2123	338	PROC	MAP3K2	PROC	338	1	ENSG00000115718	PROC	1.11218845099064	1
Peak_3692	chr7	983477	994982	1	11506	32587.9125	1724.5995	339	ADAP1	CYP2W1,COX19	ADAP1	339	1	ENSG00000105963	ADAP1	22.5800112434771	1
17_Peak_16085_lociStitched	chr15	63728860	63816736	17	25076	39368.448	8646.9984	340	USP3		USP3	340	1	ENSG00000140455	USP3	44.9736714145446	1
1_Peak_397_lociStitched	chr1	155095649	155110477	1	14829	32276.1076	1556.94	341	SLC50A1,EFNA1	EFNA3,DPM3,TRIM46,EFNA1,KRTCAP2,SLC50A1	EFNA1	341	1	ENSG00000169242	EFNA1	31.6789533496512	1
10_Peak_26197_lociStitched	chr5	68785306	68824365	10	26073	35199.9708	4550.3735	342	OCLN	GTF2H2D,GTF2H2C	OCLN	342	1	ENSG00000197822	OCLN	13.0629505765442	1
8_Peak_21343_lociStitched	chr7	1486924	1514651	8	14725	34281.6628	3668.2821	343	INTS1,MICALL2		MICALL2	343	1	ENSG00000164877	MICALL2	25.8583814855323	1
12_Peak_42782_lociStitched	chr14	65688896	65750385	12	27241	37588.2257	7046.6394	344			MAX	344	1	ENSG00000125952	MAX	30.2267301019638	1
5_Peak_13690_lociStitched	chr20	48524782	48555612	5	14971	35099.955	4652.247	345	SPATA2,RNF114	SNAI1	SPATA2	345	1	ENSG00000158480	SPATA2	7.62698913514342	1
5_Peak_7233_lociStitched	chr12	1764326	1791239	5	12529	34187.5839	3778.5852	346	MIR3649	ADIPOR2,WNT5B	MIR3649	346	1	ENSG00000004478	FKBP4	63.3760447038525	3
20_Peak_65555_lociStitched	chr9	130272070	130339661	20	32747	35992.2075	5630.3303	347	FAM129B	STXBP1	FAM129B	347	1	ENSG00000136830	FAM129B	92.1813888476543	1
6_Peak_25853_lociStitched	chr17	39926642	39964712	6	25096	33101.865	2805.759	348	JUP,LEPREL4	FKBP10,HAP1,JUP,NT5C3L,KLHL10	JUP	348	1	ENSG00000173801	JUP	148.354601895436	1
13_Peak_56615_lociStitched	chr1	95066084	95127614	13	31089	39539.178	9254.112	349			F3	349	1	ENSG00000117525	F3	19.0200199354618	1
12_Peak_10458_lociStitched	chr10	98320315	98380657	12	26360	37424.1084	7222.9374	350	TM9SF3,PIK3AP1	TLL2	TM9SF3	350	1	ENSG00000077147	TM9SF3	141.442725964915	1
11_Peak_39553_lociStitched	chr10	73978078	74038926	11	21924	37415.4352	7216.5728	351	DDIT4,ANAPC16	ASCC1	DDIT4	351	1	ENSG00000168209	DDIT4	40.8140812876661	1
8_Peak_26077_lociStitched	chr19	734022	769043	8	19220	33297.9668	3144.8858	352	PALM,C19orf21	PALM,PTBP1,PRSSL1,MIR3187	C19orf21	352	1	ENSG00000099812	MISP	27.0960134921725	1
2_Peak_6847_lociStitched	chr14	38051766	38069473	2	17148	32294.0266	2151.4005	353	FOXA1		FOXA1	353	1	ENSG00000129514	FOXA1	0.7494828142739	1
5_Peak_28429_lociStitched	chr2	134876010	134901331	5	18502	33481.9583	3344.9041	354	MIR3679		MIR3679	354	1	ENSG00000152127	MGAT5	29.5637266388156	2
3_Peak_31930_lociStitched	chr16	30065711	30092751	3	10801	33321.392	3296.176	355	ALDOA,PPP4C	DOC2A,C16orf92,TBX6,MAPK3,YPEL3,LOC100271831,FAM57B,GDPD3	ALDOA	355	1	ENSG00000149925	ALDOA	294.083599474702	1
18_Peak_20791_lociStitched	chr13	41535599	41596067	18	30637	37538.5344	7655.2488	356	ELF1	WBP4,SUGT1P3	ELF1	356	1	ENSG00000120690	ELF1	29.9342432288681	1
22_Peak_29296_lociStitched	chr15	59539486	59608670	22	37365	36916.5824	7084.4416	357	MYO1E	LDHAL6B	LDHAL6B	357	1	ENSG00000171989	LDHAL6B	0.702913780223587	1
6_Peak_8118_lociStitched	chr1	19965368	19986376	6	16574	32568.7024	2867.592	358	NBL1	C1orf151,HTR6	NBL1	358	1	ENSG00000158747	NBL1	61.5410116050527	1
16_Peak_93645_lociStitched	chr22	47109909	47172542	16	29923	34573.416	4897.9006	359	CERK,TBC1D22A		CERK	359	1	ENSG00000100422	CERK	22.5115243794333	1
9_Peak_33926_lociStitched	chr10	101665906	101705211	9	22975	34364.3615	4720.5305	360	NCRNA00093,DNMBP		NCRNA00093	360	1	ENSG00000107554	DNMBP	22.6332082949978	2
5_Peak_4199_lociStitched	chr14	35800513	35836066	5	18113	33892.6749	4252.1388	361		NFKBIA,PSMA6	NFKBIA	361	1	ENSG00000100906	NFKBIA	91.0282754423195	1
14_Peak_4803_lociStitched	chr2	127821728	127886742	14	29402	36947.4562	7307.5736	362	BIN1	BIN1	BIN1	362	1	ENSG00000136717	BIN1	32.6952590185003	1
5_Peak_10394_lociStitched	chr1	20062865	20092686	5	26721	34201.7049	4568.5772	363	TMCO4	RNF186	TMCO4	363	1	ENSG00000162542	TMCO4	19.4354931810614	1
15_Peak_37777_lociStitched	chr17	976538	1051003	15	28991	34723.0295	5115.7455	364	ABR		ABR	364	1	ENSG00000159842	ABR	32.9584852865261	1
20_Peak_12275_lociStitched	chr6	3354962	3420312	20	35595	36824.725	7266.92	365	SLC22A23		SLC22A23	365	1	ENSG00000137266	SLC22A23	30.2470182156366	1
13_Peak_75100_lociStitched	chr22	46959384	47014180	13	28627	33485.8356	3978.1896	366		GRAMD4,CELSR1	GRAMD4	366	1	ENSG00000075240	GRAMD4	25.838198616444	1
5_Peak_31457_lociStitched	chr1	201348792	201377960	5	20309	32484.4016	2992.6368	367	TNNI1,LAD1	TNNT2	LAD1	367	1	ENSG00000159166	LAD1	62.4771847734602	1
9_Peak_31782_lociStitched	chr21	45121136	45161026	9	24437	33519.567	4036.868	368	PDXK	RRP1B,HSF2BP,RRP1,CSTB	PDXK	368	1	ENSG00000160209	PDXK	130.866202849101	1
3_Peak_65062_lociStitched	chr13	110425924	110440483	3	13101	31304.7618	1830.0663	369	IRS2		IRS2	369	1	ENSG00000185950	IRS2	37.9858986467315	1
13_Peak_71308_lociStitched	chr20	33448635	33510500	13	20827	37063.3215	7615.5815	370	ACSS2,GGT7	GSS,HMGB3P1,NCOA6,MYH7B	ACSS2	370	1	ENSG00000131069	ACSS2	21.8266983506913	1
13_Peak_76763_lociStitched	chr11	57045367	57094598	13	21860	35254.3191	5819.1042	371	SSRP1,TNKS1BP1	P2RX3,APLNR	TNKS1BP1	371	1	ENSG00000149115	TNKS1BP1	92.6765037291603	1
21_Peak_63634_lociStitched	chrX	12965089	13048872	21	36956	38565.3149	9325.0479	372	TMSL3,TMSB4X	TLR8,FAM9C,LOC349408	TMSB4X	372	1	ENSG00000205542	TMSB4X	677.934169551908	1
2_Peak_1223_lociStitched	chr17	79812389	79831023	2	18327	30988.342	1811.2248	373	P4HB,ARHGDIA	PCYT2,THOC4,NPB,ANAPC11,SIRT7,FAM195B,DYSFIP1	P4HB	373	1	ENSG00000185624	P4HB	204.057052873377	1
12_Peak_53546_lociStitched	chr6	37093852	37150926	12	24501	34843.677	5667.4482	374	PIM1		PIM1	374	1	ENSG00000137193	PIM1	25.959359294396	1
Peak_232	chr11	65335620	65346910	1	11291	30571.062	1407.863	375	FAM89B,EHBP1L1,SSSCA1	SCYL1,LTBP3,PCNXL3,MAP3K11,KCNK7	FAM89B	375	1	ENSG00000173465	SSSCA1	21.4811024882928	1
4_Peak_567_lociStitched	chr1	59220394	59253242	4	14199	34306.4512	5166.9904	376	LOC100131060,JUN	LOC100131060	JUN	376	1	ENSG00000177606	JUN	119.789622160377	1
10_Peak_28919_lociStitched	chr11	68579390	68638542	10	24096	35615.4192	6488.9744	377	CPT1A	IGHMBP2,MRPL21	CPT1A	377	1	ENSG00000110090	CPT1A	124.886098169925	1
Peak_2609	chr11	817844	830494	1	12651	30757.21	1657.15	378	PNPLA2,EFCAB4A	SNORA52,POLR2L,LRDD,CD151,RPLP2,TSPAN4,SLC25A22,CEND1,PDDC1	EFCAB4A	378	1	ENSG00000177666	PNPLA2	27.7538809223219	1
14_Peak_2027_lociStitched	chr11	65041530	65097903	14	29501	35779.9431	6685.8378	379	CDC42EP2,POLA2	DPF2,TIGD3	CDC42EP2	379	1	ENSG00000149798	CDC42EP2	6.41118788387571	1
Peak_1041	chr22	46456996	46473699	1	16704	30442.8878	1354.6133	380		LOC400931,C22orf26,MIRLET7A3,MIR3619,LOC100271722,LOC150381,MIRLET7B	C22orf26	380	1	ENSG00000235159		1.2776811134273	1
8_Peak_46441_lociStitched	chr11	46291936	46318616	8	17126	32429.54	3348.34	381	CREB3L1	DGKZ	CREB3L1	381	1	ENSG00000157613	CREB3L1	13.04031625234	1
8_Peak_9175_lociStitched	chr8	22921382	22969591	8	19735	35033.4803	6059.8713	382	TNFRSF10B,TNFRSF10C		TNFRSF10C	382	1	ENSG00000173535	TNFRSF10C	1.87165377549532	1
3_Peak_245_lociStitched	chr20	61046160	61071983	3	7297	33794.5601	4834.0656	383	GATA5	C20orf151	GATA5	383	1	ENSG00000130700	GATA5	0.278373931016268	1
7_Peak_57832_lociStitched	chr1	36830947	36855260	7	16933	32654.7903	3727.1829	384	STK40	LSM10,FAM176B	STK40	384	1	ENSG00000196182	STK40	19.8481230029139	1
6_Peak_2960_lociStitched	chr1	45096851	45148617	6	23701	36463.9704	7568.1892	385	C1orf228,RNF220,TMEM53		TMEM53	385	1	ENSG00000126106	TMEM53	12.2611956080717	1
9_Peak_12452_lociStitched	chr20	42158237	42198880	9	17512	35062.7161	6222.4433	386	L3MBTL1,SGK2	IFT52	SGK2	386	1	ENSG00000101049	SGK2	6.15818488458467	1
15_Peak_41425_lociStitched	chr17	1448362	1533479	15	30571	35195.8795	6383.775	387	PITPNA,SLC43A2	RILP,SCARF1,LOC100306951,INPP5K	PITPNA	387	1	ENSG00000174238	PITPNA	35.6765896280899	1
4_Peak_15826_lociStitched	chr2	157175957	157200221	4	12995	31892.6016	3193.1424	388	NR4A2		NR4A2	388	1	ENSG00000153234	NR4A2	10.4570831503992	1
11_Peak_18778_lociStitched	chr2	161054072	161132185	11	25198	39384.5746	10701.481	389	RBMS1,ITGB6		ITGB6	389	1	ENSG00000115221	ITGB6	11.3426318308637	1
6_Peak_34795_lociStitched	chr22	39085056	39114689	6	19468	31728.0531	3078.8687	390	GTPBP1,JOSD1	CBY1,TOMM22,LOC646851,SUN2	GTPBP1	390	1	ENSG00000100226	GTPBP1	38.4360477199285	1
6_Peak_67_lociStitched	chr18	3244877	3269081	6	8741	31796.7948	3158.622	391	MYL12B,MYL12A	MYOM1	MYL12B	391	1	ENSG00000118680	MYL12B	154.317853789589	1
5_Peak_1538_lociStitched	chr1	17215247	17241920	5	10105	35026.9836	6414.8565	392		CROCC	CROCC	392	1	ENSG00000058453	CROCC	20.3904343956248	1
8_Peak_8542_lociStitched	chr6	43229751	43259238	8	21379	31374.168	2780.6241	393	TTBK1	CRIP3,SLC22A7,C6orf108	SLC22A7	393	1	ENSG00000146223	RPL7L1	111.70700672746	3
16_Peak_28058_lociStitched	chr1	8120857	8198489	16	26234	39864.032	11310.9824	394		ERRFI1	ERRFI1	394	1	ENSG00000116285	ERRFI1	42.5598999801296	1
5_Peak_15722_lociStitched	chr1	19586216	19616647	5	14686	32366.4116	3828.2198	395	MRTO4,AKR7A3,AKR7L	AKR7A2,PQLC2,UBR4,KIAA0090	AKR7L	395	1	ENSG00000162482	AKR7A3	1.50533408289847	1
12_Peak_19555_lociStitched	chr3	124498403	124565289	12	26008	37529.7346	9016.2328	396	ITGB5	UMPS	ITGB5	396	1	ENSG00000082781	ITGB5	39.3126585031648	1
3_Peak_3655_lociStitched	chr1	26662376	26690442	3	13193	31919.4618	3438.085	397	AIM1L,ZNF683	ZNF683,LIN28A,UBXN11,CD52	AIM1L	397	1	ENSG00000176092	CRYBG2	2.76068931885559	2
18_Peak_40328_lociStitched	chr6	44025698	44101790	18	25777	36128.4816	7654.8552	398	MRPL14,TMEM63B	CAPN11	MRPL14	398	1	ENSG00000180992	MRPL14	13.5709542100765	1
12_Peak_2146_lociStitched	chr21	42849208	42908872	12	25699	34032.3456	5560.6848	399	TMPRSS2		TMPRSS2	399	1	ENSG00000184012	TMPRSS2	3.92507242732937	1
5_Peak_16586_lociStitched	chr11	10323584	10351151	5	19685	31900.5324	3512.0358	400	ADM	SBF2	ADM	400	1	ENSG00000148926	ADM	9.89688226734211	1
8_Peak_8158_lociStitched	chr5	10284005	10311634	8	16367	31718.092	3345.8719	401	CMBL	CCT5,FAM173B,MARCH6	CMBL	401	1	ENSG00000164237	CMBL	20.3732056220386	1
20_Peak_6581_lociStitched	chr7	47477829	47560922	20	36094	38663.1729	10303.532	402	TNS3		TNS3	402	1	ENSG00000136205	TNS3	70.2544083013694	1
11_Peak_1720_lociStitched	chr14	104321125	104377265	11	24404	34054.524	5782.42	403		TDRD9,PPP1R13B,C14orf2	PPP1R13B	403	1	ENSG00000088808	PPP1R13B	45.4343954001488	1
5_Peak_2698_lociStitched	chr3	156872440	156894632	5	13345	31135.376	2878.3024	404	CCNL1	LOC339894	CCNL1	404	1	ENSG00000163660	CCNL1	151.663985050595	1
6_Peak_7093_lociStitched	chr12	122580646	122611377	6	24572	31702.0996	3466.4568	405	MLXIP	LRRC43,IL31	LRRC43	405	1	ENSG00000158113	LRRC43	0.542505083408258	1
19_Peak_18904_lociStitched	chr5	76080610	76164416	19	29333	37863.5508	9629.3094	406	S100Z,F2RL1		F2RL1	406	1	ENSG00000164251	F2RL1	9.92348866198005	1
1_Peak_8_lociStitched	chr14	21147911	21158017	1	10107	29481.2232	1282.4514	407	ANG,RNASE4	OR6S1	RNASE4	407	1	ENSG00000258818	RNASE4	3.55591677054285	1
6_Peak_25908_lociStitched	chr20	33839422	33875266	6	16316	32478.2484	4297.6956	408	MMP24,EIF6,FAM83C		EIF6	408	1	ENSG00000242372	EIF6	57.6244180013816	1
3_Peak_8330_lociStitched	chr3	156833342	156856172	3	18654	31366.137	3205.332	409	LOC339894	LOC100498859,CCNL1	LOC339894	409	1	ENSG00000163660	CCNL1	151.663985050595	3
10_Peak_23730_lociStitched	chr9	100903894	100956232	10	28601	32376.2868	4260.3132	410	CORO2A	TRIM14	CORO2A	410	1	ENSG00000106789	CORO2A	23.9484967733848	1
8_Peak_32334_lociStitched	chr16	57638150	57677370	8	23622	32866.36	4776.996	411	GPR56	GPR97,GPR56	GPR56	411	1	ENSG00000261633		0.484606347215337	1
7_Peak_8551_lociStitched	chr5	139014852	139048433	7	21104	31995.9768	3996.139	412	CXXC5		CXXC5	412	1	ENSG00000171604	CXXC5	44.7229510821834	1
3_Peak_33617_lociStitched	chr1	46632323	46656712	3	12265	31432.5432	3482.7492	413	POMGNT1,TSPAN1	PIK3R3,C1orf190	TSPAN1	413	1	ENSG00000117472	TSPAN1	48.8938219972709	1
6_Peak_43724_lociStitched	chr16	628687	667788	6	12940	32125.3816	4195.5373	414	PIGQ,RAB40C	WDR90,WFIKKN1,C16orf11,MIR3176,NHLRC4,FAM195A,C16orf13,RAB40C	RAB40C	414	1	ENSG00000197562	RAB40C	17.6714881870904	1
1_Peak_921_lociStitched	chr11	9586470	9600219	1	13750	29994.8184	2071.9743	415	WEE1		WEE1	415	1	ENSG00000166483	WEE1	27.0512767077345	1
10_Peak_20650_lociStitched	chr2	26214045	26268115	10	24222	34404.741	6482.993	416	RAB10	KIF3C	RAB10	416	1	ENSG00000084733	RAB10	64.0948719331346	1
17_Peak_73604_lociStitched	chr12	12927158	12973198	17	26386	34313.612	6399.56	417	APOLD1,DDX47	MIR613	APOLD1	417	1	ENSG00000178878	APOLD1	38.8976144803721	1
21_Peak_21161_lociStitched	chr12	65009629	65077289	21	29950	36218.398	8308.648	418	MIR548C,RASSF3,MIR548Z		MIR548Z	418	1	ENSG00000225195		2.05881915304485	1
3_Peak_28712_lociStitched	chrX	68047767	68069374	3	18984	30085.5868	2227.6817	419	EFNB1		EFNB1	419	1	ENSG00000090776	EFNB1	26.4887608913258	1
15_Peak_55905_lociStitched	chr11	61409968	61475887	15	25479	35088.6837	7257.6819	420	DAGLA	C11orf9,RPLP0P2,DKFZP434K028	DAGLA	420	1	ENSG00000134780	DAGLA	4.10545658972311	1
15_Peak_31701_lociStitched	chr12	110661985	110727292	15	21154	34821.6924	6994.3797	421	ATP2A2		ATP2A2	421	1	ENSG00000174437	ATP2A2	124.209742765575	1
4_Peak_443_lociStitched	chr9	73017726	73037366	4	17366	29369.656	1555.488	422	KLF9		KLF9	422	1	ENSG00000119138	KLF9	9.97808107628937	1
14_Peak_35158_lociStitched	chr2	99340576	99397280	14	22514	34889.9712	7082.3296	423	MGAT4A		MGAT4A	423	1	ENSG00000071073	MGAT4A	21.539047410406	1
17_Peak_28283_lociStitched	chr1	12192991	12249297	17	24682	35861.2914	8068.6498	424	TNFRSF1B,TNFRSF8	VPS13D	TNFRSF1B	424	1	ENSG00000028137	TNFRSF1B	18.4905899744948	1
15_Peak_13455_lociStitched	chr12	123344730	123405429	15	26016	34537.731	6780.0783	425	HIP1R,VPS37B	ABCB9	VPS37B	425	1	ENSG00000139722	VPS37B	42.5598999801296	1
23_Peak_17921_lociStitched	chr18	71880485	71960185	23	33327	37044.56	9300.99	426	CYB5A	DKFZP781G0119,CYB5A	CYB5A	426	1	ENSG00000166347	CYB5A	23.582837571241	1
5_Peak_4235_lociStitched	chr7	100397111	100435465	5	17266	32056.2732	4376.1914	427	EPHB4	SRRT,SLC12A9,TRIP6	EPHB4	427	1	ENSG00000196411	EPHB4	37.5413517718514	1
Peak_94	chr1	1819456	1829501	1	10046	29231.9545	1564.0065	428	GNB1	TMEM52,CALML6	GNB1	428	1	ENSG00000078369	GNB1	115.281878724811	1
17_Peak_19286_lociStitched	chr19	18569899	18633069	17	28060	34225.506	6582.314	429	ELL	UBA52,ISYNA1,C19orf50,SSBP4,FKBP8	ELL	429	1	ENSG00000105656	ELL	15.2713314033453	1
8_Peak_19233_lociStitched	chr11	2441638	2505460	8	19033	33946.9218	6337.5246	430	KCNQ1,TRPM5	CD81,TSSC4	KCNQ1	430	1	ENSG00000053918	KCNQ1	5.76133680297839	1
14_Peak_86707_lociStitched	chr2	27926745	28003363	14	24124	36431.859	8834.0554	431	MRPL33	SLC4A1AP,SUPT7L,MRPL33	MRPL33	431	1	ENSG00000243147	MRPL33	24.3314990814391	1
14_Peak_11648_lociStitched	chr7	99592024	99642906	14	29125	34213.0568	6619.7482	432	ZKSCAN1	AZGP1P1,MIR106B,COPS6,AZGP1,ZSCAN21,ZNF3,MIR25,MIR93	ZKSCAN1	432	1	ENSG00000106261	ZKSCAN1	171.106103306965	1
11_Peak_66271_lociStitched	chr17	17713147	17763610	11	26925	31746.2733	4183.3827	433	MIR33B,SREBF1,TOM1L2,RAI1	SMCR5	SREBF1	433	1	ENSG00000072310	SREBF1	33.3656535297191	1
15_Peak_47633_lociStitched	chr2	28816617	28888727	15	31271	36321.807	8811.842	434	PLB1		PPP1CB	434	1	ENSG00000213639	PPP1CB	240.855257443272	1
11_Peak_8192_lociStitched	chr10	74056677	74097046	11	22842	32182.1668	4698.9516	435	DNAJB12	DDIT4,DNAJB12	DNAJB12	435	1	ENSG00000148719	DNAJB12	35.6082130787984	1
17_Peak_57039_lociStitched	chr6	12228505	12298198	17	28495	34477.1271	7011.1158	436	EDN1	EDN1	EDN1	436	1	ENSG00000078401	EDN1	7.20248493311756	1
16_Peak_39975_lociStitched	chr8	8269587	8328421	16	27857	34723.8268	7260.1156	437		SGK223	SGK223	437	1	ENSG00000147324	MFHAS1	46.1830569103469	3
Peak_505	chr19	2230348	2245640	1	15293	29261.242	1804.456	438	MIR1227,PLEKHJ1,DOT1L,SF3A2	AMH,C19orf35,JSRP1,OAZ1,MIR4321	SF3A2	438	1	ENSG00000104897	SF3A2	28.9199211375159	1
21_Peak_29135_lociStitched	chr8	8125766	8205725	21	31564	38372.3241	10946.3871	439	SGK223	FLJ10661	SGK223	439	1	ENSG00000147324	MFHAS1	46.1830569103469	3
12_Peak_26598_lociStitched	chr19	3075960	3108635	12	24003	30688.36	3267.5	440	GNA11	TLE2,AES,GNA15	GNA11	440	1	ENSG00000088256	GNA11	37.7119802253486	1
18_Peak_43719_lociStitched	chr15	70381082	70452769	18	25501	34402.5913	7046.8321	441	TLE3	MIR629	TLE3	441	1	ENSG00000140332	TLE3	48.8326835785977	1
Peak_751	chr11	64654415	64662906	1	8492	28499.1924	1153.9269	442	MIR194-2,ATG2A,MIR192	GPHA2,CDC42BPG,PPP2R5B,EHD1	MIR192	442	1	ENSG00000229719	MIR194-2HG	0.280247828759929	1
16_Peak_30129_lociStitched	chr19	3335182	3408629	16	25017	33800.3094	6522.0936	443	NFIC		NFIC	443	1	ENSG00000141905	NFIC	122.025751510664	1
15_Peak_17601_lociStitched	chr16	19089012	19150189	15	27218	34497.7103	7231.1214	444	COQ7,ITPRIPL2	ITPRIPL2,SYT17	ITPRIPL2	444	1	ENSG00000205730	ITPRIPL2	90.915582144685	1
13_Peak_69292_lociStitched	chr8	11532917	11584820	13	29770	33264.6327	6005.1771	445	GATA4	NEIL2	GATA4	445	1	ENSG00000136574	GATA4	12.3252227391844	1
Peak_330	chr11	701744	714525	1	12782	28819.8769	1574.6192	446	TMEM80,EPS8L2	DEAF1,TALDO1	EPS8L2	446	1	ENSG00000177106	EPS8L2	75.3282867356328	1
8_Peak_14980_lociStitched	chr3	71166241	71218747	8	24315	33903.1242	6699.7656	447	FOXP1		MIR1284	447	1	ENSG00000114861	FOXP1	103.118926684559	2
5_Peak_47678_lociStitched	chr8	134296883	134315447	5	17221	29869.476	2669.5032	448	NDRG1		NDRG1	448	1	ENSG00000104419	NDRG1	215.319684111787	1
5_Peak_2220_lociStitched	chr14	90846785	90886113	5	15306	32272.5568	5081.1776	449	CALM1	LOC400238,C14orf102	CALM1	449	1	ENSG00000198668	CALM1	244.871762940315	1
7_Peak_767_lociStitched	chr6	7532221	7563211	7	20132	30078.894	2993.634	450	DSP	SNRNP48	DSP	450	1	ENSG00000096696	DSP	352.853528025255	1
3_Peak_2352_lociStitched	chr8	126437778	126449594	3	11439	28757.7808	1745.2232	451	TRIB1		TRIB1	451	1	ENSG00000173334	TRIB1	24.8587920397527	1
18_Peak_15906_lociStitched	chr1	164557641	164655038	18	34564	36835.5454	9846.8367	452	PBX1		PBX1	452	1	ENSG00000185630	PBX1	80.7436468817915	1
6_Peak_306_lociStitched	chr1	27018234	27050635	6	13399	31859.9033	4876.3505	453	ARID1A		ARID1A	453	1	ENSG00000117713	ARID1A	99.8805664486368	1
15_Peak_17585_lociStitched	chr2	113955597	114010127	15	25663	33617.745	6679.925	454	LOC654433,LOC440839,PSD4,PAX8		LOC654433	454	1	ENSG00000125618	PAX8	255.079159125164	2
4_Peak_1728_lociStitched	chr1	26855646	26870416	4	12586	29197.336	2273.103	455	RPS6KA1	MIR1976,RPS6KA1	RPS6KA1	455	1	ENSG00000117676	RPS6KA1	18.1360380611783	1
6_Peak_36178_lociStitched	chr8	29106474	29147860	6	20887	31697.5374	4800.776	456	KIF13B		KIF13B	456	1	ENSG00000197892	KIF13B	53.7395272329499	1
12_Peak_47575_lociStitched	chr11	27205069	27270989	12	30016	34416.832	7541.248	457			CCDC34	457	1	ENSG00000109881	CCDC34	31.9420278356824	1
11_Peak_23121_lociStitched	chr7	116410505	116453800	11	32293	32618.453	5753.9055	458	MET	CAPZA2	CAPZA2	458	1	ENSG00000198898	CAPZA2	45.2914385763467	1
26_Peak_14866_lociStitched	chr14	61936874	62041139	26	37263	39912.642	13064.4045	459	PRKCH		HIF1A	459	1	ENSG00000100644	HIF1A	92.9118427972965	1
Peak_980	chr16	30124200	30136428	1	12229	28406.8668	1618.9872	460	GDPD3,LOC100271831,MAPK3	YPEL3,ALDOA,TBX6,MAPK3,PPP4C	MAPK3	460	1	ENSG00000102882	MAPK3	32.1096062529921	1
5_Peak_1607_lociStitched	chr12	6640729	6662527	5	14379	29398.9626	2617.9398	461	GAPDH,NCAPD2,IFFO1	IFFO1,MRPL51,NOP2,SCARNA11,SCARNA10	GAPDH	461	1	ENSG00000111640	GAPDH	838.647100205882	1
8_Peak_75792_lociStitched	chr11	75416937	75460051	8	15350	31723.2812	4979.667	462	MOGAT2	DGAT2,MAP6	MOGAT2	462	1	ENSG00000166391	MOGAT2	0.252718769583072	1
6_Peak_12793_lociStitched	chr22	50719466	50761256	6	18814	29729.406	3033.954	463	FAM116B,PLXNB2	TUBGCP6,MAPK12,HDAC10,MAPK11,PPP6R2	PLXNB2	463	1	ENSG00000196576	PLXNB2	224.035339681892	1
4_Peak_1999_lociStitched	chr17	7736653	7755758	4	13617	28294.505	1625.8355	464	DNAH2,KDM6B	LSMD1,CYB5D1,CHD3,TMEM88	KDM6B	464	1	ENSG00000132510	KDM6B	38.3597871767207	1
7_Peak_31870_lociStitched	chr3	193746884	193799757	7	19848	33590.2169	6926.363	465		LOC647323,LOC100128023	LOC647323	465	1	ENSG00000230102	LINC02028	0.889035543360276	2
Peak_1663	chr1	153579639	153590811	1	11173	27785.8812	1160.7708	466	S100A16,S100A14	S100A13,S100A2,SNAPIN,C1orf77,S100A1	S100A16	466	1	ENSG00000188643	S100A16	56.7301676218313	1
12_Peak_86227_lociStitched	chr10	123772232	123824490	12	23418	32446.9922	5873.7992	467	TACC2	TACC2,NSMCE4A	TACC2	467	1	ENSG00000138162	TACC2	29.2855903400249	1
4_Peak_4371_lociStitched	chr7	150052015	150081020	4	14832	29976.6675	3413.8885	468	REPIN1,ZNF775	ACTR3C,LOC728743,C7orf29,LRRC61,RARRES2,LOC285972	REPIN1	468	1	ENSG00000214022	REPIN1	37.0063028782621	1
9_Peak_44436_lociStitched	chr16	85014031	85064127	9	17458	32692.6496	6131.7504	469	KIAA0513,ZDHHC7		ZDHHC7	469	1	ENSG00000153786	ZDHHC7	35.395397452777	1
