#Mucinous_464_IP Enhancers
#Created from /media/abraaodem/Data01/Marcos/MTF/histologies/RoseRes/Mucinous_464_IP_12KB_STITCHED_TSS_DISTAL_ENHANCER_REGION_MAP.txt
#Ranked by Mucinous_464_IP.nodup.bam
#Using cutoff of 13646.806 for Super-Enhancers
#Created on Oct 18 2018 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	Mucinous_464_IP.nodup.bam	Mucinous_464_INPUT.nodup.bam	enhancerRank	isSuper
Peak_2830	chr16	67203019	67209537	1	6519	13910.7156	746.311	1575	0
1_Peak_2687_lociStitched	chr22	24945229	24953444	1	8216	14109.2625	967.727	1576	0
4_Peak_49173_lociStitched	chr12	109117527	109129470	4	8156	14431.9212	1292.2326	1577	0
3_Peak_78530_lociStitched	chr1	227502004	227512751	3	8964	14384.8595	1253.1002	1578	0
1_Peak_2456_lociStitched	chrX	44729782	44734838	1	5057	13794.2848	666.3808	1579	0
1_Peak_1815_lociStitched	chr5	43064316	43068893	1	4578	13906.2991	782.2093	1580	0
9_Peak_17561_lociStitched	chr16	15665046	15701091	9	13872	17571.9375	4447.953	1581	0
2_Peak_33658_lociStitched	chr12	80070240	80086451	2	7443	14962.753	1857.7806	1582	0
2_Peak_276_lociStitched	chr3	33467796	33483649	2	6843	14998.5233	1902.36	1583	0
5_Peak_47704_lociStitched	chr14	39566406	39580220	5	9108	14769.9288	1677.0196	1584	0
5_Peak_3190_lociStitched	chr3	46445395	46472076	5	9783	16336.7763	3247.0777	1585	0
12_Peak_25521_lociStitched	chr3	169045168	169109022	12	16511	21193.1426	8115.8434	1586	0
11_Peak_66954_lociStitched	chr6	3516338	3551048	11	16927	16292.874	3217.617	1587	0
5_Peak_114_lociStitched	chr5	96116204	96144736	5	10770	16297.4784	3255.5012	1588	0
1_Peak_2787_lociStitched	chr3	185540253	185544840	1	4588	13609.1703	573.375	1589	0
2_Peak_37059_lociStitched	chrX	38660678	38677159	2	7709	15014.191	1990.9048	1590	0
2_Peak_27097_lociStitched	chr6	64277685	64284993	2	5353	13981.6656	959.5404	1591	0
23_Peak_41322_lociStitched	chr10	80886821	80955202	23	23925	20507.4619	7487.7195	1592	0
2_Peak_33639_lociStitched	chr18	74189111	74208894	2	7608	15114.212	2096.998	1593	0
Peak_4092	chr19	49997355	50005504	1	8150	13976.3499	962.3969	1594	0
16_Peak_99296_lociStitched	chr17	17803419	17864716	16	20046	18235.8575	5222.5044	1595	0
3_Peak_17249_lociStitched	chr6	136869904	136890520	3	11452	15257.9016	2249.2056	1596	0
Peak_1642	chr7	99721685	99726707	1	5023	13714.0776	710.1108	1597	0
14_Peak_52097_lociStitched	chr21	18864825	18921062	14	13549	18440.1123	5449.3653	1598	0
16_Peak_23739_lociStitched	chr16	85339443	85405376	16	17166	20307.364	7318.563	1599	0
3_Peak_586_lociStitched	chr18	11849445	11860693	3	10365	14225.3456	1247.4032	1600	0
16_Peak_39248_lociStitched	chr16	10918031	10986179	16	13455	20785.14	7809.7608	1601	0
5_Peak_38652_lociStitched	chr6	168191659	168217304	5	11345	15751.159	2785.047	1602	0
5_Peak_36110_lociStitched	chr3	138572316	138600724	5	9226	16550.5008	3587.9304	1603	0
3_Peak_3323_lociStitched	chr6	7050296	7063478	3	10667	14339.3796	1377.519	1604	0
3_Peak_21216_lociStitched	chr17	4378509	4404666	3	13721	14883.333	1925.1552	1605	0
6_Peak_32567_lociStitched	chr10	119120990	119135905	6	11072	14915	1956.848	1606	0
5_Peak_76972_lociStitched	chr8	134438320	134469726	5	12589	16902.7092	3944.5936	1607	0
8_Peak_43213_lociStitched	chr1	150567587	150595025	8	15624	15689.0484	2741.0562	1608	0
9_Peak_75087_lociStitched	chr22	45631079	45677800	9	14355	16744.8064	3798.4173	1609	0
2_Peak_1930_lociStitched	chr13	31189259	31194808	2	5417	13706.03	765.762	1610	0
1_Peak_1007_lociStitched	chr3	19986327	19991664	1	5338	13717.1574	778.1346	1611	0
6_Peak_58403_lociStitched	chr5	95046792	95074438	6	10953	16302.8462	3370.0474	1612	0
Peak_9661	chr15	90752066	90759721	1	7656	13772.1105	853.5325	1613	0
1_Peak_1560_lociStitched	chr1	47901839	47907066	1	5228	13702.0578	784.5727	1614	0
3_Peak_23030_lociStitched	chr10	5484296	5494088	3	9574	14254.2144	1338.5664	1615	0
5_Peak_20145_lociStitched	chr17	48341551	48368277	5	8830	14771.4602	1857.457	1616	0
13_Peak_22097_lociStitched	chr19	5947425	5987937	13	13523	16719.3024	3820.2816	1617	0
2_Peak_51098_lociStitched	chr7	4721173	4734721	2	4626	14756.4816	1860.1404	1618	0
3_Peak_1488_lociStitched	chr19	16222425	16238186	3	12329	14500.12	1606.0459	1619	0
4_Peak_15261_lociStitched	chr19	3451259	3484371	4	10013	15483.1712	2592.6696	1620	0
3_Peak_69268_lociStitched	chr3	141655370	141670312	3	9646	14889.703	1999.2396	1621	0
12_Peak_31672_lociStitched	chr1	212068342	212125699	12	16652	18996.6384	6108.5205	1622	0
4_Peak_28172_lociStitched	chr5	65209905	65224905	4	6239	14914.5	2028	1623	0
4_Peak_26266_lociStitched	chr20	52473891	52490038	4	9958	15950.0066	3067.93	1624	0
3_Peak_73729_lociStitched	chr6	43137768	43144351	3	6098	13648.5339	772.8442	1625	0
2_Peak_23149_lociStitched	chr14	102780127	102790146	2	8392	14132.8014	1258.3864	1626	0
Peak_383	chr12	56120183	56124926	1	4744	13495.2579	630.819	1627	0
3_Peak_5487_lociStitched	chr12	46649194	46664560	3	5550	14654.5542	1791.6756	1628	0
1_Peak_2446_lociStitched	chr6	4017309	4024324	1	7016	13716.4295	853.7255	1629	0
3_Peak_31918_lociStitched	chr5	68738302	68752000	3	9461	14337.6966	1476.6444	1630	0
7_Peak_97888_lociStitched	chr4	88327211	88347235	7	11227	15492.5688	2633.156	1631	0
Peak_695	chr6	36560490	36567338	1	6849	13487.136	645.7664	1632	0
Peak_543	chr7	100025577	100030561	1	4985	13602.3328	765.5424	1633	0
4_Peak_42369_lociStitched	chr7	158639848	158659618	4	7536	15634.116	2801.409	1634	0
4_Peak_20451_lociStitched	chr7	1195117	1216680	4	6227	15385.2005	2559.5281	1635	0
13_Peak_54585_lociStitched	chrX	39812787	39874744	13	14896	19026.9947	6201.8957	1636	0
4_Peak_1919_lociStitched	chr22	39914428	39926860	4	10362	14004.648	1189.7424	1637	0
5_Peak_30877_lociStitched	chr11	311709	337234	5	10459	15355.84	2542.29	1638	0
10_Peak_21942_lociStitched	chr12	94946254	94991546	10	16490	17645.7632	4832.6564	1639	0
3_Peak_26557_lociStitched	chr11	118947744	118966307	3	5139	15173.3962	2361.2136	1640	0
8_Peak_19382_lociStitched	chr9	116135223	116161215	8	13543	14810.2416	2003.9832	1641	0
10_Peak_69625_lociStitched	chr11	1779660	1804303	10	9387	15182.5523	2382.9781	1642	0
6_Peak_22905_lociStitched	chr1	94993220	95029202	6	9023	18181.7046	5382.9072	1643	0
2_Peak_55038_lociStitched	chr4	140373366	140380819	2	7193	13747.0585	951.7481	1644	0
9_Peak_53255_lociStitched	chr19	14444095	14496570	9	10784	16907.445	4119.2875	1645	0
6_Peak_14528_lociStitched	chr1	208322619	208359468	6	17781	16666.8027	3880.1997	1646	0
Peak_3355	chr2	74666068	74670302	1	4235	13437.4458	656.27	1647	0
7_Peak_12425_lociStitched	chr17	73448616	73487275	7	15291	15556.3816	2783.448	1648	0
1_Peak_57_lociStitched	chr10	27441983	27446440	1	4458	13346.0408	574.5073	1649	0
9_Peak_39684_lociStitched	chr7	75501930	75550636	9	5736	18235.5264	5464.8132	1650	0
5_Peak_32583_lociStitched	chr21	16422886	16439097	5	9492	14489.3918	1731.3348	1651	0
3_Peak_41561_lociStitched	chr22	20189471	20200202	3	8067	13792.5543	1039.8339	1652	0
4_Peak_59506_lociStitched	chr6	123109462	123124683	4	11553	14338.182	1590.5945	1653	0
2_Peak_43788_lociStitched	chr21	38736984	38743259	2	5616	13403.4	660.13	1654	0
7_Peak_24107_lociStitched	chr16	66541903	66559037	7	12024	14918.5738	2176.018	1655	0
4_Peak_23834_lociStitched	chr12	105337652	105354046	4	9667	14662.7936	1924.6556	1656	0
Peak_3411	chr17	4847595	4854896	1	7302	13381.2728	643.9482	1657	0
5_Peak_38032_lociStitched	chr7	134038042	134059986	5	12927	15707.5152	2975.6064	1658	0
3_Peak_30337_lociStitched	chr10	115704462	115722278	3	9616	14892.3944	2169.9888	1659	0
7_Peak_17963_lociStitched	chr7	99369645	99393367	7	17289	15466.744	2747.0076	1660	0
4_Peak_73464_lociStitched	chr3	145870385	145883405	4	9301	14566.776	1852.746	1661	0
Peak_10539	chr12	6479034	6487993	1	8960	13767.2953	1056.2661	1662	0
3_Peak_59569_lociStitched	chr6	42738556	42753894	3	6931	14281.2118	1582.8816	1663	0
5_Peak_50877_lociStitched	chr20	57570504	57586733	5	5945	15151.3944	2453.8248	1664	0
Peak_2743	chr17	36856768	36863421	1	6654	13230.1558	536.8971	1665	0
7_Peak_32434_lociStitched	chr7	29626161	29650114	7	12756	16321.5742	3636.0654	1666	0
3_Peak_22243_lociStitched	chr8	128651054	128667462	3	10475	14849.24	2164.2152	1667	0
6_Peak_46237_lociStitched	chr10	19331900	19353634	6	14524	15229.0138	2562.4386	1668	0
9_Peak_2621_lociStitched	chr21	34570028	34604873	9	13291	16248.2235	3582.066	1669	0
1_Peak_5030_lociStitched	chr4	1794951	1802234	1	7284	13499.7688	838.2733	1670	0
5_Peak_20939_lociStitched	chr4	41205009	41219309	5	10226	14494.48	1834.69	1671	0
4_Peak_19843_lociStitched	chr10	101926652	101947415	4	11462	15159.0663	2506.0941	1672	0
7_Peak_43271_lociStitched	chr13	41365564	41388886	7	16979	15537.1164	2887.2636	1673	0
1_Peak_5684_lociStitched	chr7	113722815	113728838	1	6024	13345.7634	702.2818	1674	0
4_Peak_38719_lociStitched	chr9	110242983	110267285	4	9685	14719.7214	2080.2512	1675	0
5_Peak_20620_lociStitched	chr3	171171109	171193361	5	8619	15280.4484	2643.5376	1676	0
15_Peak_59696_lociStitched	chr9	134225303	134312304	15	17844	18931.4176	6298.8724	1677	0
5_Peak_13169_lociStitched	chr4	124465545	124486346	5	12159	15272.0942	2643.8071	1678	0
9_Peak_43036_lociStitched	chr12	15922617	15952237	9	10744	16516.112	3889.106	1679	0
2_Peak_173_lociStitched	chr3	41237417	41245685	2	6851	13618.2228	1005.3888	1680	0
2_Peak_833_lociStitched	chr11	101980172	101987336	2	5876	13485.5136	874.008	1681	0
1_Peak_6154_lociStitched	chr1	12534807	12542443	1	7637	14008.242	1400.4424	1682	0
8_Peak_44363_lociStitched	chr1	113408936	113431902	8	14255	15651.329	3056.7746	1683	0
6_Peak_29268_lociStitched	chr1	231529134	231559617	6	10610	16012.7199	3429.3375	1684	0
Peak_2560	chr2	97425914	97431676	1	5763	13436.4078	853.9284	1685	0
4_Peak_72454_lociStitched	chr20	17523731	17553273	4	5937	15920.1838	3338.246	1686	0
Peak_2435	chr16	30567458	30574135	1	6678	13558.9839	978.8482	1687	0
2_Peak_439_lociStitched	chr20	17659790	17665808	2	5900	13473.0984	896.682	1688	0
2_Peak_552_lociStitched	chr16	75680046	75685658	2	5485	13339.1628	771.0888	1689	0
Peak_1023	chr6	33544205	33549033	1	4829	13067.4648	504.526	1690	0
4_Peak_8798_lociStitched	chr14	73922781	73933073	4	8229	13924.0468	1375.0112	1691	0
3_Peak_50537_lociStitched	chr2	10247706	10269959	3	8926	15396.8507	2848.384	1692	0
14_Peak_50942_lociStitched	chr6	35335936	35404986	14	20883	19175.185	6628.8	1693	0
5_Peak_35410_lociStitched	chr8	144343367	144364211	5	9714	14968.0764	2422.0728	1694	0
Peak_4048	chr17	43203926	43210899	1	6974	13188.7322	645.0025	1695	0
1_Peak_3681_lociStitched	chr11	118659058	118663649	1	4592	13204.6342	662.0222	1696	0
12_Peak_36195_lociStitched	chr1	150121027	150159396	12	16567	16230.087	3694.9347	1697	0
Peak_8805	chr17	56428795	56436910	1	8116	13144.677	616.74	1698	0
12_Peak_41158_lociStitched	chr15	59821439	59863329	12	18150	16672.22	4147.11	1699	0
2_Peak_51217_lociStitched	chr4	113145031	113156305	2	5757	13832.0706	1314.5484	1700	0
2_Peak_1131_lociStitched	chr12	49653616	49663308	2	6634	13674.4428	1160.1324	1701	0
Peak_1714	chr17	37855310	37864933	1	9624	13273.9662	760.217	1702	0
9_Peak_42032_lociStitched	chr19	48983460	49006296	9	11841	14619.6072	2126.0316	1703	0
2_Peak_12329_lociStitched	chr3	196005094	196015662	2	9763	13812.376	1318.8864	1704	0
4_Peak_19130_lociStitched	chr4	2745990	2766437	4	6266	15006.0533	2512.9363	1705	0
Peak_1595	chr14	24540208	24547639	1	7432	13240.5558	749.0448	1706	0
4_Peak_56835_lociStitched	chr16	89151123	89189671	4	9439	16768.38	4282.6828	1707	0
4_Peak_39924_lociStitched	chr4	39515895	39531104	4	6554	14428.7783	1955.8774	1708	0
16_Peak_39253_lociStitched	chr16	85449729	85525644	16	17586	20869.0335	8396.199	1709	0
8_Peak_36522_lociStitched	chr4	42620353	42660481	8	13476	17592.1152	5120.3328	1710	0
7_Peak_39654_lociStitched	chr6	111906688	111937133	7	13479	15758.332	3303.2825	1711	0
3_Peak_1114_lociStitched	chr3	113455538	113468467	3	6781	14170.184	1718.2641	1712	0
2_Peak_29414_lociStitched	chr11	27485533	27494442	2	7996	13635.2245	1184.0061	1713	0
9_Peak_40363_lociStitched	chr3	65933208	65958017	9	13505	15723.9442	3282.2307	1714	0
2_Peak_102_lociStitched	chr8	12610031	12615728	2	4974	13121.3304	684.7794	1715	0
5_Peak_27048_lociStitched	chr13	73736791	73770137	5	14944	16169.4754	3734.752	1716	0
9_Peak_20493_lociStitched	chr15	40704019	40747839	9	11310	16695.42	4263.686	1717	0
2_Peak_6658_lociStitched	chr21	45659111	45667945	2	6982	13260.7174	834.813	1718	0
13_Peak_15656_lociStitched	chrX	122935618	122970623	13	17311	16133.8045	3714.0305	1719	0
8_Peak_19205_lociStitched	chr7	140003901	140027935	8	10766	15413.0042	3001.8466	1720	0
3_Peak_14849_lociStitched	chr20	33891570	33917509	3	11513	16048.4593	3639.2417	1721	0
Peak_4043	chr20	44518082	44522655	1	4574	13281.8212	876.1868	1722	0
5_Peak_6058_lociStitched	chr1	8226049	8244712	5	11007	15195.4146	2793.8511	1723	0
7_Peak_1669_lociStitched	chr19	3505177	3522176	7	8922	14311.4581	1910.6876	1724	0
1_Peak_3869_lociStitched	chr4	100866435	100872418	1	5984	13267.3025	880.6976	1725	0
2_Peak_3385_lociStitched	chr1	38155016	38164977	2	7944	14041.0256	1660.4987	1726	0
3_Peak_1973_lociStitched	chr2	26457781	26470327	3	9504	14033.9556	1654.8174	1727	0
4_Peak_42569_lociStitched	chr1	205399679	205420532	4	10814	14386.4847	2010.2292	1728	0
12_Peak_42239_lociStitched	chr22	42219245	42258958	12	9674	16036.1094	3661.5386	1729	0
2_Peak_4797_lociStitched	chr2	201237927	201249018	2	10261	13863.75	1505.0487	1730	0
11_Peak_42232_lociStitched	chr19	13161502	13210960	11	18531	17008.6062	4663.8894	1731	0
6_Peak_34844_lociStitched	chr2	170560495	170596255	6	10267	16689.192	4344.84	1732	0
8_Peak_49499_lociStitched	chr1	24861666	24895470	8	9726	16638.3288	4323.5316	1733	0
2_Peak_62898_lociStitched	chr15	75490850	75497577	2	6576	13165.4117	860.3833	1734	0
2_Peak_5845_lociStitched	chr2	85803388	85818456	2	4828	14174.4676	1883.5	1735	0
6_Peak_14044_lociStitched	chr6	31727226	31746014	6	13881	13970.7568	1681.526	1736	0
14_Peak_43419_lociStitched	chr11	111564408	111631210	14	19939	20521.5744	8256.7272	1737	0
4_Peak_18624_lociStitched	chr1	29059893	29081443	4	3729	15436.265	3172.16	1738	0
9_Peak_13991_lociStitched	chr16	89306520	89341759	9	10554	16009.0777	3749.4296	1739	0
5_Peak_45897_lociStitched	chr11	66362412	66389055	5	9174	15399.654	3146.5383	1740	0
2_Peak_18828_lociStitched	chrX	123085083	123098580	2	7014	13631.97	1379.3934	1741	0
7_Peak_26436_lociStitched	chr7	107633413	107661457	7	14995	15900.948	3648.5244	1742	0
8_Peak_65028_lociStitched	chr5	34000564	34026795	8	13600	15665.1532	3423.1455	1743	0
Peak_134	chr2	85131620	85135788	1	4169	12803.6792	564.3472	1744	0
1_Peak_880_lociStitched	chr6	24717370	24722844	1	5475	12837.0774	613.6354	1745	0
Peak_2070	chr7	964167	968387	1	4221	12888.302	677.732	1746	0
2_Peak_1991_lociStitched	chr14	60714020	60721876	2	7459	13096.7376	892.4416	1747	0
8_Peak_2128_lociStitched	chr6	106957842	106996279	8	12126	15693.8271	3490.0796	1748	0
5_Peak_17603_lociStitched	chr1	109621918	109639453	5	3934	14827.596	2624.9895	1749	0
2_Peak_44304_lociStitched	chr3	99585024	99595766	2	10644	13641.2658	1449.0958	1750	0
9_Peak_47991_lociStitched	chr13	31314119	31380539	9	14646	20278.026	8089.956	1751	0
3_Peak_50236_lociStitched	chr8	30503741	30516569	3	7917	13946.6016	1758.7188	1752	0
13_Peak_39937_lociStitched	chr5	160052343	160086591	13	17646	16072.5864	3890.5728	1753	0
4_Peak_21295_lociStitched	chr14	102172039	102200316	4	10892	14952.8776	2771.146	1754	0
1_Peak_3516_lociStitched	chr7	150753919	150760746	1	6828	13074.3877	894.337	1755	0
6_Peak_45678_lociStitched	chr12	4108291	4149635	6	12054	17335.5392	5159.7312	1756	0
4_Peak_72173_lociStitched	chr13	52360080	52389563	4	6744	15900.1819	3732.5478	1757	0
7_Peak_14507_lociStitched	chr20	52258621	52295204	7	10366	18152.4846	5984.9788	1758	0
2_Peak_4308_lociStitched	chr14	55030866	55046943	2	4691	14376.0534	2210.5875	1759	0
15_Peak_5917_lociStitched	chr1	157961987	158005880	15	18531	16293.0816	4130.3313	1760	0
1_Peak_2293_lociStitched	chr2	61761965	61766829	1	4865	12734.9248	582.2208	1761	0
4_Peak_3428_lociStitched	chr4	141149819	141174953	4	8807	15427.2492	3274.9602	1762	0
7_Peak_71524_lociStitched	chr11	74147503	74179541	7	11102	16076.6684	3927.8588	1763	0
13_Peak_37499_lociStitched	chr2	228235321	228281056	13	16311	17447.9025	5300.6865	1764	0
13_Peak_14655_lociStitched	chr10	32417081	32460894	13	15939	17192.2212	5047.2576	1765	0
8_Peak_35717_lociStitched	chr15	45923593	45951322	8	14055	14907.1104	2770.1271	1766	0
11_Peak_30570_lociStitched	chr3	12702160	12745861	11	10905	16789.9242	4654.1565	1767	0
12_Peak_29014_lociStitched	chr22	43357565	43415293	12	16667	16821.9392	4687.5136	1768	0
2_Peak_20889_lociStitched	chr14	105552698	105561331	2	6635	13469.2066	1343.2948	1769	0
4_Peak_27387_lociStitched	chr8	74204724	74227354	4	7174	15110.051	2984.897	1770	0
1_Peak_1792_lociStitched	chr5	98262290	98266339	1	4050	12669.7259	549.0444	1771	0
10_Peak_63004_lociStitched	chr18	77694048	77722232	10	9172	15318.004	3198.884	1772	0
4_Peak_56252_lociStitched	chr1	51700554	51713129	4	5204	13880.285	1761.7575	1773	0
8_Peak_17530_lociStitched	chr15	31506611	31529417	8	11746	14431.6368	2314.809	1774	0
1_Peak_957_lociStitched	chr3	141593698	141598550	1	4853	12885.9416	772.9236	1775	0
4_Peak_10708_lociStitched	chr2	176992611	177005907	4	12262	13773.3264	1662	1776	0
6_Peak_36702_lociStitched	chr22	19925306	19958396	6	9264	14609.235	2508.222	1777	0
6_Peak_40390_lociStitched	chr1	65602390	65626423	6	10340	15239.3253	3138.7098	1778	0
6_Peak_54293_lociStitched	chr19	38414694	38436380	6	15882	14278.0624	2183.7802	1779	0
3_Peak_13453_lociStitched	chr4	153856139	153880066	3	7451	15198.4304	3108.1173	1780	0
1_Peak_26_lociStitched	chr8	103874586	103878980	1	4395	12760.176	676.676	1781	0
6_Peak_77310_lociStitched	chr8	98771282	98798561	6	9723	15210.7704	3137.085	1782	0
9_Peak_37631_lociStitched	chr20	6072887	6107191	9	12131	16380.16	4308.5824	1783	0
8_Peak_12779_lociStitched	chr1	182556845	182603416	8	12793	16835.4165	4768.8704	1784	0
10_Peak_4979_lociStitched	chr2	202297095	202331265	10	13167	15960.807	3898.797	1785	0
14_Peak_105490_lociStitched	chr14	55764446	55821468	14	17336	18919.8996	6865.4488	1786	0
6_Peak_5903_lociStitched	chr11	77731054	77757612	6	12143	14965.433	2918.7242	1787	0
1_Peak_4399_lociStitched	chr18	13216189	13224722	1	8534	13091.3286	1048.7057	1788	0
4_Peak_19116_lociStitched	chr1	78509317	78536891	4	9286	15901.9258	3865.8748	1789	0
5_Peak_427_lociStitched	chr2	20242279	20271418	5	8032	15708.8349	3677.3418	1790	0
1_Peak_894_lociStitched	chr7	108164947	108170840	1	5894	12843.7935	816.1805	1791	0
11_Peak_20991_lociStitched	chr21	44139035	44184808	11	19070	16084.6322	4060.0651	1792	0
5_Peak_18260_lociStitched	chr11	67972072	67984277	5	8336	13502.3915	1484.128	1793	0
Peak_2060	chr11	2930706	2935831	1	5126	12713.5875	698.5375	1794	0
7_Peak_27861_lociStitched	chr16	87978691	88000751	7	8997	14654.458	2640.582	1795	0
9_Peak_26400_lociStitched	chr18	3691137	3726667	9	14800	15878.357	3869.217	1796	0
5_Peak_26808_lociStitched	chr17	77951414	77982982	5	13450	14994.8	2986.3328	1797	0
4_Peak_609_lociStitched	chr1	32478290	32498602	4	6644	15061.348	3052.8936	1798	0
4_Peak_52834_lociStitched	chr10	60024440	60035505	4	6142	13513.6845	1508.1595	1799	0
7_Peak_46363_lociStitched	chr9	93953616	93975914	7	13527	13960.7778	1962.224	1800	0
3_Peak_27194_lociStitched	chr10	65387572	65398458	3	6966	13532.3866	1539.2804	1801	0
6_Peak_26142_lociStitched	chr5	14574665	14595624	6	8499	14509.9157	2521.3677	1802	0
3_Peak_50986_lociStitched	chr1	244996329	245005115	3	5560	12947.0496	965.5814	1803	0
9_Peak_17578_lociStitched	chr17	25853388	25905050	9	15370	16087.5468	4107.129	1804	0
Peak_4262	chr19	13956572	13962741	1	6170	12606.3515	637.8746	1805	0
5_Peak_101930_lociStitched	chr15	74273912	74304334	5	9682	14964.5818	2999.6092	1806	0
1_Peak_7480_lociStitched	chrX	84628852	84635889	1	7038	12811.5622	850.0696	1807	0
Peak_7390	chr12	13048856	13059711	1	10856	13350.5645	1393.782	1808	0
11_Peak_17598_lociStitched	chr15	45727160	45750910	11	15944	14380.625	2424.875	1809	0
3_Peak_19912_lociStitched	chr12	102089746	102108584	3	8586	14119.081	2170.1376	1810	0
1_Peak_713_lociStitched	chr1	100814351	100820887	1	6537	12877.8808	930.0728	1811	0
Peak_7848	chr10	45467957	45478111	1	10155	13265.1856	1319.0046	1812	0
18_Peak_48246_lociStitched	chr8	30375113	30427465	18	17665	18391.2576	6449.7664	1813	0
9_Peak_51569_lociStitched	chr20	342852	365939	9	10600	14634.8493	2705.7964	1814	0
1_Peak_2254_lociStitched	chr5	56109896	56115619	1	5724	12737.1088	809.2322	1815	0
Peak_1621	chr1	23747775	23752125	1	4351	12528	609	1816	0
8_Peak_2226_lociStitched	chr17	4736222	4780816	8	11260	15041.5562	3126.0394	1817	0
7_Peak_35028_lociStitched	chr5	133770248	133803150	7	11694	15533.0342	3625.8004	1818	0
6_Peak_40856_lociStitched	chr13	52730810	52755799	6	10206	14848.4638	2948.702	1819	0
9_Peak_22738_lociStitched	chr10	25223227	25264741	9	9831	16750.899	4852.9866	1820	0
3_Peak_51828_lociStitched	chr8	8992127	9009435	3	8067	14133.7128	2243.1168	1821	0
6_Peak_54586_lociStitched	chrX	48886809	48919279	6	8060	14991.399	3100.885	1822	0
3_Peak_57802_lociStitched	chr2	61239020	61248018	3	6873	12941.8234	1059.0646	1823	0
2_Peak_24349_lociStitched	chr10	13379412	13392820	2	6436	13381.184	1508.4	1824	0
5_Peak_48388_lociStitched	chr15	59903379	59914546	5	8897	12984.9876	1117.8167	1825	0
2_Peak_32448_lociStitched	chr1	245023912	245029074	2	5048	12553.4678	686.546	1826	0
1_Peak_254_lociStitched	chr4	140096703	140100460	1	3758	12440.1784	574.821	1827	0
Peak_8375	chr12	52625419	52632744	1	7326	12689.0975	837.2475	1828	0
1_Peak_1674_lociStitched	chr1	85663480	85668647	1	5168	12804.8594	953.3115	1829	0
6_Peak_52017_lociStitched	chr17	49189713	49217845	6	4839	14215.0996	2368.7144	1830	0
4_Peak_11744_lociStitched	chr8	146275280	146290011	4	6525	13679.2066	1834.0095	1831	0
11_Peak_7592_lociStitched	chr1	53575368	53612925	11	14059	16990.7868	5149.0647	1832	0
6_Peak_6516_lociStitched	chr7	156394827	156410742	6	12014	13900.161	2068.95	1833	0
5_Peak_1543_lociStitched	chr16	31486840	31499968	5	8812	13401.0624	1581.924	1834	0
1_Peak_1009_lociStitched	chr11	45822968	45829879	1	6912	12672.0096	855.5818	1835	0
5_Peak_64134_lociStitched	chr1	22349204	22370232	5	6474	14744.8336	2929.2004	1836	0
2_Peak_7663_lociStitched	chr11	63330052	63343595	2	8777	13287.0373	1473.4784	1837	0
5_Peak_26746_lociStitched	chr4	54442283	54465943	5	10312	14768.572	2955.134	1838	0
3_Peak_66721_lociStitched	chr22	38494343	38509570	3	7900	13054.1071	1265.3637	1839	0
7_Peak_62237_lociStitched	chr2	9677432	9714608	7	5394	16402.0512	4613.5416	1840	0
9_Peak_26888_lociStitched	chr1	154377305	154412711	9	15052	15500.7468	3714.0894	1841	0
3_Peak_7404_lociStitched	chr6	2242372	2261048	3	10661	14102.2476	2315.824	1842	0
7_Peak_14579_lociStitched	chr16	9369677	9416705	7	12319	16704.3456	4919.1288	1843	0
1_Peak_2814_lociStitched	chr21	45718524	45725648	1	7125	12521.1424	737.334	1844	0
9_Peak_58342_lociStitched	chr4	41121664	41163082	9	17414	17229.888	5446.467	1845	0
12_Peak_32172_lociStitched	chr8	102614928	102648862	12	13977	15932.013	4153.5216	1846	0
10_Peak_56987_lociStitched	chr22	43240789	43289824	10	13646	15975.603	4197.396	1847	0
3_Peak_76391_lociStitched	chr11	46360540	46380036	3	8473	14245.7272	2477.9416	1848	0
11_Peak_98596_lociStitched	chrX	2373881	2426333	11	10814	17240.9724	5481.234	1849	0
4_Peak_3243_lociStitched	chr10	43131841	43161066	4	10328	15308.055	3550.8375	1850	0
5_Peak_52807_lociStitched	chr16	17393896	17409043	5	12119	13647.447	1897.9191	1851	0
4_Peak_12366_lociStitched	chr3	142155056	142167646	4	6942	13235.867	1488.138	1852	0
5_Peak_19058_lociStitched	chr7	29229463	29249086	5	5611	14821.2519	3082.7733	1853	0
2_Peak_596_lociStitched	chr1	212457312	212464831	2	5319	12628.1605	890.2496	1854	0
1_Peak_6297_lociStitched	chr11	118398776	118406607	1	7832	12796.6371	1059.5343	1855	0
2_Peak_8100_lociStitched	chr12	72079109	72089846	2	10466	13148.5302	1421.5788	1856	0
4_Peak_11974_lociStitched	chr7	98969563	98991347	4	8528	14392.6888	2666.3616	1857	0
Peak_2272	chr16	2056736	2061109	1	4374	12352.8504	628.4001	1858	0
8_Peak_41798_lociStitched	chr4	38101205	38136850	8	12023	16489.377	4765.7365	1859	0
10_Peak_52831_lociStitched	chr20	52507516	52556542	10	12076	19600.5948	7878.4782	1860	0
8_Peak_8001_lociStitched	chr6	42370457	42422727	8	12442	16752.535	5038.828	1861	0
5_Peak_82147_lociStitched	chr1	229244138	229269904	5	11467	14439.2664	2726.0428	1862	0
4_Peak_13963_lociStitched	chr19	47342270	47367568	4	9670	14288.3104	2575.3364	1863	0
3_Peak_42016_lociStitched	chr16	4655182	4669612	3	6915	13552.656	1841.268	1864	0
