REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	Endometrioid_630_IP.nodup.bam	Endometrioid_630_Input.nodup.bam	enhancerRank	OVERLAP_GENES	PROXIMAL_GENES	CLOSEST_GENE	enhancerRank.1	isSuper	ensembl_gene_id	hgnc_symbol	medianCPM	keyAnnotation
3_Peak_3656_lociStitched	chr10	77154904	77171220	3	14103	43627.3524	1804.5496	138	NCRNA00245,ZNF503		NCRNA00245	138	1	ENSG00000165655	ZNF503	41.4255538298821	1
16_Peak_7455_lociStitched	chr7	131192860	131243117	16	28773	47327.0169	5533.2957	139	PODXL	PODXL	PODXL	139	1	ENSG00000128567	PODXL	33.5259482028065	1
8_Peak_3813_lociStitched	chr7	841125	877524	8	22285	45495.1101	3741.8172	140	SUN1	GET4	SUN1	140	1	ENSG00000164828	SUN1	140.885046487333	1
14_Peak_25879_lociStitched	chr15	93340743	93392746	14	27274	47941.5657	6209.1582	141		LOC100507217,ASB9P1	ASB9P1	141	1	ENSG00000258527	ASB9P1	0.602950772170342	1
20_Peak_8470_lociStitched	chr17	38627437	38718860	20	42733	46836.0029	5549.3761	142	TNS4,CCR7	IGFBP4	TNS4	142	1	ENSG00000131746	TNS4	5.53661815818495	1
7_Peak_29893_lociStitched	chr2	239172391	239212030	7	15148	45335.1243	4074.8892	143	PER2	TRAF3IP1,LOC643387,HES6,LOC151174	PER2	143	1	ENSG00000132326	PER2	29.2567884526247	1
9_Peak_54944_lociStitched	chr8	142273925	142328738	9	20148	51765.3972	10567.9464	144		SLC45A4,GPR20,LOC731779	LOC731779	144	1	ENSG00000254197		0.430679122978816	1
7_Peak_11966_lociStitched	chr17	72422469	72459369	7	21341	44025.39	2985.21	145	GPRC5C	CD300A	GPRC5C	145	1	ENSG00000170412	GPRC5C	48.9938118588631	1
Peak_278	chr7	73148919	73163531	1	14613	42510.6916	1532.7988	146	WBSCR26,ABHD11	ABHD11,STX1A,CLDN3,MIR4284	ABHD11	146	1	ENSG00000106077	ABHD11	61.1030778580707	1
6_Peak_14793_lociStitched	chr6	7233889	7279435	6	17294	47363.2854	6513.078	147	RREB1	SSR1	SSR1	147	1	ENSG00000124783	SSR1	110.99654006533	1
11_Peak_54558_lociStitched	chr15	75444858	75497497	11	25498	45822.2495	5311.2751	148	C15orf39		C15orf39	148	1	ENSG00000167173	C15orf39	20.9261831752078	1
14_Peak_12243_lociStitched	chr8	121043889	121096916	14	26784	48885.5913	8447.2011	149	DEPDC6	COL14A1	COL14A1	149	1	ENSG00000187955	COL14A1	9.98994436832624	1
16_Peak_11706_lociStitched	chr8	67419834	67473641	16	24847	46860.5163	6483.7435	150	C8orf46		C8orf46	150	1	ENSG00000169085	VXN	1.53035508829114	2
4_Peak_45197_lociStitched	chr19	11194389	11225045	4	15021	43335.3216	3172.896	151	LDLR	SPC24,LDLR	LDLR	151	1	ENSG00000130164	LDLR	49.1514046004094	1
6_Peak_1844_lociStitched	chr9	135987333	136020502	6	25908	43733.3265	3618.7379	152	RALGDS	CEL,CELP,GBGT1	RALGDS	152	1	ENSG00000160271	RALGDS	47.0538754055554	1
Peak_2735	chr20	43964639	43978024	1	13386	41370.358	1361.2545	153	SDC4	SYS1,SYS1-DBNDD2,RBPJL,MATN4,TP53TG5	SDC4	153	1	ENSG00000124145	SDC4	173.113087365419	1
5_Peak_418_lociStitched	chr3	39166468	39196510	5	19374	43173.3582	3277.5822	154	TTC21A,CSRNP1	GORASP1,XIRP1,TTC21A	CSRNP1	154	1	ENSG00000144655	CSRNP1	27.4618209802221	1
12_Peak_16733_lociStitched	chr15	96864555	96904024	12	26213	44090.8199	4231.0768	155	NR2F2,MIR1469		NR2F2	155	1	ENSG00000185551	NR2F2	109.550421333738	1
14_Peak_99310_lociStitched	chr16	10919269	10981679	14	22850	46458.004	6640.424	156	CIITA	FAM18A	CIITA	156	1	ENSG00000179583	CIITA	30.3881213787418	1
15_Peak_43358_lociStitched	chr15	83544626	83622541	15	32217	47496.984	7838.249	157	HOMER2	HOMER2,FAM103A1	HOMER2	157	1	ENSG00000103942	HOMER2	46.5285080168619	1
4_Peak_17231_lociStitched	chr1	205407198	205426567	4	17306	41614.2965	1989.1963	158	MIR135B	LEMD1,CDK18	MIR135B	158	1	ENSG00000186007	LEMD1	3.48345348707846	2
9_Peak_54091_lociStitched	chr12	26417484	26452807	9	23531	43878.2306	4270.5507	159			SSPN	159	1	ENSG00000123096	SSPN	25.9248519770314	1
12_Peak_651_lociStitched	chr20	56255610	56294258	12	23253	43672.24	4212.632	160	PMEPA1		PMEPA1	160	1	ENSG00000124225	PMEPA1	30.2666404190392	1
15_Peak_36266_lociStitched	chr8	103737696	103823301	15	28690	48623.64	9185.4165	161			AZIN1	161	1	ENSG00000155096	AZIN1	66.8908767842382	1
16_Peak_20730_lociStitched	chr3	193806585	193885018	16	30517	47820.6001	8447.2341	162	HES1		HES1	162	1	ENSG00000114315	HES1	57.3433053671443	1
17_Peak_40431_lociStitched	chr2	27975005	28034094	17	28802	45829.4284	6576.6057	163	RBKS,MRPL33	MRPL33	MRPL33	163	1	ENSG00000243147	MRPL33	24.3314990814391	1
28_Peak_10757_lociStitched	chr17	75091146	75164261	28	35910	45755.367	6521.858	164	SEC14L1	C17orf86,SCARNA16,SEC14L1	SEC14L1	164	1	ENSG00000129657	SEC14L1	51.8505837874944	1
2_Peak_7501_lociStitched	chr17	59473120	59492199	2	18110	40403.5983	1242.0429	165	C17orf82,TBX2	TBX4	TBX2	165	1	ENSG00000121068	TBX2	9.34647062041977	1
4_Peak_62561_lociStitched	chr6	30843119	30855048	4	10676	40884.2617	1770.2636	166	DDR1	DDR1,SFTA2,GTF2H4,VARS2	DDR1	166	1	ENSG00000204580	DDR1	113.226883432771	1
12_Peak_26126_lociStitched	chr14	69225067	69286568	12	23720	43069.1503	4034.4656	167	C14orf181,ZFP36L1		ZFP36L1	167	1	ENSG00000185650	ZFP36L1	374.570349120322	1
14_Peak_72989_lociStitched	chr20	30786900	30829624	14	22288	43698.1072	4785.088	168	POFUT1,PLAGL2	KIF3B,TSPY26P	POFUT1	168	1	ENSG00000101346	POFUT1	33.9828850488179	1
6_Peak_40928_lociStitched	chr17	2285963	2322204	6	20959	41173.4001	2366.5373	169	METT10D,LOC284009,MNT	TSR1,SGSM2	MNT	169	1	ENSG00000070444	MNT	29.0657033828155	1
3_Peak_74528_lociStitched	chr6	35687330	35702574	3	12280	41363.0696	2571.6628	170	FKBP5,LOC285847	FKBP5,C6orf126,C6orf81,C6orf127	FKBP5	170	1	ENSG00000096060	FKBP5	23.9905665311522	1
Peak_35	chr8	144097174	144110554	1	13381	40954.842	2370.936	171	LY6E,LOC100133669	C8orf31	LY6E	171	1	ENSG00000160932	LY6E	114.461558515422	1
9_Peak_10366_lociStitched	chr2	28957268	28987024	9	17330	41982.7404	3600.476	172	PPP1CB	SPDYA	PPP1CB	172	1	ENSG00000213639	PPP1CB	240.855257443272	1
15_Peak_55045_lociStitched	chr1	223886272	223936193	15	25058	43605.9935	5316.5865	173	CAPN2	CAPN8	CAPN2	173	1	ENSG00000162909	CAPN2	126.832160215922	1
5_Peak_2184_lociStitched	chr11	61721944	61747233	5	18169	40922.6598	2635.1138	174	FTH1,BEST1	RAB3IL1	FTH1	174	1	ENSG00000167996	FTH1	750.302790856765	1
6_Peak_4461_lociStitched	chr1	36808165	36855415	6	18609	44967.825	6690.6	175	STK40	C1orf113,LSM10,FAM176B	STK40	175	1	ENSG00000196182	STK40	19.8481230029139	1
13_Peak_8138_lociStitched	chr4	40283710	40325746	13	29218	42872.5164	4598.7384	176		CHRNA9	CHRNA9	176	1	ENSG00000163694	RBM47	100.202992139688	3
Peak_2	chr12	52536671	52547778	1	11108	39340.994	1091.8181	177		KRT80	KRT80	177	1	ENSG00000167767	KRT80	4.93008590400794	1
3_Peak_17632_lociStitched	chr8	128746419	128757680	3	10606	40329.0193	2231.9302	178	MYC	PVT1	MYC	178	1	ENSG00000136997	MYC	22.2681565483043	1
18_Peak_3682_lociStitched	chr10	24740067	24808131	18	28052	45337.4304	7425.7824	179	KIAA1217		MIR603	179	1	ENSG00000120549	KIAA1217	100.260360109459	2
9_Peak_37305_lociStitched	chrX	3606107	3632531	9	19935	40423.4352	2568.4128	180	PRKX		PRKX	180	1	ENSG00000183943	PRKX	75.6582414839896	1
13_Peak_11902_lociStitched	chr1	43389468	43433692	13	31640	42910.5472	5107.872	181	FLJ32224,SLC2A1		FLJ32224	181	1	ENSG00000117394	SLC2A1	46.5211395741482	1
18_Peak_51880_lociStitched	chr20	62440428	62504888	18	26815	43787.678	6007.672	182	C20orf135,TPD52L2	MIR941-3,DNAJC5,ZBTB46,MIR941-1,MIR941-2	C20orf135	182	1	ENSG00000268858		5.05346519383736	1
12_Peak_12640_lociStitched	chr19	45919563	45989246	12	19256	44555.3102	6787.1242	183	ERCC1,FOSB,RTN2	PPM1N,FOSB,ERCC2,ERCC1,PPP1R13L,CD3EAP,VASP	FOSB	183	1	ENSG00000125740	FOSB	42.0125057681665	1
11_Peak_55413_lociStitched	chr15	41055004	41091747	11	26212	41526.9386	3909.4552	184	GCHFR,C15orf62,DNAJC17	SPINT1,ZFYVE19,PPP1R14D,FAM82A2	C15orf62	184	1	ENSG00000137880	GCHFR	5.04446091767872	1
4_Peak_17325_lociStitched	chr10	3818095	3829192	4	10344	38768.4792	1201.8051	185	KLF6	KLF6	KLF6	185	1	ENSG00000067082	KLF6	220.962320472183	1
16_Peak_10324_lociStitched	chr20	52195236	52242382	16	25815	42096.6634	4615.5934	186	ZNF217		ZNF217	186	1	ENSG00000171940	ZNF217	50.7263595660835	1
18_Peak_12663_lociStitched	chr11	121193841	121265999	18	31600	48778.808	11343.2376	187		SC5DL	SC5DL	187	1	ENSG00000137642	SORL1	90.0970074768939	3
17_Peak_4216_lociStitched	chr14	75032901	75088486	17	31493	41371.9155	4091.056	188	LTBP2		LTBP2	188	1	ENSG00000119681	LTBP2	36.5216965310468	1
17_Peak_46776_lociStitched	chr15	67360494	67444009	17	31597	46350.825	9487.304	189	SMAD3	SMAD3	SMAD3	189	1	ENSG00000166949	SMAD3	53.3746952468293	1
12_Peak_58952_lociStitched	chr20	49336095	49391533	12	23490	42803.6798	6064.9172	190	PARD6B	BCAS4	PARD6B	190	1	ENSG00000124171	PARD6B	40.4866575537177	1
15_Peak_33673_lociStitched	chr1	206274640	206329051	15	17950	42843.2214	6115.7964	191	CTSE,C1orf186		C1orf186	191	1	ENSG00000196188	CTSE	0.684734153334436	2
15_Peak_12661_lociStitched	chr9	37998874	38071113	15	27605	44636.4781	7960.7378	192	SHB		SHB	192	1	ENSG00000107338	SHB	10.6334125075366	1
16_Peak_7555_lociStitched	chr5	149969236	150036912	16	25601	43799.9072	7153.3532	193	SYNPO	RBM22,MYOZ3	SYNPO	193	1	ENSG00000171992	SYNPO	62.0116766794655	1
15_Peak_75891_lociStitched	chr17	57902107	57947793	15	29929	39915.8582	3298.5292	194	TUBD1,MIR21,TMEM49	RPS6KB1,TUBD1	MIR21	194	1	ENSG00000199004	NA	0.639508359319616	1
2_Peak_45_lociStitched	chr18	3446149	3456598	2	8967	37859.8617	1278.9576	195	TGIF1		TGIF1	195	1	ENSG00000177426	TGIF1	35.7594897018116	1
10_Peak_91190_lociStitched	chr11	75251230	75295912	10	17547	42756.2058	6335.9076	196	SERPINH1	GDPD5	SERPINH1	196	1	ENSG00000149257	SERPINH1	75.3493558443953	1
15_Peak_63658_lociStitched	chr10	126790661	126851138	15	25839	42944.7177	6531.516	197	CTBP2		CTBP2	197	1	ENSG00000175029	CTBP2	116.261976266353	1
22_Peak_8869_lociStitched	chr10	95172402	95250351	22	30304	41344.1496	4996.5309	198	MYOF	CEP55,MYOF	MYOF	198	1	ENSG00000138119	MYOF	112.315172230775	1
17_Peak_33394_lociStitched	chr10	6150539	6250120	17	22941	47022.1482	10685.0413	199	PFKFB3,RBM17,MIR3155	IL2RA	MIR3155	199	1	ENSG00000201581	RN7SKP78	0.783550214922714	1
16_Peak_3760_lociStitched	chr14	74173600	74262105	16	31862	41792.061	5496.1605	200	C14orf43,PNMA1		C14orf43	200	1	ENSG00000156030	ELMSAN1	45.0838907166489	1
15_Peak_48772_lociStitched	chr7	74000268	74078896	15	24014	43701.4424	7501.1112	201	GTF2I,GTF2IRD1	GTF2I	GTF2I	201	1	ENSG00000263001	GTF2I	35.0467169461498	1
11_Peak_65533_lociStitched	chr5	141220842	141261814	11	23849	40046.0328	4027.5476	202	PCDH1	KIAA0141,LOC729080	PCDH1	202	1	ENSG00000156453	PCDH1	32.9476448420327	1
6_Peak_12064_lociStitched	chr5	1104207	1140778	6	12100	41837.224	5858.6742	203	SLC12A7		SLC12A7	203	1	ENSG00000113504	SLC12A7	69.7925001998584	1
Peak_25	chr12	6442138	6453444	1	11307	37520.0916	1560.228	204	TNFRSF1A	PLEKHG6,SCNN1A,LTBR	TNFRSF1A	204	1	ENSG00000067182	TNFRSF1A	55.2386915319191	1
8_Peak_12404_lociStitched	chr8	11702141	11755862	8	31598	39726.6795	3905.5167	205	CTSB	FDFT1	CTSB	205	1	ENSG00000164733	CTSB	509.608778865864	1
12_Peak_63084_lociStitched	chr14	77379562	77432244	12	31312	38752.8792	3060.8242	206			C14orf4	206	1	ENSG00000100603	SNW1	45.139751436725	3
7_Peak_53197_lociStitched	chr22	36828423	36866483	7	21888	39544.34	3954.434	207	TXN2	FOXRED2,MYH9	TXN2	207	1	ENSG00000100348	TXN2	43.5400575220491	1
13_Peak_74291_lociStitched	chr7	47597447	47650871	13	27440	41168.5344	5812.5312	208		C7orf65,TNS3	TNS3	208	1	ENSG00000136205	TNS3	70.2544083013694	1
2_Peak_3960_lociStitched	chr17	72740664	72766983	2	24578	37591.4277	2266.0659	209	RAB37,NAT9,SLC9A3R1,MIR3615	CD300LF,TMEM104	SLC9A3R1	209	1	ENSG00000109062	SLC9A3R1	18.4824976329378	1
14_Peak_55870_lociStitched	chr5	139014825	139090870	14	33303	42843.753	7703.3585	210	CXXC5		CXXC5	210	1	ENSG00000171604	CXXC5	44.7229510821834	1
4_Peak_21683_lociStitched	chr19	53425177	53450262	4	19458	37609.9405	2475.8895	211	ZNF321	ZNF702P,ZNF816,ZNF320	ZNF321	211	1	ENSG00000213801	ZNF321P	12.0303035018749	1
14_Peak_24682_lociStitched	chr1	154376821	154457620	14	23728	43275.9444	8152.6191	212	IL6R,SHE	IL6R,TDRD10	IL6R	212	1	ENSG00000160712	IL6R	33.0059860885691	1
1_Peak_1054_lociStitched	chr8	144901180	144912729	1	11550	37221.2721	2190.8453	213	PUF60	PUF60,MIR937,NRBP2,EPPK1,SCRIB	PUF60	213	1	ENSG00000179950	PUF60	58.9366031224476	1
6_Peak_28483_lociStitched	chr1	36590402	36628911	6	17146	39036.5733	4074.2522	214	MAP7D1,TRAPPC3	ADPRHL2,COL8A2,TEKT2	TRAPPC3	214	1	ENSG00000054116	TRAPPC3	25.4403561380293	1
14_Peak_188_lociStitched	chr2	85101399	85196122	14	23248	44927.1189	9993.2765	215	TMSB10,C2orf89	KCMF1	TMSB10	215	1	ENSG00000034510	TMSB10	682.722232981462	1
16_Peak_55140_lociStitched	chr10	104380820	104437976	16	27763	38403.1164	3509.3784	216	SUFU,ARL3,TRIM8	SFXN2	TRIM8	216	1	ENSG00000171206	TRIM8	51.1955553646589	1
9_Peak_89251_lociStitched	chr1	226285119	226323395	9	15036	40270.1796	5435.192	217		H3F3A,LOC440926	LOC440926	217	1	ENSG00000143799	PARP1	82.9557956187709	3
5_Peak_35652_lociStitched	chr9	131925899	131942013	5	14144	36472.4276	1688.7472	218	IER5L		IER5L	218	1	ENSG00000188483	IER5L	14.0197059306297	1
15_Peak_45119_lociStitched	chr10	72975852	73032377	15	33746	41059.76	6308.19	219	UNC5B	SLC29A3	UNC5B	219	1	ENSG00000107731	UNC5B	16.1985629787706	1
3_Peak_42_lociStitched	chr3	187453810	187468792	3	13480	36208.4976	1573.11	220	BCL6	RTP2,LOC100131635,BCL6	BCL6	220	1	ENSG00000113916	BCL6	31.4646162650405	1
7_Peak_45296_lociStitched	chr1	37920271	37953045	7	16985	38119.4394	3513.3728	221	ZC3H12A	MEAF6	ZC3H12A	221	1	ENSG00000163874	ZC3H12A	17.9358610406355	1
3_Peak_41971_lociStitched	chr6	21586953	21598291	3	7218	36213.572	1672.355	222	SOX4		SOX4	222	1	ENSG00000124766	SOX4	383.04666235243	1
5_Peak_62490_lociStitched	chr11	32435851	32461543	5	16317	37482.0588	2977.7028	223	WT1-AS,WT1		WT1	223	1	ENSG00000184937	WT1	5.96266121917938	1
12_Peak_31046_lociStitched	chr19	38734220	38792928	12	20887	42886.194	8442.2104	224	PPP1R14A,SPINT2	YIF1B,C19orf33,KCNK6,DPF1,CATSPERG	SPINT2	224	1	ENSG00000167642	SPINT2	141.064502162137	1
17_Peak_21248_lociStitched	chr22	46799253	46899712	17	31325	44844.8976	10457.7819	225	CELSR1		CELSR1	225	1	ENSG00000075275	CELSR1	66.7390186489717	1
6_Peak_64936_lociStitched	chr16	4417788	4461997	6	18703	38514.8808	4420.9	226	VASN,CORO7	GLIS2,DNAJA3,PAM16	VASN	226	1	ENSG00000168140	VASN	16.3387910896965	1
9_Peak_4760_lociStitched	chr3	123322971	123386664	9	20641	43744.3524	9655.8588	227	MYLK	PTPLB	MYLK	227	1	ENSG00000065534	MYLK	60.2933185874933	1
Peak_1389	chr15	74273000	74285983	1	12984	35533.1727	1478.7637	228	STOML1	PML	STOML1	228	1	ENSG00000067221	STOML1	7.52667041449237	1
4_Peak_36093_lociStitched	chr9	73017570	73037037	4	13431	36432.4905	2421.6948	229	KLF9		KLF9	229	1	ENSG00000119138	KLF9	9.97808107628937	1
18_Peak_43150_lociStitched	chr21	36207039	36264011	18	22748	37914.866	4096.2868	230	RUNX1		RUNX1	230	1	ENSG00000159216	RUNX1	33.5896582013772	1
20_Peak_41280_lociStitched	chr1	234629140	234702113	20	27332	41791.6371	8078.1111	231		TARBP1,IRF2BP2	TARBP1	231	1	ENSG00000059588	TARBP1	36.9421360104877	1
19_Peak_68783_lociStitched	chr12	8807211	8863480	19	25859	39579.6146	5936.3795	232	RIMKLB,MFAP5	AICDA	RIMKLB	232	1	ENSG00000166532	RIMKLB	77.2282945254147	1
23_Peak_44025_lociStitched	chr9	114772658	114838150	23	33899	41063.484	7459.5388	233	MIR3134,SUSD1		SUSD1	233	1	ENSG00000106868	SUSD1	7.90773720146771	1
7_Peak_27298_lociStitched	chr3	58546507	58573056	7	21705	36454.4319	2885.8763	234	FAM107A	ACOX2	FAM107A	234	1	ENSG00000168309	FAM107A	13.8805329913037	1
15_Peak_56346_lociStitched	chr2	47235293	47313593	15	26228	41733.9	8198.01	235	TTC7A		MCFD2	235	1	ENSG00000180398	MCFD2	35.2330437432678	1
Peak_1205	chr2	219145487	219157600	1	12114	34909.666	1419.6436	236	TMBIM1,PNKD	AAMP,GPBAR1,PNKD	TMBIM1	236	1	ENSG00000135926	TMBIM1	74.2578635427767	1
6_Peak_10307_lociStitched	chr3	5014491	5037944	6	14389	36209.0867	2727.5839	237	BHLHE40		BHLHE40	237	1	ENSG00000134107	BHLHE40	70.0664591312744	1
4_Peak_2182_lociStitched	chr19	47596539	47618012	4	13230	35786.9018	2308.3475	238	ZC3H4	SAE1,TMEM160	ZC3H4	238	1	ENSG00000130749	ZC3H4	41.4366432523609	1
12_Peak_39293_lociStitched	chr19	2461337	2526240	12	22433	40226.8794	6749.912	239	GADD45B,GNG7	LMNB2,TIMM13	GADD45B	239	1	ENSG00000099860	GADD45B	22.3457907797221	1
17_Peak_55562_lociStitched	chr17	48964344	49037987	17	33774	38264.9028	4794.1593	240		TOB1	TOB1	240	1	ENSG00000141232	TOB1	56.6212575687088	1
2_Peak_381_lociStitched	chr3	48465685	48477975	2	12159	35208.392	1755.012	241	PLXNB1,CCDC51	CCDC72,ATRIP,TREX1	PLXNB1	241	1	ENSG00000164050	PLXNB1	191.249375592619	1
10_Peak_33316_lociStitched	chr5	150435089	150475836	10	21036	37800.9919	4490.3194	242	TNIP1	ANXA6,GPX3	TNIP1	242	1	ENSG00000145901	TNIP1	75.4549823458885	1
6_Peak_18658_lociStitched	chr19	10973453	11012949	6	19102	37161.7864	3914.0536	243	C19orf38,CARM1	TMED1,MIR199A1,YIPF2,C19orf52	CARM1	243	1	ENSG00000142453	CARM1	81.0628655222216	1
17_Peak_80489_lociStitched	chr21	44781925	44884790	17	27880	39561.879	6326.1975	244	C21orf125,C21orf84,SIK1		SIK1	244	1	ENSG00000160209	PDXK	130.866202849101	3
5_Peak_34785_lociStitched	chr9	139775681	139801630	5	11862	35960.1242	2773.9481	245	TRAF2	C8G,C9orf172,FBXW5,PHPT1,MAMDC4,LCN12,EDF1	TRAF2	245	1	ENSG00000127191	TRAF2	15.820684587148	1
14_Peak_33076_lociStitched	chr8	128863609	128905261	14	21984	41302.1232	8117.9748	246	PVT1		MIR1204	246	1	ENSG00000249859	PVT1	21.6853292261672	2
14_Peak_42172_lociStitched	chr10	3494937	3544912	14	20412	38815.5825	5657.17	247			PITRM1	247	1	ENSG00000107959	PITRM1	42.3741673633638	1
10_Peak_35510_lociStitched	chr18	46448032	46482869	10	20744	36505.6923	3400.0912	248	SMAD7		SMAD7	248	1	ENSG00000101665	SMAD7	5.30333445315953	1
10_Peak_11781_lociStitched	chr9	127018700	127073063	10	28249	39043.5066	6050.6019	249	NEK6	LOC100129034	NEK6	249	1	ENSG00000119408	NEK6	23.8387509082617	1
8_Peak_7222_lociStitched	chr17	80162516	80205647	8	21868	36035.9505	3157.1892	250	SLC16A3,CCDC57,CSNK1D	CSNK1D	SLC16A3	250	1	ENSG00000141526	SLC16A3	37.9078154374608	1
16_Peak_58058_lociStitched	chr1	21581102	21669903	16	31028	39010.2793	6162.7894	251	ECE1		ECE1	251	1	ENSG00000117298	ECE1	89.539295974677	1
6_Peak_1870_lociStitched	chr22	36632659	36660357	6	19233	35691.6428	2894.441	252	APOL1,APOL2	APOL1,APOL4	APOL1	252	1	ENSG00000100342	APOL1	139.165331650404	1
29_Peak_87330_lociStitched	chr12	125138999	125251380	29	43229	40468.3981	7698.0985	253			NCOR2	253	1	ENSG00000196498	NCOR2	120.453952827208	1
17_Peak_4981_lociStitched	chr3	149057227	149114542	17	22487	39639.054	6917.9205	254	TM4SF1	TM4SF18	TM4SF1	254	1	ENSG00000169908	TM4SF1	105.961672539366	1
23_Peak_38325_lociStitched	chr2	43232020	43336226	23	32097	43787.3612	11181.3038	255			ZFP36L2	255	1	ENSG00000152518	ZFP36L2	193.662045632807	1
32_Peak_61582_lociStitched	chr1	33404763	33527158	32	30096	40818.7325	8224.944	256	AK2,RNF19B	ADC,TMEM54	RNF19B	256	1	ENSG00000116514	RNF19B	9.97656976336942	1
8_Peak_48910_lociStitched	chr11	69037805	69079856	8	21227	36786.2148	4238.7408	257	MYEOV		MYEOV	257	1	ENSG00000172927	MYEOV	5.42779594893642	1
23_Peak_47153_lociStitched	chr2	105988180	106050033	23	32729	39270.4697	6729.6064	258	FHL2	C2orf49,TGFBRAP1	FHL2	258	1	ENSG00000115641	FHL2	38.9086220771407	1
24_Peak_7456_lociStitched	chr7	47481759	47546269	24	30756	39770.415	7276.728	259	TNS3		TNS3	259	1	ENSG00000136205	TNS3	70.2544083013694	1
Peak_678	chr6	31701112	31709388	1	8277	33580.6976	1108.1564	260	CLIC1,MSH5	BAT5,C6orf26,LY6G6C,DDAH2,C6orf25,LY6G6D,LY6G6F,MSH5,LY6G6E,C6orf27	CLIC1	260	1	ENSG00000213719	CLIC1	99.8527289226752	1
14_Peak_92753_lociStitched	chr1	41939486	41982574	14	25379	37495.1776	5028.3696	261	HIVEP3,EDN2		EDN2	261	1	ENSG00000127129	EDN2	1.68148697255957	1
3_Peak_3985_lociStitched	chr22	50966781	50986100	3	17519	34412.9347	1989.857	262	TYMP,ODF3B	C22orf41,SCO2,NCAPH2,CPT1B,LMF2,LOC100144603,ADM2,MIOX,KLHDC7B,CHKB,TYMP	ODF3B	262	1	ENSG00000177989	ODF3B	9.00558438457708	1
19_Peak_57152_lociStitched	chr10	126366033	126434234	19	33134	40190.8493	7768.0939	263	FAM53B	METTL10	FAM53B	263	1	ENSG00000189319	FAM53B	26.527093593062	1
Peak_310	chr19	13956586	13966848	1	10263	33134.9718	993.3616	264		MIR181C,MIR23A,MIR27A,MIR24-2,MIR181D,NANOS3,LOC284454	MIR23A	264	1	ENSG00000160888	IER2	73.6196528020863	3
15_Peak_32307_lociStitched	chr18	74797909	74845578	15	21862	37129.3841	5024.3126	265	MBP		MBP	265	1	ENSG00000197971	MBP	25.2763529362771	1
1_Peak_196_lociStitched	chr6	32934919	32942893	1	7975	33286.6656	1264.6764	266	BRD2	HLA-DMA,HLA-DOA,HLA-DMB	BRD2	266	1	ENSG00000204256	BRD2	179.822889814422	1
16_Peak_39578_lociStitched	chr16	11675218	11746281	16	23656	39617.6225	7617.9536	267	LITAF	SNN	LITAF	267	1	ENSG00000189067	LITAF	76.4848049274565	1
8_Peak_6114_lociStitched	chr11	73661815	73695381	8	22170	35331.5716	3450.5848	268	UCP2,DNAJB13	UCP3	UCP2	268	1	ENSG00000175567	UCP2	89.4215700369375	1
Peak_103	chr19	13946359	13956458	1	10100	32961.1162	1085.6425	269	LOC284454,MIR24-2,MIR23A,MIR27A	MIR181C,ZSWIM4,MIR181D,NANOS3	MIR23A	269	1	ENSG00000267519		24.6839812950757	2
18_Peak_32242_lociStitched	chr10	17238658	17282272	18	16446	36640.1214	5076.6696	270	VIM,TRDMT1		VIM	270	1	ENSG00000026025	VIM	270.017652195839	1
6_Peak_19911_lociStitched	chr10	45457883	45492866	6	17857	35105.4405	3666.2184	271	RASSF4,C10orf10	ZNF22,LOC220980,C10orf25	C10orf10	271	1	ENSG00000165507	DEPP1	32.7225926231663	1
11_Peak_5724_lociStitched	chr11	67865377	67915548	11	21559	36700.0865	5318.126	272	CHKA		CHKA	272	1	ENSG00000110721	CHKA	28.2405948172182	1
5_Peak_822_lociStitched	chr3	138311766	138330733	5	9873	34224.0548	2843.1533	273	FAIM,CEP70	FAIM	FAIM	273	1	ENSG00000158234	FAIM	7.5086814534833	1
4_Peak_1415_lociStitched	chr19	54958737	54983191	4	12071	33976.3876	2636.1412	274	LENG9,LENG8,CDC42EP5	LAIR2,TTYH1	LENG9	274	1	ENSG00000167615	LENG8	154.566389976424	1
13_Peak_62622_lociStitched	chr2	27923678	27961061	13	22468	35528.8032	4261.662	275		SLC4A1AP,SUPT7L,MRPL33	MRPL33	275	1	ENSG00000243147	MRPL33	24.3314990814391	1
3_Peak_111_lociStitched	chr6	26155513	26173828	3	8769	33990.8085	2763.7335	276	HIST1H2BD,HIST1H1E	HIST1H2BG,HIST1H4D,HIST1H2AC,HIST1H2BE,HIST1H3D,HIST1H2BC,HIST1H4E,HIST1H2BF,HIST1H2AE,HIST1H1T,HIST1H2AD	HIST1H2BD	276	1	ENSG00000168298	HIST1H1E	16.7948291006886	1
12_Peak_91796_lociStitched	chrX	12957631	13007266	12	18443	35757.054	4551.5295	277	TMSL3,TMSB4X,LOC349408	TLR8	TMSB4X	277	1	ENSG00000205542	TMSB4X	677.934169551908	1
3_Peak_8408_lociStitched	chr8	48638437	48652449	3	10361	32507.84	1595.9668	278	KIAA0146,CEBPD		CEBPD	278	1	ENSG00000221869	CEBPD	21.2120935434396	1
13_Peak_51377_lociStitched	chr1	33206037	33262253	13	22287	34533.4888	3715.8776	279	YARS,KIAA1522	KIAA1522,SYNC,S100PBP	KIAA1522	279	1	ENSG00000162522	KIAA1522	76.3843674173869	1
