REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	Mucinous_3724_IP.nodup.bam	Mucinous_3724_Input.nodup.bam	enhancerRank	OVERLAP_GENES	PROXIMAL_GENES	CLOSEST_GENE	enhancerRank.1	isSuper	ensembl_gene_id	hgnc_symbol	medianCPM	keyAnnotation
23_Peak_27562_lociStitched	chr7	6408212	6475510	23	13968	36785.0868	9300.5836	406	RAC1,DAGLB	C7orf70,KDELR2,DAGLB	RAC1	406	1	ENSG00000136238	RAC1	258.537563494104	1
14_Peak_16564_lociStitched	chr15	41135154	41172776	14	15210	31372.9858	3897.6392	407	SPINT1,RHOV	VPS18,ZFYVE19,DLL4,PPP1R14D,DNAJC17	RHOV	407	1	ENSG00000166145	SPINT1	74.1719157209976	1
14_Peak_146693_lociStitched	chr11	68564316	68638276	14	13318	35123.604	7728.82	408	CPT1A	MTL5,IGHMBP2,MRPL21	CPT1A	408	1	ENSG00000110090	CPT1A	124.886098169925	1
19_Peak_181689_lociStitched	chr19	50276051	50340475	19	16296	35220.6008	7891.94	409	AP2A1,FUZ,MED25	AKT1S1,TSKS,PNKP,FUZ,TBC1D17,PTOV1	FUZ	409	1	ENSG00000010361	FUZ	12.2292335142327	1
37_Peak_34000_lociStitched	chr16	29118435	29215322	37	25145	33590.7229	6278.2776	410	RRN3P2		RRN3P2	410	1	ENSG00000103472	RRN3P2	1.21683915564504	1
Peak_1531	chr7	539801	547853	1	8053	28511.3268	1231.1508	411	PDGFA	FLJ44511	PDGFA	411	1	ENSG00000197461	PDGFA	34.6575544115253	1
14_Peak_64257_lociStitched	chr11	57045337	57094042	14	15920	32744.3715	5503.665	412	SSRP1,TNKS1BP1	P2RX3,APLNR	TNKS1BP1	412	1	ENSG00000149115	TNKS1BP1	92.6765037291603	1
Peak_1030	chr17	37892921	37898062	1	5142	27917.1723	690.4363	413	GRB7	C17orf37,PGAP3,ERBB2	GRB7	413	1	ENSG00000141738	GRB7	28.7258563923169	1
9_Peak_87472_lociStitched	chr11	65617254	65638151	9	7554	29370.7335	2171.1983	414	CFL1,MUS81,EFEMP2,SNX32	CCDC85B,C11orf68,CTSW,DRAP1,FIBP,FOSL1	MUS81	414	1	ENSG00000172732	MUS81	21.4289507946262	1
33_Peak_64373_lociStitched	chr7	75557750	75641889	33	28532	35456.1746	8270.8637	415	POR,TMEM120A,SNORA14A,STYXL1	MDH2,RHBDD2	TMEM120A	415	1	ENSG00000189077	TMEM120A	19.8056294545352	1
23_Peak_40907_lociStitched	chr15	41191217	41258767	23	17683	34241.095	7106.26	416	VPS18,CHAC1,DLL4	RHOV	DLL4	416	1	ENSG00000128917	DLL4	4.161763522322	1
15_Peak_33792_lociStitched	chr1	11808380	11864594	15	17509	31878.9594	4744.4616	417	AGTRAP,MTHFR	NPPA,AGTRAP,CLCN6	MTHFR	417	1	ENSG00000177000	MTHFR	45.0691776731594	1
18_Peak_99432_lociStitched	chr16	57640597	57698079	18	17112	33195.855	6075.8474	418	GPR56	GPR97,GPR56,CCDC135	GPR56	418	1	ENSG00000261633		0.484606347215337	1
8_Peak_80214_lociStitched	chr1	153904761	153937927	8	5249	30851.0132	3764.341	419	DENND4B,CRTC2,SLC39A1	JTB,RPS27,RAB13,CREB3L4,GATAD2B	DENND4B	419	1	ENSG00000198837	DENND4B	42.5469576382395	1
10_Peak_12851_lociStitched	chr1	32037543	32057907	10	11659	28910.7708	1908.1068	420	TINAGL1	HCRTR1	TINAGL1	420	1	ENSG00000142910	TINAGL1	21.0491972362404	1
10_Peak_48219_lociStitched	chr1	153526461	153583932	10	13810	33287.2032	6310.3158	421	S100A16,S100A2	S100A13,S100A5,S100A3,S100A14,SNAPIN,S100A4,C1orf77,S100A6,S100A1	S100A2	421	1	ENSG00000196754	S100A2	6.25557652747096	1
25_Peak_47887_lociStitched	chr1	223894451	223960838	25	17454	34375.1886	7422.0666	422	CAPN2	CAPN8	CAPN2	422	1	ENSG00000162909	CAPN2	126.832160215922	1
27_Peak_32459_lociStitched	chr2	3632328	3700799	27	26868	33516.5545	6566.3689	423	COLEC11	RPS7,ALLC,RNASEH1	COLEC11	423	1	ENSG00000118004	COLEC11	13.1418628809665	1
1_Peak_337_lociStitched	chr6	143264954	143269038	1	4085	27321.5516	405.5412	424	HIVEP2		HIVEP2	424	1	ENSG00000010818	HIVEP2	34.2353867669308	1
4_Peak_45129_lociStitched	chr17	70106429	70121690	4	7049	28915.0167	2005.2954	425	SOX9		SOX9	425	1	ENSG00000125398	SOX9	30.3820495469564	1
3_Peak_40070_lociStitched	chr12	57911598	57920587	3	7006	28113.9964	1250.3699	426	MBD6,DDIT3	ARHGAP9,KIF5A,MARS,DDIT3,DCTN2	MBD6	426	1	ENSG00000166987	MBD6	50.2234189476127	1
9_Peak_26268_lociStitched	chr11	69450930	69477842	9	16107	29581.6704	2871.5104	427	CCND1	ORAOV1,FGF19	CCND1	427	1	ENSG00000110092	CCND1	96.3736611270875	1
19_Peak_220233_lociStitched	chr6	43083544	43152627	19	12006	33940.4779	7239.8984	428	SRF,PTK7,CUL9	PTK7,C6orf108	SRF	428	1	ENSG00000112658	SRF	30.6015392293484	1
23_Peak_24371_lociStitched	chr14	105309383	105364159	23	20715	31151.1112	4464.244	429	KIAA0284	AKT1,MGC23270,PLD4,ZBTB42,KIAA0284	KIAA0284	429	1	ENSG00000099814	CEP170B	53.9504200786525	1
Peak_3671	chr22	46479513	46488223	1	8711	27777.061	1150.591	430	MIR3619,LOC400931	C22orf26,MIRLET7A3,LOC100271722,LOC150381,MIRLET7B	LOC400931	430	1	ENSG00000197182	MIRLET7BHG	25.4538308562833	2
26_Peak_35159_lociStitched	chr2	217485719	217557753	26	21039	34648.354	8038.9944	431	IGFBP5,IGFBP2		IGFBP2	431	1	ENSG00000115457	IGFBP2	22.2070159801252	1
41_Peak_61592_lociStitched	chr2	234307954	234395702	41	30193	36275.0232	9696.154	432	USP40,DGKD		DGKD	432	1	ENSG00000077044	DGKD	18.3377061007632	1
26_Peak_32746_lociStitched	chr14	65173388	65242185	26	24689	34446.6579	7884.1362	433	SPTB,PLEKHG3		PLEKHG3	433	1	ENSG00000126822	PLEKHG3	63.2724556045271	1
24_Peak_123326_lociStitched	chr20	52185952	52294740	24	12642	37716.7996	11161.6488	434	ZNF217		ZNF217	434	1	ENSG00000171940	ZNF217	50.7263595660835	1
Peak_4276	chr19	17352046	17360397	1	8352	27640.9749	1162.4592	435	NR2F6	ANKLE1,C19orf62,USHBP1,USE1,OCEL1	NR2F6	435	1	ENSG00000160113	NR2F6	30.7504893806874	1
32_Peak_119609_lociStitched	chr7	73683592	73820194	32	20766	39259.4148	12813.2676	436	CLIP2	CLIP2,RFC2,GTF2IRD1	CLIP2	436	1	ENSG00000106665	CLIP2	28.7281896808788	1
30_Peak_96957_lociStitched	chr8	144332886	144414633	30	20544	33630.7158	7185.5613	437	TOP1MT,GLI4,ZNF696,ZFP41	RHPN1,C8orf51,GPIHBP1	ZNF696	437	1	ENSG00000250571	GLI4	10.8844207027361	1
1_Peak_912_lociStitched	chr3	71630386	71634147	1	3762	26682.4145	345.6359	438	FOXP1	MIR1284	FOXP1	438	1	ENSG00000114861	FOXP1	103.118926684559	1
5_Peak_32902_lociStitched	chr6	10403897	10427347	5	4289	28888.055	2621.71	439	LOC100130275,TFAP2A	C6orf218	TFAP2A	439	1	ENSG00000137203	TFAP2A	19.384350969175	1
Peak_601	chr7	964135	969189	1	5055	26896.8826	638.3202	440	ADAP1	GET4,COX19	ADAP1	440	1	ENSG00000105963	ADAP1	22.5800112434771	1
24_Peak_181166_lociStitched	chr15	90562834	90631695	24	24729	33652.3707	7395.6714	441	ZNF710,IDH2		IDH2	441	1	ENSG00000182054	IDH2	38.2285283644919	1
Peak_324	chr19	14605443	14609917	1	4475	27834.5436	1585.5856	442	GIPC1	GIPC1,DNAJB1,MIR639,LOC100130932,PTGER1,TECR	GIPC1	442	1	ENSG00000123159	GIPC1	59.8943483911881	1
18_Peak_27733_lociStitched	chr1	204411610	204477632	18	16163	33294.8946	7051.1496	443	PIK3C2B	PPP1R15B,MDM4	PIK3C2B	443	1	ENSG00000133056	PIK3C2B	20.3981911361505	1
21_Peak_32741_lociStitched	chr14	102939111	102997973	21	17022	31726.618	5591.89	444	TECPR2,ANKRD9	MIR4309	ANKRD9	444	1	ENSG00000156381	ANKRD9	7.75145958493319	1
11_Peak_150383_lociStitched	chr17	61507744	61539977	11	9250	29673.6998	3661.6688	445	CYB561	ACE	CYB561	445	1	ENSG00000008283	CYB561	54.1079681406945	1
17_Peak_74943_lociStitched	chr7	73838033	73910293	17	15733	32654.294	6712.954	446	GTF2IRD1		GTF2IRD1	446	1	ENSG00000006704	GTF2IRD1	28.601347575071	1
4_Peak_59672_lociStitched	chr19	15431763	15444930	4	4769	30039.1938	4152.8718	447		BRD4,AKAP8	BRD4	447	1	ENSG00000141867	BRD4	149.513895840499	1
Peak_129	chr3	49054974	49060642	1	5669	26497.9	619.5124	448	MIR191,DALRD3,MIR425,NDUFAF3	P4HTM,IMPDH2,WDR6	NDUFAF3	448	1	ENSG00000178057	NDUFAF3	21.9412012530698	1
20_Peak_51808_lociStitched	chr19	41298724	41349777	20	17789	31780.4925	5911.9374	449	EGLN2,RAB4B,CYP2A6	CYP2A7,MIA,SNRPA,C19orf54	EGLN2	449	1	ENSG00000269858	EGLN2	48.8031576083362	1
50_Peak_61126_lociStitched	chr17	16976840	17106986	50	34421	35920.296	10060.2858	450	MPRIP,PLD6	FLCN	PLD6	450	1	ENSG00000263624		5.33709356664005	1
4_Peak_92259_lociStitched	chr6	32154119	32168809	4	8975	27390.974	1574.768	451	PBX2,GPSM3,NOTCH4	AGPAT1,RNF5,PPT2,EGFL8,RNF5P1,PRRT1,AGER,LOC100507547	GPSM3	451	1	ENSG00000213654	GPSM3	5.28661469689459	1
Peak_98	chr7	1014274	1018973	1	4700	26621.7146	902.208	452	COX19	CYP2W1,ADAP1,MIR339	COX19	452	1	ENSG00000240230	COX19	44.5795143636876	1
22_Peak_155977_lociStitched	chr5	139521966	139575278	22	13368	32163.1296	6482.7392	453	C5orf32	C5orf53,PURA	C5orf32	453	1	ENSG00000254363		2.85427200763036	1
14_Peak_59174_lociStitched	chr1	159878335	159910522	14	15154	29341.6692	3685.4115	454	TAGLN2,IGSF9	SLAMF9,CCDC19,VSIG8	TAGLN2	454	1	ENSG00000158710	TAGLN2	219.747857476533	1
8_Peak_21844_lociStitched	chr6	44184436	44206055	8	15918	28044.1668	2432.1375	455	SLC29A1	HSP90AB1,SLC35B2,NFKBIE,TMEM151B	SLC29A1	455	1	ENSG00000112759	SLC29A1	16.2657560957381	1
5_Peak_123426_lociStitched	chr10	103865101	103909155	5	6414	29868.612	4268.8326	456	PPRC1,LDB1	NOLC1,HPS6,C10orf76	PPRC1	456	1	ENSG00000148840	PPRC1	42.0901383696596	1
24_Peak_13691_lociStitched	chr19	46874694	46951863	24	20302	35266.233	9669.2757	457	CCDC8,PPP5C	PNMAL1,PNMAL2	CCDC8	457	1	ENSG00000169515	CCDC8	13.6381644633004	1
40_Peak_72192_lociStitched	chr14	105585779	105684104	40	31964	33607.485	8013.4875	458	BRF1,JAG2,NUDT14	BTBD6	JAG2	458	1	ENSG00000184916	JAG2	14.4995304736201	1
5_Peak_40999_lociStitched	chr6	30844612	30866586	5	7249	28282.7354	2726.9734	459	DDR1	GTF2H4,DPCR1,SFTA2,VARS2	DDR1	459	1	ENSG00000204580	DDR1	113.226883432771	1
6_Peak_27230_lociStitched	chr12	57479685	57500186	6	12836	28277.0293	2763.5348	460	STAT6,NAB2	MYO1A,LRP1,STAT6,TMEM194A	NAB2	460	1	ENSG00000166886	NAB2	24.0540968708704	1
26_Peak_58082_lociStitched	chr2	20266028	20346040	26	21978	34325.148	8849.3272	461		LAPTM4A	LAPTM4A	461	1	ENSG00000068697	LAPTM4A	101.542805575445	1
23_Peak_67239_lociStitched	chr17	26797672	26876921	23	20712	35614.5006	10175.5716	462	UNC119,SLC13A2,FOXN1	SLC13A2,SPAG5,PIGS,UNC119,ALDOC	FOXN1	462	1	ENSG00000007216	SLC13A2	0	1
Peak_1175	chr17	46618438	46623079	1	4642	26079.6354	662.7348	463	HOXB2	HOXB1,LOC404266,HOXB3,HOXB4,MIR10A,HOXB5	HOXB2	463	1	ENSG00000173917	HOXB2	8.44710339383745	1
5_Peak_131277_lociStitched	chr16	68265896	68277087	5	7674	26507.0026	1104.5517	464	ESRP2	PLA2G15,SLC7A6	ESRP2	464	1	ENSG00000103067	ESRP2	34.4858353536741	1
23_Peak_58933_lociStitched	chr2	8713624	8803010	23	19795	35218.084	9868.2144	465		ID2	ID2	465	1	ENSG00000115738	ID2	33.1763411854928	1
46_Peak_152468_lociStitched	chr2	240143704	240271669	46	27110	38645.43	13308.36	466	HDAC4,MIR4269	MGC16025	MIR4269	466	1	ENSG00000068024	HDAC4	21.4624624087526	2
21_Peak_135662_lociStitched	chr22	25479745	25562162	21	15699	34507.9979	9263.6708	467	KIAA1671	CRYBB3	CRYBB3	467	1	ENSG00000203280		2.21081949795792	1
Peak_3858	chr1	1364995	1374580	1	9586	26040.528	799.389	468	VWA1	TMEM88B,MRPL20,LOC441869,ATAD3B,ATAD3C,LOC148413,CCNL2	VWA1	468	1	ENSG00000179403	VWA1	42.962593007301	1
12_Peak_68391_lociStitched	chr19	38736878	38792039	12	12265	32109.2181	6884.0928	469	PPP1R14A,SPINT2	YIF1B,C19orf33,KCNK6,DPF1,CATSPERG	SPINT2	469	1	ENSG00000167642	SPINT2	141.064502162137	1
7_Peak_17496_lociStitched	chr21	36236250	36263846	7	7794	27899.556	2676.812	470	RUNX1		RUNX1	470	1	ENSG00000159216	RUNX1	33.5896582013772	1
Peak_3206	chr10	134218925	134228126	1	9202	26071.0335	858.4533	471	PWWP2B	C10orf91	PWWP2B	471	1	ENSG00000171813	PWWP2B	11.7718960280876	1
13_Peak_43491_lociStitched	chr2	74197593	74270983	13	12064	33524.552	8344.443	472		DGUOK,TET3	TET3	472	1	ENSG00000187605	TET3	35.7581263623925	1
21_Peak_17432_lociStitched	chr11	118474166	118533031	21	18522	30815.8275	5639.267	473	PHLDB1,TREH	ARCN1,PHLDB1,IFT46	PHLDB1	473	1	ENSG00000019144	PHLDB1	84.0676231509045	1
24_Peak_43669_lociStitched	chr17	16890854	16963973	24	21034	30636.861	5520.4845	474	MPRIP	TNFRSF13B	MPRIP	474	1	ENSG00000133030	MPRIP	96.4782298584931	1
13_Peak_84426_lociStitched	chr19	48969862	49012440	13	13242	30949.9482	5858.7328	475	CYTH2,LMTK3	SULT2B1,GRWD1,KCNJ14	CYTH2	475	1	ENSG00000105443	CYTH2	78.8717033881871	1
9_Peak_151687_lociStitched	chr19	51828827	51872016	9	10765	30171.8354	5286.3336	476	ETFB,CLDND2,IGLON5,VSIG10L	LOC147646,SIGLEC10,LOC100129083,NKG7,LIM2	VSIG10L	476	1	ENSG00000105379	ETFB	27.1136208809845	1
28_Peak_78110_lociStitched	chr20	17765008	17877074	28	21242	37340.3912	12461.7392	477			SNORD17	477	1	ENSG00000212232	SNORD17	6.56431150923992	1
Peak_3569	chr17	40825075	40832843	1	7769	26070.9616	1210.2544	478	CCR10,PLEKHH3	TUBG2,CNTNAP1	PLEKHH3	478	1	ENSG00000068137	PLEKHH3	15.561135640475	1
Peak_2257	chr19	49463072	49470227	1	7156	25864.6095	1051.0695	479	BAX,FTL	DHDH,GYS1,RUVBL2	FTL	479	1	ENSG00000087086	FTL	523.340275613644	1
17_Peak_56488_lociStitched	chr1	23850864	23920429	17	13165	31199.9025	6441.719	480	E2F2,ID3	ASAP3,MDS2	ID3	480	1	ENSG00000117318	ID3	7.19452927993554	1
12_Peak_24581_lociStitched	chr15	90751932	90785199	12	12502	28163.8422	3439.8078	481	CIB1,SEMA4B,C15orf58	TTLL13,NGRN	CIB1	481	1	ENSG00000185043	CIB1	55.2201565916851	1
5_Peak_108047_lociStitched	chr13	50692753	50718080	5	4386	27852.1019	3140.548	482	DLEU2	DLEU1,ST13P4	DLEU2	482	1	ENSG00000231607	DLEU2	8.21091317944622	1
11_Peak_16369_lociStitched	chr19	53425464	53450257	11	9648	28209.4754	3505.7302	483	ZNF321	ZNF702P,ZNF816,ZNF320	ZNF321	483	1	ENSG00000213801	ZNF321P	12.0303035018749	1
36_Peak_17295_lociStitched	chr10	80997592	81078548	36	31404	31945.2376	7286.04	484	ZMIZ1	PPIF	PPIF	484	1	ENSG00000108179	PPIF	20.6817742192233	1
3_Peak_3918_lociStitched	chr3	187455209	187468379	3	8033	26150.352	1510.599	485	BCL6	RTP2,BCL6,LOC100131635	BCL6	485	1	ENSG00000113916	BCL6	31.4646162650405	1
11_Peak_53218_lociStitched	chr17	25646842	25694318	11	9995	31035.0612	6404.5124	486		WSB1	WSB1	486	1	ENSG00000109046	WSB1	125.781299070793	1
15_Peak_141068_lociStitched	chr1	205627987	205675700	15	18897	29181.2708	4585.2193	487	SLC45A3	ELK4,NUCKS1	SLC45A3	487	1	ENSG00000158715	SLC45A3	4.60609614958061	1
Peak_704	chr17	73838272	73844442	1	6171	25325.382	842.205	488	WBP2,UNC13D	TRIM47,TRIM65	UNC13D	488	1	ENSG00000092929	UNC13D	15.3126809536157	1
17_Peak_198119_lociStitched	chr8	11691755	11760556	17	15537	30224.2793	5765.5238	489	FDFT1,CTSB		CTSB	489	1	ENSG00000164733	CTSB	509.608778865864	1
10_Peak_14173_lociStitched	chr19	35744554	35770733	10	12762	27789.0085	3353.5299	490	LSR,USF2	HAMP,LSR,MAG,CD22,FAM187B	USF2	490	1	ENSG00000105698	USF2	47.6249935546109	1
Peak_846	chr17	36857802	36863379	1	5578	25121.0388	750.1065	491	MLLT6	CISD3,PCGF2,PSMB3,C17orf96	MLLT6	491	1	ENSG00000275023	MLLT6	158.533419635893	1
16_Peak_7631_lociStitched	chr20	61505134	61561661	16	10723	30496.3165	6127.5268	492	DIDO1	C20orf11,DPH3P1,TCFL5,SLC17A9	DIDO1	492	1	ENSG00000101191	DIDO1	51.1039788570579	1
22_Peak_49687_lociStitched	chr19	14258896	14328465	22	15254	36155.0093	11826.73	493	LPHN1	PRKACA,ASF1B	LPHN1	493	1	ENSG00000072071	ADGRL1	56.1079067262159	1
15_Peak_45729_lociStitched	chr6	41393909	41438940	15	14905	29342.1996	5020.9565	494			FOXP4	494	1	ENSG00000137166	FOXP4	28.0515668766869	1
3_Peak_1327_lociStitched	chr12	57022700	57031035	3	6948	25546.775	1253.584	495	BAZ2A	ATP5B,SNORD59A,SNORD59B	BAZ2A	495	1	ENSG00000076108	BAZ2A	139.410711430786	1
Peak_4892	chr17	79003842	79015224	1	11383	25710.7998	1434.132	496	BAIAP2,FLJ90757	CHMP6	BAIAP2	496	1	ENSG00000175866	BAIAP2	28.0539533631079	1
13_Peak_149051_lociStitched	chr15	91398186	91437278	13	8694	27841.3224	3588.6456	497	FES,FURIN	UNC45A,FES,MAN2A2,HDDC3	FURIN	497	1	ENSG00000140564	FURIN	53.2470874643865	1
24_Peak_50585_lociStitched	chr15	65127286	65221782	24	20697	33338.1888	9099.9648	498	PLEKHO2,ANKDD1A	PIF1	ANKDD1A	498	1	ENSG00000166839	ANKDD1A	20.7423146109754	1
Peak_517	chr1	226066667	226071908	1	5242	24818.7555	587.5161	499	TMEM63A	LEFTY1,PYCR2	TMEM63A	499	1	ENSG00000196187	TMEM63A	111.705834488215	1
1_Peak_1550_lociStitched	chr15	75742630	75748769	1	6140	24885.0504	663.6259	500	SIN3A		SIN3A	500	1	ENSG00000169375	SIN3A	57.0089144419703	1
10_Peak_44283_lociStitched	chr7	100270275	100292817	10	13255	26238.888	2134.7274	501	GNB2,GIGYF1	ZAN,ACTL6B,TFR2,EPO,POP7	GIGYF1	501	1	ENSG00000146830	GIGYF1	107.666883435368	1
39_Peak_64416_lociStitched	chr2	239977638	240084326	39	23973	33756.0832	9655.264	502	HDAC4	MGC16025	MGC16025	502	1	ENSG00000068024	HDAC4	21.4624624087526	2
10_Peak_12194_lociStitched	chr13	28526998	28554945	10	11466	26988.4179	2920.4615	503	PRHOXNB,CDX2	ATP5EP2,PDX1	CDX2	503	1	ENSG00000165556	CDX2	0.0278373931016268	1
Peak_864	chr19	35605432	35610518	1	5087	24625.9034	630.664	504	FXYD3	LOC100128675,LGI4,FXYD1,FXYD5,FXYD7	FXYD3	504	1	ENSG00000089356	FXYD3	31.0211450240771	1
Peak_1853	chr20	60935708	60944687	1	8980	24895.1754	915.858	505	LAMA5	RPS21,CABLES2	LAMA5	505	1	ENSG00000130702	LAMA5	169.244292649164	1
29_Peak_17932_lociStitched	chr14	104153338	104210446	29	24405	29816.0868	5847.8592	506	XRCC3,KLC1,ZFYVE21,PPP1R13B	XRCC3	XRCC3	506	1	ENSG00000126215	XRCC3	23.9571683263401	1
28_Peak_65682_lociStitched	chr16	68385102	68469811	28	20942	32951.801	8996.0958	507	PRMT7,SMPD3	SLC7A6OS	SMPD3	507	1	ENSG00000103056	SMPD3	2.89437122912835	1
29_Peak_79175_lociStitched	chr10	126770536	126846321	29	24105	32155.5755	8199.937	508	CTBP2	MIR4296	CTBP2	508	1	ENSG00000175029	CTBP2	116.261976266353	1
12_Peak_41363_lociStitched	chr11	701939	729731	12	17834	25782.6384	1828.7136	509	TMEM80,EPS8L2	DEAF1,TALDO1,PDDC1	EPS8L2	509	1	ENSG00000177106	EPS8L2	75.3282867356328	1
36_Peak_71182_lociStitched	chr10	105451830	105555177	36	25688	34011.4977	10065.9978	510	SH3PXD2A		SH3PXD2A	510	1	ENSG00000107957	SH3PXD2A	88.9806150024211	1
28_Peak_136863_lociStitched	chr19	45075298	45169263	28	15641	36580.5745	12675.8785	511	PVR	CEACAM16,CEACAM20,CEACAM22P,CEACAM19	PVR	511	1	ENSG00000073008	PVR	36.4180512935818	1
18_Peak_85193_lociStitched	chr2	75060741	75103588	18	15919	28960.2873	5068.8001	512	HK2		HK2	512	1	ENSG00000159399	HK2	24.5186644589887	1
13_Peak_47459_lociStitched	chrX	153577104	153613222	13	11461	26214.4444	2351.2818	513	FLNA,EMD	TKTL1,ATP6AP1,TAZ,DNASE1L1,RPL10,SNORA70	FLNA	513	1	ENSG00000196924	FLNA	242.185319984153	1
8_Peak_95805_lociStitched	chr19	59008973	59033909	8	12080	27063.0408	3216.744	514	ZBTB45,SLC27A5	LOC100131691,ZNF446,TRIM28,CHMP2A,UBE2M,ZNF324B,ZNF324	SLC27A5	514	1	ENSG00000083807	SLC27A5	9.06545170955558	1
26_Peak_24063_lociStitched	chr6	1037318	1088508	26	17352	29848.889	6025.063	515	LOC285768		LOC285768	515	1	ENSG00000112679	DUSP22	18.7919629815617	3
Peak_756	chr17	80053039	80060418	1	7380	24735.8838	961.4837	516	CCDC57,FASN	DUS1L,GPS1,RFNG	FASN	516	1	ENSG00000169710	FASN	55.9212989367812	1
44_Peak_12418_lociStitched	chr7	1891386	1997319	44	31162	32595.5841	8845.4055	517	MAD1L1		ELFN1	517	1	ENSG00000225968	ELFN1	0.520460253411297	1
24_Peak_43046_lociStitched	chr7	2899757	2984096	24	21238	35751.3021	12018.3075	518	CARD11	GNA12	GNA12	518	1	ENSG00000146535	GNA12	19.5774043363056	1
Peak_203	chr19	59065243	59071582	1	6340	24826.6935	1108.0572	519	CHMP2A,LOC100131691,UBE2M	SLC27A5,ZBTB45,TRIM28,MGC2752,MZF1	CHMP2A	519	1	ENSG00000130724	CHMP2A	47.9031988649492	1
9_Peak_39633_lociStitched	chr2	178104135	178133713	9	3644	27267.9582	3570.0646	520	NFE2L2,MIR3128	HNRNPA3,NFE2L2	MIR3128	520	1	ENSG00000222043		0.894399182876907	1
26_Peak_15126_lociStitched	chr13	113583087	113678411	26	20720	32600.808	8912.794	521	MCF2L,LOC100289410		MCF2L	521	1	ENSG00000126217	MCF2L	20.4716143122597	1
15_Peak_44731_lociStitched	chr1	41823111	41862039	15	15569	27249.6	3585.2688	522			EDN2	522	1	ENSG00000127129	EDN2	1.68148697255957	1
Peak_934	chr22	37409948	37417867	1	7920	24566.3218	922.5635	523	MPST,TST	MPST,KCTD17,C22orf33	TST	523	1	ENSG00000128311	TST	19.4759324943565	1
22_Peak_119326_lociStitched	chr7	150638966	150717375	22	19867	31057.8049	7433.1732	524	ATG9B,KCNH2,NOS3	SLC4A2,ACCN3,ABCB8,CDK5	KCNH2	524	1	ENSG00000164867	NOS3	5.53355185076423	1
Peak_1102	chr10	102755705	102760972	1	5268	24242.9476	624.1395	525	LZTS2	PDZD7,SFXN3,MIR608,MRPL43,C10orf2,SEMA4G	LZTS2	525	1	ENSG00000107816	LZTS2	49.908741950512	1
28_Peak_25713_lociStitched	chr19	57454180	57516174	28	23653	30637.4348	7030.1196	526			MIMT1	526	1	ENSG00000083845	RPS5	233.064809869843	3
36_Peak_19019_lociStitched	chr2	69961181	70037328	36	15935	32301.5574	8695.9874	527	ANXA4	GMCL1	ANXA4	527	1	ENSG00000196975	ANXA4	66.1161696193721	1
21_Peak_17286_lociStitched	chr1	36785732	36846572	21	21539	28716.48	5220.072	528	FAM176B,C1orf113,STK40	LSM10	FAM176B	528	1	ENSG00000142694	EVA1B	7.00319294798065	1
31_Peak_21258_lociStitched	chr2	105982756	106026826	31	17233	28680.756	5231.109	529	FHL2	C2orf49,TGFBRAP1	FHL2	529	1	ENSG00000115641	FHL2	38.9086220771407	1
Peak_2005	chr16	3069752	3074808	1	5057	24007.9104	566.7776	530	HCFC1R1,THOC6,TNFRSF12A	IL32,CLDN9,LOC283875,CCDC64B,PKMYT1,MMP25,CLDN6,HCFC1R1	THOC6	530	1	ENSG00000131652	THOC6	19.8484106449203	1
44_Peak_46959_lociStitched	chr22	37702976	37816623	44	24099	33412.218	10000.936	531	ELFN2,CYTH4		ELFN2	531	1	ENSG00000166897	ELFN2	1.36946830666887	1
34_Peak_22168_lociStitched	chr15	101626696	101742351	34	23538	35401.9955	11993.4235	532	CHSY1		CHSY1	532	1	ENSG00000131873	CHSY1	26.884230099185	1
23_Peak_57036_lociStitched	chr19	46050912	46120272	23	14428	32280.144	8891.952	533	EML2,OPA3,GPR4	PPM1N,EML2,MIR330,VASP	OPA3	533	1	ENSG00000125741	OPA3	24.125597862472	1
6_Peak_48886_lociStitched	chr12	56365304	56402272	6	5500	29086.4224	5741.1304	534	CDK2,RAB5B,SUOX	IKZF4,DGKA,WIBG,CDK2,SILV,RPS26	SUOX	534	1	ENSG00000111540	RAB5B	86.5140587872717	1
Peak_13259	chr17	48262785	48275912	1	13128	24971.4921	1638.2496	535	COL1A1	HILS1,PPP1R9B,SGCA	COL1A1	535	1	ENSG00000108821	COL1A1	645.472548239145	1
12_Peak_89797_lociStitched	chr19	3033949	3068593	12	14014	26003.7864	2688.3744	536	TLE2,AES	GNA11,TLE2	TLE2	536	1	ENSG00000104964	AES	124.551329666362	1
44_Peak_154565_lociStitched	chr22	48926922	49099955	44	19396	36631.0861	13323.541	537	FAM19A5		FAM19A5	537	1	ENSG00000219438	FAM19A5	2.07048041357036	1
Peak_7883	chr14	105934209	105944002	1	9794	24206.3374	927.3971	538	MTA1,CRIP2	CRIP1,C14orf80,TMEM121	CRIP2	538	1	ENSG00000182809	CRIP2	50.3602675006035	1
14_Peak_154878_lociStitched	chr3	138633398	138699061	14	10772	30231.2452	6973.4106	539	C3orf72,FOXL2	PRR23B,PRR23A	C3orf72	539	1	ENSG00000183770	FOXL2	4.77110703996648	1
1_Peak_2716_lociStitched	chr19	46799604	46805179	1	5576	24000.9325	776.5975	540	HIF3A	PPP5C,HIF3A	HIF3A	540	1	ENSG00000124440	HIF3A	11.6638677095816	1
