REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	HGSerous_229_IP.nodup.bam	HGSerous_229_Input.nodup.bam	enhancerRank	OVERLAP_GENES	PROXIMAL_GENES	CLOSEST_GENE	enhancerRank.1	isSuper	ensembl_gene_id	hgnc_symbol	medianCPM	keyAnnotation
10_Peak_81364_lociStitched	chr15	75321197	75359785	10	24240	43608.2988	6914.9696	292	PPCDC	SCAMP5	PPCDC	292	1	ENSG00000138621	PPCDC	7.64932167605644	1
19_Peak_7416_lociStitched	chr10	116330573	116410197	19	35903	45457.3416	8814.3768	293	ABLIM1	ABLIM1	ABLIM1	293	1	ENSG00000099204	ABLIM1	145.835710636147	1
23_Peak_23019_lociStitched	chr13	98864434	98938507	23	36359	43762.3284	7170.2664	294	FARP1	MIR3170,RNF113B	MIR3170	294	1	ENSG00000269189		0.855198431692106	1
20_Peak_43188_lociStitched	chr3	49481053	49578105	20	30145	46225.8676	9637.2636	295	DAG1	BSN,TCTA,NICN1,RHOA,DAG1,AMT	DAG1	295	1	ENSG00000173402	DAG1	60.051012331083	1
11_Peak_41894_lociStitched	chr1	1057588	1103756	11	21336	40540.1208	4062.784	296	MIR200B,MIR200A	MIR429,C1orf159,TTLL10,TNFRSF4,TNFRSF18	MIR200B	296	1	ENSG00000223823	LINC01342	0.410545658972311	1
15_Peak_11484_lociStitched	chr17	70563403	70628819	15	28720	42965.2288	6495.8088	297	LOC100499467,FLJ26484		LOC100499467	297	1	ENSG00000227036	LINC00511	12.0247001253451	2
4_Peak_73327_lociStitched	chr3	107842178	107859214	4	16560	38472.3988	2042.6164	298		CD47	CD47	298	1	ENSG00000196776	CD47	106.412584161159	1
13_Peak_62585_lociStitched	chr4	187590286	187657928	13	19034	51083.2384	14678.314	299	FAT1		FAT1	299	1	ENSG00000083857	FAT1	65.2977441010634	1
7_Peak_60878_lociStitched	chr20	48363460	48406847	7	18482	40961.6667	4603.3607	300		SLC9A8,B4GALT5	SLC9A8	300	1	ENSG00000197818	SLC9A8	22.6172845754295	1
Peak_1362	chr12	6477013	6490353	1	13341	37492.07	1304.652	301	SCNN1A	LTBR,TNFRSF1A	SCNN1A	301	1	ENSG00000111319	SCNN1A	105.093359494062	1
19_Peak_47887_lociStitched	chr21	46710494	46807901	19	32015	44875.4049	8747.1486	302	LOC642852	COL18A1,NCRNA00175,POFUT2	LOC642852	302	1	ENSG00000223768	LINC00205	3.55806237776003	1
6_Peak_22325_lociStitched	chr1	180119779	180148216	6	17380	41973.012	6082.6743	303	QSOX1	FLJ23867	QSOX1	303	1	ENSG00000116260	QSOX1	152.544749524006	1
2_Peak_41923_lociStitched	chr1	156713618	156723136	2	9424	36656.6734	796.6566	304	HDGF	C1orf66,PRCC,ISG20L2,MRPL24,CRABP2	HDGF	304	1	ENSG00000143321	HDGF	206.41789514421	1
5_Peak_6327_lociStitched	chr6	34983477	35018553	5	24938	41473.8624	5636.7132	305	ANKS1A		TCP11	305	1	ENSG00000064999	ANKS1A	32.5026141238193	2
11_Peak_35371_lociStitched	chr16	53074194	53135740	11	19272	41765.1156	5976.1166	306	CHD9		CHD9	306	1	ENSG00000177200	CHD9	110.989068886872	1
19_Peak_62638_lociStitched	chr11	68079292	68149479	19	26263	45291.6711	9580.5255	307	LRP5	C11orf24	LRP5	307	1	ENSG00000162337	LRP5	36.598258552992	1
17_Peak_49502_lociStitched	chr6	16674932	16771302	17	24872	50141.311	14474.774	308	ATXN1		ATXN1	308	1	ENSG00000124788	ATXN1	53.3364451827169	1
12_Peak_31367_lociStitched	chr15	71665240	71764165	12	23196	50916.6975	15412.515	309	THSD4		THSD4	309	1	ENSG00000187720	THSD4	13.7274926490724	1
3_Peak_35973_lociStitched	chr19	39888074	39905056	3	16307	36512.9982	1029.1092	310	ZFP36,PLEKHG2,MED29	SUPT5H,RPS16,PAF1	ZFP36	310	1	ENSG00000128016	ZFP36	71.1403336376348	1
12_Peak_4592_lociStitched	chr4	184319360	184368105	12	17070	45040.38	9753.8745	311	CDKN2AIP		CDKN2AIP	311	1	ENSG00000168564	CDKN2AIP	13.3140139548232	1
15_Peak_45153_lociStitched	chr17	70331563	70418293	15	26221	43538.46	8499.54	312	LOC100499467		LOC100499467	312	1	ENSG00000227036	LINC00511	12.0247001253451	2
3_Peak_1460_lociStitched	chr1	160163063	160191420	3	18737	39801.8852	4877.404	313	CASQ1,PEA15,DCAF8	ATP1A4,DCAF8	PEA15	313	1	ENSG00000162734	PEA15	78.9344896359015	1
16_Peak_14295_lociStitched	chr9	4095480	4149674	16	28476	41225.3758	6356.9562	314	GLIS3		GLIS3	314	1	ENSG00000107249	GLIS3	32.7924490737163	1
16_Peak_76945_lociStitched	chr4	25608720	25679105	16	25641	41780.536	6918.8455	315	SLC34A2		SLC34A2	315	1	ENSG00000157765	SLC34A2	49.6711449643963	1
5_Peak_496_lociStitched	chr2	219137044	219166541	5	17471	37499.5361	2722.5731	316	PNKD,TMBIM1	AAMP,GPBAR1,PNKD	TMBIM1	316	1	ENSG00000135926	TMBIM1	74.2578635427767	1
17_Peak_21318_lociStitched	chr14	90957583	91035776	17	26584	42232.0393	7483.0701	317	TTC7B	LOC400238	LOC400238	317	1	ENSG00000165914	TTC7B	7.97397716781601	2
12_Peak_50513_lociStitched	chr1	61886165	61929505	12	23779	39478.406	4806.406	318	NFIA		TM2D1	318	1	ENSG00000162604	TM2D1	19.2913134194273	1
6_Peak_49226_lociStitched	chr16	30066435	30084481	6	12746	37366.0476	2701.4862	319	ALDOA	YPEL3,C16orf92,TBX6,DOC2A,PPP4C,LOC100271831,FAM57B,GDPD3	ALDOA	319	1	ENSG00000149925	ALDOA	294.083599474702	1
8_Peak_23905_lociStitched	chr1	204346799	204392654	8	14163	47028.888	12417.534	320	PPP1R15B,PIK3C2B	PLEKHA6,LOC127841	PPP1R15B	320	1	ENSG00000158615	PPP1R15B	37.8825566719782	1
7_Peak_1335_lociStitched	chr17	71261941	71313933	7	23098	39529.5176	4918.4432	321	CDC42EP4	C17orf80,FAM104A,CPSF4L	CDC42EP4	321	1	ENSG00000179604	CDC42EP4	44.1146933366132	1
9_Peak_76498_lociStitched	chr1	156447174	156478959	9	13232	37604.8335	3045.003	322	MEF2D	C1orf61	MEF2D	322	1	ENSG00000116604	MEF2D	33.8224326184765	1
8_Peak_38274_lociStitched	chr1	153695193	153725480	8	23410	37907.2092	3361.857	323	INTS3	NPR1,SLC27A3	INTS3	323	1	ENSG00000143624	INTS3	121.680248273524	1
18_Peak_7292_lociStitched	chr19	11047100	11092818	18	26225	40295.8452	5797.0424	324	SMARCA4	YIPF2,C19orf52,SMARCA4	SMARCA4	324	1	ENSG00000127616	SMARCA4	198.60049211334	1
19_Peak_18472_lociStitched	chr19	2031516	2096690	19	25823	37755.2982	3376.0132	325	MKNK2,MOBKL2A	BTBD2,IZUMO4	MKNK2	325	1	ENSG00000099875	MKNK2	64.5326538904264	1
9_Peak_13501_lociStitched	chr12	120661600	120703558	9	24905	38244.717	3876.9192	326	PXN	GCN1L1,SIRT4,RPLP0	PXN	326	1	ENSG00000089159	PXN	75.4276644226191	1
Peak_111	chr1	1364631	1372497	1	7867	35014.7124	722.0988	327	VWA1	TMEM88B,MRPL20,LOC441869,ATAD3B,ATAD3C,LOC148413,CCNL2	VWA1	327	1	ENSG00000179403	VWA1	42.962593007301	1
Peak_242	chr14	105944202	105957376	1	13175	35178.5322	902.419	328	C14orf80,CRIP1,CRIP2	C14orf80,TMEM121	CRIP1	328	1	ENSG00000213145	CRIP1	40.4193785083953	1
13_Peak_17061_lociStitched	chr8	124673743	124740559	13	29891	43984.9728	9735.0912	329	ANXA13	FAM91A1,KLHL38	KLHL38	329	1	ENSG00000104537	ANXA13	0.608419577822522	2
5_Peak_1261_lociStitched	chr15	99964921	99996503	5	17575	39796.4782	5593.1722	330			MEF2A	330	1	ENSG00000068305	MEF2A	40.16882036304	1
6_Peak_51909_lociStitched	chr11	16998741	17032706	6	17618	37704.5465	3511.981	331	PLEKHA7		PLEKHA7	331	1	ENSG00000166689	PLEKHA7	31.0665307014155	1
15_Peak_21214_lociStitched	chr4	153848243	153927885	15	26546	42361.5798	8203.126	332	FHDC1		FHDC1	332	1	ENSG00000137460	FHDC1	7.22922493143914	1
19_Peak_22225_lociStitched	chr19	18561973	18634001	19	25670	40825.4704	6684.1984	333	ELL	UBA52,ISYNA1,C19orf50,SSBP4,FKBP8	ELL	333	1	ENSG00000105656	ELL	15.2713314033453	1
Peak_498	chr9	35724426	35735204	1	10779	35303.339	1169.413	334	CREB3,TLN1	MSMP,TPM2,RGP1,GBA2	CREB3	334	1	ENSG00000107175	CREB3	21.4283950081038	1
9_Peak_9388_lociStitched	chr6	42055913	42111972	9	20139	39123.5761	5067.7336	335	C6orf132	TAF8,CCND3,GUCA1A	C6orf132	335	1	ENSG00000188112	C6orf132	41.5132609026166	1
15_Peak_37609_lociStitched	chr4	77608354	77687734	15	23813	42373.044	8350.776	336	SHROOM3		ANKRD56	336	1	ENSG00000233860		1.0132678169048	1
11_Peak_17151_lociStitched	chr1	8042203	8108500	11	21235	41057.7321	7060.6305	337	ERRFI1,PARK7	TNFRSF9	ERRFI1	337	1	ENSG00000116285	ERRFI1	42.5598999801296	1
18_Peak_5372_lociStitched	chr6	11194035	11264560	18	27578	41609.75	7616.7	338	NEDD9		NEDD9	338	1	ENSG00000111859	NEDD9	28.5702450359121	1
6_Peak_15155_lociStitched	chr6	42738423	42769017	6	19469	37018.74	3056.3406	339		TBCC,LOC442211,PRPH2,KIAA0240	KIAA0240	339	1	ENSG00000112624	BICRAL	13.9128761780852	2
11_Peak_58352_lociStitched	chr11	72083299	72138198	11	25812	42475.3563	8602.6733	340	CLPB		CLPB	340	1	ENSG00000162129	CLPB	6.03139946561801	1
14_Peak_12398_lociStitched	chr10	3087104	3146026	14	23708	39660.3982	5792.0326	341	PFKP		PFKP	341	1	ENSG00000067057	PFKP	56.0200883057101	1
6_Peak_11857_lociStitched	chr9	131925919	131941357	6	13376	35272.7424	1407.9456	342	IER5L		IER5L	342	1	ENSG00000188483	IER5L	14.0197059306297	1
4_Peak_41004_lociStitched	chr7	104643621	104668159	4	11100	36434.0224	2581.3976	343	MLL5,LOC100216545		MLL5	343	1	ENSG00000239569	KMT2E-AS1	5.34858190186374	1
Peak_410	chr17	43245586	43255895	1	10310	35056.7854	1271.0997	344	HEXIM2	FMNL1,PLCD3,ACBD4,HEXIM1	HEXIM2	344	1	ENSG00000168517	HEXIM2	6.07605693417249	1
17_Peak_38382_lociStitched	chr2	105986308	106027692	17	29081	38416.7672	4680.5304	345	FHL2	C2orf49,TGFBRAP1	FHL2	345	1	ENSG00000115641	FHL2	38.9086220771407	1
28_Peak_84783_lociStitched	chr9	137247594	137380883	28	34117	44891.7352	11182.9471	346	RXRA		RXRA	346	1	ENSG00000186350	RXRA	39.5523194205565	1
Peak_1282	chr2	177015293	177028851	1	13559	34861.6854	1195.8156	347	HOXD4,HOXD3	HOXD11,HOXD10,HOXD9,LOC401022,MIR10B,HOXD1,HOXD8	HOXD4	347	1	ENSG00000170166	HOXD4	4.95988250506259	1
15_Peak_16092_lociStitched	chr11	62162103	62226709	15	22802	40172.0108	6557.509	348	SCGB1A1,AHNAK		SCGB1A1	348	1	ENSG00000124942	AHNAK	562.993455668991	2
8_Peak_10803_lociStitched	chr1	229291913	229314576	8	19491	36417.1747	2880.4673	349			RAB4A	349	1	ENSG00000168118	RAB4A	17.4794067937524	1
6_Peak_40077_lociStitched	chr12	6373089	6405885	6	19642	36269.0964	2738.466	350		PLEKHG6,TNFRSF1A	PLEKHG6	350	1	ENSG00000008323	PLEKHG6	7.15519346301525	1
5_Peak_46586_lociStitched	chr11	95881063	95903429	5	15744	37080.5914	3576.3234	351	MAML2		MIR1260B	351	1	ENSG00000266192	MIR1260B	0.479313907334105	1
9_Peak_21796_lociStitched	chr19	45221369	45281643	9	26479	36568.2358	3122.1932	352	CBLC,BCL3	CEACAM16,CBLC,CEACAM19,BCAM	BCL3	352	1	ENSG00000069399	BCL3	15.6007350409478	1
10_Peak_41095_lociStitched	chr14	55532078	55592638	10	19309	39806.088	6407.248	353	MAPK1IP1L	LGALS3,SOCS4,WDHD1	LGALS3	353	1	ENSG00000131981	LGALS3	164.045757547886	1
24_Peak_1192_lociStitched	chr1	94650080	94741673	24	27617	43195.2588	9800.451	354	ARHGAP29		ARHGAP29	354	1	ENSG00000137962	ARHGAP29	81.1935907198061	1
10_Peak_605_lociStitched	chr4	124314725	124341537	10	20155	36469.6824	3102.1484	355	SPRY1		SPRY1	355	1	ENSG00000164056	SPRY1	48.2287019149941	1
12_Peak_4306_lociStitched	chr21	44438188	44475853	12	20657	37137.69	3796.632	356	CBS,PKNOX1		CBS	356	1	ENSG00000160200	CBS	1.21657495407196	1
Peak_864	chr1	202049841	202058340	1	8500	34913.892	1625.8587	357		GPR37L1	GPR37L1	357	1	ENSG00000170075	GPR37L1	5.74763922561236	1
25_Peak_63279_lociStitched	chr4	40456813	40562626	25	31486	44028.7893	10845.8325	358	RBM47		RBM47	358	1	ENSG00000163694	RBM47	100.202992139688	1
6_Peak_31419_lociStitched	chr2	151322659	151344409	6	16184	35572.125	2396.85	359	RND3		RND3	359	1	ENSG00000115963	RND3	25.226486378484	1
6_Peak_43718_lociStitched	chr9	91136236	91160731	6	19829	35454.063	2290.2825	360	NXNL2		NXNL2	360	1	ENSG00000130045	NXNL2	1.91725562933642	1
9_Peak_38959_lociStitched	chr15	101428982	101470908	9	14866	40814.961	7655.6876	361	LRRK1,ALDH1A3		LRRK1	361	1	ENSG00000154237	LRRK1	32.9797994305909	1
10_Peak_52093_lociStitched	chr1	2105654	2147215	10	12160	36789.7972	3649.0558	362	C1orf86,LOC100128003,PRKCZ	SKI	C1orf86	362	1	ENSG00000162585	FAAP20	27.7802562571264	1
21_Peak_22118_lociStitched	chr10	72976389	73056429	21	30775	40308.144	7419.708	363	UNC5B	SLC29A3	UNC5B	363	1	ENSG00000107731	UNC5B	16.1985629787706	1
4_Peak_72500_lociStitched	chr4	186301066	186322426	4	12135	37884.096	5006.784	364	UFSP2,ANKRD37	C4orf47,LRP2BP,UFSP2	ANKRD37	364	1	ENSG00000186352	ANKRD37	8.40743486279787	1
4_Peak_56848_lociStitched	chr15	75736017	75761889	4	8230	37307.424	4618.152	365	SIN3A,PTPN9		SIN3A	365	1	ENSG00000169375	SIN3A	57.0089144419703	1
7_Peak_45879_lociStitched	chr14	59797777	59835362	7	28902	36694.2355	4017.8365	366	DAAM1		GPR135	366	1	ENSG00000181619	GPR135	4.02774309443446	1
1_Peak_478_lociStitched	chr19	7988306	8000789	1	12484	34262.0901	1597.824	367	TIMM44,CTXN1	LOC645781,SNAPC2,MAP2K7,LRRC8E,FLJ22184,LOC388499	CTXN1	367	1	ENSG00000178531	CTXN1	2.44051503021329	1
12_Peak_68455_lociStitched	chr21	40351494	40407060	12	21961	38279.4174	5667.732	368			PSMG1	368	1	ENSG00000183527	PSMG1	14.1593826769555	1
2_Peak_298_lociStitched	chr2	239191547	239209752	2	10438	34334.63	1765.885	369	PER2	TRAF3IP1,HES6	PER2	369	1	ENSG00000132326	PER2	29.2567884526247	1
21_Peak_29217_lociStitched	chr9	37994827	38070680	21	27722	40262.7724	7767.3472	370	SHB		SHB	370	1	ENSG00000107338	SHB	10.6334125075366	1
10_Peak_74561_lociStitched	chr11	77730864	77775139	10	20089	38678.64	6189.645	371	KCTD14,THRSP	INTS4,NDUFC2	KCTD14	371	1	ENSG00000151364	KCTD14	3.47322103169302	1
11_Peak_2032_lociStitched	chr9	33129249	33188311	11	24718	38715.141	6231.041	372	B4GALT1		B4GALT1	372	1	ENSG00000086062	B4GALT1	114.550872613194	1
12_Peak_49845_lociStitched	chr6	24301698	24343440	12	22109	38582.1306	6136.074	373	DCDC2	KAAG1	KAAG1	373	1	ENSG00000146049	KAAG1	2.20534700032377	1
5_Peak_55235_lociStitched	chr17	74248235	74276007	5	14482	34834.4196	2416.164	374	FAM100B,QRICH2	RNF157	FAM100B	374	1	ENSG00000185262	UBALD2	27.2260656890071	1
12_Peak_46100_lociStitched	chr8	95419345	95492907	12	18803	42496.7674	10100.0626	375	RAD54B		RAD54B	375	1	ENSG00000197275	RAD54B	12.9728968385977	1
9_Peak_28173_lociStitched	chr21	45122309	45162083	9	17207	36027.2892	3651.2532	376	PDXK	RRP1B,HSF2BP,RRP1,CSTB	PDXK	376	1	ENSG00000160209	PDXK	130.866202849101	1
4_Peak_30502_lociStitched	chr1	161050287	161063152	4	11588	34602.9905	2260.3805	377	PVRL4	ARHGAP30,DEDD,NIT1,KLHDC9,TSTD1,PFDN2,USF1	PVRL4	377	1	ENSG00000143217	NECTIN4	20.7498145794769	2
2_Peak_93701_lociStitched	chr8	48643598	48652372	2	8031	33185.0228	843.1814	378	KIAA0146,CEBPD		CEBPD	378	1	ENSG00000221869	CEBPD	21.2120935434396	1
27_Peak_28453_lociStitched	chr12	125139093	125240863	27	35941	42478.798	10156.646	379			NCOR2	379	1	ENSG00000196498	NCOR2	120.453952827208	1
8_Peak_38781_lociStitched	chr1	203473652	203495974	8	16777	37061.2166	4776.908	380	OPTC	PRELP	OPTC	380	1	ENSG00000058673	ZC3H11A	146.319485786655	3
4_Peak_56827_lociStitched	chr5	124069083	124086693	4	13412	34107.048	1849.05	381	ZNF608		ZNF608	381	1	ENSG00000168916	ZNF608	42.2639779349878	1
3_Peak_3_lociStitched	chr19	15938359	15949956	3	10755	33783.2207	1534.2831	382	UCA1	OR10H1,OR10H5,CYP4F24P	UCA1	382	1	ENSG00000214049	UCA1	3.04802180119365	1
17_Peak_48750_lociStitched	chr19	10973215	11012882	17	17212	37251.2797	5009.9421	383	C19orf38,CARM1	TMED1,MIR199A1,YIPF2,C19orf52	CARM1	383	1	ENSG00000142453	CARM1	81.0628655222216	1
17_Peak_33666_lociStitched	chr12	122459027	122529848	17	23980	38703.6765	6536.7783	384	BCL7A,MLXIP		MLXIP	384	1	ENSG00000175727	MLXIP	132.371232508981	1
15_Peak_4424_lociStitched	chr10	126727043	126791539	15	27654	38787.8944	6649.5376	385	CTBP2	CTBP2,MIR4296	MIR4296	385	1	ENSG00000175029	CTBP2	116.261976266353	2
4_Peak_38212_lociStitched	chr8	101941952	101967122	4	7725	35874.801	3742.779	386	YWHAZ	YWHAZ	YWHAZ	386	1	ENSG00000164924	YWHAZ	414.027645179831	1
18_Peak_52579_lociStitched	chr12	53738319	53815561	18	17556	39594.2492	7639.2338	387	SP1	SP7,PFDN5,AAAS,AMHR2,PRR13,C12orf10,PCBP2	SP1	387	1	ENSG00000185591	SP1	97.5918892669996	1
15_Peak_58103_lociStitched	chr9	130707725	130770675	15	27109	37939.965	5986.545	388	FAM102A	PIP5KL1,ST6GALNAC4,DPM2,ST6GALNAC6	FAM102A	388	1	ENSG00000167106	FAM102A	32.4287634979404	1
3_Peak_13548_lociStitched	chr10	3817284	3829255	3	11194	33043.5513	1106.1204	389	KLF6	KLF6	KLF6	389	1	ENSG00000067082	KLF6	220.962320472183	1
27_Peak_62998_lociStitched	chr21	47391227	47487480	27	32574	40512.8877	8585.7676	390	COL6A1	COL6A2	COL6A1	390	1	ENSG00000142156	COL6A1	163.238473147939	1
8_Peak_23717_lociStitched	chr15	89439675	89477568	8	15263	38991.897	7104.9375	391	MFGE8	HAPLN3,MFGE8	MFGE8	391	1	ENSG00000140545	MFGE8	73.2654142090082	1
19_Peak_53847_lociStitched	chr10	71183418	71268063	19	22851	39766.221	7931.2365	392	TSPAN15	TACR2	TSPAN15	392	1	ENSG00000099282	TSPAN15	23.9120516962987	1
26_Peak_16543_lociStitched	chr3	42054214	42144254	26	36567	40653.06	8868.94	393	TRAK1		TRAK1	393	1	ENSG00000182606	TRAK1	70.3594023863166	1
5_Peak_125_lociStitched	chr3	176908939	176933534	5	11848	34860.953	3128.484	394	TBL1XR1		TBL1XR1	394	1	ENSG00000177565	TBL1XR1	161.066095814278	1
12_Peak_44081_lociStitched	chr18	2957644	2999066	12	23333	38012.9694	6283.7174	395	LPIN2	LOC727896	LOC727896	395	1	ENSG00000101577	LPIN2	37.7828557827786	2
11_Peak_67779_lociStitched	chr10	112152271	112187233	11	19811	35262.6732	3573.1164	396			DUSP5	396	1	ENSG00000138166	DUSP5	22.2451537506053	1
14_Peak_71631_lociStitched	chr4	3437983	3496456	14	24246	36639.1818	4952.6631	397	RGS12,HGFAC,DOK7	DOK7,LRPAP1	DOK7	397	1	ENSG00000175920	DOK7	2.78257523561704	1
4_Peak_44232_lociStitched	chr6	31081022	31097807	4	15383	34021.5165	2353.257	398	PSORS1C1,CDSN	POU5F1,C6orf15,CCHCR1,PSORS1C2,PSORS1C3,TCF19	CDSN	398	1	ENSG00000204539	CDSN	2.3264254008431	1
17_Peak_15984_lociStitched	chr10	104904637	104967980	17	24571	37815.771	6150.6053	399	NT5C2	NT5C2,LOC729020	NT5C2	399	1	ENSG00000076685	NT5C2	79.8766213418044	1
15_Peak_193_lociStitched	chr1	10550199	10601868	15	24435	37392.8553	5766.2604	400	PEX14	DFFA,CORT	PEX14	400	1	ENSG00000142655	PEX14	13.0659267382737	1
2_Peak_711_lociStitched	chr6	33264407	33283577	2	8310	33990.327	2386.665	401	TAPBP,ZBTB22,RGL2	WDR46,PFDN6,B3GALT4,RGL2,DAXX,RPS18,VPS52	RGL2	401	1	ENSG00000231925	TAPBP	156.709776881225	1
6_Peak_8468_lociStitched	chr4	2789347	2811731	6	18035	33562.5696	2041.4208	402	SH3BP2	TNIP2,SH3BP2,ADD1	SH3BP2	402	1	ENSG00000087266	SH3BP2	90.3343174705676	1
6_Peak_4194_lociStitched	chr5	138896711	138914761	6	15226	33181.315	1700.31	403		UBE2D2,TMEM173	UBE2D2	403	1	ENSG00000131508	UBE2D2	47.1979422565184	1
7_Peak_63524_lociStitched	chr8	144947101	144981042	7	17510	35607.5031	4171.3489	404	EPPK1	PUF60,PLEC,MIR661,NRBP2,SCRIB	EPPK1	404	1	ENSG00000261150	EPPK1	38.0321158809118	1
15_Peak_17819_lociStitched	chr9	126088746	126158775	15	28830	37304.4483	6169.5549	405	DENND1A,CRB2	MIR601	CRB2	405	1	ENSG00000148204	CRB2	4.91309116067521	1
6_Peak_2614_lociStitched	chr19	14511076	14548907	6	15828	36041.5937	4948.2948	406	PKN1,CD97,DDX39	PTGER1,PKN1	DDX39	406	1	ENSG00000123136	DDX39A	46.7745410908211	1
9_Peak_22223_lociStitched	chr17	76246999	76291535	9	20049	35187.8936	4195.2912	407		BIRC5,LOC283999,EPR1	LOC283999	407	1	ENSG00000204277	LINC01993	1.52273959546165	1
5_Peak_11700_lociStitched	chr6	34191109	34215540	5	13757	33768.5282	2792.4633	408	HMGA1,C6orf1	C6orf1,HMGA1	HMGA1	408	1	ENSG00000137309	HMGA1	64.3707913336229	1
14_Peak_22989_lociStitched	chr1	7507606	7569907	14	17956	37374.3699	6429.4632	409	CAMTA1		VAMP3	409	1	ENSG00000049245	VAMP3	21.1608295507257	1
11_Peak_9626_lociStitched	chr7	131192853	131237745	11	22290	35536.5072	4623.876	410	PODXL	PODXL	PODXL	410	1	ENSG00000128567	PODXL	33.5259482028065	1
Peak_809	chr14	105931707	105944037	1	12331	31850.856	986.4	411	MTA1,CRIP2	CRIP1,C14orf80,TMEM121	CRIP2	411	1	ENSG00000182809	CRIP2	50.3602675006035	1
11_Peak_4684_lociStitched	chr13	76248905	76347510	11	26380	40418.1895	9584.406	412	LMO7		LMO7	412	1	ENSG00000136153	LMO7	80.737979587762	1
9_Peak_58441_lociStitched	chr12	123322439	123381239	9	16873	36785.28	5979.96	413	HIP1R,VPS37B		VPS37B	413	1	ENSG00000139722	VPS37B	42.5598999801296	1
4_Peak_673_lociStitched	chr9	130905912	130940016	4	12122	33650.4168	2898.84	414	LCN2,CIZ1,C9orf16	SLC25A25,LOC100289019,CIZ1,LOC389791,PTGES2,DNM1	C9orf16	414	1	ENSG00000148346	LCN2	74.0350671680068	1
15_Peak_3917_lociStitched	chr11	47994426	48052302	15	21246	36583.4196	5833.9008	415	PTPRJ		PTPRJ	415	1	ENSG00000149177	PTPRJ	30.3068009101809	1
12_Peak_54230_lociStitched	chr1	41939406	41982473	12	22417	34690.4685	4035.3779	416	HIVEP3,EDN2		EDN2	416	1	ENSG00000127129	EDN2	1.68148697255957	1
12_Peak_63134_lociStitched	chr9	37410822	37474069	12	21827	37220.8595	6584.0127	417	ZBTB5,GRHPR	POLR1E	GRHPR	417	1	ENSG00000137106	GRHPR	27.9401998442751	1
10_Peak_30239_lociStitched	chr17	70090943	70131580	10	24290	34708.0617	4104.337	418	SOX9		SOX9	418	1	ENSG00000125398	SOX9	30.3820495469564	1
5_Peak_17840_lociStitched	chr15	92394579	92419787	5	16561	35462.6144	4860.1024	419	SLCO3A1		SLCO3A1	419	1	ENSG00000176463	SLCO3A1	21.9835061145867	1
7_Peak_23592_lociStitched	chr7	75920250	75957192	7	20137	34311.7296	3745.9188	420	HSPB1,YWHAG		HSPB1	420	1	ENSG00000106211	HSPB1	204.112526233261	1
8_Peak_9156_lociStitched	chr15	71402998	71446837	8	23167	37412.2026	7005.4722	421	THSD4,CT62		THSD4	421	1	ENSG00000187720	THSD4	13.7274926490724	1
3_Peak_466_lociStitched	chr10	103873187	103897157	3	11658	32781.372	2387.412	422	PPRC1,LDB1	NOLC1,HPS6	LDB1	422	1	ENSG00000198728	LDB1	32.3299632157241	1
Peak_2056	chr1	203113724	203126113	1	12390	32767.6661	2445.5886	423	ADORA1	MYBPH,CHI3L1,ADORA1	ADORA1	423	1	ENSG00000163485	ADORA1	1.52273959546165	1
20_Peak_89068_lociStitched	chr5	149838284	149921626	20	27941	38328.9858	8025.8346	424	NDST1	CD74,RPS14	NDST1	424	1	ENSG00000070614	NDST1	51.3446529605835	1
3_Peak_162_lociStitched	chr1	59238696	59255307	3	9320	32369.8557	2073.0528	425	LOC100131060,JUN	LOC100131060	JUN	425	1	ENSG00000177606	JUN	119.789622160377	1
14_Peak_52313_lociStitched	chr1	110313254	110369675	14	26122	35731.4193	5546.1843	426		GSTM3,EPS8L3	EPS8L3	426	1	ENSG00000198758	EPS8L3	3.36897679589157	1
7_Peak_14418_lociStitched	chr1	9291579	9314617	7	20097	32465.1496	2285.3696	427	H6PD	SPSB1	H6PD	427	1	ENSG00000049239	H6PD	66.6994554258201	1
8_Peak_44281_lociStitched	chr12	14391455	14437380	8	14306	34981.0725	4835.9025	428			ATF7IP	428	1	ENSG00000171681	ATF7IP	84.8685446863198	1
8_Peak_10065_lociStitched	chr14	68696214	68725095	8	23086	33426.8694	3303.9864	429	RAD51L1		RAD51L1	429	1	ENSG00000182185	RAD51B	4.4439298560503	2
9_Peak_17507_lociStitched	chr14	100655807	100707937	9	16976	34901.035	4806.386	430	YY1	DEGS2	YY1	430	1	ENSG00000100811	YY1	88.753831645591	1
13_Peak_22789_lociStitched	chr14	64326720	64376016	13	25002	35231.8512	5141.5728	431	SYNE2	SYNE2	SYNE2	431	1	ENSG00000054654	SYNE2	456.043288200622	1
4_Peak_34721_lociStitched	chr1	155149497	155166616	4	13011	31548.6051	1468.8102	432	TRIM46,THBS3,MIR92B,MUC1	DPM3,GBAP1,MUC1,EFNA1,MTX1,KRTCAP2,GBA,SLC50A1	MUC1	432	1	ENSG00000185499	MUC1	253.228843981251	1
3_Peak_11994_lociStitched	chr2	234989940	235012556	3	17344	32370.2808	2395.0344	433		SPP2	SPP2	433	1	ENSG00000188042	ARL4C	51.773146245696	3
28_Peak_60125_lociStitched	chr17	55517176	55616925	28	35274	39749.9765	9795.3518	434	MSI2		MSI2	434	1	ENSG00000153944	MSI2	54.8030859225637	1
