#HGSerous_229_IP Enhancers
#Created from /media/Data01/Marcos/MTF/histologies/RoseRes/HGSerous_229_IP_12KB_STITCHED_TSS_DISTAL_ENHANCER_REGION_MAP.txt
#Ranked by HGSerous_229_IP.nodup.bam
#Using cutoff of 14053.951 for Super-Enhancers
#Created on Oct 24 2018 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	HGSerous_229_IP.nodup.bam	HGSerous_229_Input.nodup.bam	enhancerRank	isSuper
7_Peak_68380_lociStitched	chr9	84437151	84459021	7	4589	6132.348	1961.739	4667	0
1_Peak_10519_lociStitched	chr20	55180226	55183148	1	2923	4491.114	320.8356	4668	0
7_Peak_63256_lociStitched	chr2	232203050	232239218	7	5966	7638.6816	3468.5112	4669	0
5_Peak_45508_lociStitched	chr6	109005845	109021594	5	5949	4995.5828	829.9723	4670	0
2_Peak_6247_lociStitched	chr2	121225656	121229334	2	3141	4614.7866	449.8194	4671	0
2_Peak_19228_lociStitched	chr6	35563271	35570799	2	4238	5368.2168	1205.9856	4672	0
9_Peak_57550_lociStitched	chr19	46874662	46896259	9	5716	5591.4633	1431.8811	4673	0
6_Peak_44259_lociStitched	chr3	176851671	176869667	6	4657	6833.0812	2674.2056	4674	0
2_Peak_8078_lociStitched	chr10	30871088	30876951	2	3964	4569.6222	410.9963	4675	0
8_Peak_27040_lociStitched	chr5	167554588	167571334	8	5816	6072.0996	1914.0678	4676	0
7_Peak_33662_lociStitched	chr12	111866504	111883387	7	6136	5605.156	1450.2497	4677	0
2_Peak_29106_lociStitched	chr15	101227436	101235649	2	4009	5689.1451	1535.0097	4678	0
3_Peak_54790_lociStitched	chr7	16119879	16131645	3	4116	5337.0576	1183.6596	4679	0
2_Peak_17049_lociStitched	chr18	3281872	3297609	2	4351	6603.2452	2450.2509	4680	0
5_Peak_85418_lociStitched	chr14	68541226	68567906	5	5912	6755.376	2603.968	4681	0
6_Peak_57447_lociStitched	chr16	10688630	10714129	6	5699	5727.0754	1578.3881	4682	0
2_Peak_77237_lociStitched	chr6	1333363	1337334	2	3640	4525.7487	378.0392	4683	0
6_Peak_37565_lociStitched	chr3	128326629	128353062	6	5636	7091.9739	2944.6362	4684	0
5_Peak_14213_lociStitched	chr9	123617598	123636629	5	5586	6120.3696	1973.5147	4685	0
1_Peak_2298_lociStitched	chr16	4232398	4234522	1	2125	4266.9036	121.9176	4686	0
3_Peak_45931_lociStitched	chr2	112905098	112915437	3	4482	5101.2626	957.3914	4687	0
5_Peak_50081_lociStitched	chr12	32402855	32427259	5	4912	6750.1464	2606.3472	4688	0
1_Peak_9972_lociStitched	chr7	2756210	2758517	1	2308	4382.8386	240.6201	4689	0
2_Peak_55582_lociStitched	chr8	42592011	42598503	2	4583	4774.2168	634.2684	4690	0
4_Peak_30225_lociStitched	chr13	78082590	78097320	4	5634	5727.024	1587.894	4691	0
5_Peak_49902_lociStitched	chr19	16389750	16405047	5	4474	6336.0174	2198.1789	4692	0
3_Peak_50097_lociStitched	chr13	44873975	44881359	3	3932	4585.464	448.9472	4693	0
2_Peak_12490_lociStitched	chr22	43187954	43202855	2	3603	4975.4439	840.4164	4694	0
2_Peak_24729_lociStitched	chr2	80056977	80071215	2	4945	5821.9182	1687.203	4695	0
4_Peak_34090_lociStitched	chrX	40276824	40283309	4	6065	4613.429	479.89	4696	0
5_Peak_75605_lociStitched	chr5	31884784	31892771	5	6830	4951.94	818.6675	4697	0
3_Peak_52484_lociStitched	chr10	74435884	74455787	3	2003	6056.4829	1924.6201	4698	0
3_Peak_20931_lociStitched	chrX	117486962	117495726	3	4529	4998.9856	867.636	4699	0
2_Peak_23430_lociStitched	chr19	51222299	51229209	2	4239	4385.086	257.743	4700	0
2_Peak_46423_lociStitched	chr1	171871428	171884204	2	3628	6623.0784	2496.4304	4701	0
1_Peak_12301_lociStitched	chr20	34604384	34606875	1	2492	4290.9966	166.1497	4702	0
5_Peak_48839_lociStitched	chr10	5751821	5759648	5	5091	4883.2653	758.4363	4703	0
8_Peak_37930_lociStitched	chr12	65059501	65076445	8	5141	5835.5136	1711.344	4704	0
1_Peak_14402_lociStitched	chr6	42658731	42663685	1	4955	4592.358	468.6484	4705	0
3_Peak_16763_lociStitched	chr18	19904325	19929634	3	5500	5783.1065	1660.2704	4706	0
2_Peak_76463_lociStitched	chr11	94881540	94885514	2	3015	4594.3414	472.1112	4707	0
1_Peak_4450_lociStitched	chr7	77648117	77650483	1	2367	4312.035	192.829	4708	0
2_Peak_69938_lociStitched	chr9	36461765	36471942	2	2515	5076.2876	958.6734	4709	0
2_Peak_15176_lociStitched	chr8	96078216	96080843	2	2515	4567.3022	449.7424	4710	0
Peak_11435	chr17	76145835	76149079	1	3245	4508.8356	392.1996	4711	0
2_Peak_32791_lociStitched	chr1	95193614	95201807	2	2575	5043.6108	927.4476	4712	0
1_Peak_13496_lociStitched	chr4	6689720	6692435	1	2716	4334.769	221.2725	4713	0
1_Peak_8643_lociStitched	chr4	146828759	146832183	1	3425	4468.32	355.0688	4714	0
5_Peak_80482_lociStitched	chr19	8050724	8067762	5	5278	6760.6784	2647.7052	4715	0
2_Peak_32390_lociStitched	chr4	143468986	143472620	2	3403	4468.3664	355.4052	4716	0
3_Peak_15418_lociStitched	chr7	55195431	55202155	3	4923	4843.2972	731.5712	4717	0
2_Peak_5960_lociStitched	chr5	54101914	54104765	2	2022	4398.8079	287.951	4718	0
3_Peak_23217_lociStitched	chr1	25562864	25567477	3	3942	4443.7029	333.0586	4719	0
9_Peak_62231_lociStitched	chr9	100310409	100335643	9	5931	6634.0186	2525.9234	4720	0
3_Peak_36559_lociStitched	chr9	132724102	132732530	3	5762	4975.8912	868.084	4721	0
Peak_10242	chr17	76135872	76138845	1	2974	4339.9854	236.3535	4722	0
3_Peak_10422_lociStitched	chr7	55954494	55958855	3	2231	4409.4071	307.0144	4723	0
8_Peak_25414_lociStitched	chr7	135530800	135548007	8	6227	5581.9508	1479.802	4724	0
2_Peak_61643_lociStitched	chr5	64397010	64399955	2	1963	4348.587	246.791	4725	0
4_Peak_24036_lociStitched	chr17	29814379	29822382	4	4429	4472.8767	371.3392	4726	0
2_Peak_20383_lociStitched	chr4	30718721	30724161	2	5235	4550.56	449.344	4727	0
5_Peak_38152_lociStitched	chr5	31048184	31067955	5	5868	6136.9184	2040.3672	4728	0
2_Peak_8734_lociStitched	chr2	134876051	134879457	2	2506	4403.6174	309.946	4729	0
1_Peak_2989_lociStitched	chr2	171626105	171628291	1	2187	4178.3204	85.254	4730	0
4_Peak_53910_lociStitched	chr14	105340256	105364103	4	4371	5809.1292	1716.984	4731	0
3_Peak_18197_lociStitched	chr2	177354662	177361859	3	6284	4922.0283	834.852	4732	0
5_Peak_27902_lociStitched	chr8	141598343	141609190	5	5549	5598.1367	1510.9871	4733	0
4_Peak_23348_lociStitched	chr16	89306514	89328722	4	4135	5218.88	1132.608	4734	0
4_Peak_56735_lociStitched	chr2	38466164	38483154	4	5045	5948.199	1862.104	4735	0
2_Peak_59251_lociStitched	chr12	123916532	123931258	2	2734	5401.4968	1316.5044	4736	0
2_Peak_51937_lociStitched	chr14	73921949	73929303	2	991	4746.2716	662.5954	4737	0
4_Peak_41435_lociStitched	chr3	138096956	138117799	4	4768	6148.685	2065.5413	4738	0
2_Peak_15735_lociStitched	chr19	36618389	36628930	2	3770	4589.5514	507.0221	4739	0
1_Peak_12814_lociStitched	chr8	22066813	22070731	1	3919	4289.4264	207.2622	4740	0
Peak_17917	chr10	90758285	90762660	1	4376	4509.75	428.3125	4741	0
3_Peak_29456_lociStitched	chr12	31782402	31806898	3	3796	6471.8432	2390.8096	4742	0
5_Peak_38392_lociStitched	chr2	218192475	218200374	5	4570	4957.4124	876.789	4743	0
5_Peak_26173_lociStitched	chr8	101471557	101484766	5	3788	6024.6249	1947.0066	4744	0
2_Peak_63752_lociStitched	chr2	37604099	37619089	2	3284	5397.899	1322.118	4745	0
2_Peak_10878_lociStitched	chr3	42158607	42165066	2	4729	4811.3091	736.326	4746	0
3_Peak_9271_lociStitched	chr5	180610969	180619782	3	4884	4797.7972	723.5473	4747	0
1_Peak_2333_lociStitched	chr1	247373020	247374768	1	1749	4330.8448	257.83	4748	0
6_Peak_56076_lociStitched	chr19	10724181	10733064	6	4932	5214.321	1143.2421	4749	0
3_Peak_92504_lociStitched	chr20	35937630	35944975	3	3701	4771.312	701.4475	4750	0
5_Peak_20795_lociStitched	chr2	85475768	85492868	5	4809	5793.48	1723.68	4751	0
4_Peak_57645_lociStitched	chr2	43356722	43367895	4	5149	5230.0813	1160.8747	4752	0
3_Peak_49260_lociStitched	chr17	75882332	75896228	3	3915	5351.3496	1282.6008	4753	0
5_Peak_92237_lociStitched	chr11	26952333	26969923	5	4889	5980.6	1917.31	4754	0
2_Peak_78153_lociStitched	chr11	72995042	73000767	2	3285	4798.695	735.6625	4755	0
6_Peak_17575_lociStitched	chr12	51040145	51058920	6	5841	5730.13	1667.22	4756	0
4_Peak_45368_lociStitched	chr22	36391297	36419191	4	4215	5765.6898	1704.3234	4757	0
1_Peak_8750_lociStitched	chr14	75866264	75869074	1	2811	4302.953	243.627	4758	0
2_Peak_36032_lociStitched	chr2	128391169	128396820	2	3331	4467.6806	413.6532	4759	0
1_Peak_4783_lociStitched	chr1	145091587	145093002	1	1416	4456.8255	402.992	4760	0
3_Peak_6713_lociStitched	chr19	12305363	12312081	3	3180	5111.0544	1059.4286	4761	0
2_Peak_16765_lociStitched	chr18	72165655	72174501	2	4126	4535.3442	483.8762	4762	0
5_Peak_18733_lociStitched	chr12	54523186	54535771	5	5386	5281.9245	1232.0715	4763	0
2_Peak_17200_lociStitched	chr19	3450703	3460625	2	4569	4560.1512	511.9752	4764	0
5_Peak_24031_lociStitched	chr16	68812166	68834662	5	4618	5453.0304	1406	4765	0
1_Peak_4318_lociStitched	chr9	93194573	93196729	1	2157	4208.7276	161.7	4766	0
7_Peak_41578_lociStitched	chr21	36570577	36582119	7	6856	5191.5916	1146.1206	4767	0
6_Peak_11582_lociStitched	chr17	73421855	73440711	6	4704	5996.208	1951.596	4768	0
7_Peak_67764_lociStitched	chr1	6966023	6983633	7	6917	6080.733	2037.477	4769	0
1_Peak_12147_lociStitched	chr17	7338744	7342102	1	3359	4185.747	144.394	4770	0
6_Peak_14214_lociStitched	chr9	124734632	124751175	6	4817	5727.1866	1689.0403	4771	0
4_Peak_43919_lociStitched	chr14	35162455	35181570	4	4709	5510.8545	1473.7665	4772	0
Peak_12924	chr1	202024803	202028023	1	3221	4762.058	726.432	4773	0
5_Peak_48148_lociStitched	chr6	154796141	154804531	5	5847	4476.904	442.992	4774	0
2_Peak_38594_lociStitched	chr15	71125072	71129263	2	4088	4657.0392	623.6208	4775	0
2_Peak_23396_lociStitched	chr18	29945493	29954090	2	5771	4578.7622	547.6289	4776	0
3_Peak_14135_lociStitched	chr18	60903257	60907266	3	3654	4211.0536	180.8059	4777	0
3_Peak_14662_lociStitched	chr1	226904858	226924057	3	3469	6082.2432	2054.293	4778	0
4_Peak_17412_lociStitched	chr13	22038970	22053648	4	5412	5505.7178	1479.5424	4779	0
5_Peak_11494_lociStitched	chrX	13491607	13507023	5	4401	5753.2512	1728.1336	4780	0
4_Peak_29050_lociStitched	chr6	3265522	3285865	4	4904	6023.5623	1999.7169	4781	0
2_Peak_76715_lociStitched	chr15	45454711	45460161	2	2511	4326.21	309.56	4782	0
4_Peak_59418_lociStitched	chr13	29319177	29329803	4	4303	4612.7466	596.1186	4783	0
4_Peak_28024_lociStitched	chr13	114797157	114814222	4	4713	5576.842	1561.4475	4784	0
3_Peak_81149_lociStitched	chr8	141843883	141850411	3	4100	4916.8896	901.5168	4785	0
2_Peak_72634_lociStitched	chr15	75247252	75254650	2	1084	5285.1312	1270.2366	4786	0
3_Peak_8079_lociStitched	chr12	1904899	1919850	3	3666	5551.3063	1536.9628	4787	0
8_Peak_59811_lociStitched	chr16	67474820	67494226	8	5328	5059.1442	1045.9834	4788	0
5_Peak_81341_lociStitched	chr10	7727433	7742246	5	5880	5519.3238	1509.4447	4789	0
3_Peak_7040_lociStitched	chr2	28302896	28306185	3	2864	4306.6166	296.9967	4790	0
2_Peak_10931_lociStitched	chr5	60920763	60927992	2	2954	4699.5729	691.8153	4791	0
4_Peak_42479_lociStitched	chr16	57790798	57817373	4	4121	5437.245	1429.735	4792	0
3_Peak_12219_lociStitched	chr3	71177694	71191196	3	4601	5682.9918	1675.5982	4793	0
2_Peak_49800_lociStitched	chr1	39733217	39738602	2	2680	4507.7835	500.805	4794	0
2_Peak_26993_lociStitched	chr8	81477638	81491698	2	3597	4778.994	776.112	4795	0
6_Peak_27522_lociStitched	chr12	92932473	92947784	6	5073	5772.247	1771.4827	4796	0
3_Peak_35367_lociStitched	chr1	234792456	234798391	3	4831	4833.464	833.8675	4797	0
7_Peak_73911_lociStitched	chr15	22908234	22928668	7	3515	5098.283	1099.3492	4798	0
2_Peak_5901_lociStitched	chr1	222987673	222992718	2	3608	4531.9235	533.761	4799	0
5_Peak_10525_lociStitched	chr1	17878195	17897368	5	4311	6041.4123	2043.8418	4800	0
6_Peak_21360_lociStitched	chr21	37277609	37306438	6	4676	7068.8708	3073.1714	4801	0
2_Peak_13204_lociStitched	chr9	21684374	21689902	2	3862	4581.0536	585.4152	4802	0
4_Peak_75929_lociStitched	chr15	70784987	70801620	4	4191	6561.7185	2566.4719	4803	0
2_Peak_8686_lociStitched	chr5	156937783	156944635	2	3661	4732.6764	737.9604	4804	0
Peak_10817	chr14	24747685	24751587	1	3903	4323.416	334.0112	4805	0
1_Peak_9125_lociStitched	chr1	110452596	110455770	1	3175	4322.3532	333.5874	4806	0
2_Peak_35374_lociStitched	chr2	196394924	196399863	2	4751	4725.6352	739.8622	4807	0
4_Peak_45219_lociStitched	chr19	41108253	41121153	4	4465	4647.87	665.64	4808	0
5_Peak_21507_lociStitched	chr20	1921571	1931339	5	5707	5041.2648	1061.7816	4809	0
5_Peak_19308_lociStitched	chr14	64684444	64702342	5	5173	5730.9396	1752.2142	4810	0
Peak_11306	chr1	155914557	155917484	1	2928	4218.6851	241.4775	4811	0
2_Peak_64511_lociStitched	chr12	54411077	54414222	2	3054	4170.27	195.3045	4812	0
2_Peak_18612_lociStitched	chr9	123693286	123699395	2	4223	4571.3647	596.8493	4813	0
1_Peak_12748_lociStitched	chr10	71443667	71446882	1	3216	4227.725	255.5925	4814	0
2_Peak_10241_lociStitched	chr3	194706381	194710056	2	3596	4441.9725	470.0325	4815	0
1_Peak_10245_lociStitched	chr1	228132231	228135719	1	3489	4387.904	416.1184	4816	0
2_Peak_49046_lociStitched	chr10	104126536	104138779	2	3460	5215.518	1245.1131	4817	0
3_Peak_38123_lociStitched	chr4	4575984	4588192	3	3270	5303.1552	1335.5552	4818	0
2_Peak_20179_lociStitched	chr10	135088731	135094189	2	5294	4507.2164	539.7962	4819	0
2_Peak_6535_lociStitched	chr7	28966335	28974543	2	2982	4768.0272	801.1008	4820	0
7_Peak_26566_lociStitched	chr12	48276310	48295079	7	6027	5717.0374	1751.1477	4821	0
2_Peak_18798_lociStitched	chr22	41952738	41959647	2	3033	4377.5424	411.7764	4822	0
3_Peak_83274_lociStitched	chr1	115598225	115612086	3	5232	5494.5004	1531.6405	4823	0
10_Peak_59442_lociStitched	chr13	44805668	44849215	10	4611	6884.7807	2922.0037	4824	0
4_Peak_16354_lociStitched	chr2	178029154	178036117	4	5320	4656.8544	694.2111	4825	0
1_Peak_10267_lociStitched	chr9	100465077	100467670	1	2594	4242.148	279.7847	4826	0
7_Peak_53403_lociStitched	chr4	2854529	2876150	7	5167	6112.2567	2151.2895	4827	0
2_Peak_32713_lociStitched	chr4	83651912	83667163	2	3643	5574.2405	1613.5558	4828	0
5_Peak_30206_lociStitched	chr10	17064045	17074357	5	6121	4894.0752	934.2672	4829	0
3_Peak_33306_lociStitched	chr4	55092272	55100519	3	4896	4813.7739	856.0386	4830	0
1_Peak_6842_lociStitched	chr8	131369050	131371583	1	2534	4152.0936	195.2943	4831	0
3_Peak_70028_lociStitched	chr1	246770704	246776781	3	3236	4579.0195	622.2848	4832	0
2_Peak_73543_lociStitched	chr13	99057335	99070988	2	3732	5603.1912	1646.5518	4833	0
1_Peak_11500_lociStitched	chr9	125225936	125229225	1	3290	4184.2658	227.9277	4834	0
3_Peak_57205_lociStitched	chr10	43947576	43952159	3	2761	4464.7586	510.5462	4835	0
3_Peak_21990_lociStitched	chr12	52909089	52923830	3	5350	5457.1182	1503.582	4836	0
1_Peak_12044_lociStitched	chr10	28788316	28792429	1	4114	4386.5145	434.3328	4837	0
7_Peak_36725_lociStitched	chr14	61684813	61697163	7	6019	5130.19	1178.19	4838	0
3_Peak_28070_lociStitched	chr16	69882608	69897203	3	4310	4776.9435	826.077	4839	0
1_Peak_6630_lociStitched	chr14	53328642	53330971	1	2330	4152.8399	202.623	4840	0
7_Peak_78032_lociStitched	chr19	16545658	16570257	7	5513	7800.3429	3852.2034	4841	0
Peak_9878	chr19	18483204	18486950	1	3747	4314.2682	369.7302	4842	0
3_Peak_16136_lociStitched	chr17	25816347	25830425	3	5308	4968.1262	1024.8784	4843	0
5_Peak_53036_lociStitched	chr19	47359559	47368059	5	4932	4378.35	435.2	4844	0
Peak_14495	chr1	2312750	2317101	1	4352	4315.3218	372.4456	4845	0
3_Peak_77074_lociStitched	chr8	56851493	56861194	3	3086	5161.9021	1219.4157	4846	0
4_Peak_45530_lociStitched	chr6	158410694	158431025	4	4933	5147.8092	1205.6283	4847	0
5_Peak_31448_lociStitched	chr1	117714184	117732937	5	4989	5661.5307	1719.6501	4848	0
5_Peak_48682_lociStitched	chr5	75138232	75156011	5	4997	5934.6302	1994.8038	4849	0
3_Peak_12652_lociStitched	chr21	43022018	43036680	3	3805	5628.7418	1689.0624	4850	0
4_Peak_55221_lociStitched	chr17	40527275	40536742	4	4302	4518.5991	581.2738	4851	0
4_Peak_21177_lociStitched	chr1	10105919	10127634	4	5302	6785.9375	2849.008	4852	0
6_Peak_24153_lociStitched	chr12	125312354	125341493	6	4940	6876.804	2940.1251	4853	0
6_Peak_45180_lociStitched	chr17	9120282	9144808	6	4933	5241.2062	1307.2358	4854	0
1_Peak_8867_lociStitched	chr7	47763365	47765990	1	2626	4253.025	319.725	4855	0
4_Peak_38265_lociStitched	chr1	100055663	100070075	4	4677	5221.4676	1288.4328	4856	0
2_Peak_22338_lociStitched	chr2	37178888	37192338	2	4551	5245.5	1314.065	4857	0
1_Peak_6563_lociStitched	chr7	148637220	148639690	1	2471	4204.928	279.357	4858	0
4_Peak_32921_lociStitched	chr15	101546977	101564916	4	5472	7118.1952	3193.142	4859	0
2_Peak_27550_lociStitched	chr16	1230397	1234022	2	3455	4095.8875	171.4625	4860	0
4_Peak_72729_lociStitched	chr11	113754844	113767410	4	4025	5573.021	1651.1724	4861	0
2_Peak_9820_lociStitched	chr14	76758972	76762736	2	2525	4303.0048	382.046	4862	0
1_Peak_11061_lociStitched	chr13	27997953	28001699	1	3747	4082.7654	161.8272	4863	0
5_Peak_83092_lociStitched	chr5	59635359	59650399	5	4818	5606.912	1685.984	4864	0
2_Peak_13444_lociStitched	chr22	45939247	45950826	2	3991	4516.9679	597.4764	4865	0
2_Peak_26206_lociStitched	chr11	85861232	85865198	2	3819	4542.2598	626.628	4866	0
Peak_6857	chr1	45258005	45260019	1	2015	4214.8992	299.4818	4867	0
1_Peak_6844_lociStitched	chr4	39354058	39356641	1	2584	4191.4341	276.1227	4868	0
2_Peak_20114_lociStitched	chr5	92913929	92921764	2	4107	4198.7765	283.627	4869	0
5_Peak_63404_lociStitched	chr8	97939895	97957387	5	4901	6559.5	2644.7904	4870	0
2_Peak_13894_lociStitched	chr5	177961543	177970666	2	4063	4751.2584	836.5791	4871	0
5_Peak_55728_lociStitched	chr4	140822337	140842258	5	5399	6179.4942	2265.0177	4872	0
2_Peak_26013_lociStitched	chr7	30181243	30189544	2	3803	4939.9251	1026.0036	4873	0
6_Peak_17621_lociStitched	chr17	19554426	19564476	6	5816	4553.655	641.19	4874	0
1_Peak_10120_lociStitched	chr6	169850344	169853250	1	2907	4157.9048	246.7194	4875	0
2_Peak_52434_lociStitched	chr1	9240869	9243698	2	2749	4013.7852	104.9559	4876	0
6_Peak_57294_lociStitched	chr11	86258781	86281533	6	4680	7439.904	3533.3856	4877	0
2_Peak_24611_lociStitched	chrX	70434658	70446527	2	5929	5050.2595	1144.1716	4878	0
3_Peak_22877_lociStitched	chr10	134738633	134747442	3	3919	4794.7387	888.8281	4879	0
6_Peak_61441_lociStitched	chr4	25441120	25458712	6	6164	5756.1024	1850.6784	4880	0
2_Peak_11704_lociStitched	chr7	25984346	25992303	2	4149	4590.3933	685.8934	4881	0
2_Peak_18090_lociStitched	chr3	49303041	49309885	2	4787	4543.7316	640.5984	4882	0
1_Peak_17393_lociStitched	chr2	68050141	68054438	1	4298	4210.2006	307.2355	4883	0
1_Peak_11022_lociStitched	chr3	197615286	197617380	1	2095	4396.353	493.7652	4884	0
5_Peak_38384_lociStitched	chr2	131554797	131582845	5	4689	6484.6976	2583.2208	4885	0
2_Peak_12950_lociStitched	chr4	119875749	119890684	2	4144	5407.9635	1506.9415	4886	0
2_Peak_6100_lociStitched	chr1	112049701	112058912	2	3450	4728.0063	829.9111	4887	0
4_Peak_42599_lociStitched	chr17	37859019	37873223	4	5656	4711.4668	813.8892	4888	0
2_Peak_17540_lociStitched	chr1	32131223	32136578	2	4059	4124.421	228.123	4889	0
3_Peak_23458_lociStitched	chr20	47959515	47964868	3	3507	4315.0533	419.1399	4890	0
6_Peak_19000_lociStitched	chr2	197943746	197973569	6	4979	7572.0597	3680.1582	4891	0
2_Peak_23174_lociStitched	chrX	40398306	40405413	2	3859	4762.4007	872.0289	4892	0
6_Peak_44336_lociStitched	chr2	65285558	65303590	6	5614	5672.8672	1783.3648	4893	0
1_Peak_4351_lociStitched	chr5	71602947	71605234	1	2288	4104.7076	216.1215	4894	0
5_Peak_17339_lociStitched	chr2	157314456	157334136	5	4463	6012.24	2125.44	4895	0
Peak_9776	chr17	43157885	43160512	1	2628	4286.7386	400.8802	4896	0
4_Peak_63612_lociStitched	chr5	124237396	124245412	4	5011	4719.0192	834.4656	4897	0
1_Peak_3123_lociStitched	chr4	74087445	74090007	1	2563	4168.1178	285.4068	4898	0
1_Peak_14456_lociStitched	chr4	8473045	8476963	1	3919	4234.5744	352.2282	4899	0
Peak_10783	chr17	46559116	46562030	1	2915	4252.1088	370.9522	4900	0
2_Peak_8498_lociStitched	chr8	49426347	49434778	2	2672	4787.1218	906.3325	4901	0
1_Peak_6140_lociStitched	chr19	678691	681627	1	2937	4032.3024	151.7912	4902	0
4_Peak_56010_lociStitched	chr1	227050955	227070972	4	3554	6079.1629	2199.8683	4903	0
1_Peak_10277_lociStitched	chr8	126185698	126188424	1	2727	4314.4402	435.8874	4904	0
5_Peak_71629_lociStitched	chr4	3288294	3302421	5	3922	5140.8153	1262.9538	4905	0
9_Peak_88897_lociStitched	chr14	65460219	65493418	9	6034	7383.4576	3505.8144	4906	0
2_Peak_12684_lociStitched	chr12	56131128	56140158	2	3307	4501.455	624.876	4907	0
5_Peak_16395_lociStitched	chr10	81158522	81196107	5	5055	7498.2075	3623.194	4908	0
4_Peak_65798_lociStitched	chrX	47208326	47226048	4	4753	5754.3334	1880.3042	4909	0
1_Peak_16878_lociStitched	chr1	206730008	206734151	1	4144	4530.7848	660.8085	4910	0
3_Peak_14209_lociStitched	chr8	26465668	26472620	3	4850	4186.4944	318.4016	4911	0
2_Peak_56893_lociStitched	chr5	10365552	10368408	2	2771	4288.8552	420.9744	4912	0
3_Peak_14669_lociStitched	chr1	10437007	10448280	3	4709	5229.5447	1361.7784	4913	0
2_Peak_55001_lociStitched	chr1	208061429	208065444	2	3683	4110.9585	244.5135	4914	0
4_Peak_14255_lociStitched	chr1	24528431	24543945	4	4288	4945.8632	1079.7744	4915	0
2_Peak_17460_lociStitched	chr1	156546436	156554730	2	4820	4613.1228	748.1188	4916	0
2_Peak_19062_lociStitched	chr2	238639269	238647998	2	5320	4707.5497	843.2214	4917	0
1_Peak_10504_lociStitched	chr3	190283275	190285546	1	2272	4321.4859	457.6065	4918	0
2_Peak_14514_lociStitched	chr15	60662129	60668277	2	5951	4205.232	341.8288	4919	0
1_Peak_6224_lociStitched	chr12	105500805	105504048	1	3244	4204.5495	342.7851	4920	0
6_Peak_84625_lociStitched	chr7	2476413	2500314	6	4527	7153.5693	3295.9479	4921	0
2_Peak_8770_lociStitched	chr2	160371775	160375587	2	3143	4195.8684	344.6048	4922	0
3_Peak_21447_lociStitched	chr4	129516959	129523990	3	4448	4698.8173	847.9386	4923	0
7_Peak_57852_lociStitched	chr4	37664462	37684641	7	5132	5746.9792	1902.8797	4924	0
2_Peak_15448_lociStitched	chr3	11328358	11333736	2	5019	4298.6354	454.9788	4925	0
7_Peak_18388_lociStitched	chr3	160743961	160761086	7	5820	5952.65	2111.5125	4926	0
3_Peak_90351_lociStitched	chr16	31462155	31467237	3	4035	4489.4388	648.4632	4927	0
1_Peak_15333_lociStitched	chr3	9292756	9297378	1	4623	4069.671	228.789	4928	0
3_Peak_36469_lociStitched	chr7	46292707	46298534	3	3771	4439.5913	600.181	4929	0
2_Peak_55442_lociStitched	chr3	49252959	49258028	2	3198	4367.9573	528.6967	4930	0
6_Peak_72139_lociStitched	chr9	95500123	95523803	6	6017	5920	2081.472	4931	0
3_Peak_19133_lociStitched	chrX	40120909	40131253	3	4107	4585.4952	747.8712	4932	0
4_Peak_17361_lociStitched	chr4	113810804	113833296	4	5475	6318.0028	2480.8676	4933	0
1_Peak_6727_lociStitched	chr2	10259777	10262800	1	3024	4118.5352	281.7436	4934	0
3_Peak_22200_lociStitched	chr8	27218895	27236987	3	5259	4982.5368	1147.0328	4935	0
5_Peak_10211_lociStitched	chr12	94196046	94213559	5	5458	5739.0101	1905.4144	4936	0
Peak_10282	chr6	33565439	33568227	1	2789	4119.8276	287.7216	4937	0
7_Peak_55073_lociStitched	chr11	13387588	13403760	7	5827	5459.6672	1628.5204	4938	0
3_Peak_30847_lociStitched	chr19	38411316	38424294	3	3483	4572.1494	741.0438	4939	0
3_Peak_14158_lociStitched	chr2	3491970	3498489	3	3787	4462.9074	637.5582	4940	0
1_Peak_13587_lociStitched	chr1	41449661	41454355	1	4695	4312.3778	489.5842	4941	0
2_Peak_12787_lociStitched	chr2	217630074	217641919	2	4066	4902.6455	1080.264	4942	0
1_Peak_4216_lociStitched	chr3	107149790	107151605	1	1816	3935.283	114.5265	4943	0
5_Peak_24911_lociStitched	chr16	2713129	2727765	5	4189	4302.984	485.9152	4944	0
1_Peak_10328_lociStitched	chr16	66585334	66589263	1	3930	4016.6167	199.9861	4945	0
1_Peak_7389_lociStitched	chr3	13524667	13527765	1	3099	3916.4916	101.3046	4946	0
8_Peak_58068_lociStitched	chr8	145536165	145548483	8	4805	5346.012	1531.1274	4947	0
7_Peak_12161_lociStitched	chr2	11710701	11724345	7	4571	5322.5244	1509.0264	4948	0
6_Peak_77532_lociStitched	chrX	17861403	17873832	6	4717	5238.8235	1426.8492	4949	0
2_Peak_18945_lociStitched	chr20	3657493	3668745	2	3290	4779.8496	968.7972	4950	0
6_Peak_11103_lociStitched	chr19	49963946	49982069	6	3129	4568.8083	759.3537	4951	0
5_Peak_50644_lociStitched	chr1	205705439	205716590	5	3630	6647.1111	2840.1597	4952	0
Peak_2438	chr17	80249528	80251166	1	1639	3920.3892	113.841	4953	0
1_Peak_12003_lociStitched	chr7	3900073	3903084	1	3012	4258.7584	452.2522	4954	0
6_Peak_49700_lociStitched	chr9	16815335	16831173	6	4330	5525.8782	1720.0068	4955	0
