_MEMBER_hits,_LogP_hits,GO,_PATTERN_,_RANK_,GiniIndex,Category,CategoryID,Description,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),EvidenceCutoff,GROUP_ID,FirstInGroupByEnrichment,FirstInGroupByLogP,BestLogPInGroup,BestEnrichmentInGroup,URL
1,-5.55568448687,GO:0015711,M1,1,0,GO Biological Processes,19,organic anion transport,-5.55568448687,1.595232562,4.91555301862,23250,455,2979,93,3.1218529708,0.318627959864,123|207|634|759|760|762|768|1374|1375|1468|1497|2542|2912|3783|4363|4794|4843|5205|5465|5580|6508|6509|6533|6541|6556|6567|6573|6578|6850|8398|8671|8714|8864|8884|9056|9057|9058|9121|9122|9123|9368|9600|9854|10079|10227|10237|10257|10347|10650|10809|10998|23204|23250|23677|26207|26266|27347|28231|28232|50487|51700|54020|55065|55238|55356|57198|57605|57835|60386|63027|65010|79085|80765|81539|83959|84255|84879|85320|94097|113235|116369|123096|124565|124935|148229|153768|201232|206358|219855|220963|286256|347051|377677,PLIN2|AKT1|CEACAM1|CA1|CA2|CA4|CA9|CPT1A|CPT1B|SLC25A10|CTNS|SLC37A4|GRM2|KCNN4|ABCC1|NFKBIE|NOS2|ATP8B1|PPARA|PRKCD|SLC4A3|SLC1A4|SLC6A6|SLC7A1|SLC11A1|SLC16A2|SLC19A1|SLCO2A1|SYK|PLA2G6|SLC4A4|ABCC3|PER2|SLC5A6|SLC7A7|SLC7A6|SLC13A2|SLC16A5|SLC16A4|SLC16A3|SLC9A3R1|PITPNM1|C2CD2L|ATP9A|MFSD10|SLC35B1|ABCC4|ABCA7|PRELID3A|STARD10|SLC27A5|ARL6IP1|ATP11A|SH3BP4|PITPNC1|SLC13A4|STK39|SLCO4A1|SLCO3A1|PLA2G3|CYB5R2|SLC37A1|SLC52A1|SLC38A7|SLC22A15|ATP8B2|PITPNM2|SLC4A5|SLC25A19|SLC22A23|SLC26A6|SLC25A23|STARD5|SLC38A1|SLC4A11|SLC37A3|MFSD2A|ABCC11|SFXN5|SLC46A1|SLC26A8|SLC25A29|SLC38A10|SLC43A2|ATP8B3|PRELID2|SLC16A13|SLC36A1|SLC37A2|SLC16A9|LCN12|SLC10A5|CA13,-3.40352293454,0,64,1,1,-5.55568448687,1.76233635448,
1,-4.68616607844,GO:0006820,M1,1,0,GO Biological Processes,19,anion transport,-4.68616607844,1.46336858006,4.37800701008,23250,592,2979,111,3.72608257805,0.347012650972,123|207|634|706|759|760|762|768|1186|1364|1374|1375|1468|1497|2475|2542|2912|3783|4363|4794|4843|5205|5349|5465|5580|6508|6509|6533|6541|6556|6567|6573|6578|6850|8398|8542|8671|8714|8864|8884|9056|9057|9058|9121|9122|9123|9230|9368|9600|9854|10079|10227|10237|10257|10347|10568|10650|10723|10809|10998|23204|23250|23677|26207|26266|27347|28231|28232|50487|51447|51700|53405|54020|55065|55238|55356|55367|56172|56996|57198|57605|57835|60386|63027|65010|65266|79085|80765|81539|83959|84255|84879|85320|94097|113235|116369|123096|124565|124935|142680|148229|153768|201232|206358|219855|220963|266675|286256|338440|347051|377677,PLIN2|AKT1|CEACAM1|TSPO|CA1|CA2|CA4|CA9|CLCN7|CLDN4|CPT1A|CPT1B|SLC25A10|CTNS|MTOR|SLC37A4|GRM2|KCNN4|ABCC1|NFKBIE|NOS2|ATP8B1|FXYD3|PPARA|PRKCD|SLC4A3|SLC1A4|SLC6A6|SLC7A1|SLC11A1|SLC16A2|SLC19A1|SLCO2A1|SYK|PLA2G6|APOL1|SLC4A4|ABCC3|PER2|SLC5A6|SLC7A7|SLC7A6|SLC13A2|SLC16A5|SLC16A4|SLC16A3|RAB11B|SLC9A3R1|PITPNM1|C2CD2L|ATP9A|MFSD10|SLC35B1|ABCC4|ABCA7|SLC34A2|PRELID3A|SLC12A7|STARD10|SLC27A5|ARL6IP1|ATP11A|SH3BP4|PITPNC1|SLC13A4|STK39|SLCO4A1|SLCO3A1|PLA2G3|IP6K2|CYB5R2|CLIC5|SLC37A1|SLC52A1|SLC38A7|SLC22A15|PIDD1|ANKH|SLC12A9|ATP8B2|PITPNM2|SLC4A5|SLC25A19|SLC22A23|SLC26A6|WNK4|SLC25A23|STARD5|SLC38A1|SLC4A11|SLC37A3|MFSD2A|ABCC11|SFXN5|SLC46A1|SLC26A8|SLC25A29|SLC38A10|SLC43A2|SLC34A3|ATP8B3|PRELID2|SLC16A13|SLC36A1|SLC37A2|SLC16A9|BEST4|LCN12|ANO9|SLC10A5|CA13,-2.64984775789,0,64,0,0,-5.55568448687,1.76233635448,
1,-4.33007869752,GO:0015291,M1,1,0,GO Molecular Functions,21,secondary active transmembrane transporter activity,-4.33007869752,1.76233635448,4.32514874414,23250,217,2979,49,1.64484726418,0.23303765174,1015|1186|1468|2542|4891|5002|6508|6509|6524|6533|6548|6556|6567|6573|6578|8671|8884|9058|9121|9122|9123|10568|10723|11182|26266|28231|28232|54020|55002|56172|56996|57210|57835|65010|81539|83959|84068|84255|84879|85414|91749|113655|116369|142680|146802|201232|206358|219855|220963,CDH17|CLCN7|SLC25A10|SLC37A4|SLC11A2|SLC22A18|SLC4A3|SLC1A4|SLC5A2|SLC6A6|SLC9A1|SLC11A1|SLC16A2|SLC19A1|SLCO2A1|SLC4A4|SLC5A6|SLC13A2|SLC16A5|SLC16A4|SLC16A3|SLC34A2|SLC12A7|SLC2A6|SLC13A4|SLCO4A1|SLCO3A1|SLC37A1|TMCO3|ANKH|SLC12A9|SLC45A4|SLC4A5|SLC26A6|SLC38A1|SLC4A11|SLC10A7|SLC37A3|MFSD2A|SLC45A3|MFSD4B|MFSD3|SLC26A8|SLC34A3|SLC47A2|SLC16A13|SLC36A1|SLC37A2|SLC16A9,-2.37092633178,0,64,0,0,-5.55568448687,1.76233635448,
1,-3.99146949028,GO:0022804,M1,1,0,GO Molecular Functions,21,active transmembrane transporter activity,-3.99146949028,1.5609264854,4.02392752186,23250,345,2979,69,2.31621349446,0.275591161413,20|481|487|493|535|540|1015|1186|1468|2542|4363|4891|5002|6508|6509|6524|6533|6548|6556|6567|6573|6578|6833|8671|8714|8884|9058|9121|9122|9123|10257|10312|10347|10568|10723|10928|11182|23457|23461|23545|26266|28231|28232|54020|55002|56172|56996|57210|57835|65010|81539|83959|84068|84255|84879|85320|85414|91749|113655|116369|142680|146802|155066|201232|206358|219855|220963|222962|267020,ABCA2|ATP1B1|ATP2A1|ATP2B4|ATP6V0A1|ATP7B|CDH17|CLCN7|SLC25A10|SLC37A4|ABCC1|SLC11A2|SLC22A18|SLC4A3|SLC1A4|SLC5A2|SLC6A6|SLC9A1|SLC11A1|SLC16A2|SLC19A1|SLCO2A1|ABCC8|SLC4A4|ABCC3|SLC5A6|SLC13A2|SLC16A5|SLC16A4|SLC16A3|ABCC4|TCIRG1|ABCA7|SLC34A2|SLC12A7|RALBP1|SLC2A6|ABCB9|ABCA5|ATP6V0A2|SLC13A4|SLCO4A1|SLCO3A1|SLC37A1|TMCO3|ANKH|SLC12A9|SLC45A4|SLC4A5|SLC26A6|SLC38A1|SLC4A11|SLC10A7|SLC37A3|MFSD2A|ABCC11|SLC45A3|MFSD4B|MFSD3|SLC26A8|SLC34A3|SLC47A2|ATP6V0E2|SLC16A13|SLC36A1|SLC37A2|SLC16A9|SLC29A4|ATP5MGL,-2.10520062692,0,64,0,0,-5.55568448687,1.76233635448,
1,-3.24687822124,GO:0008509,M1,1,0,GO Molecular Functions,21,anion transmembrane transporter activity,-3.24687822124,1.50364477951,3.51610867219,23250,327,2979,63,2.11480362538,0.263607814019,634|1186|1187|1364|1468|1497|2542|4363|5205|5349|6508|6509|6533|6541|6567|6573|6578|8542|8671|8714|9056|9057|9058|9121|9122|9123|10227|10257|10568|10723|10998|26266|28231|28232|54020|55065|55238|55367|56172|56996|57835|60386|65010|79085|81539|83959|84255|84879|85320|93109|94097|113235|116369|123096|124565|124935|142680|201232|206358|219855|220963|266675|338440,CEACAM1|CLCN7|CLCNKA|CLDN4|SLC25A10|CTNS|SLC37A4|ABCC1|ATP8B1|FXYD3|SLC4A3|SLC1A4|SLC6A6|SLC7A1|SLC16A2|SLC19A1|SLCO2A1|APOL1|SLC4A4|ABCC3|SLC7A7|SLC7A6|SLC13A2|SLC16A5|SLC16A4|SLC16A3|MFSD10|ABCC4|SLC34A2|SLC12A7|SLC27A5|SLC13A4|SLCO4A1|SLCO3A1|SLC37A1|SLC52A1|SLC38A7|PIDD1|ANKH|SLC12A9|SLC4A5|SLC25A19|SLC26A6|SLC25A23|SLC38A1|SLC4A11|SLC37A3|MFSD2A|ABCC11|TMEM44|SFXN5|SLC46A1|SLC26A8|SLC25A29|SLC38A10|SLC43A2|SLC34A3|SLC16A13|SLC36A1|SLC37A2|SLC16A9|BEST4|ANO9,-1.55213647995,0,64,0,0,-5.55568448687,1.76233635448,
1,-3.15753122102,GO:0008514,M1,1,0,GO Molecular Functions,21,organic anion transmembrane transporter activity,-3.15753122102,1.62750628809,3.5101631363,23250,211,2979,44,1.47700570661,0.221016468975,634|1468|1497|4363|5205|6509|6533|6541|6567|6573|6578|8671|8714|9056|9057|9058|9121|9122|9123|10227|10998|26266|28231|28232|55065|55238|57835|60386|65010|79085|81539|83959|84879|85320|93109|94097|113235|116369|123096|124565|124935|201232|206358|220963,CEACAM1|SLC25A10|CTNS|ABCC1|ATP8B1|SLC1A4|SLC6A6|SLC7A1|SLC16A2|SLC19A1|SLCO2A1|SLC4A4|ABCC3|SLC7A7|SLC7A6|SLC13A2|SLC16A5|SLC16A4|SLC16A3|MFSD10|SLC27A5|SLC13A4|SLCO4A1|SLCO3A1|SLC52A1|SLC38A7|SLC4A5|SLC25A19|SLC26A6|SLC25A23|SLC38A1|SLC4A11|MFSD2A|ABCC11|TMEM44|SFXN5|SLC46A1|SLC26A8|SLC25A29|SLC38A10|SLC43A2|SLC16A13|SLC36A1|SLC16A9,-1.48784689305,0,64,0,0,-5.55568448687,1.76233635448,
1,-3.09062484876,R-HSA-382551,M1,1,0,Reactome Gene Sets,6,Transport of small molecules,-3.09062484876,1.31696425462,3.3191552033,23250,723,2979,122,4.0953340047,0.363102534796,20|109|112|113|120|160|161|481|487|493|535|540|649|759|760|762|817|818|844|1186|1187|1468|1497|2030|2039|3077|3658|4363|4891|5002|5045|5205|5349|5575|5685|5690|5693|5717|5718|6337|6508|6509|6524|6533|6541|6548|6556|6567|6578|6687|6717|7376|8165|8435|8671|8714|8884|9056|9057|9058|9123|10079|10257|10312|10347|10568|10681|10723|10939|11182|23250|23327|23457|23461|23491|23516|23545|23678|26119|26266|28231|28232|28982|29801|51393|51700|51764|54795|55356|55908|56172|57185|57192|57198|57380|57835|64788|65010|65266|66035|81539|84061|84102|85320|85414|91749|113235|114757|123096|123606|124935|126969|142680|146802|148229|155066|206358|222962|266675|283375|286256|338440,ABCA2|ADCY3|ADCY6|ADCY7|ADD3|AP2A1|AP2A2|ATP1B1|ATP2A1|ATP2B4|ATP6V0A1|ATP7B|BMP1|CA1|CA2|CA4|CAMK2D|CAMK2G|CASQ1|CLCN7|CLCNKA|SLC25A10|CTNS|SLC29A1|DMTN|HFE|IREB2|ABCC1|SLC11A2|SLC22A18|FURIN|ATP8B1|FXYD3|PRKAR1B|PSMA4|PSMB2|PSMB5|PSMD11|PSMD12|SCNN1A|SLC4A3|SLC1A4|SLC5A2|SLC6A6|SLC7A1|SLC9A1|SLC11A1|SLC16A2|SLCO2A1|SPG7|SRI|NR1H2|AKAP1|SOAT2|SLC4A4|ABCC3|SLC5A6|SLC7A7|SLC7A6|SLC13A2|SLC16A3|ATP9A|ABCC4|TCIRG1|ABCA7|SLC34A2|GNB5|SLC12A7|AFG3L2|SLC2A6|ATP11A|NEDD4L|ABCB9|ABCA5|CES3|SLC39A14|ATP6V0A2|SGK3|LDLRAP1|SLC13A4|SLCO4A1|SLCO3A1|FLVCR1|ZDHHC8|TRPV2|CYB5R2|GNG13|TRPM4|SLC22A15|ANGPTL8|ANKH|NIPAL3|MCOLN1|ATP8B2|MRS2|SLC4A5|LMF1|SLC26A6|WNK4|SLC2A11|SLC38A1|MAGT1|SLC41A2|ABCC11|SLC45A3|MFSD4B|SLC46A1|CYGB|SLC25A29|NIPA1|SLC43A2|SLC44A3|SLC34A3|SLC47A2|ATP8B3|ATP6V0E2|SLC36A1|SLC29A4|BEST4|SLC39A5|LCN12|ANO9,-1.43894719767,0,64,0,0,-5.55568448687,1.76233635448,
1,-2.8331354183,GO:0015293,M1,1,0,GO Molecular Functions,21,symporter activity,-2.8331354183,1.74730576724,3.32578517999,23250,134,2979,30,1.00704934542,0.182933085165,4891|5002|6509|6524|6533|6567|8671|8884|9058|9121|9122|9123|10568|10723|11182|26266|56996|57210|57835|81539|83959|84068|84879|85414|91749|113655|142680|201232|206358|220963,SLC11A2|SLC22A18|SLC1A4|SLC5A2|SLC6A6|SLC16A2|SLC4A4|SLC5A6|SLC13A2|SLC16A5|SLC16A4|SLC16A3|SLC34A2|SLC12A7|SLC2A6|SLC13A4|SLC12A9|SLC45A4|SLC4A5|SLC38A1|SLC4A11|SLC10A7|MFSD2A|SLC45A3|MFSD4B|MFSD3|SLC34A3|SLC16A13|SLC36A1|SLC16A9,-1.26815538444,0,64,0,0,-5.55568448687,1.76233635448,
1,-2.3966567535,GO:0005342,M1,1,0,GO Molecular Functions,21,organic acid transmembrane transporter activity,-2.3966567535,1.59970726764,2.9271804209,23250,161,2979,33,1.10775427996,0.191764223564,634|1468|1497|6509|6533|6541|6567|6573|6578|8714|9056|9057|9058|9121|9122|9123|10998|26266|55238|65010|81539|84879|93109|94097|113235|116369|123096|124565|124935|201232|206358|220963|347051,CEACAM1|SLC25A10|CTNS|SLC1A4|SLC6A6|SLC7A1|SLC16A2|SLC19A1|SLCO2A1|ABCC3|SLC7A7|SLC7A6|SLC13A2|SLC16A5|SLC16A4|SLC16A3|SLC27A5|SLC13A4|SLC38A7|SLC26A6|SLC38A1|MFSD2A|TMEM44|SFXN5|SLC46A1|SLC26A8|SLC25A29|SLC38A10|SLC43A2|SLC16A13|SLC36A1|SLC16A9|SLC10A5,-0.972470493355,0,64,0,0,-5.55568448687,1.76233635448,
1,-2.3469179855,GO:0098656,M1,1,0,GO Biological Processes,19,anion transmembrane transport,-2.3469179855,1.45767453889,2.82829885825,23250,257,2979,48,1.61127895267,0.230686815071,207|1186|1364|1374|1375|1468|2475|2542|4363|5349|6508|6509|6541|6573|8542|8671|8864|8884|9056|9057|9058|9123|10237|10723|10998|23204|26266|27347|54020|55238|55367|56172|56996|57835|60386|65010|81539|83959|84255|113235|116369|123096|124565|124935|206358|219855|266675|338440,AKT1|CLCN7|CLDN4|CPT1A|CPT1B|SLC25A10|MTOR|SLC37A4|ABCC1|FXYD3|SLC4A3|SLC1A4|SLC7A1|SLC19A1|APOL1|SLC4A4|PER2|SLC5A6|SLC7A7|SLC7A6|SLC13A2|SLC16A3|SLC35B1|SLC12A7|SLC27A5|ARL6IP1|SLC13A4|STK39|SLC37A1|SLC38A7|PIDD1|ANKH|SLC12A9|SLC4A5|SLC25A19|SLC26A6|SLC38A1|SLC4A11|SLC37A3|SLC46A1|SLC26A8|SLC25A29|SLC38A10|SLC43A2|SLC36A1|SLC37A2|BEST4|ANO9,-0.93654873194,0,64,0,0,-5.55568448687,1.76233635448,
1,-2.31882524805,GO:0015849,M1,1,0,GO Biological Processes,19,organic acid transport,-2.31882524805,1.40986908359,2.78502504101,23250,310,2979,56,1.87982544478,0.24882995806,123|207|634|1374|1375|1468|1497|2912|4794|4843|5205|5465|6509|6533|6541|6556|6567|6573|6578|6850|8398|8714|8864|8884|9056|9057|9058|9121|9122|9123|9368|10257|10809|10998|23204|23677|26266|27347|28232|50487|55238|65010|80765|81539|84879|94097|113235|116369|123096|124565|124935|201232|206358|220963|286256|347051,PLIN2|AKT1|CEACAM1|CPT1A|CPT1B|SLC25A10|CTNS|GRM2|NFKBIE|NOS2|ATP8B1|PPARA|SLC1A4|SLC6A6|SLC7A1|SLC11A1|SLC16A2|SLC19A1|SLCO2A1|SYK|PLA2G6|ABCC3|PER2|SLC5A6|SLC7A7|SLC7A6|SLC13A2|SLC16A5|SLC16A4|SLC16A3|SLC9A3R1|ABCC4|STARD10|SLC27A5|ARL6IP1|SH3BP4|SLC13A4|STK39|SLCO3A1|PLA2G3|SLC38A7|SLC26A6|STARD5|SLC38A1|MFSD2A|SFXN5|SLC46A1|SLC26A8|SLC25A29|SLC38A10|SLC43A2|SLC16A13|SLC36A1|SLC16A9|LCN12|SLC10A5,-0.912110668081,0,64,0,0,-5.55568448687,1.76233635448,
1,-2.31882524805,GO:0046942,M1,1,0,GO Biological Processes,19,carboxylic acid transport,-2.31882524805,1.40986908359,2.78502504101,23250,310,2979,56,1.87982544478,0.24882995806,123|207|634|1374|1375|1468|1497|2912|4794|4843|5205|5465|6509|6533|6541|6556|6567|6573|6578|6850|8398|8714|8864|8884|9056|9057|9058|9121|9122|9123|9368|10257|10809|10998|23204|23677|26266|27347|28232|50487|55238|65010|80765|81539|84879|94097|113235|116369|123096|124565|124935|201232|206358|220963|286256|347051,PLIN2|AKT1|CEACAM1|CPT1A|CPT1B|SLC25A10|CTNS|GRM2|NFKBIE|NOS2|ATP8B1|PPARA|SLC1A4|SLC6A6|SLC7A1|SLC11A1|SLC16A2|SLC19A1|SLCO2A1|SYK|PLA2G6|ABCC3|PER2|SLC5A6|SLC7A7|SLC7A6|SLC13A2|SLC16A5|SLC16A4|SLC16A3|SLC9A3R1|ABCC4|STARD10|SLC27A5|ARL6IP1|SH3BP4|SLC13A4|STK39|SLCO3A1|PLA2G3|SLC38A7|SLC26A6|STARD5|SLC38A1|MFSD2A|SFXN5|SLC46A1|SLC26A8|SLC25A29|SLC38A10|SLC43A2|SLC16A13|SLC36A1|SLC16A9|LCN12|SLC10A5,-0.912110668081,0,64,0,0,-5.55568448687,1.76233635448,
1,-2.21852242194,GO:0046943,M1,1,0,GO Molecular Functions,21,carboxylic acid transmembrane transporter activity,-2.21852242194,1.5707436331,2.76833134729,23250,159,2979,32,1.07418596845,0.188868400459,634|1468|1497|6509|6533|6541|6567|6573|6578|8714|9056|9057|9058|9121|9122|9123|10998|26266|55238|65010|81539|84879|93109|94097|113235|116369|123096|124565|124935|201232|206358|220963,CEACAM1|SLC25A10|CTNS|SLC1A4|SLC6A6|SLC7A1|SLC16A2|SLC19A1|SLCO2A1|ABCC3|SLC7A7|SLC7A6|SLC13A2|SLC16A5|SLC16A4|SLC16A3|SLC27A5|SLC13A4|SLC38A7|SLC26A6|SLC38A1|MFSD2A|TMEM44|SFXN5|SLC46A1|SLC26A8|SLC25A29|SLC38A10|SLC43A2|SLC16A13|SLC36A1|SLC16A9,-0.856320549117,0,64,0,0,-5.55568448687,1.76233635448,
1,-2.13063066776,GO:0015698,M1,1,0,GO Biological Processes,19,inorganic anion transport,-2.13063066776,1.51756741636,2.6722629242,23250,180,2979,35,1.17489090299,0.197422737757,706|760|1186|1364|1468|2475|2542|4363|5349|6508|6509|6556|8542|8671|8714|10257|10568|10723|26266|51447|53405|54020|56172|56996|57835|65010|65266|83959|84255|85320|116369|142680|219855|266675|338440,TSPO|CA2|CLCN7|CLDN4|SLC25A10|MTOR|SLC37A4|ABCC1|FXYD3|SLC4A3|SLC1A4|SLC11A1|APOL1|SLC4A4|ABCC3|ABCC4|SLC34A2|SLC12A7|SLC13A4|IP6K2|CLIC5|SLC37A1|ANKH|SLC12A9|SLC4A5|SLC26A6|WNK4|SLC4A11|SLC37A3|ABCC11|SLC26A8|SLC34A3|SLC37A2|BEST4|ANO9,-0.80079983161,0,64,0,0,-5.55568448687,1.76233635448,
1,-2.07215320591,R-HSA-425407,M1,1,0,Reactome Gene Sets,6,SLC-mediated transmembrane transport,-2.07215320591,1.42767666347,2.58512311467,23250,246,2979,45,1.51057401813,0.223475828907,1468|1497|2030|4891|5002|6508|6509|6524|6533|6541|6548|6556|6567|6578|6717|8671|8884|9056|9057|9058|9123|10568|10723|11182|23516|26266|28231|28232|55356|57835|65010|66035|81539|84102|85414|91749|123096|124935|126969|142680|146802|206358|222962|283375|286256,SLC25A10|CTNS|SLC29A1|SLC11A2|SLC22A18|SLC4A3|SLC1A4|SLC5A2|SLC6A6|SLC7A1|SLC9A1|SLC11A1|SLC16A2|SLCO2A1|SRI|SLC4A4|SLC5A6|SLC7A7|SLC7A6|SLC13A2|SLC16A3|SLC34A2|SLC12A7|SLC2A6|SLC39A14|SLC13A4|SLCO4A1|SLCO3A1|SLC22A15|SLC4A5|SLC26A6|SLC2A11|SLC38A1|SLC41A2|SLC45A3|MFSD4B|SLC25A29|SLC43A2|SLC44A3|SLC34A3|SLC47A2|SLC36A1|SLC29A4|SLC39A5|LCN12,-0.774313430977,0,64,0,0,-5.55568448687,1.76233635448,
1,-5.50362216065,GO:0051310,M1,1,0,GO Biological Processes,19,metaphase plate congression,-5.50362216065,2.81478546547,5.44062763541,23250,61,2979,22,0.738502853306,0.156866876065,675|1062|3835|4926|5119|8379|8678|9525|9928|10403|10615|11004|23636|55143|55165|55166|81929|83540|91782|113130|283489|284071,BRCA2|CENPE|KIF22|NUMA1|CHMP1A|MAD1L1|BECN1|VPS4B|KIF14|NDC80|SPAG5|KIF2C|NUP62|CDCA8|CEP55|CENPQ|SEH1L|NUF2|CHMP7|CDCA5|CHAMP1|MEIOC,-3.36857017272,0,65,1,1,-5.50362216065,4.8028507243,
1,-4.40953418568,GO:0007080,M1,1,0,GO Biological Processes,19,mitotic metaphase plate congression,-4.40953418568,2.82295215444,4.79569917382,23250,47,2979,17,0.570661295737,0.138010215164,1062|3835|5119|8379|8678|9525|9928|10403|11004|23636|55143|55165|81929|83540|91782|113130|283489,CENPE|KIF22|CHMP1A|MAD1L1|BECN1|VPS4B|KIF14|NDC80|KIF2C|NUP62|CDCA8|CEP55|SEH1L|NUF2|CHMP7|CDCA5|CHAMP1,-2.43570831333,0,65,0,0,-5.50362216065,4.8028507243,
1,-4.2938288562,GO:0051315,M1,1,0,GO Biological Processes,19,attachment of mitotic spindle microtubules to kinetochore,-4.2938288562,4.8028507243,5.25763858344,23250,13,2979,8,0.268546492111,0.0948179506773,1062|8379|8678|10403|11004|81929|83540|283489,CENPE|MAD1L1|BECN1|NDC80|KIF2C|SEH1L|NUF2|CHAMP1,-2.34576064149,0,65,0,0,-5.50362216065,4.8028507243,
1,-4.10252676409,GO:0051303,M1,1,0,GO Biological Processes,19,establishment of chromosome localization,-4.10252676409,2.30136597206,4.41331363193,23250,78,2979,23,0.77207116482,0.160365291506,675|1062|3835|4926|5119|8379|8678|9525|9928|10403|10615|11004|23636|55143|55165|55166|81929|83540|91782|113130|283129|283489|284071,BRCA2|CENPE|KIF22|NUMA1|CHMP1A|MAD1L1|BECN1|VPS4B|KIF14|NDC80|SPAG5|KIF2C|NUP62|CDCA8|CEP55|CENPQ|SEH1L|NUF2|CHMP7|CDCA5|MAJIN|CHAMP1|MEIOC,-2.1945645241,0,65,0,0,-5.50362216065,4.8028507243,
1,-4.00861546435,GO:0050000,M1,1,0,GO Biological Processes,19,chromosome localization,-4.00861546435,2.27223475722,4.34218394122,23250,79,2979,23,0.77207116482,0.160365291506,675|1062|3835|4926|5119|8379|8678|9525|9928|10403|10615|11004|23636|55143|55165|55166|81929|83540|91782|113130|283129|283489|284071,BRCA2|CENPE|KIF22|NUMA1|CHMP1A|MAD1L1|BECN1|VPS4B|KIF14|NDC80|SPAG5|KIF2C|NUP62|CDCA8|CEP55|CENPQ|SEH1L|NUF2|CHMP7|CDCA5|MAJIN|CHAMP1|MEIOC,-2.1186713084,0,65,0,0,-5.50362216065,4.8028507243,
1,-3.94003985086,GO:0008608,M1,1,0,GO Biological Processes,19,attachment of spindle microtubules to kinetochore,-3.94003985086,3.07455216821,4.57170378372,23250,33,2979,13,0.436388049681,0.120767894477,675|1062|8379|8678|9212|10403|10615|11004|57082|81929|83540|151648|283489,BRCA2|CENPE|MAD1L1|BECN1|AURKB|NDC80|SPAG5|KIF2C|KNL1|SEH1L|NUF2|SGO1|CHAMP1,-2.07052271359,0,65,0,0,-5.50362216065,4.8028507243,
1,-5.50309297663,hsa05205,M1,1,0,KEGG Pathway,24,Proteoglycans in cancer,-5.50309297663,1.92232325788,5.05968851763,23250,203,2979,50,1.6784155757,0.235363402195,207|286|595|817|818|1839|1956|2064|2065|2317|2475|2535|2549|2817|3339|3480|3673|3678|3710|4233|4478|5058|5170|5291|5296|5329|5336|5578|5600|5603|5605|5747|5777|5829|5962|6300|6382|6548|6608|6714|7410|7422|7448|7473|7855|8322|8323|9475|23624|80326,AKT1|ANK1|CCND1|CAMK2D|CAMK2G|HBEGF|EGFR|ERBB2|ERBB3|FLNB|MTOR|FZD2|GAB1|GPC1|HSPG2|IGF1R|ITGA2|ITGA5|ITPR3|MET|MSN|PAK1|PDPK1|PIK3CB|PIK3R2|PLAUR|PLCG2|PRKCA|MAPK11|MAPK13|MAP2K2|PTK2|PTPN6|PXN|RDX|MAPK12|SDC1|SLC9A1|SMO|SRC|VAV2|VEGFA|VTN|WNT3|FZD5|FZD4|FZD6|ROCK2|CBLC|WNT10A,-3.36857017272,0,66,1,1,-5.50309297663,2.31700025176,
1,-3.55492091758,hsa01521,M1,1,0,KEGG Pathway,24,EGFR tyrosine kinase inhibitor resistance,-3.55492091758,2.17344194169,4.00500043427,23250,79,2979,22,0.738502853306,0.156866876065,207|581|1956|2064|2065|2263|2475|2549|2621|3480|3570|4233|5154|5155|5291|5296|5336|5578|5605|6714|7039|7422,AKT1|BAX|EGFR|ERBB2|ERBB3|FGFR2|MTOR|GAB1|GAS6|IGF1R|IL6R|MET|PDGFA|PDGFB|PIK3CB|PIK3R2|PLCG2|PRKCA|MAP2K2|SRC|TGFA|VEGFA,-1.78802778273,0,66,0,0,-5.50309297663,2.31700025176,
1,-3.53526566341,hsa05214,M1,1,0,KEGG Pathway,24,Glioma,-3.53526566341,2.31700025176,4.04448037807,23250,64,2979,19,0.637797918765,0.14585351544,207|595|817|818|1021|1029|1869|1871|1956|2475|3480|5154|5155|5291|5296|5336|5578|5605|7039,AKT1|CCND1|CAMK2D|CAMK2G|CDK6|CDKN2A|E2F1|E2F3|EGFR|MTOR|IGF1R|PDGFA|PDGFB|PIK3CB|PIK3R2|PLCG2|PRKCA|MAP2K2|TGFA,-1.77499509198,0,66,0,0,-5.50309297663,2.31700025176,
1,-3.45963713868,hsa01522,M1,1,0,KEGG Pathway,24,Endocrine resistance,-3.45963713868,2.0324563612,3.88592227729,23250,96,2979,25,0.839207787848,0.167135804054,109|112|113|207|581|595|638|1029|1839|1869|1871|1956|2064|2475|2852|3480|5291|5296|5600|5603|5605|5747|6300|6714|10498,ADCY3|ADCY6|ADCY7|AKT1|BAX|CCND1|BIK|CDKN2A|HBEGF|E2F1|E2F3|EGFR|ERBB2|MTOR|GPER1|IGF1R|PIK3CB|PIK3R2|MAPK11|MAPK13|MAP2K2|PTK2|MAPK12|SRC|CARM1,-1.71388338011,0,66,0,0,-5.50309297663,2.31700025176,
1,-2.69502403017,hsa05223,M1,1,0,KEGG Pathway,24,Non-small cell lung cancer,-2.69502403017,2.15300204882,3.37034825321,23250,58,2979,16,0.537092984223,0.133912174488,207|595|1021|1029|1869|1871|1956|2064|5170|5291|5296|5336|5578|5605|6258|7039,AKT1|CCND1|CDK6|CDKN2A|E2F1|E2F3|EGFR|ERBB2|PDPK1|PIK3CB|PIK3R2|PLCG2|PRKCA|MAP2K2|RXRG|TGFA,-1.16399922513,0,66,0,0,-5.50309297663,2.31700025176,
